melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145
-0.9541230032	0.2211183205	-0.4583234924	-0.8126868261	0.514266502	0.7312999546	0.6505032846	1.629037608	-1.018173578	-0.2579425568	1.761689469	-0.4023910678	-1.902097673	0.2610131926	-1.238562162	1.100587653	-0.882106049	0.0814544461	0.6989404569	0.3931239826	-0.8603512553	-1.105217448	-0.7416642651	1.562801619	-0.4317667377	-1.219311301	-1.577758687	1.990774453	0.2765521085	0.2898899114	-0.5244845592	-1.513505306	-0.8164034278	-0.3680490584	0.2582634753	-1.43971653	1.603204192	-0.05148295671	-1.267590001	-0.7764645815	0.5794104031	-2.692349721	-0.1540905488	-1.323850785	-2.179570632	0.2457678532	-1.704969371	0.26316272	0.8933733025	-1.045737744	-0.3144013114	-1.088767424	-2.896397588	-0.3833333367	0.7141921493	0.9584298813	-0.1490742627	-0.6513785547	-0.4879514002	-2.314971566	0.4232378031	1.538727614	-0.3754621943	0.6841543844	-0.5169301164	1.098635616	-1.11693085	-0.06338747068	0.371921441	-0.4635109951	-1.461021517	-1.228908074	-0.6808113951	1.077139992	0.9662645875	-0.9215097635	0.4319031445	-2.228375951	1.297133435	0.202174344	-1.479731146	0.5747018204	-1.077717801	0.6751630437	-0.2658638838	-2.27162565	-0.8433705093	0.6100591255	-1.658869964	1.410589874	0.8528204803	0.5358112202	0.3814360935	0.8286072901	-1.66153574	-1.606742183	-0.06740377055	-0.3019090048	-0.1452487423	-0.5366610226	-0.5466246544	2.079444781	0.5631605207	-0.4108180167	-1.353764201	0.2303798563	2.379545743	-0.7620747182	1.738391893	1.615925331	-1.173386435	-1.16246282	-1.444981137	-1.407777884	0.5252390746	-0.5529560014	-0.1293345458	-0.2174960558	1.450252841	0.5575477328	2.691910769	-1.63330273	-0.7710764389	3.509829791	-1.442381586	-1.771169449	-1.777444606	1.236555597	-0.5623671733	0.3640910144	0.7681529015	-1.500806402	-0.2877346766	-0.4688102169	-0.8451469099	0.03239073527	0.3833236158	1.584999984	1.11585089	-0.191391895	0.5092627423	-0.3975530578	-0.4243634975	-0.3162400085	-3.08662751	2.396137643
-0.7101140335	-0.6365968546	-0.2060612123	-0.7775209631	1.163525928	1.409087946	-0.6148576385	1.457910386	0.652721116	0.8400441233	3.14697816	-1.501144126	-2.324968276	-0.2524045974	-0.994041932	0.9702970937	-1.065398144	-0.7894599556	3.57391325	-1.257716216	-1.496297657	-1.629746407	-0.7889514936	-0.1915735667	1.737520948	1.545075808	-1.637507089	-0.05048302738	-1.866441879	2.692667509	-0.3287985711	3.352404279	-1.618831013	-2.115123121	0.3021161228	-1.747459214	0.978969834	-0.4154197467	0.8085924476	0.2397740043	0.07065444577	-1.528917705	0.4401226733	0.6342353758	-2.5603374	-0.1156341789	-1.042237103	-1.337572234	1.55346408	-2.251297875	0.9963271652	6.661905157	-3.017949205	-3.187314066	2.149378378	1.81749286	1.040690446	-1.601788432	-3.934860708	-2.885131406	-1.022375779	1.903482622	-1.058854945	-1.716819432	-0.4008694683	-0.6053028377	0.1699126426	-0.3929412378	-1.984230287	-0.6546347116	-1.221297951	-1.921943808	1.154446699	-0.3826660901	-0.5856145775	-1.324508306	3.614867652	-1.069807509	-0.2548086604	1.108239218	-1.013591468	0.1882440188	-1.668941898	-0.7699332845	-1.020343495	-2.582724101	0.712276553	1.072286621	0.6950925258	-0.4575393814	-0.8687823583	-3.45240577	-1.066331951	0.9692394535	0.003806238609	-1.821074023	-1.047113904	1.093338563	-1.518497806	3.231345976	-1.42751081	1.008486513	-0.9581638835	-0.07256553535	-1.176953051	2.091006057	1.970998155	1.142077022	-1.345066824	1.680195729	-0.09853289328	-1.86349967	2.450605259	1.087146513	-0.3256610261	4.234127163	-0.8521133593	3.012491906	-1.639086783	0.5460260304	4.485320865	0.6889782143	3.250328897	-0.5699575157	-2.339233784	-2.677836795	1.364248379	-1.174558816	1.16385364	-1.835018422	2.633762236	-1.11908942	-0.5009456752	3.402515225	-0.7621523743	2.682362591	0.7740147959	0.1821593703	-0.9711409806	0.8842476158	0.0219077727	-0.9343797883	1.444992951	0.3034892109	-2.918116608	-0.9289862868
-0.589977921	-0.2619634158	-0.9500013268	-0.5055840882	1.854104491	0.7331266284	0.1771529827	1.609597684	-0.1141878299	0.389548771	2.443851316	-3.6476136	-0.6494872291	-2.062932974	-0.0770515535	0.9629470195	0.2706205968	-2.157944923	-0.6392574623	-0.5580854321	-0.6819602429	-1.036980449	-1.099661722	1.432131587	1.617226457	1.255945458	0.6368408099	2.305048275	0.4574261157	-0.6183063862	-2.378591577	4.71727818	-0.06396676636	-0.4993099032	-0.1304777098	0.1866730956	0.9498174857	1.517010483	0.895376265	-0.4377127724	-0.542725905	-1.916825908	1.625457039	0.1697926395	-0.3469238678	1.392723614	0.4043582977	0.5277187454	0.8614044063	-1.399088286	1.014858129	-0.112554864	-1.323071576	0.7175324958	2.313418109	2.672086703	0.3198222272	-0.9174171915	0.3252112294	-1.800397784	-1.323316725	1.593784809	1.158080826	0.2523785453	-0.7870889806	-0.2815822423	1.572064802	0.1034417614	1.868172548	-0.5405201009	0.2075344231	0.9005915372	0.2954078509	-2.159216292	2.180800656	1.158802585	3.76202587	1.026738134	-4.151787285	1.389621803	0.7419355368	0.9413843941	0.5211403897	-0.3593421137	-0.3306844267	-0.583232754	1.428782972	-0.689248656	2.34091816	0.4500439086	1.880191632	1.38417385	-0.5208771217	-0.7901202812	2.139345415	0.3013083602	0.8677449089	1.789337226	0.07897568132	-0.3082705052	-0.3718045649	0.8685329266	0.1503532042	-0.9401013429	-1.294985195	1.429582835	-2.847016077	2.370085986	-0.7771009741	-2.282447763	0.441662033	-0.07186360188	-0.01009794837	1.669926295	2.126438596	2.710721657	-0.4198954176	1.313856266	2.259590806	-1.592750755	0.3331923448	1.709364528	-1.07599198	-0.3766130434	-0.08329772699	0.9144012232	0.3385662496	-0.6913502003	1.95931545	-2.363500962	3.072283533	1.63898511	0.2062932897	0.1458758432	-0.5411195848	3.187787323	-1.551944721	1.967611343	-1.291200624	0.5801256258	0.6561549867	-1.109686279	0.04642960056	0.1638999458	-0.7470675577	0.01705262523
-0.641663115	0.6866175088	1.387188065	0.4570218245	0.03971739267	0.4655988447	-0.64761709	-0.955641522	-1.122012211	-0.2885270088	1.083964653	-2.474661125	0.0914120768	-0.03828562278	0.02526109014	1.173221662	0.3633039934	-0.1871015876	-0.9210907365	0.04748596322	-1.189251091	-0.8401675235	0.283153596	3.582926889	0.3618676703	-0.4583979642	1.583278784	1.931127279	0.8483766998	-0.5827547728	-1.283460539	0.3662064953	1.042062787	-0.08400455308	0.367920392	0.521263274	1.035581107	-0.2636021431	-0.2967439952	-0.1062607181	-0.4431830221	-2.09914124	-0.2089963788	0.06950595201	0.651294315	-0.02288535635	0.03472438378	2.253851242	1.43279173	-0.7545753174	0.7962098335	0.292011388	0.198714007	0.8460209797	0.5331894446	2.448567959	-1.173090403	-0.7941825076	1.091326132	-0.8188986835	-0.6253274148	1.527249147	0.7382076322	0.579278888	0.7645872924	0.2618427811	2.364873017	1.578395844	1.966493042	0.7454194495	1.064195241	0.8788248096	-1.314683287	0.2917898934	0.9424882933	1.689756266	1.065477969	-0.01163201982	-0.6479731292	0.7665852744	0.1139283319	2.359228819	0.5279175605	1.692956329	-1.069827451	0.309796292	0.9009278936	0.2702567217	0.251086514	0.4824507675	1.547850879	0.8396309305	1.546390204	0.4164413116	-0.9933781678	0.9134888315	-1.251025719	0.408990393	0.4615863373	-0.07496938191	-1.521741073	-0.6624915471	0.9750520984	0.3195464937	-0.8347095899	2.034727472	0.002424636234	1.545094254	0.582140054	-0.4904339805	0.1442717387	1.544150403	-2.639995614	2.987938475	1.044129663	0.5957955938	0.1094966627	0.5988090711	2.261736699	-0.001480310704	0.8047502144	1.108654802	-2.616910383	0.698969524	0.1923591878	1.421814736	-0.895502014	-0.2145518796	0.1324384435	0.339541417	2.305735181	2.834521325	0.08533248411	0.9659429588	0.2074787527	-0.6036993108	-0.9685956748	2.636573634	0.3090692363	0.9564051629	1.472689648	-2.135772116	-0.8915911259	0.6415712911	1.447799762	1.411009381
-0.6259129847	-0.5486948629	-0.459944979	-1.328009883	0.8359173593	-0.1434034832	0.2844368369	1.445664822	-1.300532575	-0.5937114552	1.467147702	-1.647561546	0.2464706547	-0.496520699	-0.9570803086	0.5051740075	0.5164584331	0.7328299354	0.9463525293	-0.8605744611	-1.175697085	-0.7252554837	0.38915099	2.965035571	-0.002972715413	-0.1834206136	1.075659697	-0.02342703676	-0.4839539289	-0.9895662347	-0.9009777038	0.2760600616	1.297545362	-0.4033857058	0.4002901929	0.3339354712	1.243990751	0.9687335949	0.6482574297	-1.216902845	0.9789839862	-1.097198996	1.075508171	-0.7299878765	0.4142048712	-0.2236950802	0.5325198907	0.2894555394	0.5274495452	-0.2477549164	0.698535548	0.01042815802	0.008755925561	0.4438953761	0.9854257792	1.732053326	-0.8086498905	0.05581240037	-0.2141166709	-0.455855235	1.393015512	1.148153383	0.5325951232	1.568380277	1.102958717	-0.5653224731	1.001734562	0.1681001286	0.9571786669	1.020560793	1.797732068	0.7476774139	-1.316393033	1.201408385	-0.3865996076	-0.05074736762	0.5732292207	-0.4701667483	0.7268924359	-1.096471702	-0.1330407667	-0.08386536821	-1.156798933	-0.7527837349	-0.8557527594	0.8147065606	-0.009975150431	1.504367829	2.010724464	-0.6092929827	-0.5959388749	0.3860391124	0.09247584185	-0.8269103912	-1.842815949	1.180503364	-1.088007857	0.1843693914	1.674436877	-0.3868901074	-1.472832725	-0.793812196	0.3861297779	-1.23329659	-1.022977511	1.465107815	1.98441255	0.6864779655	-1.382626493	-1.274447639	-0.6416761031	-0.7664364657	-0.08595954065	1.858501586	0.2280275104	0.4779495958	-0.1747732553	0.1447098256	1.804224325	-0.2903340032	0.1664661251	0.3197238649	0.7394452161	-0.1587204933	-1.294074422	-0.7107893307	-1.591491319	-0.6211186612	0.6882612531	-1.587750271	0.0532331232	0.07442929583	-0.2247139823	2.532951808	0.8432683077	-1.45046041	-0.5870967953	1.189380721	-0.1288313972	-0.8033950883	1.123216062	-0.3655408549	-0.2243761101	-0.572641028	2.070819454	1.717137321
-0.4319507074	-0.7001297741	-0.4807933506	-0.955795096	0.9265823608	-0.4310279315	-0.4330802187	-0.1063985909	-0.6493661627	-0.785830582	0.9466509404	-1.484868207	0.2448388913	-0.9832266832	-1.385252775	-0.8324636015	1.42607853	0.3173561072	0.2868450613	1.004544305	-0.8800450936	-0.236276477	-0.3844438481	2.414601511	-0.4048016402	-0.1769603632	0.7736772632	-0.3492184173	-2.944830806	0.2402171884	-0.5955942144	0.7772337293	0.9276444916	-0.6861536935	0.4857605387	0.2408643748	0.6361305114	-0.8531091614	0.5652612197	-1.482067651	0.1613666112	-0.8000967109	0.9175749486	-1.295941983	0.3303430624	0.5293965423	0.3623304481	-1.029799413	-0.0001261700358	-0.5371633379	-0.169384399	-0.8668465937	0.456695189	1.284918573	0.08752912523	0.5155137012	-0.8801536944	1.315525192	1.575964841	-0.7108429209	1.654713163	0.8017774019	0.5954740577	1.336395624	0.2946527972	-0.3999825281	0.5987195853	-0.8828801348	-1.467303532	0.9618579349	1.623487878	0.6991105602	-1.487812247	2.11967952	-0.9749731559	0.2101515963	0.1204420074	-1.140735729	1.074454333	0.1255532631	0.7850448132	-0.1602778468	1.128305614	-1.4907925	-0.705598326	0.8359949784	-0.3356158226	0.8188952578	0.7893934603	-0.4284685502	-0.06139940793	1.66942381	-1.277767191	-0.6760966945	0.9404420139	0.137410541	-0.3525365701	-0.6753453534	-0.5515447798	-0.5556678973	1.273223841	-1.340942174	0.5604677867	-0.1263733618	-1.129065395	0.5498765641	1.531561961	0.3735969013	1.459825467	-1.123848975	-0.3445713308	-0.6130127449	0.1672837162	-1.157811793	-0.716204324	0.5490099353	0.8755586756	-1.081263335	1.315169778	-0.3850538928	0.1692297295	-0.1894137252	-1.285118197	0.4851098852	-2.481897505	0.5502156735	-2.146898805	0.1501124867	-0.7752540136	-2.552783924	-0.8655300839	-0.5598921968	-1.56542335	1.720448175	-0.1146155863	0.3703732572	-1.211489235	-0.08258855954	-0.9907806115	-1.891767545	1.017167259	0.5703287437	-1.577282951	-0.8046065952	0.4422962823	-0.1234431959
-0.4441494479	-1.031848443	0.1519493277	1.645785908	-0.210261241	-0.3870691428	-0.7400253038	-1.075684765	0.1731331428	0.3373338138	0.9077507547	-1.453658026	0.09799916834	-1.215434801	-1.191982606	-0.8280798102	0.9588605229	-0.03970016585	0.7526228441	0.1226791392	-1.066114483	-0.4923623224	-0.4852428453	0.1016144864	0.06127103337	0.5902967849	-0.03185974539	-1.658423022	-0.9543811544	1.480267591	-0.4292088061	0.09191794364	0.4481210462	-1.077968363	0.6892864051	-0.1472823168	-0.4982926893	-1.005449755	0.7408054378	0.9056957796	-0.5999291485	-0.5130498291	0.1653747083	-1.005677909	0.8177862772	-0.0859646183	-0.01676766482	-1.226210227	0.02041057311	-0.4251389187	-0.2048924176	0.2140329922	0.04892210531	0.5760513688	0.3633609249	-1.305572816	-0.5496986555	0.1069155001	-0.06735414421	-0.5659664796	-0.4422609235	0.1677993044	-0.1778452278	-0.2052775082	-0.5840142492	-1.333470589	0.2680971928	-0.8673043544	-0.6150651556	0.6999165289	1.109107544	-0.04412965543	-1.392390024	0.03401348784	-0.3000832326	-0.5113760233	-0.1354600463	-2.12453536	-0.5456441249	0.3356324385	1.433451303	-0.1738685361	2.47611602	-1.82478134	0.03527850238	0.7250203246	-1.332020661	-0.1391794856	0.004222494442	0.5425301956	0.5200454099	-0.8263857697	-0.8187945442	-0.2889658224	1.61045943	0.2743695057	-0.8246358502	-0.179072394	-2.06875597	-0.07256123867	-0.1251111476	-1.50103817	-0.5346863653	-0.5220169128	-0.8954633161	0.1998731898	-0.0401397976	-0.4891524936	1.040680627	-0.9578853664	-0.02507528102	-1.254233003	-0.3544689075	-1.605921391	1.033876814	0.7339929488	0.5852771306	-1.123646792	0.687828846	0.1848608685	0.8098456189	0.5857422502	-1.965161251	0.3180293155	-1.106049163	-0.209741926	0.3937062671	1.391052649	-0.7057165373	-1.625950867	-1.508790307	-0.7873004483	-0.5931503984	1.389514672	-0.3228357515	0.9019563533	-0.1807699206	-0.8973100286	-0.4600543777	-0.1570843645	-0.09468180865	-0.04776330024	-0.08609611301	-1.152561048	1.685504319	0.4465497578
-0.07514608867	1.77349104	0.0965112197	0.884715778	-0.2647783644	-0.4718091144	1.608315512	-0.8122140188	0.6506283257	-0.3831465227	1.033062881	-1.128716829	0.5686272803	-0.5264483191	-0.4797760699	-0.2512751832	1.961514317	-1.423393928	0.2108176544	-1.817781484	-0.9470222044	-0.3794732106	-0.5217448382	0.4594992205	0.09968278368	-0.08934490799	0.1827271317	-0.6140653839	0.05658199686	-0.9038364973	-0.49764227	-0.887211068	0.3612079927	-0.2328852825	0.294692725	0.6252340359	-0.1440909739	0.5599146497	2.059781256	-0.3764323332	-1.090786972	0.5419216944	0.544480349	-0.3577071718	0.5999222873	-0.4568906481	0.8008686244	-0.1921103905	0.6656292966	0.3057505814	0.2024204746	-1.125074632	1.477444514	-0.6207633915	0.7843631014	-1.360809843	-0.3491497652	0.07359183778	0.5428841642	-0.1694581714	-1.823870838	1.601338166	1.681625109	0.6266761136	0.9744119085	-0.6585015664	1.69662798	-0.5560901862	-0.4511518477	1.051059323	1.158664311	0.7325359003	0.09752328688	1.063722673	-0.1771302365	0.5164160328	0.1391388932	0.002048364084	-1.770771242	2.135536723	0.2932480297	0.6054860931	0.4073296443	-1.602903138	0.2416128646	0.226026593	-0.4081347424	-1.429426255	0.592750904	0.3976682993	2.345922667	0.451826109	0.5930594649	-0.8691823256	-0.4246521384	1.403452049	-0.233276341	1.308204354	-0.6204307433	-0.4438594372	-0.1510109902	-0.4179595574	1.994520984	-1.010356281	-0.1640228075	2.289274759	-0.7913379625	-0.382422694	1.401560182	-1.791711018	0.6028099186	0.5093255431	-0.04980710625	0.3942969112	1.210691767	0.6658081146	1.12774888	-0.8066499413	0.03003041643	-0.6165495648	0.9140554225	2.016161558	-1.099001294	-1.316297351	0.153552753	0.7382085478	0.8265513967	0.9128449855	-0.1294409383	-0.4641253486	-0.541563391	-1.13578981	0.2800508618	0.8598103437	0.3061754038	0.8444843801	-0.4597060399	-1.244763723	-0.1415682024	0.3205142828	-0.3408572514	-1.059928528	0.562243729	0.3993851376	2.119351937	-0.6779405668
-0.04503025351	0.4115869722	-0.3391964335	-0.3254341612	-0.2639172538	-0.4777390921	1.081586033	1.450205567	0.8487027065	-1.574959216	-0.05884724635	0.4251622265	1.312507419	-0.1551594214	-0.85452145	-0.2520713749	2.359131895	-0.09256776329	0.2590629733	-0.8385651096	0.01480655064	-0.6004935036	0.419733703	2.784368835	-0.2654348777	-0.1795506497	-0.7152025856	-0.0423507659	0.5035151603	-0.7548972443	-0.1318873591	-1.116759439	0.8891028552	-0.08728284449	0.5749501909	1.330892698	0.7256189123	0.5934351056	1.278336942	-1.059221876	0.1400441266	0.9731950558	0.835456998	-0.3758365289	1.826486992	-1.11781852	1.558914843	-0.5652215337	0.7711105096	1.171636521	0.3725961322	-1.227949428	2.723843144	-0.0160099773	-0.1368888778	-0.183562033	-0.8906599459	-0.0159635666	0.7231638989	1.200084135	-3.310692807e-05	1.308711172	2.315111831	1.064124884	1.850104837	0.3412142351	1.253833862	-0.7186565336	-0.698751743	0.8511675592	1.806928776	1.893014323	0.2483705302	1.286119068	-0.3627054055	0.5735446229	0.7412969586	0.02655443116	0.1425732288	-1.12763707	-1.486294225	0.7575691181	-0.7928595447	-0.3727224853	1.344574619	0.6343294641	-0.4325877316	-2.071888968	-0.003164638123	1.592297382	1.345421081	1.886487246	0.3196425934	-0.350593076	-1.36384355	2.269370316	0.48114879	0.7159436751	0.1343635149	-1.490156179	0.3763189412	0.911547623	-0.4463742616	-0.1390821994	0.9912128049	2.229897624	0.0002308019644	0.2111985549	-0.4095281515	-1.048641109	0.6677174693	1.442520196	0.005911632546	0.3110781319	-0.1729190884	-0.6435381174	2.428898356	-0.7950833441	0.04931680343	-1.254383682	0.9972542927	1.101600243	-0.7329949032	-1.600628142	0.3539766641	-0.4507704761	-1.011612286	-0.9421953368	0.1340203183	0.2563396808	-0.2435910624	1.745760911	0.4205712601	1.672112828	0.9398144853	-0.9574901815	0.09303589362	0.08294504955	0.756524003	1.179953097	-0.7205952305	1.554425529	0.3890322277	1.085805668	1.985619264	0.3734806012
-0.4133504042	-0.1338257656	-0.6637436361	-1.02926641	0.7503062092	-0.3034293795	0.3588127925	2.056395007	0.9106986512	-2.003207794	0.4484340604	0.02491694065	1.249203724	0.8326783573	-1.855329096	-0.5316409116	1.742197099	1.495178714	0.4281176683	0.7650163499	-0.1863135878	-1.329472381	1.822239304	2.500789454	-1.01271138	-0.04965754665	-1.646538747	-1.074131176	0.7909268562	-1.215304592	0.1211314977	0.355119794	2.041763542	-0.3063229248	0.9580359466	1.16411541	0.7022494289	1.237632196	-0.2979770095	-0.9187615341	0.546998797	1.014528507	0.8414899593	-1.176928845	2.059234378	-0.7041627713	1.976897015	-1.045742323	0.8412980595	1.480196156	0.1860377307	-0.8681241405	2.203129054	-0.1473551529	0.2605046209	-0.007513119019	-0.4707130987	1.162185463	-0.2399691114	1.018777895	-0.1577085608	0.2449497904	1.434739898	-0.2795819441	1.476127081	0.3048617264	-0.01178442784	-1.298884601	0.5243129498	-0.1339234323	1.411674872	1.792156312	1.442851999	0.1387730835	-0.5149316167	0.02108036767	0.6482687514	-0.1512210523	0.3270722165	-1.481280919	-1.442755301	-0.2762483532	-0.1470828298	0.2108373258	1.434805609	1.628053953	0.34720613	-0.7508265233	1.854769521	0.6259092481	0.02843723579	0.1816395232	-2.245306124	-0.4316556506	0.4507944486	0.8772750836	-1.259399207	0.7039043952	0.6246628646	-1.33206633	-1.186703673	0.5195742224	-1.564767174	-0.3417640612	0.3392854204	2.005798165	0.3882269398	0.01893924801	-0.7160205114	-1.161821476	0.3096463398	-0.1706898292	0.03564258865	1.606587783	-0.68167783	-0.1560835883	2.716423391	0.6791812196	-0.67622675	-0.2528269092	-0.411224249	-0.6774416133	1.141579351	-0.5715381069	-0.9921432855	0.6028027762	-2.409984271	-0.8651275694	-0.02847838975	-1.013596494	-0.1431683989	-0.2330257339	0.5092466578	-0.06853455593	1.650486509	-1.547538948	-0.1853594115	0.1928540934	-0.1213867331	0.538821329	-0.1505418208	0.2148533363	-0.4024868068	0.7374097407	-0.03963574679	-0.03452868862
