melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082
1.08722863	1.830843496	0.8611339204	-0.5521371007	-0.1968521461	-0.5699370082	-1.124053134	-0.6975904086	-0.517201162	-0.3925696503	-0.8617256278	-0.6205184932	0.7906200389	-0.1618116157	0.7550659474	0.703481649	-0.04078969908	0.7582709143	-2.776775281	4.091127539	1.008477675	1.543800146	-0.7161387926	2.458106474	-1.136271776	1.151756821	-0.7228808546	0.1532043529	0.5849834549	-0.8158466631	-0.06753775911	-2.180802006	-1.169584655	-2.377651828	0.7617155088	-0.8057508306	3.717743223	-0.942932541	0.2549171322	2.180269479	1.770193804	-0.6644873833	0.7926622674	-0.01582195332	2.431065569	0.5298187478	1.353081846	-0.1508709498	2.616651327	-3.964338627	-0.7962621736	1.326339489	-1.295330253	-1.82810904	2.12147993	-1.107565167	0.1179049151	1.337672812	-0.8053154838	0.3915741202	-0.1468717116	2.709509547	1.065166279	0.7300657305	-1.443037581	0.864307655	1.037942107	0.5304391908	1.116872913	-1.51110945	0.4032277436	-0.1003083362	0.9461001647	-0.6650912385	1.148627458	-0.01965819926	-2.112946219	1.097956589	1.6326514	0.6427248496	0.5126515539	3.001576913	0.177296022
0.06253745401	1.282403804	1.162980723	-0.4867623783	-0.4526345869	-0.241960258	-0.9403939724	-0.6849329131	-0.1981276638	-1.553502348	-0.9905732681	1.452372767	-0.1793367666	0.3355564599	0.5092923851	0.7474680324	0.7064138878	0.4329513953	-2.928308863	3.319964942	2.18956496	2.238172194	-1.141521231	1.697482511	-0.975454844	0.6702631661	-0.2194482215	1.069325318	0.8153533714	-0.3191878619	0.1871351668	-2.66178046	-0.9578259999	-1.351628667	-0.4394987445	-0.5267209457	1.422540573	0.6796305148	-0.831181058	0.7600863217	0.4078553104	-1.4487586	0.7468503973	0.8270049712	-0.03253036576	0.4562300027	2.415638211	0.1565496689	1.569321215	-3.973591786	0.5526975056	0.4384764838	0.1391527536	-1.881298352	1.62001443	0.1657802168	0.9421053294	0.1024098346	1.485072568	-1.142157969	-0.7964799547	1.083325359	0.101986798	1.021489855	0.3318473531	-0.5241159866	0.657628803	0.0380716273	-0.638548897	-0.5581935053	0.517637885	-1.153373052	1.397467707	-0.9255456593	2.2364762	3.011254294	-0.1434468669	0.7823720191	1.080516388	-0.5296009959	-1.304630792	-0.06213213749	-0.8998217009
-0.9617123081	-1.721097393	-1.647670704	-0.4017011386	-0.7623139936	0.2312956366	-0.6252918983	-1.451043027	1.432610154	-2.317038851	1.065309622	2.439507344	-1.607934565	0.840810145	-0.321879392	-1.82317834	0.8457506187	-0.1647447562	-1.861599151	0.3414583234	2.097862414	1.608617155	2.630651398	0.01147827982	-0.3772575703	0.1850820586	1.353011687	0.2327445128	0.5518319495	1.359615716	-1.737968848	3.258182985	0.05395587127	-0.2246992304	-2.306405975	3.107260931	0.1598467498	4.66872791	0.4062308251	-4.693048818	1.155254583	0.2128107294	-2.469436262	1.415248583	-3.150334051	2.177455518	-2.788479267	1.713691693	0.07597334225	-4.096125306	-0.2509113373	1.448026638	0.4227310851	-0.8740103306	0.2135796183	2.399383818	0.2740884962	2.013062482	0.1397728383	0.03609502217	2.105651519	-5.754203684	-0.1632323808	-1.173089999	-0.1635804005	-2.427314616	0.2840869596	8.571286011	2.268152052	4.077885776	1.646160557	-1.74865821	1.380498397	-0.1639575579	2.12183952	-0.4829360741	0.4223038903	-0.5680361744	-1.662635369	1.699590537	-2.883587021	-1.00055898	-0.06477639934
-0.1774264778	1.541799534	0.7797185031	-0.605032839	-0.03615068677	0.648036715	0.989552229	-1.385054244	2.58722143	-2.059973627	1.643291581	-0.3302837635	0.6484858662	-0.2674213448	0.6871343446	0.8693198153	1.210994746	0.9300653624	0.05285016005	-1.593815428	2.303734962	0.9801462588	-0.0307042635	-0.4759565542	1.893574035	-1.07181929	1.707971562	-0.3503988818	1.456670548	0.906108096	-0.6953969378	1.866174295	0.4001778249	0.03693139617	-1.637267309	2.507070869	1.305373855	0.3796600862	-0.36270083	2.498448699	0.1195005936	2.12572074	0.4696595847	-0.2634104695	2.315024969	-0.6252296431	0.3182619459	0.8942868452	-0.1218083664	-3.282974158	0.9271607045	0.6978251499	-0.7270179777	-0.2257025378	-0.07854372169	1.414057807	0.8434563397	1.06390354	1.810640075	3.06773358	-0.1954188837	-0.2113004574	3.283919639	-1.963537429	0.4121125539	0.6992164511	2.121541788	-0.08585676938	1.938898621	0.9945602088	1.620420456	-1.578174729	0.4127577397	-1.61636846	0.429000489	-0.4218321532	0.7004923084	0.5131464325	0.1881260213	2.719646224	1.135042916	1.841830542	0.4604334917
-0.5521622471	-0.7923006703	0.7302619064	-0.618057401	-0.3057912436	-0.839580787	-0.3548458098	-1.52671766	-0.3887019262	-3.183727906	1.796367369	1.431657277	0.8879350746	0.0340052468	0.3286990177	3.089338957	1.591005488	0.9383544677	0.3030707588	-1.209798089	0.8940902111	1.938909652	-0.4897002421	-0.2005699478	2.14756474	-1.501941296	1.554137629	1.645976815	1.000074378	0.09102750839	0.09554121878	-1.349903862	-0.4729576813	-0.5528490631	-1.983086845	1.567817578	0.5427559571	-0.5156959155	0.4003812814	1.129242546	0.2028112545	0.9026606876	0.6836317739	0.03937820037	0.6667717012	0.3439214486	1.68981689	0.18377028	0.7579163619	-2.668592352	-1.510591753	-0.24799516	1.497693377	1.332124621	-0.2925700336	-2.698827082	1.180650285	0.2481988952	2.66779599	2.499559186	0.8157681341	-0.3941000051	-0.3795326452	-0.5348345886	0.2002731468	-0.2388493427	0.8492983974	-1.315383551	-1.118479932	0.1563387983	-0.798579554	-1.708499451	-0.1440801328	-1.014338489	-1.569976271	0.2708321827	1.526448329	0.2072134471	1.214937447	-1.376012769	1.153486942	-0.1378582336	-0.3577239671
1.539895897	1.562473468	0.9459337353	-0.537589862	-0.3313646075	-0.3581140202	-1.372674041	-1.961938657	-0.263065232	-2.572963186	1.829794608	-0.5644069054	0.7088840551	-0.5930155291	-0.1939223971	-0.4189609021	0.678265917	1.271326398	-0.8088065581	-0.2988404216	0.337683003	0.7674440959	-0.2205048478	0.1330758347	1.37142625	-1.845485932	0.7311084111	-0.04362608412	0.6092911812	-1.194863791	0.0649195481	-1.717238087	-1.181107649	-1.02374938	-2.932549508	1.258307113	-0.9542397438	-0.5089593663	-0.270531341	1.984971341	-0.6906703044	0.8461365601	0.9327941184	-0.5628189463	1.56738363	-1.612867667	0.4584148876	-0.3426807466	0.5909520226	-2.864586817	-2.374184037	1.581368251	0.2962555787	1.574500377	-1.11255157	-0.3020338856	-1.468512889	0.6790676073	0.8259754489	-0.09134890234	0.9177810294	1.422477998	0.2962243108	-0.2636293775	-0.2702558988	-0.5028601921	0.06653759252	1.492418985	-0.2062435108	0.5592374267	-0.8898955093	-2.404672448	0.2622146559	-1.950048234	-2.134791465	-0.2003114028	0.2367321869	0.5633583423	-0.9324340092	-0.6231269831	-1.434770228	0.7222574757	-2.085542207
2.196531342	0.3315416859	-0.2615684237	1.445181637	-0.5448522329	-0.3150212861	-0.8327688272	-0.8497033379	-0.5277303658	-1.709156662	0.5452669909	-1.91162641	-0.2965385884	0.1155217201	0.3047928895	-1.387504769	-0.7196287491	-0.7053863197	-0.2914832775	1.221987364	1.639694	1.216051616	-0.07720305167	1.395761701	0.9775131825	-1.410812425	1.107492776	1.111615363	0.7367008428	0.1289168665	-0.4312637985	-3.700526774	-1.192245874	-1.109383746	-2.022947413	0.007956831431	0.2000609833	-0.06209863155	-0.576603855	0.2542064065	-0.8161234435	0.9794353176	1.067382613	1.430744731	-0.3593350116	-1.884235505	1.326808477	-0.3539466734	-0.4035603287	-3.463746739	-1.338052341	0.06113295587	1.038982884	1.535882154	-1.123232393	-0.6963721782	-1.283764996	1.443969309	0.2282302962	-0.7894091271	0.3578549668	0.5180793041	0.2569370878	-0.6417607307	-0.04610625465	2.284967581	0.9521685363	-0.6252642046	0.1994712168	-0.2453761066	-0.1377162592	-0.649287956	-1.727629845	-2.09919842	-1.180204671	-0.3285432448	0.1983679524	1.71979395	-0.1462894119	0.5030567597	-1.015351348	-2.195327441	-1.157271134
0.590038511	-0.6280570389	-0.8623491685	1.608292186	0.479598206	-0.01669476225	-1.047612678	-0.2054571531	0.01417927533	-1.212402545	0.5574167288	-1.033102154	-1.936782115	-0.1770805565	-0.1634016912	-0.8762009348	-0.6809884008	-2.662092164	-0.3497240623	2.026454874	1.933748216	1.508899287	2.021404678	2.492096654	-0.4005119545	-1.032953033	0.07441024941	0.7364630824	0.4257654112	-0.3765358145	0.0007238385487	-2.728085978	-1.511815971	-1.547927645	-1.646911188	-0.5719003593	0.3111556288	0.189707862	-1.376707888	-2.039616552	0.8441889767	0.6609798102	0.3247446329	0.142729801	-2.256017114	-1.897881518	-0.0130767019	-0.5079042067	1.139129801	-1.846657621	-2.214756702	-1.38559941	0.8599302744	1.770635766	-0.8752051552	-2.735498954	-0.8416437121	2.203774028	-1.034824481	-0.5789271319	0.9054528944	0.4575046541	-1.461003157	-1.015129902	-0.3879148359	-0.8098477829	0.8829011282	0.3084892654	0.6349650182	2.235034672	-1.049245125	-1.936511648	-1.327952909	-1.229486242	-1.962030542	-1.293066126	-0.339011027	1.110187455	-1.303709333	-0.1974940629	0.1561345175	-1.535009018	0.1276298499
-0.9721850645	-1.549370735	-1.564172013	-0.2278571663	1.03507516	2.82744198	-0.9795052	-0.0431358536	0.6492686826	-1.314490363	1.166870392	-1.083793606	-0.006654107773	-0.5602164356	0.2257157691	-1.881838934	-0.4326202845	-1.35398076	0.03950589013	2.039536507	3.048719817	1.7651394	0.910589984	2.480470596	-0.2010216927	-0.9976772037	-0.2449147287	0.4675773849	1.048864163	-0.7780136182	-0.2928914586	-2.973871562	-0.9177784809	-1.02660415	-1.408943808	0.02769564339	2.319334524	-0.1550255652	-0.7792762606	0.2165214633	0.3906358427	1.790322358	1.856974681	-1.803838047	0.003179881892	-0.6925217032	0.4700404531	-0.1622991242	0.9324467472	-1.486024852	-2.323050748	-1.413776811	0.9891744993	1.398930274	0.3465107377	-0.4156071531	-1.475532122	0.2798947349	-1.809419335	0.8896589383	1.820859104	3.111754051	-0.05795759768	-0.5319724566	-0.4916555854	-0.325248893	2.404861226	1.165740954	-0.05301910552	0.3330458817	0.6977075259	-1.190529889	-1.795356407	-2.321606476	-1.225027605	-1.480311321	0.100728217	0.6371120231	0.4017842373	1.66580805	-0.3423452686	0.413141037	-0.4704587541
-0.3493194376	-1.485709152	-1.989727022	0.4957535571	1.489427358	1.899867319	0.1025327565	0.5407614588	0.05538197381	-1.408390102	1.606418026	0.4944264401	-1.278890454	0.3572473361	0.6003072807	-0.6830486171	-1.220168394	-1.420611635	0.1570222815	1.251865897	2.857415132	3.407418089	0.5692240369	1.372502374	1.156600667	0.3058619626	0.9366989796	1.174123952	2.096288067	0.3589752248	0.2043064679	-1.992228217	-0.1631638541	-0.5158889734	-0.3196175254	1.319438814	1.179083572	-0.2602649369	-0.2172679184	-0.9997027696	0.2279651974	1.170369604	1.187701564	1.848689198	-1.730883758	-1.705345322	0.0165074591	1.320057056	0.8565712272	1.273144345	-2.219612026	-0.8010905038	2.118159824	1.048117249	-0.01775408672	-0.2898658892	1.128226158	1.216736317	-2.264011916	1.185296508	-0.07842792872	0.3383169903	-0.3811829069	-0.3510567094	1.163177389	-1.217524389	2.085779642	1.375274264	0.7663060074	0.9716456058	-0.2546470886	0.4935137987	-0.1888242612	-0.9494626219	0.1877818443	-0.5788244897	1.746841849	0.5494658532	-0.3324219343	1.503505868	0.4186714783	-0.5318347067	-0.5633471173
