melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083
0.04422672984	-0.4125179443	1.330517096	0.6032640389	-1.160065083	0.1491540628	0.05686294137	-2.024323133	-0.0155242205	0.7220576513	0.2850331747	-1.29088805	-1.21555392	-0.1118794021	1.648750816	-0.2736695453	-1.317971487	-0.9346131333	-1.727488097	-1.072065732	0.3525461802	-0.2433057902	-1.201736705	-0.04521831693	-2.30092495	0.8075886832	-0.4702237274	1.399858464	-0.7431864512	-0.8430626888	0.2126102852	-0.3876189618	-0.2811740471	-0.5720680073	0.7559266863	-0.2764078759	-0.451592886	-1.409253122	-1.427433244	0.4730086565	1.440535852	-0.6180430665	-3.327782216	-0.9675652577	-1.328685738	1.086146503	1.075333622	1.451246785	-0.126643261	-1.777438299	-0.04324028197	-1.349709995	0.5780876587	-1.099095031	1.221187989	-1.323778046	0.2815717283	1.063973154	0.1993728911	0.9062327365	-0.4275036862	0.06447105213	-1.155598038	-1.918095497	1.024898421	0.3286553489	-0.5209270805	1.818779417	-0.7357194096	0.7058985664	-0.001529788364	0.2449664347	-0.731221179	-0.2950132926	2.012866687	0.1129820953	0.8792811247	-0.1480102052	0.4010205117	1.124622237	-1.23691858	1.211048223	0.8500460581	-0.4896311297
-0.9909578938	0.06362194143	0.2100640018	-0.2515009303	-1.603925317	2.047241375	1.595818887	-2.214206425	2.27417863	1.944987198	-0.747701293	-1.286273695	-0.6639306025	0.1078995312	2.040254115	-0.5575902716	-1.314239908	-1.658661871	-0.9218868071	-0.2635074012	-0.9556692029	-0.1052298106	-1.935985556	1.896612525	-2.466407052	2.828404466	1.027751365	0.840726525	1.373704994	-0.7858870492	-0.9397560238	-1.704333598	-3.504867113	7.621168105	-0.4969468393	0.007879785462	-1.603089055	-0.225687601	-1.791463533	-0.2927091192	1.209976548	1.956259774	-3.576654132	-0.3618420799	2.469665524	-1.676578404	0.618717415	4.435421163	-1.91976653	-2.08243787	-0.2457941557	-3.195871508	-4.678307468	2.287043146	0.03152077184	0.802273116	2.43138729	-0.5526396574	0.9118732195	-2.018765223	-3.808016914	-2.445740855	-1.817540305	-1.854031081	4.033692918	-1.398578396	-0.1873586267	-1.544038886	1.604649159	0.2066484417	3.258123807	0.443689097	1.681820436	-0.3387887709	1.382844321	2.041370804	-0.6701546499	-1.081621613	2.461472097	0.8679131266	-2.833453664	1.243329998	-2.141185634	-0.9941203808
-0.1971223985	-0.9847235194	1.357763208	0.2278525983	-0.1250085157	2.039813141	-0.2609988849	-0.3338415116	-0.5506393716	1.894975098	-2.126090536	-0.8828776361	0.1198082561	0.4857494181	1.342426792	0.2183584373	0.5979012611	-0.5685554429	-1.677568739	0.5650277512	-0.585031045	-0.5743772828	-1.767925407	1.398426775	-0.5388505927	0.1454403477	0.2556515685	0.7786080044	1.062487734	0.8957189566	-0.09631962409	0.04205544309	0.2336395373	-0.002336248118	1.035067431	-0.1827855198	1.256650148	-0.00553317033	-0.1678900147	-1.549337666	-2.786665504	0.8563350093	-2.253857896	-1.640977213	4.642325351	-1.958546921	2.500562546	2.408737751	-1.017292681	-1.162228111	1.317892991	0.2137061208	0.7734242591	0.6232357349	0.1234722493	2.169779147	1.937018631	-0.9129962713	0.8770302544	0.3246453016	-1.935953752	1.038803161	0.5487403114	0.01944626894	-0.6649324714	-0.9130470505	-0.4069341133	1.441285305	1.107754991	-0.938718162	0.3397989219	0.9325870319	0.02941424872	1.345696292	-1.770274704	2.788325053	1.056609988	-0.648114569	0.2844104616	0.7999215955	0.4400683364	-0.06051944697	0.01940166536	0.7092701651
1.011684858	0.9324064855	-0.609195858	-0.4257155026	0.6910931448	-0.9226331678	-0.8969187353	0.1777691413	-0.5415389586	0.2117091218	0.1878153453	-1.936451833	-0.007341365658	0.01086636566	0.8746851048	0.5227684729	1.488609027	0.5567688739	-2.033922757	1.529706075	0.0516856834	-0.9339269735	0.3219581126	-0.1135766611	0.7032204734	-0.7740793909	-0.9489150954	1.040090435	-0.3704902765	0.9106019926	-0.04214093293	0.1187295821	0.5362402727	0.4204185262	0.4620393754	0.3600484049	1.083644428	-0.4686013471	0.4487671709	0.04789306228	-0.7110937685	-1.162249323	-0.6478883352	-0.2312546166	1.53182194	0.8968913226	3.062373836	0.9652885857	-0.5889910662	0.4243555212	0.04230424435	-0.0482354179	1.133740026	-1.353730053	2.064450572	2.21948253	1.162245234	-0.1772205237	0.8682392433	1.280221639	0.7205463945	1.848428114	0.3097340525	0.09109192278	-0.8862964458	1.656037441	0.8422689603	1.100528054	0.6075810858	-0.6701758047	0.3323785811	0.09894210378	-0.9702456013	0.6889287395	1.012846888	4.038648694	1.600995836	0.7993314277	1.643109765	1.024073241	2.490310564	0.7004057299	2.621905276	0.3062504261
-0.3928226448	-0.7741329936	1.04110605	0.100894268	-1.274282708	1.813548694	0.236512324	0.3789195693	-1.058727396	0.5882036231	0.6915971114	-1.512921307	-1.036389517	0.1860529453	0.1170679908	0.7069276622	0.419539755	0.2634857472	-0.9658380776	1.536797881	-1.309629416	-0.589769828	0.8924687349	0.2165306363	0.9704028318	0.7114413538	-0.6231676487	1.026801287	0.3109493761	-0.6496262209	-0.2008762296	-0.2916019125	-0.2231614971	0.184088512	0.4708696081	0.4319662991	0.7015199455	-0.127028573	-0.2362057906	0.148579575	0.3064656645	-0.734420175	0.1204868277	-0.469860243	1.06282632	1.592192971	3.136875724	1.628182712	1.048157825	-0.1838462561	1.197974627	-0.9789435042	1.272037263	-0.9240619849	0.7996521659	1.264445013	-0.2854455324	1.165139665	-0.2767787105	-0.9097469505	-0.6610439806	1.008629502	-1.263017971	0.6832245663	2.192171546	0.2842005694	-0.6962319693	1.113966963	1.119781567	-1.291330721	-1.100895448	0.009412726456	-1.466342244	0.6306701724	1.250733074	2.003108892	-0.3187991377	-0.5815603682	0.4344805238	-0.1561510396	-0.2978909397	0.3927788508	0.3861219871	-0.8474193705
-0.603348551	-0.6652949798	-0.1074029868	-0.4512708792	-0.7680047034	0.8328702716	2.016619239	0.7008213931	-0.2435269531	0.5467527373	-0.08045108097	-1.736634989	-1.646462568	-0.2935963734	-0.2647366595	1.170797776	0.2211897671	-0.3369935581	-0.7586087398	0.67507264	0.7428408822	-0.1195633814	0.4623314406	-0.7338404321	0.4162337749	0.1084950023	-1.192095511	0.5907499562	0.1302580549	-0.7112267508	-0.4505280559	-0.7696184253	1.03320452	-0.9642871787	0.9372489237	0.09731490611	-0.0687034176	0.3180582228	-0.3133550618	-0.7001544666	-0.3422007311	-0.8192761801	-0.3035985343	-1.045091332	0.7699012735	2.367027621	2.338898896	1.021201166	1.421352733	-0.1228924967	-0.7767966502	1.530062319	1.909980328	-1.104008887	-1.357208175	0.5481734589	-1.185595679	0.5162068424	-0.382764218	0.5827181488	-0.09342929107	1.283478267	-0.2989262077	0.6709504314	-0.02282494497	-0.2930225281	3.012206032	-0.3812286957	0.671869597	-0.8536408896	-0.4975582769	-0.5628647911	-1.960940595	0.2067671829	-1.073497004	-0.108591717	-1.041913229	1.276834472	-1.190093292	1.0098018	-0.4799775368	-1.558870774	0.1657725668	-0.98842894
-1.093688612	0.7229587619	-1.076719548	-0.8698116032	1.652467064	-0.4246609745	0.6116112636	0.3484403465	1.086263745	-0.2915873216	-0.8750168542	-0.8252998601	-1.198741509	-0.9589010167	-0.1856311961	0.8148683504	-0.179193025	-0.4053056445	-0.6384854192	0.3228456933	-0.01904561	-0.3253656706	0.166299076	-0.3741981872	0.6797881367	0.09422601234	0.8818945472	-0.5197732402	0.4965549529	0.5810834571	-1.004463261	-0.8501589637	1.190144079	-0.1682909791	-0.04312654757	0.54034351	0.03447796919	0.2455687204	0.0350504947	-1.29355086	-0.2448538515	-0.8361683074	-0.5189715002	-0.3441239125	-0.004379125508	0.2232301989	0.2639853864	1.137922376	0.2453273483	-0.03216332594	-1.303511973	1.370285204	-0.3435535289	0.4488956567	-1.988443756	0.2768005832	-0.9667997729	-0.9105641395	0.5666200367	0.03332573896	-1.316537992	-0.2391046235	-1.419294422	0.3287025553	0.05926186706	-1.644442973	0.9016733523	0.2209531927	0.1390025431	-0.6397683323	1.297330495	-3.066165319	-1.464481696	-0.5078503761	-0.898197426	-0.9670469786	-1.729206432	0.4389693692	0.1219757004	0.7891348277	-0.6217321697	-1.002463765	-0.6011414949	-0.31661109
1.456413345	0.3123737181	-0.0609087989	1.790866396	0.9154954596	-0.38694719	-0.4606056898	0.7393639828	-1.196534062	-0.8001462335	-1.411014814	-0.4144865886	-0.4078113891	-0.6770719632	-0.3408383529	1.871851567	0.1967701368	-0.02779609206	-0.1202109095	1.325674616	-1.704804922	-0.0787182973	-0.1417997631	-0.3235317944	1.014967486	-0.3290566658	-0.1604107314	0.4034612749	1.911934088	0.1398349242	-0.124940318	-0.1006440941	-0.04757560208	-1.321256336	0.6443965401	0.559369328	1.727653115	1.032365617	0.363052969	-0.2722737014	-0.7703509441	0.4636703019	-0.4396271966	0.006635648644	-0.6660812165	1.373946047	0.5490656711	0.9619054301	0.1216857127	1.171051596	0.4565154396	0.735016672	-0.1780452307	-0.2229615696	-1.044381965	1.212034396	-0.3166447366	-1.746712649	1.339926038	2.685710997	-1.04379946	1.689212705	-0.8491814015	0.5541352872	-2.177302717	-1.688944992	1.239277607	-0.5824666225	-0.05478407487	-1.026634959	-0.05966908809	-1.454238324	-1.180468476	0.1038443057	0.5337068658	1.375205647	-1.258928384	-0.2521591451	0.5411617678	1.515036829	1.348279326	0.7087149897	-1.825725007	0.4182508268
0.3487169187	-0.4836106306	1.778158908	0.7123322084	-0.4793689261	0.6521942497	-0.280972474	1.560249171	-0.6739087115	-0.7361249636	0.1684715892	-0.4422550031	-1.070611636	-0.376691377	-0.6267017108	2.238475807	-1.018775139	0.7137144977	1.033645799	1.952700649	-0.7853927746	-0.3320903069	1.18637924	-0.175051776	2.286794088	0.4055219412	-1.684521483	1.122296553	1.060461536	-1.693044556	1.165896484	0.2764517462	0.1122101719	-1.668073262	0.9569127239	0.6556886417	2.420009914	1.435476651	-0.04983922624	-0.1276030606	-0.001378507471	0.4886478092	1.413956561	-0.004170301159	-0.9223680595	1.855948393	2.819488736	-0.7804830642	0.1087646826	2.148077415	0.05227925625	0.4818706001	1.057682751	-0.9359553746	1.109085123	1.11139542	-0.6354041128	-0.2267043815	0.6384031991	-0.07810009083	1.112185182	1.721837211	0.1488669511	1.088607319	-2.448596902	-0.2083008308	0.34302077	0.5707064162	-0.5300025044	-0.1442086417	0.07333113411	-1.173093479	-1.951471261	0.1856033879	1.738649798	1.057943112	-0.9239768131	-1.760137086	-0.3059325409	1.250723734	1.268726285	0.7325082646	-0.4338622505	0.5357559053
-0.1893771842	-0.9821438332	1.684549337	0.2341828441	-0.9978291831	2.085561037	-0.2866194993	1.863547384	-0.994673605	0.3335973505	1.479022135	-0.6684342584	-2.096287869	-0.7235741023	-0.2533642237	2.015931345	-2.101659779	1.153578614	0.5837057039	1.876050189	0.7751375614	-0.9994068005	2.417635513	-0.6037914309	1.753357252	0.5655693835	-1.889729314	0.9381739195	-0.4668784395	-1.944409401	1.136518179	0.05444958471	-0.2155499494	-0.9603210098	-0.5938794151	0.1834956893	1.276625198	1.581077865	0.06978398563	1.530256977	-0.1886677051	1.369236876	1.143127008	-0.1072080816	0.4822909511	0.9003704409	2.702974843	-0.1860292569	1.249764662	2.036444478	0.9316717444	-0.01017573961	0.2214257571	-1.049244447	0.220446544	-0.1423973771	-0.2751415971	0.6305304702	0.1560905574	-1.544297159	-0.1126020108	0.1925198414	-1.495703787	1.866537316	-0.1490650074	-0.4702084247	-1.275035174	0.2714032958	0.1166569354	-0.4528309127	-0.2275380492	-0.1020107155	-1.304842485	0.1196178541	0.2377283279	0.3157130947	-1.877805326	-0.2542054706	-0.4958734184	0.1114736298	1.596649014	0.9653683808	-1.50219295	0.7192720893
