melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144
-0.3559854146	1.391431035	1.684314512	0.8036113329	-0.6192343531	-0.3221119442	-0.1922451121	-1.433783103	-0.1014851354	0.1146948917	0.5963790283	-0.5665290999	-0.1455600312	0.3711293285	-0.9057669513	-1.054493073	-0.336540116	-2.431304668	0.8070919364	0.52455575	-0.4180898311	-0.5910947451	-0.2701502235	-0.2980804456	0.6818370556	0.9260093821	-0.5069865805	0.04927261696	1.360608747	0.5400889837	-0.5702789338	-2.644088595	1.337647891	-0.4293268887	-1.822266046	-1.447025975	0.9362333166	-0.1430122903	0.4991971559	-0.7981661205	0.5034348141	0.1330959589	-0.6105413436	1.112370246	0.1422898914	-1.290302945	-1.878351442	-0.2284089963	0.005726647213	3.837632881	0.9696975867	3.055855128	0.5567336876	3.895243586	-0.03215026175	1.070654309	0.7440809336	-0.6021736039	1.925894683	-0.5096497649	-0.2439428117	-0.4618448601	0.6016301627	1.890575716	-5.891656188	-1.528675808	-0.6874478095	2.65446588	-0.2987861491	0.1493448887	1.027099041	1.524423982	1.550238199	0.7103181524	-2.165378934	0.5685297813	0.01776500202	-0.8887367049	-0.3204384511	0.4210862739	1.106183519	-2.601017811	0.7754742731	-1.279210132	-1.917231774	0.2441968084	0.5475992961	1.634618476	0.1866328379	-0.239511146	5.007840375	0.1368726147	0.8051853216	-0.87512126	2.699143216	-0.03173705101	-1.284573575	0.7523686674	-1.189061332	1.363043861	1.365573418	3.357352168	2.197107288	1.342726073	-0.734479574	-0.02948365755	1.046201763	0.7042465406	1.126027686	0.5304535515	0.8304200265	1.257052318	1.890171342	-0.829877104	1.232590196	2.409974615	1.375036505	-0.1711316916	1.77267928	-0.01918000547	-0.8436175833	-0.5333487596	-0.1831819738	0.5392913322	2.250053588	0.6487096859	-0.2404254753	1.502860916	0.3083710662	-1.198508322	0.8251380768	1.129815329	0.3585377662	0.2249751532	-0.7498769622	0.040477019	1.821207543	0.6378705428	-1.76507804	1.187169945	-2.226070602	0.02353696863	-1.003625267	-0.5118075903	-1.156841113
-0.5786401951	-0.02127146677	1.080684458	1.003885421	-0.6504599093	-0.4727481086	-0.4845415372	-1.442372481	0.3105924771	1.630875947	-0.8011188685	-0.1789763751	-0.2915370548	-0.293907579	-1.70899623	-0.480015466	1.900638067	-2.379606333	0.7307372515	0.08712168016	1.257362909	-0.3663091516	-0.3939895655	0.9795341493	1.170417544	1.62617762	-0.3038365157	-0.5854359632	2.360531843	0.9741445009	1.000218812	-2.850040481	1.664740009	-1.199397866	-1.274302086	0.3137220729	0.6855917275	-0.7571433391	1.477611236	-0.3788010221	0.1530886585	-0.1852513986	-0.1158045679	-0.439851965	-0.0425292648	-1.015284841	0.1123998483	-0.8485304649	-0.2721015505	1.870179093	-0.3978404069	3.245109369	-0.3745038538	1.79942842	-0.2349998888	-0.09420165523	0.6367560131	-1.022879162	1.564523129	-0.6758271384	0.2370633199	1.041852858	-0.7123940399	0.738363795	-5.583335777	-0.4906526661	-0.5408219229	1.260987727	0.6710975721	0.7919025626	1.890089016	-0.2101604129	0.854877475	0.6483813584	-2.260097902	0.3044120427	1.366954905	-0.2760288334	-1.322109824	-0.4646527705	0.9153556188	-1.19459989	-0.9316743201	-0.4265395695	-1.633782823	1.265561196	1.202642804	1.059416072	-1.039426319	0.1246120534	2.923118206	2.131625045	1.254492905	0.4180616275	2.063287791	-0.6148527892	-0.2186012473	1.140194063	-0.4081380794	0.5270253177	-0.8229860279	2.000853295	-0.8657163206	-1.919714901	-0.5497550072	0.6753052047	-0.2833360341	-0.9409963074	0.9209710575	-0.8714023123	0.3618824961	1.986992044	0.2079295702	-0.7668159944	-0.1074464236	1.24199015	0.3006666306	-0.7060321131	3.11009075	-0.5368062198	0.8629645396	-1.229469932	0.5241654621	-0.3464746886	2.219159903	2.731477713	-0.9649754442	-1.539058074	0.03102660434	-1.514815922	0.3610716871	0.983375965	-0.59354686	1.169964075	-1.245863322	-0.003530495432	2.163418872	0.4004770336	-0.351568553	1.870813584	-2.302204034	1.940845281	-0.656896567	-1.462543105	-0.01557736325
-0.2145720299	-1.001800314	-1.450831026	-1.349623981	-0.4190888405	-0.6663119193	-0.6903277865	0.01100898009	0.3160743601	0.5848792765	1.209125505	0.6131176076	-1.272474018	-1.013955745	-2.6629259	0.653643489	2.049958766	4.066697033	-1.712646654	-0.483243808	1.190495756	1.395426374	0.9892719854	0.9454930308	-0.9908239725	1.146725488	0.7721813952	-1.332035082	1.21195766	1.016705774	4.068136838	-1.783400035	1.496360495	5.431211225	-0.2198470211	1.114223094	-0.217848168	0.2554294403	-0.4302309443	0.8357275108	0.07628701061	-0.4634215613	0.02725480644	0.7829669527	0.03822991237	-0.2432160952	1.414775636	0.2541974124	-0.4534292399	-1.013659727	-2.357331302	1.537049233	-0.3232704347	-1.029265891	3.390632904	-1.198439153	0.6580015059	-0.1872725923	-0.0265957654	-1.126048455	1.123169155	1.595211057	-1.330332941	-3.678487145	-5.655560583	1.165486032	1.336084618	-4.644996161	-1.125225583	1.23031871	-2.466975316	-2.41111557	-5.25606387	-1.118817789	-1.668328258	0.1003129667	1.637713279	1.755220435	-0.9493819964	0.8565970451	-3.876403702	-1.087142438	-0.08464117346	0.6220837445	-0.7390613602	1.114520026	-0.1322307318	-0.126990155	-3.370921976	0.02918419563	-2.138907143	0.3002760373	2.10378608	1.251268526	1.08000208	-2.087327124	1.686103989	5.937548065	0.1663111541	-0.03553500805	0.6161610478	-0.3320483524	-0.9715843521	2.511801659	2.25396595	0.5628639078	-0.7149309518	1.600794088	0.7331714963	-1.274161486	-0.2557142847	2.551098777	-1.635169803	2.522479547	0.4310136215	2.767713541	2.544381158	2.357061369	-1.441876782	2.446195631	2.045964484	-0.8259132745	3.741347267	2.563256045	1.10406014	0.03321900259	0.2566379166	2.373075643	0.745770838	0.3628602402	-0.4683601217	-1.975420392	-1.853177421	1.991509754	-0.3557050161	0.174550034	0.5835343765	2.154921711	1.967479148	-0.6885431177	-0.4628522053	3.496417313	2.346568878	-1.363423204	2.067742283
-0.3084225895	-0.09551982675	1.487454275	0.3849389288	1.269666084	-0.4612722185	0.1956717725	1.246996532	1.481142991	-0.9233476875	0.1649109019	-0.2584831988	-0.8742580994	-0.3181336285	-1.908146608	1.751306308	-1.441532268	1.850063974	0.6606877635	0.809351156	1.154854779	1.784813338	2.850600521	-0.6496181451	0.0618684527	1.421048653	0.7570332674	-1.75653798	0.671608158	0.3725711632	0.0388155967	0.1894073312	0.7627599076	-0.1044687843	-0.1101676002	2.270465474	-0.9415545564	-1.423673996	-0.3701396377	-0.7135095375	1.579619256	1.120830028	1.069945222	1.776786009	0.9282593703	1.688442846	0.3562265411	-0.7228840089	1.181209062	0.5855049022	-1.810885858	-0.386090234	0.09274019788	-0.978634624	0.3187032796	0.8573163091	0.5203125872	1.980353682	-0.5088463872	0.4165236901	0.5806463105	2.034409602	1.697110918	2.420392832	-5.778107412	-0.0569723995	1.86511293	0.1349998734	0.02007065071	2.733828952	-0.08432937221	1.085434716	1.180231804	0.3188053408	0.3723462844	-1.621701057	-0.1414958333	0.5794918012	2.493071818	1.934473767	-0.3962322523	0.07844134898	0.2140914701	1.804460422	1.190451101	0.9016632278	-0.403593943	1.330999928	-0.2085140002	-0.40995631	0.03553858137	-0.1440968534	3.214126042	2.552140543	0.6184134426	-0.6029464766	3.446380463	-0.9382920494	2.643526479	0.1052749171	1.135745357	1.958535329	-0.4306778903	1.384580807	1.310489136	0.291708979	0.08177030455	0.167276052	1.74109302	0.1598538934	2.050746453	-0.6834375141	-0.02682177817	-1.108756211	0.1970174244	1.274749727	-0.2638684695	1.859625624	-2.370212657	0.9594050556	-0.5245875926	0.4928096518	1.908891956	2.317326175	0.9393969969	0.02611295438	0.2094186812	0.6143621902	-1.665208282	0.01772734135	2.949750357	-1.067713042	-0.08351296852	0.407798758	1.742426732	0.4207002369	-2.721804241	1.771316287	0.112927228	-2.404309976	0.186779115	-0.6474691364	1.35336715	-0.3524384162	-0.1675240546
-0.5463609375	-0.5768711891	-0.9443788548	0.8512527808	-0.05434655302	-0.4893347145	-0.2534942002	-0.2522261335	1.46393479	1.515133901	-0.07992146725	-0.0978278612	-1.479898273	0.4898095716	-2.842903946	1.709519419	1.61861762	-1.54997278	1.9377526	1.30119448	-0.8056014179	1.405638429	-0.6081896648	0.1722778415	1.391821374	0.878794521	-0.2380474549	-1.298557351	1.801067132	0.4711532633	-0.1368304138	0.3224289604	-0.05075214605	-0.7218303054	-0.100532332	-0.2795510124	-1.84640238	0.4090913532	0.2745172685	-0.9841298098	2.018630863	-0.6594898184	-0.1041094252	-0.2513139457	-0.8022740644	1.339553621	-2.480592366	-1.037603898	-1.430278807	-0.2113973026	-1.156019691	-1.039172482	0.03972158377	-0.4563797191	-0.09283323367	0.1266126608	1.752836379	0.9747569961	-0.5568240902	-0.8072507339	-0.8626399381	1.664510527	0.5688510213	2.780455513	-3.51223667	0.7715028366	2.28845837	-0.1785270656	0.8242714002	0.993873289	2.134599772	-0.4740089193	0.3376895687	0.1146752448	0.5610194192	0.3679232138	-0.07945626045	-3.212198215	3.675555448	0.4446614456	0.1118747517	0.7036168609	-1.547601465	1.681554946	-0.7015573612	0.4194581851	0.6649934313	-0.1845136644	-0.510952281	0.8385631381	-0.4398498734	1.169342954	0.5268819354	0.5382879493	-0.3719359489	-1.605380654	-0.06100850357	-0.0669169225	3.788566098	0.1444935272	-1.212767856	-1.390219563	1.512857399	-1.147422817	1.243577008	1.564796181	-0.2436558096	-0.3179330277	0.05775781927	-0.8850917113	1.233952288	-2.742267823	-0.06124326233	-1.572079204	1.559798309	-1.997256721	-1.8824011	-0.001451865696	0.5610104313	-1.56447013	-1.460407798	-0.337380955	2.550600683	-0.04230048426	-1.224715625	3.182427489	-0.7126279949	0.7251671925	-1.319579134	-0.8082674498	1.989695492	1.066822744	-0.5589350352	-0.4277725527	-0.83744999	1.100588823	-1.872986661	-0.5430408451	-1.564618819	-2.420105103	-0.2098386526	-0.6150266119	-0.7474422176	-0.2913779125	0.2461461873
-0.6407961109	1.636790406	1.280600501	0.4917837593	-0.8942971704	-0.5326097458	-0.4298090706	-0.9334541354	0.1972047167	-0.0624044282	-0.3064191313	-0.7638433942	-1.954395202	0.467548951	-3.18867314	1.373193327	0.5661758746	-1.334334191	-0.7653381409	-0.1163902469	-1.019334075	0.3806441137	-0.5026563805	0.3062372546	0.8120372662	-0.1963355385	-1.077226051	-1.993263071	0.6633496223	-0.5486123006	-0.163685779	-0.5997902199	-0.7221645465	-0.04950228958	-0.5934194716	-1.751098702	-1.915137172	0.7545680826	0.4297207906	-0.6417839149	1.918125362	0.03582966149	-1.038855863	1.235542612	-0.843959896	0.9792285461	-0.6310869396	-2.226897947	-1.142834289	-0.9557973917	-0.8417257718	-1.035773616	0.7822246045	0.3799829158	-0.04918385985	0.6321261475	1.633571082	0.8821778279	-1.586662237	-1.245126626	-1.344324201	0.642312497	-0.02282058692	1.957679941	-2.79792539	-0.2069949466	1.76464924	1.096217307	-0.06047675648	-0.796390206	0.8178327413	1.239773182	1.731549772	0.3788557564	0.6262262579	0.9719731299	-0.8669271345	-1.157922154	0.6241166118	-0.0392061949	0.3965207244	-1.14217602	-1.0990066	1.117123242	0.07653405995	-0.3067735924	-0.9412323545	0.02817528911	-1.431743708	0.2164995453	-0.4426980293	1.049842523	1.339060692	-0.6954249013	-2.022259355	-2.264119437	0.3238489543	0.5423697852	0.9293197514	-2.278437464	0.1471493835	-0.2710380806	-0.183204821	-0.6693624852	1.121241719	1.929138167	0.3120119726	0.8988858742	0.2559418139	-1.358219783	1.484714406	-1.144167091	-2.241622316	1.322353571	1.407976702	-1.984924291	-0.9736965498	0.8866457957	1.31154726	-1.325286293	0.3172619647	-0.9385353887	0.5090133077	-0.1315014908	-1.384902362	1.624679974	-0.9019670631	2.136262329	-2.020551575	0.5967529723	-1.546150882	2.058677188	-2.412165083	0.1751609889	-0.3462394509	0.9272982086	0.7572468874	-0.4240266032	0.6214306039	-1.464112064	-0.1995400184	0.4795309251	-1.441213579	-0.8671691043	2.139640306
-0.9135655224	2.007765718	-0.0485376636	-0.3846728208	-0.3480333016	2.001757309	-0.8779228462	-2.076226899	-1.080976211	1.452866378	-0.712961405	-0.363887216	-0.7589578173	-1.388849491	-2.213355292	0.391021602	-0.6478774527	-2.405913968	-1.112353248	-1.611489024	1.130885239	0.6156150809	-0.3671585977	1.554782857	-0.08617254789	0.22769103	0.06284812147	-1.336425159	1.358216935	-0.2998335033	0.1431990569	-0.2737296536	0.2486875643	-1.670398962	-1.183422282	-0.507150363	-1.135250944	0.02585013964	1.992057113	-0.4036923303	1.320142777	0.2561998111	-1.224284293	1.616567294	0.3238770609	0.9120852873	1.265586401	-2.930941656	-0.7884219176	-0.1692067492	0.03818616337	0.1752534375	-0.5568230319	1.93252392	-0.6953573605	-0.1283461001	2.244077483	1.181660895	-0.9597823195	-1.16850598	-1.379242485	1.881095212	-1.364139549	-0.5164355935	-3.038779967	-0.05223780958	0.2653602581	-0.5817393931	0.6757039512	0.6796163833	3.072040934	-0.392769868	1.094888237	0.1968505914	1.041104203	-1.172441422	0.2378306631	-1.334787255	-0.5719149475	-0.3132221593	1.231894468	-0.4307711605	-0.4842797681	0.9763317462	-0.02461391358	-1.712733568	-1.240935305	0.5337529201	-0.6638911303	1.090587851	1.517556755	-0.322429045	1.367458973	0.05544760673	-2.245033557	-1.249643454	0.7378343959	-1.770480536	-0.9466033399	-1.974689419	0.7776676591	-0.7400358393	-1.793853404	0.04651307389	1.056846016	2.024313895	1.617290997	1.063782443	-0.728909291	-0.1990743764	1.691568892	-0.8191116991	-1.44919513	0.3049451958	-1.248425459	-2.416768907	0.9255238408	2.52009294	0.4034686712	-1.06183389	0.7034494136	-0.7430776479	-0.3731239533	-0.3275968664	-0.1314096806	1.487025197	-0.7885435969	-0.7178417579	-2.35287932	1.923317629	-1.734220897	1.653471366	-1.971246528	0.5838550395	-1.064720168	-1.246455915	3.104975848	-0.7396758681	0.4358573617	-0.0431394553	-1.061243567	0.3843600181	-2.255868814	-1.624596138	-0.2869357829
-0.8494154215	0.4601186009	-0.7771204206	-0.6990906933	-0.6456244661	1.465235405	0.7636624448	-2.598161624	-0.9562190099	0.8919058952	0.8671308878	-0.6927074362	-0.3153097602	0.1191182151	-1.717954798	-0.0715789365	-0.07661510787	-1.451022516	-0.8324270535	-1.465317255	-0.5363106603	0.09517385515	-0.08156958498	-0.022972162	-1.559096557	0.3578655482	-0.2223328668	0.5770601129	1.849231284	-0.07136377166	0.1674015092	-0.3410364477	1.401439823	-1.284990049	-0.9891839758	-2.478103958	-1.191129957	-0.4580107068	0.9720488197	-0.9418956398	0.8851095648	-1.693243709	-1.855865045	0.01145177887	-0.5097178604	-0.5191742783	0.2670096488	-2.41497623	0.1861012949	0.5725612552	-0.403695184	1.463729929	-1.761707992	1.65501259	0.5174393966	-0.8876530465	2.454450962	0.9155047566	-0.9162216941	-1.301087182	0.8434724835	1.952099933	-2.936969139	-2.804064233	-1.922707548	0.1736808812	-0.3804605153	-1.222274419	0.2737821938	-0.9842033871	1.114095496	-1.856812294	-0.6906582919	0.3877494869	1.190434879	1.473488798	-0.2119278985	-2.75584185	-0.9337834708	-0.2165467635	0.8837549902	0.08756838172	-0.4231113895	0.870088926	-2.011292198	-1.909510178	-0.6171342274	0.3034911552	-1.576533584	1.198854856	0.7622790748	-2.271784481	0.4967785254	-0.1575271878	-1.100354521	-1.603096574	-0.4037212032	-1.588498676	0.1453350573	-1.724406665	1.369490327	-1.291146797	-2.119969374	2.377543661	0.9123967062	1.485049025	0.5908841064	1.747720123	-0.5276161665	0.1086542791	-1.355404886	1.286046023	-0.6658004082	0.5251696763	-0.3260880098	-0.9138563594	0.5875039892	1.245495318	-1.594928537	-1.352097389	0.5836017489	0.02266914304	0.1732565828	0.6923092972	0.3249796634	0.7077736912	0.006067375006	0.3220945397	-0.3640264677	-0.6781488386	-2.921261733	0.9529093865	-1.571853932	-1.778894886	-0.6714833806	0.705394726	3.422289078	-0.8132755777	-1.793563298	1.300515123	1.528760431	-0.1898912892	-1.961636295	-1.655832211	-0.3802081229
-0.5067560106	-0.888853602	-1.494925467	-1.409024737	-0.5843668774	-0.482124181	0.6973913233	-2.876333372	-1.141250768	0.6345095143	-0.271626248	-0.2413862885	0.1756229538	0.1331313806	-2.10175416	0.7636285939	0.1859374294	-1.749016389	-1.902091482	-1.43236329	-0.9032096747	-0.1720058111	0.265465761	-1.260627977	-2.202688555	0.5964726813	-0.9139250952	-0.2626895106	1.56044434	-0.5244725836	-0.211870535	-0.1028656247	1.05373664	-0.9901369282	-0.3932720072	-0.4950981968	-0.9301845798	-1.028019488	0.2670296329	-2.330690056	1.568750443	1.523947759	-1.205192904	3.282867706	0.5362302363	-0.07208378961	0.2066088702	-3.04413848	-0.6029174644	1.594619887	-0.4822291205	2.395285466	-0.314966789	1.420936671	0.5879348267	0.7326976832	2.556007427	2.165157412	-0.03686019614	0.541593681	3.97072867	2.356354649	0.09177805296	-0.4269716759	-0.8441417539	0.1112190192	-0.204084402	0.7272273637	-0.05324376104	0.1693768589	-1.051791915	0.4057640993	0.2086262203	0.8435448114	1.225412167	2.132389099	-0.9419069901	-1.709258239	0.2664123888	-0.5326656462	2.671220763	-0.2665395615	0.1230704239	2.925672034	-0.2040191816	-1.623084356	0.2473546933	0.3790898345	-1.14802137	0.6038500092	2.457164946	-2.066616472	1.852437063	-0.8626174877	-0.254339142	-0.8190714154	0.002419073182	0.7671302554	-0.2060429301	-1.0726852	0.4781275457	-0.1807861513	0.3236045196	2.880068592	-0.04905192576	1.829521247	-0.6897656682	-0.3011279839	1.768873286	-0.349923589	2.10606161	2.228562175	-0.1028365214	1.802975975	0.6241969765	0.5510996235	1.582918176	0.0699319549	-0.6507898515	-1.367506883	0.7892578188	0.6672111306	0.3613788303	0.8106335173	0.06831491993	-0.5807099873	-0.01193393047	-1.11972105	-2.136453685	-1.607733359	-0.9394041131	1.038467218	-0.3255070335	-1.491046221	-0.008356195303	-0.6657375181	2.698538102	-0.6517807928	-3.09162407	-0.1386104237	1.236020519	0.4429905811	0.4850398837	0.5850399869	-1.674335157
-0.2722882802	-0.309398416	-1.572162532	-1.879605919	0.5681122205	0.189392469	1.174597198	-2.287403291	-1.364963743	1.296478301	-1.074011773	-0.336378066	0.778116905	0.7065217304	-1.285172141	1.61067696	1.432233777	-1.185921016	-0.7387893995	-0.07016765725	-0.6508717667	0.9927147475	-0.4362312262	1.82471304	-2.44872498	1.89940381	0.4202890488	-0.2655987387	2.949130428	0.5247821983	-0.4120426535	0.2757819181	1.16536775	-0.5429370829	-0.009218593453	0.09185811896	0.2370822599	-0.5959309736	1.110628117	-1.542419818	1.978862551	2.450918056	0.2963496071	1.465588122	0.7670975852	1.01448597	0.3017459627	-2.493456534	0.0386616866	0.702874392	-0.3862843537	3.034933854	-1.457250263	-0.7026049867	-0.3223748961	1.614669007	2.285296122	1.179388481	0.655371338	0.2254417858	1.190414325	3.136994078	-0.3185823086	-0.990667577	1.822207425	0.4059187106	0.9501011242	-0.3075332833	1.063458184	0.9321199126	-0.9387549963	-1.118866723	-1.797999666	0.4628377802	0.8019388599	0.647269388	-0.2615871551	-2.066075783	0.9214586288	0.3383193426	0.3517812325	0.1653271305	-1.036312968	2.256720586	1.542690605	0.4004186594	-0.01301119335	0.8733059989	0.2768815708	0.7253502496	0.6304654349	-0.6968176397	-0.3943407446	1.239584324	0.04787952622	0.1339376273	0.3627011912	0.7214679829	-0.2811874581	0.803605754	0.6128876465	-0.2121669255	-1.264624287	3.385478031	0.2626608633	1.832169698	1.278760233	-1.00217372	0.9347316521	-0.7988570172	-0.7691111026	1.980084108	0.1108842332	1.072126268	0.3813162482	-0.1538412903	1.946965176	1.067565263	0.6472227672	-1.387430076	-0.5669407722	0.279548244	4.362316985	0.6412517866	0.8790762959	-0.7858957685	0.1159945622	-0.4682612408	-0.6115583426	-0.5164644213	0.444069717	1.662674533	0.6793518078	-0.4322879149	-0.4221799946	0.02219567324	0.4261983556	-0.2351462509	-2.230963204	-0.7140004539	0.6775402684	1.670265487	1.256654458	0.5766035609	-1.074621647
