melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163
-0.4883040391	-1.348446765	-0.4342930413	2.353655605	-1.27729643	1.784377352	-1.019742451	2.411442667	-0.3064934461	-0.4518627222	2.562223743	-0.02872726218	-1.840558489	1.946316778	-0.8555756791	0.116541102	0.2177712698	0.7696953194	-1.052425995	0.3166113157	-0.9424218783	1.217445358	0.2511481992	-1.621316321	-1.025794941	0.7038515697	2.620552208	0.1772654491	-0.2977765846	1.495875111	-0.384156531	-0.6265719456	1.21812167	-0.07514056342	-1.749147978	-0.1902844202	0.8643071951	-0.2573540605	-0.9881461161	-0.01379402631	0.1923581907	0.6776332297	-0.5437909738	-1.222791097	-0.5377517719	2.015473994	1.060113228	0.4543317954	2.44093557	-0.9624434857	-1.04745625	0.4483602071	0.04892457023	0.5499370136	0.2723748862	-1.757888351	1.643534486	-1.677758573	-0.2799367987	-1.906170023	0.6126260112	0.03655742551	2.632887527	0.7587233178	0.6027168349	1.546478536	-0.7887085691	0.7687726808	0.9976174653	0.9186826001	-1.839169847	-1.128794017	-0.9136636985	2.450983469	0.5361949838	-0.0121346247	-0.9267110747	-1.26656535	-1.519666219	-1.934614901	-1.288726201	1.634477472	-0.1523482494	0.3494202095	-0.1467563939	-1.511652124	-1.125933475	2.282688309	-1.945739987	-0.1671395542	0.1952257015	1.435918713	0.3881775382	-1.468614915	0.5729389024	0.1209746743	-0.6420384606	-0.7626626642	-0.7156147757	2.67784108	-1.326400873	-1.527638913	-0.3608668311	-2.15789889	-1.222570615	-0.5629428468	-0.8004990231	0.6678383607	-0.5440847716	0.5625246339	1.542382511	-0.3807473046	-1.976791861	0.8936232521	0.02338329514	0.4591067687	-1.096831279	2.368147556	1.219398369	-0.4247608889	-0.8313937946	1.227176706	1.026659598	0.7738423829	-2.573995061	-1.405081458	0.5498824246	1.183963901	-0.3406301739	0.07333744189	-1.118329229	0.7458132024	0.8342436193	0.611451812	1.427345536	0.4709449362	-0.04933430449	2.163763772	-0.4090573531	0.9919593275	0.5121955126	1.269122063	1.087947227	-0.2056704367	0.9346577343	0.5184389197	-2.445663836	1.563831762	-0.3955854941	-0.4016951765	-1.22027943	-2.536283366	-0.3779778141	-1.070879849	0.04415619298	-0.00288246026	0.1771476929	-1.910400586	-1.632251059	0.6922405135	-0.1383471393	-1.669511766	0.4779633575	-1.375039578
-0.7675558608	-0.5305294715	1.680234135	1.843568359	0.9301594712	0.5951451954	-0.5303653832	0.9903301359	1.426745852	-0.9975242789	2.451196759	0.02565465842	-1.214872302	1.030078704	-0.6000578962	-0.4596106087	0.905978052	1.198078554	-1.197905226	1.14446362	-0.3588198896	2.297224056	0.2487942308	-1.700475719	-0.20593055	0.2731364859	2.890964015	0.4290879728	1.19423572	1.877187128	0.04985951888	0.4643032947	0.4632575276	1.114579986	-1.159173006	-0.07131152584	0.4121974632	0.1174985898	-0.4127829866	-0.503548263	-0.9132505829	1.751369418	-0.6955174019	-1.362920469	-2.624569544	-0.1488102778	2.016414406	1.714175966	2.944079489	-0.8080948145	-0.1600661088	-0.5949124752	1.487934802	0.4112421604	-0.1628329107	-1.973140056	2.438863396	0.3264808562	0.6128032448	-1.172907043	1.173508703	-1.043777521	1.604995048	0.9482296778	-0.05236354198	0.07887583773	-0.07627183106	0.5666037262	0.6001519086	1.346104617	0.2550823111	-0.8363524972	3.018093064	1.689678525	1.216433862	-0.8643767078	1.779168824	0.8014946232	-2.235858787	-1.001246133	-1.152904633	-0.1486906762	1.146763805	1.933766553	0.5523132961	0.3917182512	-1.499264911	0.4163489284	-1.969066888	0.483488295	1.538053844	0.9310030706	-0.2614027352	-0.6117713469	0.4455967039	0.04519895231	0.6669561438	-0.1919200098	-0.2538422918	2.345904357	-1.102856129	-0.2276766025	-0.7299262992	-1.213994933	-0.1479563375	-0.4135941779	0.7846157931	0.4385262867	-0.9496909107	-0.7968379109	0.9026211196	-0.2543500403	0.2162188035	0.2021151913	-1.227806248	0.294752628	1.025664121	1.721578491	1.381068842	0.02005322636	-0.4196214017	0.7596254276	0.3175248444	1.145176832	-0.4281924703	-0.2126060142	-0.5814648185	1.547999102	-0.575414366	0.9734202132	-0.3839639006	1.043584551	3.828631592	0.6520337394	-0.8206456412	-0.3649409071	-0.05487176892	0.05267628531	-0.2280874603	0.5831301392	-0.3580708461	1.851846912	1.889156256	1.654159171	-0.1438450177	-0.2352183078	-0.8238986975	0.3312365901	-0.7665242372	-0.9953464049	-0.5027296048	-1.248375422	-0.1766808554	0.186102692	-0.8554769236	0.6107552527	-1.054788188	-0.9950607484	-0.6125326194	-0.3537873993	0.07098628811	-0.3283035413	0.4795252859	-1.391514797
0.2703869535	1.760814202	0.9228710507	1.605919861	0.6796864148	-0.01836693754	0.2268989179	1.563417743	1.201085872	-0.9263077746	2.175685325	-0.0554343768	-0.8156362294	0.9849962779	-0.5854680221	-0.3435784479	-0.132994255	0.6301878829	-0.9679896428	0.5433366457	0.1687102045	2.6442474	0.4463724033	-0.8109800435	-0.373576166	0.3389739098	1.234873697	1.946165485	0.04331261788	0.837994678	1.018229066	0.9711196894	1.11838282	1.180986056	-0.143534505	-0.4975076193	0.4838487413	-0.3069203581	-0.2525166941	1.340060036	-1.068799251	1.570818085	-0.6024634391	0.003883419129	-0.4790281104	-0.7607658773	1.41197934	-0.9709953861	2.128431409	-0.9916809861	-0.5862814194	-1.494337091	0.5694668915	-0.07753064328	-0.5754422373	-2.165332728	2.004483504	0.5226340362	1.777290154	-0.1696877098	1.404048763	-0.7842498217	1.758875972	0.6334813693	-0.6635414668	-0.08213555544	-0.3234161019	-0.1869678379	0.596338598	0.6856409492	-0.01813228847	-0.1526252363	1.604629277	-0.1251833645	0.4096750176	-0.559665088	-0.6200588407	-0.01567100354	-0.5399751295	-0.6674112142	-0.7681495856	-0.9599731173	-0.5287874557	-0.8390112659	0.4706842971	0.8198902231	0.3037644286	0.8352406013	-0.897973354	0.07698350941	-0.2864466346	0.1607195481	0.6961512177	0.6300934938	-0.2690582002	-0.2600474636	0.06655236341	0.3353742859	-1.868334336	2.430740852	-0.3068812428	0.1782657159	0.07410052914	0.07671026801	-0.3795463515	0.4611684596	0.6789555312	-0.7937628247	0.1761859262	-0.5793963941	-0.009566813285	-0.272161426	1.190003376	-0.592527026	-0.2301361331	-0.01247003375	1.242107576	0.6184607521	1.401426662	0.4489945021	-0.5610947017	-0.726720396	0.1557279316	1.014787525	-0.3592322701	-0.3275932153	-1.388865618	1.920800426	0.8294755625	0.03464997386	0.01442715166	-0.9599987512	3.072737951	2.393262465	-0.8340842023	0.6123507067	0.2911679317	-0.4859585586	0.488276153	-0.6490743053	0.4924359621	1.748322667	2.586083631	1.301964993	1.421265724	0.8674519528	0.7479438916	0.5553596644	-0.4416922694	-1.098766154	-1.487061576	0.2606188571	0.05608797438	0.01804859376	0.4492934645	0.8892613909	-0.2048209112	-0.08982250382	0.5594611584	-0.4589804945	0.4410428415	-0.0329580132	0.02012297002	0.1939593496
1.586195816	0.828266379	0.2828877442	2.210369037	0.5350747844	0.5255587231	-0.1850735058	0.2273955277	-0.4569262976	1.506465769	1.787559501	-0.7506573601	-0.7437995393	1.082053647	-0.4927252801	-0.6674830951	-0.8734462122	1.978718003	-0.1679621543	1.401032894	0.7838426503	2.28755846	0.1637137534	1.016842505	-0.09662424022	-0.1993233884	0.7199955473	2.340638865	-0.9237888904	-0.641038407	1.421114224	1.34200386	0.787031472	0.4497772172	0.9104047391	-0.3677422183	0.5089864184	-0.1062931195	-0.01981652638	1.672883247	-1.715156342	1.344735121	-0.6191242618	0.8962709293	0.8400009626	-0.8264244269	1.286406943	-0.7249779929	1.576414964	-0.7379375012	-0.6846142335	-0.8330284886	-0.06616506	-0.7375759066	-0.9244682367	-1.627371625	0.4963517036	0.1074728858	2.106044842	0.1436380905	1.254245337	0.8492708976	0.5743459571	0.9881806554	1.150342029	-1.243255043	-0.08986120562	1.598927594	0.8813657509	1.174607145	-0.4503408401	1.07343634	0.2621941907	0.25229471	0.1272431223	0.3243352659	0.1075136259	1.475157815	1.145129376	-0.6542123802	-0.659738073	0.9653998377	-0.3138368441	0.1702134584	0.08994813742	0.4735202357	2.080844093	-0.3134127239	-0.7149344692	-0.08704294651	-0.4032186006	0.5140759733	-0.7962066775	-0.4103470901	-0.1698933797	-1.440389486	-0.09593746487	0.09766382536	-1.05826575	2.453569686	0.3508034077	0.4218688348	0.1321175755	0.8753786744	0.5694103331	0.2513142311	1.590573288	-0.1746179225	-0.2500144197	-0.3781574677	0.02247056497	-0.2151092975	-0.5048120582	0.1837770221	0.5642060204	-1.305764204	-1.114502123	1.200984245	0.6816040675	-1.008919636	-0.5017471928	-0.5873923647	0.9584287475	-0.2797975338	-0.1459020766	0.4855722708	-1.397566284	0.7684837052	1.120384033	1.422816738	-0.4413815712	-1.266105809	2.702778111	0.007239829859	-0.2061158361	1.235526517	0.4340785342	0.02626413021	0.2083391537	0.1282861039	-1.729806053	-0.5328273981	0.6549263295	0.5346187227	0.3727308439	0.3900703255	-0.6433805938	0.1622777893	-0.5551863045	-1.806165112	-2.073966665	0.06534492698	1.821966274	-1.451030395	-0.2111281853	0.06647784768	1.142108616	-0.6083040003	0.3609292281	-0.4732694751	-0.6347920498	-0.9883243357	-1.23652994	-0.002863773703
0.5050835489	-0.1595779419	-0.409806888	2.743571914	-0.3372873083	0.2685205403	0.01184114227	2.232190868	-0.6421778028	1.546846387	1.374786544	-0.7916011393	-0.8340762896	0.5269643481	-0.5048154099	1.404047929	-1.189990112	-0.0756021004	0.6362317065	-0.1338171348	0.7987926722	1.31413531	0.131532023	1.405214987	0.3587202136	0.1157459129	0.1247107867	2.412109526	0.6275191506	-0.907591029	-0.07538911337	0.2404301504	1.374485296	0.4676071279	0.7130172826	0.26616455	0.7047513954	0.4998107246	-0.5999996683	-0.2990823339	-0.9581042029	0.9752810861	-0.4952011345	1.549179869	0.868925663	-1.13862513	1.165476406	-1.082499455	0.6999008678	-1.086558777	0.3177915983	-1.475809723	-0.9253549591	-1.168976471	-1.282084627	-0.7505788517	-1.201598112	0.06193434782	1.132591691	0.653077137	1.097023483	-0.281693998	0.925568077	1.004004685	-0.532212203	0.2570562422	0.7955378291	0.6827914811	1.027391587	1.645106684	-0.4023812772	1.644716183	-2.034397532	-0.2883958858	-1.535809616	0.1901373102	-1.421036027	0.1286674982	1.593489994	-2.284396977	-0.8962259789	-0.3160443149	-0.3739042704	0.05712767229	0.3800022079	1.562023295	1.16009185	-1.364803593	0.1056325999	1.790577216	-1.495863799	0.7313428696	1.664431744	-0.7199248795	-0.8560521589	0.238618656	-0.2119594877	0.530383298	-1.331177877	1.554802638	-1.539136779	-0.7149443542	1.014698201	-1.674887518	-0.1438435147	0.688139828	-2.241134427	0.5676580199	-0.7460620464	1.065561504	-1.190393327	-0.4716497427	-1.061772073	0.3962864283	1.502496685	1.02045985	-0.2436203503	1.041057862	0.9356432296	-0.9152009354	-1.642988831	0.08938835999	2.333589838	0.1748814051	0.9767536227	-1.827381253	0.7170916798	-0.8343710184	0.9172770727	0.4137207676	0.9002960517	-1.031607849	-0.8590265166	-0.4659557749	-0.3333580267	1.14309102	0.8275836193	0.5851049858	1.361622075	0.9641615927	-1.528064327	-0.2800292821	-0.8687582194	0.1824031196	0.6594392619	-0.1915908967	0.2128250977	0.4634424228	0.03677354698	-0.3368116378	0.3397667849	-0.8420423015	-0.5105369152	-1.481322579	0.1900980774	-0.5616191285	1.279068161	-0.8525191416	0.526463424	1.433103546	-1.313720532	-0.5417093136	0.1188556759	1.519731626
-0.7454532001	-1.033534532	-0.795507181	1.775559068	-0.3963634947	0.4738952717	-0.7102543683	2.145679381	-0.1695325897	-0.3719791478	2.089937862	0.3360598477	-1.082395834	0.1737208952	-0.8572719179	-0.1422397914	-0.1110863218	0.5095150895	0.8003755963	-0.1404341066	0.4274318736	0.5175021148	0.3326397958	-0.02186230967	0.03062287417	0.6130160451	0.2232689391	1.253019515	0.7111794597	-1.116468365	-1.306984002	-1.22400866	0.6955571648	-0.1130188509	-0.7700664077	-0.04526935604	0.4367090632	0.2298774157	-1.866611196	-1.212040743	0.06361780715	0.3847920537	-0.429140198	1.490165974	0.8860942944	2.090318451	1.898690201	0.7105271603	-0.1456427345	-1.412111108	-0.64737919	-1.108483327	-0.4628318193	-0.2013659003	0.4861649792	0.4071994609	-0.6283066128	-1.20469011	0.2150393636	1.360989216	1.164323935	-1.350369615	0.799125697	1.049417284	-0.2677035023	2.390224752	0.4374368987	-0.4265193704	0.351853503	0.9985989161	0.7835102882	0.8793296119	-1.542645704	0.3555775015	-0.8316040724	-0.9640897141	0.419560941	-1.260096589	0.5283494465	-1.538819181	-0.4438281315	-1.675972734	-0.9352119377	-0.1904302065	0.6107572441	1.886026799	-0.9271148914	0.9470171402	0.4078762663	-0.6968831645	-0.7757884876	1.34799268	0.6235206786	-0.6182822773	-0.4813025945	3.070654097	0.2608099993	1.359105602	-1.113914255	0.2259518797	-0.5468352626	0.1159501165	1.093146139	-1.460058914	0.2386662651	0.4536800769	-0.8357856691	0.2338625166	-0.5267555119	1.930918723	-0.3082221212	1.28809171	0.1722293145	0.6399755614	0.5174127962	-1.056224847	-0.5657256715	0.681549969	0.6360430509	1.163936189	-0.768762457	0.144680666	1.235152727	0.5506660746	-0.397702754	-0.1190815416	0.2945810097	0.05587738449	0.211997683	0.9766575078	0.7279135936	-0.374972633	-1.534535331	-0.7687777091	0.282927738	0.3263512183	2.297004349	1.426767648	0.1954751706	-0.0007070483552	-0.3678454092	0.1612641382	0.7357940721	0.07596071467	-0.497544677	0.1949267468	0.4819587132	-0.4971022407	-0.6116612356	0.5072007747	-1.100870342	-1.514847064	-1.257979786	-1.287154567	0.7729739118	-0.09034839723	0.5792263235	-0.9430731232	0.6405913915	0.3813888183	-2.23096363	-0.548697562	0.7902327532	-0.2836491402
-1.016802988	-0.6553203889	1.293985135	1.461341097	1.199198402	0.1877037607	-0.6641362555	0.8938953558	1.30555888	-0.7329617846	1.629338217	0.216226513	-0.839231389	0.5002076263	-0.6712399739	-0.6343002603	1.63550347	0.875339528	0.9649080695	0.7591997241	0.940254226	0.8040106927	0.2311648645	-0.4943812218	0.1836733281	0.2216365935	0.1639478839	0.1981920572	2.027765201	-0.6041269844	-0.6411621024	-0.757893179	0.7162467354	-0.1616092322	-0.8394567801	-0.1598056806	0.1480335154	0.4296051913	-0.9431325012	-0.1364398573	-0.9355173767	0.7407027761	-0.4606534048	1.83154603	-0.3792127824	0.2158471537	2.702404835	0.9082402823	-0.07834711341	-1.454353678	0.7781284427	-0.8977429283	-0.7942543969	0.8492397912	0.5868189537	0.9189032349	-0.4343510482	0.03963279971	0.9960215753	1.940662213	0.9209441828	-1.57726413	-0.09321301051	0.8268369223	1.06225881	0.08367223826	0.476533934	0.2178587131	-0.05780356142	0.5838485529	-0.3664423964	0.5591404645	1.280971848	0.329305547	0.4396530085	-1.845475848	0.5821739655	1.503040446	-0.9221466684	-0.1128003251	0.1425883758	-0.4434114711	-0.3763250414	-0.07721620649	1.012832317	1.410251231	-0.8875811888	-0.4867205089	0.1582716536	-1.474987167	0.9567267164	-0.2019553173	0.2052999375	-1.009714631	-1.042314447	0.6430768253	-0.1594384562	2.024291461	0.05220150547	0.1321059604	-0.3896284772	0.6896049135	0.9764297405	-0.063313304	-0.1220983797	0.6864671561	-0.04430465544	-0.1341574715	0.5669165581	-0.9865509632	1.066313864	0.3600730105	1.38179569	-0.05458194227	0.6511511631	-1.415338715	-0.1592803909	0.2160820842	1.108859271	0.753914565	-0.5221712347	-0.6446612696	0.521747408	-0.9423661666	0.6061930064	0.8574923108	0.3706493268	1.163383015	1.012137472	0.5784453969	0.9477796234	-0.1164458183	0.3991416698	-0.0002215467987	0.7116879404	-0.2943253219	0.6465824653	0.3585693511	-0.4554883989	0.1770233423	-0.07382220753	0.9266021826	0.5376675071	-0.206215994	-0.4932780802	-0.09606802845	-0.01742165796	-1.794505582	-1.662953453	0.05151069357	-1.431738017	-0.8453316423	-0.1841238739	-0.7849950652	-0.7835488053	-0.2789840211	-1.950245351	-0.6129146936	0.2258195198	-0.8239644871	-1.846851184	-0.04952885721	0.1446346374	-0.1635503996
0.9050272346	1.338814184	0.80547052	1.084318429	0.75422441	-0.4236780236	0.009877056123	0.421404504	0.61041258	-1.403994669	0.8620157775	-0.3380198171	-0.5277784344	0.3500404833	-0.6481817204	0.06103131477	-0.1669237865	-0.00997004702	0.8262745527	0.4969514201	0.867372836	0.6129199953	-0.09101120537	-0.4074226543	-0.3781926891	0.2452235094	-0.4938884065	0.7847643056	0.04956096829	-1.472839635	-0.3396443798	-0.9260157045	0.778425455	-0.7622620364	-0.3413465057	-0.6103443528	0.3687721653	-0.8838054162	0.02151490608	1.360770531	-1.688286691	0.02999666299	-0.4443990485	2.280424514	-0.5252646191	-0.8318634784	1.970073869	-1.212269621	-1.541366633	-1.309795196	0.9577206116	0.1199354764	-1.550659595	0.6709775168	0.2214288253	1.030280438	-1.472748977	0.2112785837	1.498889481	1.589615379	1.232459091	-0.806460699	-0.4596261293	1.083978601	1.968868752	-0.1923880462	-0.1500133876	0.4347333908	0.3979205905	0.7663893627	-1.6810942	1.264390818	0.3947520806	-0.9715772751	0.8656504385	0.6451349525	-0.1360451495	-0.3892847516	-1.143561182	-1.279771636	0.2706928895	0.2592830051	-0.9332097511	-0.9013123883	0.1612541693	0.4908632692	0.06319835547	1.111752446	0.09276276222	-0.6063451753	-0.8918654732	-1.751571546	0.2758339482	-0.1135996154	-1.092332195	-0.0168413684	-0.394952224	2.073088308	0.8838764267	0.2501605902	-0.5613965358	0.7739182556	0.865661131	0.05715103282	0.08363585734	0.6034629678	0.3911517353	-0.5176490889	0.9007893133	-1.022861111	1.062963088	-0.9458752891	-0.5018551574	-0.141324884	1.050142466	0.3699667148	-0.4996471931	-0.4358526531	1.40047981	-0.9223036598	-0.3000437909	-1.090943017	-0.1642615057	-1.055941005	0.9440303643	0.9868062101	0.1997482728	1.215142189	1.654504457	-0.4232676979	1.061999994	-0.5902611494	-0.2185194159	1.30037336	1.066164182	0.2550934009	0.216804404	-0.1902004994	-1.452579239	1.36412764	-0.1349598754	-0.1273236391	0.1057450626	-0.4886940636	1.835479097	1.315352369	0.05641956515	-1.224066423	-1.35045476	-0.007935745009	0.6924438865	-0.3317506126	-0.3210636506	-1.190801937	0.2023342969	-0.4712049273	-1.325767302	0.2698946366	-0.8870939483	0.1441907474	-0.7049185386	0.1237016773	-0.8072161759	0.2600220029
0.3047635037	-0.4165480138	-0.8165542029	0.5586276673	-1.150120616	0.2164775598	0.210212724	0.4231221305	-0.6639255658	1.31770702	0.7647096502	-0.9833060941	-0.2306649058	-0.204880103	-0.1381983307	1.786333506	-1.568352222	0.6636522592	0.5579548646	0.3967856745	1.301655636	1.548775059	0.02041517055	0.1919571117	-0.5020510139	-0.1504407371	-0.05880931934	0.292580811	-0.9696964156	-1.835957131	-0.2353785958	-0.7983264834	0.31580379	-0.6774814636	0.1693012911	-0.2266372133	0.2801120073	-1.945726764	-0.4613271568	0.7514970999	-1.0893953	-0.2739921902	-0.3845853203	2.265903997	0.2691971446	-2.253139079	1.975271142	-0.9403881494	-1.628000249	-0.8451619184	-0.5765692258	1.273529304	-0.9136264403	-0.1282932487	-1.179707859	1.545888677	-0.6289832519	-0.1911044242	1.159090531	1.132808097	2.211998208	-0.04548886977	0.001150227079	0.889927815	0.9963683704	-1.678721893	0.1728263644	0.605121757	0.641503032	1.323205752	-0.4060617275	2.030839089	-0.7762806219	-0.04661869292	0.5019363303	0.6502088629	-0.3589420563	1.035361112	-1.404654298	-0.1702874213	-0.1435247508	1.06495339	-0.7908795086	0.07217816644	-0.7548846779	0.5187011835	0.8564956071	-0.3386997843	0.5051751884	1.164524094	-0.9430902258	-0.4704737475	-0.1241634092	0.1308153487	-0.01377229715	0.7236243068	0.6877952261	1.830165444	1.694797202	0.4588621921	0.4512343622	1.498906626	1.62521488	0.5257546792	0.9374357997	0.7307160663	-0.6726646871	0.139472293	-0.8333879194	-0.3292446412	-0.2927663127	-1.18627845	-2.310425989	0.5543642206	0.8613425518	-0.8247935442	0.1159449165	0.2757779777	0.6932735439	-0.2738418879	-0.4380224626	-0.5795845357	0.5209623089	-1.006100056	0.6653500717	1.603750849	-0.4813162942	0.7461712695	0.3816275155	-0.5740088892	-0.3653677223	0.2465276669	-0.8332041022	-0.364673213	-0.836293877	0.6641721964	0.07765165672	0.4971234469	-1.021105303	2.001250604	0.1904289719	-0.7630136491	-0.493590094	-0.1465866367	0.5702576022	0.4665075389	0.1957562371	-0.03009359466	-1.25142182	0.5220033872	0.07594239006	0.3272784821	-1.326238063	-1.206235921	-0.2520081413	-0.5256592047	0.03195843273	1.249846256	-0.1242571271	1.006314208	-0.4893775835	-0.3866046043	-1.355980565	-0.896304263
1.849157672	1.059258585	0.3919637219	0.7234983284	0.639018868	0.566997825	-0.3390854184	0.007125429929	-0.1096063236	-0.5331424518	0.4154834698	0.3409207502	-0.5126512848	-0.02341737235	-0.1475321965	-0.4772706011	-1.446869057	0.2898757477	0.7232547924	0.3385840499	0.891527811	1.157187817	0.06835190936	0.4897343264	-0.6413700116	-0.7366174532	-1.202638575	0.9851289422	0.7587211339	-1.95839226	0.4109011393	-0.07086781084	0.2675192119	-0.3387190442	0.1870451521	-0.4307490848	-0.04369519227	1.565247337	-0.3963338112	0.5724762744	-0.5220924868	-0.5586728568	-0.3755893915	1.600489003	0.9102907756	-1.278184596	-0.2287199458	-0.8724806699	-0.6812921837	-1.20742387	2.451752206	-0.05584799111	-1.362781524	-0.06968259498	0.4366154161	1.227229192	-1.154602779	0.6582484869	0.4801620759	1.101397946	0.1334890965	-1.133317772	-1.012608453	0.8020672016	-0.5365939178	-0.6181381613	-0.3221267456	0.05813552376	0.9996960852	-0.7493054533	-0.1824833939	1.542310792	-0.6137846027	-0.3118547844	-0.3579251365	-0.1310233455	-0.341089827	0.8343849625	-0.5596991421	1.120013454	0.642138187	0.557691049	0.1791915183	0.486404365	-0.1391557952	-0.236146672	1.56474663	-1.392221274	0.2735398416	0.2313164675	-0.6708684317	0.6093945591	-0.7730570691	-0.6741051697	0.3944770329	-1.053147798	0.4569366155	0.4984021172	1.719722561	-0.3703871164	1.032978213	0.2586149115	0.1984999084	-0.3622661949	0.3017401242	0.9867057312	0.8460000967	-0.4979298731	-0.6384801176	-0.47286582	-0.7886212022	-0.3933745622	-2.396905374	0.2618207065	0.1381236874	0.3939854711	-0.7238155649	-0.7700708869	-0.4714228032	-0.6393778527	0.3218578764	-0.6086129503	0.1775422971	-1.163228516	-1.273525461	0.5746565948	-0.4861640216	0.3746671404	0.4691017036	1.253886435	-0.8572160949	-0.3384496817	-0.805633431	-0.06861280771	-1.604895095	0.2656689319	-1.158227275	-0.8089046074	-0.4546649571	1.153581797	0.05574509856	-1.966458283	-1.045685362	1.324562637	0.1314358193	-0.2769392671	-0.1848344122	0.3011687739	0.2207198131	0.280545853	2.398538594	-0.3222786016	-0.7104022247	-0.6625230513	-1.734607841	0.09604086752	0.01079259202	-0.4855395154	0.6157220153	-0.1250908365	-1.340461162	-0.4764983452	-0.04105021399	0.1370386115
