melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067
-0.4746163088	-0.6453232062	0.2624841476	-1.259163528	1.234130283	0.2034167761	0.1075947005	-0.2031124755	0.166792869	-0.3629632306	-1.128252917	0.3815405042	-0.5955855875	0.8353330347	0.4887554378	-1.464790695	-0.6631584471	0.3155634064	1.384112156	-0.7677565408	0.6936644813	0.3057470314	0.766050845	0.5236581132	0.2097194621	-0.151957459	-1.358337447	-0.9669661268	-0.7122879381	0.9160194288	0.02577058788	-1.519566078	0.8471348167	1.598751314	-0.2675690466	-0.4554209382	-0.5646274559	0.04022961126	0.2546061507	0.68339897	1.309256913	0.386785609	1.159155622	0.04773712136	-0.06190850871	-0.2299618882	0.3835106548	-0.6194820539	-0.09027375046	-1.019721531	-1.275724385	-0.5298376683	-0.08987036726	0.7779949336	-1.933937868	-0.009698001712	-1.688451139	-1.370046069	-1.947143061	0.02483722342	-0.5123726122	-2.967840201	-0.39547377	-1.924688387	-0.7922427507	-0.266513143	-0.5992851198	0.256498472
-0.8782087013	1.217837431	-0.778331578	1.413459904	-0.8537272377	-0.1098018511	1.178259105	0.519942682	-0.5727050445	-0.6312135637	-0.00414966772	-0.8623708192	0.04167820796	0.02740483375	0.5384956889	-0.732125144	-0.1660335396	0.6898542705	0.8579778081	-0.790740747	0.1303175086	-1.52601055	0.6205160803	-0.1784315409	0.6747620904	-0.3398089904	0.2216972752	0.8670634345	0.9357416208	-0.6779579191	0.569884371	-1.197285199	1.476921115	1.479735162	-0.01130841542	-0.1490865859	-1.760012369	1.29237639	0.5877032039	0.5823678256	-0.1682663185	0.6116829448	0.7003048347	1.71374464	0.4947102904	-0.9200661529	0.7668865046	0.3078439183	0.806570158	-0.6985280952	-1.659144845	-0.4252166394	1.054840423	-0.9695295684	-1.751669437	-0.5453484138	0.5690801928	0.7576509283	1.163924419	0.9683329606	1.284990579	-2.052625007	1.520304841	-0.951142656	0.6344661352	1.674579187	-0.2550298001	0.1470654849
1.30361122	-0.04879072422	1.375391984	-0.5972151587	-0.713732161	-0.8425052868	-1.681380422	1.341485376	-0.745577432	-0.1070720117	-0.6608237898	-0.2177969707	0.4570734373	0.2541800646	1.36037153	1.236295256	1.181114489	1.0205464	0.5107384738	-0.5310076222	1.386374354	-0.1842780584	-0.1655808558	1.047494121	0.1345803235	-0.06158654768	-0.1027606599	0.2750448401	0.8399790021	0.2223957441	1.702890358	-1.626911976	0.5068204742	-1.217557482	-0.9586774979	0.07580806112	-0.05778165614	0.1496512363	1.347869309	-1.780841223	0.2814449479	0.8896310786	-0.5002553031	1.096040229	0.4751028862	1.217143644	0.3841135181	0.8475921515	1.732110536	-0.641318563	1.266012914	-0.5281293232	2.117133941	0.2509296851	-0.9211804449	-0.3701120424	1.011524396	1.266911501	0.3193675316	1.696668171	-0.8144621451	0.2941049281	2.03638629	-1.367348978	0.03405594276	0.01898087762	-0.3686160385	-0.06708141004
1.418571866	1.575865345	-0.7246438493	0.4808746428	-0.7014226029	-1.033648376	-1.074771106	0.3371095611	-0.5880346538	-0.5365271426	-0.8618450516	0.9896500384	0.5498408971	0.5697329963	0.8625110594	1.025350064	-1.059903921	0.5640273036	0.4331594532	-0.2732140234	1.54685128	1.875957089	-1.04444804	0.9988221289	-0.3185408355	-0.5197177395	-0.3969414989	-0.6759696887	0.4001393147	0.1764798637	0.1099730142	-0.2211611214	0.08423673567	-1.227846082	0.05859046918	0.07916095874	-0.5252626264	0.9735017958	1.084573978	0.1046268495	-0.1602902178	1.135787673	-0.6654697194	0.2750975342	-1.277874539	0.8412188682	0.7901230032	1.250846937	1.103734951	-0.05991323916	-0.2971748233	0.8311733567	1.796639353	-0.4731452415	-0.6779016064	0.9765580743	0.30896522	1.091419829	-1.508338306	1.262061049	-0.5788342566	-1.223164206	1.91286689	0.51094526	-0.06962948389	-1.396489629	-0.05424370384	0.07526491268
1.972626826	1.008380996	0.07426206276	0.3959553899	-0.4910989071	-1.348664509	-0.5521262524	0.4481966225	-1.007042398	-1.036700608	-0.2071840154	0.6418966681	0.04698588864	0.021219755	-0.04538117371	0.4774278633	-0.316357237	-0.3893910104	-0.05359073627	-1.388566534	-0.2802126713	-0.304349512	-1.444952466	0.8115100458	-0.8810866869	0.230922563	-0.543771006	0.6046187869	-1.351229601	0.7419396303	-0.3841433805	-0.8871447717	-0.9816467268	-1.281024081	-0.2803408892	-0.4021665907	-0.6378299145	0.1277880094	-0.5550301583	0.2036074564	0.4931834155	0.6168713626	-1.333312454	1.009707504	-0.5578683887	-0.3809957798	-0.3610224801	1.495733227	0.1767275382	-0.7692775374	-0.8915882107	1.131439626	0.03718486525	-0.9562485059	-0.7945212545	0.3898290887	-0.4416797034	-0.1469723039	0.617639101	-0.008190779163	-0.405218165	-0.7565014515	0.3640685793	-0.826016237	0.4129600175	0.617216362	-0.02412284108	-0.6858958084
0.5075553745	-0.3834607785	1.666445969	-0.9050174852	0.4801390851	-0.9255447063	-0.1489737735	0.2554590439	-0.1874697407	-0.2061960087	0.9167650751	-0.8182224946	0.192615283	0.709543496	-0.3552718591	0.4119642001	-0.5702780345	0.02002665909	0.8669871259	-1.243796364	-0.4957176261	-1.247483926	-0.3138543971	1.453033318	-0.1986771862	0.4610842351	-0.9049303032	-0.887315521	-0.3397467289	1.203581025	-0.3169132684	-0.1051539705	-0.9774773703	-1.547396702	-2.279980448	-0.1025929649	-0.68418994	0.07929104037	-0.7357572178	-2.023882609	0.7956877068	-0.6493102787	0.2617810889	0.2922869214	-0.04722932351	-0.8169779553	-0.9013017553	-0.02916166245	0.177327848	-0.2662320158	0.2931782932	-0.4895676896	-0.379858452	0.8629955968	-1.004850086	0.3437711037	-0.04006050205	-0.09101477233	1.017959029	1.250862209	-0.2144240004	0.6259320385	0.6659408959	-0.9192145772	-1.203442256	0.4816215078	-0.110500589	-0.239624127
-1.186758093	-1.607930746	-0.9890515037	-0.2833235678	0.2131157423	-0.717364489	1.719588309	0.1737162821	1.295475108	1.26943122	1.718116413	-0.01467099636	0.3556920434	1.537680392	-0.1547674252	0.3891078009	0.7926939542	0.6804336228	0.8653597438	-0.4744185315	0.1234258428	-0.3679128341	-0.05455751065	1.742684281	0.2033312669	0.6210353756	0.3734019454	-0.2029364412	0.03309342965	2.133755412	0.1748421905	-0.0869495795	-0.182928397	0.03210019273	-1.455771474	0.06036511381	-0.9002167874	0.2982414064	-0.1810908387	0.4043345798	1.01505157	-2.323874562	-0.6166186065	0.03465414635	0.7347113071	-1.349691074	-0.2014236329	-0.2517054362	0.4202524979	-0.7238047708	1.484141704	-1.781167407	-0.07176667751	1.282882907	-1.024650563	-0.0911952231	0.1067770627	-0.1285594322	-0.02864481048	1.671982743	-1.102964088	0.9661698217	0.3538114865	-0.4918184436	-0.3654571747	0.5963203643	0.06394795361	-0.4377077429
-1.106295121	-0.573150278	-0.9937979899	1.329588176	-0.8959280295	-1.122930041	0.625560825	-0.3044558279	-1.081873382	1.457643699	2.132238287	1.116794048	1.383212129	1.699107959	0.228125608	0.4294027442	-0.5240838143	1.089329346	1.164140291	-0.2480733463	1.308372109	1.570155895	0.08939386184	1.305963916	0.6791456109	0.07123617117	1.595470557	1.387315716	0.3671503037	1.948536496	0.2887863151	0.3530286179	0.5581253567	0.4351433863	0.9896775364	0.502434254	-0.5892104788	-0.4092124724	0.3450602273	-0.5949221286	-0.921463771	0.6953452292	0.2688525298	1.492006213	0.2650265253	-1.662072643	-1.35778453	0.8117572724	0.5655955361	-1.141351775	0.2093379771	-1.085900486	0.3837120141	0.6009604357	-1.074192672	-0.3241873415	1.003834858	1.228481365	-0.03519896958	1.205204749	-0.6776312695	0.4726045585	1.51775856	-0.1529278428	0.539896335	1.410738627	-1.359695689	-1.261643601
1.204326395	1.767316265	-0.8649394336	0.7892520431	-0.4367996193	-1.054568058	-1.58477998	0.08437338873	-1.0817816	-0.4086074877	2.007859406	1.434655154	1.738193367	0.471035734	0.4453696185	0.4909694626	-0.9012465156	0.5576905501	0.1681803762	-0.9124587859	1.495931317	0.9039023468	-0.2550046356	0.7275341487	-0.6074831247	0.2345842175	1.181636316	-0.3432441193	-0.611841017	0.2078875854	-0.4090535754	-0.2350269665	0.7664599029	-0.740588396	0.6092233732	1.052297019	-0.1101691794	-0.5575746942	-0.1804042064	-0.1641602413	-0.4561563733	-0.4043240052	-0.875909627	0.8493933502	-0.3192765071	-0.1162113192	-0.2251955343	1.155317126	1.648623845	-0.7664128458	0.1521556821	0.4852841798	0.9884299452	-0.5245696394	-1.268851552	0.5747502408	0.4230693146	1.982588541	-0.7963415384	-0.1480343961	0.3879765882	-0.2944347178	2.421303432	1.471458792	0.8396487351	-1.225892971	-0.3214864319	-0.7469505729
1.472588996	1.752630751	-0.8359464898	0.9812676618	-0.7131878539	-0.4269755798	-1.62816525	0.5558037001	-1.019921099	-0.7753456642	1.79202176	1.001287351	1.187808298	-0.3749580807	1.335923113	0.06804248571	-0.8868067852	-0.06748834968	0.6805878345	-1.600623706	-0.2897922907	0.4112699358	-0.6802406695	0.6480011159	-1.428419936	0.3698956266	-0.2892444734	-0.4531673249	-0.5228753203	-0.245326884	-1.000891572	-0.6892790045	0.3419560111	0.8887051441	-0.3689897597	0.8590438897	1.154779349	-0.8848292166	0.07684886898	0.4287734985	-0.7541200037	0.8197141405	-1.426070963	0.1604283376	0.0814628543	1.085853459	1.391292085	0.8051038959	1.567219144	-1.527565048	-0.3483561724	0.6323959081	0.6234301393	-0.01025684904	-1.010198645	0.7659927869	0.3486155897	-0.3994879654	-0.04396707233	1.30759238	0.2845384878	-0.4848027535	1.467425569	1.04322699	-0.07277929285	-0.9580044918	-0.7472567004	-0.6682116994
1.473045871	0.6301929918	-0.0871597673	0.3464748162	-0.6444320833	0.1690532304	-1.287215376	-0.06609572186	-0.9907567887	-1.099712207	1.165145245	0.4891615641	0.6300561259	-0.3178212222	2.181156707	-0.7350128959	-1.052603119	-0.9307044371	1.121157331	-1.588823603	-0.2068100739	0.6150270962	-0.294392936	0.7127054848	-1.315121469	0.2549575055	-0.4833182399	-0.9081340266	-0.6809453321	1.238938023	-1.64935511	-0.4883695562	-0.1074694851	0.4794430247	-0.4648889037	0.6227970186	-0.8499474124	0.2875523508	-0.027833347	-0.1013634413	0.09376339722	-0.5599222319	-0.4657095473	0.6304396171	0.09585495903	0.6123198129	0.3227468974	-0.6535115638	0.6456066733	-0.2949556643	0.273753801	0.3063037168	-0.04991457273	-0.05078305112	-0.09711446579	0.4938386564	-1.080205658	-1.68834199	0.3940699178	1.299366307	-0.08443920015	-0.3593431811	-0.6321880412	-2.306093886	-0.5549259098	0.3496260048	-1.467938489	-0.7546303696
-0.9483293421	-1.434513146	-0.3963367443	-0.8694806036	0.9820950751	1.40923864	0.628918929	0.1716926748	1.125669298	-0.4434414189	1.415280033	-0.1183603018	1.103441651	0.5514075151	2.731829801	-0.2173217229	0.6325492375	-0.6452909395	1.903363841	-1.26516497	0.2382349501	-1.459482354	0.6254806614	1.379397033	-0.3298615801	0.3806524001	-0.5629967378	-0.80301006	-0.5233117662	2.864903851	-0.429275885	-0.236549627	0.2946429958	-0.03760194901	-1.390827351	0.9903304022	-0.4093777025	0.1133986418	-0.178487479	-0.8395941806	2.025503257	-2.403839381	-1.20332716	1.189965189	1.464347379	-1.00798519	0.5869555016	-0.1663110994	1.78954654	-1.062585118	0.6846161483	-1.011649088	0.425662196	0.1680753554	-0.03417405754	0.4594617931	-1.008730646	-1.062162144	-0.9780018471	1.479188734	0.7266275508	0.4394235072	-0.6071227131	-0.4598403348	-0.5439372432	1.109484939	-1.435601231	-0.2193080543
-1.234105959	-1.224818036	-0.9988555809	-1.467245792	-0.4573679425	2.08701766	3.02359516	0.1627732133	0.1527121787	-0.2689731826	1.100641151	1.223988349	1.649997976	0.9414900599	2.947771446	-0.1838521333	-0.7550173364	-0.1672075961	1.780044959	0.2640452754	1.62128018	0.861194925	0.7955315168	2.125469955	0.6375159056	0.6452789265	1.457859964	-0.02652200793	1.040181772	1.796474826	0.1239737377	0.3054930635	1.413226632	-0.006227788451	-0.2063396155	1.349276369	-0.6628781756	0.234670466	0.5739573093	-0.7989312052	0.6700968629	-0.3602592742	-0.2787663035	2.04778867	0.1534553125	0.4734425793	-0.4602918841	1.13159655	0.6410727633	-1.883460862	1.138692389	-2.142682565	1.362083413	1.494103468	0.0124618897	0.266512846	-0.09387798597	1.596615831	1.027415779	1.491031689	0.6216690158	-0.04429127899	-0.635081871	1.20294296	0.6532044019	0.4347015947	-2.309052054	-1.050446898
-1.088837317	-0.8086364071	-0.6895777325	-0.5094091938	-0.2183675776	1.122945544	1.299779937	-0.3127959175	0.8699397557	-1.511842781	-0.9307484363	2.087690738	1.167792949	-0.3159984745	0.9379210265	-1.101753624	-1.398219957	-0.1531154095	-0.4947799755	-0.3622658893	1.693994893	1.379032661	0.7140655283	0.5768506078	-0.0078252935	0.3880047716	2.119795659	-0.3730296012	0.4902852213	0.3103725444	0.1209196114	-0.6060597558	1.348021255	1.085317108	1.012038057	1.374955704	-0.04817254754	0.3365693032	1.146119976	0.9884636632	0.5649822124	-0.844264818	-1.229548039	0.1482417316	-1.850260761	0.5094518531	0.377176498	0.8943110019	-0.7295457093	-2.820067639	0.06304220934	-0.9417124692	2.352693853	1.001195763	-0.5122458176	-0.2092518492	0.6495612241	2.579137306	-0.7492199651	0.1863332202	0.3227555613	-1.161323829	-0.7468673585	0.03355485426	1.721306372	-1.803274387	-1.628134739	-0.1080594986
-0.4587110829	-0.6862101063	0.01607636995	-0.557910259	0.7872107893	-0.7054476929	-0.05790780797	-0.5747366511	2.763643391	-1.833492869	-0.3203044767	0.595224925	0.8842543215	-0.5741253238	-0.3009325786	-1.088790478	-1.73340257	0.04544179188	0.271705758	-1.255436386	0.5724782404	-0.1608770773	-0.2010642573	-0.9265965103	-1.050610344	-0.1420839658	0.2236687806	-1.18545927	-0.6538239814	-0.3903224916	-0.8314606833	-0.4147559346	-0.617901697	-0.9433967386	1.32826925	-0.1213445376	0.6790427228	0.0407588411	1.117095248	1.090269404	-0.1613098456	-0.6080224106	0.7503457358	-0.8246222216	-0.8132452523	-0.1335116399	0.9717912406	-0.7928683029	-0.6569295471	-2.745246732	-1.182726074	0.8562305859	1.257322973	0.6324824426	-0.1286274943	-1.024084125	0.9560283041	-0.1319128678	0.1175178631	0.7835387044	1.062142626	-0.8208971659	0.98601501	-0.1485041335	1.320577475	-0.3841731864	-1.443127583	-0.3096627094
-0.683834622	-1.070596727	-0.2325721527	-0.9710414208	0.4502894799	-1.247949894	0.3789337601	-0.1192120578	1.067574605	-1.804272772	-0.2118241511	-0.7632487324	1.281389445	-0.5111777447	-0.2127519023	-0.5814668517	-0.9404129343	0.04213457869	-0.2053821959	-1.348552928	-0.8883124767	-0.514032556	-0.8249130699	-1.136622449	-0.9405540716	-0.1357680325	-0.4545067825	0.151796951	-0.6023308441	-0.3070833768	-0.1744715666	-0.532558993	-1.039609417	0.1526456619	0.5706543085	-0.4134833821	-0.7027037567	0.92414794	-0.08696313956	-0.2802315393	0.8017419448	-0.5910009633	0.1234976296	-0.429567079	-0.466227488	-2.123673066	1.270584199	-0.2207725673	0.258744282	-3.349712862	-0.8318636302	0.7172755999	-0.3856564891	0.05387684269	-0.4526500996	-0.9087326731	-1.036292746	-1.120561304	-1.324645832	-0.6272316805	0.8338740982	-0.7515951365	0.7700556105	-0.2712409352	-0.2973014986	0.3935985066	0.4985167337	0.1543351587
-1.091086863	0.7349972762	-1.040631812	1.431473076	-1.232879968	-0.9881628163	1.032449819	1.111658417	-0.8896742109	-0.7819918702	0.522151418	-1.293687386	0.8567436102	0.4546249305	0.2237507792	-0.2123296715	0.4733186435	1.002110761	0.3624338938	-1.052632531	-1.288157464	-0.9438468797	-0.2741210321	-0.3317012653	-0.3176502112	0.1962869452	0.3579195692	1.495117772	-0.4582410221	0.4217397135	-0.02080989869	-0.5931930877	-0.04888970807	0.8980669241	-0.5757541455	-0.4749916606	-0.1161693313	0.2925977583	-0.3104882048	-1.141539532	0.1122096261	0.223459544	0.1610045646	0.3187299375	0.4370292059	-1.525521535	0.2826081784	-0.002690168222	0.7932441817	-2.796560705	-0.6436316095	-1.039877349	-1.414772728	-0.2931237633	-0.8235974403	-1.229165929	-0.8042995073	-1.074208355	0.8887853026	0.6775321457	1.315555757	-0.6383277964	0.7260147405	-0.9662225224	1.370989688	1.452697748	-0.6728772593	-0.1214814403
1.32676371	0.5097044675	-0.06178520103	0.1435225369	-0.4636526289	-0.5050227121	-1.685774894	1.364867504	-0.590778091	-0.200466131	0.6506821957	-0.7425452465	0.8360590894	1.155218271	0.5540946567	-0.143687401	-0.1428546129	0.805114012	0.3551395288	-0.2829626358	1.353546159	-0.6161144921	0.6164885596	0.448215752	0.5512757559	0.2455226829	-0.2159400407	-0.5392151798	-0.2771850884	0.7485100314	0.5855727638	-0.411595741	0.3938839183	0.4384778663	-0.9607591498	0.6956243523	-1.02640865	1.293468066	-0.1487524293	-0.0772814299	-0.3407029134	0.5470881636	0.581454982	0.3492481907	-0.4510840278	1.946151057	-0.6539970924	0.2853414849	-0.3094999987	-2.360429534	0.3529432113	-0.9899919186	-1.384566895	0.449600342	0.1949587015	0.1975405104	0.1320519722	0.5193820515	0.8114963477	0.365529879	0.1554413285	0.2820771414	-0.1001957173	-1.366382459	-0.0969696169	-0.02014860437	-1.711273034	0.002386138047
-0.4206496737	-1.061109326	0.6415602069	-1.551078121	1.997884702	-0.1934959417	-0.745635535	1.557561631	1.235270123	-0.5283143151	-0.09456060815	0.4008053304	0.7664447923	0.10840739	-0.4588594254	-0.2072381321	-0.07285704872	1.177843367	-0.7551731985	-0.3403874007	1.653788748	-0.4629265284	0.5491994668	0.07239529127	0.3634435243	0.2502401494	-1.544143988	-1.089667392	-0.2471427667	-0.5467370937	0.501597487	-1.308212099	0.5039191917	-0.8016885647	-0.3816779192	1.063339384	0.0854139028	0.75883685	0.8854964389	-0.1213328173	-0.008582418763	0.9640393421	0.6149686065	0.2455674445	0.345882712	0.5939334832	-0.4465702796	-0.2971017962	0.3126759362	-2.710366717	1.108448365	0.2140012415	-0.1180100765	-0.58671458	-0.4587287919	0.8082032736	0.1413592992	0.990700422	-0.1413967714	0.6401781466	-0.3900068886	0.408471076	0.9258116496	0.5131884978	-0.4444882967	1.267085339	-1.185194438	-0.01249280999
-0.2808161034	-0.7325615676	0.4228359883	-1.194073029	1.222023966	-0.8611119545	-0.4202668942	0.7857968925	1.934012113	-0.8852395092	0.5845950304	0.5569555819	1.202777421	-0.7647837927	-0.7592726513	0.102082977	-1.045856081	1.204303491	-0.2287887911	-0.740374249	0.802768499	0.6264226373	0.0774085143	0.1493485843	-0.3988706687	-0.06449929056	-1.927543234	-0.8260882273	0.1017755895	-1.909735393	0.1033450344	-0.63639604	0.3377318164	-1.752693213	0.3824190762	-1.21837252	-0.07867439553	1.160080586	0.5403481277	0.4033480892	-0.755591365	0.4734327812	1.52036546	-0.9189400231	0.6071855873	0.6194746335	0.003081185368	-0.4408647203	-0.1480291474	-1.446082846	0.6714960812	1.838085224	-0.305943498	-0.2699063083	-0.1640024327	-0.3927628797	-0.3659901108	0.5569285034	-0.6505811256	1.183862784	1.339831689	-0.2571037263	2.388121089	1.041515625	-0.9320105353	0.6402899604	-0.9982866098	0.1736043165
-0.8714025709	-1.477754719	-0.4652002799	-0.8633377068	0.1020151264	-0.9623976534	0.4221306044	0.8197741611	1.489912456	-1.317696769	0.8830932073	0.04768129552	0.9879662419	-1.439686773	-0.8659369845	0.1511857105	0.1706321386	0.9423210796	-0.6533567792	-0.8488487234	-0.2289263574	0.7220720227	-0.1351960115	-0.4707780024	-1.378442252	0.01784670572	-0.4052918662	0.1922738907	-0.4610204966	-1.223094026	0.07003074486	-1.655059434	-0.084379265	-0.6527001623	-0.2841076926	-1.322655501	-0.09097811236	0.6443057325	-0.3746238133	0.05960513085	1.282983837	-1.779618207	-0.9280090474	-0.8993331785	-0.1049186585	-1.41742915	0.8041692131	0.3233271428	0.1324872773	-2.213910188	0.58935749	0.9719820453	-0.8291420027	-0.3199883761	0.004011273613	-1.235881662	-1.287873574	-0.4505380959	-0.9642334612	-0.125112371	-0.6466718563	-0.6586670175	1.770046811	1.068349227	0.807343877	-0.103942327	-1.060523295	0.3704755443
-0.7784054949	1.674726865	-0.8462743771	1.548295949	-1.199329724	-0.7490546868	-0.1024618352	0.955062489	-0.9200281463	-0.2803128135	1.339504556	-0.737397031	1.214934731	-0.5162714383	-0.7792448989	-0.09406320794	-0.5381098056	1.12952927	0.1866520971	-0.3641297814	-1.051724202	-1.199890806	0.6304911045	-0.3822440601	-0.3896288615	-0.7333009314	0.2647391373	1.163042836	0.3651586808	-1.23087385	-0.07363441318	-1.348025272	0.107005699	0.1442515183	0.798574857	0.04071433605	-0.485137775	0.8365110494	-0.06203998097	0.7364681057	0.3705644854	1.060536134	-1.274436462	-0.1114749855	0.7238872942	-1.347602305	0.7721748101	0.4562662871	0.6340218491	-2.754212335	-1.719084897	-0.04010325515	-0.7022276274	-0.1632627636	-0.5848695626	-0.5682038547	0.1493469495	-0.2246526994	0.3222670321	0.1950744207	0.8177350267	-0.8263516579	0.8681265029	1.061343359	0.9370416847	0.7234739119	-0.7895946111	-0.1574556925
-0.4073589346	-0.7104898368	0.8727459971	-1.206492727	0.8589428912	-0.6089507593	-0.2516404244	1.205520732	-1.190850835	-0.2085051827	1.175124933	-0.6975652086	1.013158862	0.4292970391	-0.3580739149	0.3112001654	0.4775430826	0.5241912158	-0.2274424382	0.812654451	0.04038439383	-1.585447839	-0.1314528026	0.03098971455	0.2573706123	-0.6671129581	-0.5829815979	0.2155150902	-0.2324996798	0.01433714078	1.003319849	-1.820109478	0.2923655101	-0.2661271278	-1.721955723	0.5297905502	-1.292437913	1.262444363	1.348076443	-0.3966861153	1.31459647	0.2677822788	1.271947362	0.8653955271	0.1620101496	1.079722372	0.9286241288	1.177130021	0.1301699376	-0.8992450576	0.3978419453	-1.190304401	-0.697396718	0.530131916	0.2245409155	0.4978588107	-0.5667817387	-0.06219985852	0.5953376025	0.2523639355	-0.9688318774	-0.213155206	1.60791544	-0.7080675459	-2.103984462	0.6967433106	-0.2943273314	-0.281734533
-1.102392129	-0.9525320504	-1.225457313	0.6053887525	-1.010905595	-0.5100677165	2.085349896	1.703739908	-1.119733305	-0.2936895324	1.820688311	0.9074098079	1.325066151	0.2775547483	-0.7478873987	1.933289375	1.535361415	1.068466121	-0.9527239984	1.484463713	0.3191634124	0.7825485444	-0.6408565321	0.8250428751	1.099997084	-0.7647866957	0.4844982764	0.6193670795	8.396442326e-05	0.2380645484	1.561450093	-2.272415717	1.384795256	0.4125572438	-0.6131084968	-0.1068914576	0.4324951633	-1.064771009	1.630086847	0.3415117772	0.1692446713	-0.3819269119	-0.2216296516	0.02379020447	0.7491696349	-0.8147042274	-2.105906411	0.04168700501	-0.5594484743	-1.259186724	-0.6126010698	-1.959952875	-0.4933313446	-0.02626216561	-0.2658697444	0.455263	-1.145465771	-0.7115629798	-1.066667684	1.304502208	0.3232713039	0.5755633259	1.028107785	0.8118560342	0.8152689485	1.160668612	-1.118644064	1.54644193
-0.9721210679	-0.9443576667	-1.264330925	1.298557935	-1.327912944	-0.6676535187	0.6797642977	1.440829179	-1.386292773	-1.073917885	0.8178157029	2.264365712	1.0707122	-1.124843478	-1.015274561	1.534577271	0.2601126933	0.382897774	-2.060623552	0.3730626115	-0.1189571765	1.387565345	-0.5967547224	0.8053459846	0.647817058	0.2400913256	1.841640064	1.168877156	-1.098636943	-0.6572594293	1.699843707	-1.668847372	0.9181393101	0.5119969946	0.6168770586	-0.4569096075	0.9118235876	-0.6204756667	1.078647659	1.242394446	-0.546159997	0.5876383972	-0.7886733034	-1.027573293	0.05175317312	-1.300490374	-1.930902717	-0.6347614189	-1.200378074	-1.907045881	-0.2443589438	-0.9907113483	-1.176394114	0.7357528137	0.1703748421	0.1668344595	-2.249147207	-0.4551442038	-0.9603884336	1.706119016	-1.042880896	0.2366076522	1.337762426	1.774468937	0.9570141856	-0.1576522129	-1.661519662	2.164506643
-0.7262649956	1.458960055	-0.9300182959	1.381235844	-0.6366214104	-0.6247967507	-0.02368925919	1.085270338	-0.7373531037	-1.579994785	0.3833553305	1.050408589	0.6382786099	-2.249526996	-0.9799643952	0.462993197	-0.8797825266	0.1980634653	-0.9445799895	2.246123885	-1.106485839	-0.847612244	-0.01760735632	-0.2945832271	-0.7152652685	-1.12383773	0.1076222372	2.930357775	-1.327844101	-1.090729641	-0.7025085517	-1.438279517	0.7723328881	-0.2896230695	-0.7928716517	-0.03730370849	2.248678446	-0.3877854485	-0.8232529199	-0.7899629251	-0.4122821551	0.4915187007	-2.52718691	-1.405437119	0.4353333474	0.2719251363	-2.483724539	-1.341950429	-0.3452589052	-1.84975846	-2.511468274	1.099400874	-1.362734615	0.7734196763	0.6134528548	-0.4892240857	-3.465819623	0.1456462544	0.6671421475	0.9089905404	-0.1527895723	-1.070232963	1.949214776	0.9932177535	-0.003389910959	-1.773339849	-2.231815133	0.1271134558
0.670166789	0.9649732486	1.416907726	1.115509284	3.352965266	0.9901905661	0.6526494065	0.4698408345	1.208997181	-1.747584912	-1.367901686	-2.001359916	0.02983712384	-0.932969502	-0.8165420659	-0.7502638829	-1.365327795	-0.457082542	1.440533187	0.9568450243	-2.29254184	0.09975985247	0.4221462759	-0.6637388465	0.7236482736	-1.046178141	-0.8078265593	2.961100532	0.4005957015	-1.361946275	3.626407119	2.480785788	1.39697305	4.873275953	3.953940976	1.347150953	2.130750375	2.813240677	-0.2209978439	3.323791974	-2.364947598	0.4536915355	-1.633745799	-0.7347392618	-0.2477003616	1.065257941	-0.9051884678	-1.356635621	0.3657019021	-0.4834133541	-2.649857648	0.17380713	0.6158586964	-0.2397207207	-1.296374567	-0.2686631273	-2.54456033	0.3624637515	0.8012734111	1.116971841	0.3893780362	-1.636075629	2.449081911	1.1086842	3.500732417	-3.790928604	-2.105075702	2.365482865
1.696035014	0.1524971563	1.247631116	-0.1450153071	-0.2006075138	1.306810783	-0.01482542898	-0.2689162068	-0.1429997188	-1.351944804	-0.5478391458	-1.04369092	-0.2528846058	0.3354556266	0.2542370872	-0.2905512764	1.124063627	0.5389235036	2.495832614	-0.7168648242	1.004378451	0.3977352244	1.906953202	-0.2399769475	0.1662719145	1.17438736	-0.168549533	1.270230326	2.420893678	-0.8706833535	1.407916793	0.2438888131	1.462573654	2.002130607	0.5815665853	1.708416989	0.2377617585	4.880477812	-0.1519310846	-0.5883816568	-1.795510035	-0.1195801371	1.893984881	1.603419655	4.136729241	-1.056494259	0.42982288	-0.2837261447	0.4721534616	-0.357850103	0.269421331	0.2314055916	1.088539731	1.248779694	1.404049948	1.035327888	1.387235936	3.338780924	2.304945111	-0.05115924632	1.556911864	1.004669535	0.5694054299	1.130741312	0.8595668842	1.271977328	-0.2031999534	0.8723543919
