melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140
1.413280177	-1.074469003	1.524644567	1.056667334	-0.7948589311	0.5964769522	0.5634876116	-0.8452531238	0.6906906222	0.5737177683	1.24455896	0.2050915388	1.546856552	-0.03283325887	-1.888089784	-1.005642595	-0.9041178104	-0.5875921734	-0.5547818809	0.7471772188	0.9893002167	0.04671128032	-0.1179068351	-0.4877702443	0.3017695258	0.4770664682	0.5645014806	-0.9092388399	-0.5288758741	-1.433752433	0.7158324784	-0.7379549157	-0.4139623913	-0.8512267946	-0.8815589385	0.4059885913	-0.9955054409	-0.7096496611	0.2413661119	-0.07605417811	-0.7180296734	1.204004135	0.5677533933	-1.186753518	-0.5704226491	1.147591533	1.064599809	0.2145945612	0.1939076045	0.8020230328	0.3219448655	-0.2073007669	0.233091002	0.6393846085	0.5670159082	-0.3301315741	1.078078545	-0.3246252559	0.01419750401	-1.516307458	0.6467721642	-0.2541183851	0.000788003344	-1.312835479	-0.6253786183	1.205282502	0.137785194	-1.730825133	-1.870110621	0.1525581859	0.1359927879	0.4829047026	0.6757772412	-0.7672815391	-0.3014382418	-0.2752663643	0.1822164358	-1.757271643	-0.9065895506	-1.342552361	0.8499888674	1.640840933	-0.5909231588	1.388620393	-1.01884222	0.7374969338	-0.004241173773	-0.5629392535	-1.194512355	0.4478724862	-0.6349544233	1.599088572	0.4405291386	-0.291834423	-0.08268409438	-1.147247612	-0.01244531997	-1.584705884	1.509846075	-0.9299222903	0.2809364499	0.744229416	-1.226280431	0.3090832624	-0.03593343707	0.5146356902	-1.344023505	1.004426117	-0.690934357	-0.3819248322	0.5816244672	0.05968672887	-0.2094408244	0.05576545953	-0.1600972147	-0.9263083911	0.3056098276	0.4887794466	-1.192078785	-0.2113218889	0.4879889855	-0.01683848716	-0.2391833629	-1.76186642	-1.463362732	-1.12147015	0.4684333669	0.2006659607	-1.163396761	-0.6557048537	-0.3775192061	-0.8162717098	-0.03540062699	-1.478703874	0.206018521	0.9499691149	-0.9215704216	0.5092585538	0.2161712958	1.081624494	-0.2580192276
1.567666399	-1.770033925	-0.3972516883	1.342946073	-0.9122732074	-0.9813127626	0.7473442059	-0.1520082914	1.133113723	-1.470899917	1.47069052	1.008988621	-0.1706892062	-0.05863558156	-1.230630173	-1.273128636	-0.1953387791	1.456658417	-0.1508764289	0.8053051986	0.926734846	1.006609456	-1.036961893	-0.1839078216	-0.06689804777	0.1546365627	1.744952299	-0.3711593043	-1.129145227	-1.618707171	-0.8335628052	-0.3812425893	0.07734729739	-1.02601086	-0.8980716991	-0.8037918323	-1.553600982	1.753105652	-0.2690663874	1.798289874	-0.801654282	0.6976797056	0.4537361676	-2.498796707	-0.667984029	0.477669903	0.654972739	-0.6018095905	0.1504665043	0.3850319887	0.2647974534	-0.7636648375	-1.131278382	1.346521029	0.7878291756	-0.9732995844	-0.946714321	-1.56559637	-0.491714189	-1.108891653	-0.7518413521	-0.4584613504	0.4743042041	0.02183302177	-0.9281855123	-0.2938307243	-1.017361269	-1.65209985	-0.08870915326	-0.02386579116	-0.150603551	1.627300287	0.5280885372	-0.5429889544	-0.2252221937	-0.7250188393	-0.9949019375	-0.9475829687	-1.176596128	-1.154565217	-0.4407298679	0.4949528621	-1.936754435	0.9154976702	-1.012823381	0.7827079421	-0.3069859393	-1.099426745	-1.053831543	-0.1213773971	-1.219849215	0.8001020237	1.953162469	-1.141158195	0.06109739334	-0.268449268	0.2028160191	-1.699926816	0.7196874376	0.6258489266	-0.9252589366	-0.8650156434	-0.8689742977	0.1603338036	0.9168030087	-0.7854056881	-1.452690454	0.3833472022	-0.9195315104	-0.653670256	1.758508503	0.4685315073	-0.2439398443	-0.07972947707	-1.232584992	-0.4173821526	0.3399476268	0.1511245686	-2.2122068	0.4623729893	-0.4343693857	1.080058717	-0.7598924905	-1.033360706	-1.338382901	-1.635011185	0.2105660249	1.52028084	-0.4267910454	-0.5571634054	-0.7851600248	-0.5733237521	-0.4228575425	-0.8128229325	1.205871073	-0.1626202233	0.4632391995	-0.6439076164	-0.00391299626	0.7842279804	-0.9189814855
1.571675308	-1.590553375	-0.4647080558	1.21916542	-0.7394289531	-0.6554118233	0.4928724154	-0.6673796316	1.011853535	0.9352223871	1.472110029	0.2908465893	-0.7210313429	0.2330469329	-1.192873803	-1.154162855	-0.5934206732	0.2657608647	0.3590093019	0.6651725121	0.2512844439	-0.7947565296	-0.8771607412	0.5695722075	0.4705139674	0.7534981448	0.1141884902	-0.08545559373	-1.613407712	-1.395091397	1.929588335	0.7513626844	1.846023698	0.8585777679	-1.623246555	2.090160094	-1.025141428	0.1137034121	0.163352205	-0.4578965936	-0.7414380376	-1.248857302	-1.078069987	-1.230664015	-1.557832527	-0.5476265959	-0.9916657703	0.7311371625	0.6306251372	0.6641580101	0.8237284304	-0.9016025521	0.1038226832	0.2552203689	0.2370583722	-0.1351509116	0.6190920224	-0.0845796312	-0.3987146594	-0.5100522645	-1.351672092	0.2112620855	0.01730690478	1.447932849	-0.6764387032	-0.6012237048	-0.672962221	-1.040930882	-0.7747679391	-0.6882958016	1.089613314	1.062994466	0.2625146312	-1.734596075	0.3272443072	-0.7780167768	-0.6111327815	0.7738093115	-1.1356483	-0.29345028	-1.184093359	-0.1033417989	-0.974313946	0.06412177165	0.4937001437	1.030689761	-0.3802519232	-1.024369371	-2.080230141	-0.233952118	-0.8159826507	-0.5741700697	-0.5400475203	0.5341977001	-0.2861587486	-0.8287399732	0.2806628654	-1.98419282	-0.1277145249	0.7051739	-0.04914865446	-1.755892443	-0.1455582007	-0.09296061661	0.03929164845	0.04422194759	-1.565599834	0.01222171648	-1.544312544	0.5995952808	1.822237709	-0.4736562162	0.4221496694	0.3426629243	-0.5148350307	-1.125572467	-0.6869520936	0.9573082692	-1.316217244	0.01313913686	1.362055368	0.9157271161	-1.17774969	-0.08777204371	-1.514728289	0.05083158644	-0.1953580815	1.514008432	-0.5415233873	-0.5435072751	-0.4445348833	-0.2603061933	-0.370723695	-1.190734298	-0.4130585105	-0.8597669864	1.345678002	-1.001283723	-0.9292851363	0.7358104986	0.3709612129
1.58413379	-2.074162361	0.4283639704	1.499553047	-0.3604432117	2.046691066	1.300690007	-0.3411958467	0.9827688879	0.6842705463	1.576766084	0.9421908501	-0.7396918766	-0.1915374083	-1.501007905	-0.7829756828	0.2649823373	1.121188787	0.2611779294	0.4159442974	0.2218283146	-0.991981891	-0.4703248015	-0.4272169434	0.7220707672	1.060985227	0.9185203842	-0.310979865	0.1891472343	-1.891816956	0.7011415738	-0.5018147279	0.2083157139	0.3344955082	-1.041648294	0.8489539867	0.373656157	-0.2238096214	-0.3472141661	-0.2052891063	-0.5044945234	-0.271823406	-1.415705773	-0.6198127036	-1.238724699	-1.324868076	0.3560781406	-0.3065164178	0.9300061331	0.496093059	0.03665830078	-1.044708631	1.526236737	-1.296031834	0.6399021457	-0.07313461848	-0.7195640509	-0.2672451526	-0.2431601936	0.2841619475	-1.230624289	1.148928048	-1.445974494	1.6975132	-1.385516492	-1.040385345	0.8650779791	-0.3918760464	-0.05564238169	0.2527566646	-0.1831444351	1.193098614	0.6895734715	-1.327894926	-0.5060265663	-0.1664003031	-0.6471663717	0.293411064	-0.5821060516	-0.6289165706	2.025688345	-0.09183152234	-0.8740068459	-0.7190388994	0.67305834	0.2863544142	-1.419535164	0.08865095799	-1.377508039	-0.5809786778	0.737439197	0.4471053964	-1.0064033	-1.810847637	-0.7909847138	-1.081322646	-0.08056744057	-1.537122613	-0.4472199028	-0.3679994127	-0.9367093451	-2.570342045	0.3050880438	0.3491733873	-0.6194990567	-1.740576678	-0.8730230622	0.333109525	-1.195250885	1.550381746	0.9474125438	-0.2508375645	1.163864178	0.9512091646	-0.4224353253	-1.151051063	0.262826922	2.175768084	-1.973385613	-0.4901427607	-1.318705711	0.5974037969	-0.5483779682	-1.472610148	-1.367368667	0.296999611	-0.04036234644	0.7337225261	0.2007345607	-1.208143581	0.7827939318	0.3699659834	-0.888155733	-1.729334459	0.4848050125	-0.2157194973	0.1242305385	-0.9330731804	1.214008848	0.009291378784	-0.6492342047
1.139761741	-1.54192026	0.2530225954	1.346666073	-0.2688623785	0.0594221791	0.4186064707	-0.663580768	0.6301095098	-0.1386574161	1.421321458	0.7874634396	1.452763087	-0.2699303634	-2.088418925	-0.9279995517	-0.2704989147	-0.5091721539	0.1591299952	-0.1691325867	0.5706291791	0.8119106026	0.4899603383	-1.404317387	0.2415687251	1.184130478	-0.4444528702	-1.165636168	-0.9541577296	-1.450186965	-0.2232949655	0.2031352894	-1.330838109	-0.08909123751	-1.091085864	-0.03940830399	1.054395649	0.4296797597	0.779595907	-0.442037203	-1.153190631	0.5662654194	-0.6517512338	-1.488513299	-0.5127480604	1.073012382	-0.1328091344	1.248691072	0.6057431318	-0.2859317502	1.288720545	-1.238161934	0.2706421295	0.5327274172	0.3295168051	-0.5404787118	0.3533317826	-0.5393743182	0.4055614556	-0.318804918	0.976388968	0.4654143865	-0.3121108644	-0.5694694539	-0.5815594908	-0.1095135592	-0.1941070088	-0.3151446424	-0.4956208247	-0.06819399927	0.3245883105	0.9838769849	1.533778137	-1.025416586	-1.088951818	-0.7472893465	0.4028208674	-1.881368629	-1.047424394	0.3186310985	-0.5691679812	-1.147679847	1.750792457	1.089491749	-0.3941750194	-0.7563431256	-0.7891003258	-1.336151778	-0.3544044836	0.7319242503	-0.3770208525	0.7107112356	0.640947985	-0.1923186123	-0.3804334646	-0.5577353583	0.5578968345	-1.12449171	-0.03867114259	-0.2795753315	0.6513243296	-3.113819897	-0.8981191902	0.8748781653	0.3250963974	1.566395254	-1.251785433	1.080728974	-0.8178348308	0.5684385409	0.9386051438	-1.503182986	0.9638751146	0.9537516506	-0.3593652786	-0.6668588865	0.6587476232	-0.2544511654	-1.40545673	-1.498845962	0.5132741177	-0.5510454718	0.2181071387	-0.8182654894	-1.295925646	0.2978223384	0.1813423429	-0.6758587062	-1.151512611	-1.138362474	-0.9624009791	-0.07140651133	1.725971182	-2.033905681	0.6145546823	0.9171833099	-0.4043044234	0.4026893336	1.014982255	1.918075323	-0.1270095009
1.45010437	-1.639842983	-0.7228360387	1.337311154	-1.016358825	-0.8898686932	0.9562153093	-0.2063902135	1.30577342	0.282415133	1.985275789	1.009029078	-0.9391211513	0.2827195301	-1.718711506	-1.724221781	-0.1633936196	2.278614493	0.3157524258	0.558366166	0.893962311	-0.4399486236	-0.4118447901	-0.0692917445	-0.07728977846	0.5704595509	1.152766815	-1.03415507	-1.431677453	-1.045213481	0.8198343236	1.686777642	1.421598749	1.124096435	-0.8200769052	1.465740562	-0.1567098908	-0.3491251772	0.7007228234	0.6348939571	-0.8016278774	-1.328724567	-0.5652141887	-1.757871062	-0.5274490211	-1.097683562	0.1343405014	0.02621743113	0.7713992354	-0.2814446146	0.3575215108	-1.053806118	-0.4147613891	0.1227173529	0.7273457319	-0.5893771428	0.2388054117	-1.141864125	0.1892160266	-0.2672884177	-1.352487425	0.2067424904	-0.09023596693	0.7521033326	-0.4488677613	-0.9914821296	-0.582756138	0.4295533642	-0.895604879	1.754408099	-0.5236781673	2.045839604	0.7775976054	0.769664045	-0.04108836211	-0.5915776163	1.030711336	-0.8541765229	-0.4485327755	1.033209461	-1.238461997	-1.131885136	-0.2436537315	0.4970675916	0.2420027544	-0.7505149052	-0.9329911713	-1.67441243	-0.8383887677	0.2173806297	-0.5217730451	0.3852254014	-0.5341290373	-0.1340333309	1.10136268	0.5333886178	0.7132901623	-1.76831685	0.575213996	0.3199472248	-1.387540018	-1.531269014	-0.527621871	0.6897389601	0.955868322	1.316823074	-1.259570724	0.2699959274	-0.1172300155	-0.3758521489	1.45847403	-0.7330066354	0.9779662325	-0.4805315272	-1.700661292	-0.8098294512	0.7711445267	-0.4145396766	-1.158420417	-1.324028931	0.4978331115	1.005605949	-0.6167344658	-0.3267989081	-0.9692637015	-0.3802616088	0.7130892201	0.7461910175	1.048138779	-2.349644632	0.6835155188	1.230266799	0.8891465539	-0.1788643178	1.179777737	0.9342288463	-0.07328165461	-0.5002327498	-0.9652122893	-0.019699612	-0.4154351411
0.968899817	-0.82016896	1.339181285	1.529141259	-0.8478285915	0.5808517485	0.7636185413	-0.3825126125	1.105590191	0.6037153015	2.014386571	1.178432287	-1.086743103	0.6542740518	-0.717700306	-0.7132619374	-0.07943838955	-0.5860795651	-0.3919437902	0.3199352696	1.097958038	-0.2438290267	-0.04669310402	-0.4467763902	0.09073064764	0.8913572336	0.04295450102	-1.662008824	-0.8018745183	-0.9557175552	-0.5147167524	-1.85945078	0.9646945721	-0.3419398774	-0.8992244607	0.3941419949	-0.6803836094	-0.5161691728	0.1517390833	-0.5210877857	-1.422752727	0.4618788665	-0.9946901293	-1.375557448	0.1344693123	-1.153533245	-0.1787620199	-0.07035900601	1.101927388	0.2196446037	1.388198873	-1.569995394	0.33103529	-0.2519059554	-0.2996052342	-0.1965075685	-0.06689431268	-0.4624060402	0.9333263509	-1.283342362	-1.019846447	0.9716596927	0.3380945792	-2.003968005	-0.6115357717	0.2370992247	1.269713553	0.6915303011	-0.6535441466	-0.343189225	-0.5579567506	1.718109691	0.2501382734	0.1856168872	0.7054680683	0.2048940124	1.228345551	-0.2846052822	-0.1090759613	-1.266768496	1.187855247	0.4034626441	1.740245344	-0.2616158695	-0.08695326095	0.01273412476	0.0695042696	0.193923147	-0.971387218	1.502322334	0.7754884085	-0.262479014	0.2830210174	-0.4097006554	0.4815052023	-0.5019660573	1.183191148	-0.9550201968	0.1816966558	-1.588450861	0.02156134995	-1.273035801	-1.347583018	0.1695479581	-0.8643559813	0.6554205696	-1.179597091	0.391225747	0.03235858406	-0.5756369624	0.3619277083	0.3245299314	0.45934928	-0.1696790888	-1.282413132	-1.668312859	1.457945842	-0.6004397595	-0.5192882098	-1.901340154	1.213697403	-0.3508247699	0.6370812082	-0.3492403106	-1.228691352	1.952472253	0.1806237428	0.144083418	-0.1693643098	-0.8560452081	0.01869973177	0.239856837	0.833802988	-0.2775120213	0.7669683865	-0.6650844734	0.278755254	-1.52430683	0.2608807501	1.282997466	-0.3695329031
0.864489288	-1.311404626	-0.5001319054	1.627494815	-0.5459892091	-1.036242362	0.7812472835	-0.281650135	1.323457256	-1.242586587	1.187095125	1.142171818	-0.1056826162	0.5684280042	-0.1725688689	-1.310314665	0.1310830521	1.070879331	-1.181586086	0.2649902436	0.7342835112	1.397557859	-0.1645164307	-1.117007135	0.3964482319	0.3126514259	0.913264828	-1.355467479	-0.9922137708	-1.598269743	-0.3433417287	-0.1253632529	0.1722819497	-1.130261228	-1.289286038	-0.6816401657	-0.7604327065	1.325922068	0.3000241546	1.686712405	-1.673521135	1.466239386	-0.01925413967	-2.073863431	0.2228451169	1.290727621	-0.5250434974	0.05405941736	1.535940417	0.3417996804	-0.1103776209	-0.6763626922	-0.5551947732	1.447885616	-0.03818423169	-0.9341693375	-1.410644315	0.2552602558	0.8336254891	-0.7706928414	-0.1688136595	0.5130409198	0.1992669307	-0.8208300766	-0.7544932226	-1.15614782	0.4523622021	0.8419817224	-0.327904027	0.2420857351	-0.5755240549	1.440413589	0.7465715195	-0.3202187472	-0.8920516504	-0.7774004861	0.5587377999	0.577570951	0.04519590253	-1.420888212	0.07400783742	0.2403398673	-0.7787106537	0.8540031056	-0.3949231388	-0.4070478573	-0.9178766524	-0.5015013589	-0.7411289247	0.6714719876	-0.2894990728	1.768179851	1.45714373	-0.7669650995	0.9465913801	-0.4977595137	-0.3156886947	-0.9124209172	0.4622222056	0.5092291754	-0.6730696284	-1.576579209	-0.6749897715	0.7953009165	-0.2635212821	-0.8621645351	-1.13923812	0.6225969214	-0.4981277463	-0.8168779868	-0.6622504172	0.1273577563	0.05156127917	-0.2066604464	-1.530723108	-1.648272038	-0.2452643847	-0.7952025294	-0.4411174859	-1.031164984	-1.000546982	0.2534831138	-0.2663690487	-0.5218999547	-0.7000252618	-0.6619209686	-0.5660708915	0.5378065432	-0.490547473	-1.133348754	-0.1250453826	-0.05869225939	0.5213451168	-0.4307310685	0.5286764014	-0.90920853	0.538545808	-0.8821094507	-0.04152558888	-0.3269389836	-0.6406503162
0.3277027898	-0.2525782398	-1.058991151	1.312122807	0.003078901147	0.244509156	0.1164024836	-0.5512035184	0.7220725734	0.6456304442	0.8851161064	1.122570584	-0.7154069971	1.129001297	-0.6901473557	-1.010889771	-0.5314648019	-0.8728111363	-1.003738315	0.7435948753	0.2024360629	-0.8960692492	0.1272719723	-0.3407132941	0.5459704858	0.5120351627	-0.9354904658	-0.007644399437	0.04920445296	-0.3855482018	-1.375335266	0.0726009457	-0.2637177581	0.03145471628	-1.210397084	-0.7656252848	0.1961689214	-0.4311544389	0.5902415793	-0.346123031	-1.4187602	-0.08382462419	-0.8600473019	-1.379459862	-0.2045552133	0.521169498	-2.171072083	-0.5992175145	1.007653443	0.08462676	2.436318277	-0.6546747476	0.6423587274	0.001874676185	-0.5606148612	-0.7607867921	0.565337664	1.644871745	0.4706539009	-1.119819809	-0.8080256941	-0.4768631764	1.046394211	-0.3393571947	-0.5749137548	-0.8001244882	-1.670280414	0.2342466032	0.3782565181	0.176904054	-0.4538052615	0.4941455671	0.6163465239	-0.7907232172	-0.9534238417	1.324532895	-0.4117644907	0.4201716201	-0.9733084888	-1.524247736	-0.1799779791	0.503907505	1.044335219	-0.1349651605	0.1026603185	-0.2680656339	-0.5170238118	-0.9789764294	-0.8650762299	2.316200469	-0.1877181671	-0.4460627673	0.1478844306	-0.1358113511	-0.6418074427	-0.3404737357	-0.9904729206	-0.3799516068	0.2099353393	-2.22675776	0.6226946797	0.6574633329	0.0354607049	0.3435818592	-0.4963928436	-0.2703534921	-1.486591039	1.147040325	-0.37749745	1.553379231	-0.6855243698	-0.6063592646	-1.186836557	0.4567400449	0.1431638716	-0.7020270286	-0.5821025796	0.00370511268	1.546208085	-1.049467561	0.3544577434	-0.4766665032	-0.0332629068	1.996689111	-0.5337164629	-0.3681334597	-1.185634318	2.020978109	-0.9435236154	0.9581433122	-0.1525002963	-0.6634450353	1.132573096	0.7851206542	-1.364216954	-0.7515122862	0.7430665818	0.3554461204	-0.1466562772	1.030553279	1.412451252
0.7005244493	-1.339246885	-0.3156893854	1.370726225	-0.1600508197	-1.013946398	0.7389526505	-0.6103712413	0.7820630128	-1.381608102	0.814919348	1.110639629	0.3009223322	0.5797046181	-0.8196147628	-0.6211734915	-0.06514219195	1.452440783	-0.1644071496	0.6640692192	0.3018182595	1.292379264	-0.2729928347	-1.23349316	1.491103502	0.1327957022	1.01758375	0.1586060074	-1.365868407	-0.4400468782	-0.160153283	-0.4032412342	-0.9035713017	-0.2275203534	-0.7813152927	0.5694142525	0.5607112806	1.930275157	-0.2473123962	1.86439835	-0.5333046254	1.167229917	-0.168123441	-1.5032823	-0.1934469299	-0.1227070654	-0.3623899916	0.422191691	0.9414469831	0.7318291491	0.6184715088	0.09640609639	0.124278539	0.5255211643	0.04907224358	-0.6318438324	0.3189958425	1.405968809	-0.8675012406	-0.6380639309	1.218133134	-0.6981587995	0.1897772059	-0.5966750815	-0.1688808785	-0.9565977923	-0.9845844992	0.8052004731	-0.187175288	1.305221876	-0.1682886875	0.7914442749	1.398504564	-0.1279672934	-0.5666865374	-1.466518432	0.1092104393	0.7613094454	-0.884407118	-0.6048377591	0.9633299078	-1.070141307	0.1254207286	1.540262744	-0.6406694636	-0.7547551518	-1.100517187	-0.7088926908	-0.486543046	-0.2461346214	0.5349460493	0.8824149701	0.792621577	-0.4643023481	1.985540666	0.5999738368	-0.7673791015	-0.7289453766	0.6381532526	0.1024286384	-1.344811243	1.184488706	-0.492651735	0.6121777052	0.3972456446	-1.139427933	-0.941377421	2.32344333	0.6619407699	-0.5723441212	0.1853056589	0.2074433447	0.2721748445	-0.5847675867	0.7398513288	-0.7336751548	-0.549301235	-0.04039113144	1.256295302	-0.540528494	0.6090322367	-0.3217932982	-0.1451353666	0.4005433934	0.1954209639	0.09238842375	-1.278326187	0.9583141701	0.2561075091	0.8225954692	1.114154914	-0.2519181824	-0.0367037962	-0.5727588479	-1.009322021	-0.1498470938	0.01995348708	0.1468827509	0.173595574	0.05129429402	1.419456037
0.3426025185	-0.4939561903	-0.9810119496	1.451366164	-0.1044257375	-0.685170293	0.4682505222	-0.2949335645	1.050988814	0.6221312361	1.251807929	1.313446045	-0.7231647147	0.6192627022	-0.55063317	-1.172027943	0.2377694738	-0.6664169853	0.3392345446	1.024934462	0.5399616754	-1.550960679	0.1625547423	1.509996237	1.603610392	0.2368753607	-0.2070524825	0.9536834216	-1.145087249	0.6251126227	0.3236904968	0.2387848382	0.2901430865	0.7464482654	-0.2940454125	-1.177125935	0.397628077	-0.49608763	1.256743496	-1.192171462	-0.4823123154	-0.7839862209	-0.4896420831	0.07766062826	0.3728710223	-0.008025386406	-1.974517514	-0.68026172	1.174648254	1.00327725	1.218274237	-0.01403109929	-0.3491118725	0.5473178799	-0.9639900386	-0.03390612236	0.4939434094	1.547046953	-0.5059389308	-0.6821036087	-0.1308581267	-0.2513140011	0.6356186617	1.11174284	-0.7027009523	0.1324455024	-1.364247919	0.2677134697	0.2276694287	0.3053593127	-0.6280831096	1.255833502	0.5948865013	-0.351665445	0.2737964845	0.728001944	0.3315600695	-0.04770874601	-0.1822356373	-1.05966449	0.05878585513	-0.4874697787	1.014707749	0.1342486375	0.11806546	-0.2671242503	0.4349033874	-0.4377226509	-1.268909167	0.95644341	0.9638841184	-0.7707484193	0.7074678581	-0.9920464024	1.085308293	0.3147477314	-0.4647855446	-0.9413655857	0.002033498045	-1.815331973	-1.335684027	-0.0407539313	-0.0792678055	-0.3960346212	-0.008067284853	-0.04688614551	-0.9351643766	1.343472654	1.274091147	-1.213968485	0.2926151253	0.1801096973	0.3001181405	-0.369839588	0.6109152713	0.4797830394	1.055228474	-0.3547319444	1.689775992	-0.7285499651	1.005322572	-0.1798896414	-0.2010722423	0.9370428102	0.3679289559	0.7538746116	-2.111098636	1.96752605	0.725555554	0.4752592938	0.8438173224	-0.2896579641	1.388131936	0.1666644275	0.3185609808	-0.44906761	0.01811216304	-0.3869479457	-0.7782146257	0.8162839345	0.2712868456
0.764463001	-1.546720035	2.182905526	1.783382668	-1.089699545	0.2375526353	0.9263577771	-0.388110398	0.8922137841	-0.09016124543	1.164534089	1.079164572	1.880378859	0.2849180375	-1.203057399	-0.9770772778	0.6913789965	1.588848392	0.5041313101	0.9821288525	0.8091784881	-0.4651737194	0.322929029	0.6604746587	0.370272932	0.2388526481	1.68320959	-0.1171449067	-1.294270058	-0.2049854047	0.1761559837	-0.6013834472	-0.7126809396	-0.1904741232	-0.2046510599	0.2847839899	-0.5101301184	0.1545431917	0.8300654729	-0.5752963686	-0.8406576609	0.6859444707	0.415325971	0.618872007	0.6866337929	-1.030964154	1.174120342	-0.9869165167	0.4279610236	0.7605922767	0.2378763445	-0.6401549184	0.1186070788	1.100398982	-0.2734685594	-0.5778322187	0.683661878	1.01052011	0.2677420523	-1.017330652	-0.02307928101	-1.417920069	0.3150210156	-0.2765338597	-0.4000443004	-0.6362247327	0.7441260682	-0.03411033115	0.2854430115	-0.4361231117	-0.7075560641	1.195726047	0.7719051663	-0.4904609381	0.3625875725	-0.4809090145	0.7400703886	0.5340726083	0.06529245925	-0.9972069618	1.242625994	0.05397230971	0.05420153637	0.1048072133	-0.5272878151	-1.551569313	0.279590819	1.625805968	-0.9284286426	0.8002162984	-0.205288355	1.598047153	0.5081866391	-1.100346008	2.161565498	-0.5392390072	-1.66421379	-1.455327501	0.9733238748	-0.5456215709	-1.15432458	0.2753610151	-0.1274022459	0.2201714016	0.2502278484	0.4035493917	-0.8261107683	-0.5036902402	0.4852283518	0.6187813033	0.1959338292	0.9399894961	1.150916947	-1.804849777	0.02985418128	0.6784268822	1.108643732	0.363433993	-0.05330752365	-0.7887380845	-0.04608372329	-0.6967186945	-0.5254495316	-1.623276381	0.3947081784	1.022054924	-1.471970413	0.08874457376	0.2705008203	-0.7803513617	0.3817156928	-0.4725735365	0.5872754227	-0.3554887847	-0.8594214626	0.06917675444	0.3978562837	-1.443064352	-0.425786666	0.1620634388	0.8232201647
