melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078
-0.7564949112	0.2901118781	0.4696448168	1.715384191	-1.810592154	-1.462328092	0.7985286069	-0.6736809486	-0.7990024461	1.782408982	-0.4698385361	-2.027060686	1.89787336	-0.3658738188	-1.262624864	0.9838535694	-0.5317355733	-0.5615274139	-1.187794751	0.2297721066	-1.518611231	-1.500470726	1.567597623	-0.5221937358	-3.468131569	-0.3071879643	0.1376452512	-1.563297894	0.03343705293	-2.235265347	1.458324384	-2.440593903	-0.9289308618	2.190163869	-1.052666426	-2.379554791	-0.4187608282	0.8908195737	0.2775178376	-0.4766788195	0.5660177686	-1.856137192	-2.530657221	-0.3120608672	-1.196966811	1.571781099	-2.042969989	-2.654619291	1.290219653	0.9933723198	-0.9335981178	-0.3882226351	0.6882492226	-1.478364206	-0.7164723588	-2.164884678	-0.5697542187	-0.2796388274	-1.885931878	0.576467038	-2.539637388	-0.1945904787	-1.163693842	-2.830420133	-0.7626689176	-0.2622229751	0.6765030839	3.15015657	2.450380582	-1.503175209	-0.1283301047	-0.3061816901	-0.06783986321	-0.2321375725	-1.175884009	3.281225724	2.999318806	-2.476807637	0.1022607088
-0.6383933584	1.792054218	1.302394334	2.84943385	-1.353497704	-1.074062103	-0.0950454337	-0.4772342085	0.2972832366	1.388151286	0.3310360413	-1.070023486	2.443376215	-0.5512942807	0.7616962217	1.379182156	-0.583545129	-0.4087011659	-0.9305105542	-0.1348767608	-1.325638983	-2.243094863	1.412660304	-0.6694683925	-2.578543608	-0.1463304824	0.8073136375	-0.1157139071	0.3105117114	-0.9696508718	1.459462574	-1.908967609	-0.6466395068	1.056452064	-0.1502246232	-1.836592103	-0.5149214416	0.4424918972	0.6831292807	0.01117157645	0.644503051	-1.869038138	-2.23399399	0.4898289599	0.1817865332	1.279828364	-0.6692353926	-2.201281836	1.700637022	0.759373276	0.489350856	0.4671996793	0.6724582587	0.09161143234	-0.7003021638	-0.9265929797	0.4877718711	0.104947281	-0.6143457331	1.570646062	-1.346777712	0.009065107639	0.6360591635	-2.018889038	-2.257422069	-0.7702389254	0.2225148047	0.5485391901	1.39024144	-1.187191542	-0.6787880414	0.4009688974	0.8661055117	0.2262581417	-1.601842577	0.3118499235	3.13466856	-1.348772341	0.264577544
-0.4155312923	1.393793787	1.349372549	2.41168158	-0.1197491151	-0.60263547	-0.5829632953	-0.2479588376	0.08404681596	0.8074482003	0.9512614905	0.08097953486	2.785910943	-0.5660968222	0.4353463309	1.806209223	0.3399212191	0.8823164772	0.1266758187	-0.2657822592	-0.04714016422	-0.9607507522	0.9917220108	-0.3495724625	-1.81165806	-0.1939185318	0.6217218536	1.90917676	1.149706725	0.8593947972	1.775742627	-1.227890337	0.5699327764	1.293513073	1.161626806	-1.858306433	-0.0984387415	-0.2833504019	0.4026832842	0.2477697155	1.186838978	-0.7605421708	-0.9417164764	1.341178214	-0.1628137374	1.327063838	-0.4361913844	-0.674246621	2.191514479	1.603530333	0.7731304349	0.461659248	0.417692796	1.563118133	-1.396905729	0.6462695377	0.8035920985	0.3699810138	0.7721244674	2.089768453	-1.344850783	0.79082329	0.3173144129	-1.774956283	-2.189600987	-0.7650030144	-0.2138043642	0.1763327886	2.435186714	-0.003980217955	-1.718381462	0.4543225303	1.831523747	0.1402837778	-0.5535096902	1.357894833	3.438614989	-0.4557339291	-0.09247969871
-0.8473812671	-0.2870665924	1.231260894	-0.8225409215	-0.8149148704	-0.8348684832	-1.704881583	0.9202592559	1.619625385	1.064887114	1.93393687	1.286414781	4.048359546	-0.07373451167	0.6057046948	1.398128545	1.61933053	0.2116650615	0.734981469	1.104272476	0.5132966493	0.6813025637	0.5885600272	2.056440964	-1.310751941	1.809942111	2.00347233	2.766161124	1.304066891	-0.07026013716	1.724035564	-0.5941106724	2.438117625	1.073449113	1.718905018	-1.352591997	-0.00957463816	-0.1965935792	-0.7165524914	0.09433201356	0.7753388677	-0.569183011	0.5143003294	0.09079712175	0.2972545947	-0.3944887726	-0.03070227727	0.07507775258	1.76588076	0.2581204139	0.5722261272	0.8581890867	0.6099737697	2.042923631	-0.2623133427	0.8576071842	0.8233888615	-0.1873768999	1.3343349	1.92469761	1.499371223	0.5640297123	1.925501036	0.2374078936	0.889574991	-0.4888443928	0.6883777874	1.707161088	0.3203993567	0.496488946	-1.697613016	-0.4100761215	1.818330283	0.915219571	-0.558138003	0.522302763	3.715395595	0.6732525065	0.8403939816
-0.8564958002	-1.10138736	-0.7628723686	-0.8544961846	-0.5256179908	0.1490776154	-0.4984367957	1.678547406	1.08616604	-0.4938034005	1.357989598	1.368342623	2.83935983	0.4293713745	0.891851784	1.144722282	0.9143770096	0.4201317799	0.4099092871	1.373233482	0.3005271805	0.7169066183	-1.938536218	0.01964116905	-1.773451632	2.865078144	-0.4417562995	1.132701926	0.2658442596	-0.08776852118	0.4825204485	-0.1239132643	2.121346873	0.2465094826	1.549143794	-1.54390084	0.6297877312	-0.6403890885	0.3423774501	0.4662970897	-0.1790673725	-0.5977303895	0.1344749255	1.494461302	0.2836092251	-1.530285519	-0.8006793106	0.2281969498	0.8706194447	0.4706746013	1.044352346	-0.008726484374	-1.009425425	0.5957701583	-1.180692709	1.384438528	-0.8292007625	0.006937909496	1.533799214	0.3185406961	1.60792539	0.1113684736	-1.033172637	0.2238538431	1.816975611	-0.1706933875	-0.7983558963	0.2796134585	0.9604378153	0.8679457805	-1.454465919	-1.729809733	2.356980894	0.4856638297	-0.882355726	1.047254165	2.816180002	0.7525943314	0.05695681536
-0.4937345271	-0.9230809315	-0.4585659447	-0.7901892294	0.302971667	1.4963343	1.352441531	1.64609649	-0.6252630553	-0.5776759039	0.5114760466	0.8993846146	0.6635935009	2.995506409	-1.486634141	1.388956343	-0.8927054416	-0.6562734978	0.3699349322	-0.7403393315	0.1791816833	1.791757259	0.2912011664	-0.9544939913	-1.178722468	0.2413639029	-2.409255586	0.582472161	-0.1263415485	-0.4233950631	-0.4865856652	-0.2190925215	1.153966735	0.5081473856	1.191984035	-2.570277004	1.129405923	-0.1178874874	-0.7317801592	0.5511684401	-0.3300849435	-0.8160586219	0.2170908787	1.203434243	-0.4413994028	-1.487677782	-1.487109822	-0.3392327869	0.02453530209	1.132905173	-0.2723288343	0.1907170588	-0.7225981052	-1.165529533	0.5554070899	1.574352594	-1.613558491	-0.06075808411	0.5505836396	0.05821384976	-0.2204734653	0.2733260431	-1.001105852	-0.9573221624	1.648952518	-0.07883716957	-0.677497035	1.834581197	1.075987402	0.3049098956	-0.109229539	-0.04930261716	1.388976638	0.4605994212	-0.2489161455	2.06699728	2.161047913	0.5411356911	0.1983186281
0.4818519163	-0.3579348199	-0.6950251493	-0.6492898547	1.46968561	1.627481957	0.9044323331	-0.1827450763	1.081392653	-0.7984631876	0.807631903	0.9470504969	0.6195974555	-0.03994240977	1.616714302	0.7346498083	-0.2174180324	-0.03504877045	-0.395330006	-0.7496476786	-0.5650950814	1.079891894	1.263824586	-1.703656009	-1.965915602	-0.6059773353	-0.3329195925	-0.2973404756	-0.2161759826	-0.659326515	-0.05257311305	-0.1544090278	0.7882415558	-0.4833093531	0.7532321884	-2.243775621	-0.2555240171	-0.3092159215	1.781982307	0.7220415147	-0.8334728155	-1.505716703	0.1667106067	1.826301347	0.7977035823	-0.1220863379	-0.6790667644	-0.4675649472	-1.250551135	0.3287624933	-0.25986508	1.696498031	-1.390255206	0.09566195433	0.3999069721	1.140594396	-0.5040326166	-0.6659766684	-0.2887784064	0.4934923378	-1.304540471	0.8838738	0.406828358	-0.817956983	0.3207085065	-0.2870019829	-0.2287405879	0.4474821789	1.237886544	-0.5132881234	-1.130473382	-1.457257563	0.7546115039	0.3788865413	-1.299334272	-2.170234397	0.8919067917	-1.007980036	0.4216794213
1.861891164	0.6622250085	-0.6761961284	-0.2240099739	1.956534006	-0.07006765965	0.7654566076	-0.03733922496	0.1629881985	-0.6472053683	0.7911732085	1.087466107	0.2954062237	-0.4616761573	-0.3576979927	1.258821105	-0.1640122588	-0.2286750288	0.1374998412	-0.6201655715	-0.8807115327	0.270993845	0.6834949123	-1.083448558	-2.14626765	-0.2466038289	-0.5041038635	-0.006590618213	-0.6808116969	-0.3074701556	-0.327175367	0.3106966493	0.1186132686	0.007228570463	0.7840050774	-2.384874788	-0.4487443354	-0.5749230333	0.8200995369	0.7888098655	-0.8616540595	-1.631090368	0.3928827378	1.173310482	-0.2889086573	0.6512698929	-0.8024015193	0.5654124643	-1.820873767	1.081731035	0.2710577322	1.492148996	-0.7468714534	-1.199339865	-0.5777331226	1.167133666	-0.9267054027	0.003468407303	-0.3995066605	0.424757805	-1.691467114	-0.5578106603	-0.7263360597	-1.513199144	-0.6624416304	0.0588696895	0.5558878671	0.2012887218	0.6958610422	1.262808186	0.1387211789	-1.149729762	0.9645499678	0.5225468523	-0.1904289302	-1.087145943	1.169771319	0.396956912	-0.2504360559
0.6571927433	2.368529907	0.580256638	1.52256802	-0.408459147	-0.459596221	-0.01385715768	-0.7097682186	-0.4062712023	-0.7571072165	1.085919818	0.7974986419	1.885533911	-1.033549441	0.1059590302	0.9372667283	-0.1487781978	1.030212703	-0.08792487974	-0.807391089	-0.7743956085	0.2759355908	1.047597326	1.300368599	-1.437381313	-0.8878426125	1.630376144	0.814587569	0.3455470999	-1.211250317	0.09378866754	0.6657999632	0.389314317	0.09955538742	0.9208192213	-2.283819016	-0.4160373499	0.1405427045	-0.3578004986	0.5392364519	0.7852450641	-0.9652796791	0.4318883969	-0.2288742676	0.8281197902	0.1139206739	-0.7390081028	1.243080018	-0.571643459	-0.8562608284	-0.5961011539	-0.05692257578	0.01976232337	0.2241923103	1.006348241	0.8280360783	0.1452049142	0.2650049486	-0.3684008072	0.5650810006	-0.2895878611	1.122023125	0.1627443837	-1.285923273	0.6082772272	0.1795853403	2.709871721	0.3814921273	-1.06333685	-0.1760803768	-0.2458068928	-1.276519942	1.403220711	0.5538799546	-0.2498682897	-1.93937357	0.5514882632	0.6372524024	-0.2602664955
-0.6280716302	-0.2988768642	1.272833188	2.048081782	-0.676997793	-0.9028521891	-1.271437198	-0.1829408008	-0.4509706199	0.904176073	1.094903105	1.04343978	1.334427492	-0.5922709223	-0.6737294528	0.6469575011	1.547149833	0.2069311566	-0.02905051858	0.1395014777	0.164895698	0.03052629892	0.003143487768	0.1846844907	-1.306115704	0.8066748386	0.2735550125	0.3428974043	0.6675058417	0.4525080566	-0.1179667996	0.4185430056	-0.3491403637	0.1914385891	1.025643563	-1.539323937	0.1357277611	-0.2915575273	0.4661404213	0.3193783884	0.6494858319	-1.367540366	-0.2250640684	2.026916479	0.1458723754	0.9614418854	-0.9832255698	1.152637686	-0.9407404715	0.2711867898	-0.1018827499	-0.9375169755	-0.6144605743	-0.2434445918	-0.3187984427	1.44880835	0.0178837982	-0.2064115316	1.199848429	-0.2205753349	-0.1875048605	-0.4462167929	0.0850499883	-1.026362974	0.1882959921	-0.3462540146	-0.02628427079	-1.036333491	-0.5201816821	-0.2370839411	-0.6356428693	-1.534710174	-0.1183031672	-0.8150060265	-0.9949070645	0.05187328244	0.77657532	0.09376392282	-0.378374487
