melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151
0.6906268869	-1.486512083	-0.5955956657	-0.929511973	0.7679710017	-0.4314574057	-0.7703384777	-1.825617579	-0.4573998358	-1.229542813	0.3746978408	1.541535133	-0.8451694276	0.3277959969	1.928115596	1.708412181	1.023190996	-0.03317842156	0.9850057474	1.355846427	-1.312789647	1.288928046	-1.23635735	0.7968107974	-2.202240944	-0.888389761	0.7719746988	-1.501372963	0.07235220006	-1.037454082	-1.58375784	-0.7318725918	0.925120465	1.672264206	2.106563652	0.9921857454	-1.146831004	0.744280068	1.028255189	0.5419467443	0.7845223273	-1.194787931	-0.08141792149	-0.492750631	-1.141663302	-0.04941680753	1.046855957	0.9743414827	2.598982908	-0.4325457054	0.8310301012	-0.3040716687	1.276307943	2.285880573	0.2137480528	0.8090142157	0.8155090011	-0.8020485458	0.3183040998	-1.084358837	2.289304745	0.04429756273	1.500366168	-0.3666650052	-0.4540158211	-1.07739798	0.9983276771	0.5764580068	-1.317428341	-0.6939624891	-0.3103378812	1.9327976	-0.7231367791	-0.2282186578	-0.4299318188	-0.1409623956	0.6835486218	-0.6440411314	-1.008061353	-2.429283393	-0.7906654074	-0.6120496908	-2.101672959	-2.165336421	2.870748087	-2.155879481	-0.2102361027	1.290509829	0.6445192676	0.2272416898	-1.466711974	-0.7295505949	-0.7159443587	-0.2949403171	-0.4701206235	-0.7624358693	-1.323241381	-0.1347672265	-0.1054458986	0.1264435836	0.4257178501	-1.539996367	0.5669246499	0.9391781922	0.5981440535	0.6370709586	-0.311702937	1.104954543	-1.403065765	-1.330436987	-0.5641394058	-1.000552777	0.2994550906	0.4209058256	-1.316447326	0.8784078419	-1.972070287	0.9419364443	0.03504681736	-2.238261908	-0.7383373245	-0.01093426752	-0.6387412157	-0.5969429738	1.088991694	-1.956506934	0.4018924644	1.612302071	1.147246747	-0.3981019523	1.323033498	-0.6689553261	0.4131433026	1.587542996	1.159054292	0.8330374635	-1.506460761	0.454090037	-0.03742581897	-1.067570005	1.773735306	-0.01824038264	-2.069040157	0.3313172083	-0.03817464743	1.768526577	1.005590739	-0.6033861019	1.825175136	-2.593725905	1.032488588	2.252000854
-0.9354937738	-1.445530028	0.7520983503	-0.8988393767	0.9117565153	0.6977320187	-0.1255818977	-1.625476996	-0.2220733522	-1.605318545	0.3241048228	0.2532855056	-0.552999857	-0.3626125691	1.257661921	1.156121105	2.231529212	0.3506155123	1.097394716	0.5061922654	-0.6401846403	-0.005756348065	-0.5738983936	0.1241457421	-0.9270559208	-0.8002491353	0.438280999	-1.524971955	-0.9031078723	-0.4983856388	-1.452274034	-0.5899424532	1.144330416	1.543984674	1.827666656	-0.1356068166	-0.6465267108	0.02811713057	0.9635145407	-0.1328384533	0.02915219275	-0.6583273819	-0.7080489506	-0.04818428318	-0.7349045031	0.06350369539	1.185265754	0.09365895891	2.314699727	0.3591010826	0.3707703449	-0.7987126727	1.491532035	1.916187635	0.4640045457	2.811134202	1.124839938	-2.025716222	-0.189799488	-1.260056732	0.5939949474	-0.8376178727	1.290260434	0.2973525388	0.4759209941	-0.2795024118	0.0490092591	0.1594788196	-0.2851488232	-0.06193509685	-0.5769506315	1.3456614	0.03686540162	-0.09971032492	-0.5582461994	-0.1392112667	1.402011132	-0.2256893363	0.2486421857	-1.406760284	-0.04379576797	-0.8547326751	-0.8851713947	-1.886616875	1.149525022	-0.9612205799	-0.5118102149	1.855366127	1.054333036	-0.7021633627	-1.134345478	-0.8995051541	-0.1878577177	-0.1390586688	-0.3212000189	0.4604056642	-0.05994462143	-0.8636824175	-0.8821063347	0.2678873169	0.6836392708	-0.728004475	0.5757157115	0.5367250519	0.4775792504	0.3464134849	-1.413998058	1.445593195	-0.4215743726	-1.429929266	0.4662120002	0.364024297	0.4051652204	-0.3252254723	-1.119078976	1.838688222	-2.100081062	0.4858222104	-0.3339664308	-0.8899005925	-0.6594459701	0.5254793716	-0.1484582659	-1.14112013	0.5035016202	-1.431349889	0.6632365899	2.217264492	0.9414645714	-0.8956533351	1.28445592	-0.6829265855	-0.423769795	0.6432509863	-1.217743428	0.9664671843	0.03579422174	-0.2255818812	-0.9321341482	-0.9980529204	0.9487540877	-0.9837128545	-0.5380776208	0.7354347745	0.5253583284	2.187594676	0.3120012865	-1.450878089	0.3392158453	-1.815733439	-0.8052127211	0.9379963432
-0.8205292825	-1.775446888	1.455816766	-1.046873491	0.402350573	0.4087708033	0.906562983	-1.872561334	-1.294364199	-1.345386763	0.4992239786	-0.6883371685	0.4847264709	-0.1601958752	0.7123736539	0.5901575304	2.240724403	-0.3910314071	0.2472391232	-0.3633067507	0.1888134014	-0.1587116588	-0.3375361431	-0.9725212152	0.4944675465	-0.5910454527	0.1112882029	-0.7075916353	-0.1598618092	-0.6082659955	-0.4407020259	-1.084103649	-0.9045443978	-0.6587348537	1.733572139	-0.1524131234	0.005141785119	-0.2522454597	0.4059070924	0.579084969	-0.8085649072	-0.1390136165	0.8522182344	-0.2963185492	-0.5291887842	-1.071000843	1.208873035	-0.7038734799	-0.2160228938	0.6019595065	0.4788210421	-0.5097404835	0.5465438216	1.721370005	-0.1215613881	1.695780899	1.298268151	-0.877811214	-0.3829217143	-0.7652142467	0.3048417665	0.5105833432	1.25475899	2.59156992	0.8508103039	0.4541517789	-0.4719612286	-0.05332748069	0.4981589108	0.1964862997	-0.1800421854	1.574958178	0.4685118117	-0.3554829849	0.9164344752	-1.678180579	0.9652343187	0.4670604533	1.374227422	-0.01622899757	2.568920955	-0.1033328396	0.04614274074	-0.586023359	-0.7370691254	-0.233394968	-0.4822511484	1.65377261	-0.06270729254	-1.157395503	-0.1453987722	0.9719361437	-0.06638096936	1.934808009	-0.3342433832	-0.7988367698	-0.05913294738	-0.3155964902	-0.9196062065	0.854694878	0.9848306826	-0.5595274649	0.2109047318	0.5529831955	0.1472090724	0.3918828883	-0.1675065944	2.164839036	1.651763585	0.5649872539	-0.4572391616	0.2677735295	0.4377345328	0.2436608508	-0.3567333426	2.10465569	-0.5292957163	0.9068620957	-2.133058995	-0.7699687917	0.2595207406	-0.1656714517	-0.6442777229	-0.7395122693	-0.04147897216	-0.04270979173	0.194386619	-0.43414176	0.6471203637	-0.4805893276	1.642052109	-1.328032467	-1.163473281	0.6400934395	-1.135873423	-0.1063714306	1.594105368	-0.02736950171	-0.7335686052	-0.5312513137	1.246548466	0.5972366098	-0.06329464477	0.3152580895	0.1570571472	1.302494996	0.3777598671	-2.467052081	-0.1387528603	-1.389952267	-0.7171861702	-0.04273552849
-0.4132374897	-1.166852777	0.850331081	-1.474741616	1.22470626	-0.2471325052	1.401569341	-0.6468405877	-0.5376095737	-1.052477166	0.3769266288	0.5761863004	1.031892438	0.6120858872	1.459403938	1.275417996	-0.8449485259	1.230306358	0.469247915	-1.465239339	-1.344743854	-0.5025310133	-0.4972292823	-1.089127923	0.9203132281	-0.6485015134	1.454826713	-0.8146981804	0.2455226316	-0.6316044598	0.5644363299	-1.88132522	-0.7359932465	0.9581948246	1.704468661	-0.6660859052	0.7397919641	0.8290758556	0.6941287861	0.3589817159	-0.2724825806	0.1663275036	0.5064406346	0.09290134922	-0.7744225092	-0.7301946256	1.830694924	-0.0151539216	0.5637052667	-0.03501299905	1.621831567	0.1750801142	-0.5147795688	1.194445828	0.5429171454	-0.3136870036	0.7725748659	1.180336169	0.3602106527	-0.6188145993	-0.08814108783	0.4232972854	1.479000848	0.1687220537	1.103764635	0.986558137	0.08219617595	-0.02194732971	-0.8207852272	-0.1308775135	-0.1858538097	1.421068559	0.3540581453	-0.05760259312	1.741772187	-2.4770088	-0.1560113288	1.275896915	-1.072130113	0.2461315401	0.2032764731	0.4428199376	0.3993577403	-0.410186809	0.9412626334	-1.571200572	0.1564374198	0.6143540505	0.2647060731	0.2562342842	0.5696158695	1.858245504	1.417190942	-0.3799457596	-0.882887349	-1.267235541	-1.735621493	1.307619417	-0.7021084049	0.8715422645	1.465609266	-0.5361395659	0.3148543148	0.3729682608	-0.5180795382	1.522320042	-0.3890459619	1.044863117	1.044343367	1.029660183	-2.25610904	-0.1160098743	2.224524118	0.9205859079	-0.08015979674	0.6166933779	0.4022280414	0.8651970819	0.4686144203	-0.6001297515	-0.8123763831	-0.6105258398	0.09155055499	0.1939184127	-0.1736903406	-0.1631264318	-0.04198425175	-1.022901826	2.022092627	0.4215919192	-0.2510464545	-1.022878278	0.8622807657	1.5972575	0.7761155523	-0.0829911599	0.6322458649	1.0233973	-0.1400390053	-0.7681614562	2.078777411	0.4539945034	0.6416697497	-0.2176388792	0.5966097852	-0.2347246802	2.096589346	-1.600307828	0.4980968732	-1.839051708	-0.4459914041	-1.096705064
-1.109537908	-0.9533210103	-0.2212595416	-0.9840737903	1.298901931	0.3623065201	-0.2287379033	-1.002461949	-0.14893761	0.0002529565425	-0.2250220898	-0.3920513752	0.944428175	-0.1103651744	0.2970993336	0.7129706486	-0.6856013391	1.794561725	-0.2998910919	-0.9842757849	-0.5458035661	-0.2021463673	1.678916714	-1.464985032	1.304646973	-0.855197896	-1.043790062	-1.402400936	0.859633467	-0.2210421702	0.9228854925	0.887882994	0.05878472663	2.145588335	1.005943371	-0.04799703131	1.402264479	0.9231624167	0.2096530233	-1.276519749	0.5645383143	2.338734173	-0.5471952558	0.668517843	0.7029646565	0.4074464885	1.663275431	-0.3340379988	-0.3562001029	-0.3875023851	0.02904961572	-0.2698027345	0.04624864832	1.38715474	0.4109454381	0.9531420602	0.2617059921	0.8271423948	0.4109600037	0.1385503459	-0.1888232527	-0.8873757971	0.9631563308	-0.8122857974	-0.1781840553	1.202753851	1.336150594	-0.6172467433	0.9503196053	0.1659192075	-0.9380054745	0.6432754652	0.5465632481	2.293524614	-0.0733161126	1.322316442	0.0537634889	1.51502143	-0.3366549706	-0.4920005882	-0.5627582674	0.6461891502	-0.3634118719	-0.1942135937	0.1725792499	1.525437355	-0.1941859445	-1.09164987	-0.4917140727	-0.4337501298	0.8388983716	1.076156382	0.2771210005	-0.832447685	-1.932449978	-0.6506805906	0.7281107625	-1.121009651	-0.4399695939	0.2154452963	1.261157353	0.1486712904	-0.5272844526	-0.1015052295	-1.746391635	0.982760866	-1.985474305	-0.345669391	0.1553217449	-0.9305661155	0.3835811765	0.0007591409204	2.098874699	-0.6549106127	0.1005932625	-0.7192323837	0.5111054576	-0.06679719786	0.2662967994	-0.3670126813	-1.426621447	-0.7970569001	0.22844407	-0.1733441309	-0.3544815525	0.2222969043	0.08530210265	-0.2440803299	-0.6349416002	-0.5984803814	1.076029357	-0.5916266905	0.7202828006	-0.2926496908	-1.549760951	-0.07303197896	0.7386530332	-0.1709659182	-1.63860476	-0.07632290122	1.123514392	-1.917445301	-0.224786415	0.3114979121	0.2015002599	-0.006783577285	1.281878639	-1.295642529	0.6669658829	0.4312626569	0.01434404588	-1.262184954
-0.7299121714	-0.773011434	-0.6699236516	-1.027216259	0.01614320265	0.09101142068	-0.8111706466	-1.266876011	-0.7349613952	0.50081403	-0.0916201242	0.3165913297	0.635912848	0.9042897415	0.3435454402	0.5666498092	-0.8910637347	-0.04619829257	-0.6765479129	0.4368889809	-0.1744979816	-0.4396070434	-0.9101688503	-2.043408014	1.287291249	-0.5133178767	-1.776922663	-1.740905635	0.6131278991	-0.1909710658	2.142793149	2.417034689	0.2800817518	0.02337783536	0.5430318747	-0.4314643989	1.662493216	0.4661265815	0.05452132158	-0.3886349313	0.5282405285	0.5288158064	1.296187657	0.2423600041	0.8233472587	0.9979373218	0.8336315365	-0.01494771935	-0.5010253494	-1.43858281	-0.03545919552	-0.0898947415	0.5495579107	1.050381701	-0.7243455346	-0.08145227004	-0.4124253487	0.5494704378	-0.2368529677	0.4790300759	-1.455303922	0.002869241822	0.89946125	-0.4631492513	-1.554051745	1.14172726	0.5771654197	-0.4767747271	-0.04560857861	0.001816552138	-1.379241872	0.3977528446	0.3679851293	-0.04561182979	-0.5875655057	0.3081237296	0.5135923054	1.475259115	1.582037631	-0.407433806	1.267332774	0.4729485512	-0.621902728	0.1024884118	0.7597405137	0.160029137	-0.3153545025	-1.060210602	-1.175680202	-0.2566831827	-0.1882643837	-0.01604689513	-0.6720206114	1.872291303	-0.3468989452	-0.6513381473	-0.9832810464	-0.8218441013	0.3953900599	0.4314253683	0.4244866731	-0.08949857435	0.03206525613	0.1838369889	0.3424985755	-0.9520646422	-0.2496370783	0.4402863165	-0.2615627633	-0.08026543456	-0.5495297716	-0.3021512155	-0.3091630027	-0.5485291478	0.7951787255	0.07054058347	-0.5040632763	-0.5147824221	0.1174727743	1.035383016	-0.08764542237	0.1142903477	-0.8815173883	0.1864261988	-0.5453578786	0.3927311088	-0.7599647611	-1.374317172	-0.3811731495	0.08417741369	0.03385891287	-1.394415968	-1.328956793	-0.3465478664	-1.787516285	-0.4904001692	0.1714254492	-0.514544493	0.6337749942	0.2443323563	-0.5176592203	-1.286725323	-0.8417912102	-0.5735633862	-0.0500225408	0.4602015718	-0.1459762594	-0.3457533607	0.4843327881	0.1785161524	0.2272445573	-1.675517848
-0.6216887796	-0.05363737618	-0.8788871404	-0.3715979223	0.3504478918	0.1998733507	-1.015345655	-0.6494404555	-0.04586331351	1.278776019	-0.147756333	-0.3125256138	0.04796152735	0.7437861276	0.6226891838	0.4889086914	-0.2737757665	0.1135023255	0.05214372933	0.6274542343	-0.5909609337	-0.2766834874	-0.8984114265	-2.05047579	1.183502711	-0.7855546292	0.6357551467	-1.319271895	-1.295155623	0.6271100949	1.384802557	0.6469558502	0.5899878754	0.4042365698	-0.0212469342	-0.9484091432	0.8414280506	0.3622798426	0.1399620636	-0.5639901581	0.1755988848	-0.872572391	1.252981612	0.776971203	-0.9693579165	2.498900223	1.371059184	0.5570376151	-0.1774054773	-1.324592985	0.412745636	0.05239802293	1.633480845	0.5990142774	-0.350145491	-0.3471234233	-0.4742188319	-0.9086344548	0.2228063025	0.732567863	-2.525263369	1.737607357	0.6349860908	-0.6691361208	-0.9578836171	1.13943231	0.1385444182	-0.4068681115	1.644171318	0.007835777715	-0.7604475963	0.7485701946	0.0002909112124	-1.373452799	-0.2848853202	0.04482892318	1.235407053	1.030290465	1.069031726	-0.1064979394	0.9364213441	-0.2053326996	-0.4920798701	0.1826308882	-0.416806136	0.5169148904	1.600913336	-1.80284753	-1.089422582	0.9597446714	-1.291305336	-2.078690737	-1.251359774	-2.001378976	0.4471650905	-0.5995094784	-0.2923610018	0.461312922	1.034429293	0.3620144091	0.6735296406	-0.02021559046	0.4320062422	0.5453244945	1.459738743	-1.878097675	-0.887571361	0.6026986849	-0.3365799408	-1.179358042	0.534161216	0.691207305	-0.5665746417	-0.1305648145	-0.6111468173	-0.9332777078	-0.1507765206	-0.6026082173	0.3652075251	1.125100954	-0.2391322631	0.4483308959	-0.09940794995	-0.1270075764	-0.9214784286	1.505169753	-0.3451842906	0.7051635501	-0.6270532213	0.7782917003	-1.168423204	-0.744977409	0.5058014923	0.1847882533	-0.2713331858	0.1504500054	-0.01831504756	0.5828209595	0.691971556	0.008205571124	-0.4783000419	-0.01878922625	-0.8381537874	-1.196266214	0.5476112143	-0.03214040316	0.8812651748	0.1947115539	-0.3403747081	-1.285045871	1.190333983	-1.979106923
-0.6138399001	-0.681176268	-0.873076448	-0.6933541386	0.1034036152	-0.08549615013	-0.9825313709	-1.250484822	-0.7198715562	1.486173654	0.5866261764	0.2175882767	-0.4300581991	0.5462436462	1.237080898	0.3480711068	0.005927900296	-0.6607951082	-0.5341809061	1.440191337	0.07428242387	1.010747766	-0.5064831361	-2.073941208	1.069959861	-0.6406149907	1.088313752	-1.008770825	0.1029546581	1.405634737	-1.030461809	0.681004501	-0.6532938925	0.1376426484	-0.174977832	0.2530855966	-0.5273456177	-0.01707455837	0.3888311569	0.418897715	-0.553526677	-1.138068554	1.328291237	1.494830736	-1.846004172	0.3058390921	1.273741053	0.3100935575	0.4502003778	-0.6134885833	0.9715540771	0.4688583968	2.083507082	0.7664555147	-0.4436174068	-0.5185386011	-1.009850936	-1.240103729	0.2591475065	0.3045627601	-1.26908544	0.9370703053	0.7002855848	-0.1689234074	-1.64713045	1.181106252	-1.051493669	-0.480495691	-0.2420682123	-0.1597240503	0.03844314957	0.6318878187	0.1145446073	-0.7486205112	0.8526046534	-1.145287297	1.735444519	-0.4327494396	0.2270878591	0.5377221698	-1.169931201	-0.06301769096	-0.6942857989	0.7641273239	0.007034669222	-0.6920163623	0.8127781632	-0.6971830193	0.326700751	1.304059902	-0.6505343196	-0.3702573001	0.9875245459	0.1134737022	-1.256570304	-0.5374282299	-0.2778637406	0.01453569506	1.520654839	1.046829021	1.589869402	-0.08457089842	-0.2167489517	1.318747239	1.389532643	0.002643131162	0.200021032	2.081875815	-1.087287798	-1.407567664	-0.426065607	-0.4875335803	-0.1149345109	-0.649849127	-0.2521132044	0.1950731497	-0.5547066006	0.5291025991	-0.04064495752	-0.7951182855	-0.2091776879	-0.8747210837	-1.089233022	-1.012897188	0.02363128523	1.812828409	-0.2251531655	-1.116104268	-0.6856405452	0.8666261697	-0.1680070259	-1.679878772	1.312263487	-1.227862975	0.05275007687	-0.1466800328	-0.4012077729	0.3810793425	-0.2547907629	-0.1275925442	0.1027800931	-1.409055465	0.5894041518	-1.86722908	0.7771691804	-0.2772318957	0.3271579673	-1.374471075	-0.9457359492	-1.071286723	0.6603645079	-0.5907725999
-0.4156364839	-0.8087258327	-0.4814531642	-0.5929899832	0.5942787893	0.2275553653	-0.5731009087	-0.7743895419	-1.017344406	-0.1022250699	0.0441659335	0.5388913384	-0.2436193754	0.4339098138	0.671806341	0.3380168608	1.03721748	-0.3549474102	0.2980377763	1.527930961	-0.5289163866	1.971460236	-0.9098483704	-2.479289226	1.893504775	-0.4299672706	0.7814386069	-1.003512137	-1.370369576	2.408186859	-0.7169870384	0.002257396201	0.2558040314	0.4928216643	0.385888372	-1.40071675	-0.7775858418	0.538158876	1.498736437	0.1741560075	-1.179093432	-1.546924189	0.6591519403	2.596672011	-2.288023321	-0.1486365386	1.959156507	1.395290972	0.3177374519	0.1647532309	0.9611660842	1.092458798	1.908098276	0.02562383421	0.2657488037	0.6825384431	-1.271440142	-0.6685588189	0.3054629118	-0.5470844958	0.8861294578	0.9352975644	0.8334139143	-1.14621669	0.4692941108	1.227830984	-0.2732567536	-0.4695850898	-0.287595726	0.4346248098	0.8023117474	1.112722453	0.4410258389	0.7235058952	1.879047391	-0.5539473654	3.051229759	-1.067171638	-1.500466973	0.7810447575	-0.7785598147	0.1911455202	1.334550378	1.200120376	-0.2136353321	-1.863673083	0.1769322374	0.4215999934	1.628429965	1.601179992	-0.5534055484	-0.292321137	2.286583032	-0.1442720648	-0.2787885367	-0.9260137032	0.4145146469	1.36056517	1.937554392	-0.09542425984	1.260755279	-0.4029691739	-0.4289949844	2.581193791	0.8891390953	0.5904781988	0.948733633	1.298569721	-0.6859923167	-0.6572429285	0.8712676638	1.959537697	1.176149023	-0.3088944811	-0.01232688207	-1.075790009	0.7441257611	-0.5175718234	1.194493072	1.572304012	0.1490786523	0.1091429372	1.07971627	-0.0637434303	-0.5731884961	1.840254123	1.35332723	-1.110855542	1.890453018	0.2767798669	-0.9968834908	-0.6781056687	1.845911193	-1.007946595	2.604468615	0.233166277	-1.451954268	1.640167418	0.4078100014	1.007019909	1.088521848	0.1992216923	0.9876983474	-0.3192411446	1.288284577	0.267017485	0.824901475	-1.018275411	0.4517531462	-0.9202336078	1.04158497	-0.7028729661
0.2361227431	-0.6773197997	0.260023876	-0.004756831594	0.2414075088	0.565327816	-0.5124659145	-1.706832695	-0.4180060516	-1.027884201	-0.1295735318	-1.375832332	0.2300104034	0.26030788	-0.1281724268	-0.2759200863	1.325299804	-0.06141936034	0.5960733265	0.02315498028	-0.2669651276	1.952229824	-0.798615366	-1.169773797	1.930996894	-0.5382973101	-0.5656766982	-0.7879244998	-0.5847242383	-1.187260446	-1.322518925	-0.3276953041	-0.1401797037	-0.5250650331	-0.03098260914	0.218746873	0.3041719736	1.429184907	0.4300331293	0.04042648645	-0.9293486131	0.1528710872	0.7473911556	1.53093964	-0.9436989876	-0.8396387051	1.603429755	0.5287593429	-0.2253474136	0.009998033415	-0.8945360059	1.659943023	-0.2677310561	0.4220180352	0.725207527	0.8488954165	-0.03108087259	-1.580676595	-0.04973196065	-0.4636647134	2.056780044	0.4900454593	0.7867833095	1.554006291	0.4416473197	0.9439259391	0.7756528299	-0.6586117427	2.570985369	0.422328149	0.9350515985	1.401661259	0.4172459994	-0.6904500067	1.073007765	1.466335451	2.351237094	-2.714099699	1.433165302	0.6076931468	1.766612159	0.9142888823	1.890112827	0.6716765374	-1.39237803	0.0113434698	-0.006655269206	1.3503797	0.5716307207	-0.00158755046	-0.7626592781	-0.7725150671	0.4474508722	1.455698249	1.070051373	0.4996296002	1.831448491	-0.7802887123	1.71675355	-0.1745126605	1.484892576	-0.1329995443	-0.1427027428	3.053512692	0.7967209142	0.5193081893	0.7495763657	1.286560812	0.7376429134	0.04131155764	0.2474792876	-0.1861327485	0.1118521222	-0.3393911522	0.2050012239	-0.4464982344	-0.4704531387	1.406572458	-1.706817621	-1.316105133	0.5843184332	-1.238756696	-0.400808413	0.5550577028	-0.1441327317	1.62592361	-0.4744914171	-0.961428135	-0.2299999582	-1.821248192	-0.9529388627	-0.6144698233	0.8269576557	-0.5746857761	1.213717505	0.3754865689	-1.841837844	1.638395918	-0.1714263836	-0.9709691478	0.6477328483	-0.2313548195	0.240796343	0.3190697526	-0.3767853238	-0.7243265113	0.7462665783	-2.371524703	0.2434950895	-1.616699357	1.156401626	1.033327088
