melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108
-0.6077373638	-0.02942272049	0.4999738423	-0.535049629	0.707577108	-1.531758415	0.9774347465	1.29095525	1.141374121	1.418743497	-0.6484750289	-0.2385145863	-0.410721326	-0.4326097164	0.6839400771	-0.6449165665	1.814654042	1.860000527	1.89390445	-0.09691208279	0.05710480346	0.4255450068	0.8073164546	2.62333045	-2.069737976	1.680426352	0.2052077765	1.441577404	-0.5486497117	-0.6093766841	-0.642766901	1.777076716	-0.712412343	0.1039418879	0.6826901611	-0.1212287667	-2.109990483	-1.071808879	2.530493518	1.683248038	-0.2702779485	1.207848434	1.58596233	0.8824062152	1.881377685	1.727629283	1.346837908	0.2806316605	-0.553984225	3.425126795	-0.7523903902	1.827739424	0.1510572588	2.084221583	1.534701388	-0.9852587431	1.230217193	1.050923892	1.373662174	0.7971737606	0.145101241	-0.921289769	1.351090984	1.396224563	0.2572488133	2.188140669	1.245597321	-0.02184253461	-0.4064694587	-1.422806135	1.594968354	0.07289493605	1.876111877	0.3619550216	-0.1806823494	-1.805163462	1.595122667	-0.7376847636	0.06690556193	0.2190698209	-0.9388501942	-0.7301757246	-0.8674347349	2.021294509	0.1660665024	2.484436975	0.002005897796	-0.815768341	-0.5454884444	0.5643481556	1.918442035	-0.03349087443	-1.832492129	0.2360568668	1.254311436	-0.5340215101	3.426447096	-1.096474996	-0.5708212301	2.272766127	2.677932953	0.6035112393	-0.753603299	-0.9983192431	0.2254669123	-2.191367818	-0.230929747	0.1329789841	0.3292544669
-0.4635954791	0.3231966037	1.611894875	-0.7891604393	2.100063685	-1.200837548	1.760122905	-1.296755694	0.8270526782	0.5838487758	-0.6152646415	1.083383511	0.9208506491	-0.8872436063	-0.9212396417	0.5865689428	1.272688071	-0.4556487025	1.297683236	-1.307116516	-0.4540937888	1.17517353	0.251609875	0.4764139966	-0.6126944471	0.562430557	-1.720228527	0.5680420151	-1.45802508	-0.6805394946	-0.7666049874	0.9344963076	-0.6639447045	0.135014867	0.1650004138	0.1404048886	0.2073814727	-1.200727738	-0.4120503074	2.107847943	-0.4020049083	1.122367414	0.699549382	2.110307553	-0.4800091076	0.5439357936	0.2366799917	1.407085398	-0.3135878639	3.787290268	-0.05610102916	1.478768561	-2.4461936	1.22550416	0.4261470272	0.3259177862	-0.1960023597	1.041037641	1.555757427	-0.07938460234	0.03954029946	1.211195434	0.8194587083	0.779398506	0.07325285945	1.757741894	-0.4653381134	0.09146374617	-0.69480677	-1.854647694	1.808611894	-0.3324405881	0.5026473822	-0.9801482186	-0.1983082662	-1.230897107	2.048487485	-0.6489840721	0.08925117543	-1.557475585	-1.860348677	1.486767599	-0.4935757104	1.341477922	0.3176297	1.722944757	0.2956755476	-1.366766607	1.142970297	0.09620687978	-0.5143463988	-1.009989588	-0.2034026289	1.654001547	0.5660772035	1.337739712	1.215041313	-1.486694232	1.664705647	1.067491317	0.5319675767	-0.7843727106	1.594449606	0.7919144478	0.5961112592	-0.7591469707	-0.7645252805	-1.411318725	0.111654807
-0.1632206282	0.945718079	1.716951188	-0.7543104232	2.51244875	-1.109869698	0.970489647	-0.6187358829	-0.2647700688	1.30538038	-0.3432497982	0.8410458975	0.06367295022	-0.8425094705	0.5710836344	-0.593749622	1.205434719	1.090102877	1.659325659	-1.137641255	-0.7186691678	0.4111885641	-0.4453441727	0.2992629659	-1.021554353	-0.7443847381	0.3911167842	1.10237444	-1.103700092	-1.561171704	-1.293149669	0.1838131715	-1.682019223	0.1468904153	-0.1942632442	0.9947347669	-1.517924096	-0.8652102498	3.074259521	1.947502483	0.520481338	-0.08592882227	0.1095802854	0.505607169	0.5413725516	-1.006786045	0.8142606018	0.02351866705	0.1012011545	3.028111131	-0.5698505003	1.413795915	-0.7916141714	1.223109398	0.2375033631	-0.2683425447	-0.09647258435	1.051092724	1.439016904	-0.5747605487	0.2460772874	-0.6166078388	0.6479261561	0.8229096025	-0.08515822583	1.345033922	-0.7026658133	0.6010350207	-0.07338985971	-1.639113973	1.726525968	1.747756148	1.552203591	0.8969143795	0.07971839017	-0.9956958158	1.591742042	0.04219881625	-0.315235144	1.772912423	-0.789433824	-0.7000082529	-1.103406532	1.022738279	-0.7545245881	2.011020834	0.2121235348	-0.4093441265	-0.1708612012	0.4989462109	-0.6855164833	0.7614490904	-0.602172877	-0.1016859526	1.721956409	0.6654066852	0.3145598005	-1.268556574	-0.1795936103	3.288923408	-0.4339655506	-1.177426693	-0.1395224747	-0.2642786306	-0.8274470952	-1.44715976	-1.152112537	1.26769642	-0.275317301
-0.8473315538	-0.1454057612	1.150208811	-0.8928939974	1.387418339	-1.367505909	0.7220086918	-0.3002845674	0.3878085559	0.7846519948	-0.6722701924	0.2792928226	-0.6348955393	-1.040855662	-0.7550130127	1.642287266	0.7254602394	0.3314333595	1.905789615	0.2853139326	-0.8351824265	2.315662013	-1.244361992	0.9713445827	-2.053813145	-1.315934654	0.8923187952	1.60727448	-0.924136998	-0.693938921	-1.515603925	0.1478518843	1.092112378	-1.161244063	0.5976221214	-0.2870000494	-0.3724969687	-0.738430963	0.03443781605	2.480924659	-1.31054264	0.7266889492	-0.06283915717	1.122306923	-0.7486866822	-0.2196182474	1.759142253	0.002973566343	-1.465506604	1.660408381	-0.4791800454	0.4037047097	1.250720992	1.125963762	0.4744231622	0.5189542823	0.1898275159	1.400012229	1.753386961	-1.081143254	0.7828625305	1.431429159	0.572025624	1.666104728	0.06822490583	1.590469711	2.440725704	0.1770425132	-2.74336128	0.03345529699	1.802864909	-0.8611026252	-0.3177172482	-2.224633713	-1.303047404	-1.543705574	1.516295967	-0.1851296857	-0.3386247513	-1.654957354	-1.388998556	1.390488196	0.4360653008	-0.5431719766	1.239038924	0.1678710311	0.4542928287	-1.015551582	-0.5194972164	0.6219590114	-1.409574675	-0.7546216261	1.073040599	0.744600761	-1.224489861	1.178839209	1.032570735	1.30255797	2.040029525	3.045518995	0.9375668105	-0.9582341699	0.6592413552	0.3021081919	0.4507089302	-2.114277166	-0.5098913433	0.06592114801	1.688270846
0.02542843515	1.25738398	1.995285756	-0.4390505197	-0.2731910484	-0.6503645277	1.226337022	-0.509370333	-0.8756655893	1.100314277	-0.9690552893	1.770954502	2.140334641	-1.007087015	-1.445847417	1.293968818	0.03782861446	-1.111760318	1.749383275	1.011507774	-0.7478253297	-0.7275021292	-0.8374491522	-0.8040290982	0.4544698488	-0.8225413883	1.099997081	0.9128311422	-0.9541900671	-0.9352077584	-1.370358536	0.8915213693	0.764559785	-0.1167506919	1.505763751	1.162715159	0.009400220233	0.02239544484	1.596139597	2.595713731	-0.09096705995	0.8377437894	0.6955152828	1.909118711	-2.316237465	0.5110980859	-0.4427904987	2.137849804	-0.8394218139	-0.1129324796	0.7513046274	-0.5389215941	0.9276053363	1.26388506	-0.3220331471	0.06496166236	-0.8744509461	0.5436367315	0.3615504178	-2.407170811	1.096629223	0.6533607552	0.8023233373	-0.4686036995	0.4233227318	1.458261916	-0.8793562769	1.935126332	0.4314055956	-0.2933603887	2.017968903	0.8715665343	-1.491524445	1.102169822	0.007791190117	-0.565256112	1.326092147	-0.0168701687	-0.4706822663	1.394500051	-1.889441251	0.3435536382	-0.1604405658	2.092706839	2.287191963	1.071807866	0.02579553277	-0.8671979519	0.1816861618	1.664112961	0.3275156104	-0.8343323995	-0.2928016247	0.06799339998	-0.2100994308	0.821819418	0.1815766064	1.068265299	2.602142276	1.572558793	-1.904603889	-0.3619255082	3.559634262	2.168516603	1.130673178	-0.3255397966	-0.9495618447	-0.3540335625	1.156178534
2.492967469	1.425792216	0.6276714063	1.249931528	-0.05022710071	-2.097930212	-0.01600243922	-1.119367078	-1.359942477	0.6972257706	-0.1234784276	0.09639424044	1.447131585	0.4731832916	1.843800911	-1.037583929	-0.5066325865	0.001154228494	1.004689302	0.8041065889	0.9254787156	-0.009289720902	-0.06517853735	0.09198101155	-0.7183102907	0.2362017629	1.09751387	0.4231552449	0.2320112431	-1.193350411	-1.135790895	0.0961102562	-1.044387748	1.899968465	0.8573114415	3.859183227	-1.941743349	0.3452190035	0.6112163689	1.088866669	1.670736585	0.04054063891	-0.2744067453	0.00712195367	-0.1392272837	-1.739159962	-1.117786937	-2.536973334	0.0367043642	0.4993132888	0.4002926097	-1.15240407	-0.06918443488	-0.4960067164	-1.155556189	1.700016632	0.1432721322	0.5999730867	-0.3928470317	-1.232025516	0.6486324691	0.8383964842	1.200418939	-0.246984004	0.1298278338	0.4472104092	-0.8017609257	0.4122486427	1.603784678	-1.296347479	0.31617573	2.141233115	1.670494177	-0.3154249961	-1.067431686	0.3831784467	-1.026058951	-0.5959060972	-1.9753519	0.4728353036	-1.095859415	-0.2771776255	-1.800568589	0.006459751873	-2.555524484	0.6953226049	0.9804697979	-0.5702303221	0.4421304213	-0.09607935514	-0.4494982742	2.330714007	-3.661769433	-1.030576381	0.7164344236	-0.9273897786	0.9882816446	-0.355329829	-0.9967698065	0.7131831601	-0.687351162	-0.03344923677	-0.02068094253	-0.4683867379	0.6888407751	0.8175343525	0.2516444942	0.1367236143	0.7538944071
2.137674733	0.3799971668	0.4147606003	1.158385005	-0.5478957551	-1.063251251	-1.191453555	-1.255070803	-0.9578345084	-0.1040747454	-0.1297168925	-0.2623532521	0.09658510168	1.050810625	1.050578165	-0.8410089272	-0.5137089357	-0.07587647142	0.5249145335	-0.08106260252	0.3059541039	1.464040631	-2.912131435	-0.4749507102	-1.247579853	-0.6260031976	0.07320284965	0.1993337886	0.5334216246	-0.9793521534	-0.8064257813	-1.477092144	1.431983929	1.203984786	0.315634826	0.1465277463	0.1370232842	1.43109508	0.2638174663	0.4141130427	-1.410737344	-0.8801950988	-1.010734041	-0.3638255666	-0.1779985884	-0.2053870249	-1.189797514	-0.7736346347	-1.715258119	-0.6154982621	-0.3525527127	-1.392396493	-0.5428203159	-0.3528431831	-1.328737791	-0.04110877079	-0.4050011722	0.05206531649	-0.0925979067	-1.670682565	1.220548805	1.26302464	-0.8582632368	1.281548828	1.094374942	0.02599995598	2.486947119	0.6615409171	-2.328658145	-1.449478485	0.2959362964	-0.07537493223	-0.7145904383	-0.7221655086	-1.354839375	-1.621653681	-0.8057016926	-1.568191754	-1.365696687	-0.795989112	-1.435582156	3.291768431	-0.1052525177	-2.535170229	-0.02328218631	0.1630215762	0.9619304255	-0.4324434629	-0.8780496709	-1.331707004	-1.345713996	-1.117065617	-0.3247978962	-0.003139997948	-0.06647538233	1.40888096	-0.850737695	-0.9494673418	0.5817590334	-0.5351939776	-0.1613142487	-0.3165881015	0.2439458304	-0.4218821623	1.35936654	1.02414989	-0.06515881218	-0.08310734628	1.005230252
1.612984442	0.629043128	-0.4977227087	-0.1291019232	-1.133467129	0.9644776457	1.670530096	-0.8844402259	-1.712265291	0.5333198947	-0.5289169361	1.447251973	0.1712227418	0.3621998807	-1.344347722	0.5501845211	-1.085604771	-2.410526015	0.6298708236	0.27333124	-1.490857495	-1.149277741	-1.51852802	-2.785248091	1.641753522	-2.067308052	0.4180218475	-0.1801279723	1.210309371	-1.574526469	-0.8096642229	-1.549362636	0.4761436885	0.3042905478	0.6612500807	-0.3023662977	1.200988703	2.083080804	1.074820848	0.9711436455	0.03038270011	-0.8581943172	0.2625598611	-0.2702387298	-2.139630406	-1.277301251	-1.319547694	1.776120991	0.1832296303	-2.190650318	0.1866621081	-1.180225581	-0.5601738688	-0.4106720298	-0.6456404502	0.4984297538	-0.1256227157	-1.162675015	-0.319503959	-1.591765928	1.153789327	0.3303649189	-0.3354524926	-2.123701966	0.8531558484	0.1883447925	0.05746527234	2.456172804	-0.3872459631	-1.453929477	0.4915536269	0.7220607272	-1.441031143	0.8170974373	0.9209886174	0.1555671137	0.4609582948	0.02547273152	-1.074739492	0.2512128033	-0.8153872989	0.8921792866	0.4123071308	0.08919859214	0.7198653758	0.5581890388	0.868748534	0.396965321	1.284991916	-0.05488112217	-0.6588758212	-0.3781769493	-0.9161117655	0.5119539103	-0.3847139676	1.804208984	0.4764998183	-0.4569664526	0.4260691877	-0.1480642136	-1.500173783	1.345941476	1.027863875	-0.3403942182	0.9441959367	1.030168682	-1.459428769	-0.3613281017	1.188015204
2.124851933	2.448075992	0.5775933124	1.142189493	-0.4561255055	-1.240675053	0.3980823837	-0.8560205771	-1.326652393	0.6582820634	0.2438874332	0.5435928272	0.276418255	0.0699501714	1.58993017	-1.197758989	-0.768349479	-0.3200245007	0.4138024107	1.311883171	-0.3139534254	0.4675231591	-0.6183209761	-0.154316547	-1.201200087	-1.436704566	0.7915011894	-0.08329243851	0.8937176132	-0.5373379611	-1.364520368	-1.629754253	0.3831032734	-0.2194889757	0.4667546925	3.241787103	-2.27538166	1.653896751	-0.173906947	0.46437474	0.1179754696	-0.4045428295	0.009634296006	-0.8638848308	0.9649018441	-1.004872105	-1.084552469	-1.157900438	0.3325314242	-1.292868288	-0.6260063403	-0.334553311	0.5079975803	-0.8453581914	0.6059286641	2.043382407	1.570380277	-0.5474334182	0.5072162555	0.01558772525	0.5376339522	0.3606349118	0.7826280413	-0.9738567283	0.759792733	-0.250985212	-0.1072159772	0.5459549625	0.237525051	-0.3603056373	-0.5940200016	0.642192018	0.05177246511	0.1151362388	0.1378210672	0.1431908962	0.5599670074	0.2443401744	-0.6449097962	-0.1337169561	-0.373590833	-0.7067517048	-1.167744138	-0.3234533182	-1.92990585	-0.230463674	0.725503847	-0.6714112903	0.5979259342	-0.5974250404	-0.218800991	3.693870553	-1.875892074	-1.368169227	-0.1038173008	-0.3578648563	0.9257287776	-0.05987806488	-1.649335416	0.8423832385	-0.8550903032	1.093960593	-0.6778802411	-0.790655726	-0.3003591683	0.0812653644	1.363318966	0.0258138719	1.112907507
1.41631803	1.863106223	0.6514529219	-0.1090612076	-0.5481790942	-1.624173327	0.433901133	-1.625988879	-1.91121917	0.4177055558	-0.5925031936	1.581101574	0.5615931483	1.03106239	0.07207950955	-0.6867369749	-0.8836870122	-0.7942550278	0.8159149161	1.520431343	-0.1143623603	1.173355254	-1.176290665	0.2196159579	0.438570458	-0.4818014	-1.142590472	0.3640141886	0.7960560907	-0.439373284	-1.601954613	-0.6205759605	0.8725523159	-0.8284980533	0.472084565	1.124940449	0.01814731141	2.028246952	-1.390493888	0.6212516353	0.372610004	0.5951865276	-0.1418727332	0.4779364834	0.4391830499	-0.7774493853	-0.9705609167	0.07717280028	-0.1544341327	-1.323173411	-0.513166938	-0.04051686521	0.7220761065	-0.07433411707	0.792805882	0.9390583848	1.130782911	0.0302314499	-0.01882294592	-0.997921198	1.18970628	1.659350833	0.5929308047	0.1698513742	1.248959153	0.08357689507	-0.8547840177	1.142388817	-0.1194540327	0.0673763776	-0.02234050901	-0.221927158	-0.6887529772	-1.429958938	0.4002636009	0.3501389726	0.7943623537	-0.7868855488	0.2111769497	-1.753802411	-0.0349362808	1.728122215	-0.2777723665	0.2042777097	-0.002866013783	-1.069167278	0.1278123984	-0.37334924	0.3049353366	0.2757713903	0.08622507266	-0.9330205615	0.329727665	-0.5597219895	-1.137648469	-0.2789245445	-1.051391069	-0.3589034831	1.094343102	-1.137956527	-0.8869653321	-1.76500992	1.121971558	0.3851388709	1.002156515	0.6191181514	0.127926503	-0.4200020145	0.770340637
2.615803407	0.6390480622	0.1456955021	2.177968241	-0.8320773345	-0.3816932244	-0.7296810581	-0.8243133445	-1.194687456	0.8200512117	1.031805756	0.1952461327	0.1554843672	1.187372943	2.024542741	-1.09511145	-0.2258692893	1.742235763	1.382905174	1.883065605	1.268039101	1.324898952	-1.154483543	0.1457174253	-1.536196872	-0.06606159257	0.1315865025	0.5532546649	0.9000758344	-1.177695534	-0.7369888177	0.5254827762	0.7321177163	1.510119924	0.9945420538	1.783238007	-1.987001948	0.9480857907	-0.09339151617	0.1216120994	-1.397535755	0.1423586595	-0.2264144515	0.1782496734	1.285406616	0.02931219955	-1.227075969	-0.6285103342	-0.475074223	-0.8634994746	-0.4100997386	-0.26219627	1.010652856	-0.2323006869	0.06645232023	1.609542714	0.450876882	-0.1623114436	-0.7963967983	-1.014743648	0.9673016405	0.653969463	-0.4690187041	-0.2841953411	0.9416494873	-0.2507751017	0.2205689991	0.215603935	-1.959084502	-0.07139105176	0.3986246376	1.267894517	-2.395692491	0.8904397198	-0.8344186974	-0.2880402496	0.6162201689	-0.2872312565	0.09685162645	-0.7981528922	-0.742630002	-0.9886245242	-0.3888077168	-0.839841583	0.4958586002	-0.6284398674	0.3043267622	-1.265482324	-0.1996476657	0.7945876289	0.5861135098	0.1748021113	-1.00562632	-1.778098758	0.524622129	-1.707943461	-0.82303451	-0.3939335008	0.208833234	0.6685721215	-0.9351593156	0.9720083854	0.8942503184	-0.2280722365	1.484465724	-0.3648079287	0.3471165726	0.3730156181	0.7391211266
-0.5510314968	-0.6718964008	-0.7737793271	0.9443597747	-1.431630581	0.4489057498	-0.7046914815	-0.133320761	-0.3252572707	-0.1349472852	0.3447846167	0.4925941821	-0.4315879066	1.401337035	-1.289601871	-0.2686478839	-2.166892744	-1.252953575	0.9247873959	1.5136195	1.946548217	-0.9434618675	-1.297999301	-1.360871386	0.8680168375	-0.9387337557	-1.77732589	-0.692562933	-0.5060497559	-1.495529405	-0.4311956334	0.2093416456	-0.9440165263	2.219928001	0.3344784091	-1.180528576	0.874671001	-0.107324705	-0.9082629522	-0.4170120246	-0.1657970612	0.7365114883	-0.8110912114	0.4285894643	-0.4644540787	0.274517998	-0.8765325845	0.7710974066	1.815283603	-1.766835769	0.4282438756	-0.5647906332	-0.2965524627	-1.609739472	-2.870730158	0.89127195	-1.745121799	0.290093452	-1.523195051	-2.372023746	-0.9050079471	0.3424359996	-0.03524019121	-1.393280742	1.501367796	-0.4833432821	-0.4085393285	2.047797384	2.257786259	1.442027676	-0.4986792539	0.07669088525	-0.2590616375	0.5050637593	0.1502165223	3.7469962	-0.5311201942	-1.603971746	-1.400492345	-1.33707716	-1.466085983	1.166443521	-0.670509798	-2.143102218	1.471685748	-1.788780012	0.7256627598	2.624441509	3.060150874	0.09467567581	-0.5283192265	0.5438922764	1.533995792	0.6091161909	0.3926554247	0.6712158217	-2.182886088	-0.5293239162	1.537282446	-1.011550609	-1.924174647	2.102174631	1.425846651	1.168116876	1.393016684	0.8246592504	0.3910865686	0.5599197166	-1.191613112
-0.4913369783	-0.7043423572	-0.7157109306	2.123309604	-0.8916985595	0.3801346712	-0.7962949152	-0.0643687693	-0.06079515482	0.0297922919	3.244089123	-0.6740183695	-0.8598255749	1.907587425	2.136693468	-1.112436043	-1.708920885	1.256362662	0.03399181867	1.621033101	0.6708346457	-0.862314167	-2.164906427	0.4685667107	-0.3981344423	-0.6474184575	-0.6880310978	-0.7085469281	-1.405679198	-1.253173097	-0.3081354698	-0.854479816	-1.395085159	0.03011729275	0.2785450951	0.04769342006	-0.7302985217	-0.5365625694	-1.149013843	-0.9098886307	0.6618924038	0.3534513415	-1.432083531	-1.464876451	2.523835564	-2.037393681	-0.3137566883	-1.146100573	0.5483413751	-1.67656626	-1.115229739	-0.8463701146	0.9014240936	-1.5033531	-1.963162852	1.642444081	-0.6623762941	1.215223423	0.3291449715	0.05842493547	-1.168769489	-0.1853794083	0.4566493583	0.2244833128	0.833202442	-1.337368885	0.319573987	0.04471665928	1.00272899	0.8928795151	-0.5782006667	-0.6568179207	-0.04369649322	1.075136983	-0.8923202477	1.88001071	-1.105590924	0.6368781334	-0.9061162128	-0.6176408026	-1.282716705	0.2268826521	-0.9771913524	-2.509186596	-0.9925536269	-1.596893921	1.087772077	-1.71407829	0.8298672075	-0.8556141293	-1.584140047	-1.658071008	0.1294505624	-0.8314500022	-0.7586232374	0.06340887042	-1.362883529	-0.5112042857	-1.037334364	-0.2969737636	-0.378328844	1.740554755	-0.09433899497	-0.6268763951	-0.141051493	0.7358709504	0.7763392686	0.4716063195	-1.167892513
-0.6333440692	-0.7077444374	-0.5949779997	1.040435637	-0.7414668428	0.3504264299	-1.344407807	-0.248319409	0.0031908098	0.1382753423	0.849177332	0.2030115721	-0.9184436089	1.758539916	-0.1262618718	-0.1575161777	-0.2626108668	-0.8764935035	0.5045109335	0.8439548126	-0.1167520918	-0.5729501779	-1.5712537	-0.4438693037	0.8311190956	-0.9204800832	0.6764548889	-0.242723827	-1.431715843	-0.7717741311	0.5264370474	-0.560534433	0.07940686847	0.6116208694	1.111649409	-0.2404735526	0.3195765026	-0.08648254314	-0.8013064699	-0.4660596127	0.07258075812	-0.2961683718	-0.7177434632	-0.3079537791	0.2349738604	-0.9000757159	-0.6447330755	0.5131753146	-0.204549841	-1.93736169	-0.4236749099	-0.6979323604	-0.4832238702	-0.3862636747	-1.142527382	-0.3198159681	0.2980800915	-0.4153368489	-0.5298403159	-0.7119261542	0.8565631495	1.125787283	0.006392751793	-1.066451803	0.7342142103	0.07724628053	-0.7173556127	0.9576524596	-0.4820545806	0.5975075128	-0.004334553315	-0.06924147164	-1.191929556	-0.6491686027	-0.6981300821	-0.4241341012	0.7423005508	-0.2800013901	0.8049128877	-0.8083783187	-0.4098684041	1.147975405	0.6721416552	-1.550767567	1.10372641	-0.8786735939	0.9218860877	0.8291443025	-0.2771758736	-0.02253461364	-0.08941544546	-0.5613434331	-0.198714836	-1.737372898	-0.3593618149	-0.3014988208	-0.84335605	-1.137417052	0.3341763459	-1.285289117	-1.103510884	0.1417789254	1.116923127	-0.2419710117	1.243275166	0.6653199733	0.4348881423	0.3446793572	0.03756675835
-0.2278706205	-0.6179432203	-0.5913241135	2.155634836	-0.7206076866	0.8418780021	-1.193607376	0.1807066958	0.002757351473	0.755215566	2.686661702	-0.3187643841	-0.7030129185	1.693124171	2.486015945	-1.152450147	0.423695349	1.119086212	0.6769067698	0.6954585895	0.2524452648	-0.5227615238	-1.610729826	0.8292082253	-1.08995339	-0.6779551307	1.458531479	0.4158111514	0.2732462734	-0.03064141458	0.4867393526	-1.134016116	0.9540551066	0.8949985681	1.009558086	0.9388534764	-1.58952264	0.6611150133	-0.06715850367	-0.07936226025	0.1106069488	-1.356586974	0.3179887107	-0.6942090327	1.444937401	-0.174649572	-0.3567943064	-1.160696407	-0.4973403568	-1.37441177	-1.135379269	-0.74429485	0.07712276281	0.1352264334	-0.1602411962	1.577360494	1.543367321	-1.338837118	0.08040388209	0.4923398811	0.6363489626	-0.3325234689	0.3010168733	0.2101362863	0.6985960429	0.5776154691	-0.324591987	0.6928023467	-0.736755756	1.259741963	0.6280115554	-0.1305634047	-0.973849586	-0.1406757708	-0.8078008236	-0.6411508382	1.027736846	0.5832557316	1.623359324	-0.3125259882	0.3667605923	0.9094232979	-0.3042759747	-1.280367696	0.3924151614	-0.7160088031	0.5717902296	-1.260676374	-0.9568465688	0.3050597622	-0.2095340716	-0.7458518118	-0.957064926	-1.323370762	-0.3062351463	-0.3300051149	0.2042043025	-0.3583653586	-0.8983345935	0.4106696625	-0.1092679893	0.2530942274	0.5896996454	-1.59115108	0.7583678677	0.294125206	-1.742111718	0.4428705965	0.5482475714
-0.5035413203	-0.4458960648	-0.4969681618	-0.2742661571	-0.766022032	0.6366475187	-0.8164797553	-0.3662438665	0.2140210496	-0.006477959952	1.847546066	-0.8443528643	-0.2738498988	0.376305195	0.07977459385	-0.1320103234	-0.7018502385	-0.5942267441	1.104251313	1.106974522	1.935275545	-0.7513739454	-1.407725784	-0.01023390204	0.4553308768	0.5362418157	0.5894443918	0.2520509519	-0.732843448	-0.2875350599	1.13742117	-0.5390806368	-0.740963288	1.729689916	0.7496441506	0.8816558618	-1.011408654	0.7452438953	-0.8779953586	-0.6254181754	1.006225392	0.159768594	0.1032865359	0.2108415983	0.5310780415	0.7591256696	-0.3748701814	0.462202876	0.08603571656	-1.541151054	-0.2844386324	-0.8341019848	0.2704700641	-0.5427287488	-2.004816093	-0.2112983527	-0.13985402	-1.247720213	0.1364042919	-1.356474275	0.631837788	0.01124124628	0.3877093387	0.03168452255	1.014057554	0.9311812032	-1.070462215	0.7839135755	0.7650957811	0.8807838333	-0.548775789	0.5949510036	0.1502034166	-0.07000186256	-0.916321088	-0.2728481507	0.5435681965	-0.4115778148	1.000713629	-0.507690913	0.02773061725	1.077364484	-0.8669935291	-1.1189646	1.327817388	-1.551088362	0.5909805445	0.9191529812	0.8913190971	-0.711706819	0.6059021352	-1.654533075	-0.7192831746	-1.034394842	0.2429924109	-0.2839203448	-1.269390379	-1.329553199	0.05063408404	-0.3985645471	-0.4697992136	-0.6549841901	1.883533393	1.137938172	0.629557464	0.1658813792	0.7216921607	1.104846927	-0.890948301
-0.8732489825	-1.115741014	-1.090294152	-1.044199321	-0.1234089565	1.271468769	-0.6551434067	0.7683125248	0.3760750206	0.1636900194	-0.3896752686	-1.721462637	-0.620090824	-0.8651450773	-0.3595636439	0.2730407297	-0.8292458327	0.8601506398	0.4661148449	0.7404301575	1.184379271	1.242970169	-0.9771172427	1.10092791	-0.3160733756	0.9069776443	-2.029242611	-0.6892174881	-1.878772585	-0.06319252734	1.14427374	-1.504199431	-0.8789155289	0.5431421899	0.4252511562	-0.5151383094	-0.04865273341	-0.6711778969	-0.9012539627	-1.126382767	-0.2002849873	-0.2263763691	-1.655988906	0.1761250748	1.604443458	1.074571555	0.007325400023	-1.064556503	-1.235687933	-0.6918650986	-1.482239183	-0.9198713707	-0.5677485778	0.3737973872	-1.329583777	1.550435856	-0.1920674561	-1.058083582	-0.8180409548	-0.4575560872	-0.5077281512	1.282749022	-1.512024157	0.4331858257	0.7798882648	-0.07032122205	0.441102313	0.111429974	-0.4771294157	0.1546818357	-1.13374023	-1.040541206	-1.339541674	0.7936013765	-1.415340971	-0.8170079562	-0.7952356601	3.140780184	0.3032420603	-0.8186302113	-1.04107933	0.5524477015	-1.156744855	-2.546574556	0.6162764246	-1.527991953	0.7493770728	-0.4171794182	-1.434500561	-1.273623661	0.5398666886	-1.254330347	-1.66645958	0.1460868027	-0.283340814	-1.382265755	-1.26650706	-1.312418289	-1.092237406	0.006039614505	1.073384347	-0.2061558475	0.6435135651	0.2499744384	-0.5043489416	-0.5701190854	2.753891618	-0.06253166847	-1.906439006
