melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160
1.143502166	1.054852412	1.038644358	0.2049363849	-0.186956834	0.06149673027	0.6306953555	0.5063764946	1.523544805	-1.439439937	0.3405637838	0.3666317709	-0.4791794193	-0.6604800298	1.308678155	-0.2067431682	1.060683782	-0.4830587118	0.8775477765	0.3656497294	-0.7693480564	-0.820585601	0.185519583	0.1403862149	-0.8964300687	-0.2125338883	-0.5151553341	-0.5140230558	-0.6187566614	0.1976773239	1.699133205	-0.8513944325	0.5338503632	-0.1301287217	-0.2653338514	-0.1100748892	0.6341644387	-0.8258242548	-0.4370572404	-0.7116603718	-0.6874468956	0.9685435286	0.2989472561	-0.9862863545	-0.2401399371	-1.282275693	0.8140446624	1.248561263	0.9030389692	0.4709442622	0.6981574105	-0.09822591551	0.7200513127	-0.5056901945	-0.8122564257	1.390620629	0.2485401491	-0.390389173	-0.1718567622	-0.4617790319	0.5501493669	1.035377571	-0.4995093847	1.79747258	0.5144414229	0.02769356168	-0.6926344469	0.1239578118	-0.1499035753	-0.5375932557	0.4047866326	1.370514587	0.255568438	-1.300864411	-0.3775980502	-0.8667952331	0.09192429568	0.3493538075	-1.682176444	0.2873554619	-0.5945079531	-0.249690684	-0.2391772165	-1.000197599	-1.148255245	-0.3099858002	0.4357156619	-0.8593114165	-0.4615640834	-1.006743647	-0.7638581371	-0.7327032663	-0.6075743086	-2.113850006	-0.5085683124	-0.4306632885	1.071986167	0.7943246895	0.5459225351	-0.8997236802	-1.170911121	-0.3735943249	0.2643907736	-0.501455086	0.4945786358	-0.363994796	-0.07666089428	0.4468388084	-0.9319241124	0.5462147093	0.8784453309	-1.798014286	-0.08833594673	-0.9726515132	-0.9159395238	-1.082795388	-0.4133640754	0.8450485909	-1.429337077	0.9839666806	1.775815565	-0.9428916255	1.025636357	1.353084125	-0.3425238742	-1.183129012	-0.2620791095	-0.9832431893	0.1576571333	0.06833748938	1.316856129	-0.738490258	-2.335473244	-1.450125013	0.4556779561	-0.2817759859	-0.2604360704	-0.5415122531	0.9393021822	0.8181863279	-0.02496872972	0.2380310481	-0.4563900923	1.482263461	-0.1993618709	0.9694439669	-1.518454277	-0.01699221583	-0.4235134795	-0.2568640027	-1.622735844	-0.2060197759	-0.144449989	0.1370755476	1.767046277	-0.3577166042	0.416861865	0.5245555539	-0.2316803275	0.4934768666	0.667563063
0.7767744007	0.5676131285	1.156437495	0.3369212928	-0.06791215825	-0.2084603575	0.1751936108	0.6331102025	0.3533241305	-1.143488341	-0.1340295017	-0.2585350745	-0.2210516593	-0.1716023672	1.090927084	-1.463599823	1.408016182	-0.5105087842	0.5358092428	0.5283453173	2.062561589	2.036776847	-0.2553271669	0.3197336035	-0.8862912964	0.3905912327	-0.2768732828	-0.5595897595	-0.1829446296	0.394916108	-0.08035146475	-0.5444405075	-0.4815830548	0.5828421621	-0.565251504	-0.8777728668	0.956246201	-0.5008640161	-0.5141471816	-0.629713123	-0.773510664	0.1192031704	0.9387940369	0.2533754558	-0.158236743	-0.3830307289	1.270160443	0.9895554928	0.7743938971	-0.08029677451	0.2538788016	0.1102660079	0.5365043401	0.01736816227	-0.6252331865	0.3266521839	-0.4027171183	0.2925904544	-1.584406012	-0.2644328332	0.9326344151	-0.4488201254	-1.242978165	2.040068523	1.464033368	-0.2696361181	-0.2261654683	1.003554355	-1.704068734	-0.4013819922	-0.1375285887	0.9102155003	0.6780293765	-1.394807154	0.1097514001	-1.028164815	0.09574365543	-1.866029396	-0.9016517136	-1.122544675	-0.6003109658	-0.06946129822	-0.07545136523	-0.5517328833	-0.4325985911	-0.6159809463	0.3031600712	-0.3139784556	-0.5855226202	-0.6334651414	-0.4687943037	-0.7684648078	0.2659094587	-0.7060410811	0.3483744745	-0.02960263888	-0.3106664404	1.293498721	0.4198345506	-0.6191589933	-1.293581382	-0.6021353812	0.6377691818	-0.1301381283	0.6855502626	0.4858496667	-0.7896592999	0.04556353388	-0.9048144694	0.4359980291	0.5266253719	-0.1692957899	0.2632748723	-0.7031338709	-0.2394608604	-0.07936825741	-0.02562428729	0.5168995885	0.8535727418	1.008861509	0.6768974864	-0.533252196	1.527273741	-0.6264283514	0.06086264052	-0.9054641972	1.025495459	-1.245551725	-0.6583626731	1.051402884	1.489954108	0.7971260864	-1.448095892	-0.1992004253	-0.5956918352	-0.5967726364	0.3118121286	-0.7527667626	0.8821582508	-0.2860669485	0.6767137326	1.137545918	-0.3148702599	1.027397753	-0.5014164721	0.9831997833	0.972022219	-0.3785427723	-1.208435681	0.168489684	-0.1008144434	-1.421386043	-0.4788896643	0.5468777581	0.1613611206	0.7849829824	0.1537528118	-0.5137053327	-0.9607008353	-0.00264846354	0.8277203306
0.7360927637	0.5116217181	1.407182744	0.3940887574	0.7611044007	-0.4146650083	-0.8435675794	1.169361364	-0.5375141642	-0.9712396908	-0.8718213326	0.4681024185	0.3111706768	0.8341007854	0.3433726596	-1.825687517	-0.005108071103	-0.5968579208	1.104466764	0.8361617278	1.199823042	0.6056591009	-0.4314423485	0.7052162202	0.2702028272	1.369882562	0.004531225177	-0.4904935837	0.5105392272	0.9183252995	-1.332781756	1.669968069	-1.122682486	0.6159998593	0.4388781649	-0.03194582333	1.600004247	-0.9909579491	0.3210478662	1.361457845	-0.1764458127	1.40162385	2.12418037	1.011881536	-0.8996323236	-0.3802804526	2.161157226	-1.271375094	-0.5574194442	0.009885369341	-0.4283909913	1.781420003	1.049560205	0.4665649266	0.8822784564	0.4996860354	0.0328512937	1.491990297	-2.344655812	0.2499980733	1.722741004	-1.033460067	-0.1232394214	2.278135973	1.5619888	-0.6330670477	0.9413209411	0.5814592832	-2.785679948	0.4733799562	-1.172616815	-0.6339753342	0.9855123377	-0.8153573305	1.54535826	-0.1073414284	0.2277475832	-0.4071118255	0.3073377837	0.230498371	-0.09986085795	0.3072742172	-0.3466269485	0.396039206	0.3524034908	0.1173893839	0.655962714	0.1068554525	-0.3614712737	1.598704479	-0.3787527653	0.2915099376	0.4597382947	1.206054319	0.6729459677	0.1050500566	-0.8765912925	1.358635313	0.8684126764	1.511428543	0.3905992358	-0.2181995346	1.564122889	1.52700051	1.735857024	0.08332317106	1.818225909	2.109754821	0.2374762988	0.3127931353	0.5890329515	0.4052879351	0.1752413346	0.9163444713	-0.4323704336	0.8485800088	0.2905024837	0.4582849701	-0.7234449033	0.1605267215	-0.5551271652	0.7496927163	2.32306008	-1.091759344	-0.7499559954	-1.013319093	1.974836057	-1.010004	-0.2287998446	1.5648579	1.543304982	-0.122523989	-1.141012206	0.3981418576	0.9583742185	1.695971543	0.8251828839	-0.5812619724	0.5869980363	-1.022648182	-0.01493082374	1.670484265	-0.6178010891	1.757654737	0.2587695434	0.9133262567	0.6902059406	-1.455553511	-0.7229156308	0.6803194235	-0.1121779895	-2.031808134	0.4767118423	0.2296548884	-0.2352925001	1.032662121	0.255183331	-1.348461188	-1.660362316	-1.61227804	0.433328154
0.2125291402	0.3762974719	1.224527142	0.5359484587	1.212474253	0.7764514114	-0.9274378745	1.917177292	-0.5108828476	-1.476857061	-0.8645894485	0.7875640837	-0.9150599393	1.021343343	0.2531132056	-1.461179271	-0.1128666761	-0.5531616264	1.753392091	1.112459995	0.7632043218	0.2584882228	0.3078666077	2.183002134	-0.1253007953	0.9990718519	0.07537654411	0.5293815555	0.1633153354	0.383283565	-0.2829755766	2.212616829	-0.8969714691	-0.07090384315	0.8687145783	-0.9817417641	0.6103491301	-0.4913873291	1.422358927	2.715816783	0.1935220582	2.021709338	1.929035662	0.4585205018	-0.9649731803	0.001293045702	1.785705952	-1.095126954	0.1365189616	-0.9090635098	-0.725237449	1.974290428	0.8216947326	0.6616171983	0.9061005055	0.04954012997	0.7960580681	1.649605968	0.4446535976	-0.01336666334	1.137007856	-0.3907415901	0.5155158117	3.325831809	0.6757771907	-0.989720217	1.601533362	-0.5111608628	-1.528470059	0.4768606705	0.004329399179	-0.7962081575	1.294401355	-0.4544547235	1.739705141	0.1999215899	0.1027519154	0.2753030551	-0.1442083268	1.03220149	0.3063350547	-0.07332332916	-0.5597167025	0.4210648002	0.9868180354	-0.5808360676	-0.3628189379	0.588106339	0.1091259035	0.8978126574	-0.5479189424	0.03993761921	-0.5055548532	2.097899582	0.3018373423	-0.1098766797	-0.5234872618	0.8164321142	1.029813539	-0.7632027398	1.615632162	-0.2903199999	0.04555008068	0.3990295781	1.205337725	0.1741254637	1.322309544	0.3342512884	0.8187450857	0.527799827	-0.1152828375	1.048572006	-0.4492944859	0.8087836982	-1.810192326	0.0810196776	0.7203569444	0.5124276433	-0.8794005528	0.9262617187	-1.024432162	0.8231727034	2.916130362	-0.5542326981	0.2441643887	-0.8703600794	2.243436857	-0.5530174614	-0.7537016944	1.567124619	0.1666045093	0.524535236	-0.8078226606	-0.4425441031	0.517625652	1.940075586	1.111243425	-1.455877398	1.668401441	-0.1434740468	0.9485655595	1.903170344	0.005460601381	0.8304676038	-0.6440976482	0.8699530065	-0.1505835702	-2.167877405	0.7508251519	0.5291168623	0.854667494	-1.529901861	-0.1565883933	0.966436247	0.6062744581	0.8437663752	-0.2678460069	-0.6904641153	-0.2457725699	-0.6011034727	0.7330792269
-0.6584608849	0.3128728671	0.4927469443	0.1622603541	1.119662494	-0.4752887955	-0.9959826623	1.881095441	-0.6196846102	-1.572290867	-0.7858489771	0.2495361101	-0.5504163419	0.7274644624	-0.2872018172	-1.685004095	0.2959153625	-0.654988543	1.135792454	0.9007162397	1.61491827	0.5794195838	0.4576278648	1.328844639	-0.5709805366	0.0917688203	0.2813859903	0.3483560194	-0.3025889634	-0.300335411	-0.1500338299	2.291763963	-1.152397603	-0.9130845518	0.9363995356	-0.8374780454	1.07846187	0.1651527357	1.554013671	3.002978713	-0.161104966	1.322638049	1.497967118	0.5793064923	-0.5660321449	0.3234890889	1.330367496	-0.5562748116	-0.1324203316	-0.3985490123	-0.3054628591	0.609220015	1.25088764	1.166013872	1.945472411	0.1101385528	0.03194511401	0.1691182401	1.02292738	-0.4834488495	0.9103125266	0.3962489178	-0.3660976884	2.333501981	0.1062611307	-0.9609548173	1.559079727	-0.2063387009	-0.9100161381	0.7484105739	1.080810015	-1.060161525	1.389138068	-1.373851609	1.273974002	0.04060254735	-0.4326314501	0.324402718	-0.249496672	-0.0963609196	1.114311929	-0.379384162	-0.3772394826	0.2061600953	1.579581163	-0.7056333816	0.1706021223	0.8564878606	-0.2392210133	0.4852903735	0.4942864281	-0.2830008095	-0.4576827994	0.6855662	-0.08106408511	0.3366978638	-0.5666583504	-0.2394050927	0.6880461951	-0.2473464414	0.8422493061	-0.06921709708	0.1095872111	-0.6551855263	0.117528755	-1.060058312	1.048785472	-0.009954624671	0.2758246897	0.3330867086	-0.3435811915	0.6820273351	-0.1068055598	0.1936514664	-1.063982208	0.06941346762	0.2336389062	0.4798995133	-0.2497994532	0.8158289099	-0.4695004766	-0.2042105618	1.437404171	0.8122389447	1.051582908	-0.2498822268	1.440476566	-0.4225685097	0.8568343998	0.03038346171	-0.780574448	-0.02885240236	-0.137442738	0.1474951383	0.1985461132	1.504547644	1.231489002	-0.2275440005	1.067252775	0.1065877741	0.9639774844	1.779226932	0.1655588699	-0.4137976405	-1.24577075	-0.1318236995	0.3144655556	-0.9222880086	2.223959882	1.098422105	0.8146395337	-0.9483226452	-0.6119124909	-1.521311817	-0.1194202657	2.022775525	0.4012382085	-0.2254547024	0.1510804971	0.3555682495	0.4355029964
-0.3962137605	0.3378231693	0.1522487844	0.02536021226	1.125460174	0.05931189566	-1.177745237	2.82431794	-0.9438888231	-1.76789543	-1.106728847	0.3969867685	-0.9351920986	0.963481219	-0.6594988375	-0.8036729115	-0.2690572618	0.738969539	0.7113834513	-0.009195117093	0.47542429	0.4704056388	-0.5016288841	1.075416834	-0.5415893075	0.5426183593	1.079277827	-0.8488121569	0.1551457663	-0.4127977623	-0.4558518408	1.40569802	-1.291698616	-0.806681608	1.117975789	-0.5154125857	0.4924214054	2.069798042	0.5895914213	1.765842511	1.348758532	0.3720652852	1.219185744	0.1095458328	-1.055907144	0.1114070339	1.357660746	-1.645322688	-0.6154293947	0.05491027303	-0.1181722256	-1.104854557	1.20668341	0.6441158251	0.9310331667	0.5174623757	0.184611082	0.6342587814	-0.4126626353	1.055959032	1.353704816	0.7022320266	-1.034088595	1.397131445	0.3414094003	-1.119350508	0.7659021332	-0.2470924109	-0.1981038954	1.155745921	0.3889509579	-1.047295874	0.3281248353	-0.1074786317	0.3052391095	0.3412998879	-0.689448033	-0.1107164368	0.8169309596	-0.6654442958	1.709791784	-0.06764150645	-0.5144035005	0.5678928629	0.7307662653	-0.3910741226	0.4679592611	1.158664584	-0.1332748779	2.960827536	0.8802591689	-0.2165295743	-1.105317964	0.8067709562	-0.07631259197	-1.013427247	-0.7200933632	-0.1854589322	0.2287254385	0.4796137744	-0.2260222517	0.4840212342	-0.636277397	0.2153682045	-0.07028711669	-1.663644983	0.7420658157	-0.7759283493	0.137398973	0.8856804494	-0.08035303308	0.1961468156	-0.3718981808	1.474878765	1.172543424	-0.414992606	0.7583998816	0.03039589709	-0.2928981554	0.07136223175	0.4227075866	0.8787324965	1.065093987	-0.08290991501	1.039401816	-0.7064344125	0.7163094642	-1.414922299	0.2849634605	0.2317895622	-0.04501553511	-0.4753654065	0.05007794209	-0.4684472055	0.4925820561	0.4293141715	3.021288435	0.1976870151	-0.1863083104	1.267130461	0.9428681989	0.3263494978	-0.3709412176	0.5217764755	-1.373617088	0.6530063139	1.506897195	-0.4729312413	2.595814045	1.168908399	-0.12973132	-0.3255316314	-0.9770265792	-0.9888124526	-0.2243982549	0.5311120696	1.211035734	-0.8285277616	-0.6385458573	0.400536438	-0.9799945875
-0.9172673431	0.3852852461	-0.3271198106	-0.03492709451	1.032299749	0.1599286735	-1.098478165	2.314847041	-0.7315123955	-1.86927064	-0.532681824	-0.1752428528	-0.8233613035	0.6525284072	0.04325248447	-0.4786507601	-0.8849784753	-0.6491192729	0.292004438	0.194453309	-0.7785076182	-0.2346077491	-0.7677478898	-0.6438336111	-0.2928613767	0.7486075584	0.8673175475	-0.7836095732	-0.3175476981	0.1427699833	-1.391299726	0.5182546627	-1.04286428	-0.9037788526	1.102959413	-0.6636408794	-0.09207842528	1.210618997	-0.6941757202	1.38775594	0.329027911	-0.6346694373	0.2123432229	-0.4192982075	1.261940252	0.8577173899	1.123083221	0.3756007932	-0.7033272964	0.8645563044	0.3795839342	-0.70449405	1.239944623	0.4610014615	-0.3083023552	-0.2234878105	-0.3483966889	-0.1567024885	0.5713453941	3.237269272	0.5607742467	0.3472992138	-1.906478737	-0.473199115	0.9289661624	-0.4117783312	0.573431651	0.1334737182	1.405309812	1.306353495	0.07104321043	0.3893621764	0.756351279	-0.247038569	0.2140153544	0.4161322409	0.03451768842	0.8579659077	0.9101623837	-0.5785747068	1.925894685	0.4248587356	0.8999347688	0.965646793	1.477681157	0.1681861263	-0.007556210355	1.198043051	0.134759508	0.1940710027	0.7477568927	-0.6832507208	-0.5595797712	1.243611214	-0.08146323055	-0.8261596158	-1.178332581	-0.1889789135	0.5279816273	0.5810428566	1.423391723	-0.4061589952	0.03905102316	0.1930353832	0.3266213351	-0.435026979	-0.8979832798	1.011465154	-0.4991413655	0.06936017256	-0.1370694853	0.977245081	0.2659832019	-0.7236294549	0.5842307887	0.4795066427	0.4611388885	1.170040489	1.233004385	0.1534241776	-0.565233193	1.003851475	1.17596084	0.5694451067	0.2097037274	0.7655829152	0.6937600953	-0.4617771549	-1.131686234	1.253945894	0.3949962203	0.05470930797	0.4915792086	-0.4181911145	-0.7491113634	-0.5083166958	0.6210267542	-0.9298495063	0.0920959655	0.1574838409	0.09856801656	1.078181479	-0.02674622027	0.5879691085	-0.6439031029	-0.0008924042501	0.2169995467	-0.5182803991	-0.3537026161	0.8639998134	-0.4509256557	0.05392304062	1.089246879	1.04219505	0.964603033	-0.2625546738	-0.04804676842	-1.007743889	-1.111682281	-0.2902516507	-0.9437931476
-0.4638717456	0.7004393401	-0.303072644	-0.4413154622	1.239954713	-1.364001852	-0.7327494767	1.537657695	-1.0861394	-1.267834276	2.145060345	-0.1643737839	0.2012671102	0.6113378113	-0.06777976067	1.158201714	-0.8911141273	-0.971658072	-0.6707860846	0.6310607637	-1.342438917	-0.4690378347	-0.6872914627	-1.042088958	0.1856041676	1.21311363	1.274564013	-0.3625317465	-0.1500558411	0.02726181949	-1.561935662	-0.3806377278	0.4024762963	-0.6372359228	1.171857188	0.9941818193	2.105735753	0.05864564716	-0.8582001973	-0.7956266684	-1.313890425	0.07037076015	0.1969886821	-0.4961550758	-0.3194179795	0.8857154417	1.465415825	0.4620999485	-1.72407699	1.024195921	1.36939416	-0.5513641253	0.1008503395	0.193987693	-0.7086004099	-0.03910360824	1.090878583	-0.8250983767	-0.08166229765	0.672547428	-0.2495645228	0.4880320735	-1.610854579	-0.6755724857	0.8131065073	-0.1502716352	1.822356856	0.05880053378	2.208210552	1.511563345	-0.07311498126	0.02333815948	1.115291484	0.3305551081	0.09537921661	0.9332949492	1.023013689	0.7128035746	0.05779382769	-0.6871874721	1.743754229	2.03668787	0.6071910381	0.9749172326	0.7121642211	0.6125543813	-0.2491009713	0.2262364921	1.135124479	-0.4922255455	0.6595483128	-0.4288994188	-0.6238054237	0.4598883999	0.9496339396	-0.7749085833	-0.3685565987	-0.282080482	0.3282145962	1.10885423	0.98769409	-0.7710210852	-0.1995773687	-0.4956514094	0.4567566776	0.6576857023	0.2715599077	2.494395034	-1.093121225	0.4548983824	0.4954030717	1.887430887	-0.1999734625	-1.503226283	0.1287860573	-0.2589552842	0.6324539006	1.027593349	1.313291265	-0.9869477829	-0.9913018466	1.929085551	0.7913906909	1.268836591	-0.7431883424	2.017432347	0.7801740071	-1.051899155	0.488722118	1.552537922	-0.5056380091	0.04954808854	-0.3414133965	-0.5140959072	-1.058160023	1.034675786	0.1995782419	0.1698003413	-0.07197392774	0.2361696133	0.3868298244	2.159009365	0.9322790332	-0.2060933763	-0.408546203	-0.4789484748	-1.72957443	0.05978935192	0.2702771109	0.7811485839	-1.037335132	0.4892697217	2.13370243	-1.266979318	0.2246326439	-1.067870588	-1.517783711	-1.336831056	-0.9750551112	-1.144936787	-1.034803783
-1.07767875	0.5257979305	-0.5657345651	0.4146428126	1.31878573	-2.401264113	-1.187591535	1.965122247	-0.6451886114	-0.5961655378	1.273996405	-0.2713260777	-0.02244735168	0.5445285794	-0.1610445457	1.04429702	-0.7349134771	0.9512272713	-0.3480209121	0.4650690551	-0.6134382452	-0.8854235213	-0.2857160484	-0.0308890147	0.1453840515	1.035199863	0.9910343769	0.1579412427	-0.7426785086	0.05666930631	-0.6027094416	-0.5724306001	0.669077444	-0.6193501345	-0.2292700741	0.6042045151	1.815027686	0.1981339207	-0.7144608313	-0.06165381703	1.523850716	-0.670729392	-0.6824135155	-1.21579272	0.8425870749	1.718946412	0.9987838708	1.010303807	-0.595740156	0.5559594032	1.688747315	-0.3816571265	-0.1162683955	-0.08308132408	-0.3614035328	-0.7207259867	1.166064421	-0.9380480157	1.115230781	1.420091303	-0.2009340178	0.02541264306	-0.4094819529	-1.296232328	-0.6185447138	-0.6087729222	1.681180511	0.1220831363	1.983464624	1.578918784	-0.2508238929	0.4832694392	0.1103373217	0.4125552991	-0.7327968751	0.7562572906	0.9018473308	1.185048155	-0.02723362654	-0.2623833087	1.225302523	1.508367952	1.161694816	0.6545069397	1.507522394	0.1690375522	1.090655611	-0.598638474	0.2359517863	-1.272985487	0.8639819705	-0.2356370732	-2.208233034	0.260415228	-0.2389189603	1.146471235	-0.8582355096	-0.1224199205	0.1996322822	-1.281827139	0.701564345	-0.6537576926	-1.83746363	0.6204405592	-0.01770306569	0.698421212	-0.08571455328	-0.8604890692	-1.20576377	-0.03653017309	-1.716352238	1.250079092	-0.8993619656	-0.7435808677	0.2812552849	-1.981451315	1.177247218	1.129829765	1.21367013	-1.094085545	0.2059871684	1.305489434	-0.2038816423	0.9813668241	-1.059344747	0.9567874777	0.3478799114	0.7924376094	-1.114770868	1.066738307	0.0200430274	1.097721806	0.5975978708	0.7969354242	-0.5871954204	0.7596163613	1.603565569	0.3556506103	-0.03972184796	0.7661946174	0.445722358	0.9871725822	0.05994120196	-0.3270101809	0.02659789396	-0.4209676651	-1.143366362	-0.3025654692	-0.6356217184	-0.01803978358	-1.234522963	-1.024145603	1.361800606	-1.073983024	0.4452433341	1.249030058	-1.385139639	-0.6378757293	-0.7372004004	-0.6048322382	-1.270304345
-2.029211712	0.1761001436	-1.317651399	-0.06730377781	1.051619241	-1.719575838	-0.8354200412	1.177857464	-1.026644107	-0.2672012551	-0.7817564468	-0.4759459869	-0.2037316882	0.2963236026	-1.121130734	-1.315783437	-0.5122881996	-0.07727129755	-0.8120204862	0.2414647761	0.3564108873	-0.1155563003	0.1573737452	-0.3541694854	0.152664952	-0.4494182988	0.9391086781	0.5941715367	-0.7327092359	-0.3152371486	-0.09220890769	0.04111979841	-0.9529478761	-1.673014124	-0.1590874396	0.902467503	0.3016076128	0.832697516	-1.692328941	0.9066726174	2.167975061	-0.699001568	-1.272954957	-0.276438114	1.042318608	0.9852942631	0.6588550824	-1.007873215	-0.6645625119	-0.01736206281	-0.1696996194	-1.18419776	0.5551770474	0.5825453376	0.8842657674	-0.06321014535	0.1901443072	-0.6914806728	0.5116315787	2.994234931	-0.4551665074	0.4776149745	0.7219001764	-2.479515218	-1.545805818	-0.2322902092	0.9110731299	-1.106225911	1.472641919	0.2296791638	-0.5087784747	0.3243541926	0.5748629964	-0.8201458654	-0.4355027635	0.4403160671	-0.3182441035	0.3378043489	-0.846020432	-0.2656629037	1.003046658	0.09043946934	1.287056836	0.3694040227	1.763491225	1.360675726	2.623249441	-1.381949517	-1.031408849	-1.518945647	1.429564948	-0.7411811653	0.1808518051	0.9930007772	0.2514532442	2.757293883	-0.4937279036	-1.087884001	-0.07541974418	0.9004176036	0.2763823538	-0.478922798	-0.2874975858	-0.2639204562	1.701944162	0.03838993839	0.8749763978	0.4963807955	-0.1606272822	-1.167760117	0.08456684112	-0.9981260085	0.4410437564	1.902656303	-0.09635288787	0.5085891276	0.3076141648	0.02084301927	-1.36899188	-0.5517186383	-0.6645487689	1.015666851	0.2852618697	0.8918539404	-0.8651458527	0.3711192445	0.7531714821	0.1747500718	0.7414097199	-0.09686568792	0.5994949061	0.3252446468	0.01992513983	1.877345415	-0.7219288588	0.86525376	1.053229193	1.705642554	-0.6055192387	1.138807518	0.7991047769	-0.3821473012	0.521237173	-1.191200827	-1.075550188	-0.8934479801	-2.290769583	-0.859097141	-0.8364458099	0.4578023429	-1.132594567	-1.177286263	-0.9923197128	-0.08885500115	-0.4194578154	0.5897067265	0.07109878555	-0.192658075	0.1154349745	0.8797335395	-0.834275267
-1.072507163	0.3880368081	-0.9679900298	-1.019121215	0.9288472925	-0.3904365329	-1.207412089	1.284523735	-1.502029884	-0.8989412536	-0.685262556	-0.1341366966	-0.7689904819	-0.1631907171	-0.4665826869	1.297373363	-1.36360157	0.5734428626	-1.343953184	0.2790720106	-0.4186916137	-0.3607437212	-0.2672915469	0.3612004873	-0.6898697955	-1.253864925	0.01799343114	-1.580484148	-0.5040186141	-0.1745548014	-0.7508461358	-0.4957096939	0.1164589009	-0.8242272149	-0.4788392558	-0.7553122244	-1.011877439	1.035676138	-1.734507783	0.693388149	1.942245223	-0.8798318349	-1.402745738	-0.6861749301	1.402543623	-0.1002233151	0.4121337719	-1.400930782	-0.6725120176	-0.2767427318	-1.521143909	-1.071309025	-0.2437362284	-0.1167138041	-0.1393371652	-0.3193216316	-0.7291402361	-0.5128620381	-0.6309403989	1.735795702	-2.224438531	-0.313820385	0.1075552208	-1.421032159	-0.4551752869	-0.984158929	0.9788398958	-2.212443769	0.8954997543	1.181816266	-0.3540408688	-0.522996503	0.7401489303	-0.8538890093	-0.8380661911	0.2589843694	-0.7797878768	-0.7857922688	-0.9344697352	-1.61314043	-0.0443817057	-1.127849339	-0.2380416626	0.1473241824	1.659707864	0.7163424054	1.744421253	-2.779024172	-1.574405958	-2.10269355	0.8966789832	-1.240725807	0.4011394562	-0.2489386261	-0.3092272458	0.2657060357	0.8564076855	-0.9636479954	-1.358088615	-0.01019258163	-0.3244329771	-0.9426376602	-1.343962867	-0.8451909561	1.261752122	1.51205538	-0.732303545	-0.7305579281	-1.646874332	-1.140970836	-0.1970137927	-0.5536259916	-0.6186789062	2.811460952	0.838796418	0.2734309003	0.7912272769	1.737050234	0.4318267141	-0.4202440749	-1.364039675	1.838770198	-0.4413132094	0.1008913881	-1.619362945	1.140478094	0.5926019609	0.05937101474	1.003003381	0.5710095778	2.51872774	-0.5631045479	-0.6912428142	0.5502415702	-1.183318633	-0.2209107312	1.154540541	2.5003569	0.3300922289	1.063874846	1.105361744	0.1108673417	0.246335211	-0.3186192206	-0.5376959277	-1.042820456	-2.665979488	-0.4447548986	-1.276275578	-0.8936919784	1.40214192	-1.362317787	-0.6593799463	-0.3226187901	-0.695894375	-0.8906476806	-0.8797093043	-1.281528456	0.1661297554	-0.5704483155	-0.8175490495
