melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080
-0.04931057008	1.087938254	-0.432152901	1.547358003	-0.887291149	-0.1947776631	-0.7747254137	1.302015589	-0.6411386252	1.376817998	-2.197952525	-0.5657868468	0.4146606753	1.513510351	-0.241251611	-1.87199124	-0.9155823289	-2.154371151	0.3170482004	1.912551149	0.2667674198	-1.155847298	-1.206853082	0.7097848925	-0.9352682489	-0.215927837	-0.334543383	-1.090803529	-0.5996794799	-1.013451296	1.954133781	0.08362814653	-0.9489376754	-0.2930994807	1.478156288	0.8536057955	-0.778537103	1.922302271	1.133610812	1.16648679	-0.016500746	-1.113348147	-0.08191717029	-1.63570337	1.376964347	1.612132657	0.355555261	1.823664898	1.006838772	0.2342407111	-0.3653387992	-0.7073451964	-0.2240737108	-0.9229721274	-1.177365668	-1.21391184	-1.289879085	-0.9325608491	-2.340818875	2.611573625	-1.231773981	-0.379867625	-0.8865094821	2.093795091	-1.23314356	-1.105640659	-1.58021534	0.40585732	-1.230312836	2.23176572	0.5698608651	3.349990557	0.9790497862	-0.5676275413	0.6736336372	-0.7210811753	2.135946197	2.401175636	0.6174368057	2.467650709	-0.531936026
0.941240081	2.253683624	0.1342092322	0.6722902353	-0.6130632463	-0.04533660102	-0.5757232784	1.070114142	-1.35299241	0.3892795576	-1.673784268	-0.9941250728	-0.7273642299	1.376448891	-0.8371079627	-0.5073225371	-1.612552383	-0.3785545433	-0.530831031	1.577928141	-0.4644442511	-0.4472829495	-0.9632189054	0.673605357	-1.409446535	-0.4210089143	-0.6113283332	-0.4613156167	-0.7368059971	-0.1519260045	2.002692841	0.4134486892	-0.6108146866	0.253224792	0.3543003652	0.4544060274	-0.2140986359	0.4937077813	1.184880045	-0.1796391434	-0.1079616305	0.4309689712	0.7563703128	0.1073805149	1.69192706	1.306103489	-0.1836359593	1.511218725	-1.852778999	1.126301725	-1.66399732	-0.8443962344	-0.05512424736	-0.3216284044	-0.2373829601	-1.344856064	-1.594987989	-0.644559582	-1.760642127	2.256959549	-1.586812336	-0.07169572433	-1.070785971	0.9722742225	-0.5998211219	-1.05730315	-0.02813170898	0.1338910112	-0.938567246	1.737550734	1.090100401	2.159390655	0.5873074106	0.09845712403	0.3019792882	-0.9260743804	2.413501026	1.765243085	-0.3885183785	0.6721312557	-1.892287102
1.432956138	1.996234777	1.033002227	0.3471999769	-0.04111025579	-0.4546517848	0.5388629138	0.1789591742	-0.4135065295	-0.590518266	-2.209788961	-0.849898373	-0.5667066641	-0.6895769281	-1.353827003	0.6632342625	-1.162937971	-0.03992301496	-1.332538439	0.7118228175	0.1379208087	-0.7551369429	-0.5991070532	-0.7163063585	-0.78316744	-1.155875112	-0.6667891053	-0.2484973723	-0.4518029708	1.755602225	0.4958972648	0.4556117794	-0.4675604382	3.258843519	-0.6566308346	-0.399515159	-0.1344724643	-0.1117684923	1.315279735	0.3305158463	-0.7455876101	0.9284175456	0.8997214039	0.3831104611	1.467492604	0.7771166979	0.6045588991	-0.3892278319	-0.04671524498	0.1847036667	-0.9727165427	0.2780650549	0.9408876508	0.5026133978	0.4703236534	-0.6933778203	-0.6956280768	-0.05489125343	0.0351165376	-0.5012265238	0.6762095197	-0.6185861428	1.111714223	0.8334022582	0.6080629488	-0.5705646844	0.3045952838	-0.04097787536	-1.216292516	1.622768765	0.9828251507	0.5355883338	-0.3426941955	1.645576164	1.081912088	-0.6413986033	0.410282716	2.151016392	0.06824687044	-0.5871532844	-1.261381272
0.8027429596	-0.6414016909	1.470606526	-0.4408483136	0.2052900095	-0.7952957659	0.9956090506	1.1538136	1.065277634	-1.052587444	-1.031112488	0.2307607927	-0.3637111204	0.4981859384	-0.9545875856	0.6539252362	-1.53610398	-1.387830053	-1.131597079	1.274824997	0.429122357	-2.119025143	-0.5757502775	1.477046898	-1.057030904	-0.8333475678	-0.7359116343	0.05853058728	0.5413376498	-0.8009183511	1.628139847	0.2884886426	-0.7379975854	1.028620837	0.08594788249	0.8779194151	-0.3165748701	1.143225219	0.2871484829	0.2096943272	1.068650249	0.8581714734	0.7179413339	-1.671001128	1.457031563	1.360503091	0.2318252113	-0.01556932294	1.09476146	0.1592859152	1.371901798	1.598358995	0.9339936713	1.146589055	-0.5226364973	0.05169430605	0.1840309178	0.6527675054	0.5757129186	0.2101618651	-0.50218922	-0.2800250836	0.5088858293	1.370998706	0.8564559527	-0.3343387154	0.9770222534	-0.2067764669	-0.06235247663	1.107202132	0.9612723868	1.856302062	-0.9897966812	-1.006248993	2.067652268	-1.171064216	0.7004387703	2.336701071	0.8679499682	1.228211832	-0.8725188397
-0.31589176	-0.6249195726	-0.559483785	-0.476273464	1.181098878	-0.07361793229	0.8060221798	-1.121377331	0.8807812404	-0.5931876013	-1.109028553	0.6950813667	-0.8212159675	-0.03504678341	-0.9397055938	1.090845813	-0.07214279128	1.546482997	-1.383687994	0.773242211	-0.5959774022	-0.04560025139	0.9264753207	0.3771974589	-1.359191564	0.05771344564	-0.5560571899	2.432067967	0.1659458691	-1.060110551	2.314890351	0.5103746253	-1.154684492	0.07021594124	0.4307020908	1.057967684	1.999396511	-0.2925458545	-0.06459495894	-1.377720414	2.412631094	-0.1181846509	0.4454149635	1.125494524	0.6198613449	1.32947821	-0.3162163934	1.712106569	-1.395789851	0.5972755094	-1.135162109	-0.178057535	-1.066907962	1.072810678	0.6668123302	0.07903880335	0.6917598369	-0.5818924556	-0.2332394307	-0.2102378758	-1.536249403	-0.2490129497	-0.2145272024	0.2881949653	0.8421181362	-0.4489976144	0.1695607922	-0.7011567564	0.9161088669	1.341971943	0.4014627627	-0.5994676421	-0.2306552052	0.7233960227	1.099166137	-0.3800868643	1.211932434	0.9208503279	0.3772339196	0.9077493207	-1.825439414
-0.9217971494	-0.9467580671	-0.8709175196	-0.653475145	-1.209451599	0.6271882419	0.715653	-1.567556604	0.9332437397	0.5039726583	-0.987221727	1.463649003	-0.5710997238	-0.3413135367	-1.237689127	0.7656312961	0.2301566336	-0.549980711	-1.905008532	0.7270877215	0.4254978646	-0.05277959294	2.213639739	-1.021116052	-1.09815525	-0.4739648368	-0.3243569848	0.6680185252	-0.04759963762	1.47989231	0.2575794754	0.5337861047	-0.4393210168	0.4573041728	0.690709774	0.2904962537	-0.3827346442	0.07218930554	-0.4559203557	-0.3239379509	0.8587455448	-1.326817934	0.3189845048	0.08052125691	0.4167576511	0.5981021458	-0.1612068046	-0.4203744984	-0.2236232513	0.9739821223	-0.8789817786	-0.6266060827	0.204481404	0.6932194653	0.469355603	0.01048231511	0.9714693178	-0.6388226953	-0.3681092117	-1.711613892	-0.3956324688	-1.275976043	1.72170375	1.094548736	0.5064032902	0.2039261634	-0.773370553	-0.7307909996	-0.5897218287	0.7136537646	-0.1795304973	-0.9446858152	-0.317207187	-0.05889059188	-0.3348849516	-0.434505444	-1.012218119	0.3836615494	-0.9579159631	1.702935668	-0.5066719658
-1.092603151	-0.6593014188	-0.9925130019	-0.2573266412	-0.9882382029	2.133982008	0.1909491068	0.6191974149	-1.085218547	0.5106525962	-0.3891673409	1.729854145	-0.5858364144	0.2288443524	-0.5173120498	0.4148527381	0.5848286647	-0.3459192935	-1.446382792	0.7963638055	-0.01753445419	0.4761593944	0.8926740288	-1.001984948	-0.9390001582	-0.2745590179	0.2391178081	-1.088528817	0.6336634779	-0.2572969862	0.1676402828	0.9603277894	-0.7511239401	0.5952278073	0.6401642523	0.3281458047	-1.699376136	-0.7959736371	-0.6701505	-0.3520444453	0.09770163864	-0.3240970568	0.8411005403	1.27717267	0.8710314831	1.151339171	-0.9917422877	-0.6891542415	-0.2123092708	1.260576725	0.2852609845	-0.5995851426	0.4713499301	0.6415776476	0.2342898225	-0.293049761	1.278525808	-0.02753020404	-0.6802389191	-0.8408263247	-0.5600060032	-0.861808026	-0.09697237933	1.071660381	0.04651237765	1.30310294	0.4997351688	-0.7395773671	0.05330859532	0.6297849506	-0.9934810254	0.6770662747	-1.516582945	-0.604109111	0.6043624256	-0.4463535658	-0.8807611431	0.7380187843	-1.248602063	1.627676565	-0.4431641302
-0.8430135349	-0.3624774146	-1.004613623	0.6580815322	-0.8502942924	2.24510202	-0.1502188309	1.001632962	-0.8797940111	1.763247858	-1.110423856	-0.3144923792	-0.1112534748	-0.02738405293	-0.7110590818	0.5510274133	1.420675217	-1.268154001	-1.762483604	0.8575261559	0.4932452938	-0.8581036877	0.206936518	0.6708689239	-0.6183175434	-0.4122147224	0.4746304172	-1.333233873	0.676750937	-0.6069493816	0.2019742243	1.74629354	-0.7512396482	0.9309393446	0.3117060003	-0.2223067798	-1.533004701	0.4164169099	-1.11447076	0.7275306355	-1.050005762	-0.9573429747	0.5406896252	-0.2001693252	-0.6660428382	0.9684514365	0.8830898992	-0.7268706164	-0.3219935666	-0.1008915248	-0.8591894413	0.1663938849	0.01723291199	0.985784326	0.376420219	0.3934040199	0.3236111012	-0.4047968334	0.0299689683	-0.5561695402	0.1929588039	-0.07848098265	-1.603258978	1.413216751	-0.6732076911	0.4770546972	-1.33894872	-0.5594876122	-0.431294049	0.457535078	0.3772760397	0.8512273119	-1.073352447	-0.6556122432	0.9331173004	-0.2783392429	-1.575591722	1.648656805	-0.6306412126	0.6570890644	-0.5633594374
-0.2016728813	0.6395718151	-0.2994616854	1.787498395	-1.368960948	1.563817169	0.1947779149	1.533873998	-0.8113776779	1.538024572	-0.7087829019	-0.2311148192	-0.007340087228	0.3199708026	-0.6404383824	1.601559805	0.6654099943	-0.5633104608	-2.735140694	0.6928633924	0.1235094279	-1.202847823	-0.7220974448	2.16665619	-0.5224724678	-1.329427351	-0.4416710287	-1.813626556	1.091113076	-1.422208548	0.7108130152	2.954033058	-0.6330242444	0.1367240643	0.3064499955	1.118096911	0.04325599361	0.6433988395	-1.157888282	0.5816152475	-0.4993955823	2.018161516	1.710565487	-1.008090602	0.2345674288	1.801560164	-0.7521241783	-0.1170242164	-1.413624789	0.6755754633	0.9534549552	1.658632836	-0.421172878	1.070718681	0.8152017145	0.5884510266	-0.1242007194	1.315644122	0.05911743643	-1.056637396	1.389446092	0.9549385531	-0.508678744	1.508309443	-1.321297416	0.4510446085	1.968637085	-0.6839615725	2.490383664	-0.4269042107	0.1340046749	1.32525489	-0.6913399472	0.0616067689	0.5902885154	1.39373782	0.5127688845	2.042342087	0.579259696	1.303071155	-1.582442849
0.2903472592	1.293500415	-0.1843047952	1.60940918	-1.181303919	-0.6114180233	0.5451630816	-0.3706993525	-1.580143363	-0.4700947481	-1.79078195	-1.271328767	0.3121410105	-0.6889144396	-0.266087871	1.863373128	-0.5727848292	-0.7519345856	-1.096911228	-0.1874752906	0.4241532363	1.424700149	-1.334951217	-0.1816223544	-0.238319384	-0.3924870046	-0.6028216347	0.2966652826	1.746192184	1.454742079	0.5637274866	1.918042293	-0.5285450781	2.590983131	-0.3022432121	1.23189863	-0.1601305896	-1.298016501	0.2001523162	0.3896325909	0.2787177046	0.5081988702	1.879147888	2.489674503	0.08192034725	1.610017696	-0.7479884534	-0.1416942692	-0.1585449254	0.3847117617	-0.9226934137	0.8301272123	0.2327775441	0.752889699	1.523531633	0.9373481609	-0.1120378227	1.454793179	0.3695464939	-0.5206445346	0.8372909818	0.7733726268	1.440526969	0.6169228604	-3.00436727	-1.130142403	-0.09258345549	-0.913943474	-1.372067904	-0.2744771582	-0.4013733973	0.6208589395	0.270885047	0.3034394714	0.9703571927	1.294231613	-0.3562650534	1.881237429	0.01083445431	-1.028869224	-1.037563966
