melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075
-1.652639786	0.4187638889	1.636549573	-0.9843261558	2.245272692	-0.3933382654	-0.4576570754	-0.2073194694	-0.3061872817	0.4721419577	0.1324789769	-1.623186725	0.4451547352	-0.5197921322	0.5820565349	1.682793267	0.2451374121	-0.2807778357	-0.803743628	-0.5818975325	0.6186901892	-0.624455978	0.09474580858	-0.695462572	0.727872941	-0.7947916355	0.3816379235	0.7333219299	-1.529279369	-0.1068891419	0.7372568164	-1.239675399	-1.01787745	0.2314333952	-0.07118135504	1.160459684	-0.7917992804	-1.458051185	-0.7813673955	-0.6149638585	0.8786191467	-0.9517876014	-1.875672988	-0.596294906	0.1271530521	0.5637803066	0.7028174268	-0.8381612487	-0.3216601044	-1.34648011	1.673176938	-0.8824298387	0.1825782539	0.531216218	0.5764908795	-0.7484775777	1.192007381	0.16187063	-1.914664546	1.009218084	1.461827997	-0.5669871889	0.4036392665	-0.9043261874	0.407528946	0.2238761529	0.726637986	-0.01524652928	-0.7858538516	-0.2130164724	1.105489979	0.1628214561	-0.7743747099	0.1683491761	0.3943747691	0.2720623459
-1.688092252	-0.6470925704	2.88120402	-0.735523381	0.572860662	-0.3541055801	-0.473005079	0.5592945782	-0.9901089888	0.1694206198	0.2721331687	-0.6598161679	1.865505592	-1.219087222	1.33095823	1.58449687	0.242961401	-0.6314356874	-0.7706095437	-1.114765983	0.6671699315	-1.220546427	1.157975495	-0.7202457376	0.8423536153	-1.052566485	-0.5055723046	0.6070104176	-1.610886967	0.1333596314	-0.06675650105	-1.4406165	-1.552448925	-0.3318732592	-0.2890418858	1.035994496	-0.798852199	-1.961344048	-1.549105652	-0.7117685371	0.4145463503	-1.507834583	-2.191995493	-0.3571644116	-0.3017654388	0.2758420349	0.4825267029	-2.090398336	-1.414486131	-1.788208369	2.172889806	-1.644263106	0.1571550886	1.948113612	-0.3934788857	-0.3276541801	0.9151268489	0.3354798748	-1.168903334	-0.9329043321	1.802459557	-0.877340155	0.4046481018	0.1997672972	0.4731613568	-0.1450683235	0.8135419224	-0.7462984572	-0.8213245915	-0.7781132924	0.7486489618	-0.2192266542	0.3633315637	0.4991101398	0.2709321162	0.6424415385
-2.026655505	-0.8876250914	1.045403384	-1.256092595	-1.018193734	0.1071345426	-0.01190554611	0.3906068363	-1.146324752	-0.5376995191	0.1890126186	-0.9861998643	2.108538655	-1.707644432	2.566643433	1.392820338	-0.1381964743	0.07229399176	0.6335038938	-1.246908562	0.5111213765	-1.786790435	-0.6157105042	-0.8630736229	0.7601266096	-1.877665058	-0.2126603525	0.5739661499	-0.9712408835	0.4150357002	0.482127739	-0.9166354895	-1.332402159	0.7083242869	-1.128414682	0.6811444572	-0.5209140013	-2.022884243	-2.26981497	-1.128746871	0.505187177	-1.759605818	-1.546706997	0.2140062455	-0.7180016246	-0.1922075826	1.153276819	-1.418320898	-0.8841961038	-0.947932269	-0.236043738	-1.153046709	-0.4691686311	1.475411147	-0.1684861362	-1.220124843	0.7570087723	0.54469055	-0.7528367322	1.004312638	0.004980567863	-1.283453307	-0.3309732508	0.2507560017	0.2138616695	-0.2274204538	1.2008438	-1.429685225	-0.7507960984	-0.1305049438	1.017938431	-0.1663857388	-0.4113896114	-0.844415995	-0.4280094952	1.341175457
-1.54993983	-0.6837688274	-0.474319292	-1.266037869	-0.7717894948	0.2299357556	-0.3705300635	1.256495918	-0.6018064871	-0.7060055506	0.1845250712	-1.272484836	0.9668351792	-1.565851437	1.595829614	0.8445769402	-0.01755891601	0.1564666176	0.9896604764	-1.36707631	0.4972229615	-1.507441859	-0.5272571213	-0.9504370959	0.5910541608	-1.16210249	-0.3265153263	0.4601927469	-0.5072426134	0.4807567308	-0.03831352132	-1.379257771	-1.640887571	-0.4012656698	-0.6979569489	0.9200858968	-0.5497098964	-1.586870326	-1.512607867	-1.292332659	0.728400772	-1.581705819	-0.8215344525	0.4368997767	-0.2892642377	-0.4078702938	1.308904475	-2.682025777	-1.138762217	-1.003960608	-0.4587363046	-1.165620009	0.4713539128	0.1726629247	-0.7173611839	-1.039832818	0.9390147137	1.993785748	-0.6973925379	-0.4197912938	-0.1657021335	-1.550380631	0.6973132328	0.8535730249	0.06289601511	-0.06335036151	1.912900077	-1.500724926	-0.4861240822	0.3586378149	1.436971802	-0.2680443124	0.5979537923	-0.9163050626	-0.1592268892	1.032934556
-1.385775704	-1.028568128	-0.5344555457	-1.173213779	-0.6411146444	0.122918091	0.4405732099	1.837457187	-0.7465025875	-1.456623637	-0.008640021579	-0.06653725107	0.6875490083	-1.018061363	0.5599748205	1.108675448	-0.1146753082	-0.9824374471	1.93676627	-1.688148974	1.352193569	-1.246004091	0.5732388567	-0.9863891861	0.4754329656	-1.105888125	-0.4618416502	0.2817427192	-0.5287919946	0.2748028211	-0.5356380228	-1.557489363	-0.4844471494	0.5937917052	-0.3089850588	0.2960823788	-0.07480870933	-1.313897103	-1.212245907	-0.9791120144	0.08161348822	-1.042170845	-0.3545461774	0.7213848171	0.03599958588	-0.9671033351	1.115764145	-2.396575458	-0.6447346352	-1.009658339	-1.166820468	-0.4343176763	-0.4845850232	-0.4033768432	0.04917515194	-0.6957429748	0.08317593479	0.534689472	0.2747913896	0.08863014393	0.7560196439	-1.789160364	0.1165833886	0.7190027374	0.4779580497	-1.153085194	1.963510282	-1.800654078	-0.2683459901	-0.1814650508	0.9442605525	-0.3536757574	0.827293432	-0.5488396418	1.358281701	-0.01092596769
-0.9868678263	-0.8590430211	-0.2864936914	-0.9743462984	-0.9364975143	0.160455125	1.354997076	2.047572747	0.5135396352	-1.360784724	-0.07429470692	0.7202429611	-1.276002554	0.2443070057	-0.376377011	0.9120755335	-0.1497133185	0.4039818145	0.9629319757	-0.8235195509	2.173365917	-0.2493137492	1.04596777	-0.4885584603	0.5352949291	-0.5723425515	-0.1755012291	0.05755466733	0.0698708879	1.393464247	0.7054760698	-1.03617644	1.049691836	1.031720437	0.2686768148	0.259668173	-0.1238466824	-0.5636322676	-0.3753891763	-0.6283586888	-0.3288290455	-0.7608854649	0.5786339261	1.308242997	0.3111655767	-0.2592977513	1.727500428	0.07384448958	-1.936764916	0.02628222918	-0.8902025535	-1.49827106	-0.2836824338	-0.5100954356	-0.6419178297	0.3361163566	0.4739338153	0.7053430106	-0.5866556922	-0.4217781957	0.5234456757	-1.761812686	-0.4369146044	-0.2921981342	0.05566252519	-1.420437432	0.3470746969	-0.6188370396	-0.01822751253	1.096910515	0.8873865702	-0.01069005189	-0.6892528058	-0.7219086582	0.5280358893	0.188008912
0.3999154928	-0.2385479198	-0.8407177021	-0.448141499	-0.7151625029	-0.5457972548	1.919009498	0.6190533451	0.4763853178	-0.7554738298	-0.05498324605	0.4964260238	-1.712550397	0.0640828664	-0.08448598851	1.416860125	-0.578426446	0.4503399006	-0.09507687106	0.141964432	1.817617275	-1.013770405	0.3620693564	-0.4165104166	0.279707317	-0.7092722743	-0.02235321671	0.2467523099	0.06303953019	0.9998910904	0.7603417758	-1.263006611	0.1451203197	1.626939486	-0.3987428228	-0.03229229383	0.05587794499	-0.566688998	0.4729585448	-0.395066359	0.1391690741	-0.5040395574	0.8264496767	1.138346233	0.5785010159	-1.103650982	1.98293979	0.2925430797	-0.7154736762	-0.4818759419	-1.105047834	-0.7860152884	-0.1587696711	-0.3105315635	-0.9201940968	0.0445299908	0.9260891724	0.1762171818	-1.376883469	-0.50484338	0.05283296764	-0.7064243648	0.951279776	0.5535004097	0.03258406241	0.06255225077	-0.008726178677	-0.06314289239	0.4202658028	0.6821449228	0.5497433394	0.4247970787	-0.9769130408	-0.4829672827	0.1521111593	0.03745101302
1.671464562	-0.1496896168	-0.7315596982	0.08498019643	-0.6330051269	-0.09473418621	-0.4433512532	-0.3260832092	0.1690690996	0.1691813892	-0.01198843114	-0.8897146356	-1.149547016	0.1253183766	-0.3249866209	1.379545405	-1.10216192	1.075013926	-0.6465700784	0.1091655872	1.514994348	-0.8102529094	-1.007983627	-0.2959729625	1.040105581	-0.6319541947	-0.3894092916	0.4269862133	-0.6141097736	1.026754679	0.5991798057	-0.5370434025	-0.01424495251	1.031946054	-1.11092451	0.3322888136	-0.05978807125	-0.8308613975	-0.1077891721	-0.8203358245	-0.722929342	-0.4021865453	0.6186405028	0.6042419642	0.7739768466	-0.6145340771	1.240384711	0.9676371213	-0.4255752206	0.1474301605	-0.6388403145	-0.681389439	0.1414180213	-0.6101740467	-1.014560142	0.1113811926	0.211610579	-0.016106263	-0.1416015947	0.3059608364	-1.060620216	-0.4728450675	1.167968501	0.5412710687	0.2934665942	2.137334431	-0.1699375113	0.4373783654	-0.2560737629	0.8351602535	0.4853749443	0.4660028275	-1.551042241	-0.06907511453	0.3497882019	-0.5478626852
1.616361521	0.5528722158	-0.7571233092	1.135038914	-0.2340690602	-0.5074518919	-0.8284944654	-0.7403795112	-0.4312491537	0.02278249927	-0.09770695119	0.00131403105	-0.9432690075	0.4020046795	-0.6989077669	1.026858272	-0.5594954911	1.099478229	-0.6674892889	-0.5142350496	0.9159516448	-1.212865643	-0.7730282177	-0.38305557	0.635132456	0.05806478745	-0.3487375993	-0.2279572481	-0.9245621348	0.008411865693	0.3208977462	-0.1758110699	0.02501563034	0.4769379052	-0.8537802157	0.2379950441	-0.5054891701	-0.3495685486	0.6940982237	-0.4866446103	-0.2828845149	0.1091996744	-0.5397632281	-0.536273607	1.128204132	0.9167989238	-0.5511257731	1.447073439	-0.1944102755	-0.3694821899	-0.2339477107	-0.7554088571	0.56570861	0.2437098183	-0.2983583659	-0.649462153	-0.1235764957	-0.3466330913	-0.2495663545	0.2267094317	0.4479219941	-0.4960304798	1.359091119	-0.142542708	0.4328590571	-0.3636078757	-0.06607396554	0.8167028834	-0.7075319562	-0.2502270899	0.03214985065	0.5105975756	0.5181584715	-0.1095965486	0.6410964736	-0.3672698844
1.492183581	0.1658421201	-0.4838697501	0.9836697979	-0.01270504815	-0.1277670652	-0.7195545324	-1.181818337	-0.595659205	-0.6751583965	0.05217173064	-0.5317480915	-0.3259189349	1.056355665	-0.5928030899	0.7652503186	-0.0366160794	0.5209823169	-0.1569702862	-0.3587372578	0.3040267794	-0.9429763521	-1.968590249	0.3114117052	1.31322813	1.25773581	-0.4819108128	0.2819354246	-1.10688876	0.1174518053	-0.2424702978	0.3621003637	0.3370170657	-0.3025838551	-0.0898746864	0.9303301068	-0.7622721008	0.3451525467	1.097741956	0.3130703244	-1.010907548	0.3941548435	-0.9953479084	-0.734706942	1.186765542	1.762185678	-0.949396991	0.3997266353	0.6141290841	-0.05957986849	-1.08732769	-0.01412312605	0.5107017494	-0.02870267249	0.2083967903	1.286166642	-0.1935414426	0.6438332947	0.379271374	0.5649696503	1.201254541	-0.06213193738	1.082923909	0.709964091	0.6355981866	0.1939324584	-0.09059047527	0.8042370989	0.1594803445	-0.0265524267	-0.3330864905	0.3086343678	0.5428440322	0.3567239983	1.291707369	0.8386211078
1.225449397	0.2800995516	-0.4776072491	0.9477277537	0.1637798575	-0.3302966447	-0.6615334122	-1.013715426	-0.3557077243	-0.7135588324	-0.0858073858	0.1211548771	-0.5141116694	1.27501538	-0.2016394836	1.312177524	-0.1293782055	0.7844906312	-0.2443468981	0.5591191714	1.191849917	-0.3968353633	-1.094898802	0.03440080705	1.496970883	0.6617135604	-0.4093304454	0.3614583891	-0.5613100293	0.6899162984	0.00056517516	0.7325796339	0.4270729935	0.6645426127	-0.3811990586	0.2633923413	-0.5239508072	0.9685004817	1.465501255	0.6875203824	-0.006034017374	0.4575670107	-0.1570329936	-0.5213923553	1.237989631	0.754147887	-0.3532691838	1.329474308	0.195928945	-0.2491358998	-0.326039948	0.9938027561	0.8427933195	0.2005467901	0.38634416	0.317874892	0.7492746345	-0.7670760062	-0.08088703384	0.3994334236	-0.5476115151	0.3316946852	1.120846412	0.468942315	0.2118463822	-1.110777573	-0.5314280635	0.8246156906	1.180385961	0.4761939629	-0.187562462	0.4180594002	-0.7822753066	0.1067895384	1.638413292	-0.4459479818
-0.2406982544	1.497538606	0.04308354659	1.360403522	0.8034001111	-0.2446534994	-0.6345189541	-1.029954373	0.4599869752	1.517594633	0.07482121148	0.08491082331	-0.5095102132	1.556012437	0.07691711652	0.7428157372	0.08946277589	0.7131418421	-0.5903126276	1.007512137	0.5252600773	0.3640949293	-0.4639403186	-0.05839237348	2.118231356	1.287413478	-0.7985914146	0.4803346144	0.3175304886	1.194381808	-0.06089037811	0.2612958427	-0.1896075758	-0.8270684227	0.1251966392	0.6488403672	-0.5930474985	0.9361533797	1.627680562	0.5566209089	-0.6761600973	-0.0972994564	-0.9297871241	-0.01153196034	1.66739522	1.754191996	-1.003938916	0.1462798094	-0.7466635275	-0.407575859	0.6149457195	0.8152169944	0.9616256935	0.4746581341	-1.286802057	-1.067413787	0.4339174256	-0.2969976237	0.4409783521	-0.4649887535	-0.725233057	0.1409990318	0.6928427921	0.3203989115	0.2204142059	0.7354814379	0.4538722814	1.663507642	-0.05765245045	0.2725499092	-0.09202154917	0.3220522361	0.9805863176	0.4075874904	3.124334829	0.01375526302
-1.263640692	1.638427724	1.142418303	-0.4673354446	2.080509611	-0.2675476381	-0.8377376117	-0.6139545415	0.5719025012	2.08842782	0.09295030294	0.2509007789	0.8253399151	-0.00458387844	0.2521770107	0.9820930276	-1.360876721	0.329531646	-0.5256816554	0.3108523684	0.7384102609	-0.2639306108	-0.1336307444	-0.3637944984	0.9168901373	-0.9495287869	-0.1747518172	-0.3706583873	-0.4978546994	0.5332198824	-0.01690753856	-0.3064327612	-0.4046074706	0.5195353612	-0.7015946262	0.5119283433	0.1890181612	0.2697822909	-0.505449038	-0.6427139924	0.09905591428	-0.7683796844	-0.9546162648	-0.3559922997	0.6259410698	0.534177719	-0.7522126093	-0.2859937035	-0.2451085743	-1.064552623	1.528626496	0.4033251472	0.03165735196	0.8585609018	-1.040106632	-1.431872548	0.5447346261	-0.3773055089	-0.2031426877	0.4626735646	0.3342085861	-0.7002983606	-0.03731754506	-0.2900248821	0.0617283132	-0.1094589546	0.2692536839	-0.1694742883	-0.4878127551	-0.2387778548	-0.5805893248	-0.1448258545	-1.314971569	1.095491408	1.710053173	-0.5556698656
-1.09586452	0.2295660028	2.042467952	-0.7326563423	2.447597635	-0.3128430228	-0.6717604523	0.3671527856	-0.9295372447	1.195979139	0.05061380447	1.129795703	1.829807267	-0.1574108627	0.1279563574	0.7592574648	-0.6765830148	-0.682902563	-0.6315567072	-0.649987816	0.05258401655	-0.1192941111	1.725074132	0.05086052272	0.1665763263	-0.5817080501	-0.2117314923	-0.6747143132	-0.4796733162	-0.8010833514	-0.8552063624	0.00228475254	-0.1958474413	-0.6364545889	0.2061726548	0.9552332326	-0.4132388282	0.09633831025	-0.8963753802	-0.8904414699	0.4467623133	-0.7405624623	-1.882945588	-1.219200111	-0.04855723866	0.7518963036	-1.476423775	-0.588203515	0.6704693289	-1.313111529	1.868362722	0.4485798019	0.4446622585	0.8464191194	-0.372829118	-0.2805349281	0.5741204184	0.6896286479	-1.945590423	-0.5842791727	1.207261428	-1.759201039	-0.4929083296	-1.247207608	0.06990676075	-0.03769887144	0.9402349868	-0.929974021	-0.8800409656	-0.9249587411	-0.4623845753	-0.08628047017	-0.3085532527	0.3455807147	0.7245672085	0.6309030616
