melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091
1.429340489	0.231946374	1.462892803	-0.7721960268	0.3463457866	-0.7232852585	-1.014999741	0.9539584363	-0.7973525555	0.01356246658	-0.7477512647	1.498627888	-0.1082895169	2.881242579	1.830393165	1.458924679	-0.9096260683	0.4290253706	0.1148342742	1.074233779	1.725046568	-2.230677374	-0.25432785	0.03532031112	1.205576029	-1.435052134	0.6648187491	0.2449251264	-0.3105212908	-0.2515409481	-0.1249102799	0.9669270511	0.3634566072	-0.3643994634	-2.506289763	-2.281140457	-1.006608516	-2.96985383	-1.122203375	-1.999898851	-0.6359694201	-0.3618843875	-0.2485339366	0.6165010555	0.5661520455	-1.974144174	-1.409436755	-1.128548756	-1.445832289	-0.09790370949	0.9191832697	-1.12051704	0.4233616866	-1.44599245	0.8406473094	0.6262037177	0.4630077784	-0.1852673008	-0.2619743909	-0.0201746134	-0.7283796254	-0.1939496281	0.4484561895	-1.196082215	2.72579384	0.01632363549	-1.181184826	0.40218126	-1.208292297	0.868024922	-0.1837741396	0.1350171959	0.112794577	-1.125838255	-1.925217935	-0.5075413136	-0.3017696171	0.5525050755	-1.590050932	0.5354220767	-1.111865498	0.2832183936	-0.7263655332	-0.5122050544	1.047354972	-1.671919149	0.8249456811	-1.326627377	1.503751328	-0.8793283136	-0.264008168	-0.6238965605
0.3633401339	0.9216668575	0.0664664287	1.863188838	-0.4460830642	1.262131203	0.5293824706	-0.176098938	-0.5666752639	-1.032017009	-0.9166656075	0.9281023773	-0.2085821944	2.007760755	1.676055145	1.633635456	-0.6766968221	0.2059589943	-0.08819832138	0.9111349777	0.7277616783	-2.189917549	-1.62768768	0.1343781998	-0.4732628969	-1.33201149	0.3256678087	-0.5163246283	-0.8295653869	-1.632526157	0.3061266759	-0.08606703597	-0.2223417064	-0.514335429	-2.023933545	-2.092367974	-0.8883482253	-2.837489384	-0.9227817257	-2.034266403	-0.1523530036	-1.026768182	-0.8891113737	0.3489672252	0.5146054588	-1.91487525	-1.042895844	-0.06955523127	-1.072321541	0.5860512968	0.1604500997	0.1003354529	0.7088759317	-0.5990465155	-1.056324049	0.892610228	-0.5913796082	-0.6704869405	1.413509984	1.368343593	-0.02192403144	-1.284138994	0.150486244	-1.331728641	-0.2040583488	-1.011768887	-0.5450008768	0.9417850256	-0.9281441579	0.9220029926	-0.7771215	0.07179645195	0.09645720867	-0.7712778593	-0.4585747285	0.04053836893	0.1190307518	1.553345052	-1.088769988	-0.3137827788	0.4292638066	0.2475477683	-1.231987229	-0.7070544879	1.556485895	-1.259006023	0.7262716076	-1.800153501	2.995680876	-0.3110369707	-0.6094252136	1.645095032
-1.019307143	-0.6573351324	-0.8282199302	-0.02207954471	-0.944001885	0.6690238676	2.512320964	-0.5084526737	1.404849923	-0.5280145514	0.9165976598	0.05583397602	-0.8823233081	1.570205112	2.110815443	1.056917251	-0.5249256606	-0.8036814885	-0.4746580216	0.685777501	-0.07166397654	-1.451923515	-1.249994305	0.0504244426	-0.5778774107	-1.120813617	1.031761609	-0.7622526091	0.5999206178	0.07638698034	-0.3196485152	-0.1102426916	0.957517727	-0.8774615552	-1.023891191	-1.432356677	-0.9636890707	-2.016053418	0.380788669	-2.295294135	0.09712991157	-0.7442329576	0.09385236503	-0.7229502541	0.08953752929	-2.189834787	-0.5187361338	0.3602864239	0.562228077	1.302951811	-0.6458475226	1.310337984	0.5565876664	-0.7044410222	0.6086991409	-0.004515674423	0.4928782669	-0.3861938798	-0.1678429465	-0.7543048964	1.574902985	-0.9269843316	-0.5402040669	-0.4732547891	-1.049736338	-0.5751108447	-0.02148630694	1.75391498	-0.6570237263	1.268497972	0.9796288506	-0.4839287263	0.9135873716	-0.9822999148	0.2107921001	0.1019525855	0.4770180209	1.762402739	-0.7584612069	-0.9011304092	-1.172552762	1.662873105	-1.211685425	-1.241756336	1.019976598	-0.4847767236	0.6929449042	-1.230768597	0.4514638168	-0.1763415121	0.4603810067	-0.4932751895
-0.7652070691	-1.110385123	1.368003401	-1.230614544	1.378295938	-1.294011855	-0.663063464	1.786594795	-0.7559350139	0.2988090554	1.173122529	0.8141367224	-1.408077766	1.758958957	1.046660475	1.024573975	0.09895679415	-0.4639523544	-0.4134664438	0.5676262014	0.1324494022	-0.7841505158	-0.6092369314	0.2554170671	0.3859527327	-0.6394743305	0.9989488898	-0.475090053	1.096872915	0.7601390223	-0.5497186365	0.4787296403	-0.2460350307	-0.4772054277	0.4328178406	-0.7319676359	-0.8271890159	-0.401695551	0.5105440551	-1.254087533	-1.160802543	-0.003853239547	0.1114629198	-0.9862269656	0.1300963911	-1.105178525	0.1129244158	-0.434972384	0.03888413868	0.9935739534	-0.8481921776	0.8277406248	0.1188930619	1.365270509	1.514559387	0.257211864	0.7664603792	-0.1470916497	-0.87569141	-0.4117274993	-0.5741623957	0.2439397195	-0.8046918437	-0.1171727883	-0.7389644127	-0.1141217268	0.3890278665	1.557696678	-0.007222108705	1.405031244	0.0280579266	0.1417801212	-0.02167384653	-0.2021957748	1.036837844	0.1633865497	-1.223311751	2.282373417	0.1380813137	-0.4412303983	-0.7657489479	2.243256381	-1.84371099	0.01183365319	-0.4644634921	-0.6530926454	0.3925106543	-1.163741737	0.6970962885	0.1916946683	1.231367379	-0.9543172856
0.9251210623	0.9108957699	0.9102524036	-0.5687310093	-0.3795505438	-0.49388826	-1.409144049	0.6919490042	-0.3493503353	-0.7962615834	-0.4822316524	1.793840071	-1.071382624	2.02925371	0.7110865563	0.9622478071	0.4124652884	0.6316177659	-0.4729536869	1.31530469	0.2442859134	-0.281092252	-0.5485898556	0.4406811905	-0.7769978818	-0.7146098107	0.7734503947	-0.3621013602	0.7800349098	-0.5936396827	-0.6820817121	0.2916270307	-0.7372246506	-0.08969950374	1.29894827	-0.9877726735	-0.7363757766	-0.01048453152	0.4705222796	-0.7575732757	-1.390323354	-0.2903037186	-0.07095589631	0.02846222395	0.7374712906	-0.5735895828	0.4046412875	-0.02175339502	-0.674022328	0.3200796428	-0.9530434685	0.6376462669	-0.1477324865	-1.025782364	1.832547388	0.8687649979	0.4332932283	-0.5846071291	-0.8448596282	1.094861724	-0.9256698058	-0.2341100017	0.06304804797	0.4348165348	1.046800604	0.6861897276	-0.4800222215	1.951943095	0.5258604794	0.128332292	0.865027261	0.5498412106	1.201420015	-0.4769365141	-0.6959025095	1.629135758	-0.3439805844	0.7389046037	-0.1604105667	-0.2884408226	1.171166597	1.601745937	-1.097602632	0.3795552017	0.8669554977	-1.029660911	0.6727906667	-1.276612809	0.844022573	-0.6766915546	1.653196902	-0.4697429683
-0.2973497581	0.4463475961	-0.4171243993	1.028390723	-1.015026492	1.858266239	-0.1967243313	-0.2666622286	0.608675863	-0.318574631	-0.6414469336	1.215162307	-1.631397987	0.4662191719	-0.234993102	0.7345501905	-0.03905240754	0.8495349025	-1.090387475	1.146569895	0.4752333638	-0.4985655171	-1.248335906	0.2958862301	-0.4642210678	-0.7201858212	0.1507595533	0.3100188613	0.4998619956	-0.8353668159	0.3556143352	-0.5188748324	0.2931282947	-0.1340449638	1.551494858	-1.189996196	-0.6056311133	-0.4281252495	1.232352279	-0.4483188334	0.5873256171	-1.114127585	-1.07142111	1.338839433	0.06110752795	0.3366681137	-0.2807427243	-0.08320328158	-0.4454891874	0.1668939697	0.07955823267	0.6104756168	-0.03055368426	-0.3169351462	-1.148393367	1.309472605	-0.8168123346	-0.8194185539	1.523327309	1.591379212	0.5663002745	-1.486497347	-0.7443423374	-0.06210299753	0.9017308434	0.1918909458	-1.096388526	2.207241651	0.8152926688	0.275569589	-0.6866809246	0.3754103583	0.5114313822	-0.05918964858	0.4356142341	1.96509099	0.1023924467	1.57156401	0.5842563387	-0.3224841221	2.166222607	1.702423472	-1.053895621	-0.2329447357	0.08995981369	-0.4627649054	0.4972034254	0.08037108071	1.216703436	-0.3269559828	0.5380738378	0.6780429264
-1.081070551	-0.7594123894	-1.15295893	-0.3264534156	-0.6294779537	0.3991682894	2.211701491	-1.459080383	1.197801678	1.153127257	-0.1060089431	-0.3236974675	-1.472285046	-0.5441004012	-0.8275535601	-0.3598953051	-0.7394340254	0.9070658121	-1.97914093	0.7857839462	0.9413192846	-0.9491257565	-0.4672808329	0.1332189179	-0.1679986361	-0.6004218317	-0.5417926585	0.4430337099	-0.08229274071	0.2641430612	0.4976250323	-0.2682653307	0.375081186	-0.3224383002	0.9057485693	-0.9198539998	-0.6158246027	0.2693717682	1.399554372	-0.5049022927	1.352957103	-1.581687593	-0.306844632	0.4725527468	-0.1809604168	0.619582063	-0.3259831226	0.2752141228	0.2489838083	0.1571005331	0.4351150369	0.09295759556	0.3700902885	-0.4755334692	0.1492122475	0.8138880709	-0.1600793636	-0.1849488256	-0.08324643265	-2.262996644	2.187037886	-1.427735052	-1.41004698	0.5333630197	-0.8794568665	-0.1579656404	-0.8281172371	1.577323643	0.9551333961	1.133637004	2.616068875	-0.7986973222	0.1094968348	-0.2539777309	0.7720613851	1.459832079	-0.08365692194	0.4982344222	0.1134803383	-1.001734853	1.451125864	1.345597651	-0.5344924623	-0.8266232415	0.04354561275	0.02827514183	0.4906675749	1.904515499	0.5592537989	0.06610509761	-0.04641325271	0.2857088458
-0.9181050959	-0.9036277939	-1.107835126	-1.308056769	1.191503449	-0.9986756633	-0.1078626579	1.302038123	-0.6617970671	1.749394236	1.675637929	-1.199221507	-1.310667088	-0.4625324037	-1.81681914	-0.06073945161	-1.073800478	0.4745910379	-2.206013484	0.4212781498	1.461360361	-1.151086845	0.0007640596983	0.01509218298	1.795663645	-1.364250842	-1.037168931	-0.3459804413	-1.491075034	1.495464115	-0.1739231195	0.403610423	-0.06721335777	-0.165553582	-0.08581361601	-0.875919592	-0.5536372349	0.2053184617	0.4403446373	0.1114454642	-0.4695364393	-1.326522234	-0.8699473906	-0.4961786775	-0.4212898444	0.7996129066	-0.5881323749	-0.0800526936	0.1878746305	-0.4863007187	0.2365042497	-0.6593760809	0.1695928619	-0.5861599773	2.58459567	0.6083715717	0.5533028732	-0.03228086778	-0.8599341228	-0.7864409335	0.63866832	1.358861762	-1.101114372	0.4366651338	-1.0916105	-0.5232535117	-0.6314404164	1.481818257	0.7732078559	1.561766011	1.835379808	-0.8024290097	-1.059076507	0.6134142208	0.7725827035	0.9214280948	0.2169073562	-0.7753773296	0.5611343616	-0.7648661045	0.09389262942	1.02393124	-1.337043244	-0.3476677035	-0.2561698094	-0.09183270805	-0.5936155333	1.534113675	1.243994327	-0.8901884603	1.218568321	-0.3324119161
1.408171866	0.7801228082	1.024146967	-0.8167297798	-0.2161742217	-0.4506994406	-1.02137833	0.2183953489	-0.2353752775	-0.5935033426	-0.4630900436	-0.1065911846	-0.3541035172	0.6084313155	-0.3630563679	0.6206453708	-0.4862088616	-0.6006818336	-1.575857828	0.906988091	1.178640417	-1.218585766	-0.1882329922	0.1531120984	0.310534084	-1.470499381	-0.08063200095	-0.881423597	-0.4196960819	0.597106464	-1.006678179	-0.218390243	-0.8835000514	0.09497990252	-0.4506571675	-0.6378026569	-0.1600810954	-0.05898874918	0.4045218077	0.2848977241	-2.028915552	-0.417735322	-0.8499027857	0.8716060424	0.04661581693	0.7733629515	0.01341964704	-0.8142973064	-0.8276485584	-0.05924069251	-0.2779385819	-0.8846095701	0.3232114141	-0.4141630695	-0.08227223635	1.287803516	0.3678719504	-0.03995791917	-0.1800005546	0.4437412878	-0.8462089749	-0.179116293	0.6616508855	0.4453853159	0.8840766145	0.6898591286	-0.3227814258	1.675412413	0.9909962798	0.8096853558	1.424350996	0.2118944891	0.2384624771	0.7813365389	-0.2328638217	1.374250787	1.106366346	-0.356296571	0.8322474053	-0.1496152104	0.3952560274	1.049350149	-1.605692916	-1.229407822	0.5285515706	-1.115172425	-0.5644800929	0.09713052731	0.7242047685	-2.067796037	-0.9338818366	0.691828016
-0.1970367349	0.308218368	-0.596937863	1.06710161	-1.074321785	1.933268778	-0.112681824	-0.7370284154	1.921813187	-0.1705647545	-0.9290745166	0.5574661235	-0.3402144233	0.5374113518	1.150699684	0.8871693823	0.7257305121	-0.4869720639	-1.373163556	0.7058041574	0.6012819202	-0.9157132683	-1.230993978	-0.1500503833	-0.9932963045	-0.4151225585	0.60914399	-0.4339271452	0.5561350166	-0.2792277423	0.2763923994	-1.500771249	-0.2476522866	-0.118517967	0.5093228107	-0.8378300819	0.3085709591	-0.2805618624	1.634298961	-0.2623023951	-0.224785379	-0.06392540622	-1.00408872	2.173244199	1.181754997	0.780527574	0.1718415283	-0.4929273604	-0.7262733859	0.5447259696	0.2828425661	0.1019497978	0.0905562605	-0.5687659799	-1.547538722	0.6204108966	-0.1221550139	0.3096595971	1.445491505	1.569329268	-0.8579681417	-1.227768549	-0.9482423394	0.4640476123	0.8402069704	-0.6526805431	0.1359534952	2.080074102	1.263036122	1.163386917	-0.3166865246	0.4024035838	1.482696459	0.5227076714	0.6394809837	0.9373019234	1.529363161	0.6624964373	0.70492528	-0.5353093346	0.2811717423	0.2298034491	-1.151375273	-0.9778266745	-1.794546111	0.158642618	-0.9086136701	0.162268748	0.6506325112	-0.8006031057	-0.352590064	1.21014465
