melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085
1.432572038	0.3053957503	0.9715380359	1.348518262	-0.6880298449	-0.6259621148	-0.9116055984	-2.840293062	-2.870297843	-2.503531689	-1.885268187	-1.486590985	-1.588775412	-2.836052944	-0.7565448868	-0.2908517763	-1.56538549	-0.07163948987	-2.739870559	-0.8881290047	-2.209432217	-0.505311389	-2.099189615	-3.01621427	-1.793537059	-1.067719053	-0.9829527942	-1.383043667	-3.174521552	2.91845097	-2.080504037	-0.9938417936	0.7640826986	-1.063277	0.4125152405	-2.230209567	-1.020898135	-1.647897575	-3.984932251	-3.435897661	-3.295886196	-0.7206204921	-0.7209096388	0.7977237052	-3.023217612	1.426806664	0.002016868647	-0.2955593437	1.815303021	0.7747364006	-2.852958131	0.9554437934	-1.473818049	-0.2001831289	-2.627041237	-2.447859081	-4.552512172	0.2808342102	2.348736149	0.1380722762	1.344613994	-0.1133385998	-0.2407683093	-0.4700800133	-2.676967793	-0.4088975146	1.162141191	1.566725174	-2.790708088	-0.2179485558	-0.4743884236	0.08833427738	-0.5645164063	-0.5087771099	-2.001303274	-2.591193937	-1.84605094	-2.622040393	-1.357244928	-2.024518028	-0.9084341039	-4.071633359	-1.697234702	-4.426312602	-0.20209883	2.868044395
0.3402039449	0.3000443757	0.7938595134	0.2519950238	-0.4681751511	-0.04037474528	1.327167252	-2.817688717	-2.700126049	-2.598700422	-2.36754103	-2.621178595	1.163774044	-2.086182683	-0.9363601347	1.566268649	-1.787249243	-0.8393687165	-2.928811805	-1.657052569	-1.649937344	-1.097640991	-1.603952873	-2.685707299	-1.560283711	-2.896554245	-1.55418465	-0.9554647485	-2.899907004	2.043256479	-1.798928956	-0.7160504808	0.9440477846	-2.742383129	-0.4428238231	-2.500310577	-1.687551892	-0.5525558196	-3.285004948	-3.343101251	-3.455807784	0.3422497567	0.593663065	1.009507686	-1.830514603	1.491782316	-1.675662074	-1.435624881	2.020395964	-0.2318643177	-1.77966414	0.643704873	-1.721265918	-0.7019295285	0.43545949	-3.192460607	-4.492421316	0.3436486251	0.1920904181	-0.5683321696	-2.1997696	-1.792827915	-0.3618680252	-1.827047896	-1.603370008	-1.061840645	1.383771426	3.014662942	-2.44772829	-1.998922154	0.9229796481	-0.05410042437	-1.493986952	-1.644840257	-3.062438048	-2.326731839	0.3559976141	-0.2597047494	-0.9604142408	-1.43390905	-0.3769196806	-2.448211873	-1.264533033	-3.295008458	0.31173982	2.125792227
-1.032239653	-1.476950569	-0.7152532525	-0.6271223808	0.6499206197	1.566908234	-0.01562678644	-3.000316268	-2.70489468	-1.566505759	-2.9374373	-2.343361738	-0.2290290893	-1.812014147	0.2623830148	0.192249978	-2.750024457	-1.305556334	-1.58516583	-1.485322503	-1.058538011	-0.1610539568	-2.671508597	-1.37998114	-2.310232728	-2.573499908	-1.76501552	-1.6211407	-1.674861799	1.522570974	-1.813440531	-0.6536519433	-0.8303820733	-1.22935951	0.6399751432	-1.110526144	-0.5736342579	-0.434410903	-2.23374181	-2.943068975	-3.062161895	2.746636811	-0.4084962964	-0.222013871	-1.918414919	3.336310244	-0.6141828691	1.172238689	3.156656464	1.685442571	-2.624684304	0.4146169356	-1.680508419	-0.7564369739	1.360920897	-1.591996538	-3.035654369	-0.4434654466	0.609096439	-1.632960449	-2.197676514	-1.091071396	-1.642253881	-0.9100450212	-0.6533996886	0.04503745968	3.00833198	0.773476272	-0.5880784679	-2.421711423	-0.6830013512	0.7882281463	-1.705701263	-6.144804221	-2.765796784	-1.714485787	-0.8797020252	1.263392261	-0.4442659481	0.5777002083	1.193923597	-1.024156565	-1.018366228	-0.9307030931	-0.2776159631	1.358570516
-1.301219878	1.319162481	-1.351467385	-0.6436635452	-0.8592532076	-0.4460714791	-1.086067868	-2.13432955	-2.760526264	-1.73908243	-2.374629217	-0.7978330238	0.8308278339	-1.672243973	0.2711562878	-1.077669407	-2.388574755	-1.773124529	-2.618660696	-2.00952144	-1.3074074	1.085810286	-2.314864665	-0.9147082739	-2.309529314	-1.757462509	-1.77262573	-3.039896694	-1.433741452	1.065058937	-1.181195133	-1.21470229	1.761870505	-1.121992722	-0.04902339844	-0.6484790829	-1.058983839	-0.5206042353	-2.018445903	-1.910705481	-2.690494091	2.94825192	-0.8217948635	0.01586714269	-1.261020269	2.403752959	-0.556391887	2.20346287	3.235971114	1.919763162	-2.51004999	-0.7952476543	-1.112845772	-1.032592019	-0.8496519802	-0.9666017156	-0.9393341108	0.1184688642	-0.5307397949	-1.627706505	-1.367226123	-1.95059364	-0.8120489542	-0.4513984701	-0.7766674541	1.055614692	2.46566663	0.3555194513	-0.3287400952	0.05917613571	0.006793330347	-0.4328713514	-1.254339563	-6.262397271	-1.744508411	-1.823971251	-1.510649065	0.08622406988	1.993480983	0.2478340547	0.1602310543	-1.029010647	-1.598946079	-1.383689859	-0.7617596572	1.964927196
0.9792721547	-0.1390633111	0.5333432466	1.157999244	-0.1620486778	-0.6858279267	-0.8614879593	-1.036758226	-2.674208257	-2.227064495	-1.900833374	-0.6060039387	-0.3301451008	-0.6776102586	-1.548163072	-0.008953786943	-1.29293119	-1.886661051	-2.927305937	-1.27046361	-0.9872973006	-1.281540117	-1.832593263	-0.1922154045	-2.120536791	-1.799050996	-1.315794619	-2.794188893	-1.717383025	1.118800128	-1.425361679	-1.138772864	0.800268942	-1.265044076	-0.08484593288	-1.57730301	-1.091604853	-1.416298723	-1.658074673	-1.702169041	-1.712213478	1.663379967	0.1369271044	-0.0290506925	-1.2180442	1.026594441	-0.2509174008	-1.234230374	2.9355892	1.80337256	-1.996375906	-1.810542785	-1.061126788	-0.803957177	-1.594583655	-0.006115425797	0.6708392268	-0.8270929377	1.116201595	-1.243115523	-0.141287855	-2.392329835	1.374390722	-0.3262200431	-0.5503264914	0.5236221733	1.752889436	0.6041925686	1.460189954	-2.209849097	0.9825304826	1.633225713	-1.094714187	-3.430580368	-0.6135800303	-2.228505419	0.2006459412	0.1021828392	0.4227895072	-0.4856274718	1.372338266	-2.802685948	-1.520410974	0.1066000621	-1.391538574	1.958046408
-0.2512968307	-0.9443805999	0.2797202678	-0.02832792113	1.51147897	0.9691507193	1.124982274	-0.7452420646	-1.585696326	-1.9894593	-2.639537631	-0.9779282318	-0.6079196043	-0.5747510605	-1.110388022	1.249421294	-0.5411171838	-1.629239624	-2.365895003	-1.638006971	-0.7511976832	0.3384548987	-1.203238251	-0.130493691	-2.087830091	-1.864886357	-1.329915327	-2.410770619	-1.629291439	0.7047881093	-0.9735273972	-1.094580152	0.007962238836	-1.419370353	0.3256091716	-1.021938223	-1.009210496	-1.256406168	-1.922224271	-1.603781484	-1.838701683	0.4883641719	1.155942498	0.5338718706	-0.526194745	0.5104953825	-1.331578489	-0.4746945644	2.668183229	1.122259449	-0.6092305186	-0.01324255667	-0.6513296397	-0.456362117	1.487598991	-0.2173661129	0.845724045	0.3140589489	1.160608979	-1.254470171	-0.914508799	-0.7199211272	-0.2810187995	-1.144659319	-0.04877670923	-0.5711404867	1.328545042	1.039757349	0.9532176026	-0.9169531877	1.212549505	0.5588125905	-1.612448377	-0.40333603	-0.871882073	-1.705180681	-1.139611883	1.570229379	1.174426871	-1.081808977	-0.2026792236	-1.236397568	-1.197090883	-0.3251198144	-2.289296382	2.06758418
-0.8411798311	1.173670964	-1.025897305	-0.5587865415	-0.9903140562	0.04373878129	-0.6640120869	-0.7562977888	-1.087999134	-0.9970827183	-1.410115944	-1.220980748	0.8103233823	-0.253320234	0.2491731879	-1.016928095	-0.2284026426	-1.327998685	-1.644432209	-0.9313362723	-0.7117181787	1.334416776	-1.289875424	0.1025203397	-1.705887934	-0.347244395	-1.207261008	-1.712234083	-0.6978070823	0.7040385794	-0.9749320713	-1.596161577	1.775034909	-1.085424134	1.117551349	-0.5992648163	-0.2720214529	-0.5346406865	-1.546738261	-1.306270124	-1.221331703	0.2382916332	0.5488155309	0.06125834476	-0.8870621039	0.5245884739	-0.3522106986	0.9087531321	2.49949446	0.8283029999	-0.2005459791	-0.8244900154	-1.092424677	-0.41423903	-0.01170009343	0.6413233983	0.427748763	-0.0625471621	-0.2914795041	-1.884322455	-0.3591286376	-1.363685523	1.324915208	-0.5078837282	-0.7648135745	0.7250900414	1.900124594	-0.659103397	1.419761456	0.8840447381	-0.2490370503	0.5648722791	0.004020295349	0.3856397047	-1.10599087	-1.536706383	-1.000394848	-0.3573940349	2.317426459	0.9627051537	1.415110864	-1.13099126	-0.6019725076	0.6367665459	-1.554265424	2.652862916
1.682731374	0.160253037	0.5857768564	1.521356089	-0.3693149341	-0.8971649075	-0.6471775521	-0.2375059661	-0.3888069692	-1.117356173	-1.021895612	-0.9111154634	-0.5691048075	-0.7920981972	-0.8748783031	-0.1678599372	0.2308576847	-1.449287252	-0.1071467216	-0.7153057622	-0.9741241279	-0.4898778346	-0.7515739224	0.04398844834	-0.8851338132	-1.470913868	-0.7862292946	-1.086879201	-0.5654586239	0.7689760552	-0.9668948977	-1.771554743	0.5804497381	-0.849024386	-0.6225705912	-0.2274830732	-0.6200934811	0.313474765	-1.32312147	-0.5713712545	-0.7961567555	0.6484336453	0.3601257573	-0.6231338762	-0.4570680361	1.118124873	-0.1865384605	0.4947229045	2.089830991	0.9996940163	0.4826307169	-1.078004758	-0.6304309048	-0.6328436625	-0.7671424876	0.5507689738	0.4747765399	0.59404582	0.5777992032	1.055231911	0.06392703485	-2.446689449	-0.1412776976	-1.250547833	-0.4318046089	-0.2751936645	0.9657414825	0.1781459965	0.8371726632	0.05525771362	0.3728418594	-0.01411147061	-0.5376673277	0.7237229151	-0.3648361364	-1.761505663	0.108550033	-0.09697034177	0.7972449054	-1.138132844	-0.2022609277	-0.9493592966	-1.04921899	-0.2049364135	-1.569304945	0.8253552315
-0.4124549837	-1.094651443	0.3355009778	-0.02517628664	1.26840905	0.2362140939	1.247347921	-0.0386543244	0.1271228527	-1.569132413	-0.9981909202	-0.7163229893	-0.7611990366	-0.8921202633	-0.277865437	0.8342990233	0.1936996892	-0.9335566441	1.133252677	-0.5008815471	-0.3944309859	0.9440765305	-1.334138995	0.7932980108	-1.158060421	-1.737254692	-0.9643764307	-0.8013197171	-0.3427849407	-0.116981282	-0.6256573842	-1.083238704	0.3312007198	-0.1899850485	0.6487996308	0.04582390511	-0.9339780967	0.9293391761	-1.605550345	-0.2514316519	0.02276648907	0.8566390883	1.622917268	0.1070041184	-0.3001192017	1.086062599	-0.2962520034	-0.4727019943	1.186562459	0.6752273632	-0.02061344044	0.2515649136	-0.6110449853	-0.3185469827	1.492554471	0.784032377	0.2029279153	0.2785458992	0.392205558	-1.126702121	-0.4397583	-0.3102121454	-0.5338963174	-1.017018117	-0.950747487	-0.9540134741	1.19607395	-0.5111449341	0.7515636169	-0.5480210532	1.056601579	1.40845971	-1.790055057	1.005932797	-0.955915631	-0.9016722583	-1.239808867	0.7984047007	0.3094156001	0.1971352292	2.307779509	-0.2154117786	-0.8375657554	-0.1191172722	-0.9856603975	0.6188157674
-0.9718708702	0.470206013	-1.126795891	-0.9441541467	-0.4463834546	0.3966736283	-0.4532179923	-0.003098328594	0.3375336442	-1.459644912	-0.1348267516	-0.4842478189	1.436162016	-1.104964979	0.7245653009	-1.113506928	0.1813794577	-0.9946084445	1.145685257	-0.619223498	-0.3443636179	1.459290447	-1.355831077	0.2793639168	-0.8560757244	-0.274923775	-0.8205417721	-0.5092087202	-0.5027532771	-0.3194630384	-0.5146228334	-1.010229276	1.412995306	-0.2789054639	0.2067256721	0.392958134	-0.04182169465	1.180224146	-1.339942238	0.5983634705	-0.4097187363	0.8135184905	1.700889906	-0.2605580196	-0.07741309866	0.6861696512	-0.8872227228	0.8230639872	2.068087852	0.402300666	0.2884820092	-0.392483493	-0.895214007	-1.089828799	-0.1443318089	0.6856302785	0.3243096556	0.2907454744	-0.6906218227	-1.479885647	-0.2965161625	-1.04658075	0.1847076696	-1.557333432	-0.2261312752	0.08482880442	1.408864449	0.2278618856	2.159718719	0.9518782209	0.329775836	-0.1296149693	-0.5147878812	1.27000641	-0.4226135606	-0.9981760012	-0.4990148481	-0.1413609869	1.41647201	0.8408443096	0.3831800683	0.4347902109	-0.05881782213	-0.2245724329	-1.393205641	1.111556055
