melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161
1.279547243	-2.394972998	1.625894255	-0.6791743354	0.1620860906	-0.9118311785	-0.3620731608	2.123704513	-0.1673523912	0.06961913452	-3.476430423	-0.7851082562	-1.057615958	-0.6223061254	-1.80603034	-0.2572529044	-1.592092849	2.221685261	3.303091085	1.400602863	-1.523062561	-1.043225936	1.218189011	-1.193160391	-0.2538991376	-4.546778442	2.291234782	1.25899563	1.086784069	1.382931404	-5.74976157	-1.200057217	1.217169451	0.9914479379	1.962936681	-1.645957232	0.2156352746	-0.7207095566	-0.2186519522	0.982907281	-0.9221796012	1.726637776	1.416417804	1.781202188	3.925815617	-3.58439281	-1.414746591	-0.1464534428	1.928730382	-0.8033416062	0.08727501909	6.119382498	0.3205479011	3.882889945	-1.087377213	9.427949887	2.011063298	-0.5909815825	-0.5722677422	0.6803038605	1.517573912	-0.3293322949	0.9914209368	6.741971361	-0.03469663487	0.2414550535	2.126223376	-1.351654046	-4.321067782	-0.930818506	-0.2157728146	6.949292025	-2.110381688	1.965502348	0.9957833754	0.8341083637	1.125660243	-2.212072539	6.368113895	-1.237009888	-2.72587962	-1.844000416	-0.857069579	0.8049252205	1.368239067	0.5486432296	6.312907428	-1.217386884	0.3486262354	2.800546942	-0.5884981055	0.5986274959	0.4270100577	-1.001365098	0.9613306316	0.2748385237	0.9991603785	-2.013341047	0.2230798561	0.8039077353	-1.588440555	0.4678143473	-1.844133839	0.5418263539	-0.4489763007	-1.483442683	-1.614838588	-0.5084279154	-1.465770506	-2.650936543	-1.772536848	-1.08256984	1.366241556	1.367357925	-1.846044492	2.169693349	-0.06354166326	-0.6214855289	0.808956269	1.573606986	0.7254024322	-1.002806182	-0.731414246	-0.715234926	-0.616868628	-1.53344363	0.8681773398	0.4667554816	-1.863241421	1.325037339	0.645089416	0.6066496948	-0.8590706097	-1.449976888	-0.7065084835	2.54005691	-0.7564025363	-0.1726087135	-1.003321929	1.702707192	1.377451397	-2.743137124	-1.070672088	0.6378077255	0.9858600491	-1.249867972	0.04631376831	3.294228689	0.4696475882	-1.199009707	2.050182087	0.391632696	2.851897206	-1.430147988	0.7892208627	-0.4692918016	2.528983044	0.6218389503	0.2581943915	-1.05752056	-1.978551286	0.02004633994
-0.9155539222	-2.750422604	0.1230905817	1.079779974	-0.7694039705	0.1199243308	-1.160073983	2.422269803	1.495195425	-0.248071333	2.473968779	0.4381728411	-1.05087905	0.1483457948	-0.9827107589	1.379312535	-2.464584026	1.415303598	1.042558043	-0.2671242452	-1.892756951	0.8930710236	1.050313314	1.631984047	-0.1312366124	-0.8485326226	1.122050231	-1.108656926	-0.1961817533	1.301846367	-5.135669853	1.360264462	1.60549402	0.3324496882	1.359888997	-2.387513923	-0.3909052633	1.190075502	-0.4345706849	-0.5286024123	2.271812043	-0.6562692694	0.05280028653	0.4978089888	0.4393970678	-3.110659361	-0.522166526	1.253601879	2.087164874	-2.152247461	1.413957194	5.697086874	0.1131754814	0.5957147638	-0.4788116317	6.502919096	1.349703076	0.6256623233	-2.185163582	-1.518447413	-0.9988647951	0.9038952722	2.094467034	3.02850873	-0.1909262596	0.5744588625	0.3078516537	-2.476655599	-3.905343906	0.2374127917	-1.811347803	2.570486722	-0.08866840521	1.855701873	0.1916356519	-1.32918123	0.6577063983	-0.4827252796	-1.164653734	0.4440199109	4.423322077	-1.117723461	-0.3910988505	-0.7793969496	1.329331784	-1.087889341	-1.280458335	0.598205511	4.037965498	1.181887969	-1.500332634	-0.5074312655	-0.9649665376	-1.22052543	1.199340701	-1.570823181	0.1832306044	-0.7644754512	3.134482043	0.5779019633	-1.297400291	-0.5993876486	-0.7870202934	-3.278628194	-0.8667844162	0.01706482183	-1.550357721	0.9810247976	-3.101310529	-0.2770327863	-1.549926281	0.09283791751	-2.939659931	-1.127025982	-0.591402498	0.8498064	-1.674034832	-0.1526975112	-0.7654125872	2.514744763	2.075351956	-1.263905674	2.506920774	1.237572614	0.7139925102	0.2376320211	0.8922542266	-0.4765491696	-1.287534957	0.2410273738	-1.402365114	2.53227639	-1.221261746	-0.3920116488	2.54004434	1.702556839	1.119749395	-0.8723531778	0.8321461826	-0.3164793695	0.2123018708	-2.18032638	0.3485328355	-1.298105248	1.96287569	-1.120731749	0.8144176423	0.3511001404	6.593986594	-2.322867014	0.6957200605	-0.5008925414	-2.488595865	-1.848374079	4.00195454	-0.5092822781	4.400257436	-0.5094219456	1.892144129	-0.513148379	0.3287822227	0.9618187532
-0.2771644267	-1.02365131	-0.1196513852	0.02165396723	-1.33750486	0.07389174356	-0.5386431872	1.625440685	-1.092989326	0.5842186109	3.302098263	1.094438302	-0.5975662792	0.03471160433	-0.6488863092	0.9045953764	-0.5944881832	0.1983594901	-0.5762907887	-1.837127634	0.4197159989	0.6057314515	2.278924574	0.6409872912	0.8735654699	-2.114493924	-0.9142140549	0.4565895962	-0.4987555582	0.968492646	-2.544975766	0.5333543157	1.169046472	0.5246001518	1.069237838	-0.9126639142	1.315201185	-0.7910899955	1.0967726	-0.9173015697	2.782221737	0.3437323218	0.1707431392	0.22263877	-1.473906361	-0.4056486722	0.4210114443	0.9345377378	1.271528412	-0.7712502022	-0.1879971651	-0.3172984744	2.411479625	-1.097250529	0.1877244915	-4.253117303	0.0003604945748	-0.445016743	-2.164237199	0.7016792202	0.6769079305	1.577050507	0.6547533431	0.7790717428	-0.5973775437	1.340237853	0.5747317413	-1.129866948	-1.206322271	0.07772502868	-0.3985938611	-0.4746581965	1.538049395	-0.2205773909	1.494598568	-0.02773159772	1.140491502	1.257343416	-3.597969651	2.391906176	-0.5833346907	-0.244407766	-1.777823254	-0.9726706733	0.7683406261	0.257300911	-0.8941854433	0.2626405987	-1.21210534	-2.106738825	0.1487353181	0.5120475198	0.4189611205	0.3159404704	-1.527512178	0.267022324	-1.643945719	-2.160220414	-2.004370634	-0.3114577974	-3.035732627	1.263284906	0.6581076248	0.2390881199	-0.01504670295	0.5782940705	-0.3338433089	0.5429315512	-2.862905801	1.352607477	-0.8608887656	0.4503757955	-2.553580095	1.320112871	0.6361698251	-0.2945893997	0.7081587816	1.470721142	1.433206829	-2.443926269	0.5858507021	0.4980856146	1.189996471	1.325769337	0.4243058614	2.651918456	-0.06065002022	-0.1780709322	-1.053151329	-0.8111741964	1.487899629	1.059951985	0.3870012319	0.5640458218	4.218714703	0.7544418859	-0.8211947632	1.351231483	-0.8284857618	0.2308097459	1.375531627	0.4559583314	1.400724884	0.2913319777	0.8674225664	0.1256171256	0.767504806	-0.1265610017	0.456504809	-0.8589347729	0.5837067604	2.519630672	0.1419099095	-2.404851976	-0.6470036154	-1.34268185	0.1513456003	2.034358325	0.3042327785	0.7714629093	-2.605852215	0.1658903957
1.082710682	-0.9339334461	0.7545991402	0.09450531608	-0.5589772161	0.6076365615	-0.08942588485	1.30390536	-0.8472673744	2.055151072	0.1707525009	-0.6756911126	-0.05467067729	1.148300328	-0.4044995918	-0.7961557393	-0.4208464378	-1.135867613	0.7014674107	-0.8213855641	0.837537178	0.07726155869	2.486937604	-0.4801442041	0.735755741	1.226097412	-0.01136713088	2.234297466	0.6358933044	0.9446219746	-1.249791397	-0.2692804119	-0.3213869363	-0.8784311925	0.001045261582	-0.08006730564	1.169941804	-0.1094490482	0.4085601854	-1.488843019	-0.9810510055	0.2757909432	1.585424395	-0.07241845235	-0.227422727	-0.1369289297	-1.02630641	0.7208993211	-0.1824331735	-1.168209457	-0.5699957564	-1.948629924	-0.1912222814	0.8282270491	0.6230522644	0.4640896924	-1.082855327	0.8302151729	-1.73790881	0.0600893249	-0.3672147614	-0.5637556691	0.6386999877	1.113511761	0.4871638633	0.1694532724	-0.1734468491	-1.575731232	0.06295710948	-0.07199741536	1.94256819	0.07632296795	0.0484126843	-0.8335440261	-0.525121739	0.1869792678	0.04236798934	1.352834461	1.698198249	2.922671441	1.71365124	-0.2544668091	0.1519038479	-0.4011329166	-0.0348771441	0.2431293922	-1.265255946	-1.065623934	-1.011115022	-0.3348373742	-0.4543163414	-0.4407917472	-0.04208619919	0.3776906178	0.7105823146	0.6717282066	0.338263328	1.829744042	0.1244438095	-0.06189990853	-2.80046564	1.072837488	0.2568318357	1.522191078	0.6518533001	-2.221369076	0.737299214	-1.351938168	0.3731548593	-0.3613135402	-0.2060605157	0.06535102019	0.2019314966	1.100694719	-0.3487249984	-0.4877885786	-1.935441505	-0.4528977103	1.192173374	-1.716956659	1.584171805	0.9618880359	-0.7626176329	0.03358321657	-1.001290713	2.085403597	0.9699603564	-0.2899542327	-1.411255583	0.5339753819	-0.1273378353	-1.009450386	0.593408516	1.265177161	6.536797741	-2.933513702	-1.806162649	2.342646462	0.07178392467	2.37173287	1.038745902	-1.410389222	-0.287984395	1.405302349	1.561105415	-0.80880367	-1.073285658	-1.985132487	-0.8815800291	0.4162100265	-0.7020172998	1.863421985	1.588905722	1.401537636	0.2268249364	-0.5162576487	-1.691741729	2.307921574	-0.2061454497	1.002921325	-0.9201319605	-1.038084117
-0.5101171659	-1.31175183	-0.213620149	-0.7740264453	-0.3927827827	0.07315630242	0.3759002986	0.2337357118	-0.4847809189	2.238489731	-0.2462861341	-1.121885477	-0.4310348016	-0.5606267951	-1.259244429	0.7000821014	-1.255930538	-2.570831331	0.8155646674	1.962270871	0.3311475772	1.489753357	1.815657368	0.7793199763	-0.5640264738	-1.442601297	0.915727471	0.9543310406	0.720845861	0.4395777713	-0.8027118909	0.4598838105	0.08035954781	-2.97674318	-0.9168539108	-0.7611023867	-0.9901260039	-0.8053782704	-1.150355053	-2.00947414	0.4002403434	0.09706203948	-0.3853323091	-0.04914652003	-1.749142756	-1.047145461	0.1821417693	-3.485344751	0.592643813	-1.607046376	-0.3132429915	-0.9825186628	-0.9876695455	0.7919327729	0.5430191275	-0.9856608799	-1.099087514	1.82662254	-1.660862893	-1.241673334	0.325772785	-1.485478843	-0.5512074256	-0.4344197203	-0.1726968521	-1.464483375	-0.1987396099	-1.504391225	0.1429319513	-0.1684942714	2.121657181	-1.462863281	0.4240835343	-0.2531993065	-1.732955028	1.47891544	0.8191237616	-1.152197885	0.6944164055	1.422669525	2.711561412	-0.2184881516	-0.6550390518	-1.19188794	-0.3115773293	-0.7282777074	-0.1989060793	-1.445334803	-0.6076424431	-0.006012467401	-1.736637369	-0.7720422197	-0.1043484462	-0.7248864871	-1.617467618	2.91141798	1.008351289	1.3361501	1.243880811	-0.004143737476	-2.338787248	-0.3904128963	0.0286765577	1.237556431	0.09319898556	-0.7252568334	-0.3864563141	-0.009041282332	0.4595585753	-1.534792692	-0.1883378726	0.0649205938	1.476986332	-1.04337077	-0.5788544739	0.2392601796	-2.451184043	-1.41821328	-2.646568024	0.3062349921	1.992688243	1.621051548	-0.470342142	0.8928437402	-0.673297816	0.04046541847	-2.381992769	0.295267658	-0.3017496521	0.7071428252	1.10731529	-0.6249719367	-1.660016638	-1.009062779	4.051977417	-1.43430301	-2.66988303	1.452376933	0.8498424849	0.516207087	-0.4807359782	-1.740095778	-0.004149853297	0.935282807	-0.7661895277	-1.698904788	-0.9436437586	1.856050752	0.03220504372	-0.4038198146	0.9603072747	1.327954807	1.461188984	1.899374957	-0.5183250171	1.055957996	-1.713609321	0.03322260806	1.34020386	0.4364378516	0.09522426536	0.1472856493
-1.055692358	-1.594199636	-0.9628104767	1.102818545	-0.5986726644	-0.1701036643	0.04141669064	-0.8470193167	1.876584956	0.1633037518	0.2275130763	0.2695031984	0.001000534072	-0.8059162409	-2.24574358	-1.011181487	-1.809111561	-3.366331211	0.4619673217	-0.4312700981	-0.8384756731	-0.9566441457	0.8759807369	-0.7317898594	-2.359493159	-1.051946654	1.078601532	0.7107960188	0.6519592694	-0.8338499422	-1.439657097	-1.619652121	-1.092545277	-4.78860892	-2.265348872	-1.214675969	-1.690753963	-1.96030523	-2.253570685	-2.328627678	-0.7247327255	-1.102715252	-1.276326235	0.1617571037	-0.3173488979	-1.770946346	2.200823873	0.2888975754	2.347720065	-1.967206173	-0.09996719646	0.2345600748	-0.5665321115	-0.2058966597	-0.4234036192	-1.187239319	-1.408230881	1.021711884	-1.389868618	-1.608835185	0.9141787759	-1.220402976	-2.039279934	-0.855438989	-0.7549962164	-1.44392883	0.6664395338	-1.334843798	-0.4972174931	-0.9519242127	0.3465118085	-1.267850207	0.5944118354	-0.5338786251	-2.675113383	-1.176079788	0.639639125	-3.492128017	-0.7472027266	-1.049124229	1.236677307	1.849497863	-0.7856988877	-0.8530219408	-1.11588465	-0.6729019453	-0.08440958567	-1.552978808	0.7854809862	-0.2819974448	-1.717220204	-2.703529839	1.347770718	-1.157661275	-1.988365023	2.110488533	0.1883875081	-0.3101542437	-0.0281687209	-0.2392831351	-2.628740452	-1.608273788	0.3678538346	1.02659614	0.1175300845	0.04372009517	1.095394183	0.5494430173	-0.1413565043	-1.917308965	-0.2394449913	-0.5306224009	0.1677497961	0.7650225852	-1.679861485	-0.004827545658	-1.988512141	-1.020587705	-1.536171177	-0.3745142641	0.8665888464	0.7730962689	-0.3035761078	1.156470524	0.05363373935	-1.76804738	-2.605035468	-0.03403013445	-0.4502767186	-1.986107703	1.563469983	-0.9323956396	-3.003591683	-0.1008449424	-0.7092809455	-1.919946139	-3.104460209	1.862703488	0.1621702902	0.7069586495	-0.164799202	0.3340644574	-0.3358237472	1.298338398	-2.872546903	-0.7369729672	-1.328826248	0.6374067022	-0.6435016771	-0.07383189645	-0.4691245547	-0.1733043261	0.9884020032	1.430017076	-2.042921595	1.910147239	-1.019972645	-0.2662594365	0.8944248369	-0.80236965	-0.5862455466	0.880086729
1.251708415	-2.091304036	1.284456293	-0.3097335697	-0.3716164951	1.383754885	-1.540953115	-1.931179672	0.1057209771	-2.350752604	1.192896489	-1.139681035	-0.1326369827	2.256728567	-2.383393287	-0.774205981	-2.067574008	-3.112777919	0.4210968676	-2.961955698	-1.761047473	-0.03740543874	0.1852412748	-0.7865413614	-2.359262747	-0.2966168772	-0.8780418186	-0.8716901294	-0.06012161514	-1.55048706	-2.386484196	-1.575308528	-2.040257406	-3.587282422	-3.166945051	-0.4159791458	-1.02318248	-1.06834249	-2.238573032	-1.715869648	-0.01687204482	-2.103817288	1.867110591	-0.4580926455	0.372586407	-1.828219694	0.311738919	-1.295066338	0.6717713526	-1.714510092	0.2825864778	0.04114750442	-0.7585215205	-0.6851163754	-1.882235116	-1.106135147	-1.041297552	-0.1094233041	-0.2662459572	-0.7851685144	1.098498317	-1.928522514	-2.236744587	-1.933000397	0.2958814734	-0.3759418385	1.679196757	-1.588259233	-0.3554413162	-2.618172011	-1.681384426	-0.3265182312	0.9497723784	-0.5848421984	-2.469501212	-1.188673835	-0.06297669947	-2.856013498	1.715640406	-2.819911411	0.8619298286	-0.4291388576	-0.396819969	-0.395743434	-1.358931528	-0.376570798	-0.709856299	-1.322106713	0.1119691726	-0.5159098652	-0.6033785642	-4.175535068	0.8083243713	-0.5913735968	-1.708025694	-1.502594005	2.179064083	-0.3874500051	-1.388021147	-1.066828297	-1.020023835	-1.490766071	-1.40815744	-0.9614985002	0.4902028471	-2.195583752	0.3299409887	0.1266801156	-0.1015629939	-0.8875295769	1.302540405	-0.02090682479	-2.124537347	0.2524242585	-2.097388743	0.6367459874	-2.020678576	-1.689948529	-0.5404742722	-1.129634617	0.3231572691	-1.947383623	0.4124632511	-0.8120014373	1.176086673	-0.5797201013	-1.449792891	-0.4111716043	-0.8668639443	-2.341729652	0.01686797868	-1.100228487	-1.245438912	1.298259381	-2.362030205	-0.7228434848	-2.179486675	0.03361837589	1.375222596	0.8691358975	-0.1862041664	0.04621108055	-0.5721571626	2.17760584	-1.44334594	0.3625216103	0.3628855464	-2.416422589	0.2522735809	-0.9497404517	-1.448195032	-1.749930539	-1.611348166	1.319598654	-0.4266067339	0.8337730804	-0.5338900183	1.75666297	0.3321884411	-1.455919025	-1.435543986	-1.030267756
-0.7633297518	-2.166781189	-0.4207021454	-0.9122238384	-0.5177907955	-0.3741832678	-2.618071338	-1.924059392	-0.8982976522	-2.69543667	1.018511031	0.5323358298	-0.490850387	-0.4345476186	-1.579382812	0.6221719859	-1.575250606	-1.415022208	-0.265694488	-0.02415591986	-2.067011238	1.821270305	-0.882418137	0.06717545393	-1.093075838	-0.6370953641	-2.431744438	-0.4043874291	-0.5385185501	1.193396018	-1.066207459	-0.251152599	-2.055417492	-1.133653787	-2.210900318	-0.1645681235	-1.168669018	-0.7544914137	-2.106467631	-0.3238236875	0.3122504381	-0.2220270999	-0.7636169407	-1.316652785	-0.2772859051	-1.688518478	-0.5101826098	-3.296246037	-0.9343651194	-0.881016732	2.116350019	0.6940370984	-0.1661374548	-1.511124046	-2.400674955	-1.268758908	-0.7782782802	-2.417123662	0.245874335	-0.4404171048	1.213814857	-0.7752400837	-1.224410355	-0.03940413468	0.2097636616	-0.6682656384	-0.6784033287	-0.9843313451	0.3246422401	-2.725190772	-1.991559227	-1.683703982	0.7495840084	-0.5813739017	-1.615110042	-0.3462511634	-0.5442116366	-1.328757607	-0.1211491264	-2.648171237	1.663370848	-0.9106341361	-1.123131456	-2.045376247	-0.5991470839	-0.6688180441	-0.05051000498	-1.59458562	-0.9827744723	-1.412446303	-0.303905912	-2.974448246	0.1596443602	-0.8241650968	-0.4593009443	-0.8188967356	0.913480874	0.849451576	-2.263569075	0.8297020171	-1.302658573	1.36840633	-0.9594815337	-0.5144821315	-0.09658370818	-0.7454520634	0.7025450809	-1.270831894	-0.5085061126	-0.7300228207	0.6035873128	-0.7622325615	-0.1585056857	0.6852867853	-1.13482596	-0.4227175328	-2.424574482	-1.648539695	-0.2797395347	-0.4982775217	1.155025104	-1.568379585	2.128736291	-0.919248642	-0.06820273563	-0.4564367174	-1.459962839	0.9709535252	-1.550320474	0.6953279824	1.195610141	-2.001874611	-1.241999242	1.009575073	-1.451738131	0.3773466034	-0.7838107334	0.1802155887	-0.6659355578	1.900666602	-1.142285633	-0.1015350005	0.6557545242	0.8102761948	-0.8382836427	-0.003898410773	1.202333997	-0.4427127905	0.326910506	-1.553430583	-1.335031722	-0.8344630555	-1.500145803	-0.5100613238	1.096115977	0.9712985203	-0.2330614176	1.395997689	-0.7738254871	0.1244169124	0.1413213889	-1.02191854
0.7686658231	-1.584903524	-0.7407191852	0.706096645	-0.444844494	-0.7312401199	-2.335004061	-0.5077673104	0.9317216797	-1.1365739	0.7367089751	-0.5645838389	-0.647601052	-0.9307576365	-1.686469458	-0.3192830914	-1.788649631	-0.05120966611	-0.1643264157	0.3584443304	-1.907706568	-0.4670238534	-1.411146221	-1.497361108	-0.5961026021	0.8415892145	-1.994133283	-0.938702681	0.1995010126	0.2854398167	-0.8699501912	-0.8197254154	-1.535359416	-0.3236479666	-0.2660930828	0.06261263906	-0.8503735434	0.4140664128	-2.376641797	0.6938398692	-0.812229524	0.344079561	-0.1727933826	0.7128846865	-0.1204061051	-1.071162587	0.09778629747	0.9329669595	-2.062512155	-0.08971742136	-0.1888225671	-0.5918259875	1.851511672	-0.06385201223	-2.007245629	-1.456499109	-0.9098884421	-1.993897721	0.4179991084	-0.236366934	0.887219691	-1.220404094	-0.3344950886	-0.7969579374	0.6820482941	-1.096141073	-1.921511015	-0.3891761891	0.708992291	-2.316417549	-2.004701988	-0.1700935904	-0.7039968692	-1.398782877	-2.073903369	0.1328023172	-0.6215396134	-1.439140492	-0.4250881306	-2.266687689	2.298961988	0.5444722506	-0.2672466137	-1.497993572	0.1165244159	-1.506762017	1.888027604	-1.085290766	-0.1156353698	-0.4945198294	-0.3455570171	-1.644335234	0.9970387719	0.02969912544	0.7288649488	-0.3284497715	-0.4658655553	0.1974048452	0.040771468	0.9894157889	-0.7263335171	0.9639981804	-0.5306547776	-1.859082186	0.8876239319	0.08354795918	2.432006788	-0.6886733535	-0.6074250302	-0.7553254098	-0.4198712285	-1.063094676	1.29002337	2.341565856	-0.2204554516	-1.135382531	-2.021963434	-2.540715905	-0.9942662758	0.6271576869	0.1439133753	-1.014142346	0.5398996263	0.210939818	0.3854874459	-0.6558231497	-1.428776208	1.658016411	-0.1348110038	-0.3846999841	1.441451836	-0.7828666691	-1.067660548	1.951264264	-1.635475054	-0.2231423552	1.071480985	1.05625172	-0.3317185799	2.662051325	-1.91424849	1.413468988	1.597434374	-0.3401864361	-0.2266135603	-0.2445898535	-0.1047153341	0.1467017432	0.2344713479	-1.799149949	-1.167708874	-1.255028698	2.738223572	-0.6515059003	0.5930978556	-0.9436387362	0.7025178017	-0.01397561998	-0.7610006179	-2.045083889	0.09035464001	-0.6478522731
0.1717352909	-1.231845915	-0.3864105418	-1.063780773	-0.9762404355	0.728163306	-1.925055041	0.1404166705	-0.8258998337	-0.9387606942	-0.802397729	-0.7670931177	-0.591941183	0.6333631825	-1.058449708	1.844378644	-2.18578848	0.5812798678	-0.03816338906	-0.5417977441	-1.702096208	-1.226758709	-1.147220179	0.6686946521	-0.9323193691	-2.222303338	-1.755370516	-1.453149625	0.5470849226	-1.098354297	0.7089887683	0.8079653139	-1.703369717	0.2097536384	0.08468806202	-0.9277246883	-1.683881723	0.6114418746	-1.953089603	1.204756879	-0.8459993222	0.5756618059	-0.2106559304	-0.2968376936	-0.3687617099	-0.6004935728	-1.134508224	-0.389569529	0.5500210647	0.5029586742	-0.7144832277	0.4405350284	-1.038447953	-1.666729895	-1.28633015	-0.6738671667	-0.4070658288	0.8758171087	0.3486726524	0.4478332254	1.210418603	-0.4393316316	-0.1503494895	-2.352765397	-0.7526127151	-1.163791577	-0.4976635643	-0.1269758996	0.553008782	-2.24045897	-0.5422949966	-1.433134781	1.001653953	-1.46507465	-0.7147274944	0.9041088017	0.01197581491	-0.8665633568	-1.424128039	-1.043915896	1.274667807	-0.587675661	-0.705500423	-1.059245152	0.4676970818	-1.047201594	0.140219422	-1.155950061	-0.5515871421	-0.5915434127	0.1945819187	-1.407323954	-0.5465809987	-0.004571721905	2.468294472	-1.09078738	-0.1926058573	1.131321371	1.308919203	0.2155914797	0.2891865205	1.156002155	0.6152739995	-1.727226321	0.6451573481	2.746268862	0.4244063752	-0.5441530514	-2.043530855	-0.1643215233	-0.06561431157	0.3827288891	0.4281476659	0.06848857639	0.8098617592	0.283316875	-1.59009593	-1.436228476	-1.273753724	-0.8610028568	-1.324610749	-1.353163975	-1.021806336	-0.7396458897	0.05255982314	-0.3051007145	0.09591848501	-0.6485020471	0.4365630596	-1.892458334	-0.9749756626	1.156422321	-1.527254283	0.09884518574	-1.95141505	0.1669182154	1.257244503	0.6725572382	0.3368490343	0.2856423927	-0.2752222918	-1.763819832	-0.3976517976	-0.07998392242	-0.3944391572	-0.9295579802	0.9876202969	-0.9773742812	-0.9745178231	-0.7977790705	-0.9676427069	0.6720672367	2.448819601	-0.8235576145	-0.9450643243	-0.7926350277	-0.3256868004	-1.061998954	-0.160414299	-1.239594227	-1.060846094	-1.357709403
