melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086
1.245154916	-0.9142654096	-0.9195442358	1.798844853	-0.2570411362	-0.5409213744	0.6410802132	-0.6886657508	0.2133589001	0.3042890305	-0.1844993693	0.1177932319	1.319051724	0.3012200795	0.5260913861	0.4178810996	-0.5632135452	0.4474758232	0.2095383403	-0.118679995	0.824882427	0.6754027142	0.9834381601	-0.2283142877	-0.8859441142	0.5984071076	1.039143891	0.3126593686	-0.2936759532	-0.8751996883	0.3113076743	0.213484926	-0.3365293061	-0.3577324808	0.5892548298	1.095100799	0.2624812315	0.5278523426	0.2608907324	-0.6900134386	-0.02362296083	0.3458149632	0.7784071665	0.05904795382	-1.296333048	0.1729081268	0.3894613504	-0.3011733695	0.4082327685	0.8814815869	-0.5990634383	0.3421582669	1.139311418	0.1645840414	-1.39672783	0.8908570463	0.252986319	0.3876303605	0.8914904198	1.390861598	1.521142518	-0.2595842126	1.466467448	0.7620183226	-1.032577433	-0.6288876827	-0.02906613845	-0.8369420411	-0.3829656512	-0.6622895477	-0.782828595	0.7485780611	0.7505172483	-0.8280117836	-0.7916688408	1.423681407	-1.047148151	-0.175566414	-0.09704255823	0.07245005382	-0.2675321151	1.069130633	-0.3679320868	-0.2396556772	1.093913422	-0.7925895345	-0.5037961162
-0.6900345295	-0.05925959275	0.5077038693	-0.7627791055	1.409653254	-1.006024569	-0.7141087016	0.8098071205	0.1043566147	0.04067466856	-0.2347731999	0.5283887283	1.608123029	0.6596726566	1.114052097	-1.350360791	-0.05873348871	2.275291968	0.3136238392	-1.414597328	0.5179841101	1.107408561	-0.1969371152	0.2077913582	0.02855744962	0.6867692698	1.926259139	0.6777114914	-0.6455116659	-0.1798225136	0.6508291589	0.3525747744	-0.422757438	0.08443776691	0.9175413421	-0.5717462181	0.3905164259	1.12086215	0.2752040403	-0.7152903103	0.706454574	-0.1721324683	0.05546253144	0.06022741087	-1.279239909	0.1609761709	1.035729111	0.7607261781	0.8023274692	0.9313716383	-0.9768557372	0.3701774708	1.20075418	-0.08797582752	-0.3566758054	-0.6881991364	0.6122979435	1.055136239	2.085878521	1.699502598	0.01584761071	0.3563483435	1.622339432	1.598899305	-0.5132594523	-0.6289101753	0.7540901956	-0.7758264889	1.243722777	-0.6116358903	-0.6801094226	1.026252266	1.354824807	-0.6313929612	1.300273187	-1.193174261	-1.91284658	0.1386854677	-0.3958172574	-0.6722475429	0.04340067146	1.504959292	0.2318639234	1.030135131	0.9716531563	-0.2872665964	0.7036662908
1.01432881	-0.9408555671	-0.4590193277	1.307565974	-0.9293652391	-1.269383038	1.30290914	-0.6024640842	-0.538084747	0.1234879106	-0.01027234504	1.235003787	1.120454071	0.9537538928	0.568443551	-0.2891599573	0.5304858681	2.74030527	-0.2532831518	-0.7178327379	0.8270276016	1.299776334	-0.1128698411	0.3388552263	0.5859095157	0.5810373634	2.164463285	1.042687978	1.463361175	-0.256078504	0.2427637919	0.6000733747	0.4138099445	-1.288017068	1.04479535	0.1513057384	0.4271436974	0.5928191469	0.2094794987	-1.361208857	0.6283396259	-0.1762788338	0.477971431	-0.3890219904	-0.7993164757	1.700212974	1.02342426	0.6103137835	0.1138786647	1.53333799	-0.8201582682	0.7532507108	0.6681312119	-0.2168184933	0.3737206068	0.1330236361	0.3820258967	0.8230459948	0.8542193329	1.322614908	0.3219601254	0.8100495618	1.782778325	0.4889533287	0.4862581787	-0.4665963043	0.7500120034	-0.1035294963	-0.6628739694	-0.8135125132	-0.2153155017	0.8413334641	0.4047530237	-0.8001565271	-0.1748407745	1.058023931	-2.177234042	1.337489871	-0.2490770804	0.2857932877	1.296844132	0.6825901042	0.1897860878	-0.1868148142	-0.05022207886	-1.015646715	-0.5803945922
-0.2378805725	0.652812707	0.9003478906	-0.7674343062	1.554169759	-1.645759985	-1.01412927	1.983468956	-0.7402160572	0.3160553017	-0.4325189333	0.8218497098	0.6818831836	1.010688296	-0.09893505855	-0.4917888107	1.495254464	3.497941003	-1.064890458	-0.6428285733	0.06542561668	0.9280845522	-0.4468738502	1.093199013	-0.155431758	0.4492368708	1.837781488	-0.5419476629	0.09843456532	-1.032387358	0.6882414656	0.5705402114	-0.5345210675	-1.259302267	1.197877811	-0.9923381565	0.310465559	0.6188331392	-0.7839335398	-1.201710335	-0.4294715167	0.3054628056	-0.7219879156	-1.180534378	-0.5274677715	0.6026573744	0.5134401933	1.121161179	0.8492369341	1.089346702	-0.6857146867	1.489250393	0.6328376757	0.3996173786	0.5450304008	1.660171166	-0.8187776328	0.2389608086	0.4245113296	0.7077043785	-0.380090197	0.7874063262	1.991543097	-0.9656408029	-0.3373855483	-0.4641285665	0.5470944468	-0.1891001895	0.09872734912	-1.028311171	-1.302308475	0.7405967588	0.1479086004	0.444151967	0.2598671269	-0.01243109247	-1.955308106	0.8070230989	0.5975025358	-0.987520164	0.04333038805	-0.3215861111	0.1465407076	-0.6695806266	1.264086537	-0.8486106789	0.9905369677
-0.358381866	-0.73934169	-0.7414646026	1.060561835	-0.8350225843	-1.628983149	1.295767464	-0.3473552919	0.1550089654	0.2206313631	-0.8245623043	0.860333437	0.3318206789	1.137051647	0.3540169893	0.4759670375	1.416198646	2.866253766	-0.9651597338	0.2351515634	0.3198578565	0.9044334453	-1.117009471	0.4223001278	-0.4044164206	0.7345783968	2.031933558	-1.063145685	0.4101752978	-1.18546798	0.4682111501	0.9212558317	-0.2834101787	1.373216802	1.757860671	1.63471716	-0.5648040725	-0.4187577014	-1.09456625	-1.512438723	2.650445379	-0.1026014438	-0.08163360812	-0.8786235973	0.7105555504	-0.07750713612	0.1466433978	0.7184306556	2.343120534	0.160389872	-0.2587093328	1.857981776	-0.8476510117	-0.2319170452	0.1521731793	0.7982628625	-1.245278527	-0.1114235764	0.5059971128	0.2923832273	-1.186623884	0.1142916095	1.796742796	-0.7840919147	1.115197177	-0.143405553	0.202007699	-0.56645231	-0.1679734569	-0.7059165157	0.586729729	-0.3640795549	-0.8260132169	0.2423550353	0.3669689192	-0.5439031119	-1.306635123	1.300552844	-0.2644921855	0.3882868425	0.935125766	-0.9627753937	-0.5958144481	-0.6465819391	0.282994654	-0.4115709294	0.7592819288
0.4421804141	1.22327413	2.209944823	-0.4681538115	-1.129075698	-1.875186357	-0.07848733248	0.7267864433	-0.2293324785	-0.1313837107	-1.136333961	0.8208280561	0.3287278097	0.9879338165	-1.204321129	-0.3391777587	1.00894816	2.704610904	-1.501908739	-0.70219374	-0.03572140912	1.051307374	1.468620975	0.6014541214	-0.331877938	0.5645908503	1.836680349	-0.7197302485	1.617409538	-1.271180521	-0.3013764066	0.06408224042	0.09346986073	0.1977539475	1.545840746	0.5225835372	-1.146129226	-1.369376309	-0.8580345257	-1.743893537	0.02734446224	0.3977166791	-0.5552593288	-1.398142534	0.3216876129	-0.4507097563	0.01590244428	0.4027909688	-0.09800271592	0.3972016871	-0.4797397506	1.61053508	0.2921965897	0.1206182333	0.5419867963	0.4925483622	0.3391995369	-0.3169839027	0.5103909712	-1.18997518	-1.289066959	0.4392789825	2.607800417	-0.3096187301	0.9233270838	-0.2014973385	0.3806620427	0.5024673113	-0.3395150834	-1.198028207	-0.2636800242	-0.5119152239	-0.9726356003	0.1013831649	-0.7506538421	0.1790948682	-2.206999587	-0.3146743501	1.068759445	0.607619896	0.09579647249	-1.3472369	-0.09084919829	-2.128080037	-0.5828794868	-0.7639804029	0.3632669902
-0.8086603911	-1.129200892	-0.8724570795	0.3770644491	-0.264990085	-1.281052021	1.691866544	-0.1584982526	0.7717090242	-0.6351418784	-1.432787048	0.4396594668	-0.8006194241	0.6156768519	1.459739898	1.672692043	0.2667054941	1.899790836	-1.490309183	0.7979344721	-0.4111004067	0.942957555	-1.428063131	0.5128149712	-1.087803962	0.4218230124	0.7661692487	-0.7724404258	0.001097204779	-1.362606948	-1.050792379	0.6230214213	0.9135226308	0.2639171159	0.5206749349	-0.9341354436	-0.9195321854	-1.072288961	-1.460271134	-1.861009184	1.329595685	0.2248075845	0.2867405363	-2.128191978	0.4561002078	-0.1278614838	-0.2825473928	0.1327797728	-0.8547020057	-0.2958965415	-0.2465412413	1.365689501	0.2096515538	0.2592214336	1.196473559	0.9468809905	-1.084291732	-0.3974405809	-1.639029671	-1.864056755	-1.271795106	-0.6797782205	2.136615063	-1.322549601	-0.2137320114	0.248438481	-0.2355246525	0.6675426504	-0.3998302053	-1.207942739	-0.8997265936	-0.9169894704	-0.5599146007	0.7068255007	0.3806940716	-1.486826923	-1.046109183	0.6476931318	1.052866783	0.5822954016	-0.4173313715	-1.729721587	0.3316525171	-0.3430805868	-0.3575012037	-0.9169735314	0.7592401861
0.9953930963	1.361561687	0.3190066323	-0.6623241587	-0.4844118679	-1.319462942	0.09311530978	-1.34731806	-0.6671463073	-0.6393516455	-1.074127173	0.6538457867	-0.892518993	0.9332643697	-0.9436855071	-1.142685299	0.008632638376	2.82663145	-1.092602478	-1.076323747	-1.40341049	1.035016375	-0.9439781343	0.5262231971	0.06198830968	0.2049068121	0.1779729656	-0.2883624112	-0.6922431211	-1.246347324	-1.47578793	0.1890276122	-1.03865492	-1.040753436	-0.5115995523	-1.190387163	-2.20255558	-1.578004701	-1.212846886	-0.6139417295	1.371632557	-0.5445656575	0.1466155301	-1.382503418	0.3128549754	0.01483542404	-0.6923067387	-0.1335154393	0.06582693439	0.4568780089	-0.7822872923	1.338774619	-1.301736863	-0.4331992468	0.5336232581	0.3415296473	-1.319701593	0.06025999173	-1.692817991	-0.7023458694	-1.042481838	-0.2231800723	1.980324912	0.5350642718	-0.0599136471	0.2275759573	-1.389287373	0.7910143124	-0.006073348045	-0.8213671684	1.59768732	-1.96109214	-0.4395203305	0.734194526	1.026292086	-0.5153879446	-1.757468907	-0.4236029486	-0.2007301305	-0.4088757018	-0.707187788	-1.962247004	0.2443955216	-0.06299978602	-0.5766378117	-1.115905056	0.7104932643
-0.4194793599	-0.08977309982	0.472278987	-1.131249447	1.809854705	-1.320509044	-0.9698998774	0.8488462289	1.498602822	-0.5188752067	-1.461986639	0.1926580615	-0.6642750122	-0.1343129544	-0.9410441517	-0.4154997014	0.06568704858	1.883112005	-1.369464094	-0.2838818546	-1.698813034	0.2880122518	0.6745474501	0.4557043069	-0.430217559	-0.4062835209	0.2823223547	-0.3920887304	0.006969222469	-1.893921224	-2.173469766	-0.9520228296	0.3377203106	0.2461827334	-0.8541224703	0.01446636562	-2.177934517	-1.572594351	-1.627324432	-0.6294655261	-0.828867883	0.3751044898	-0.2280267153	-0.04075603165	-0.1621720328	-1.078218803	-1.425231217	-0.4389961676	-0.9296771762	0.9230242512	-0.3458158159	0.7099648763	0.9423873895	-0.3877797144	0.5576566273	0.8474515616	-2.540133462	0.05312373799	0.4791516282	-0.9973840184	-0.9139983919	-0.6788522603	1.196969541	-1.07601406	0.6082973082	-0.3184851213	-1.544298323	-0.06176503306	0.6386757064	-0.3418991485	-0.3223382627	-2.808964809	0.02482098262	-0.07160045695	-0.1419683417	1.312996887	-0.7557985095	0.39959637	-1.605232077	-0.3737296905	1.130496745	-0.8825553582	-0.6581047831	0.01499818758	1.511409627	-0.8467218798	-2.030652591
-0.2717013738	-0.8634490176	-0.9297305441	1.443309882	-0.8910016429	-0.6416311303	1.450685198	-1.237047678	-0.8410343116	-0.06437659172	-1.39664252	-0.1840459375	-1.276361997	-0.9352399474	0.7168050372	0.9217874283	-0.4280847793	0.1575283836	-0.5133775372	0.6018614197	-0.8449508027	-0.1744418628	-1.063868808	-0.4559092622	-1.124868591	-0.8044415003	-0.4951877221	0.01780879011	-0.1169858176	-2.350973563	-2.129895313	0.2206468341	0.3335797561	1.633201785	-1.65197014	1.015988735	-2.031337267	-1.318547614	-1.063835075	-0.4703026667	0.9744912809	0.7224523291	0.74141711	-0.1685529569	-0.2929458591	-0.6546563021	-1.229718723	-0.5674909679	0.9722129879	-0.2634509337	-0.1680089775	0.0602714112	-1.40202342	0.1304398786	-1.029328905	-0.9816684233	-2.086997994	-0.1535973583	0.1204629758	-0.7078598275	0.03221990731	-1.683325163	-0.8226470208	-0.303521266	0.824086929	0.3713473054	-1.945211781	-1.288073195	-0.3675321316	-0.3204674521	-1.593014266	-1.81351976	0.449340228	0.8936741323	0.1141179304	0.09942240836	-0.3888856984	0.7067162563	-0.1241182973	-0.3147720989	0.5544490913	-0.1572068646	-0.8082530504	-0.4584304548	0.5315080604	-1.26209708	-1.064901024
0.7848014905	1.607569116	1.463804145	-0.700310286	-0.4646544281	-0.2012497873	-0.1293083763	-1.259553768	-0.2431018395	-0.1898078311	-0.08574667115	-0.2064841278	-1.435814152	-0.9422720238	-1.580863996	-1.495151195	-0.7707101433	0.04743126852	-0.04289010225	-0.8591526449	-1.139639057	0.3026639298	0.3131958084	-1.145258595	0.4898575213	-0.7042343754	-1.323536133	-0.179088614	-0.0258498966	-1.677215598	-1.631465301	-0.5641494351	-1.434048741	0.1634682195	-2.17541285	0.3030945543	-2.676168502	-1.522560966	0.06059036275	-0.401276179	1.180809212	1.149396396	-0.2189916817	-0.2411175895	-0.3089764155	-0.1048131337	-0.06659844579	-0.7956583394	-0.1369006329	-0.2471501984	0.2315288166	-0.6469253546	-0.6404558252	0.4948806176	-1.667280873	-0.7017494984	0.2153084432	0.7262996025	-0.5796200805	-0.2821703374	0.5392137242	0.2015984939	-0.9633089414	0.9913464379	0.7098391463	-0.1696039394	-1.907094114	0.7024739689	0.1726440584	-0.4247910177	1.462822367	-1.44773758	0.4986971155	0.6040844471	-0.7232532038	-0.5228182655	0.469345287	-0.4768600409	0.3911522107	0.7129092131	-0.770395653	-0.6057390384	-0.61684778	0.08076851634	-1.303964058	-0.1011918102	0.5711424822
-0.9369412941	-0.7737012314	-0.2674058527	-1.405778715	0.9204360594	-0.4508503466	-1.358161443	0.2630764579	2.277402753	-0.1701760507	0.7887483807	-0.8918984354	-2.013929172	-1.237832017	0.7625237808	-0.3942211861	-0.7525295072	-0.3239142352	0.1219344353	1.538668827	-0.8462341996	0.4801174368	-0.6404651732	-1.325713234	-0.3186554744	-1.179841935	-1.964306671	-0.118621331	-0.1812759156	-1.515824354	-1.775848826	-0.4609573089	-0.1624586327	-0.1297553631	-2.075556212	-0.9622887929	-1.957633381	-1.357605608	0.7293867402	-0.7906833621	-0.7331542002	1.005148311	0.3584776841	0.6520561233	-0.8998446104	-1.261312119	-0.1849283636	-0.4378507344	-0.7535792553	0.7523210979	-0.4152368357	-1.027696909	0.5466845291	0.4152951813	-0.05740005342	-1.314703356	-0.6976947281	0.5716059388	1.007917665	-1.158234858	0.7440606927	-0.5146342413	-0.6399331018	0.6987447851	0.1574581324	0.08411498403	-2.226274911	-0.5660781319	0.08757257282	-0.02476831183	-0.5534288923	-0.7912800101	1.604171575	-0.302113402	-0.9658155888	-0.04394986928	-0.4116987919	0.3373183718	-1.146485679	-0.9708266518	0.4405482767	0.09394543819	0.1067113186	2.843550326	1.251855841	-0.7727208182	-0.463940474
-0.132852204	-0.8638381008	-0.9031067715	1.424031135	-1.04346482	-0.3809352478	1.133429068	-1.575091464	-1.27660053	-0.09799300475	1.158889141	-0.5942535393	-2.04321101	-1.098173725	1.17787445	0.9381270841	-0.8437522202	-1.506729431	0.924324569	0.6180080317	-0.5723949369	0.2463601978	-1.680177652	-1.672613303	0.0008144669345	-1.306765098	-1.463791862	-0.2781635233	0.1235819945	-1.217062854	-1.540200334	0.3049393645	-0.6018752452	0.3685266577	-1.214066558	0.2361605404	-1.172213046	-1.32123973	1.600769753	-0.3130566111	0.9100700645	-0.5016680257	1.375484441	1.060486432	-0.9872961192	-0.9196488035	0.3072649853	-0.5286766551	2.116538582	0.02327330192	-1.170388308	-0.9065705976	-1.596954315	0.6642666945	-1.430522432	-1.60013917	-1.1846615	0.7264109013	0.6770900587	-0.9366230957	1.248153488	-0.5577807922	-0.8937845746	1.328119659	0.4994301633	1.150479251	-1.538816523	-2.13376463	-0.4653400213	-0.382702936	-1.696942024	-0.2758774309	1.711856424	1.187567248	-0.07041321486	-0.1113692115	-1.282167568	1.589914644	-0.7770537788	0.2244846803	1.751143276	0.1028804454	-0.7073039646	0.2078325516	1.567539269	-1.201537589	-0.4280012651
0.9241895971	1.784034658	1.36868778	-0.3809778364	-0.5275218731	-0.01474352644	-0.1936122503	-1.193765143	-0.3639074267	0.2954265223	1.719796364	0.03285135521	-0.8080656732	-1.189600262	-1.43726631	-1.253533252	-1.368081725	-0.4283236053	0.8159230795	-0.04945678926	-0.409734701	0.1379831277	0.4025784152	-1.513755245	1.364739563	-1.177928865	-1.571622487	-0.465807975	0.5727380451	-0.541354539	-0.7427749581	-0.3935332061	-1.113394856	-0.414587173	-0.3758395094	0.1529510335	-0.9362007694	-1.813654248	2.320797476	0.1818347229	-0.01348225416	-0.9098538261	-0.3990547746	1.33912149	-1.124110559	-0.7024215958	1.137676388	-1.204481871	-0.1444209461	0.9927910053	-0.9330750197	-0.5737496839	-1.152153613	0.5579176987	-1.883096946	-0.9563692892	0.3452811128	1.492614184	-0.4513046661	-0.2377628542	1.704971774	0.7438905799	-0.2654127677	0.3432940976	1.000840983	0.06038481812	-0.8605873762	-0.1007257292	0.3653478971	-0.6573657123	0.3380103515	-0.4384990929	0.5179939927	-0.3651439296	-1.20586925	0.22601056	-0.1956726672	-0.004605928447	-0.3163260059	2.101124616	-0.8779761582	0.4809934759	-1.206306751	-0.4119809332	-1.07470429	-0.2508297275	0.7661720726
-0.9933488537	-0.8581473458	-0.3990017009	-1.446938179	0.6850478185	0.5880112263	-0.01252422889	0.608587763	1.389528261	0.0009216359711	2.322534296	-0.5090743882	-0.4363090749	-1.500518208	1.595117162	-0.6386410314	-1.546577079	-0.5862704213	0.8363058288	2.199249304	0.1366932066	0.132120854	-1.168643292	-0.3377608723	0.1334173507	-0.9141756547	-0.9474699119	0.2500261247	-0.1227534709	0.208573196	0.5979144238	-0.2779423934	0.2777911083	-1.00251892	0.009722057746	-0.7472296747	0.3241776484	-0.7228627027	1.99055714	1.399265687	-0.3403603783	0.8524659523	0.05249619817	0.9573941828	-1.33520867	-1.499142965	0.735148072	-0.5689401243	-2.210235276	0.000972228496	0.3730582247	-0.1783341516	0.2996411477	0.3915639423	0.4491451874	-1.90542102	2.007745805	0.8131963899	1.088543061	0.5115683789	1.272441819	0.6044933898	-0.8594222533	0.2428394118	0.5733925442	-0.1556120704	0.3681588196	-0.909718554	1.076492789	-0.4558971801	-0.7190957686	-0.240869847	0.6132155116	-0.9354459905	0.9375725879	0.9114103965	1.258184463	0.3678470202	-1.384095796	-0.006008301135	-0.001474409288	1.391096607	-0.006906460565	0.6614104828	1.100751318	-0.4564983517	0.6248953676
1.689237848	-0.2005683378	-0.3179952203	0.7216925588	-0.9350768552	1.086046668	0.716840002	-0.2739526475	-1.386375897	-0.2388379778	2.756674343	-0.1722059974	-0.05551182194	-1.25971866	0.7493381676	-0.3693283406	-1.107840459	-0.8570585037	1.374357277	-1.175062236	0.4449860759	0.3266557775	0.9871297895	-0.02376034056	-0.04688920415	0.1131983051	-0.01798696795	1.098068207	0.5324471288	0.9050248101	1.381238523	0.1684794143	-0.2613515065	-0.3831062372	0.832530099	-1.353104151	1.159763053	-0.6414820083	2.341432175	1.86097499	1.178119009	1.479565712	0.01961530808	0.4626601553	-0.7664055668	1.302809051	0.92008248	-0.7673159127	0.4409114419	-0.1874642782	1.148628489	-0.6796273859	0.8281762359	0.4356824325	-0.02991277377	-0.5211198158	1.653216315	-0.2633213563	0.7260904343	0.3050714106	1.40392203	1.678326154	-1.391865329	1.13312059	-0.6405035024	-0.4719610043	1.935817357	-1.388137925	-1.138031447	-0.5982820905	-0.2155088786	0.9170590664	-0.204626129	-1.184917729	1.23747506	-0.3260186686	1.336103129	0.1494482771	-0.5876037204	-0.01955257952	2.763490501	0.8802270976	-0.09895228659	0.4641565947	1.00625307	-0.4695015948	1.595783512
-0.05925540004	0.5974015779	1.232775362	-1.00279446	0.5706980906	0.5880695887	-1.019619269	2.372132849	-0.6175581097	-0.07060379838	2.564791623	0.2953533025	0.6314866304	-0.1070893569	-1.871959206	0.2258274805	0.682903186	-0.3169578626	1.305306251	-0.5010462641	0.4580959487	0.2070683676	0.8505539687	0.4442239375	1.31050388	0.403908372	0.4570003239	0.4512776758	0.8525557733	1.243143298	0.7345920231	-0.09794312537	-0.3800287549	-0.3215847598	0.3411030232	-0.2354002823	1.871350302	-0.2943443182	0.859922362	0.8451350924	0.09981998908	0.4196814008	-0.5143515108	0.5811048512	-0.07184703032	1.490192155	1.102473168	-0.4969751941	0.1578903553	1.193323838	1.963051326	-1.179782716	0.6347438566	0.3517167943	-0.7379397098	1.419143403	1.543858342	0.887817385	0.8805989589	-1.014753565	0.4115396827	2.49265435	0.7565524698	0.6334206503	-0.1630359418	-0.7609670356	0.7416063632	0.9471923437	0.8766392646	-0.714502888	0.1532041343	1.375896132	-0.876737082	-0.02896570968	-2.22071656	-1.161459196	0.5668804854	-0.09556155828	-0.30379395	-0.766733861	-0.2000892011	0.872434274	-0.3398697671	-1.392843589	0.1924479049	0.318542877	0.4342315167
-1.045067842	-1.148146335	-0.9541713912	-1.062777769	-0.2285526558	0.8220218766	0.7064309961	-0.2406326023	0.883320253	0.06453770364	1.768161735	-0.02969830248	0.6290579544	0.3143743904	1.589284633	1.559355636	0.6763617164	-0.8676117968	0.5256718579	0.8812301518	0.6555597829	-0.4485004409	-1.253273301	0.418142666	0.1220632489	0.03417530614	0.6465498956	0.2275618094	-0.1249489624	0.9507371129	0.9119598498	0.06331026951	1.978981058	0.1192438468	-0.3527099213	0.4576188727	1.939327423	0.7855031612	0.1216838072	0.8009896315	0.4326599984	0.03874496936	-0.8433899483	-0.0810783996	-0.6252350092	-0.7283970012	-0.1110876703	-0.05345950158	-2.116664474	0.6254395521	1.074252112	-0.3445326051	1.718020384	0.1482899441	1.194461134	0.005020104956	1.732811939	0.5162105799	0.1236131584	-0.7518432759	0.3621333629	0.987603238	0.1034590671	-0.7024325932	0.9121593429	-0.4825638015	0.2642816984	-0.5550016084	0.7751948825	-0.9861746862	-1.166821551	0.7464299353	0.2504827966	-1.070529715	0.4264730869	0.2305471172	0.0514498049	-0.2572759652	0.8064639817	-0.2293707035	-1.697363041	1.321788761	-0.1600351321	-0.2863666796	0.7798608518	-0.2928911281	-0.09897824687
1.553180922	-0.1107635329	-0.4612699964	1.26628504	-0.7287770154	0.9221596317	0.5442941079	-0.4265752991	-1.54129815	-0.3088688004	1.754725561	-0.09958630391	0.9775557759	-0.2008904763	0.4347045826	-1.032321545	0.1792323172	-0.8379537982	-0.4679922779	-1.223722655	0.188450666	-0.1230648133	1.797761026	0.03547118037	-0.4173148248	0.9300040984	-0.04317688872	0.01332884852	-0.2062259592	1.272398551	1.211115052	0.2190537692	0.4847011553	-0.08500374926	0.09614219385	-0.5086350722	1.18102021	0.5098343503	0.1401687128	1.091635259	0.7221302794	1.084255366	-0.9317036152	-0.8744276426	-0.464254245	1.447091424	-0.1687139873	-0.5637536518	-0.07960066748	0.1988210984	1.238768111	-0.6379616463	1.114435383	0.1747990337	0.3968399662	-0.1749466665	1.261995964	-0.3361270387	-0.00467885898	0.1767246393	0.4429790871	1.528565211	-0.1109762135	0.8809290613	-0.6768907385	-0.5216408534	1.154227528	-1.236047452	-1.511177748	-0.9196316672	-0.4865233549	0.4696597797	-0.3793606797	-1.252479229	1.470712563	-0.149491103	1.234104474	-1.110486017	0.5654620736	0.17370308	0.9373530962	0.1116022039	-0.3772900747	0.6331593281	0.4075205371	-0.4865366234	1.579695818
-0.3658024416	0.09635591197	1.034842131	-1.072900208	1.386488217	0.5008207866	-1.465897801	1.485007487	-0.9296386957	-0.3024356852	1.772948649	0.08757226591	0.9847007148	-0.4021831388	-1.598732823	0.2116769143	0.7701167209	0.09562144863	-1.361395695	-0.3032054106	-0.0394758224	0.3479274133	0.4154364456	-0.0161419477	0.9267354535	1.343185912	-0.06309330003	-0.8552473503	0.4340971858	1.160023311	0.7040709927	0.04094432742	-0.9449734119	-0.7054434969	-0.4026879034	-0.809858539	0.6039024555	0.09770178951	0.2480349568	0.9643345476	0.1533053301	1.178565074	0.04953289819	-0.4166003954	0.1986060376	1.81640861	0.2877380301	0.2062421753	1.244852091	0.9729339912	2.433053182	-1.339299077	0.0331457223	-0.04155587	-0.8084330608	1.440169042	-0.6132389832	0.4180893888	0.5860499975	0.331395907	0.3459621399	2.000183296	1.445990015	0.3038024562	-0.6019925119	-0.7427002774	0.4200838252	0.1084660302	1.178468329	-0.7118843937	0.8565169266	0.3981796625	-0.6983315188	0.1277880023	-0.3147130009	-0.6423816112	0.4718408721	-1.16674799	-0.9099683324	-0.6046830754	-0.3292745426	0.6683536153	0.2783039349	-0.08653531612	0.6222448766	-0.2138745391	1.292487756
-0.7935625338	-1.028454647	-1.144182904	1.276258301	-0.726312602	1.021668319	1.347490981	-0.9295141073	0.1351504743	-0.5133742313	2.37963399	0.1674095577	0.3024771703	-0.5561841087	0.957785959	1.329489548	0.07112511578	-0.7782301057	-1.208591646	0.7762595653	1.232914398	1.078993491	-0.6328546519	0.3305834676	-0.8114470469	1.74395218	-0.1155731958	-0.4525574712	0.3663993412	1.22479659	0.9587029526	-0.215549628	-0.2556145717	2.817411896	0.1276519436	0.8286229035	1.193192812	-0.5178606577	0.8934277525	1.252419579	-0.4826818166	1.965423859	1.149902296	-0.07287122193	-0.5512616049	0.1869815575	0.2796525281	0.1106150702	0.3128870544	0.9381983689	2.626688071	-1.182238277	-0.2890775426	0.06987230291	0.8241463034	1.115849897	-0.4288438119	0.1613234667	0.7694602527	0.7485950034	1.327457944	0.7047755686	0.776284885	-0.9934475083	1.505292421	-0.7982905604	0.4182561543	-1.596026622	-0.05143850041	-0.4979589024	-0.01039983098	0.4301029263	0.4292179873	0.009087112596	-0.7422517935	0.5590377543	0.70780754	-0.7341712245	0.3425522306	-0.2935953425	-1.462773914	0.2222926614	-0.4417898681	0.06309567042	0.9903155975	-0.2880284783	1.023218317
