melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157
1.742900647	1.56566277	1.326950858	-1.095794447	0.658134795	0.8023779167	-1.075959695	0.739848263	0.7738932398	0.07259798643	-0.7923284003	-0.9339827747	0.5489597155	-0.5553176547	-0.4656179176	-0.5793701497	-0.4802892109	0.4672337714	-0.773841754	-0.0001443451031	0.4449646065	-0.7253657826	0.3638096532	-0.4158070664	-0.993527561	-0.4675108594	0.6372093847	0.5954305079	0.7091115021	-1.248568842	-0.1707218706	0.5702788066	-0.1320740467	2.335644651	-1.609112994	0.8914277962	-0.4400989359	-0.4062398058	1.922886918	0.1642895558	1.541352648	-0.4417976611	-0.5508150295	-0.5859620665	-0.8109663442	-0.539142634	-0.2264014074	-0.2161913881	-0.4535175681	0.3462443141	1.228714592	0.07310587529	-0.03562283198	-1.050008841	0.05778113829	1.058221006	-0.9115453952	0.6860822179	0.5338958199	1.989693662	0.126092355	-1.969611067	0.9656406783	-0.5271268552	-0.8132702538	-0.5676920291	0.3114013697	1.670779388	1.004747005	0.8880931079	0.1442393271	-0.8445408943	0.1426692097	0.3925201732	0.2828666375	0.04200480204	0.3330153121	0.7749484659	1.609818576	-1.270439579	0.4239304423	-0.4457329194	0.902059981	-0.4242209139	1.006424148	0.1521207662	0.1959726564	0.185452044	1.746427762	1.596132253	1.240803867	1.226915242	0.1533863212	-2.004090891	1.805730082	1.216655537	1.166784309	-0.01840775946	0.78521401	0.6336205158	-0.7217595771	-0.271710186	-0.1006975782	0.8105627984	1.203687507	0.8034921668	0.7956402104	-0.09298983987	-1.188212408	-0.5847816374	1.95201644	-0.1153158728	-0.1468386302	-0.6642151258	-1.305393994	0.7532343107	0.3835134226	0.6294093428	-0.4740721688	-0.2659952656	0.5022049595	-0.2292808869	0.04296932896	-0.9797638298	-0.3635623063	0.5577462521	1.120708169	-0.5462115719	-0.641834636	-0.6385710714	0.2526745809	-1.097309154	0.6849805963	0.6007490525	0.51694471	-0.02788548809	-1.544702193	-0.8024837924	0.6690785846	-0.298730836	1.476763008	-0.2906133109	-0.8149113481	-1.270005482	-0.006900415057	1.713843472	-0.6779886777	-3.049843714	-1.087450638	-0.09285382862	0.349393825	0.1424141969	0.07341041879	0.7051332226	-0.4924972506	-0.2067498165	0.6729645421	-0.3922047014
1.35134995	-0.3523977438	-0.9079396658	-0.8423278871	-0.09821844505	0.2751391148	-0.8229973667	1.030699866	0.682386928	-0.09168798346	0.3817467988	-0.07056714808	0.2905448727	-0.4698682837	-0.1201505388	-0.5086063999	-0.5779021172	1.72894767	-0.7839195552	-0.7532116647	0.6098283993	-0.8355634106	0.9687408492	0.3541895229	0.4908963648	-0.1730568238	0.683468762	1.096056724	0.7256791197	-0.8228700783	-1.635285789	0.6982534065	0.7127486918	0.3424578029	1.027019695	1.324324369	0.721445775	-0.3153462825	0.2360626789	-0.4039842658	0.7585381344	2.497411017	1.614314677	-0.1966257	1.089757269	0.4507928866	0.03893149988	1.119245683	-1.399573733	-2.059546038	-1.12509627	0.08691682767	-0.6030347536	0.0007128833963	0.5193848946	0.6730523728	-0.2031152404	0.5763185409	0.09391652733	-0.3725817634	-0.8981521117	-0.5017444617	1.180046254	-0.2358626091	0.02517180589	-0.8110989242	1.480278165	-1.113050225	0.7529219679	0.6115621893	0.3912542662	0.4938617788	0.01915195787	1.31294417	0.7179510092	-1.308737493	-0.2767284098	0.2569099296	0.5441070393	1.264358806	-0.02307767053	-0.03540983376	0.3584639231	-0.09023106721	0.9968324954	-0.1749427152	0.5109269698	0.1737590414	0.1697951708	1.369163043	1.119233088	1.093648656	-0.2268704929	-1.726899976	-0.834447982	1.539019145	0.3171965338	-0.1023664189	-0.1445333849	-0.518571704	0.8570961967	-0.5741511914	1.052122808	1.284076484	0.7684236171	1.747458738	1.551341097	0.7575150578	0.7122602674	-0.2443367393	2.94019955	-0.3578515426	-1.19205201	-1.1845541	-1.081950454	0.1232292427	0.5614464108	-1.338941585	-0.9045827188	0.7339809747	0.1694829587	1.8130279	-0.3563179897	-0.764981407	0.4336096777	-0.3136552534	1.31225939	-0.2269542357	-0.0168129007	-1.092086316	-0.01909162271	1.50551482	0.4994007462	0.9028546596	0.6609532982	-0.6684909993	-0.9495415274	0.2894932463	0.04514994017	0.1706125757	-0.495335529	-0.7642582326	-0.88351441	-0.09465533587	0.177267098	0.82109787	-0.6530977333	-0.5067106433	-1.866674507	-0.04611125323	-0.3148961723	-0.256689962	-0.6225328577	-0.9672451456	1.926189476	0.1739879899	1.578782359	-0.8071616212
-0.6620143349	-0.6703251647	-0.6912758239	-0.525761428	-0.613086375	0.4297549463	-0.6215302312	0.2814967714	0.8857970048	1.860668379	0.9752596454	-0.1320079204	-1.33142361	-0.240545358	0.2414993858	-0.5064149746	0.1428271971	1.407300758	-0.206288096	-0.06496164304	0.4658063407	-1.196149686	1.137181817	1.462536256	0.1579927157	-0.1482452548	-0.379149794	1.482873697	-1.022842484	-0.8255159008	-0.05496549007	0.7596572331	1.47367953	-0.8743896893	1.284922592	1.184296534	0.6264500635	0.199263197	-0.7180176811	-0.5651671421	-0.06314763462	-0.3923336256	-0.3343651543	1.506223468	0.8376817275	-0.3285367776	0.4583682546	-0.0527625279	0.02703854038	-0.9190978576	1.723544675	-2.430178003	-0.4702221406	1.234301775	-0.3880709668	0.1737091919	0.436891712	0.5824643883	-0.5582569752	-0.3786070641	1.974227549	0.9159341696	1.446670352	-0.07582252613	0.8143489891	-0.6940767542	0.7658821139	-0.8306642936	0.6535417058	0.8345173503	0.2367999016	-0.4608649204	0.2312918945	1.130030691	1.679616136	-0.08064676457	-0.5687933254	0.3771924185	-1.787728451	-0.8743759442	-0.4510243542	0.2535646526	-0.4141572912	-0.04883809787	0.9216406106	-0.2721197023	0.8145276221	0.4105027203	-0.5807730121	1.429050159	1.310557761	1.15854957	0.4430177083	1.847707764	-0.5306932139	1.241562577	-0.01919867029	-0.4525893565	-0.5653627129	-1.008822575	-1.127490026	-0.7563146144	0.900955408	1.769543221	0.6985728834	1.346882782	-0.8666966936	0.2218735039	-1.035563155	1.41417464	1.658752083	-1.463675262	0.06202604657	-0.7443999979	-1.069473436	0.4718556837	0.4045588107	1.060440291	-0.0096472796	0.0195894536	-1.265711463	1.33449606	-0.03906372785	-0.4578768725	0.008817967582	-0.8854336817	-0.04361893929	0.1302312784	-0.4488935475	-0.6411081182	-0.1328513778	3.466609443	1.227740882	0.1500319699	0.7853756044	-0.5296004062	-1.258934927	-0.08610013189	0.4009393872	1.278788994	-0.7853557213	0.7540603952	-0.9276170637	-0.8102060246	0.517453078	0.1258541777	-0.02910370896	1.627069488	-1.451257667	-1.709322557	0.161563559	-0.5999847365	-0.2294434173	-1.530098223	1.480276631	0.2170909457	0.3508334891	-1.104759355
-0.8519444216	-0.0842428766	-0.6890097081	0.2055524254	-1.818106345	0.7948035601	1.118574167	0.1840110976	0.9190795742	2.590680967	-0.2301145255	-1.118028421	0.7585617787	-0.5904093201	-0.4829267222	-0.4332483259	1.65201894	0.7239407085	1.16590563	-0.1382929881	0.2470420174	1.03156173	1.309747689	2.031435379	-0.6511763489	-0.3183904123	-1.410192099	1.420064214	-0.7121564575	1.093938409	-0.2308934405	0.3072699962	0.06509650565	-0.5049115758	-0.4987687478	1.229683963	-0.8538792221	-0.40529916	1.466367876	-0.3543929039	0.3437353031	-1.059919731	-0.3453190439	-1.595687616	-0.572050071	-0.06351339138	0.7336992642	-0.2619839426	-0.9855124193	0.6252906284	0.4853941243	1.371952703	-0.3233053111	-0.5240861356	-0.385310356	0.1769884934	-1.857899958	0.5606121433	0.1069534749	-0.4894608558	1.344463474	0.2757267575	1.756110187	-0.6458339144	-0.2884494388	0.03163827149	-0.876464204	-0.7584447932	0.7610255232	0.8759415832	0.5476996424	1.80152122	-0.1450332448	-1.415804488	1.734394899	1.082760511	-0.9405086128	0.2426660883	-0.8517565161	0.9393956503	-0.3966058929	0.8553161178	-0.6791785735	0.2987080173	1.048537054	-0.3506419561	1.362133399	-0.2384696786	1.095150546	0.7021955484	1.241201615	0.7241661444	0.5292401463	-0.2912462056	1.024583423	0.2221395058	0.9548114354	2.468285295	-1.838296485	0.1258464459	-1.316706871	-0.574562695	0.3734497548	-0.03760203113	-0.2000773668	0.6372397358	-0.9848195631	0.3213723603	-1.532408437	-1.210972576	-0.4122366958	-0.9297031066	1.361971312	-0.41202217	-1.278177341	0.1280657536	0.1191545888	-0.600271456	0.6203033954	1.203090137	-0.4250541387	-0.008715450998	0.8146768712	0.3532561157	-1.400892711	-0.9519471209	-1.360111563	1.291309883	-0.2444339803	-0.2662591901	0.5544015846	1.413998826	0.6794386045	-1.313310819	0.7790306545	1.334252969	0.0926677612	0.2702327533	0.03248558241	0.9858025849	0.9826513659	0.05460047303	0.6274075639	-0.8982814228	1.197625609	1.218036068	-1.92037378	-0.985665222	-2.365587748	-0.5163432109	0.847320897	-1.029979285	-0.2997318678	-1.491211913	-0.4877197294	0.01994559579	-0.3864339206	-0.5877956234
-0.8077946725	0.2246094425	0.139215385	1.915374583	0.1650957542	0.816663129	1.65464183	1.110298182	0.5991427876	-0.7778612943	-0.3282073338	-0.8087293209	0.2526275604	-0.8445329087	-1.392060636	-0.3623863179	1.961660187	-0.5316978907	0.8987826372	-0.6439790346	0.7609302034	2.429157734	1.546574255	-0.8755984151	0.9094502875	0.8846145888	-1.214793409	1.777213253	-1.100910704	1.143917416	0.2304203949	0.8806767701	0.2546267579	-0.2680977194	0.1911947392	0.835698178	-0.4338507169	0.2319623641	2.001161163	-0.5945929883	-0.7693689643	-0.1124777166	0.8335916345	-0.7046718442	1.119516403	-0.9708112882	0.5515600908	1.534363719	-1.128093505	-0.4947890458	-1.159733822	-0.9675887523	-0.1106292238	-0.9448292515	-0.04442258532	0.2803607845	-0.1951464336	0.5129276127	0.4907205828	-1.147250418	-1.273444777	-0.2680827127	1.824368861	-0.59686968	1.799052734	0.5049789007	-1.128373196	-0.5517164082	1.012797922	0.422332409	0.6807111011	0.06922446422	-0.2636235736	-0.06095189397	1.151029063	-1.124340249	-0.9852539249	-0.05546762628	0.6123168188	-0.4139571184	0.9168590966	1.056907462	2.098861172	0.4826639891	1.295155024	-0.2280780794	0.6844453377	-0.7211674162	0.5695139247	0.3810945985	2.046310595	0.2712438904	1.760103019	0.2602093936	2.477035055	0.04662845669	1.567195819	-0.7347313395	-1.841557079	1.442886743	-0.07104406857	-1.388376363	-0.7218922346	-0.8715147461	0.0618462829	0.1498684083	-1.570378032	1.220509522	0.1766071731	2.104282749	0.8897885077	-0.3887877739	0.04271888354	-1.231849295	-0.6815389652	0.691951102	-0.3813152329	-0.4118235203	-0.1130224106	0.4338642136	-0.3610849563	0.963368068	-1.520180168	0.818231532	-0.7619031369	-1.252395413	-1.581421482	2.791760338	0.1210157421	-0.2890069999	-0.2960914983	-0.4586170704	-1.410927282	0.558876566	0.7210604819	0.7729308708	1.713623656	-0.1746151117	-0.6424501416	0.9112633638	0.006616413421	0.5787139673	1.209827008	0.1242027317	0.4822122073	0.2525946076	0.1281681053	0.3141834517	-1.123962161	-2.360945064	0.06258823664	-0.9365324066	0.8175261782	0.2065389923	0.359893156	2.206176508	2.744050052	-0.1027652725
-0.4939340957	1.770366711	0.4402434411	0.5254473375	2.092289568	0.6718808475	-1.153409292	0.01136930281	0.7469440136	-0.259344397	-0.1241872496	-0.4260851758	0.5504463217	-0.4390078784	-0.1211177728	-0.2844978184	-1.135816536	-0.7433431197	0.2820644751	0.1890342461	1.087080038	-0.1578741941	1.959896769	-0.9505698463	0.164811392	1.080746144	-0.03260463404	2.486148576	-1.577962342	-1.364707338	0.7681307736	0.2584733821	0.9558685685	0.2996964031	0.3786377025	0.9756081348	-0.7340228737	-0.1279462978	0.274829081	-0.1643108528	0.4571660877	-1.12792534	0.6518565609	-1.296842448	1.781611103	1.90903874	1.201802906	0.7454923102	-0.05925549377	1.025457327	-0.2059833857	-0.7657719403	0.1700132812	0.6708622719	-0.2555953073	0.7436058489	0.4514808222	0.8212304964	0.5209773119	-0.7351511786	-0.01845549415	-1.311507551	3.170886821	-0.7164180458	0.1815466292	0.135259244	-0.6157133462	1.69342487	1.3053086	0.7903069276	0.805636219	-0.1621229353	0.05749652914	-0.3162114358	1.01035128	0.7334401184	-0.2329631837	0.3702385105	0.411868007	-0.8820854752	-1.703920258	0.8512720807	-0.332650434	0.3644320565	0.7046217498	0.2549651932	-0.1812077811	-0.007692830829	-1.309704964	0.8724178507	1.120749734	0.8175724831	0.02534212737	0.4125099192	0.1004371499	0.1635912864	1.162673602	0.7348447715	0.4366372013	3.599276889	-1.744934229	-0.8254934075	0.2536496875	-1.76637676	-0.1456649538	1.695817659	1.279106957	0.8701457314	-0.4060537118	2.195114595	1.017814774	-1.02080322	-0.2071210122	-0.8884904103	2.342582176	1.496086735	-0.2848554956	-0.2808256813	0.2738096589	2.278979567	-0.7452053047	0.7039563705	-1.655511957	1.60485421	0.3278605588	-0.526685813	0.3518297343	0.5983245842	-1.117099537	0.580505908	-0.4241901433	-0.8534230189	-1.288984585	0.7547565188	1.920328427	0.4436014822	0.3501319452	-0.3106853041	-0.7681402395	0.7029555845	-1.43749593	1.308523726	1.846960714	0.4109555373	0.1409534258	0.3918849915	0.9280232958	1.404410302	-0.06308732335	-2.121644358	-0.533558796	-0.6946563692	-0.9776811329	-0.8777472677	1.503994133	0.9661604913	1.746545706	1.360311711
1.680612479	-0.06028501071	-0.820669757	-0.8999518906	0.3714395432	1.346000828	-1.268572438	0.7309567237	0.6012577867	0.07884157153	0.3306333041	-0.2096729416	0.8484047848	-0.4878210356	0.8759603509	0.5843062267	-0.9678319948	0.297676601	-0.7447036273	0.7320245157	0.9508429073	-0.1173046736	1.290778064	-0.4509260454	-0.7368508087	0.6182760861	2.192458396	1.143041433	1.157166401	-0.6975988287	-0.370754379	-0.8024583546	0.5094020192	-0.2459813272	-1.220684039	0.0004326740676	1.952937046	-0.8096454257	0.311783357	-0.3973266047	0.8068072027	0.9145079605	-1.054518181	-1.8359642	0.8618216876	-1.640500672	1.726466841	0.08948936015	-0.4137368144	0.4055941893	-1.399491976	2.575751755	-0.09416652742	-0.4952535902	-0.9744321457	0.5301904895	-0.5867730021	0.3852459959	0.5146261358	1.118421922	0.04654539011	-0.980394344	3.508695914	-0.3551288144	-0.6809659698	0.3733369151	-0.03057491366	0.664637676	1.578967632	0.6187979065	0.7360872974	-0.2480741296	0.8778580066	1.217517091	0.4135468196	0.6538874499	-0.1311093912	0.1151093907	0.0648947375	-0.1830691455	1.667454465	0.9681428142	-0.007510438032	0.9539294857	0.5865150817	0.5139933348	-0.2837185124	0.7315210205	0.3319638035	0.5231816034	-0.4637071877	0.7526031976	-0.09481784154	-1.631151966	-1.484540664	1.005276304	1.954719786	0.2991252785	-1.197646534	1.684336654	1.121011392	-1.022935855	1.57846421	0.3450784545	-0.9625318832	1.767590737	1.662958449	0.243945286	-1.017397569	1.187280829	0.5210262045	-0.8431372024	-1.727972913	-0.07469880952	-1.52229377	0.4640495241	0.1119706142	1.196170748	-0.579964227	1.432843645	-1.376560154	1.02062031	-0.1104537976	0.2149784698	0.9122197186	-0.6781919727	0.1335296089	0.2101754253	-0.7903813098	0.2663702707	0.3939384166	-0.4808966393	-0.4060117635	0.3050217754	1.653608848	0.3731833779	0.008696161745	-0.5970630469	-0.2188645842	0.5538364024	1.659032643	0.6763263173	-0.401697723	-0.6390751888	-0.3393355242	0.7068421954	0.7439117748	-1.096311339	0.5986647972	-0.8122477694	-9.069835849e-05	-1.064504617	-0.2191121576	-0.6511500354	2.160793402	1.305142903	-0.7771615571	0.5459094304
1.402103427	-1.334473115	-0.776696324	-0.6018174968	-0.05896480356	0.5936281146	-0.2036322204	0.1187057185	0.4346813171	0.957551624	0.7742194009	-0.2411798506	-1.411785551	-0.5696399063	1.134604307	0.8891387248	-0.01246953731	2.316967095	-0.7445381471	0.2076455185	1.087686881	-0.6384133597	0.1653093059	0.8953648752	-0.03513862007	1.018534264	2.372129273	0.3795067069	-0.004391945423	-0.1476098116	-0.05382668423	-0.4603308256	0.3045317056	-0.3797480227	1.253792577	-0.5177927956	-0.1261222548	-0.5665293172	0.7822039497	-0.6498433284	-0.4619126713	-0.8216260967	-0.3827078289	2.111777198	-0.5822211918	1.498227114	2.331107466	-0.4528595403	-0.07025330379	-1.574692761	2.281357609	-1.406137654	0.2576801125	-0.4743095298	-1.257544314	0.871875425	1.163385114	0.6983924546	0.6162829977	-0.8336289065	1.031448145	0.5270972622	2.194533908	-0.4830294612	0.176906055	0.7266406103	0.8735782149	-2.253397978	2.017132743	0.04382481433	0.4407015436	-0.3772770119	0.4379934083	1.051555206	0.2291029202	-1.440893947	0.1817394324	0.3211985186	-0.1648851648	-0.9376127772	-0.9790226556	0.8065984669	0.3685663492	0.6326056191	0.8239255545	0.7380073656	-0.3877324038	1.245410435	-1.070089585	-0.1272615877	-0.2027493271	0.65527757	0.2665588686	-0.8332045313	-1.415040024	1.05872537	1.958735075	-0.7149368774	0.1548405868	-0.6388990004	0.6892490671	-0.931865845	0.550843524	0.004176433666	-0.6471941763	0.3771270359	-1.408470953	0.7597189741	0.5010812444	0.5761411871	1.243899167	0.03679784274	-1.421288033	-0.8179447862	-0.7335598793	0.5082743819	0.7053152233	0.1267719149	-0.5761225553	-0.2055497965	-1.11956745	1.261580314	-0.2939204246	-1.536955693	0.9676713295	-1.247704451	-0.7711436314	0.5100690713	-0.4853891999	0.16733813	0.1236381674	-0.2217486957	0.553056013	1.933860706	0.2682695001	-0.148050016	-0.1699411056	0.3622480496	0.7189060754	-0.7347530341	-1.103708078	-0.2125394559	0.9961834206	-0.4901217064	0.6144528026	1.372863948	-0.2162455642	-0.4142149024	0.6753291945	-0.250369418	0.3052933359	-0.6281245642	0.5512743359	-0.7345167991	2.193566716	-0.4772025824	-1.937443457	0.7664592486
-0.8046184786	-0.6848397764	0.02289846395	0.04774080463	-0.3755499212	0.5860979589	0.8213855891	0.1171617889	0.7067677557	0.74792564	-0.1041367841	-0.8817150464	1.175703426	-0.3566808517	0.5254186534	0.4661319157	1.145158061	0.9450835442	-0.4809179064	0.2607974656	1.558282229	0.8909363983	-0.4471131728	1.164912625	0.8160309637	1.626796405	-1.016488285	0.08192526745	-0.3902204526	1.597066261	0.4503622772	-0.0919638775	0.9516617787	-0.4553491755	1.355825725	-0.2841205274	-1.045020698	1.011729641	1.472342069	-0.4152713852	0.6279263789	0.234967968	0.4137625713	0.7318157138	0.3230088432	0.6630693047	2.454666122	-1.332061478	-0.1266833408	-0.1537838629	1.454183194	2.108758673	0.3979652318	-0.5789449067	-0.1583574828	0.5447280062	-1.448257528	0.5913805678	0.2270623457	0.4900705628	0.6755968786	0.9163269744	1.399312038	-0.232215198	0.07466284212	0.5505087292	1.235319129	-0.2933377491	1.756079131	-0.1762159194	-0.2262709013	2.234139956	-0.1467811103	-0.5368789224	0.06304344441	-0.06087879149	0.3192156836	0.9046029776	-0.9297972462	-0.9681038505	-0.874843824	-0.2200632031	-0.02748831214	0.3734217588	0.6947171649	1.186270196	-0.1723582628	1.166070585	-0.2879766916	-0.661599001	-0.6054525029	-0.200969192	0.6158572895	0.5051967552	-0.3984274103	0.441678396	1.255000079	0.6312245057	-1.501300504	-0.9649171871	-1.455530546	-1.331499615	-0.2048183215	0.5243195849	0.1207856246	-0.09391017988	-0.6971108883	1.192698201	-0.1874184227	-0.6248846252	0.3755459553	0.2288410072	0.5755125914	0.5581658937	1.931704745	0.8381450369	0.7496212289	1.079211408	-0.8947323838	2.108068331	-0.4753610626	-0.8444952645	1.661931365	-2.189328248	0.2932831451	-0.1272814276	-0.5972560503	0.984847339	-0.1055467759	-0.7646517429	-0.006622295709	1.069439561	2.196808145	-0.2427361354	-0.1448270905	1.724609813	-0.3738223665	1.236870091	-0.7355366877	0.630694846	-0.6001093026	-1.453903217	-1.425389649	1.297946958	0.5404377326	0.7460715149	1.298429118	-0.4502379903	0.4266529312	-1.133405018	0.100727985	-2.181585113	0.5498495674	1.000279058	0.9608566486	-0.1281956751	-0.9585743181	1.758408374
-0.9798824078	0.5991822897	2.305002273	0.53968267	0.7574800926	1.07131338	0.5339722291	-0.04213353798	0.8332143457	-1.188489773	-0.5842002891	-0.5943051831	1.064173263	-0.4877008511	0.6499847474	-0.3288693344	-1.355105154	-0.5007553359	0.8297240462	0.0875521194	1.064670444	1.920081892	0.2102335	-0.5559451137	-0.004871316223	0.6359511612	-0.370251734	0.2993055114	0.4835723403	1.715596922	-0.3191444933	-0.5828932011	0.7887301244	0.06193318876	0.1020421491	-0.07160759345	-0.4478856807	0.01207418552	0.4946517585	0.3012557561	0.1468720135	1.905086316	0.5284435542	-1.446229328	1.940343927	-0.3201619456	2.135355162	1.038487223	-0.263004244	1.457509104	-1.105315226	0.02934290103	0.5849417809	1.013010423	-0.1589492184	0.6210479099	0.5206720166	0.1572315297	0.865789101	-1.267864482	-0.3469218667	0.2553877259	1.595783111	-0.1351322217	0.7998943876	-0.09523872736	-0.3837987113	2.524046791	1.050458207	-1.219266188	-1.138937895	-1.553062377	0.02083287046	-0.8309002636	-0.2588975185	1.026679441	0.3110453032	0.3110147604	0.05656147364	-0.27038412	0.695075381	-0.4098580424	-1.139922571	-0.1664280981	0.4183913416	0.9607350663	-0.5832822594	0.199680109	-1.536648185	-1.120013508	-1.389495927	-0.6679409853	-1.280320187	0.329070425	0.754047639	-0.3060734599	0.7021943083	-1.538768001	-0.2133324756	-0.03208478505	-2.344344818	0.01741126687	-0.04165651558	-0.5794554135	0.2468412204	0.397545159	1.017803324	0.3987647832	-0.1646259668	0.08550925997	0.7243398999	-0.9100617142	0.9360441343	0.4972147406	-1.257260142	1.243750733	1.517376703	-0.4782380877	0.6551520102	0.342129971	-0.1187513731	0.4776316786	-0.822714433	0.3458523353	1.231271155	0.1191566192	0.06268187906	-0.4398436401	-1.627205114	-0.4405865139	0.9579807794	-0.3066958923	1.215343699	0.4328743552	0.3110502592	0.9209848698	-0.1222800781	-0.8450038411	-0.7573056619	2.072443827	1.004836494	0.1221913235	0.28985767	0.1904951078	0.2727147435	-1.46337889	-0.1286383514	1.150877316	-0.3005360276	-1.463871324	-0.9122315886	-0.6213478507	0.6577716551	1.529757986	0.7383642807	0.7312144566	-0.473817622	0.7526675083
1.643417925	0.4068009624	-0.635375517	-0.938893682	1.924107531	0.3982944152	-1.240953927	0.5759762279	0.7142218013	0.6286738978	0.7605696154	-0.9481083972	0.06449101448	-0.5165971679	0.7353783857	-0.03454826918	-0.5767115468	0.9603689168	-0.7361427549	-0.02221704071	0.01530866179	-0.6602217155	-0.3921493719	-0.1487429702	-1.625414757	-0.2676141274	0.7369308261	-0.4462307461	1.140936191	-0.3522002095	-0.4319416661	-1.406121708	0.3323480298	0.955839065	-2.019826247	-0.5231337066	1.162858895	-0.6359023443	-0.1508584417	-0.4190738113	-0.4287688346	1.023370699	-1.270927629	-1.418971908	0.3099646046	-2.179592053	1.703724323	0.4535275147	-0.3147917029	0.02349743272	-1.519798133	1.651569093	0.3823026968	-0.1925450366	-0.2834390663	1.049943961	-0.1574756157	0.0390509838	0.381814701	-0.3599125334	0.02422804912	0.2635318965	0.8478386486	-0.0441571078	-0.2896749816	0.09220799571	0.5660355641	0.8983386889	1.087195562	-1.740373023	-2.231466574	-1.269772959	0.9564105122	1.146027478	-0.8164078874	0.2824088547	0.1063817591	-0.023891698	0.06831073236	0.1139910529	0.9002518394	-1.174866997	-0.4658229893	-0.8549948881	0.625364015	0.1997545427	-0.294686956	0.8908163073	0.288855129	-1.155102025	-2.348038679	0.2532775918	-0.07369184905	0.06532682672	-1.519773006	1.056807926	0.7985217388	0.2162570421	-0.5297360445	0.2138041591	1.27537873	-0.6108546808	0.1049546747	0.132436104	0.1819718303	1.4270739	0.2475164448	-0.3153111339	-0.5738858383	0.08762491516	-1.426161167	-1.351939214	0.4875406092	-0.3095648815	-1.0068324	0.3903306571	0.03960521757	0.2360820651	-0.7107349598	0.8490251128	0.159774885	-0.749131424	1.263063512	-0.1048857791	1.005880546	-0.0388549697	-0.4702941207	0.3995537849	-2.30862015	-0.7734157215	-0.1481310514	-1.245120729	1.792830638	-0.1769332991	0.5772137751	-1.079591068	-1.194607493	-0.9527867293	-0.5089447657	2.19236347	1.555683271	1.040277188	-1.12397351	-1.522571238	-1.354129994	-0.5811721399	0.2330379805	-0.4858935843	0.08122694152	-1.217499446	-1.096078719	-0.5303346074	-0.4419082582	0.8581463048	0.4546561426	0.9655462186	-0.399856668	-0.5445230493
