melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074
0.6598870191	1.3174547	1.975782138	0.09082930543	1.479328701	-0.473316075	-0.8878596301	-0.9278090651	-0.1288941414	-0.3955045122	1.458914021	0.7356295417	-0.6480616222	0.2093853818	0.8863164893	0.3470338572	0.6578841541	-1.028683493	-0.3689759506	-1.444113473	1.388046041	-0.2196520199	0.6760649246	-0.4992660842	-0.06982046779	0.6031899232	-0.7443794145	-0.8780713077	1.500150363	0.9228411738	-0.3858944112	0.4050302478	0.4339373768	0.150986827	-0.3396917594	1.191225901	-0.06880093443	1.072564741	0.3711336378	-1.048559811	0.1576445467	0.2523236008	-0.1216020268	0.06828667565	-0.9685963743	0.8020289361	0.9501585449	0.2261409039	0.4677092032	0.8409571051	-1.682496821	0.173832477	-0.2134544409	-0.02201568803	0.9696189968	0.3628052669	-0.3703721329	0.5124554996	-0.1125286764	-0.3414060049	-0.1133565277	0.7302173687	0.2864023223	-0.1598570904	0.4897254654	-1.16220805	-1.244624784	-1.012295218	1.059224847	-0.7474450808	-2.064629237	-0.2213694751	-0.2364872878	-0.172943449	-0.5961481972
0.0808268474	0.5240039882	1.041548143	-0.5004496884	2.17693078	1.090097714	-0.1930253545	-0.1245220029	0.2514363743	-0.04302071805	0.8244787391	1.106857452	-1.124477023	0.3033991604	0.1965600037	0.7085243188	1.103246192	-0.8555445524	0.2879528592	-1.263571497	0.1327798171	0.5994636448	-0.2713842192	-0.5373146771	-0.2721186241	0.2822810903	-1.83532076	-0.2197575338	0.5408512794	0.6432869663	-1.166430884	0.7127120087	0.4733303189	0.01371166791	1.173029602	-0.02432406693	-0.185783268	0.4862484092	0.1302695611	-0.3088130885	-0.851428442	-0.5982461598	-0.01479199906	0.6769829608	-0.8261966689	0.115419663	1.387561157	0.6366967332	1.518158999	1.087947584	-0.8790349846	0.7543701594	-0.5790837696	0.6245047772	-0.2566782558	-0.4577681252	-0.9747948727	-2.265317368	1.073623324	-1.295667109	1.04029556	0.2788362176	0.7001810398	-0.2675910603	0.8831910466	0.4971247561	-1.332799246	-1.152489451	0.2326193442	-0.5091929893	-0.5004978962	-1.281430744	-0.2637753223	0.09514353231	0.0467451713
-0.6105578512	-0.4339918248	-0.01918062147	-0.9032093537	0.5902427958	1.290111254	1.77258501	1.566230328	0.01756558495	0.1299291803	0.6446169088	0.1149254916	-0.2870540567	0.5150322047	-0.7408948496	0.1401923916	0.6903741691	-0.3041092545	0.2121403101	-0.6294088019	0.1267981777	0.3371878743	0.01752470737	-0.06722812752	0.03090320411	-0.148727357	-0.4844687319	0.1595423965	0.1403589788	0.8623688423	-1.354859034	0.9970303107	1.022923213	1.315286173	-0.0462606469	-0.4058555003	0.5750325386	0.5897537905	-0.9242629739	-0.3067649826	-0.07341139277	-0.4431343295	0.1992993501	1.135455962	-0.6071728805	-0.540266473	-1.177472614	0.1028756704	1.260473828	0.795375378	0.02548423757	0.1824364063	-0.8830793591	0.1513176859	0.5033565615	0.2794423434	-0.3748755908	0.6158105821	-1.162709812	-1.208167019	0.5470005019	-1.385611694	0.5227137909	-0.9527973649	0.1792396781	-0.1369651912	-1.278933745	-0.4559941327	0.2182739301	-0.03120140269	-0.8852819063	-0.07825442504	0.1922467189	-1.052140244	-0.5856813996
0.5945763584	-0.5916584888	-0.7747217008	1.618343924	-1.057909375	-0.8871909498	-0.9734696067	-0.6474948672	-0.1968550148	-0.2249150496	1.091285682	-0.43520978	1.416739391	0.2506847653	-0.8331258059	0.01850152103	0.3731944992	0.4405182103	-0.1327788995	0.4578029986	0.4090710251	-0.1089162361	0.4941217919	0.1076565301	2.65490125	-0.3161303814	0.7998424364	0.3333466266	0.4238747261	0.7073162151	0.830033631	0.9909583756	1.19147468	0.1419631534	-0.2163981482	0.3209301133	-0.6362916246	1.012456346	0.8447596983	0.3973163154	1.952447144	0.344133863	0.9826340485	0.8311397148	-0.5774366594	-0.393023774	-0.346625317	0.2345784769	0.9598723516	1.301322445	0.6555203292	0.1004256617	-0.9414995352	-0.7816026031	1.242761113	0.4950809537	-0.1246647026	0.1832669211	-0.9262469914	-0.2477572479	0.5600521462	-0.79705773	1.001137443	-0.4216460499	0.9796477097	-0.5264895481	-1.157217856	-1.412304889	0.4622799355	0.3758069132	0.006506518294	0.03403124987	-0.3212567914	-0.0256538945	-1.473770239
1.385505157	1.652483892	0.8090474251	0.09473603374	-0.3502756548	-0.4109130722	-0.976480552	-0.7784714522	-0.06649822525	0.5382810214	1.076421798	0.541092923	-0.5071413083	0.393863986	-0.399089095	0.2751636584	0.3528565882	0.2458085071	0.5497345474	-0.3532993086	0.830926582	0.1896498945	0.6481142602	-0.7459443458	0.2296343187	0.674864051	-0.1743150877	-0.3609892239	0.8939200967	0.9195372667	-1.103603084	0.8401435138	1.992124241	-0.2687093116	1.163380613	0.3579992279	-1.106671132	1.702417536	-1.022884781	0.08540666021	0.1242901262	0.2452079273	1.022780729	-0.6130792703	-0.6756936527	0.2263480793	1.267394456	1.088202905	0.5793235891	-0.07273364232	-0.1637844115	1.114500623	-0.3140076632	1.226172247	0.2586825224	-0.007940499296	-0.1704824291	-0.2920856031	2.208275116	-0.09987351088	1.499212185	1.146401638	0.7280599495	0.4522115273	0.8772015209	0.2931372332	-1.324712263	-1.66141827	0.2594304389	0.9002366988	-0.5264922385	-0.3833406733	0.1162969487	0.05227091682	-1.154109002
0.1060804269	0.2848065905	0.9058358591	-0.5959184748	2.005065786	1.615749754	-0.2108711593	-0.2065107706	0.1856789409	0.1844032321	0.7947298094	1.544032075	-0.5055219862	-0.1639180263	-0.286654104	0.6656582212	0.4087753847	-0.8261163424	0.8522476081	-0.9657877213	0.07967439181	1.000550752	-0.2189917913	-0.6102535301	-0.2171932001	0.6929861837	-1.124329711	0.03553600524	0.9123008612	1.059642877	-1.586532305	1.289523304	1.11166426	0.2627898966	0.601190345	-1.306219085	1.162012164	1.301464409	-0.2346684364	-0.3222644665	-0.3232467135	0.2528738591	0.2048662053	0.6298829905	-0.5642552492	0.5070882417	1.637504942	0.5011823069	1.114594388	0.7205490792	-1.000147618	-0.1900467149	-1.138258271	0.9868547014	0.5339233136	-0.01536972284	0.1186122155	-1.348253781	0.0764477959	0.8067487179	-0.7637617507	0.1677623822	1.323601969	2.208114051	1.491681792	0.3152342864	-1.389089505	-0.9125452279	-0.03019135359	-0.1493141154	-0.8704513101	-0.6805387823	-0.9854896345	-1.100390859	-1.150914288
-0.4406017254	-0.3621946727	0.06939456525	-0.6398669972	0.4229259163	0.8981064872	1.549430629	2.20279895	0.04197784824	-0.765162207	0.1696046678	0.5432729099	0.4905540474	-0.7939637847	-0.3055606669	0.454347715	0.04483480576	-1.592994887	0.1603733307	0.5971592652	-0.3440451499	1.397880506	-0.4039714329	-0.511693794	1.043221197	0.2839449	-0.1225264555	0.1472792215	0.8634130582	1.385436325	-0.7467749555	1.508256156	0.3855045289	0.875507257	0.05805160948	-2.249456157	1.872525698	-0.06862022005	-0.450842154	-1.070714962	-0.2593721024	0.2745940424	-0.3352305124	0.9936032252	-0.3809349445	-0.3544062152	-1.366082574	-0.2674548945	0.2847008874	0.3513284318	0.1794301203	-0.1160695711	-1.183693223	0.7923271805	0.2119500868	1.092486112	1.771248872	0.3190596212	-1.228904581	0.6453611971	-0.4491856888	-0.1315586979	0.1631897752	1.095320555	-0.1703688477	-0.009008061401	-1.354345547	-0.5297514606	-0.3715309513	0.3082601169	-0.740764773	0.7535479321	0.8521560601	-1.005285402	0.4791881163
-0.4263702694	-0.9272715827	-1.216727437	1.658605952	-1.13746086	-1.03742363	-0.9541109335	-0.5880534582	-0.2887281007	-0.8400397548	-0.3719918616	0.3264537851	1.290490155	-0.7569359927	-0.4126237431	0.7833375078	-0.1634430247	-0.9960435745	0.6221037716	0.8553485109	-0.75653524	1.598086649	-0.003489557553	-0.4240511133	1.541944981	0.04623636801	0.2852295167	-0.8863755812	0.5594074575	1.34662261	1.413796092	0.7451772685	-0.3562827992	0.1951517574	0.4999180766	-1.317660681	-0.2982778062	-0.4177336593	-1.282740563	-0.3819207633	-0.1145071009	0.2226329144	-0.5514725385	-0.02917145055	0.007323450588	-0.3517082221	-0.7040382719	-0.938543105	-0.3619544157	-0.2611217088	1.160690775	0.6571415453	-1.228065442	-0.5600841982	-0.3133840998	1.398654995	0.786154238	0.7735871982	-0.5245250902	1.442980229	1.244914797	0.3958673468	0.0340293813	0.665543345	0.5211134717	-0.3732205235	-1.461334865	-1.498316132	-0.3807170412	1.119511303	0.1996886441	0.7722516174	0.9621958179	0.05059187857	-0.1061721834
1.489209091	1.098658291	-0.7711925917	1.068830898	-0.2218910432	-1.176883522	-1.189769421	-1.132235028	0.2855785404	-0.7854310903	-0.6647813815	0.7587484894	0.1930097475	-0.8276885926	0.03469676349	0.7944663697	-0.001299746466	-0.5682434534	0.8363046096	-0.8319465756	-1.109375169	1.461830021	0.5124442193	-0.8542798559	-0.5340597406	-0.1842998797	0.3317646067	0.8073003822	0.5514707861	1.064303781	0.4324328684	-0.4205434162	-0.4765785006	0.5904446379	0.8067737307	-0.7716844489	-0.8877177867	0.02534849356	-0.7341800082	-0.6106158463	0.2973382814	-0.4549602138	-1.469514092	-0.2593322758	-0.4263302291	2.761631802	-0.7411457749	-1.108016616	-0.2696846551	1.683241556	0.1650775595	0.61094984	-0.8723129216	0.5680531893	-0.3242914864	-0.6726422812	-0.596660975	-0.1414924572	0.253992835	2.096341271	-1.263873789	0.6233265243	-0.06813020893	-1.129794712	1.510101928	-0.9309480997	-1.540873712	-1.362362844	-1.284973048	-0.3729513045	-1.148414508	0.6167489872	0.651687158	-0.7469729678	0.7321792131
0.3164321235	0.8795345157	1.706328874	-0.420839211	2.267715006	-0.2306022812	-0.2080220069	-0.6406542422	0.3071969927	-0.4697044087	-0.1466355241	0.8035681091	-1.176526226	-0.3910195185	-0.2786339713	-0.07739885078	0.07853149664	-0.5705368826	1.160802097	-1.030942728	-1.691682116	1.585024891	0.2194507266	-0.4950972738	-0.5376277652	-0.5415147648	-0.9908208118	0.1761577385	-0.2325318329	0.7506541258	-0.4577451264	-1.585804573	-0.895166419	-1.321112417	0.1921326309	-0.4963134713	-0.6575344328	-0.2214436826	0.1831551022	-1.359813857	-0.3020383387	-0.7078701855	-1.376935892	-0.9826326607	-0.2591528691	0.606779056	-0.4532805993	-1.201139452	0.08547078856	1.727566656	-0.2084723018	0.1260988557	-0.6834253583	0.7277540656	-0.1165941312	-0.147891039	-0.1964266894	-0.2597571118	-0.3021455606	1.473979603	0.7716149024	-0.2442745578	-0.8808384057	-0.05434830715	1.25594824	-1.829784792	-1.235972821	-1.106140893	-1.237040996	0.09446887824	-1.4635032	-0.04181733439	-0.1136217336	0.2387722852	1.123393368
-0.6088087926	-0.4925334337	-0.4083394959	-0.7411071392	0.4126773315	0.6463439914	1.467142047	-0.3446584647	0.06678046193	-0.2411787489	-0.1917327169	0.3169593317	-0.5730529938	-0.8123585866	-0.5525986527	-0.4545107926	-0.02140697231	-0.3265221376	0.5731289663	0.02825398214	-1.789577208	1.703380876	-0.384391398	0.1459697676	-0.3061818012	-0.4178272777	-1.529432745	-1.067146661	-1.157963532	0.3543546591	-1.17513555	-0.4533006455	-0.6565080513	1.037709906	0.6555884914	-1.185052227	-0.5410192923	-0.6763569322	-0.8063067345	-1.032901941	-0.3616881335	-0.3988095152	-1.416291703	0.4411332947	0.08495461916	-1.325017233	-0.7774146038	-1.65931232	-0.1590194106	-0.0490383003	-0.7757604321	0.5956254709	-1.053260862	-0.8095525054	0.2734281105	0.5676801504	0.3590130119	2.042600792	-0.8355311175	0.9825692706	0.5202040854	-2.159178863	-1.132870308	-0.5076841257	0.7865253878	-0.3873359685	-1.409409038	-0.2342557695	0.3208808108	1.633599292	0.7880153269	1.345746876	-0.1400848655	-1.802254606	-0.5312483703
-1.309287671	-0.911857804	-0.8226629331	0.472292987	-0.7664212422	-0.5605346778	-0.4549815209	0.5586035069	0.7869483959	-0.4194944176	-0.7209947441	0.1088053617	0.541583205	-1.402963056	-0.4002471527	-0.5052063855	-0.01403396034	-0.0144692922	0.4531245731	2.014250651	-1.720050047	1.058965153	-0.7815133909	1.02603265	-0.06960045311	-0.4417105972	0.2274440651	0.4825379466	-1.016119527	0.6978468454	0.1525203924	-0.3526155311	0.1005690309	-0.882235978	1.34675679	-0.8129478224	-0.6372534427	-0.5249188517	-0.9270281627	-0.1601631057	-0.2848210579	-0.4514188185	-1.664846502	-1.767339167	0.04868052576	0.8407276743	-0.5432625074	-0.8875242094	-0.8386798033	0.6454074623	1.216945087	1.015082513	-0.535021224	-0.695345443	-0.26094116	-0.9508237512	-0.08974604246	0.7386587791	0.2233518134	1.265477913	0.6571405947	1.518079903	-0.6766581622	0.2373520643	1.543831317	-1.118091883	-1.19040969	-0.5215504445	0.8153444058	1.645211299	0.4103086169	0.6071204195	-0.6055524637	-0.7863919304	-1.483508671
1.038278706	1.710672017	2.197265821	0.1317972367	0.09074821119	-0.3666644997	0.05103523856	-0.6433506676	0.8730286143	0.1956140728	-0.4444475314	-0.135669497	-0.5768435966	-1.152553219	-0.4462025708	-1.002382405	0.08889755816	0.4845440661	0.5517356577	0.1706006081	-1.192639728	1.12121246	0.05071281618	1.490204256	-0.4765084145	-0.06012209843	0.123405493	-0.3514415564	-0.4724379383	1.895492647	0.8088719844	-1.033380763	0.2817419015	-1.159733306	-0.2460266853	0.3820627751	-1.170987597	-1.097090277	0.07926099973	-0.5273483452	-0.2379065407	0.1386187285	-0.9124784021	-0.8758331897	0.0136318379	-1.06182971	-0.602615733	-0.6730376148	-1.34123818	-0.1355925854	1.165666825	0.3811516245	0.7398425427	1.917920415	-0.5722323716	-0.5870392823	-0.7062917671	-0.8572233429	0.1642098542	1.006265187	0.9503257383	0.5729408332	-1.049607187	0.1302603627	0.8977601132	-1.229646791	-1.671546713	-0.01754971055	1.140408104	0.0571728289	-1.203270527	-0.8600797982	1.035241966	0.2958324645	1.590663622
-0.710521978	-0.3412431152	-0.1833909369	-0.7291082822	0.5804679927	1.049070805	1.499582628	-0.6583119104	0.4531975723	0.8135186458	-0.1711634661	0.1620596515	-0.4934665971	-0.3108330601	-0.7058352001	-0.7536105449	0.276806089	1.196959301	0.7568159844	-0.3745356322	-0.4123315712	1.130760966	0.1430694211	1.613043559	-1.233369834	0.4410256295	-1.555575625	-1.279812695	0.3051804581	2.209244571	-0.472391841	0.269649929	0.5218466762	0.5514698594	0.5997257402	0.791769008	-0.9809392841	-0.8031280026	-0.7366285138	0.3549299805	0.02320791373	0.6661290518	-0.1115452974	1.313082927	0.7074433194	-0.8094022294	0.5877060157	-0.1847126177	-1.057402454	-0.8207872257	-0.9223845367	0.1274116777	0.4209815575	-0.4414579834	1.062751903	0.8724546367	0.5881510679	1.8112155	-0.08696893422	0.9344854721	-1.269759111	-1.811421334	-0.04955299128	1.169695408	0.6076265173	0.7534270811	-1.708356053	0.2598039461	1.178621814	1.546170898	0.7474292856	0.157663993	1.06415165	-0.5877241698	0.6691327751
-0.8678479648	-0.7976505914	-0.6331545236	-1.246005192	-0.3353345988	0.1047267763	0.7163731503	1.586237373	0.3976640013	0.7039602895	-0.05844683873	0.1053060168	-0.2047855725	0.5721954497	-1.244140476	0.2783742531	0.2247559092	1.085557111	0.7277357412	1.151726306	-0.8487225046	0.4611150309	-0.1599797762	1.285276479	0.09123363534	-0.1117441059	-0.04191286903	1.017212103	0.3601169102	1.506996168	-0.186419961	0.9151508333	0.773424314	0.1991202747	1.177399009	0.2779469642	1.0700171	0.1066419047	-0.7101292227	0.07610710699	-0.7678043162	0.4942961896	0.6841506134	1.095751334	0.5747447589	1.039378292	-1.695577266	0.2165008039	-0.0142888358	-0.2692605647	-0.7082690071	0.1329899738	0.2416951484	-0.1573289662	1.559426227	0.3126178209	0.7737685036	-0.01551667275	0.1865053584	1.014912849	-1.087005867	1.087913441	-0.3197671517	1.409716747	-0.5434555238	1.407927826	-1.174084675	-0.09126625601	0.3853249138	1.343889596	0.3265292849	-0.5397902434	0.6260793921	-0.5959790873	1.046370153
-0.8935508548	-0.9813614019	-0.9828273225	-1.002564219	-0.6731675987	0.1124315694	0.2102670841	0.6560555999	-0.08596739068	-0.1503122916	-0.609900448	-0.2612884605	1.276654797	0.4865427685	-0.4614711187	0.7775175144	0.3867882992	0.9218206112	0.1421018945	2.534983242	-0.8628558247	-0.9094042396	-0.2798850355	0.8269649355	0.8865960728	-0.492743002	1.42910873	0.9864733819	0.6697292805	1.017347937	0.2963534604	0.9224413672	0.6259751694	0.8853899189	0.4745328485	0.2010962364	0.7206340912	-0.4432330931	-0.19691115	-0.4145596114	0.03217422978	1.098265999	1.566173942	-0.3419323802	0.2882295047	0.3470396952	-0.9423217129	0.0003630824006	0.4007448172	0.2161574069	-0.1591303637	-0.8376527045	0.06412725202	-0.6325947	1.46768335	0.6108550609	0.7259657862	-0.07168164841	-0.7301683599	0.709687314	1.943012682	0.2038380316	-0.9686966749	0.4499547711	-0.3286140262	-0.9977696352	-1.183556762	0.003018105574	-0.02972439182	0.6585763155	-0.2702671039	-0.5311529783	0.5659000902	-1.62248504	0.9845325105
-1.054420087	-1.174600918	-1.175017738	0.0585491986	-1.178026017	-0.4492593046	-0.3832977263	-0.06422937012	-0.275684901	-1.006956169	-0.4094574526	-0.3577973711	1.950268187	0.2763068411	0.5191083212	0.7598244883	0.7997229071	0.8359674598	-0.151437599	1.352966591	-0.7605480718	-1.269907268	-0.5708632588	1.156063911	0.1543626155	-0.8411278058	1.989091778	-0.1345184898	0.9429727683	0.8755679186	1.482405316	0.8414907089	-0.3445453235	1.887693296	0.8922992828	-0.115824192	-0.2525118751	-0.9203525709	-0.6473719402	-0.09866411691	-0.2984834353	0.4029298599	1.211016751	-0.7431539051	0.3950356054	-0.2490603749	0.544910156	0.09471235226	0.8955505913	-0.2854742645	0.4388881717	-0.4049816197	-0.239909903	-1.496676215	0.6387843942	1.764093254	0.4053114918	0.5899375578	-0.3075036633	-0.2303388171	1.43719122	-0.2782958479	-1.097445074	-0.2653510427	-0.5239257506	-1.05363408	-1.354477612	0.1623800642	-0.5179303429	0.7759765535	0.5946768611	-0.01855457981	0.6264586128	-0.1125213751	0.5622524804
-0.9189315488	-1.009861181	-1.058547273	1.61143977	-1.380493897	-0.8699672381	-0.7235245946	-0.2044852982	0.4279336573	-1.062933464	0.06245030578	-0.5074548071	1.149710974	-0.1595200343	0.9840306073	0.6387925225	1.235297578	0.6091797381	-0.4757271441	-0.2334651868	-0.795045258	-0.4612530304	-0.8336989013	1.236025341	1.083571462	-1.286583524	2.183857811	0.5190695304	1.186037766	-0.1011184545	0.5304223078	0.09175213433	-0.5006386646	-0.8100915989	1.345170494	-0.3085188034	0.2867683489	-0.3758740594	0.1106551589	0.06835867925	-0.4755716061	-0.583246622	0.1396274865	-0.7199794021	0.3129489567	1.306901136	-0.3404186525	0.2920472914	0.7394905569	0.8952924997	1.478869782	0.1308899892	-0.6769885891	-0.7746963865	-1.207981719	0.8037758541	-1.316248109	-1.117840536	0.9343649535	0.2263648149	-0.21006859	-0.4780972315	-1.009384221	-0.8220496658	0.0770132068	-0.7592879854	-0.9940346702	1.208194737	-1.09781069	0.5452573657	0.4196694117	-0.94892959	0.1945931714	-0.8920501591	0.3910687273
1.815950033	0.8478442784	-0.6539476094	1.358937642	-0.9727888371	-0.9822117786	-1.072617516	-0.7296998297	0.320069963	-1.252849488	0.2320945031	-0.6849533086	-0.003017227854	0.2973009182	1.080695238	0.7066187807	1.633707743	0.6068731833	-0.8543219059	-0.6209360339	-0.4823536691	-0.2257904978	0.2152445137	0.5105600849	-0.5507219701	-1.156254884	0.6773922758	1.437117263	0.8520750541	-0.4781071095	1.319306909	-0.1179575869	-1.221790395	0.3566019588	0.7838011432	0.02842963224	-0.9170323888	-0.4303631727	2.612274587	-0.354374782	0.1874333504	-0.4315088393	0.3195579543	-0.4829090917	-0.5194588611	1.012133518	-0.7162941286	0.06578865348	0.6672429044	0.8917538908	0.3374681247	0.6507455589	-0.357862942	-0.07624827489	-0.7659067519	-0.3104892331	-1.462253075	-1.747665508	-0.2940329817	0.8650982412	-0.7408685536	0.4360984235	-2.101375462	-2.381118426	1.30939092	-0.6269003055	-1.235211941	0.04241518389	-1.025571113	-0.1526430032	-0.8903209431	-0.03306424621	0.5673822688	-1.511731479	1.264296776
0.3635970337	1.035341252	1.592652285	0.2662950375	-0.2665176103	-0.6377964026	-0.801079569	-1.408341957	0.4103262775	-0.3916036549	0.09526506822	0.3270057573	-0.7434225639	0.770932318	0.7669160481	-0.03520580357	1.590101219	0.5277151838	-0.08039025925	-1.23200679	-0.1716540991	0.166325269	0.5420729716	-0.7409613841	-1.541808365	-0.6054756927	-0.9597308351	0.04091091454	0.2436014838	-0.06659224439	-0.7836316473	0.5901388449	-0.4423279046	0.4474083679	0.3073285122	0.1616857206	-1.510304256	0.01771560686	-0.4875508971	-0.2784367611	0.3682004797	-0.7184248991	0.6551468633	0.167635592	-1.073548774	-0.4765533335	0.5126409055	0.05080121066	1.287452489	0.5987321071	-0.8166979502	0.6712395333	0.0148990972	-0.8119697586	0.03688110272	0.4382292435	-0.5320085846	0.3164051464	1.095128449	0.8370541665	0.5009123082	0.7231855625	-1.332632579	-0.4895823919	1.14384093	-0.6497839268	-1.55942973	-0.4906997992	-1.13149991	-0.5253873494	-0.7219778855	0.5304159292	0.6508629025	0.07699824688	1.121910041
-0.1621871784	0.07136565131	0.8822941669	-0.8246573413	1.2419152	1.780252416	-0.1168315193	-0.2787562241	0.5245285221	0.1233228557	0.1474862837	1.355644036	-1.139426008	0.2193469346	-0.4077583242	-0.4356675378	1.335525703	0.479370671	0.6323661626	-1.335812943	-0.1111750442	0.4897303355	-0.03805753456	-0.4160295103	-0.9284711644	-0.4726643985	-1.454201491	-0.03941036154	-0.797777503	0.678954816	-1.904218966	-0.1595527808	0.006567414876	-0.4514968678	0.4146544807	0.3472212997	-0.1259518333	0.5590237627	0.1740387996	-0.3127333421	-0.6295408436	-0.7025514694	0.5161367286	0.6907021234	-0.5733607864	-0.8647357614	1.708703004	0.6897290356	1.805430834	0.897092826	-1.143602322	-0.6499643899	-0.1047844756	0.2761379572	0.2060131833	-0.5389527028	-0.5969763655	-0.8014429032	-0.2179299328	0.8120947048	-0.4673595485	0.007399060753	-0.6471506579	0.1406976003	0.908559148	-0.3464028	-1.469504445	-0.6015229546	-0.5510552937	-0.7252686108	-0.5669456244	-0.8770978452	-0.7383544487	-0.2526983851	1.268353103
-0.7112548477	-0.5807498075	-0.2306271909	-1.071797448	0.01119109929	0.998702741	1.236924252	1.995072583	0.02631003101	-0.09227632075	0.3538592262	0.702623471	0.2846695913	0.5303565962	-0.9462573871	-0.4791093089	0.8833867558	0.5102790095	0.0670445543	0.2327908919	0.09508583946	-0.09599002364	0.0972461213	-0.1006619185	0.5054812444	-0.1417220927	-0.2790124257	0.3449024726	-0.690499536	0.981633096	-1.086917846	0.4768264681	0.3624328407	1.14696098	0.2243085956	0.2581827329	0.06176794164	0.1774172294	-0.3876836485	-0.4268666447	-0.1973586354	0.05531654873	0.7886567298	1.112707006	-0.366828825	-0.5667775005	-1.17687817	0.7111014491	1.354136787	0.4200215404	-0.5076428945	0.2624622337	-0.384448564	-0.1370592347	1.028097062	-0.2462421432	1.288445871	0.8126264793	-1.211204012	0.6626071245	-0.3740431431	-0.5587417342	-1.347549895	-0.1730831831	-0.004203839003	0.3867232605	-1.209308684	-0.1050691147	0.2069334821	0.5651819424	-0.590188602	-0.1465415516	0.7545892421	-0.5794753654	-0.1025893252
-1.230352384	-1.000534612	-1.099750896	-0.4067289556	-1.079296434	-0.05523928879	-0.5609415463	0.632254397	0.6655775347	0.1612919321	0.4088848804	0.3658378479	0.8001674905	0.5278732135	-0.4822209542	-0.1504957573	0.8805067101	0.7918582532	0.07082356961	1.646079664	-0.4143514866	-0.1204989329	-0.3370748949	0.5793287227	0.08541863858	0.2859336336	1.003313048	0.3884848848	0.1424550114	1.241644465	-0.01261168398	-0.1292517948	0.8901537087	0.7430739695	1.335581945	0.3607613138	0.3153805417	-0.5121812475	-0.1579106341	0.356259153	-0.1528246322	-0.04610920635	-0.1753366583	-1.984302912	0.07196125743	0.5901696291	-0.3776907782	0.8145209214	0.570265975	0.07766877067	0.7886211166	0.7484871792	0.1036971893	-1.435212805	0.4584848546	0.5082777554	0.9448761914	-0.3434606359	1.100613354	0.253488548	2.781452521	0.7106937118	-0.5270875157	0.8171119218	-0.04107679843	-0.9847323167	-1.011766902	-0.005647644024	0.7468129091	1.449063018	-0.2900531755	-0.1715514262	0.2475087692	-0.2293150137	-0.2552716216
0.05956918528	-0.8965173945	-0.8181085538	1.7423469	-1.332619376	-0.9232640819	-1.478597477	-0.5343142794	0.764890361	-0.39189277	0.5725878693	-0.2255520347	1.271887579	-0.5062412913	-0.2909756794	0.6921330211	0.5946478438	1.491235716	-0.2850030087	-0.4378552451	-0.3936926267	0.5502229935	-0.5331526214	0.8055820165	1.794479	0.3304231794	1.952776787	0.464491665	0.5804695838	1.26757636	0.5625342832	-0.8598943223	1.154299504	-1.258864146	0.1121858483	0.7603951496	0.633285396	-0.929609083	0.2575138551	0.09939202857	-0.34426801	0.2242403678	-0.596806006	0.2098907188	0.5815885122	0.1797478825	0.1246930628	0.8654261723	-0.6485728225	0.1787339286	0.2798184658	0.02650256564	0.348802046	-0.7933788073	0.2435968834	0.0700676739	-0.7090148693	-0.594257079	0.04104818463	0.2444637944	-0.05965763541	-0.8729836173	0.5605942065	-0.06540654978	0.4891672255	-0.2430426835	-1.122579848	-0.5584678334	1.655939769	1.628018204	-0.08065094229	-0.3744040463	-0.103594067	-0.1803891241	-0.5323784917
1.440882123	2.038521113	1.697924481	0.01405394253	-0.441637758	-0.2700512854	-0.4453092029	-0.2725186278	3.085504056	-0.5670822663	0.5972896377	-0.7312162117	-0.6358750625	0.4685222825	-1.14897152	-0.08226419274	-0.4092809999	1.839420451	0.0436712659	-0.5347773256	0.5544799112	-0.005392356989	0.2511881554	0.009256811617	1.183179428	0.820404841	0.2348964091	0.3037510418	0.6957915305	0.6147613969	0.884692253	-0.3984532862	0.6258928618	-1.281398185	-0.841543622	0.2171180195	-1.508045704	-0.6262201021	2.195374148	1.219718147	0.5258894642	1.644500842	-0.1124766591	-4.588719019	0.02574481918	0.2583378915	-2.804718367	-0.05508649168	-0.5481799361	0.4077425761	-0.7491695555	-0.4111127146	0.6181883553	1.535633649	-0.07524395446	0.0234749398	-1.967613489	-2.814812776	-0.3027169343	0.546567431	-1.624122131	-0.5111453671	-0.0432101593	-0.3625232957	0.6208686237	-0.2676695905	-0.1584936809	-0.8125108859	-0.4932796678	1.36594192	-1.58733312	-1.426950211	-0.6817234882	0.545837317	0.3597405427
