melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146
-1.20495987	-0.130367544	1.483084946	-1.516202637	-1.985373368	0.4557379942	-0.6173832817	-0.8125876101	1.404000846	1.054481956	-1.338277338	0.2726648359	-0.3790772635	3.331974908	1.324842929	-0.4613849598	1.927992045	-0.2847955809	0.5707791423	-2.245932245	-0.2636291288	0.5097816128	0.07418241398	-1.013658021	0.8781041843	-0.6348557109	0.846355852	-0.4621146255	0.2138179542	0.6073357191	-2.057330669	-0.4765761833	0.1836242144	2.041241304	-1.771181631	1.406755787	1.079026957	-0.7836633713	-0.7728073712	-1.685978646	-0.3322600073	1.411820808	0.4280039058	1.597653311	1.041967854	-0.35320329	-0.04772521478	-0.3834874238	-1.622319891	-0.09492257955	0.6018061793	1.381173944	-0.2854368981	-1.299996393	-0.5311940781	-0.05662869185	-1.011104343	0.7083652603	1.752757386	-1.051425257	0.2966695954	-1.710956234	1.101100707	0.906814946	0.2450340381	-0.9852326812	0.1453458965	0.3555878176	-0.3593627425	1.872196787	-1.090988054	-0.1376434923	-0.6505438765	-0.313816753	2.36572774	-1.122381818	-0.2643578884	0.3168063971	0.4206568002	-1.846666005	-0.07132723027	5.021130228	0.108189566	0.5758351906	-0.3886672863	0.6244062734	0.7411624824	-0.1813761823	-0.6968000895	-0.04338385803	0.9839547578	-0.6011180547	-0.6325854845	-0.3638210565	0.6884859905	-0.2225463041	-1.533563968	-1.852561338	2.623357734	1.054640828	0.1028156873	1.255925397	-0.657420303	2.32671507	-1.174463866	0.008086026322	-1.041856639	0.4105302145	1.040535363	-0.675849449	-0.4330993852	-1.415548594	-0.6921259367	0.06277108053	0.5268004381	-0.9170332554	-0.4525069037	-1.074379661	1.041727456	0.1685982175	0.2139787199	0.1476537896	-1.435736408	0.2667498725	-0.5865812405	-1.214414029	1.244044691	1.180854838	1.220012355	-0.548006414	-0.2218168343	-0.8144646595	-0.7894658989	-0.48532543	0.5516978869	-0.1443839305	0.08971509294	-1.036441134	-0.8567824947	2.030728614	0.4896499947	-0.557792931	-0.06471074423	-0.07935653233	0.8901816684	-0.7980996067	-0.05406427521
-1.411189051	0.3449159175	1.436816416	-1.604629322	-1.743712369	0.6074946561	-1.230197195	-1.411372162	1.911655104	1.239580756	-1.225651704	0.6163668829	0.2217823336	3.367593503	-1.286015689	-0.1053987607	1.384338369	0.008808398171	-0.1534803485	-2.00928976	-0.0906345424	0.1458889984	0.561218045	-0.4017038708	0.8626899493	0.09991420317	-0.2107593999	-0.5781219393	0.4616606679	-0.3952776778	-1.521300933	1.057009732	-2.574935538	0.3240792854	-1.474172574	-0.5736779528	0.5002410596	-1.56635263	-1.041751576	-2.451593731	-0.518085506	0.9309657682	0.5574834484	0.4172996685	-0.2532232732	0.3255106368	0.8738628991	-0.8820923542	-2.069441066	0.04629145904	0.5669665529	-0.2960260677	-0.02048770566	-0.9175249493	1.090357319	-2.042937676	-1.740376218	0.9893348736	1.219851028	-0.2720564591	0.4080268332	-1.699214316	0.4504210228	0.961185311	-0.2880892321	-1.031675447	0.8464190009	0.7519568799	-0.1999072506	0.1482395912	-0.04267952636	1.899295721	-0.1432548388	0.7634282576	-0.4379663028	-0.3597018582	-0.1224583169	0.3800798836	0.4822441671	-1.735224907	-0.1404532101	4.496051732	-0.5897953353	0.3892449951	0.6878796848	0.6095598387	1.848172296	-0.1111916587	0.4327021013	-0.5128585256	-0.5048820353	-0.2534101426	-0.3545585515	0.2106229814	0.4674157977	-0.3109681617	-1.592813354	-1.368785832	2.589748597	0.2962711181	-0.2999028744	0.2753078612	-0.5294744425	1.888260689	-0.425640622	-0.9919652755	-0.4626837629	-0.02531987224	0.6898726324	-0.7008359435	-0.7729767319	-1.597054631	-1.337244346	-0.8880264485	0.7829800107	0.1321166823	0.3017956231	-0.5303136977	0.6807101759	0.1058404716	0.4318483883	0.7495361282	-0.8474393084	0.07920306959	-0.3390702599	-1.967710419	0.7569765099	0.562002538	1.105023624	-0.4420792535	-0.1093294321	-0.883194776	0.1983703073	0.7520173394	1.238863929	-0.272546251	1.432845342	-0.5095411917	-0.07776370364	0.7316844213	0.5658402867	-0.05561325868	0.2983834235	0.2858527623	0.2870722337	-0.4809998462	0.2379231982
-1.996866462	0.4252686176	1.048601492	-1.234605089	-1.0355298	0.5243247851	-0.8959082009	-0.2289549836	1.171177535	0.9204645477	0.8677300011	-0.4589405095	0.4747559069	2.029727683	-1.106860768	-0.6744845662	0.03514467468	0.2495530515	-0.5016735322	-2.58801483	-0.1905680019	0.311109485	-0.4142338763	1.927725531	-0.5488783346	0.6501000403	-0.6184041827	0.6031418879	-0.7977037837	-0.04844182678	-0.3386656269	1.367897012	1.282494608	-0.8090689474	0.3363105104	0.1655686885	-1.244879312	0.5112902943	0.1106079021	-2.410037364	-1.453696952	0.2220213586	0.3710644603	-0.3511084996	-0.5044443296	1.209603257	1.662089432	-1.040250898	-0.8202041956	1.364035701	0.8438572398	-0.7099260739	0.4012142732	0.3821939245	-1.177117785	1.032930678	-1.03460416	0.9615840775	0.5565642663	0.1154997431	-0.4022997945	-1.516915919	0.8479592828	-0.6930303966	0.02282131728	-0.5923377216	0.5556556172	-0.2550301556	-1.109660135	0.588372893	0.4699879781	1.144103304	0.4347173033	1.212520525	-0.2019052428	-0.2034818528	0.4937438908	-0.3268840733	0.3499649551	0.1588216468	0.04356919048	0.6690131294	-1.185206891	0.8669870939	0.0365844334	1.104546871	-0.5001680639	-0.2249247199	1.108719561	1.111814264	-0.01017855515	0.4983290055	1.382733894	0.2131091836	-0.6022629029	0.6673391298	-1.237573742	-0.220841035	0.9398852259	-0.6182785088	-0.190163834	0.8197557621	-0.04279647803	0.8727416039	-0.6483430299	0.1334271629	-1.275837664	-1.38345391	-0.3952904298	0.367868568	0.2678211893	-0.2172115909	-0.9788764047	0.2641981028	0.6301082515	-0.6251849584	-0.1210745548	1.129147851	0.4196099795	0.3789137545	0.5120006847	0.6524335093	0.8564260276	-0.4990752708	-0.1825079445	-0.2658340407	0.5299481274	-0.30259476	1.687888347	1.685766295	1.083163315	-0.3295343249	-0.878712193	1.262586577	0.616588609	0.1528216307	2.189354582	-0.6275041226	-0.7443331303	0.4617880941	0.6733666974	1.959988573	1.364115397	0.8293612114	-0.201576748	0.36315511	1.524212534
-1.34115254	-0.5442729624	1.078873472	-0.9828398836	-1.426626527	0.4758817992	-0.4074987546	0.7721276954	0.9254037663	0.3952235129	1.957281117	-0.1059138902	-0.3741273129	1.797647162	0.2671684394	-0.5095488586	0.8478626939	-0.3950801125	0.3352888433	-2.006764168	0.0588649522	0.04996561228	-0.5783630165	0.8910551337	-0.0584732781	-0.3350899177	-0.6214627218	0.2835491082	-0.4345446739	0.05297411073	-1.380263938	-1.376320043	0.9454135103	-0.4153977531	1.399015226	0.4048396024	-0.724459891	0.4497364883	0.4382847792	-1.370242033	1.016390172	1.095162907	-0.1386770583	-0.1322404428	0.256062101	0.1857268273	1.317419569	-0.559479686	-0.4198019838	1.45549684	-0.1907443253	0.32821084	0.8616294526	-0.1064828307	-0.9763764067	0.2375513432	-0.3181695612	1.128167435	-0.2427016331	-0.6082357459	-1.444195768	-0.7422626602	1.880734638	-0.7769444958	-0.3244751706	-0.06284674004	-1.300438674	-0.6828491834	-0.359506625	0.5751250963	-0.512122565	-0.2127128989	-0.6249889957	0.5963282952	-0.02303930986	-0.3880240129	0.3771851383	-1.091088189	1.225155963	1.13393366	-0.1401219637	-1.527338702	-0.8730841507	0.7172388193	-0.6264260674	-0.3153977694	-0.1352787978	-1.028967771	0.01166276167	-0.3637592243	0.3283168847	0.768147924	0.895453592	-0.5348544625	-0.401728488	1.960764147	-1.613613006	0.5640212817	-0.9126245756	-0.9964143231	-0.1127478522	1.177233663	0.4374443609	1.794903419	0.4236019495	1.357156767	-1.911894075	-0.7951772775	0.1778893922	-0.0100756485	-0.4073184713	0.7858346956	0.4415799802	0.1963803087	-0.0359418876	-0.9333671758	-0.7890048757	1.105242074	0.5157206113	0.258348775	0.5259606071	-0.1760303049	1.24263028	-0.1568251171	0.1043259616	0.417661595	1.182945248	0.4746429111	1.307465649	1.700410255	1.971122304	-0.03161559078	0.3693384186	0.5593001104	0.4096359126	0.5655140003	2.062845178	-1.216308453	-1.196355916	0.2794032743	1.119105372	0.6100490382	-0.02640709098	0.3934322269	1.172211764	0.9929157161	1.064176458
-1.290333837	0.3554099135	0.6755680497	-0.7853372643	-1.002620928	0.2712251174	-0.4933277879	1.137517285	0.9531733982	0.3779359868	-0.9356413585	0.5650509759	0.2857301275	2.237769459	0.1395383047	-0.2503319578	0.1062337989	-0.1766180149	-0.160308073	-1.908382488	0.1855792299	-0.51018547	-0.4166674122	-1.669515735	-0.7867192279	0.7386111341	-0.1456462664	-0.3288191159	-0.2618646696	-1.418435032	0.0708508325	-0.9466313943	-0.006842402268	-0.2421698574	1.960370995	-1.408354025	-0.5152440317	0.4234729607	-0.2227244356	-0.366131975	0.3007241658	-0.2798717604	-0.7266531924	-0.2291294287	0.4172219599	-0.04126005958	0.03446570813	-0.9846980984	-0.7130330275	0.7282948414	-1.166676397	-0.3670799118	0.6151904793	0.3987455955	-1.493300155	-1.155404117	1.201874895	0.995482395	-0.254410929	0.3281328219	-1.278875758	-0.3594792393	1.060116682	-0.4584477021	0.106272975	0.4794710145	-0.6716203507	-0.7951106201	0.8335121882	-0.807073554	-0.4515482101	0.9410188006	0.5468091798	0.1150785757	-0.9459105655	-0.9825218626	-0.5409569464	-0.1085162967	1.554196785	1.893547335	-0.01976361598	-1.743292371	-0.234883333	1.557995293	-0.2821051016	-1.632266705	0.8464659929	-0.2111292147	0.5039105174	-0.4863346346	-0.3707952954	-0.6257378556	-0.6317745267	-0.5665063558	-0.33868822	0.6755839812	-0.608864378	1.09424273	-1.217935824	-1.274853963	-0.6632526912	0.8295712442	0.3584062208	0.8635940676	1.697781277	-0.6189467871	-0.5158338382	-0.6409099568	-0.8434446746	-0.07092617584	0.06120179225	2.375633232	0.8758772497	0.7759686572	0.8050703874	-0.4910534582	-0.2232515388	0.8266978507	-1.071780528	0.7475098222	-1.979616463	-1.364453747	0.7842303774	-0.02190725684	0.9956896833	0.1371529813	0.3069790137	-0.3882012518	1.193867451	-0.7116425903	1.011778234	-1.695061502	0.3388071788	1.371953248	1.277381983	-0.702269842	0.954554168	-0.8431429195	-1.164223539	0.1020060194	1.208008229	0.05278228246	0.1817534135	0.6887241804	-0.5847080768	0.7094576705	0.7219886662
-0.8671623153	0.1681361227	0.5046259389	-0.1292268824	-0.2766179896	0.2170319615	0.09803472522	1.204171286	0.2099197491	0.4397825578	-0.8372423075	-0.6623410655	0.2883617107	1.240538907	1.719527585	-0.612315295	-0.07013156724	0.4783433704	0.2338499786	-2.101712426	-0.1167271633	0.08083399781	-0.4150016029	-0.06935505929	-0.6255995283	0.9277060704	0.899100963	-0.1146310973	-1.079655144	0.4629954534	0.4143407496	0.6731357251	0.3612288335	0.2915191964	2.401821655	0.6901919597	-0.1400541751	0.1707147758	0.2752938839	-0.2219162058	0.3836421353	0.1402715651	-0.1710120404	0.0292995584	0.2990199623	0.9161271333	-0.4320887199	-1.090556304	0.03858673183	-0.4483230108	-1.596726224	0.07018517783	-0.05123980452	0.1550983449	-0.05975609916	-1.205391821	0.878211215	-0.05169357451	-0.6226759063	-0.2779103936	-1.635156451	-0.3891531591	0.1943899114	-0.844500781	0.6645465914	1.257921558	0.2714358971	-1.141081467	-0.1734045593	-1.21212961	-0.9903156247	0.3338163718	1.050432471	-0.6080285463	-0.8399089238	-0.05590178157	-0.8187118054	0.7714419909	0.4364388709	2.977373106	0.04313812994	-0.9292727448	-0.3675568752	0.6434502931	-0.4403332528	1.813877028	-2.452701069	0.1685755821	-0.02514130599	0.1662988116	-1.109973238	0.0005072907127	-0.6484293575	-0.111402328	-0.535191888	-0.3339066106	-0.663744181	1.003776516	-1.737973129	-1.059760013	-0.3407646751	0.5013941438	-0.335246497	0.8588982714	0.1193711048	1.164891351	-0.4029502659	-1.496118411	-0.1623004394	-0.5072791495	0.7714544744	3.396794225	0.7417666764	-0.9330119836	0.4613138403	-1.35147466	-0.4243219375	0.7088139801	-0.7562346411	-0.1347367179	-0.2278995417	0.3134314437	0.3265068698	-0.3327470905	-0.8799712896	-0.1552721245	0.1691952737	-0.6712451577	0.9474392599	-0.02425969571	1.200941378	0.2351061881	-0.9879825476	0.8387998629	0.800800893	0.08990072191	0.9616017423	-0.4902803187	-0.8298444873	1.662539669	0.5543104999	0.9724190033	0.2584423918	-0.5076699192	-0.3534232129	0.7669161309	-0.2608560849
-0.8297992918	-0.4691005632	1.330031753	-0.09548674513	-0.8655126974	0.2874189207	0.04360594374	-0.09330988859	0.3590476993	0.3200917911	-1.131788747	0.1389843011	-0.5063814532	1.455239661	2.459560089	-0.5557869294	1.036751138	0.5412994018	0.4039151857	-2.292133155	-0.3562184801	0.3868781819	0.02374067232	-0.1735792699	0.6768022202	-0.3671055865	0.7845533676	-0.5232764963	-0.2564838923	1.069843235	-0.8508772315	-0.07368392446	0.4696837446	0.5499372553	2.196985917	1.430578018	0.7038752142	-0.04852817713	0.2576229825	0.3151753363	-0.4758018297	1.202652751	0.3645741324	1.376721967	0.8407115021	-0.2061434066	-0.6575991735	0.2548469329	-0.07299114383	-1.156040968	-0.6263913097	0.8286771569	-0.6351479734	-0.1657234157	-0.281281028	-0.3714579744	-0.8499210709	0.4387444802	0.1294093773	-1.552361664	-1.238251597	-0.6629863763	0.5052656575	-0.07459789753	0.5242577109	2.099807697	-0.2263147765	-0.6913171844	-0.3423240705	-0.1592744345	-0.1050824671	-0.3588522758	0.4375362577	-0.3464005967	1.922144556	-1.018744136	-0.7593851797	0.803797959	-0.2117245804	2.907311301	-1.144676882	0.9261838598	0.3507156159	0.450285349	-0.5049783372	2.029238695	-0.5888317087	1.275364129	-1.315294151	0.06078370928	-0.8016817793	0.06757750728	-0.2796931568	0.7924681624	0.6064051509	-0.1531455091	-1.052055645	0.5556564984	0.2784715916	0.7446804298	0.8399274239	1.723803252	0.108743774	2.046887333	0.6472403352	0.9644203827	-0.1826009464	-0.2940919523	0.6812715105	-0.5384824363	-0.9372866914	3.397147461	-0.09281948602	-0.5971727424	0.5224754789	-0.7446388235	0.3403773018	0.5595023221	0.342214661	-1.08761231	0.6956464161	-0.3325499125	0.2038525917	-0.3759509965	-0.9357133465	-0.9625816111	0.339530745	0.5733046474	0.9467537332	0.3417258961	0.9048644785	1.411157498	-0.4024646724	0.2383664462	0.4030253847	-0.683043155	0.8945898426	1.105244415	-0.4864694829	1.392315169	1.059956638	2.14025566	-0.9541330776	-0.8225981066	0.1700843166	-0.04921606393	-0.3966139447
-0.8476673993	0.02484889141	1.27976526	-0.1033829491	-0.6843343148	0.06888895464	-0.438765459	-1.477587621	1.224965665	0.8146451517	-1.57419476	1.393250173	0.2489229931	1.553779111	-1.02962698	-0.2745156158	1.18568911	0.3887652751	-0.1675384417	-1.270690268	-0.1291721517	0.1395706601	0.660587625	-0.4635705862	0.8519665213	0.1211645343	0.1013170132	-0.428883314	0.2855290596	0.6817524932	-0.3417284186	0.3442565756	-1.511544553	0.2131398316	1.179999257	0.0865807451	0.3243071468	-0.683082396	0.1381554211	0.4584268726	0.4774902207	0.4519132299	0.5825328107	1.834166267	0.6342473279	0.7325388268	0.09753259111	0.2321775775	-0.9982863988	0.1978775348	0.5373018044	0.3168425045	-1.04567852	-0.3974724452	1.128546131	-1.102392299	-1.601685582	1.12550294	0.8873843425	-0.9287863738	-0.924911703	-0.330239938	0.9006606115	-0.2576895081	-0.003394358721	1.98895972	0.6689247273	0.253112117	-0.1150160606	0.5543831511	0.1467015642	1.061182482	-0.5338014693	-0.836517268	0.3579862015	-0.003793318205	-0.02686531307	1.754512144	0.6687702627	2.234026142	-0.6281728628	1.34633031	0.6853662902	0.2579938702	0.1099171231	1.246027137	2.236569167	1.301329769	-0.8221110562	-0.3267667032	0.3109123245	-0.08325822952	0.06094652384	0.2189999172	0.7964183572	0.5570027024	-0.7686458151	0.3554686265	1.694642858	2.225962216	0.1742443846	0.6920911524	-1.106183461	1.307709482	0.609314278	-0.4820624643	0.1368530459	0.5980607174	1.12816115	-0.7854288491	-0.1688960861	2.877897612	-1.638304309	-1.252925362	-0.01421098612	-0.204640593	0.7478485323	0.01849784876	0.5946603113	-0.2353764693	0.4706323647	-0.8960916747	0.1105250028	0.3289702138	0.02235227688	-1.826907855	-0.002255210955	0.3388826672	0.3918716373	-0.9033541642	0.9534977235	0.5332300901	-0.4827804798	0.6758311406	0.3632753502	-0.7776690787	0.9311595832	0.8092331385	1.417768154	-0.5656988793	1.139931827	1.334110429	-0.5292688707	-0.392928568	0.04564624821	-0.4088227185	-0.3264609896
-2.16051846	-0.5331679075	1.147703887	-1.083969159	-1.397329621	1.165645227	-1.147384775	-1.346185213	1.554156583	0.9698613781	-1.222921083	0.8857125501	0.4427232375	1.289669352	-0.9222110239	-0.5087661224	2.29816079	0.7534746875	-0.8969525568	-1.501743812	0.1322422773	0.1592684892	0.3057086391	0.4595065185	1.22777362	0.6226449324	-0.5192684353	1.825506559	-0.3869956721	0.7031529963	-0.5098143636	-0.9935320656	-0.5516485593	-0.8609929314	0.4890129871	-0.2359773656	-2.013689792	0.1819521137	0.1881437556	0.4667763186	-2.331738772	0.8540071052	0.71927069	0.301703267	-1.215594974	-1.335173643	1.741482708	-0.7668739267	-0.7577283275	1.740619756	2.544157121	0.2616694312	0.5125328648	1.639411565	1.074525369	0.8373602441	-1.309763417	2.7352751	0.7860656746	-1.650848197	-0.1840755216	-0.570548535	1.378772451	-0.7587537694	-0.9097944471	1.644582323	0.6327326858	0.7793439941	-0.7057684465	-0.3933927186	-0.569973745	1.607469583	-0.3608533793	0.3910350312	-0.4347984394	3.003443028	0.1160171431	1.228304137	1.494433196	1.764557965	1.297375847	-1.005020248	-0.7804880116	0.6472104727	0.2361860294	1.859007524	1.516691061	0.4904234029	0.2024357706	1.482814779	2.068956375	1.652520577	1.11607315	0.4542303497	0.8648073738	2.078383597	-0.3492436078	-0.2029006082	1.658087281	2.931141713	0.5815005754	1.235993079	-1.241070196	1.794302322	-1.241248949	0.4123243772	-1.56100026	-0.2615453781	1.247609371	0.9602665091	2.272816196	2.010049735	-0.4387764111	-0.8636605536	-0.9788627616	-0.8564155728	0.03834719337	-0.2930790105	0.268411419	1.690748895	0.4791796578	2.597761102	-0.7383821829	0.8713780505	3.367455415	-1.481332809	1.875268113	0.7169044453	-0.7001821402	-0.5311778783	1.537847521	-0.9384432173	0.02146482073	1.638368028	1.223859628	0.4391235565	1.251243467	1.623574897	1.274918593	-1.085278368	0.3302014003	-0.8308834532	1.583333782	0.4361288653	0.5846984822	-0.3657840986	-0.8112854063
-1.746308791	-0.6934720733	0.3609368274	-0.9647732233	-1.128791307	0.8899765914	-0.849261124	0.6736373555	0.8334755697	-0.08019327203	2.297858878	-0.3575153549	-0.09045805197	0.8962889259	0.1951162013	-0.7204737849	0.675036895	0.08468759206	1.113386148	-1.176717473	-0.4610245512	-0.1896581618	-0.3802551444	0.8791452298	-0.09138323059	0.1708102041	-0.2320399205	1.858352145	-1.327059101	0.5735511653	-1.627504395	-0.8158083738	0.7359318195	0.08327769986	-0.2311954376	1.066862806	-0.9050232018	0.8906140282	0.05581798381	1.233944239	0.7240962617	0.841052118	-0.5895293473	1.097852933	0.7982872659	0.3877109535	1.488525029	-0.6479811521	-0.3219000435	0.3578046626	-0.286522528	0.9039383772	1.127615703	0.5361026738	-0.6574327154	0.9960951542	0.779553788	1.732884665	-0.7947130299	-0.7086996109	0.09344179052	0.3483283389	1.060843367	-1.15301851	-0.4639322423	-0.04664166611	-0.9440892894	0.486625492	-0.7342180563	1.373571707	-0.3414458137	0.8133050284	-0.1029067261	-1.047380333	-0.6237694224	0.8015680256	0.2439385485	0.8015167084	1.791808618	0.1469610541	1.369093012	-2.016086402	-0.4592572658	-0.6918265655	-1.933614123	0.1350445066	-0.8626575031	-0.7841285661	-0.3362723199	-0.2404944788	1.05123109	0.2231249537	0.8400741567	-0.08483254192	-0.1139027663	-0.2114959526	-0.3466168802	-0.2339433236	0.2875925248	0.141596814	1.030782752	0.9982762102	3.473918777	1.450769066	-1.136445541	1.868380068	-0.5554959677	0.2440255272	0.6961933068	1.182135732	-0.5760975283	-0.5501122201	0.7732073097	1.102747543	-1.311644486	-2.542189424	-0.1978802023	-0.1049980689	0.4781541612	1.219955635	-0.7065440441	-0.1612813186	-0.4619017175	0.4580927071	-0.1917357803	-0.9772078375	1.362103803	0.4134533938	-0.1000089086	0.8720803219	1.758836645	-0.2505163323	1.056988805	0.3829830587	0.5622927403	-0.2131110235	-0.7972727413	-0.1240019222	0.412483988	-1.42145012	-0.2244426154	-1.746329774	1.362121807	0.2786908817	1.076384233	0.1926033747	0.4860391349
