melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082
0.9987649217	1.967528413	-0.4351749881	-1.544711139	0.2434428004	-1.001100224	-0.5589354231	-0.6675367771	-0.8543631123	0.5130882651	0.8910717675	-0.5930585855	1.17393234	0.6402676319	0.8759449918	-0.7928528237	0.01817038597	0.7372355989	-0.1548197273	1.213861212	0.2502817854	-1.266405703	-1.678498526	0.8085566322	-0.9697746176	-0.2162602978	-0.3899707744	-0.5385655009	-0.3316468164	0.3901344757	-1.221255694	0.7130458373	-0.6966584216	-0.5169717195	-0.289743443	-0.7296587177	-0.2521691287	1.03298623	-0.9718129183	0.5475066451	0.1940222	1.041660383	-0.5263479961	0.541751392	-1.205400681	-0.6364927042	0.298521641	0.05326947726	0.4345935455	0.5295951805	0.08903041048	0.3037463348	-0.6092489637	0.6216241024	-1.171084325	-1.289622851	-0.821549202	-0.852239909	1.233276338	0.4564735977	0.1959058115	1.359083638	-1.216198818	0.4401446187	-0.3047122446	0.07453045833	-1.216474645	0.7542322886	-0.8032868553	-0.3818889308	-1.108668352	0.8033422522	-0.6096984882	1.164171233	-1.547408206	-0.1072471338	-0.7173166853	-0.4558151524	-1.534081403	0.5400464033	0.07003603398	-0.9221710768	-0.3992814218
-1.459217283	-0.7606686663	-1.173948793	-0.6788182304	-0.05029757323	-0.22499861	-0.673078077	-0.5658324598	-0.3007675917	1.169373812	-1.377935808	0.456636555	0.9475629941	0.8017214959	1.095644012	-0.9135540689	0.5572917552	-0.3622181768	-0.2319123803	-0.6097790419	0.3712334048	-0.6836057547	-0.09268079055	-0.9296955459	0.004579321897	-0.6319352234	-0.06928363153	0.6968723247	-0.3817583471	0.8669867907	-0.4960151808	0.5574213702	0.1672276037	-0.7536634211	-0.03292053064	1.128108508	-0.04221744447	-0.09700306508	-0.4189293029	-1.598406289	-0.6560754143	-0.03530752232	0.19811427	0.7226788569	-1.527217779	-0.1673018384	0.7545217323	-0.3159449697	-0.3868916367	0.7709805804	-0.6847849328	0.01985653505	-0.02562337671	0.3581297027	-1.053822579	-0.5255686265	-0.7906462995	0.04416971888	0.8066778618	0.2108341069	-0.2788052824	0.2361725361	-0.01751211922	-0.3024810721	0.1588373804	0.3385618576	0.7859454849	1.254321448	-0.2036672155	0.0499278876	-0.6196517965	0.5809522921	-0.4414479072	0.6977353272	0.05744755572	-1.161967489	0.5411482543	0.04888347957	-0.0964916253	2.119566986	0.713798551	-1.42664219	-0.1288377954
-0.4187545959	-1.323087212	0.3245344482	-0.1834093928	0.06657743797	-0.03603563204	-0.3944803957	1.271699141	0.2132041749	-0.9948113419	-0.7120607585	0.2798129409	0.682007361	0.2920286221	1.199266568	0.3324358978	-1.600043627	0.6691465675	-0.4881518031	-1.017189651	-1.510476325	0.05150378591	0.2713389337	-0.7228658701	-0.8896224553	-0.1617741104	-0.2972538658	-1.60904952	-0.08115227648	-0.5014121499	1.606670515	-0.75047599	0.9603980096	-0.4346980409	0.6677076105	1.954011959	-0.3377132297	-0.6604999418	0.0360988291	-0.9607170478	-0.2664894795	0.3102799569	1.229920118	1.219326872	-1.087769569	0.1814326761	-0.1360354342	-1.236293336	-0.6750451271	0.227459732	-0.8494693434	0.6389119082	0.281794444	-1.257647121	0.281842058	-1.184409302	-0.9250083175	-1.644177664	0.2956595323	-0.6758914654	-0.7561035193	-1.149794212	-0.02860315528	-0.9763194691	0.1641984464	0.2040900615	-0.1585554501	1.396140666	-0.1415400197	-0.3552668196	0.07600157824	0.2636544021	-0.4296944931	0.9037473902	-0.07006827443	-0.008914752297	-0.1181551986	-0.6179590425	-0.2203258668	0.5682113731	-0.5310671202	-1.166488993	-0.3991869241
1.659291134	0.7039604065	2.045709901	-0.4157370322	-0.08873978973	-0.551274086	-0.2616837663	-0.3604810629	0.1072404343	-0.4268516297	1.278159476	-0.8165151868	-0.50223694	-1.219292576	0.9601219672	0.7857369861	-0.2172265354	1.372172645	-0.7634101739	-0.1298370501	-0.2319608687	0.08848474487	0.01558424424	1.537918835	1.188335609	0.6820637295	-0.2288081315	0.1315286783	-0.8260837822	-1.298514679	-0.4938941807	-0.5369150426	0.6330921717	1.386894986	0.611844942	0.3297880887	-0.5789768171	-1.341075953	-0.7002249492	1.414464493	-0.3483174146	0.3073319052	1.829506111	-0.1815763459	-0.8984043637	-0.6528620491	-0.02401468945	1.476298592	-0.8340745495	-2.262694533	-0.4748304409	-0.6954620537	-0.1409600407	-0.497164238	0.4056204649	-2.336075575	0.4025039716	-1.273977307	-0.9825421107	-1.26087746	-1.498168508	0.5129058425	-1.014305255	-1.307975519	0.1276591313	-0.8838366262	-0.5187859056	1.406055851	0.06311976048	-0.2780287633	0.01880386425	1.158390391	-0.6356235597	0.9523022121	0.2372849667	0.5598577869	-0.7034117956	-0.8358585921	-0.1013943336	1.208838135	-1.99595772	-1.044538523	-1.304628526
0.925884963	1.855994825	-0.5448089788	-0.2701581708	-0.09817662024	-0.3831398586	0.1934523175	-0.3103817286	0.01527694511	0.225582815	0.05768273319	0.6960273246	-0.7824692381	-0.7929299141	0.6689698954	-0.3068912875	-0.07523555961	0.4298681034	-0.07484522584	0.8620425344	0.5084543401	-0.1534302782	-0.05356277661	0.002655447862	-0.9643611964	-0.9781822417	0.09375279196	0.7339518514	-1.873800145	0.5216405249	-0.4028691301	0.4428927773	0.1029685986	0.6775526653	0.1521747037	-0.3069861041	-0.6220948515	-0.79615126	-0.8164105434	1.560116969	-0.3732765669	0.5243985238	1.375547745	-0.2392241741	-0.8207808186	-0.01463624992	0.726087909	0.08732765061	-1.769430963	1.05848487	0.9054436981	0.3540792716	-0.5568239245	0.02181235593	0.6011446929	-2.014834138	0.673707662	-0.8531200559	0.3054972556	0.09606142537	-0.2906756826	1.779842556	-0.1613606956	-0.9842582793	0.05446680485	-0.610763603	0.05975801899	0.7353016923	0.1493030483	0.4503374851	-0.5781077233	-0.1655701985	-1.015843924	0.3970083702	0.2712753598	-0.8751945642	-0.9778737436	-1.00528338	0.6138468416	1.094545164	-1.016382118	-1.448754551	-0.3062766126
-1.234323986	0.1834039777	-0.5780774563	-0.119918374	0.1474389727	0.4472493933	0.04701388011	-0.07838299905	-0.07730511565	1.830107543	-0.9267356115	0.2504255909	0.1890031367	0.6076843332	1.072821738	-1.059508545	0.1343621614	0.1925119863	-0.04891206353	0.627591444	-0.2595517703	0.03395482971	-0.3271536672	0.1172108117	1.491184369	-1.468730043	0.3368020436	-0.6031551639	-1.627681044	1.379101517	-0.7394960074	0.384985671	0.1719144728	-1.608666416	-0.4273116753	-0.1530338907	0.08007766913	-0.2850656491	-0.6567989786	-0.9282292126	0.00973863418	-0.7950177766	1.694683375	0.5067688442	-0.6003938447	0.8450898313	0.6759943164	-1.561068168	-0.896568474	0.3816084854	-0.5998626637	-0.2400016062	0.3642503295	0.2866672902	0.3618492149	-1.446990229	0.5507432013	-0.9162155264	0.8093647272	-0.3765643688	-0.05111230449	0.971642784	-0.08401364664	-1.352881599	0.008859320478	-0.1815803633	0.2461577949	0.4675210287	0.0552058423	1.633833126	-0.01168870349	0.2460089407	-0.7228159599	0.1370384223	1.299843431	-1.065692492	-0.09097375385	-0.33085009	-1.489946036	0.2576672852	-0.4858989943	-1.199200891	-0.6456167326
-1.047926988	-1.855267682	-0.4634825274	0.1852212959	0.1287584361	0.580970753	-0.05335486435	0.6884630431	0.3376130739	-0.8653383672	-0.5978549282	0.322024018	0.5953499353	0.8873281506	0.9655657103	-0.9335584	-1.220574376	-1.756276509	-0.5843198827	-0.9545738446	-0.00942139421	0.422433276	0.8609826966	-0.9546958881	-1.199193669	-1.491230432	0.5733091462	-1.183551291	-0.8024750219	0.752017438	0.7176316145	-0.6882154674	0.7986036392	-1.667582031	-0.05329160751	2.403423311	-0.4817994872	-0.1266456597	-0.1254795671	-1.277014045	-0.5647215159	-0.218701592	2.201883134	0.6150979143	-0.3228820843	0.9512894532	1.386840807	-1.145406706	-0.6357658475	0.3561056915	-1.286503388	0.9877099741	1.710628905	-1.737427468	-0.2061123563	-0.4518811017	0.7019383575	-1.120952428	0.6038113647	-0.114202106	-0.6532934368	-0.07253830247	0.4573700605	-1.191142383	-0.07903393734	-0.7833523259	1.230075488	1.045145044	0.0485820876	1.126765304	-0.08660336283	0.6149791575	-0.01533683719	0.4656769983	1.221414968	-1.176438668	0.7342575313	0.1474776492	-0.543004356	-0.2329709477	0.3446871856	-0.7938845436	-0.6345579529
-0.1633208735	-1.297603374	1.063888424	-0.106674874	0.2072502706	0.2999527115	0.03104183139	1.19296853	0.6219336392	-1.235762417	-1.147147024	-0.5960801262	0.2753825285	-0.05340993579	1.080054014	0.1535791929	-0.7758978523	-0.3988103422	-0.5147023591	-0.8460370119	-2.16046205	1.107023338	0.9083460452	-0.4989703819	-1.097788912	0.7827631045	1.065790417	-0.7521817785	0.5138719527	-1.086939505	0.8560718061	-1.254575445	0.9911813481	0.5588461279	1.090245523	1.732877776	-0.8074920552	-0.4531990706	-0.03584462318	-0.3260649137	0.317553987	0.3172986206	2.061117377	1.120433001	0.4992781762	0.4492850453	0.4456047072	-1.402507297	-0.4800825252	0.1109074606	-0.4485149814	0.50124096	0.516447376	-1.136814843	1.008069375	-0.6338757698	0.1895342945	-0.2470129231	0.01097006729	-0.7223404792	-0.8718600571	-1.563302826	-0.3197932101	-0.8684774211	0.6092741519	0.09334949528	-1.410186456	1.040825478	0.01186154309	1.008408273	1.125699092	-0.4029602807	-0.05639454815	1.136591399	1.087790861	-0.2254556838	0.9402374695	-0.1701422831	1.150875688	-0.5459105592	0.3573622498	0.3847176863	-0.5500891489
1.136530203	0.3256853139	1.970439891	-0.05712250415	0.2303002539	-0.6278297543	-0.2012403602	-0.2787019323	0.2933090613	-0.9351002286	0.515253744	-0.6907751325	-0.5869095336	-0.7290266262	0.3939998641	1.2690713	0.7129689028	1.029913071	-0.4859823486	0.5547218589	-0.6410228742	0.7709941887	0.5160129973	0.8007032286	0.2938587542	0.3028166436	0.9198988184	0.2478687106	0.002940256691	-0.05326532698	-0.5014135833	-0.7575865749	0.08036414365	1.017812217	1.392527083	0.368777254	-0.935622263	0.1014229258	-0.9211143496	-0.6423498228	0.7457159763	0.255108596	1.301954308	1.183198067	1.196736342	0.6982013544	0.3770910574	0.3055801419	-0.2968956693	-2.204169758	-1.282383063	-1.642665995	0.4822189852	0.1194048822	1.806344966	-0.9734042108	-0.4213344292	-0.02053312619	-0.6655707354	-0.7794405578	-0.6533333992	0.9325752586	-0.7838783366	-0.8754828041	0.4918167816	0.3003305931	0.3489338612	0.7611223855	-0.156568638	1.53781697	0.7038675377	-1.102663291	-0.6699371589	-0.08335821597	0.3757582288	1.441030615	-0.4819610494	0.1930889956	0.9531247048	0.9794037229	-0.8312503337	0.3921123384	-0.8017113704
1.986290219	1.292337302	0.2938092089	-0.4570580524	0.0808166237	-0.1832461889	-0.07110201644	-1.18922057	-0.2129228047	-0.2137826663	0.6457252894	-1.161081313	-0.1032154489	-0.6144617692	0.1177807154	-0.08973555582	0.8470505151	0.5484756456	-0.1696847059	1.271860354	0.519506421	-0.2574672709	-0.08654979322	0.5143036354	0.05208511174	-0.4833137091	0.3076879245	-0.09116439354	0.2891628954	0.02579295243	-0.2669754694	-0.03433858581	0.745467215	-0.6402887825	0.1325464534	0.6202572356	-0.6739565246	1.314923465	0.2053633453	0.1019885283	0.8221145182	0.1405538113	-0.005866363827	0.4697513393	1.483630181	-0.05281294515	0.1953252795	0.2313193818	0.07279903801	-1.150254744	0.9227281568	-0.2902762437	-0.2638651026	0.9794388537	0.6854759459	-1.304256781	-0.3774689487	-0.2513396773	1.404160054	0.2823891956	-0.7750468999	0.8893871644	-1.098668898	0.2081136255	-0.2231206678	-0.7442734142	-0.243496789	0.7272123996	0.5515103438	1.52688857	0.1912248777	-0.3862400237	-0.8553455283	0.01859071304	-0.5561225383	0.3439270792	-0.1882758022	0.2882414463	0.1811417671	-0.4589215556	-0.1796465434	0.2044328136	0.00639846338
-0.9905965264	0.6032587044	-1.245435474	-0.008809680325	0.07667872319	1.044827544	-0.01504177943	-1.9238248	0.07315892811	0.4172829612	-1.03593059	-0.8164829497	0.08914474679	0.4913738506	0.3254332046	-1.116992853	0.05936068193	-0.149250059	0.1020257013	-0.4155832636	-0.1092125356	0.3816068061	0.3025021184	-1.619656676	-1.725478354	-0.9012136836	-0.5542720525	1.637410782	0.5371843076	0.8480589313	-0.2917621553	0.3087265677	0.4670256079	-0.959447287	-1.128598624	0.9602380113	0.1306098468	0.4461488848	-0.1091067866	-0.5575766191	-0.4034831586	-0.9851333367	0.4780580865	-0.2572565454	0.5874477442	-0.06785567117	1.454345151	0.5000788437	-0.406647193	0.9964705048	-0.7617925547	0.4587816291	0.3401317891	0.3137488259	-0.09725276175	-0.5352168786	0.04859721535	0.1602942754	1.185713939	-0.6370550201	-0.9771455637	0.4562404293	-0.6152977801	-0.2617391305	-0.8848073603	-0.1780042722	-0.6085737003	1.324382657	0.3164414711	0.9928789615	0.9508075625	-0.8203510962	-0.02745441151	0.1009548536	0.6087130042	-1.325444494	1.611139273	-0.257274903	0.201691829	0.3199659902	1.009402549	0.3160946558	0.334543093
