melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154
-0.3797019828	0.3242842708	-0.4111312193	-0.2882059946	0.1581284094	-0.4239702234	0.5575305393	-0.4755151628	0.01250197742	0.574689966	0.66151518	-0.7424536247	0.2130255897	0.3673745337	-0.4634318052	0.3320235445	1.274045689	-0.9498459508	0.7739434299	-0.8854554619	1.006484435	0.7057236745	-1.157363116	0.1782336095	-0.6733594548	0.4366261943	1.16317105	0.1363767049	-0.6403336575	0.5169590842	-0.7118959471	1.085699774	-1.461790463	-0.5054496234	0.6075705365	0.9479800571	-0.6900393118	0.3907110434	0.2702109415	-0.5810056897	-0.1993625269	-0.8174726019	0.2435300252	-0.7764739019	-0.8222419612	-0.604083618	1.298007251	-1.600287585	0.1759869452	0.2396413764	0.2604028066	0.1533931569	-1.900477415	-0.1888992107	0.8531628998	0.01162646966	-0.244344152	-1.503009102	1.31205154	0.06817540077	0.3056344804	0.06779994608	-1.131441251	-0.4979498075	-0.5849059157	-1.542351775	-0.988026186	0.2255750948	0.4591668362	-0.6354378338	1.425728951	-0.8060113164	-2.361159785	-1.051046327	-0.7282338849	-0.5263850346	0.5331596158	1.219455478	0.0243932851	-1.307586841	-1.200705613	-0.02050239189	0.8857923238	0.231396146	1.229455219	-0.5518443089	0.1108573065	0.2542037809	0.01796688327	-0.4299502633	0.115146963	0.3004333021	0.4739511616	-0.8295316188	-1.340626544	-1.962388825	-2.037550917	-1.260766194	0.2290365789	-1.130378422	1.326034679	-0.9472233663	-0.9347214657	-0.8955978986	-0.5111695701	-0.8498614544	1.786459302	0.8322014911	0.5347886241	1.328466691	-0.4066136369	1.138828003	0.1127448798	-2.490367946	-1.989085523	-0.2546714449	-1.25434171	-0.7076336494	-0.7788291239	0.2762420655	0.0794660416	1.285690115	-0.07204027088	0.3416268324	0.248804295	-0.4820780719	0.9444103715	0.02925169813	0.2988878068	-1.024203694	-0.03385877216	-0.5576574034	1.742089752	0.3052977124	0.8379943565	1.067687316	-0.9525557756	0.04599812706	-0.591976796	0.6178002978	-0.2096237122	0.5248182635	-0.2191697982	2.528800663	0.0781249256	-1.57788981	-0.4884892577	-1.122199074	-2.231990398	-0.09577071154	-0.3909041146	-0.3271021358	0.8672041886	1.192810834	-1.868855843
-0.3182733681	-0.3964179555	-0.3120346055	-0.4235923867	-0.3188626982	-0.419170868	0.1212066559	-0.2908376309	-0.8769471107	0.7893338568	0.637240468	-0.5579825911	0.338813858	0.1080655884	-0.3499036001	0.4490088443	0.5332461022	-0.4282960198	-0.02149596533	-0.6603836622	0.4830002971	-0.2160742274	-0.03989666932	-0.1612387005	-0.3469670768	0.01022898706	0.1748815463	0.2752957767	-0.007672135478	-0.07551994988	-1.240067188	0.6106510916	0.1844426588	-0.2524543808	0.09081367677	0.888784803	-0.8985500682	0.3689756153	-0.8754754304	0.008967455231	1.049430741	-0.5554439933	0.4086562582	-0.892713614	-0.3924728145	1.175865093	0.5189460564	-0.6594412065	-0.3600808023	0.4405969386	0.5203954544	-0.1705061834	-2.310096583	-0.01840049166	1.418295011	0.1674360031	0.009305922648	-0.8733509838	0.06180538336	-1.448396836	-0.1354808643	0.4504647092	-0.8602168111	-1.075702653	-0.5408739178	1.098033027	-0.02412026474	0.9086842659	0.7461187065	-0.6746504751	0.4081023999	-0.3133563372	-1.093822854	-1.131660948	-0.263061677	-0.9903915744	0.1623830566	0.3868624207	-0.3163740074	0.1600274706	-0.4520738496	0.04107699713	-1.082941815	0.6278207771	0.3153932074	-0.8320671644	0.9170259678	0.9627340321	0.6760393019	0.2839788052	0.1834350274	-0.2373997744	0.1026746768	0.492547783	1.882845843	0.7467619299	-1.056108262	-0.383314724	0.1866292281	-0.861668421	0.8992909098	0.001200449679	-0.2673597649	-0.5889919587	-0.003704970957	0.2825131633	0.521980562	-0.2927038453	-0.3956578034	0.07761081064	0.2917354262	0.653201326	-1.48668495	-1.513372473	-1.141731086	0.512173318	-0.5717897622	1.270229581	-0.2289809982	0.5645458755	1.460094572	1.180467663	-0.2215954888	0.4117709387	0.2787692978	-1.017078353	0.4531822667	-0.3233299868	-0.3234048094	-0.01807419998	-0.1766915223	-0.3995598918	2.066121143	-0.3594891312	0.3553553438	0.6459824638	-0.4706020438	-0.8421008714	0.2819723388	0.4611013706	0.2228307628	-0.1009438532	-0.1364249272	2.840635126	-0.1065296686	-1.008463231	-0.2464924226	-1.170841594	-1.244234855	0.6096566474	-1.018040678	0.5869311055	1.61721692	0.4718691047	0.8598332376
-0.3904131203	-0.1277603435	0.3610629523	-0.06676109779	-0.1564918202	-0.4567419961	0.4501459059	-0.07637707083	-0.1290499125	0.6932976275	0.681808242	-0.6874878309	0.5828192781	0.6434790498	-0.1725038983	-0.07350322995	-0.08240361156	0.306449828	0.0556619183	-0.3210357783	0.9611985231	0.1042857056	-0.9472294075	0.4682991162	-0.5860863474	-0.2914183231	-0.1734731573	0.5715795983	0.1924114687	0.5663372126	-0.38960233	1.58451247	1.02113475	-0.3749826381	0.7558775314	0.840303583	0.03470327591	0.1023501952	-0.7237005446	1.075288651	0.4423502613	-0.3145626741	0.1974213614	-0.4657427269	0.01707965095	1.319962868	-0.5951252218	-0.4397334985	-1.006875773	0.2278463236	-1.534949213	-0.6976565782	-0.3962016599	-0.004289016281	1.273865536	0.07816469683	-0.005270205882	0.6253635392	-0.2361940114	0.1666278463	-0.9265563095	0.6306043773	0.03194062779	0.2665420522	-0.3080414261	0.5151850643	-0.2024402722	0.6527059166	1.087318189	-0.0646328853	0.05467191071	-0.5655080196	0.9139584624	0.7346386901	1.843182651	-0.2545209757	0.141994143	-1.405579447	0.6203675735	0.4522062429	0.352251477	0.2370161615	0.8714275763	-0.424095856	0.844658986	-0.1638455116	0.9328648293	0.8273013959	0.7405157051	-0.1273002717	-0.1113898745	-0.3802789128	-0.282454192	-0.7537758987	0.7422798979	-0.1911173732	0.6274292231	0.6355022145	0.2942868794	-0.1690310576	0.2452543286	-0.4098455128	0.1943359677	-0.07233472015	1.540651663	0.7707613013	-0.5241019008	-0.1918362344	0.2833526577	-0.4078831104	0.05588513698	1.267256981	-1.002533938	0.03778369813	-0.4539429058	0.4580122426	0.3247734017	0.6172866563	-0.06736651693	0.5754582534	0.7375557528	0.03520063686	-0.6825927931	-0.8045428501	-0.2493941151	1.61675724	-0.8461901637	0.0356563912	0.1484947231	0.4633167502	0.6651809798	-0.1461408028	0.839544429	-1.294024088	0.4060758504	0.6779742367	-0.6431007382	-0.07002996543	0.3056040534	0.9099660971	-0.0657180966	0.2902640073	-1.721355774	2.207101259	0.05914563541	-0.1887907083	0.8852952442	-0.5154502159	-0.339836816	0.3758875877	0.2727907029	1.443539387	1.289273472	0.2138325078	2.252945843
-0.3175990353	-0.01590130928	0.6665815821	0.3915619694	-0.05835619342	-0.1823014942	0.4543916359	-0.5088558103	-0.06862658714	0.3343205428	0.4238021243	-0.7339561111	0.4136112166	0.1598462874	0.01381175389	0.06694652098	0.132725065	-0.06598432137	0.009166681504	-0.9075340926	1.146617382	0.6026500026	-0.72448627	-0.1169233013	-0.7448960802	-0.4863707062	-0.1622643414	-0.3217826249	-0.1028171923	0.4515219058	1.036439276	0.4159996931	-0.8589181523	-0.6390892861	1.294957716	0.4658039681	0.981572989	0.4847097001	-0.3252866661	1.611859269	-0.8799652582	-0.8192064315	-0.2469082717	-0.05740034485	0.7859790819	-1.213567579	-0.1926363804	-0.3660683821	-0.2030270073	0.6869435314	-0.5276543485	-0.02317943835	0.5454199717	0.2240808039	0.7691151554	-0.3131418167	0.06006690062	1.102630379	1.028160459	1.474101962	-0.2291953975	0.1809476849	0.496602384	-0.0297876065	-0.3350738361	-0.8462507141	0.4128236007	0.1106048854	0.9122231477	-0.3653530367	1.023097343	-0.7320471427	1.404126174	-0.3018207514	0.4245381584	-0.04733791831	0.4714784805	0.3475295948	0.5341486031	0.1388548897	0.3095742479	1.001026127	2.273838592	0.003277810842	0.3882781114	-0.1928175442	0.8496512781	0.6998219315	0.4635391114	0.8893143181	0.3255236896	-0.8195793445	-0.3868010614	-0.1055570992	-0.4804665096	-0.03018708305	0.6788696239	0.3266871513	0.9539680446	-0.5831416532	-0.3249556401	1.108134298	0.7055449103	0.3294111754	0.8976632952	0.6125744765	1.052535475	0.9672766324	0.2777869006	-1.120554555	-0.4093948634	0.9442622287	-0.6158585905	0.6104019934	0.09645977741	0.9986740168	0.7855727431	-2.028455539	-1.107801187	-0.5424773395	-0.5577978036	0.5288718381	1.090098464	-0.5605253376	-0.4798729713	1.399167085	-0.1220593951	-0.7947894257	-0.6483754623	-1.04476029	1.089100923	0.003391196167	0.941745594	-0.4680141566	0.1057047427	0.5150900646	-0.09946076234	0.463130815	0.09771554776	0.04037166355	0.4083084335	-1.051409501	-0.4770861906	0.2620131059	-0.8819794137	0.3728360437	0.8098507146	-0.4141799908	-2.060983772	0.8671104921	-0.9368346381	-0.320139462	0.1884050897	0.0903089338	0.1776057106
0.1664320543	-0.4181439397	0.7017423411	0.4750974795	-0.4895922218	-0.3149215471	-0.05403688564	-0.2280808638	-0.9235317086	0.6827197206	0.2719337902	-0.2960328435	0.2557820564	-0.2538140594	0.0387771098	-0.02033283525	-0.5276280213	-0.1997475351	-0.7714354343	-0.530950169	0.3146976552	-0.5051164535	0.3410555246	0.1036528542	0.00571546737	-0.3135090791	0.2054815484	0.5080469308	0.3383649097	0.3322196094	0.03221263068	0.4342794259	-0.3799362614	-0.5876463412	-0.2001679836	0.6234948367	-1.295271372	0.2631090471	-1.105905543	1.572444938	0.458560225	-0.4981270452	0.1980474256	0.3448418384	0.3636572384	0.6496676953	-0.5236899692	-0.9030330287	2.340342317	0.5678760829	1.359989028	-1.007637225	0.05941271099	0.2257127412	0.8822677303	-0.8152782163	0.3244358356	0.7311333837	-0.4375771125	0.02977910562	1.164529613	0.1073759678	-0.2554879502	-0.07349556781	-0.6566396719	0.4498856711	0.1759680783	0.6839224029	0.8838414735	0.08739551118	-0.2887180237	0.3885210873	0.801175232	0.3841954051	0.1825227115	-0.951984623	0.0158494865	1.906781674	-0.3268130552	0.5483130188	-0.1685397656	1.369516769	-0.7959164672	-0.01684826989	-1.101301597	-0.1136505169	-0.06075688354	0.3944353986	0.3108063104	0.7611313582	-0.1899037973	0.2537583745	-0.1766866718	-0.2079343295	-0.8524051854	0.9621467678	0.1903590345	1.066558029	0.9481931645	-0.4664084417	0.4014753635	1.008908416	1.155659545	-0.6939191903	-0.155854883	1.34238939	1.391199867	0.1628462266	-0.9757627002	0.5386168936	-0.3700580193	0.7116055085	-2.110395359	0.9744754435	-0.07043506751	0.9140383746	0.09440582192	0.3170318226	-0.09676109994	-1.138613994	-0.0757559937	0.2610553742	-0.1175870138	-1.16256482	2.008786641	-1.843140403	0.4347149763	-0.8234237984	-1.106860156	-0.9278148354	0.07204933442	0.4760816482	1.830256072	1.329214746	1.206916566	-0.5431134118	-0.2202930646	0.5542144304	0.4709380058	-0.4059765357	0.08496064534	0.09795407458	-0.5935106498	0.4386050042	-1.752357058	-0.7684564507	0.1219835374	-0.04549776281	-1.706474342	-0.7589721272	-0.9988172211	-1.10529293	-0.05454655772	0.355716337	0.6968787289
0.02609862118	-0.06695572456	0.9394499999	0.2072060648	-0.05460154925	-0.3192154385	0.1227259311	-0.04885559591	-0.3845561011	0.4507302173	0.5928514912	-0.384886018	0.4192753117	0.08952718059	-0.2104938269	-0.2450546765	-0.4202804927	0.0347575563	0.02541067035	0.1340821495	0.8124614833	-0.05126576353	-0.5296790681	0.8811301673	-0.07041856649	-0.3849239607	0.08892499908	1.210564269	0.5999388802	0.1411686233	-1.257785316	1.399054185	0.4106298393	-0.5807947071	0.2871877975	0.6699588015	-0.9024910592	-0.6044480735	-0.7003818428	0.9405302543	0.5476366498	0.4520011111	0.3051150848	0.532389541	-0.952131183	0.8074108041	-0.09299667231	-0.7874080914	-0.2012422381	0.05761300981	0.2099122376	-1.262726602	0.6476094367	0.6255187939	1.029041006	-0.7288993979	0.1976139174	0.8697058701	-0.4820553034	0.03059280721	0.05761685804	-0.04762650607	-0.6840145492	0.5173858848	-0.432778612	0.5772151376	0.2640726662	1.455332896	1.443877758	0.229982556	-0.9029280782	-0.367255938	0.3238047353	-0.1584418945	-0.5549990881	-0.41325308	-0.3914669586	-0.8781962174	-0.02742395004	1.219646738	-0.1904586089	0.595888494	-1.503040198	-0.7822932747	-0.8863348803	0.1667659585	-0.2334095375	1.438635317	-0.02570741513	0.9163522367	-0.4489418597	0.3490092197	0.4482388839	0.2967655649	1.088401639	1.533708539	0.8470033061	1.629746399	0.02831386515	-0.03759684825	1.069189813	0.6850863148	1.374791012	-0.7877525322	-0.5335008047	0.5525167304	-1.109529068	-0.6820922208	-0.7324491054	-0.2757012514	-0.4425539921	0.8533400006	-1.978536724	1.443446965	0.210153912	0.8639603604	0.2050965831	1.492669851	0.4710725062	-0.3484894199	0.7356876087	0.8303002833	-0.3575952498	-1.122230179	-0.2916182921	-0.5297220366	-0.1933107253	-0.3546696794	-0.5603607375	-0.009663699547	-0.2266980571	0.690402289	1.048942951	0.8771440116	0.7182583522	-0.2812873198	0.4320419614	0.3021580245	0.1283163726	0.5440739334	-0.4992494319	0.4391847001	-1.514351234	1.047866876	-0.9310927066	-0.8909265033	0.3070252001	0.1585405942	-0.2597382548	-0.1079095426	-1.337592713	0.1444504276	-0.3463634426	0.592337199	1.552598186
-0.2708213911	0.1244884615	0.8989741257	0.224558705	0.2133697409	-0.01968316135	0.5242355607	-0.3229886368	0.3632942866	0.2314621196	0.6182867117	-0.3825298965	0.4650749117	0.7191202822	-0.2200479167	-0.04343246049	0.359177214	0.01496544012	0.759921758	-0.2365282933	0.968839458	0.7502878092	-0.7944859686	0.3316306202	-0.6054078811	-0.1406951341	0.01012184842	0.3010166267	0.4158357164	0.5360862671	-1.008697276	0.9895130995	0.8696285597	-0.6534183476	1.165192816	0.4093724816	-0.06180421293	-0.1619698389	-0.4166233718	0.3259624468	-1.540255803	0.2563335377	-0.02081743569	0.4111191045	0.3619479705	-0.5124863745	0.06456193815	-0.3324690048	-0.8539722881	0.2808146701	-2.063026186	-0.7098721471	1.23262953	0.5325058395	1.180128003	-0.2179624459	-0.03950055959	1.648437977	0.304561585	1.388494423	-0.696301305	0.3231942943	-0.3811942458	-0.3633140639	0.7391539259	-1.342273467	0.5958911354	0.5612162058	0.4897635732	-0.3852037452	-0.847907155	-0.5045580574	0.2645758682	-0.9657574151	-0.4103685177	0.129512744	0.1228469158	-1.205304627	0.2774816474	-0.7822406685	0.5952625396	-0.04772362029	1.808834098	-0.2499619143	-0.3775778516	0.2244727275	-0.2203381164	1.471058671	0.227992834	-1.328724006	0.02716245058	-0.2960583917	-0.02644337836	0.3899933541	-1.685922513	-0.9810215201	0.7560806725	1.34430715	-0.3516758798	0.0212542763	1.084760927	-1.157172762	0.4589050729	0.2704296697	-0.2360535784	-0.3058995264	-1.412655294	0.6986446685	0.03921493284	-0.5254267638	-0.3867146722	0.2519208825	-0.007586011045	1.974204505	0.8225939332	0.9645570703	0.7897265557	-0.2649835783	-0.5022703161	-0.4519058473	0.0529133292	0.9441458653	-0.5315010562	-1.228398113	-2.540621372	1.725722376	-0.5872979413	-0.05683861871	-0.2003573561	-0.4204130186	1.652126827	0.1986688961	-0.07392410843	-0.6186595469	-0.7009376409	0.1526919538	0.500303274	-0.3658649717	0.5692364356	0.6855161057	-1.110350129	-0.3229265942	-0.861298341	0.6127778228	-0.2702560679	0.398654959	1.17950037	0.3665413295	0.3102791666	0.6498876377	-0.757517807	0.4198014946	-1.086612004	-0.2926742972	0.6655595458
-0.3277903525	-0.2345764418	0.3701140484	0.08792668837	0.2674114238	0.2120944583	-0.1328629001	-0.4131461934	-0.2899310576	0.4428620443	0.3681324499	-0.7105376192	0.1355279061	-0.1384173758	-0.02962491684	0.2839457769	0.9814549733	-0.00326863181	0.3791683204	-0.9407221154	0.5436370264	1.007790691	-0.3992612684	-0.4332153296	-0.5473553818	0.7124609821	-0.0425989606	-0.4536483143	0.03834515963	0.2750686282	1.911569884	0.2823026911	-0.8223911761	-0.6145019606	0.6863496254	0.4268571694	0.5251992445	0.1894915657	-0.5761755874	1.007262584	-0.06303652857	-1.596658776	0.2783637252	-0.0474873691	1.344662646	-0.8612252002	0.5466350786	-0.1477941151	0.580145173	0.1916377151	0.3355733074	-0.2688844477	0.7493375286	0.2567699934	0.4808300933	-0.02091890718	-0.3032514657	0.6101813834	0.7986110317	1.420251504	0.1464523629	0.5812758475	-0.6094194276	-0.1191316101	0.6611881421	-0.7930919543	-0.7351181691	-0.172091214	-1.067168657	-0.9143299226	-0.2551018707	-0.7001660157	-0.3361272277	-0.4535170363	-1.063014804	0.2846768799	0.0004523673844	0.8918143229	-0.3626007837	-0.4107830008	0.8390567668	0.1008369933	1.179496669	0.7695154909	0.2757568406	-0.006598910988	-0.243251584	1.169896591	0.4273985887	-0.3098239122	0.5366331926	-0.9193935423	-0.0813785792	0.271107843	-1.106176275	-0.3902709512	0.8137780875	0.168504164	-0.3998839557	-0.4967503508	-1.378659639	-0.9010538882	0.1020876188	0.1435776468	-0.07246987195	0.6097162577	0.9984171291	1.00400917	-1.356703079	-0.1767883324	-0.7592195741	-0.02261366539	-0.669498737	2.899673056	1.618870192	0.1732929148	0.8540290576	-1.141107006	1.716767466	-0.4064389314	-0.06063526903	0.2756903007	0.6641109284	-0.9817353783	-0.3629180891	-0.06224470311	0.7074499444	2.088204512	-1.372809759	-2.375024453	1.317834162	0.6078043817	0.6603054569	1.393245816	-0.2869566803	0.1708660856	-0.2429041843	-0.6704292224	-0.3452582483	-0.4324177943	-0.4745948035	-0.2445226166	-0.1692268546	0.3718165217	0.5475306506	0.2512642184	-0.2922630368	0.2510033203	-0.9260133786	0.4739365314	-1.837121305	-0.821655226	0.7552977983	0.2112299766	-0.2019655989
-0.04699647107	-0.8453623677	0.1263327067	-0.1268506855	-0.2308240401	-0.2642059055	-0.3638714866	-0.2164090384	-1.009466017	0.4165063884	0.4369080077	-0.492777462	0.09198162592	-0.3023283398	-0.1574814745	0.1382136554	0.1716950429	0.09365703176	-0.3828841876	-0.8979568523	-0.1207020508	-0.1195151232	0.22814042	-0.1927756094	-0.3158911108	0.520931863	-0.4497049431	0.163320283	0.3546304693	0.2018917003	-0.3890354777	0.5024608182	-0.07896194653	-0.784337315	-0.03809815482	0.5945855943	-0.9222963633	-0.1887806775	-1.843539999	1.706354115	0.8727613017	0.3335783372	1.028011652	0.3249478271	-0.3386883485	0.9829406868	-0.2535452596	-0.7283872187	1.773316904	0.4348190938	1.792860989	-0.2075240093	0.7218096102	-0.0006006636929	0.5003994256	-0.8689668526	-0.06971029583	-0.1386382115	-0.5299389298	0.05939348967	-0.1433017114	0.1392926957	-1.393065874	0.3592885025	-0.3107429529	2.129772602	0.7916586256	-0.2945834576	-1.394880799	0.004451160243	-0.1282969385	0.7964941376	-1.353154134	0.5317155159	0.3193041455	0.8684401862	-0.5359735792	1.436692569	-0.1321042391	-0.483137198	0.6319819249	0.1713224953	-2.056324518	0.3983772732	0.6231374379	0.3685084389	-1.043874644	1.120118973	0.06694346467	0.6202790406	-0.1804291472	0.3943229153	0.8427075721	-0.968480036	0.2664484558	1.676907684	0.5310891849	0.4480703498	-0.1919386105	-0.4349162511	-0.04621211107	0.4138088616	0.126437271	-0.409603984	-0.4832338207	2.13200922	1.075180308	0.3231734082	-1.121606327	-0.04293987454	-0.5087620399	-0.3361214935	-1.848489082	2.686183675	0.9737208688	-0.9598870557	0.2788771575	1.868592237	1.309242216	0.2090212596	-0.02092602681	-0.3777775105	0.3307545256	0.1345282879	0.6049903699	-1.362858342	1.251119125	0.4927236234	-1.967023465	-1.371078077	-0.2146639105	2.223090062	0.555180331	1.390042971	0.6233931526	0.04280851113	-0.2734614858	-0.7937742123	-0.5653330433	-0.6092607168	-0.4173460479	0.1167453827	-0.8192621549	0.7989649962	0.3141599742	-0.7627389792	-1.1285073	0.5855619061	0.4292330433	-0.06904451795	-2.339156298	0.1116640962	0.02985774905	-0.2418410164	0.7987666012
0.07395365077	-0.5381506743	0.3068057285	0.01990575238	0.07218439381	-0.7569373438	0.09306309098	-0.08274038404	-0.3725324929	0.1494519408	0.4977038524	-0.2031221717	0.07433323858	0.07879543917	-0.3648051472	-0.1483118138	-0.6235106112	0.08202949952	-0.4670859759	0.00195114748	0.3636515191	0.2958824195	-0.4878837812	0.5393665063	-0.0151422828	-0.5564204267	-0.6497494841	0.8620104416	0.5278964892	0.2731331864	-1.329064604	1.456805007	0.804830265	-0.8956976766	0.3625179013	0.5089159915	-0.2598630883	-0.6211515484	-1.41372575	1.737836962	0.6749887347	0.9751193753	0.8204815334	0.6351069644	-0.9072752554	1.076162045	-0.8175860137	-0.6737326928	-0.6069075309	0.1261398993	-0.1051846028	-0.1815525401	1.846934305	0.4161888681	0.692210544	-1.177223423	-0.09260165035	-0.4287651347	-0.226916731	-0.1259596443	-0.7220039969	0.3554814342	-1.654094533	0.9635874018	-0.8536464635	0.003340298041	0.5489913339	-0.3667745365	-1.116065516	1.198107258	-0.2548872081	0.3495838831	-1.580158815	2.312901498	-0.2259427621	1.816778407	-0.3035965256	-1.640800575	0.2029935506	0.7689724559	0.3159423092	-0.4465073409	-1.832827713	-1.240499875	0.9859575121	0.6773354563	-0.4222388822	0.7887615966	-0.6802033866	0.4392425624	-0.6670776857	1.165316622	1.865190681	-0.07573746553	0.7284513178	0.5096642234	-0.2132241373	0.6196322289	0.06408602148	0.1495145582	1.754668044	0.1266451645	0.3140865246	-0.4560404829	-1.189159911	2.416738358	-0.5495174054	-0.06253366429	-0.027697088	-0.2853006441	-0.2353563751	0.4841821068	-1.648584438	2.458605229	0.4881794357	-2.206588412	0.009500549779	2.194270049	-0.2236941963	0.1962375823	-0.3170362611	-0.4655120677	0.2328020822	1.039838259	0.7595166211	0.9337143395	0.1773370261	0.7023130373	-1.1857351	-0.1423366013	-0.5954204047	2.856035563	0.3383531968	-0.3234227114	0.4920101159	-0.2585004502	0.5422712082	-0.6311728832	-0.4883755257	-0.174720077	-0.01473072885	0.7376658814	-1.75636905	1.002686851	0.7078762024	-0.8287098343	-1.927056038	0.8081088392	1.354833252	0.2187513552	-1.797280869	1.404198737	-1.066879194	-0.5177690884	1.757259119
