melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135
-5.125277218	1.418822663	1.580714561	1.518822941	4.031931933	-1.999747807	1.616178188	-1.326377579	-1.666102995	1.134538716	-2.372192138	-3.189508432	4.636651203	1.718951805	-2.034205138	1.82453697	0.02072161677	2.348108233	0.3175002417	2.513263843	-3.447568441	-3.169380291	0.561669477	2.75359491	-2.255189587	0.7336452039	0.8350568338	0.7927056537	2.986309514	-1.627957287	-1.064737901	0.3324045044	-1.0220573	1.180707518	-0.4891712252	-0.4482385841	-0.7910145094	-0.7996636415	-0.1792795546	-0.007063861641	-1.109588898	-1.454268966	0.145456412	-0.2890703701	1.490931121	0.1362554647	-0.2253327095	0.5451356759	0.4124052475	-3.984868569	-0.2599284752	0.5238742424	4.093747125	1.379566695	0.4729736126	0.4742249585	-0.2785392415	1.084048318	-0.7249728188	1.423007065	-1.782135702	0.2111877105	0.05408032888	2.338789694	1.400862177	-1.592194716	0.5866001343	2.310251313	-2.579354972	0.08632922806	0.549419757	-1.638219808	0.726587618	0.653761757	2.294329159	-0.5738029546	-1.848082658	0.04465722259	2.407782715	-1.076694228	0.08628491708	-0.09368515154	-0.9549838752	-1.732518782	-0.545251715	-2.645265477	1.220476748	1.297455869	-0.006678269285	1.242134781	-1.967634269	-2.032534562	3.974853327	-0.9852421601	0.2272649148	-0.5991321989	2.37152885	-2.35894889	0.3598283141	-1.91136717	-1.113123407	0.5282829326	0.1332509238	-2.824576888	0.4705252359	0.4715502288	2.586526027	2.200867945	1.223813262	-0.4313682188	-0.7118895402	1.155423778	-0.8877436685	0.4749267867	0.5002719503	-1.056007296	-0.6545982563	-1.203303366	-0.7454652573	0.02150273775	-2.046196731	-2.906427525	1.035588038	0.8857716281	1.10425139	-2.782323703	2.172605457	0.2241351587	-2.092333484	-1.104216306	0.7030885392	-1.549555084	0.4945275346	-0.3355098201	1.172197731	-0.2056425572
-5.047904078	1.041937737	1.520231939	1.93566407	4.004756847	-1.821357534	1.671837653	-1.294719576	-1.394983842	1.685851288	-2.262554032	-2.996010948	4.681736248	1.704452642	-1.72547015	2.109376537	0.01878692066	1.667653917	0.1736840678	2.163740408	-3.2425539	-3.069507681	0.3417514819	3.100264618	-1.688912992	0.5627104658	0.2414189404	0.580119003	2.619410193	-1.618586354	-0.8136222369	0.01171333307	-1.485496979	1.436050317	-0.3244048787	-0.8431404537	1.133653298	-1.204881101	-0.5639517182	-0.4798066201	-1.979245109	0.4820878053	-1.533872325	-0.5492481777	1.245547444	0.6212638179	-1.074789161	0.459262031	-1.204567796	-2.689190513	-0.2223727883	-1.351024796	2.713818574	1.064699304	1.03934001	0.6905426587	0.0556466429	0.7551994273	0.1642389576	1.550971058	-1.018399488	0.7120389641	0.1794356831	2.330707851	1.241225868	-0.2968502227	-0.1903180743	1.937192358	-0.03336976954	-0.6546254168	-0.2705954264	-1.465033643	-0.1448773509	1.039264245	2.02020578	-1.274184994	-2.177996009	-1.376432328	1.614789951	-0.3258943309	0.888552325	0.2752886822	0.0190056939	-0.3425974536	0.04321478288	-1.911046299	1.767601313	1.606078594	0.09185194679	0.8339381112	-1.013119311	-2.388685676	3.463042109	0.7539753731	2.353653074	-0.717811393	1.792315043	-2.531951485	0.1146735272	-1.262703438	-0.5748290743	0.3815640443	-0.4477238704	-2.258775432	0.356233797	0.4276174336	2.285858068	2.430249177	0.05350083377	-0.9548580695	-0.7772132686	0.8495554491	-0.9988512605	-0.4703971345	0.8118192007	-1.164003625	-0.7978288357	-0.2395231881	-0.4619808406	0.3392272588	-1.905078961	-2.024496348	0.3456094622	0.08506022885	1.139099008	-1.569007576	1.319556295	-0.3634044755	-1.66185163	-0.6665886311	0.9126082347	-2.032827545	0.971593248	-0.679854603	0.9102447501	-1.605542164
-4.770913626	1.073924563	1.415784567	1.279542428	3.719952201	-2.633972259	1.760096611	-1.526372627	-0.8640291377	1.741119006	-2.22276472	-3.341873236	4.942979674	1.748226511	-1.846369318	2.168640672	0.3196481584	1.729281351	0.2216585707	2.461395502	-3.431985116	-3.580309016	0.5635699658	2.393014673	-1.856388143	0.9346212175	-0.4507157177	1.137129173	2.599187822	-1.365318594	-0.3893656388	0.4942284803	-1.260001912	0.556166543	-0.1599132883	-0.8286835355	-0.774574585	-1.70613398	-0.7707765868	0.1958398015	-2.256741621	-0.3192603592	0.6654005163	-0.02393892607	0.8576125794	0.1889238291	-0.9411697433	1.270356757	-1.009215454	-1.521444171	0.2102132066	-0.8413164654	0.9742703773	0.09252295903	0.9904131954	0.1096383795	-1.05964102	0.6657279948	1.015113043	1.386787637	0.4105282752	0.5109384157	-1.022579247	1.919666223	2.045771861	1.308988279	2.433769195	1.530890288	-0.03689276852	-0.2716236036	-0.5852433925	-0.5264789981	-1.054212256	0.1466577376	0.3424323204	0.1074546622	-1.341132062	1.156688548	2.224081606	0.2714288697	-0.6332739642	-0.0991682009	-1.160571428	2.071769984	0.5148395413	-0.7463014384	1.436110612	2.153562593	-0.9535272583	-0.05283656	-1.249234097	-0.8258157393	1.647439591	-0.7924762951	1.143267042	-0.9671078396	1.092494136	-2.066206997	-1.021846085	-0.9413330791	0.3218987182	0.3339455972	-0.5229537727	-1.765440552	1.450002351	0.6561887874	3.746379603	1.105433972	0.759361557	-0.02867645917	-1.150852576	0.740698693	-0.9510748509	0.7463155161	0.8069314779	-0.308459076	-0.5614786301	-0.6941794159	0.3124708432	1.269721668	-1.260873168	-0.6916834316	1.475802188	0.7845551365	1.753941993	-3.357620376	1.36348241	0.4309209283	-2.057732462	0.1591237076	0.245148711	-2.063865893	0.5081908185	0.5395809115	1.526049677	-0.8567464961
-4.879585322	0.9389846811	1.127408365	1.649186013	3.703608302	-2.253016522	1.755478494	-1.676617239	-1.597946238	1.790196056	-2.404059238	-3.125930764	4.831772071	1.873888511	-1.795367453	2.136997383	0.5022599858	1.850262006	0.04481515186	2.439930762	-3.278669585	-2.767911315	0.5588713424	2.459689281	-1.87757179	0.916562417	1.189484495	1.215820747	2.350454122	-1.521977021	-0.8180982402	0.1803723612	-1.532415686	1.071865737	-0.1570388596	-0.4386803462	-0.3334352133	-1.101873892	-0.4420904453	0.4363605005	-0.6456609013	-1.608816223	-0.1183563197	0.2007508084	0.7603898513	-0.1291674679	-0.3915302608	0.4802919971	0.9566951425	-2.522639039	0.3821631822	0.638532314	-0.02921692682	1.34812806	0.9692471465	-0.4821944932	-1.204119987	1.449434037	0.9504282202	-0.06678808586	-0.3248471375	0.6309317582	-0.4397695215	2.69273914	1.191479927	0.9290701594	1.1315779	1.820254341	-1.907621972	0.5595300139	-0.2320777303	-0.6538782099	-0.09299139738	0.6794064767	-0.6963301185	-1.306266399	-1.249122026	0.6872583747	2.725332849	-1.019300599	-0.2638586106	-0.2967275209	-0.3795881595	-2.029519411	0.4657464929	-0.6060169063	1.783184918	3.137319632	0.6731389849	0.2392251238	-1.530611237	0.2934131911	1.607914309	-1.777073499	0.7241766518	-1.97839782	2.559452969	-2.301155735	-1.283358685	-0.7707559784	-0.7361923365	-0.009618164147	-0.3860589551	-1.925139562	1.932232461	0.8120443814	3.059562836	1.064466157	0.7677049742	1.05439588	0.5333014286	0.7944449484	-0.6569029117	0.9288578248	-0.1052034708	-0.906921907	-0.5591562003	0.1719540014	-1.60016675	2.076327821	-1.2999451	0.6121918028	2.625239299	-0.1713195855	1.954305896	-2.233892389	2.402101927	0.9996903819	-1.055500054	0.119721367	0.6347354925	-1.614111558	-0.09022889163	0.004667292795	1.492299277	0.1731344582
-4.895409617	0.6234864476	1.211294065	2.114655759	3.722094586	-1.794925906	1.62274377	-1.513010415	-1.501541423	2.169056338	-2.232710538	-2.909035391	4.706716591	2.02809675	-1.643570071	2.09228833	0.5323390382	1.299012384	-0.1529291263	2.256424825	-3.287143563	-2.826222806	0.406115991	3.211166261	-1.102395193	0.7971215525	0.3222751199	0.7734263823	1.582694331	-1.547661564	-0.8755380553	-0.2240511661	-1.600735891	1.197741446	-0.06039987585	-0.3938990346	0.8601984927	-0.2636773227	-0.6438202312	-0.5292104094	-1.547434256	0.6720301063	-1.507966165	-0.8614152136	-0.01085314036	0.3530771699	-1.133556859	0.09359830381	-1.002978237	-2.629581847	0.2437909354	-1.528594973	-0.08556626575	2.092768136	1.011309523	-0.1886578752	-0.6051778816	2.194950316	0.3729258717	-0.1646875249	-1.036189972	1.125025709	-0.6083685896	2.804587814	0.6259581606	0.6938914861	-0.215814603	1.993667013	0.2733106731	-0.2055317997	-0.5869662607	-0.4662347991	-0.9844402049	1.198906885	-0.1581252972	-1.75216349	-1.698909638	-0.8314318639	1.309416226	-0.3123392239	0.8971457619	-1.011700144	0.1085359577	-1.427123287	1.029882166	-0.4918118655	2.950278236	2.665097909	-0.4034471555	-0.06220024753	-1.354215783	-0.3128856717	2.076479145	-0.7012700684	3.178083676	-1.578749709	1.550906631	-4.101013479	-0.1513494917	-0.09729893204	-0.3825379266	-0.7724163118	-0.4082949665	-1.06107896	1.016682048	0.5810195489	1.126071186	1.659033286	0.2386400353	1.095471577	-0.1856908167	0.5946069072	-1.723305006	0.5499942476	-0.8861504938	-1.301441296	-0.7112020623	1.204027992	-1.243132274	1.840164112	-0.8375579374	1.22271572	1.411306373	0.1052761569	1.968782448	-0.6237902953	1.194417275	-0.2167530723	-0.4319520804	-1.162397986	1.318458351	-3.078249275	2.087396745	-0.7972734468	0.1695762896	-2.483630296
-4.642386979	0.4743785036	1.167254537	1.63539642	3.363910853	-2.849163337	1.740956591	-2.094215926	-0.5811221872	2.261654548	-2.152336044	-3.315449281	4.544858041	2.163618932	-1.61340464	1.966029092	0.8720008197	1.512638164	-0.2812721701	2.156584142	-3.223041055	-3.345102602	0.7692638803	2.193083574	-1.369622127	0.6812946667	-0.6409507542	0.6103845329	1.590734984	-1.204842315	-0.4694199727	0.6113955139	-1.395178485	0.3098669109	-0.05008572489	-0.6146921454	-0.0786140916	-1.015788741	-0.5744367317	0.2439890041	-2.567458833	-0.2508550956	0.8697788306	-1.242763053	-0.05401567041	0.3720333399	-1.804498452	1.754502521	-1.082277788	-1.80218877	1.052076716	-1.035323308	-0.3987998646	1.013046669	1.136783993	-0.627622782	-1.695291659	1.199293974	1.334372874	-1.340269434	-0.396160474	0.7180553674	-1.006952149	1.86954393	1.844923747	1.138145514	0.3886982373	1.485510037	0.7790503477	-0.94706281	-0.4166436772	-1.214409573	-0.8091663298	-0.0410647342	-0.8577529741	-0.207045117	-1.360915716	2.101398078	1.544664812	0.9528779514	0.08741162016	1.345224382	-0.1666213163	1.051379159	0.5273006822	-0.2684209414	2.704636156	0.9264354807	-1.041470801	-0.7740818709	-1.897213084	0.1321781638	0.8216659656	-0.8524888416	1.269786989	-0.3552794888	1.401262358	-2.149946749	0.7487526142	-0.674521992	1.063432914	1.158287731	-1.083567069	-0.8768141131	1.315723249	1.081504228	2.966818741	0.896496295	1.152914067	2.463323926	-1.247524333	-0.08591169631	-1.642585224	1.515851651	-0.7962557271	-0.04598139493	-0.682656657	-0.04814842097	0.06882349997	3.29668135	-0.8679957609	1.949304979	1.61203166	2.117296592	2.283522521	-2.336738571	1.854895061	0.3252284656	-1.131224497	-1.458044526	0.8705474374	-2.498770019	2.138398402	-0.09563316742	0.6327796435	-1.103645405
-4.724388618	0.2550681257	0.2678364071	1.480362152	3.242334819	-2.888091501	0.6097319029	-2.59397706	-1.097747661	2.188175463	-2.151461562	-3.113251531	4.704904173	2.72264166	-2.01564187	1.891101459	1.07707268	1.500977022	-0.5694106822	2.002558158	-2.896774102	-2.544820437	0.687566277	1.734747691	-2.200378138	-0.7972872383	0.6352891183	-0.3329379447	2.062294234	-1.769831218	-1.305390995	0.6128847868	-2.169497963	-0.4368258736	-0.2126253338	-0.9530820696	-0.9910908843	-0.465332631	-0.4538150157	1.213048557	-0.1986296104	-1.293019757	1.723244747	-0.3916565613	0.2933186959	-0.2020846552	0.002515413879	0.2392369608	0.4086887636	-1.898804056	1.30097714	0.204629058	-1.344766148	1.862787266	1.261706686	-1.295957337	-0.3710024671	0.4679728153	0.8421740574	-1.976793549	-0.9426949263	1.000930744	0.1670304396	1.738382429	1.450491143	1.049735213	0.4831012375	1.220465779	-1.287845545	0.7350150882	-0.4901641857	-1.785995892	-0.3479307832	0.5623990893	-0.8492916549	-0.783742723	-0.3730112229	-0.329543862	2.820066847	-1.278403426	-0.5692189819	0.438722857	0.4651535512	1.236927186	0.5766541409	-0.2257825229	2.222083985	1.819076056	0.1181653672	-0.1139053576	-2.170538158	0.243898933	0.5153063955	-0.7057119942	-0.3883194808	-0.01653088495	2.939558373	-2.320133939	1.456044814	-0.9026969673	0.792873802	0.166662558	-0.5224250016	-1.728214114	1.878346169	-0.2066491782	3.628136322	1.183333541	2.064254997	2.873861343	0.6917366125	1.488767547	-0.12219318	2.236468563	-0.001645338463	0.7424749593	-0.1589869062	-0.4849424871	-1.422402219	3.327795005	-0.8601518434	1.584352125	2.948706603	0.9385123917	2.477507379	-2.159068515	3.068392496	1.740166208	-0.3260511604	-0.6211113727	-0.4016576702	-1.277232046	-0.0983735543	-0.3778436922	1.242819608	0.9244698244
-2.786460763	0.1810076292	-1.011179478	-0.2055638925	2.138819095	-2.846566175	-1.271213104	4.25864043	1.102120005	1.246549872	-2.335264831	-4.532423845	0.149242131	-0.2530716799	-2.19228397	0.7833741812	1.914113561	-0.5083518844	-1.227434776	5.902946277	-2.624336334	-0.4281285045	0.5551535287	-3.361308595	4.666742551	-1.562389317	1.589419374	-1.467622136	-1.342629767	-1.796102027	-1.391650154	2.884477197	-2.808241189	-2.435049968	-0.7170376234	1.033331033	2.247217875	-0.4167266141	-1.667759903	-0.5344903738	-1.951297116	-1.379147274	-0.786683839	1.114670182	2.017181072	1.36740746	-0.5346310583	4.772347296	0.03518260311	-1.62454677	-0.5110805527	-1.184487413	-1.546581016	0.9239179439	0.336716145	0.04752757379	2.541900449	-0.3093486307	0.1529332371	-1.845717528	1.426013187	6.007932801	-0.8629373717	1.593529773	0.6568283516	-0.4122774983	-0.4446517572	0.7970371665	-0.322871257	-0.4414117491	0.3884360354	-0.09501973616	0.704061792	1.103534184	0.5110668564	4.021274981	1.942013154	-1.534816645	-0.2431390151	-1.721126439	2.528327507	2.241206154	0.2447990134	-0.4518006946	1.129592491	-0.4733817844	0.2946499437	0.3216911114	1.654905042	0.8605614359	0.06589413152	0.2993489754	0.1686217674	-0.7214851532	2.930413656	1.114378741	2.732793172	2.495037956	3.482461035	0.5978730554	0.9243824985	0.4391896821	1.267144478	-0.6797053073	3.697110059	-2.103039634	-0.7310262404	2.032883052	1.401241938	0.9877196153	2.335322518	1.237038811	-0.8469492749	-0.9844454441	2.199411529	1.85181708	-0.8806665004	0.1848021165	-0.06498170343	3.54577153	2.377698476	-0.1691799965	0.4596160561	1.319468775	-0.3386157072	-1.731942992	0.9518448484	0.6005156823	1.812618035	-1.941567456	-1.44779589	0.1687519426	1.423381365	1.103776784	0.2786575909	1.820622797
-0.05532540981	-0.5373181979	-1.220682355	-0.6695935356	0.1016548096	-0.7085920595	0.5600651157	1.514167205	0.5509659608	0.7174211069	0.1156689992	-0.6059626644	-3.710245259	-1.43802532	0.1573630211	1.353598797	0.1820830278	-0.8785174116	-0.4103877887	0.7119356592	0.5013088053	1.250763791	1.297919515	0.7739098156	2.91193627	-0.2829230196	-0.007954164393	-0.2396164788	-0.9274991695	0.8535597645	0.6742613265	-0.8663109148	-0.6237977065	2.046330217	-0.312107744	1.387722316	-0.6893212001	-0.5662864414	0.9019269267	0.6779161061	-0.06125261199	-0.6985720458	0.350120737	0.6496044051	-0.5285889817	0.01841777906	-1.75000943	0.4215899787	-0.009200590833	0.07264167251	-0.6383408104	0.5717984441	-1.320706702	-1.738404103	-1.144654455	-0.2279950178	1.173021575	-2.655848377	-0.7312471537	-0.1492218717	-0.8347666302	-3.47746965	-0.1328527305	-1.417984267	-0.2872920832	0.1261956364	2.003263735	0.3430164252	0.9076600483	0.2550756472	-0.9648000331	0.2816139588	2.467038412	-0.5112470465	-1.462959473	0.464478599	0.9224319554	1.035446062	-0.1570225928	-0.01575101192	-0.4271466327	0.2528212408	-0.09893102801	0.6154603914	0.6188941299	-0.50269858	0.2533864444	1.415283309	0.9792756187	0.57191626	-0.3675859796	-0.7228403875	-1.08879678	0.3836930554	1.294003985	0.3345004246	0.4084213277	1.282237517	0.6646728042	0.4385217492	-0.0336297918	2.03738741	0.5066229833	-1.519945067	-0.003863393146	-1.120478811	1.035231136	0.05718669289	0.7200987894	0.1319410956	-1.969272739	0.244122836	1.319995337	1.545463191	-1.336203663	1.028916141	0.3041143467	-0.4208443227	-1.721937555	1.325440021	0.1755014335	-0.4214854801	-0.547381754	1.301893203	0.6968460917	0.9790171726	0.694985967	0.1357490888	-1.776766802	0.6656974238	1.581186095	1.071705493	1.518778085	0.7303279987	-0.920813726	-0.49715876
0.9085686606	-0.5868270994	-0.6898681912	-0.5523393975	-0.6685236864	-0.2474135283	0.1540990245	0.6873548343	-0.750430831	1.468032129	0.6159522873	0.7722150442	-1.570819914	-1.011897537	0.03747715756	0.9858553976	-0.1270884698	-0.1117612205	0.6038991495	-0.8969593955	0.1513919928	0.3934929527	0.4061422617	0.7702845481	-0.05816668367	-1.067438703	1.610985778	-1.106632434	-1.607349791	0.6151804054	0.3947591921	-0.1482549785	-0.1808528985	0.1931829919	-0.1076268694	1.076546139	0.4588983106	-0.6031214741	0.6983662916	-0.1154949292	-1.167911159	0.4708181784	-1.47058982	1.559704104	0.1333236407	0.9279121329	-1.475548901	-0.5731900214	-0.6358949851	0.5905610036	-0.3018301681	0.7329153321	-1.455980764	0.3496407311	-1.104731329	-0.6339166715	-0.06866362496	-1.269974827	-1.444670954	-0.1939153447	0.2856365708	-0.7540587345	0.7879076092	-0.4656280937	1.2300602	0.262062701	-0.0191500395	0.1180081244	0.5907519037	0.7497812409	-1.418877984	0.4327184417	-0.7912998923	0.01423431973	-1.072419223	-1.503921401	0.1589634781	-0.559500307	0.232023956	1.000272469	-0.5214966045	-1.030785835	0.8114604307	-0.05160027381	1.297512887	-0.01902289829	0.09651486412	0.1196902991	-1.733406862	-0.2217565214	-0.9320200028	-2.258303827	-1.451733597	-0.6520984671	-0.06976911499	0.1470889671	0.03416418466	0.5177370514	-0.371415198	0.3630895523	0.02623314764	-0.1085357456	0.03655474039	-1.64728537	0.5910861884	-0.6013993384	-1.106632342	0.4889069744	0.1615926339	-0.4718719366	-1.749219801	0.4403624196	0.7447350527	0.01936505778	-1.463520503	0.2567755051	0.1644710719	0.2527341412	0.4699825448	0.6994542867	-0.07981974592	-1.131848473	0.04475332801	-0.3420811976	-1.4216124	0.612614739	0.7912213948	-1.103684568	-0.2475450414	1.064416868	-0.3187507886	-0.3693297929	1.193019273	-0.5596292686	-0.4811001949	0.1784086561
