melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161
1.117287388	1.187135816	-0.793607847	-0.6845606854	-0.1089130041	1.51734623	-0.8309970506	0.5097692099	0.1036227177	-0.9098627103	-0.8154122173	0.4802767524	-0.03983634743	-0.4987390686	-2.313642972	0.08993685462	0.531985567	-0.7461751241	0.7929150025	0.6837824133	1.365709874	0.3201303305	1.603773805	-0.7572632539	0.3920102806	0.5438646021	-0.116587645	0.572701489	1.690989835	2.175674802	-0.311439208	-0.3681205521	1.46544134	-0.9223430152	0.1852623043	0.5102576441	-0.3411077495	-1.174503508	1.829514524	0.9527713497	-1.231716155	0.1501634424	1.262306693	-0.3850758042	-0.5483822766	0.2615476457	-0.3023046898	0.7597746567	0.7813849956	1.681832381	-0.9876314099	0.3191621322	-1.488670632	0.1701576932	0.9809905517	1.081828236	1.548583599	-0.2796866448	-0.7865503492	0.2870869147	-0.01900423079	-1.121797924	-0.6807831575	0.2387587148	-0.1912351393	-1.314974994	0.06614180701	-1.105580053	0.3941440463	0.7284093285	0.3633039373	0.1150831564	-1.135591886	-0.7649016079	0.9911142483	-0.8747190183	-0.2273679672	0.6835882172	-0.3416568806	1.261877911	-0.1461137174	-2.403402007	0.2718658466	-1.896202505	-1.22480868	-0.389018263	-0.1890731687	-2.95373893	0.9268922157	-0.9069414097	-1.238780599	-1.562518187	-2.392761306	-0.4046124396	-2.429733018	-0.6379807068	0.5759766302	-0.8310731165	0.5486768648	-2.276686647	-0.1184155545	-1.723983526	1.206846835	-0.7864599381	-0.5941497285	-0.5513722528	0.913969072	0.5152331438	-1.572777536	-1.38788393	-1.399865705	-1.433710201	0.4222749877	-0.2093380369	0.827443125	0.9880905201	-2.235675868	-2.605685033	2.500052336	-0.5469370495	-1.481639486	-0.4448541826	-0.7896437452	-1.202028866	0.6220243577	1.089696024	0.6534918577	1.117522763	-1.297481136	-0.9809731891	-0.9018271293	-1.04954638	0.3375410851	-0.2663130751	-0.2947465828	-0.2836466698	-1.530564725	1.452826941	0.7385779938	0.6587588397	0.3270147655	1.067518724	0.04037588384	0.6733211584	1.186872383	-1.630040276	1.062983252	-1.184769951	0.9873997043	0.4976129552	-0.08748390828	-1.1752792	1.020210144	-1.309753094	1.479114689	0.1680733436	1.277647042	0.8845091534	1.809107232	-1.505317423	-1.990947859	-0.7160699406
0.4393811445	1.116598947	-0.9492208951	-1.123553565	-0.5948322898	1.305440708	0.5782505466	0.8513746414	-0.005681546283	-0.8994294541	-1.411678491	-0.7618988416	0.7992803191	-0.4464747005	-2.293385235	2.415872731	-0.251870432	-1.040463202	0.3705098879	0.4367220787	1.000419111	0.2576341965	0.3230835225	-1.216644476	0.253902011	0.5843179677	0.2074658567	0.4527914876	1.039714405	1.670992572	-0.8697431237	-0.5177452462	-1.458439169	-0.2234772034	-0.9531544614	-0.9769769201	0.02130199702	-1.296286472	-0.7703585662	0.4111631426	-0.7344064156	-0.4589088464	-0.1226785523	-0.1414656382	-1.465473604	-0.3875988818	-0.09360916631	-0.2337042292	1.163111342	1.664500624	-0.4550162068	1.351488787	-0.5641779216	-0.3837672119	-0.6087750807	0.9143525194	1.565551109	-0.7854359119	-0.551834388	0.4971175957	-0.1921670333	-0.6276229225	-0.7130043807	-0.6388395603	1.440584117	-1.492714988	0.1923892014	0.4042412979	2.385463717	1.042601316	0.3229006871	-0.2855129404	-0.8518701903	-1.194842765	0.8650324198	-1.652212741	0.05968020329	0.3754945813	-0.1260870956	-0.9380219679	-0.1218907526	-1.635979313	-0.2664360915	-0.3819970192	-1.003388904	-1.175551064	-1.14151855	-2.451630008	0.7256288986	-0.2945730258	-1.074430674	-1.338151498	-1.0527267	-0.1166275896	-1.741597117	-1.862036555	0.308953359	-0.7943945814	-0.1954783523	-2.077296007	-0.3470271791	-0.8080437004	-0.3023689295	-0.07839576406	-1.766382989	-0.7070207751	-0.01005960719	0.9393157192	-1.763464383	-2.335661329	-1.341996521	-0.2959232654	0.7815902867	-0.7237320423	0.9975201874	0.8288792845	-1.717790665	-2.071150338	2.922608468	-1.209883828	-0.5561833898	-0.1411687773	-3.238297665	-0.1215312856	0.767956399	0.1071845447	-0.2057284636	-0.1322061463	-0.4572683216	-0.5585546081	-1.365428762	-0.4081270315	-0.2021736747	0.6278354998	-1.615187373	0.5160003291	-1.107699733	1.415098718	0.9110733238	-0.6203546054	-0.9549953692	-0.9574114375	0.7403191722	0.05964248989	1.751272006	-1.268844696	0.3551793929	-1.773965539	0.5038388017	0.6360721913	0.6733943517	-0.07636338762	0.3533442443	-0.4335388328	0.9263259866	0.08911597524	1.088859377	-0.05577211501	-1.461032579	-0.632850691	-1.31311698	-1.625113711
0.0008969266581	1.09263674	-1.394430376	-1.63855091	-0.7444017163	1.167788905	1.177398793	1.382403359	0.1858296554	-1.072286103	-1.839754782	-1.247612809	0.8467776723	-0.6611671886	-1.557896002	-0.5798083633	-0.2118656371	0.8661160077	-0.3076813609	-0.07692729512	0.421841608	0.1457096548	-0.07921366443	-1.092570717	-0.4315894838	1.161207207	1.490717395	0.08311499203	-1.000964461	1.570126133	-0.9682335749	0.01290834349	0.4402149049	0.09613515488	-0.6133637737	-1.146233982	0.09113096808	-0.8830755273	-1.686164625	0.4017588137	1.085989327	-0.6303066867	-0.1853094551	0.1150427197	-1.321744638	-0.1941240665	0.2109228869	-0.3772724716	0.2820425992	1.067954451	-0.03981791064	-0.8659117978	-0.5393050423	0.8084425319	-1.176492685	0.9754176299	0.3274482572	-0.0407589287	-0.2592829533	0.2660051975	-0.008023045773	-0.7287864737	-0.3033848777	-1.260082291	0.1475105887	-0.6224096766	0.6431474	1.157837528	2.333899812	0.926765118	0.5548988097	1.387378295	-0.5547202401	-0.5570498503	-1.356395758	-1.850381721	0.2071281487	-0.3994774245	0.03981985607	-1.72699117	-0.2845331164	-0.6481114427	-0.1145106383	0.6675550954	-0.9924153868	-1.554001704	-1.075218084	-1.454138708	0.5362011719	0.009425883395	-1.001051317	-1.114663237	0.5629087275	0.7346973095	-0.8575262114	-0.28024506	0.5781146988	-0.2709016813	0.4098179434	-1.42243489	1.294936224	-0.02875472479	0.8946881967	0.6862722637	-0.3753947872	-0.1267229343	1.183497819	-0.6443803625	-0.903507833	-2.36967124	-2.122328156	1.745558529	0.3158913576	-0.05795050622	0.9146561393	-0.620791581	-0.6555139453	-2.059884813	0.4230579733	-1.689099033	0.1108448174	0.2699017454	-4.20978495	-0.5408662557	0.5560799122	-0.3956173017	-1.102593941	-0.7223008493	0.3558714013	-0.6641956773	-1.307251536	-0.2048272155	-0.9872182722	0.1898056044	1.054706595	-1.605048659	-1.468166143	0.4102903479	0.4979262661	-0.2441450734	-1.112495239	0.4807996012	0.4004611859	-0.4024543053	0.6837555908	-1.208041151	-0.1601850607	-1.883451429	0.1352587563	0.897450962	-0.3562406988	0.4720025628	-0.2637045176	-0.05893589489	0.4044596723	-0.5164142681	1.418467436	0.8356767087	-1.472704132	-0.3332079048	-0.779464095	-1.247534728
0.4556266564	0.8592883054	-0.7208568182	-1.330293715	-0.4989325453	1.331529628	-1.208330758	1.97286115	0.3877530294	-1.284200449	-1.629627677	-0.1733768355	0.07200568334	-0.520898934	-1.603370715	-1.017095053	0.2960236423	-0.1204728248	0.07617988119	-0.2521253465	0.9809291657	0.222873761	-0.2127970685	-0.1072334188	0.08588644888	1.172564253	1.655182308	0.5430213204	-0.6664408138	1.864078516	-0.1199742136	0.631544239	0.6710526546	-0.4266904188	0.8220753203	0.1485484671	0.5787494888	-1.426299718	-1.298638231	1.28961942	1.482546861	-0.06494745738	1.509792954	0.5254504176	-1.162775339	0.6239069721	-0.1895858488	0.06659914196	-0.8359893567	0.3557593987	-0.05847522273	-0.2087242002	-0.9061556777	-0.06919026809	0.1540451055	0.7240637376	0.320905004	-1.510860429	-0.3341793599	-0.3122826844	0.7983893764	-1.379502616	-0.8785891088	-0.919384717	-1.201180372	-0.4712777961	0.3346441153	0.8863045615	-0.3762051341	1.314077859	-0.3050076082	1.036550439	-0.3425695043	0.2554660329	-2.133881979	-1.214123436	-0.2671442065	0.3946180726	-0.2379752043	0.066651083	-1.115002205	-0.5047589025	0.5917543982	0.3752171727	-0.8924099554	-0.8644280846	-0.6353310894	-1.835787493	0.7296444539	-0.5106637617	-1.558854667	-0.5590793515	0.1777529555	0.01545064856	-0.5807688111	0.9486391443	0.1332187275	-0.3322270146	-0.03952782306	-1.699700707	1.05017081	-0.8322198726	0.4154388933	-0.5644700925	1.270119886	0.9732284106	1.778213094	-0.5910778989	-0.5899525841	-2.11112812	-2.149630456	0.5321472037	0.05300766919	-0.1878605818	1.425488207	-0.7021241882	-1.181796937	-1.837009737	-0.659109832	-1.054762428	0.09643757256	0.4697906843	-3.988382263	-0.5179194813	1.127247633	-0.7408066841	-0.9530804526	0.6444460059	0.07819766179	-1.688136939	-0.3054353051	0.9664655079	-0.4446718805	-0.6611230862	1.579382184	-1.70900609	-1.622508715	-0.6031889077	-0.06465936516	-0.6582818028	-0.6025571576	0.7236641239	-0.6645306618	-1.219456268	-0.7208009048	-1.331650347	0.3183318771	-0.1841568427	0.7734004964	0.7514402421	-0.433080252	0.8608963043	0.3928328091	0.5951172186	0.05935825949	-0.4028102365	0.8394630127	1.688459633	1.035317193	-0.6866099277	-1.066323423	0.4416370063
1.119620823	0.6637381143	-0.5407300301	-1.056674398	-0.02340199696	1.767733878	-0.5636519346	0.8732363678	0.5125948781	-1.226625131	-1.551701922	0.2010707258	-0.5390822295	-0.02067601063	-2.610864606	1.22477422	0.5995868618	-0.9602229105	1.185318722	-0.1020497331	1.68931278	0.2697185762	0.926205571	-0.1962218632	0.6505649448	0.7018140519	1.027969108	1.378846621	0.451939943	1.932746133	0.1657423795	0.5864145482	-1.058978626	-0.7539153683	0.5147425659	0.8155549326	-1.060633425	-1.686905	-0.9539579873	1.173980557	-1.245707077	0.5589286575	1.575471433	-0.2982895794	-1.258374957	-2.095341958	-0.3748479531	-0.8652977511	0.1893505966	0.6859954249	-0.8711922714	-0.4172874027	-1.253716062	-1.200898031	0.7286664596	0.5128872908	1.547249535	-1.333500124	-0.2733942421	0.9708436175	0.3129200664	-2.00684806	-1.224544507	-0.9882660191	-0.4125087693	-0.9227522088	-0.2851418868	0.5858592827	0.4585058805	1.161660657	-1.497877951	0.1028979777	0.5231387506	-0.3294321861	1.820610299	-1.408560078	-0.6479772368	1.036113388	0.07447428411	0.8169618901	-0.2521392416	0.1438113762	1.101787199	-1.200383893	-0.7747710781	-0.4319741833	-0.9684107958	-2.154966637	1.153906477	-1.241560388	-1.401380917	-0.1465345873	0.7608647611	0.1054619334	-1.60263654	-0.7265969789	0.278510202	-0.53441326	-0.6990657592	-1.277612969	-0.3401918148	-0.6518601611	-0.3750592715	-1.442290626	1.173482124	1.105619546	2.09193174	0.4628156734	-0.746988444	-1.929109121	-1.675342415	-2.253522237	1.200142325	-0.6086805049	1.471277671	-0.1264402331	-1.379300798	-1.32488911	0.5862875895	-0.5367958335	-0.549987358	1.064801734	-3.530714558	-0.9596583908	0.9595035141	0.7091034282	-1.413160282	0.6268829089	0.6335207997	-1.281797344	-0.3618681486	0.06735425204	0.2874865985	-1.906433981	0.1529989954	0.4801190723	-1.496838627	-0.3583767035	0.3791322642	-1.476918661	0.1829335443	-0.3696264471	1.170121839	-1.568626056	-0.5415042227	-1.550965305	1.200964564	-0.5128723535	0.2231934694	0.6670748728	0.02942824885	0.4148064081	0.7559547149	1.253137841	0.6528826127	1.375459611	1.447590583	0.4418801933	0.634196389	-0.8898545193	-2.607517013	0.4138419044
0.06796016002	0.8316786628	-1.282387131	-0.9869620623	-0.8260955454	1.63871648	1.602424895	0.6998532713	0.3788182066	-0.8374645116	-2.126903318	-1.086818198	0.0497474626	-1.056113716	-2.501806428	0.2186591159	0.2187770161	0.5330953195	0.9148548683	-0.1539861919	1.115577928	0.2031935266	0.1786519614	-1.252534566	-0.06217556017	1.987408593	0.107311385	0.535666573	0.2321623104	1.740594471	-0.9348046091	-0.6264951368	-0.06770540241	0.2017247135	-1.198800626	-0.6305940069	0.1550225965	-0.6151760533	-2.019828075	0.3379739088	-0.3083615497	-0.6963249702	-0.3837787838	-0.3114383443	-0.8656275924	-0.0324238874	0.4755202411	1.292705796	0.9433300324	0.2310597392	-1.202853728	1.726031116	-0.8975219213	0.8548694917	-0.7348950973	0.7894263284	1.143457526	0.3624912314	-0.1757924889	2.220464784	-0.03533207982	-2.207722043	-0.6331951779	-1.75234269	0.1101743378	-0.8550820677	0.4145600224	-0.2055171061	2.426987698	0.6473013244	0.4340816011	0.9201958021	0.6520008431	-1.028623594	-0.02662511305	-1.897337443	0.6511982059	-0.3609072799	-0.5169508643	-0.6727562246	2.929461423	0.09832836338	1.705046126	-0.9698938122	-0.3384837835	0.2329977451	-0.8426859161	-1.667629319	0.8936139007	0.1578585416	-1.020120437	-0.7481355507	0.8612780185	0.8610821197	-1.059645729	-1.116424318	1.110395607	-0.6006433378	-0.5926429942	-1.511696416	0.3412727861	0.1475075738	-0.01416167427	0.6314983825	-1.723652398	1.756069181	0.3830923436	1.306600303	-0.4191546128	-2.132495724	-1.572955097	0.2090157642	1.019851005	-0.942965707	1.366868529	0.1312462633	0.08054005315	-0.2971642643	2.353763097	-2.086474441	0.1617122205	-0.3127586601	-3.230926143	-0.5714425419	0.7058065748	-0.7224790455	-1.21547616	-0.773878736	1.638545141	0.2183073062	-0.5239946459	-2.174334993	-0.8384650075	0.1188412333	-0.8620408639	0.3783956977	-1.626244285	0.9062865454	0.4652988553	-0.3163674896	0.02326617511	-0.1782186322	0.276697161	-1.108466035	1.226384921	-1.158125949	1.348420129	-0.4771895974	-0.9136786762	0.2785050859	-0.843462151	-0.324205254	-0.4567124072	-0.5911665598	0.7943407577	-0.6328153085	1.829496685	-0.3265912365	-1.301729172	-1.407453372	-2.768716463	-1.278018854
-0.03351108362	0.8387962354	-1.325325566	-1.491058395	-0.7539331518	1.745052079	-0.6856804255	2.041048909	0.4471390324	-0.9787409228	-2.371013548	-0.8491935653	0.527316244	-0.5805638311	-1.802070899	-0.6284134434	0.4895345422	1.372507017	0.327813738	-0.2787803099	0.9637935205	-0.1328617696	0.5803307863	-0.6021937889	-0.08509244021	1.36663898	1.207480266	0.2389444856	-0.9309559872	1.853122782	-0.7273772794	0.6833566058	1.070169532	-0.2848793957	0.0925326713	-0.8331929863	0.7774853066	-0.2024147507	-1.742347818	0.4719823068	0.7304201385	0.05876961876	0.6716511767	0.4484652181	-1.136100661	-0.4763142726	-0.1199701814	-0.9880111007	0.1098789744	0.03015275681	-0.2824902996	2.041598055	-0.6876345001	1.65915892	-0.8324965651	1.012571876	1.000314737	-0.8259246031	-0.2621457814	0.7341672592	0.7733777674	-1.428578426	-0.4511873936	-1.371301715	-0.1477392001	-0.6335923559	0.1845990597	1.023670507	-0.1609740349	0.6619680063	-0.2889694179	0.1378181715	-0.2481667872	0.3857180935	-1.830180659	-1.662662333	0.6587559359	0.1256776004	-0.3090284736	-0.3949999649	0.5360689886	-0.1378847172	0.6758512563	-0.09008258564	-0.2591541384	-0.3794638482	-0.7329745903	-1.421442884	0.6640712567	-0.7461504708	-1.83454538	-1.133438274	0.2712499977	0.6054754089	-0.9271556022	0.005551003673	0.2018899016	-0.103834485	-0.468714994	-1.302700647	0.7064543442	-0.6625145412	0.7992444987	0.8689766591	0.1481057458	2.051638181	1.454596523	-0.1543803395	-0.4568687392	-1.836534457	-1.419411918	0.1667252106	-0.2615914744	-0.5416518323	1.059935064	-0.5125031905	-0.5471683531	-0.7442576035	0.2541574136	-0.645128949	0.2366008246	-0.364999991	-3.585041999	1.10061356	0.5949949071	-0.4408586494	-0.4170137457	0.009491807863	1.817875414	-0.7940628966	-0.1666568977	0.3375061978	-1.319199034	-0.0509752793	1.514572451	-1.167169257	-1.449857606	0.2046466816	-0.1113001738	-0.1057856605	-0.3811245457	0.9044756499	-1.353090998	-1.082824713	-0.1694232114	-1.298118333	0.2462993313	-0.2750884038	0.6153916152	0.685468991	-0.3758872932	1.138261907	0.09001559245	0.4748913757	-0.1761494555	-0.6563306362	1.111189072	0.7596595473	0.8640303424	-1.380515775	-2.214856432	-0.1829592736
0.8580842463	1.18940235	-1.084040008	-1.671975641	-0.5452746752	2.142321108	-0.8824917331	2.398342598	0.5339704546	-1.77776999	-2.077281685	0.1397063446	0.5657760722	-0.7561497419	-1.778236493	-0.3293377583	0.8164999794	-0.4548828099	0.3956371763	-0.230917987	2.023023345	0.1070260169	0.3835710087	0.1254938525	0.3425130303	0.7875852886	1.534467095	0.9067284719	-0.3573558363	2.371087448	-0.03391595787	1.09539859	0.3467179907	-0.5603531351	0.6381428492	0.2425813483	-0.3107911384	-0.6168258755	-1.368473823	1.098902377	0.7375102812	0.3606756984	1.535907623	0.9446568234	-1.599580337	-1.541221309	-0.01899815823	-0.3183982062	-0.7734553739	0.4277419879	0.4746411824	-0.003283568114	-0.5364402	-1.396510036	0.3403962752	1.176704042	-0.1403161008	0.1539596097	-0.1888279755	-0.5601934399	1.334507923	-0.9745435185	-1.070642197	-0.2474557296	-0.6882603928	-0.3814748123	0.338522117	0.9976524712	-0.2824272492	1.038505264	-1.899120441	0.1125165278	-0.384078569	0.0871641003	-1.340921024	-0.7697893029	0.1587025717	1.412682031	-0.1198397911	0.6690971214	-1.053406759	-0.9828619737	0.5630143378	-1.497926961	-1.073114015	-1.044048298	-0.4178830071	-2.258639779	1.346428396	-0.9967557714	-2.112372289	-0.432184372	-0.7144878746	0.1849643926	-0.1072724052	0.6578920426	0.01452455574	0.2214470815	-0.1247214374	-1.016557661	1.451118833	-1.119681219	0.3970958107	-2.428724863	2.002487272	1.390644489	1.547315369	-0.2764749522	-0.5998708497	-1.321416624	-0.479255715	0.8144365766	-0.8152608125	-0.1296567628	0.4127131836	-0.8707419396	-1.924692386	-1.122054671	-0.6180456105	1.341089452	0.06367409947	-0.422102988	-2.593460537	0.1984036376	1.335026266	-0.5623489159	-0.02338065629	0.5035067391	0.9757308662	-0.9507019273	-0.5421079274	0.9999130889	0.6049844698	-0.830701812	2.155454511	-0.4394725319	-1.713092439	-0.1526065257	-0.7494116151	-0.5818993742	0.5990301374	1.402179638	-0.8188318262	-0.4124356769	-0.1119908637	-1.652717543	-0.5018199901	-0.8403334183	-0.2563429995	1.582046203	0.8621183316	1.248454261	1.144728665	0.7857905699	0.2972718357	0.1207392239	0.4461336004	1.249716694	2.30404637	-0.7798143179	-1.610766458	-0.01689764173
2.397059105	1.546832196	-0.722589833	-1.463153947	-0.908917563	3.08649697	0.8194654418	1.837085682	0.432961632	-1.62768193	-2.436010956	0.550687539	0.3653750904	-0.3082707187	-1.972729434	0.792154777	1.282826431	-0.86620211	1.162457229	0.1784272453	2.968190736	1.068369946	0.3553058928	-0.5488643359	0.4179076263	2.250036428	0.9893810358	1.336150569	0.4687850369	2.795468296	-0.401747514	0.4151656526	-1.204256355	-0.08787033371	-0.1170379449	1.652541133	-1.003821396	-1.1567838	-1.361062261	3.399863458	-0.3057908896	0.2563390458	2.218106239	0.5702931087	-0.7679731354	0.6654397679	-0.1612107589	0.1914636291	0.4315344208	0.2163595951	-0.9180260633	1.596355561	-0.908694653	-0.5770459857	0.3549160094	0.8857552806	1.008775261	-1.307608856	0.09850353193	1.837524092	0.1468873425	-1.887935296	-0.647758388	-0.5677227813	0.004863903392	-0.4361406577	0.01150360191	-0.2576332288	-0.08899315711	0.6049067655	-2.508387185	-0.7682922558	-0.1327369132	-3.104565296	2.243436681	0.5322338428	0.6879940433	1.156858873	-0.5691176209	0.9131627592	-1.302082675	-0.9933348579	0.6829110657	-1.433719482	-0.7621098799	0.2401232921	-1.237199588	-2.061629825	1.447468323	0.008782140923	-1.824056879	-0.2214256859	-0.1653928509	-0.5409045057	0.2751170442	0.5524179696	0.6642398048	-0.2026369923	-0.3269824139	-1.246206018	1.733028445	-0.2233946278	-0.8102476807	-0.321082225	0.6795535068	-0.1970100607	0.2318248785	-0.03810134263	-0.5936323429	-0.9609681041	-0.1084041605	-2.500547983	1.920460915	-0.6483819148	-0.3528949738	0.08240203194	-1.070358165	-1.398970306	3.145566478	1.004730428	-0.08277255945	1.502747471	-1.2460777	-1.584862132	0.1546772416	0.2847522142	-0.2082610401	0.04600346485	-0.04259145849	-1.374125733	0.08503356107	-2.587778818	0.6091018388	-0.8388514794	-2.144919142	2.254662556	-2.533087192	0.3642287197	0.6041999661	-0.03643460433	1.314718819	-0.7593155274	0.09251074372	0.1291118691	1.35996661	0.1677555446	1.605838757	0.2865552427	-1.433285439	-0.4636531017	0.2709589514	-0.7196088422	-0.04295880585	0.9102281284	0.8650465136	0.6093318248	0.7792115681	-1.341223862	-0.4700076702	-0.08000225381	-0.08211138308	-0.7434063778
4.514400737	1.058848412	-0.2355519437	-2.748381068	-1.084197649	5.014871618	-0.5983765247	-0.7652185213	-1.908937193	-1.11368418	-2.874631828	-4.737832987	0.4992444673	-1.795668389	-2.853780403	-0.9646295822	-0.02803194355	0.7180008991	-0.07565237608	-2.727268196	0.9378700889	1.686189588	-1.616155791	-1.537353973	0.4778535201	0.2258345461	0.05338112115	-3.118545784	-0.8490318133	3.785369658	1.945697684	0.03127531581	0.2995694836	-1.102760214	-3.765733387	-1.355101435	-0.002499314354	-1.962773784	-0.5916292453	3.160646597	3.528719152	-0.3672094621	3.078980413	-0.7982733796	-0.6961037544	-4.317866345	-4.850904267	-2.932751714	0.8086722306	1.818383842	-3.411522174	-2.145826365	0.0003232442819	1.852944466	-0.5668455295	0.5253161569	0.8286727168	-0.1420625223	1.333742966	2.865018392	2.792970397	-2.233514861	2.767639548	0.6039290044	-3.550073777	0.242548363	-3.798060072	3.311617359	-1.77359377	3.479778807	-0.2281942798	0.396918892	-0.7581397573	-4.323545792	-3.698895418	0.3005812596	-0.8576305156	2.035786733	0.1414995346	-3.687675308	-1.500693066	0.2304079205	-3.777834052	-1.987204114	1.116776109	1.866962442	-2.200743777	-0.6833346023	0.5452874904	3.09433609	-3.993754942	0.6133987313	-1.093273698	-1.239974114	-0.5906678844	1.794291269	-2.959528381	1.574334985	-1.422145816	1.760239146	0.3781158164	-0.7939264603	-0.7885491556	0.04262424151	1.830961629	1.127669253	-3.652262928	-0.4099102788	-0.2134058333	-0.9320542957	0.2932252457	-2.471851918	-1.417256732	0.4290084069	-1.512163028	-0.5357170027	0.004498198395	-0.8082498982	-0.2656356092	1.350145527	1.677962003	1.410007718	0.4626369855	-1.979249609	-1.264813973	1.476465672	-2.937839002	0.4161333116	-2.33719622	-2.397682691	2.133469419	-2.943908557	-2.666601523	-0.8575217516	-1.246582748	2.289404391	4.133512897	1.906950078	1.438951765	0.1981788012	-2.721486471	0.06599136567	-0.5580533227	-2.511959245	-0.13292818	1.891109245	2.403734104	0.1687376392	0.6722879762	0.2652775592	0.1720178845	-0.5391318078	1.450136261	-0.84429127	0.0300022841	1.216566201	2.052010562	1.708863924	0.2709165971	0.9268576997	-0.997046731	2.057134922
-0.4239064936	0.2250008942	-4.485713884	-2.960742169	1.199036906	2.63193418	-0.8197763211	-4.278035948	-1.880013375	2.58939591	-3.022289386	-2.776565138	-2.601453298	-5.06671277	-2.540645749	-1.636172121	1.558567054	3.101161822	-3.561331637	-0.1314790208	0.07940287464	1.276448107	-2.214961669	-2.062564255	-0.0771632456	-1.330516189	-3.310322169	-1.861816495	-1.345791953	1.979533616	1.773791117	-0.2238466211	-0.3814201807	-2.512481357	-4.248172764	-1.96326748	-0.423514387	-2.728139203	-1.15720176	1.058963969	3.922269844	1.449266234	2.088566493	-1.65405041	-0.8506886988	-0.1773592275	-2.990627344	0.7733758933	-1.137477875	1.977309319	-3.975120671	2.190160786	0.5169174938	-0.5876780907	-0.2290104278	-2.606151944	4.649455395	-0.3860657506	3.843787942	0.4821717992	5.588876469	0.1252101045	2.155424415	0.03654450664	-1.093408711	4.062720661	-3.102512282	2.056646524	-1.355858317	5.532493821	-1.974837027	1.89765895	-0.8959331165	-5.620074045	4.758185476	-0.5380626619	-1.83512903	0.05237902352	0.5180298707	-0.399269488	-3.184786846	1.363655181	-1.389533457	-1.662514538	2.531283809	1.72269184	-0.2611534838	-2.42053052	-0.5070659822	0.2007666842	-3.509976759	1.093625103	-0.1399049027	-2.140745477	-0.2435121202	4.277697491	-4.814131241	1.177928244	-2.99919978	1.994923727	5.871418583	-2.045682181	-1.248952571	-2.033108032	0.9523805565	3.868994881	-3.995023773	-3.514845316	-0.6866847961	-2.089926617	-0.1558012791	1.269734712	-2.057876943	1.741044953	-3.738013537	-3.240277811	1.258657769	0.7380617792	-4.36809333	2.0089166	-0.3647025767	-1.414811889	1.243157246	-0.9847866107	0.4799209607	-1.160412564	-3.855144167	0.08286006616	-1.695509763	7.366670576	1.612758431	-4.218793466	-3.061638902	-0.5522442916	0.2190865257	-0.8992519593	2.164154947	0.8287744784	-2.001261402	0.2718408278	-6.613175654	0.5813976433	-2.141973875	-2.175835007	-4.232911318	-2.428730079	-2.30875265	-2.578915417	-1.477786404	3.035711861	-3.438978578	0.8552491762	4.41129472	-4.24238733	-3.837353771	-3.458570586	-1.685534767	0.3354081333	0.1245623749	-0.3895581279	-4.296248212	-1.46705102
