melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162
-0.6105614084	1.136641497	0.3404259151	0.4569027895	-0.5028406611	-0.139039309	0.6336528594	2.073856611	-0.07954698792	-0.5772231593	0.2128845361	-0.1301268172	0.6544491484	0.5314519929	0.364669516	0.332952455	0.3640557045	0.2774479483	0.6120120532	0.8099877654	0.7120633508	-0.9895992816	0.2188760258	-0.2651277318	-0.1028683083	-0.1734156658	-0.7916259329	0.3828106524	-0.2658862445	0.01371200742	-0.4681775835	1.081753854	0.2616783719	0.8229298219	-0.1657939612	-0.4969868586	-0.4814023665	-0.2432775692	0.196260813	-0.4014650724	0.2033936955	-0.02530063931	0.2875000218	0.7888914425	-0.7219589619	-0.976901066	-0.2176228936	-1.713374878	-0.211287891	-1.087149198	-0.4385809449	0.8631089944	-0.8102383786	0.7467685106	-0.4524698147	0.4255193277	-1.447953153	0.2400864845	0.2859453477	0.4606287379	0.4827572176	0.2282249168	0.5197525605	-0.3331831699	-0.4133985095	-0.1904768732	0.4551724717	-0.8718287268	-0.4870807246	0.5500723153	-1.190476131	0.084939598	-0.8709491633	0.8885334119	0.8714023527	1.520598355	-0.812321924	1.286373446	0.1523575346	-0.8674271879	0.4571495862	0.006316051	0.09435823279	1.349603349	-1.715479878	-0.5056434396	0.2220653839	0.2497792251	-0.44523552	-0.2964784123	-0.6762875286	-0.9894396634	-1.404426454	0.6930666777	0.08969766015	-0.3045763502	-1.489334221	-0.1750255808	-0.5361844455	-1.7201395	-0.683519216	0.8006158311	0.2503305638	-0.08659732059	-0.002268447128	-0.7520711636	-0.3447934224	-0.2128718738	1.715461343	-1.656081764	-0.5199815099	0.8280755325	-1.394842708	0.07095541465	-1.484090671	0.1309173836	-0.730018426	1.121944936	-1.380082899	0.06323174322	-1.102629536	0.1794788539	1.164888573	-1.170449794	-0.5826709353	-0.6718048698	0.00554320786	-1.598210304	0.240010264	0.1351989823	0.15649789	-0.4050472494	-0.3236855177	2.002542252	0.3136925402	-0.1467427585	-0.8065950756	-0.816197876	0.322293149	-0.5963259471	-1.148736389	-0.8104256293	1.165038056	0.2088632818	1.618468756	-0.2349839413	-0.5817357689	-0.1178943203	0.7806718238	0.4654902227	-0.2742907189	-1.4833373	-0.6320457048	0.5809317899	0.3117476845	-0.09252171745	-0.7817258799	1.204603821	0.2791395114	-0.5694445463	1.338830105	-0.7775714709	0.3069871803
-0.3914875936	0.9967816229	0.930300049	0.2770500594	-0.04943341923	-0.1605193343	-0.1322921561	1.93186233	0.07987011023	-1.017532971	0.5182582095	-0.141062449	0.09540325336	-0.2834008868	0.007827325362	0.2488153164	0.1052756056	-0.05339231167	0.6779121792	-1.183975176	0.3129213322	-0.3883554825	-0.3848984198	-0.137435942	-0.693963039	-0.2566909478	-0.007300042934	0.2153896617	-0.09232417919	-0.5551365659	-0.007978850832	0.04235458176	0.2013630615	0.9318914881	0.7286498089	0.6086008512	-0.7501203012	-0.1831554049	-0.06790132757	-0.8318401551	-0.5492318698	0.1649211213	-0.7271129162	-0.9435625784	-0.9402575183	-0.2273288105	0.09573282832	-1.117527669	0.2956191638	-0.9211146446	1.062126971	0.7017389233	0.04900832219	-0.1650235566	-0.1208654474	0.1559091833	0.2363247929	0.06584094669	-0.2614213781	-0.07474762693	-0.002779445435	-0.2983372328	-0.1191411241	0.2186730293	-0.9044711108	-0.7752686458	0.4859836668	-0.3961805587	0.1817211075	-0.2095033734	0.9360035952	-0.5619789667	-1.06810653	0.8652731703	-0.5620839186	-0.1339040626	-0.4890365795	0.4202184908	0.05680945911	0.6821538328	-0.2948461592	0.3735811221	-0.1451664557	0.2734009809	-1.019642424	-1.608652927	-0.3610619082	0.6161251118	0.4901286439	2.062219596	-0.1141211857	-0.2773516578	-1.547635231	0.4130798012	-0.4139828294	0.3021960146	-1.452699638	0.8329269539	-0.2426265136	-0.9042319357	-0.1242922384	0.3936755019	0.3900299196	-0.3152722529	0.218681062	-0.2409797228	-0.7419965222	-0.7458866356	0.9552185408	-1.207999502	-0.5167665295	-0.6475848074	0.5123495793	-0.1297445173	-1.039239355	0.9664877952	0.1173666691	1.195334853	-0.735887653	-0.6538630993	-0.04935316729	0.1527343249	-0.2305343837	-0.5761957284	0.04240008488	0.6910968276	-1.191638864	-0.3511688312	-0.5613064656	0.07280992981	-0.3218651826	0.4804472571	-0.5304815107	1.817713449	0.2731349743	-0.7540409489	-0.7465941342	-0.7766632795	0.1416617267	-1.305168279	-1.552696829	-0.3116941911	0.5370192293	-0.1178704662	-0.1852099702	-1.443382975	-0.8721292804	0.09629071387	0.5378928387	0.77227997	0.8783603111	0.5231716236	0.3089364782	0.6493036916	-0.4099159976	-0.7504557431	-0.4861027183	-1.229701754	-0.2533653191	0.7158741666	-0.3118880755	-0.06355437182	-0.8141294977
-0.6290549081	0.6453756028	0.2258730296	-0.2305635155	0.3533099998	0.1392028415	-0.1804084252	1.540101671	0.2129414011	-0.7664271122	0.3532617599	-0.2335634426	-0.06737550886	-0.2216519092	-0.4516780992	-0.04589272119	0.0800311764	0.05891639574	0.01841161383	0.8533172325	-0.09902447583	-0.3032674475	-0.7458297158	0.04936853219	0.1245394699	0.1943136549	-0.1761609768	-0.1024796813	-0.02238447672	-0.6964946554	0.1190326156	0.03453963568	-0.425092992	0.2163645713	-0.3751246758	1.368972111	-0.2454717209	0.4533109073	-0.06730740873	-0.3164831549	1.840808587	1.138125593	0.2881183515	-0.05645698608	-0.7844042571	-0.296074682	0.4196419392	-0.8583498646	0.7991609634	0.7040950241	0.165273239	0.9466662076	0.3624929337	1.223622556	-1.074814835	-0.3286946554	-0.8753025424	0.7317590596	-0.6485810131	-0.3271455383	0.6870177457	-0.2793058847	0.4811766999	0.7977221543	-1.822562277	0.735052562	0.4238293864	-1.507150398	0.1031643045	0.3883002984	0.7733258899	-2.401544702	-0.6287628407	0.1258143648	-0.5664130685	0.3945274802	-0.1578124248	-0.1794746925	0.8899287632	-0.1313660655	-0.3700264414	-0.4130325664	1.111823229	-1.144945203	0.3944670935	-0.4457068045	-0.335278511	0.1451478204	-0.07376195318	0.5408181478	-0.4628038077	-0.09927146624	-1.312937266	-0.4282864778	-0.7557703753	0.34214298	-0.04845216683	-0.4213549527	-0.01572189775	-0.6699037656	-0.1441000016	-0.2329941945	0.5737732756	-0.4479004151	-0.5486045044	0.3457017832	0.4632270704	0.1972889304	-0.4129646442	0.7812848975	-0.1963698554	1.676282328	-0.04957348425	0.06730939745	-0.7062896373	1.516125023	-0.5313314553	1.556808562	0.4023059404	-0.06885849757	0.6745384018	-0.7361674138	-0.116084857	0.5967127649	0.73840753	-0.3919236519	-0.5783851717	-0.8214906717	-0.7229774089	0.4484093088	-0.7037560517	-0.03262981487	-0.4084838421	0.612986673	-0.8625688202	0.1667338488	0.0003407532598	-1.458476862	-0.03975267042	-1.539847135	-0.353602155	-0.3040995636	0.08126712584	0.6075130128	0.3617337375	-0.6487741391	0.3403461894	-0.1224940264	-0.171541485	0.6043468383	0.1768213772	0.4930107161	0.361688422	-0.1885341354	-0.2745638406	0.3398477105	0.02968628676	-1.031974789	0.4986476321	-0.4484269704	-0.4803570682	-0.02830686114	-1.495183412
-0.674362956	0.2908169547	-0.9641667574	0.2108453741	-0.333902145	0.1372434069	0.009486778147	1.313765968	-0.07232720773	-0.4577934391	0.09697100167	0.08875833449	0.09252686159	-0.1209956058	-0.2692268712	0.2234489297	-0.4158743262	0.6018566314	-0.3231642972	-0.1293258919	-0.1383681647	-0.5349713302	-0.3192180553	0.1927604581	2.092431196	-0.2158132342	-0.5585428282	-0.1031880058	-0.230408962	-0.2360994418	-0.03234649266	0.8687612773	-0.6221534438	0.3477690353	1.296976583	-0.3282971375	-0.2467708057	-0.1741348303	0.04849726795	0.004841089592	-0.4139791291	1.07343587	0.2332557796	-0.3512989597	-0.01731302572	-0.1382003161	0.6406921051	-0.2847473154	0.7849314864	0.1577471981	0.4494051945	0.7587312263	0.259710549	0.466540059	-1.066265706	-0.4653490731	0.8940426323	0.4578446807	-1.007171293	-1.329100787	0.8603565138	-0.556583676	0.2468944037	0.6613796738	-1.449143937	0.4512451334	0.258610665	0.8324783326	0.3990479202	-0.1968859509	-0.3704996034	-1.156609672	-0.5106497209	-0.08899170649	-0.5012858266	0.2370311337	-0.4462041023	-0.6210465639	0.3315205877	-0.08854812362	-0.4352117671	0.6040042867	0.429903338	-0.8275389191	0.5265734007	-0.1885817887	-0.08584407507	-1.076442618	-0.9637255904	-1.064905634	0.08748972462	-0.2922952474	-1.045939674	0.03098365423	-0.03625884527	-0.402218702	0.5074613212	0.02884693718	-0.5789061625	-0.5324536307	-0.181163956	-0.4058084411	0.1779827607	-0.936102233	0.1356029189	0.05449836724	-0.1601514583	-0.6906315856	-0.7272256027	1.275327403	-0.05739639407	-0.3931211775	1.776390864	0.3426307595	-0.573256675	0.628860594	-0.7591752014	1.064772908	0.6139239203	-0.2384311651	0.4539042018	-0.008094624563	-0.7458891605	1.390629266	0.3883142746	0.61541074	-1.623694876	-0.4122621178	-0.6290825062	0.1539079141	-0.2624467904	-0.04336127898	0.05635566256	-0.08166245963	-0.6478982902	-0.340320467	1.246624341	-0.3758954715	-0.8016649398	-0.9398164074	-0.2944985073	0.02302462548	-0.3495015478	-0.3347166706	0.1812112702	-0.1272317294	0.4883967349	0.02619933304	-0.2529160403	0.9372026451	0.167878128	0.4370359296	0.4300931633	-0.9541109565	0.3909538133	0.3628235017	0.587454929	-0.4932544499	1.38482092	-0.1679610969	-0.2526937368	0.5369120906	0.1001811595
-0.5374455077	0.325209646	-0.432567376	0.930013286	-0.2044131439	0.2538209695	0.1454246682	1.190728245	-0.1576020467	-0.2385053062	0.2058432747	0.4339822125	-0.2777434661	0.1723704292	-0.1715522721	0.0004287308293	-0.6111261757	0.8250812042	0.2117376132	-1.020082865	0.2518471706	0.1164119687	0.3371223598	0.4986842622	-1.283126483	-0.2986348206	-0.4006282938	0.3373443946	-0.4101639989	-0.07140776649	0.2577828556	1.510738891	-0.8278952411	0.756069305	-0.6772582809	0.5320223374	-0.120986683	-0.545280431	-0.2597522749	0.1973382034	-0.3217388405	0.5287623109	0.2087379179	-0.485582335	0.9503900091	0.4466326699	-0.9691361438	-0.7113359473	0.2543884478	-0.4667296938	-0.7649567055	1.135809686	-0.7934392366	0.3720107708	-0.8191822134	0.1476185057	0.6998745002	-0.327052048	-0.8869344716	-0.5048162881	0.4946454271	-1.025674987	-1.011310287	0.5456888954	-0.4117286558	0.8799639678	0.2465817251	0.1721276291	1.023570361	-0.2696447918	-0.4410751024	0.199686294	-0.8118316472	0.581962362	-0.1465931205	0.03286672863	-0.9996241013	-1.181591473	0.1266115223	-1.170234277	0.003149184673	0.1657774925	-0.009116093307	0.2933548467	-0.1992542761	-0.2593662775	0.1800495008	0.4585055438	-1.385465453	-0.4964606809	0.3593546911	-0.3585313474	-0.8103387833	-0.05029290755	0.1511735321	-0.4664597994	0.7183757676	-0.8356304389	-1.314184846	0.7642870458	-0.1303514983	0.05304005257	-1.07005229	-0.8157314813	0.2029725182	-0.1474635417	-0.6271860524	-0.05265597217	0.05036213699	0.8658564744	0.3602824669	0.07303403937	-1.414226606	0.1907019418	-0.1539668022	0.7205299818	-0.3033453027	0.2615023314	0.3729141031	-0.6505937796	0.390762677	-0.7903020957	-0.9226847044	1.810230432	0.1714482154	0.2738431725	-0.8045317054	0.6829171169	-0.6538519046	-0.4736543835	0.009532782199	-0.7657216374	0.7377690707	-0.1328307317	0.03743554849	-0.1111464503	1.460640746	0.251448924	-0.4990284851	0.05662333535	-0.8895409404	-0.1774935136	-0.302136152	-0.6348658931	-0.04197547623	0.3497343832	0.5313185605	1.371149119	-0.3356601709	-0.6008544625	0.6424131746	-0.8373895144	0.7158297452	-1.075811086	0.3975529408	0.9457850839	-0.2113930204	0.5696038436	-0.402525741	-0.6586495665	0.8921836627	1.604736087	0.8890201374
-0.4199961207	0.3134213897	-0.08001016898	0.6892657951	-0.04103175325	0.3719286712	-0.000581865818	1.120094211	-0.2393835916	-0.544991526	0.2758199224	0.1295514857	-0.4103875855	-0.02818445229	0.07584443431	-0.1236218574	-0.4604849306	0.2547613956	0.840521464	1.128855175	0.8136462145	0.1858992005	0.2115575752	0.5984904374	0.3856930628	-0.3107168098	-0.56033641	0.4902552137	-0.07053873278	-0.5502256578	0.2759026568	0.3165554842	-0.8268738117	0.9228444253	-0.9493384393	-0.8211910075	-0.4027548597	0.5184933227	-0.05795188831	0.5021235939	-0.8755884219	0.4518237946	-0.2843418351	-0.7290515508	-0.8552766659	-0.3807570042	-0.490371206	-0.9055259395	0.1085892373	-0.4115636683	0.9502917002	0.2754457932	-0.2047628895	-0.3643253729	0.1042556622	0.2710999921	-0.6378426928	0.1812254975	-0.4465815123	0.3805287347	0.2138767104	-0.781352386	0.4231787612	0.3895946605	-1.158181983	-0.4982266708	0.2938727541	-1.521681911	0.9904538793	0.1244689227	-0.06234303681	0.6819054519	0.3649699898	0.7257020646	-0.6374523497	0.6976212234	-0.2511394319	-0.4571145765	-0.2115685074	-0.6652522343	-0.1166630491	-0.9734316803	0.6210465969	0.4488477973	0.506610278	0.2670930641	-0.2842411676	0.07912048047	0.1633916253	-0.9280510341	0.1916549579	0.5947638863	-0.2767618147	0.1755568885	0.2131976043	0.3930264851	1.028423218	-0.4181037406	-1.01049573	-1.058171263	0.001624389955	0.1823013063	-0.5886285665	-0.5354144328	-0.1073582312	-0.7054316716	-0.711933556	0.9178087548	-0.096592982	1.077488554	0.06261878754	-0.006539834562	-1.04249581	0.8448240479	-0.4360631092	0.244874654	-0.2964956091	0.5933445327	0.2035266895	-0.391171903	0.9560376725	-0.2330195178	-0.2557903053	2.002368815	0.328392281	-0.6980608354	-0.301700369	0.5523190873	-0.6319312686	-0.286461221	-0.4391893575	0.1731880532	0.2899570235	-0.3535861452	0.2024493888	0.08595008153	2.075035608	-0.4233848044	0.4872714019	-0.2220564812	-0.5634358025	1.332780596	0.4004440834	0.4376740555	0.4859035025	-0.7989413262	1.099452681	1.080560095	1.766752606	1.032551845	0.2451795442	-0.3119831149	0.5880610214	0.3091329528	0.4593149582	0.1309624978	-0.937628711	-0.1934113363	-1.922946034	-0.7765177701	1.721827105	0.3347526085	-0.6384382029
-0.3764708347	0.2347689139	0.005442621209	0.2179378993	0.2820603245	0.1449005239	-0.3191399612	0.943321346	0.18367476	-0.5755115786	0.04836874949	-0.204462275	-0.5586965994	-0.5242938171	-0.5980738795	-0.2445667231	-0.5346720181	-0.2270724128	0.3841938575	-0.5154916337	0.300673963	0.6626115546	-0.008893841672	0.8190999692	-0.2898986248	-0.1408541102	-0.3266427219	0.0153734954	0.2331648241	-0.6016121146	0.4858533809	-0.08027768369	-0.361199007	0.1587451183	0.6325372507	0.9115819813	-0.1834063724	0.6544575012	-0.891290879	0.6878430305	0.6844640347	1.474754911	-0.594697458	-1.184858701	-0.03695486963	0.1504803489	0.1122742696	-0.406992373	-0.04122772613	1.401416405	1.584984045	0.5854411404	0.5808860506	-0.3890222503	0.04996293541	0.2025722352	0.6521627472	-0.7605152286	0.3792970327	-0.8657631517	0.3151296287	-0.5696320513	0.1396100753	0.6558014324	-1.425860857	-0.6186656857	0.4751906611	-0.9017964015	0.4287258123	-0.8316752992	2.743862162	-0.8019096037	1.467473319	-0.2651396592	-0.4521479695	0.3537498455	0.3306779493	-0.4054722756	0.03716672318	1.741295861	-0.1024701328	0.4914664812	0.7876971287	-0.7885718176	0.5904143764	0.8225260064	-0.25356294	-0.3307931749	-0.3521865376	1.357988003	-0.9761778225	0.2400588031	-0.1126826914	-0.0444914477	-0.1180338802	0.4257525883	0.6272903571	0.1236166917	-1.370691997	-1.099172492	0.2604464995	0.2323000507	0.3577427017	0.1449884401	-1.124682047	-0.4231308253	0.4248110826	-1.069729583	-0.2385199314	0.8581579193	0.2435098086	-0.3840194881	0.3439994575	-0.01221098366	0.06510807693	0.6805715283	-0.02184081388	0.8760747544	0.5537271229	-0.0567183095	1.550756363	0.4122068374	-0.8155388034	2.319767045	1.010457754	-0.05608416119	-0.4684292589	-0.1203105718	-0.5475876735	0.5870582043	-1.306745733	1.08427086	-0.007310561438	-0.3218380068	-0.2875787733	1.022328489	1.700283798	-1.013145297	0.2022765512	-1.383948472	0.6368786875	0.2039036091	0.3309983606	-0.173904169	-0.008609554324	-0.3922930034	0.3714756989	-0.4217090672	-0.3067991669	1.475855089	0.1025921515	-0.6644319216	1.579004111	0.2445067594	-0.007815811533	0.2230327917	-0.4904230082	-0.7771727673	-1.281200601	-0.2332578035	-0.2892313844	0.8267964428	-0.517062287
-0.6499371786	0.02880295666	-0.5295467287	0.05812131536	0.1638586516	0.09060392086	0.2186232937	0.7584522572	0.4692877811	-0.2717756609	0.03236164988	-0.188483834	-0.5107245307	-0.1263032993	-0.2353625558	0.08722091087	-0.5916880946	0.1042922449	-0.2955926721	0.9947678031	0.008682121024	0.7193071686	0.02297188797	1.126671036	-0.1261738727	-0.04763183095	-0.7764823552	-0.09694493461	0.1669269666	-0.5775446445	0.6612143852	0.6843830304	-0.3509237598	-0.278749034	-0.6173443329	0.8953671455	0.111863521	0.3512936711	-0.4120340055	0.7171691474	2.160247788	1.196317056	0.4510289332	0.3781867904	0.07988765889	-0.2676963954	0.381854843	-0.5293847815	-0.4569066956	0.5116272218	-0.4555325368	0.7237170864	0.03707196404	0.7562448295	-1.419737608	0.1361846672	-0.8044108564	0.3479603351	0.2462690172	-0.8619016802	0.8860050714	0.1617173391	0.788980673	0.7056181112	-0.2213463293	0.6378200273	0.07782081295	-1.285412205	0.2734114553	-0.3259198979	0.1727414703	-2.077883983	1.614947983	-0.5057547015	-0.2235407503	0.5294008276	-0.009404196392	-1.078683781	0.7503809678	0.213808688	0.3495109084	-0.8057027346	0.8358149907	-1.256949397	0.03252430018	1.208978859	0.7499622934	-0.5648231496	-0.4950076515	-0.490922022	-0.8557239771	-0.3187915825	-0.06815077807	-0.4340401252	-0.6789818487	-0.5994605533	0.7597817185	-0.8386182436	-1.254151873	-0.1133192746	-0.2230618841	-0.1482516261	0.1477111404	-0.2476067164	-0.9817634827	-0.2479535029	0.8402071111	-0.4751146501	-0.8878352695	1.143168412	0.1948867492	0.4234408993	-0.3870458894	0.3809881362	1.291671334	0.2506707782	-0.5481825852	1.090680501	0.9631130716	0.1929099405	1.079339848	0.4896701595	-0.5539073708	1.503850293	0.4415208825	-0.8950267649	-0.5736929902	-0.7570929345	0.136057733	0.292568418	-1.133513886	-0.3101101502	-0.5130258531	-0.8508473055	-1.673636456	1.635750687	0.7931167687	-1.103208974	0.5355584272	-1.039748268	1.008853609	-0.5425950887	-0.02862065246	-0.3891843297	1.038721968	0.104348103	0.1044883178	0.2635472035	-0.38760308	0.9707256906	-1.218035416	-1.435485563	0.1647093828	0.04360481101	0.2212674744	1.048062051	0.6194764431	-0.4160187519	0.4092870867	-1.194123849	0.1962728063	0.3325965549	-0.9117806664
-0.5578567641	-0.1837243087	-1.302275617	0.6811114177	-0.3099816204	0.04254928441	0.1459283623	0.749538735	0.07461214539	0.1137652306	-0.3569129497	0.1791793736	-0.2636969185	-0.04936028747	-0.09827364704	0.3382295945	-0.9990623504	0.5378751253	-0.01533132826	-0.315440639	0.3227848515	0.3103506623	0.4225839811	1.134731411	1.987319194	-0.1388261588	-0.9822829367	0.01910129044	-0.2566622178	0.6644885448	0.7022509791	1.410463395	-0.7743297162	0.2213251726	1.027536177	-0.7699137678	-0.2642742246	-0.7878231156	-0.4655655655	0.2157141205	-0.9256419859	0.9360111772	-0.120336481	-0.3616305606	-0.5052378448	-0.2227218469	0.01747768451	-0.2071336267	-0.6695059353	0.276089052	0.1888861107	0.701197787	0.06718251538	0.529160315	-0.812456746	0.6901498238	0.8831388094	0.06332669571	-0.5568020298	-0.6401585962	0.7890656063	0.5953256296	0.4284909334	0.6867246318	1.52521299	0.6514626461	-0.08197780977	0.7874165827	0.5190906376	-0.7295527362	-0.233203719	-1.645625484	1.747098917	-0.156919247	-0.3986406873	-0.1026383345	-0.2873270329	-1.667868771	-0.09248495643	0.05799108043	0.3930792172	-0.1390533528	0.002656921548	-0.3774181097	-0.4802721792	1.120328246	1.286166774	-0.2561485205	-0.9257293847	-1.826181335	-0.03320398669	-0.1129823038	0.3301926083	0.02551287454	-0.5469695793	-1.171413958	0.3634195984	-0.1717751133	-2.279912289	-0.4683377938	0.107998916	-0.0031983532	-0.2323140875	-0.5151271657	-0.6280616887	-0.1685309028	0.2074087544	-1.164672293	-0.2799719627	0.6077107474	0.2628089132	-0.8340084429	1.970853257	0.3659523219	2.101736691	-0.6002837178	-1.204276238	0.4888194986	0.7379503741	0.02582050727	1.164369793	0.7878865594	-1.262772857	0.6575333801	-0.2709937807	-0.1161992585	-0.8540684427	-0.0992778812	0.1276011452	0.05762446207	-0.6448819452	-0.3872204352	-0.02162001363	-1.14008172	-1.418983215	1.306422103	0.3184402841	0.5128899206	0.2688826948	0.4452099654	0.469675223	0.316544332	-0.2218520056	-1.716826798	0.4274225609	-0.02789188686	0.1568798191	0.7254434657	-0.6708270665	0.4236972423	-0.9074250853	-1.927408963	0.6962396844	-0.2053931637	0.4328276208	0.7030224172	0.7008947342	-0.431956429	0.6610001371	-1.319065948	-0.1336419375	0.158897087	0.4817522101
-0.2466608179	0.7267904456	0.9271513466	1.036926474	-0.1679074179	0.03383836402	0.1357979874	1.179148056	0.5436003971	-0.1139208947	1.358916913	-0.1519695274	0.729931874	0.6310351884	0.6934564581	0.5495233583	-0.3945576312	1.000227752	1.85931767	-1.272951319	-0.04350173608	0.5596256	1.583731728	1.901878177	-1.820828975	0.2523514066	-0.2802179185	0.05446673626	-0.5006525898	0.5381370012	1.119570834	2.916865562	-0.7913854877	0.6722530843	-0.8961881801	0.2778124082	0.7295669831	-0.6805302184	-0.3454434489	-0.09643701886	-0.5695850559	-0.1946725441	-0.336650745	-0.9731710932	0.2122972612	-0.1066098827	-0.9559429854	-1.48467323	-0.6323995944	-0.5022767096	-0.4842775416	0.2027130177	-0.303100096	-2.794823886	-0.2091650748	0.7068813211	1.270203538	0.2437410664	0.4730688796	0.1768943571	0.7336301394	1.337554953	-1.28973704	-0.6718300633	1.538884524	-3.164760756	1.05715927	1.590014834	0.1135046416	-1.066234552	-0.9125384861	-0.174233486	1.498400759	1.333790041	0.7450906843	-0.4206059189	0.4350382911	-1.869594446	0.3480063134	-1.93450392	0.5902729616	0.555774094	-1.278419993	0.4797763912	-0.921689012	1.555928114	0.8195785789	1.692114886	1.176688542	-2.357255315	-0.618268971	0.3976923223	1.072520246	0.07348802661	-0.8082579162	1.63814899	-0.6685939001	-0.4842979474	0.7007719834	0.03288614724	-0.8226489661	0.6752154484	0.9108630761	0.1417360118	0.007887756869	0.3460017172	0.2885242752	-0.6441189727	1.281264465	1.251765023	0.4950318647	-0.5926690744	-1.502948862	0.137119139	2.648264857	-2.446804316	-1.207700214	-8.88786461	-0.2288285645	-0.4179781989	0.4175181958	-0.8156199637	0.7603599547	0.4064561703	-0.3162415709	-2.055733128	0.2294497108	0.3169563103	0.05569704198	1.327515981	1.104284477	-1.808810627	0.7508320188	-0.1358025083	-0.238263572	2.087267611	-0.0956305785	1.313705428	-0.3269313049	1.840595988	1.944626248	-0.813327047	-0.9199251885	-1.71494137	0.7089848377	0.7739481657	-0.905079709	-0.2470699757	-1.443504708	-2.583813252	-0.8410713506	-1.706442732	0.3425270111	-0.8813756304	-0.7862773419	-0.09313766271	-0.2428979416	-0.9173152647	0.4350141692	-0.3993189034	1.47406847	1.498899856	4.08465732
