melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152
1.844730766	0.01888011405	3.257974234	-2.511244845	-5.869282077	-8.625147207	1.079995023	1.314591804	-0.3270727928	-0.9556334977	1.016817374	0.6439962712	0.347242222	3.370115611	2.834090574	1.45842179	-1.029761092	-0.539144758	1.633660021	0.352174639	0.6479509465	-0.3403974408	1.007460385	2.535672891	-1.048806811	-0.3689229467	-3.350255443	-0.4326633391	1.778084776	0.05659821995	-2.246700081	-0.7933370899	0.146116971	0.213499896	0.7844866819	-3.257637567	-4.241960883	1.81060285	-3.885070929	-1.316213099	-2.802833821	3.662145867	1.855907748	-1.329830269	0.3334851834	1.210631162	7.683339449	-0.5837481295	-0.7315852948	-2.349986414	0.8231694485	-1.494747794	-3.210649648	-0.1137680531	-0.5414798876	-0.8328839919	-1.442967946	0.9190157392	-1.102159689	-1.799955307	-1.437600606	-0.2224672701	3.049482857	-2.90041422	-1.184846343	0.5384352286	-0.2994427015	-0.459835926	-0.9918448085	-2.650469064	-0.2739322008	0.213574831	-1.325475152	2.583229299	-0.3291593252	1.360524338	0.273030883	-0.9935475237	0.08002814827	0.4146276444	-0.09486616172	-2.124568995	0.6045917672	0.1357617013	-2.885245588	0.3622683722	0.3898902976	-0.2999480373	0.2249648598	-0.1151283616	1.22975149	-1.517327908	-1.314987233	1.35843481	0.2440619809	0.9329149206	-0.766953036	0.4640832499	-0.411030011	0.4037252014	-1.204991858	-0.6879853059	1.615770729	1.314482449	-0.5652304877	2.051365239	-0.4378820137	0.8803862721	0.5414091063	-2.028228306	0.9058569292	-0.2199679686	-1.69310305	2.881755423	-2.724384557	-1.587601836	0.2294224415	0.03687037054	0.3778480671	-1.385377378	0.6919758953	5.513959883	-0.5912177329	0.7515484476	-0.5683770099	-1.116383583	0.1810985948	-0.7325225283	-0.9446237226	-0.4273926325	-0.8066529746	0.3423117046	1.568360433	-1.93987642	-0.02768685566	-1.841825033	-0.9600826156	-0.4827669589	-0.7954574379	0.6369430629	-0.7549944723	0.7237560238	-1.903080727	-0.7958879008	-2.396217986	-1.673344756	-3.308786067	-0.3279759117	0.9575247311	3.23842544	4.355697465	-1.948959583	0.5443969638
2.395754103	1.793175069	2.722913562	-1.721878124	-3.909684271	-2.214642005	-1.263284074	0.1538227752	0.02089658087	2.672009735	1.165237735	-0.1992190968	1.756411661	-0.5764488233	3.359036123	-1.903133596	-1.623363543	-1.089438354	-0.1929535175	-0.5358182276	0.1575232072	0.8568315612	0.9221301949	0.2544162006	1.24322507	-0.4809328301	2.367041497	-1.079924393	2.108149668	-1.227332359	-1.175923729	-1.166434958	-0.103880836	0.6847126152	-0.4170287827	-1.447020048	-3.846965689	-0.331382089	-1.710428316	-1.220316554	-0.9468210084	1.613326694	1.597056426	-0.8263060472	0.4492224498	-0.9451566186	1.687827593	-0.6327125472	-0.1691548432	-0.8000981852	-0.1357597699	-0.8391164088	-1.627320852	0.809140929	-1.072065892	0.06020910666	1.729851344	-1.846875524	-1.044079917	-0.2772718154	-0.3486003602	0.6311776036	0.6087297043	-1.346069859	-0.8058524825	-3.18154557	-0.5829740793	-0.4020416639	0.01367745228	-1.239591487	1.769536981	0.9157863338	-0.6836779493	-0.1084083609	1.461231582	-0.502766558	-0.0789270666	0.8249611392	-0.8838690333	1.561624696	-0.08423988085	0.4225077894	1.459548341	0.401103623	-2.694900697	0.8167729891	-0.4359953073	-0.1366543211	-0.3301707382	-1.963909746	1.260090339	-1.094678787	-0.7115344724	2.013563876	0.8331493573	0.4137333367	-0.04620083374	-0.07436758858	1.672448848	1.91245799	0.24119116	-0.464425675	1.512471043	-2.071103996	-0.5150768001	2.078809692	1.06297013	0.1520593443	-0.2244535708	0.2227456354	0.8630518988	-0.3196786526	0.4360953883	2.790286007	0.49988396	2.094355174	-1.759755622	-0.1393652975	0.5376625549	-0.8110273325	1.196629962	1.013748645	-1.710352554	1.16612493	0.9187667848	0.3021206695	-0.1113058368	1.265556323	0.3216188667	-0.8897731979	-0.6118764655	2.03933532	1.287684743	0.3996074593	-0.8101352592	-1.304050104	-1.414648819	-3.075319113	-0.4835545608	-1.206951539	-0.151345723	-1.319662182	-2.084134262	0.3612191869	0.08567958922	-1.847016986	-1.775230229	0.2393364453	-1.329658536	0.8079332598	0.3568604734	0.2880821693	1.021048545
2.450739786	2.973061021	2.936947369	-2.137346934	-2.154865978	0.1787740998	-0.286941213	-0.5042429665	-0.2470426122	1.785860566	0.1656210018	-0.8942690875	0.3941594416	-1.4404886	2.923141188	-0.01959848072	-1.193475221	-1.402237614	-0.1655912451	-1.115198378	-0.009035077787	-0.938935791	1.816059097	-1.084717737	0.01766982981	-0.6060664247	0.5849765738	-0.1474493045	3.080070572	1.239350404	-1.839738547	-0.5655726165	-0.04321981304	-0.5678057648	1.077444527	-0.9283259768	-2.707106226	-0.05421131328	-0.8066012926	-0.7743961042	-0.8894754674	0.2305611306	-1.340761059	-0.4892418534	-0.09888320829	-0.6656462107	1.232875251	-0.7281489437	0.2858779362	0.03414151583	-0.4905851921	-0.6914266476	-1.03803089	0.9155131853	-0.06916756969	-0.4188130258	2.138626277	-0.1094532593	-1.721774236	-0.05715645141	0.1855347381	1.052861097	2.67369263	-0.371784905	-0.9578923608	-0.8029608306	-0.5789861821	0.6307400689	-0.748258027	0.5095492417	0.6419902001	0.8049454228	-0.1556295903	0.6566091456	-0.4864183999	-0.3965344216	-1.464515833	-0.2219424016	0.527396184	0.3355949419	-0.6299642986	-1.479347941	1.270920897	0.9366046728	-1.511858394	0.6617323268	-0.3816014332	-0.01505142683	0.6737457144	-1.43518656	-1.066462624	-1.029367363	-0.5143960466	0.4333262566	1.490903377	-0.2615228179	-0.5782762437	0.004503502275	0.6601335846	1.119091322	0.8665017938	-1.22437335	0.3211825837	-1.592405179	-1.124704193	1.130965407	1.524076954	0.4610423064	-0.5838506294	-0.07756917751	2.113531298	-1.365085448	-0.05001434809	1.81315675	0.4194464046	0.3996199216	-0.6798969049	-0.03837968954	0.7672348859	-0.6883141468	1.309840855	-0.7748412989	-0.8126803036	1.106524067	-0.2260437815	-0.6995799832	1.000819732	0.5918762437	1.059108211	0.2005899403	-0.641823318	0.1745512873	0.9163697437	0.513436474	0.9078806457	-0.5606307531	0.06356356675	-0.5431686081	-0.4203137835	0.02003421286	-1.121650958	0.01363630674	-1.319903414	-0.4162826904	-1.971540967	-0.7787984367	-0.9710991103	0.3063760349	-1.093637615	-0.4476292615	-1.06670118	0.6200623068	0.4925936188
1.844054758	2.27150836	2.516171756	-2.594288707	-2.284611853	-0.2915066649	0.5104243957	0.160635762	-1.093992534	0.9035109581	0.08774143112	-0.3741317792	0.296122651	-0.6517649356	2.231008799	-1.680160018	-0.3781470926	-2.057960334	0.5051161906	0.06128443489	-0.1054934667	1.478485038	2.387566905	-0.2122652097	-0.764823198	-0.2679133939	-0.7069838423	-0.1581771642	2.689952599	-0.5474735573	-1.868878378	-0.4169853602	-0.1566338121	0.8361731377	0.7937220501	-1.037769217	-2.365023746	-0.2502670383	-0.7126323674	-0.7312687578	-1.863553583	-0.1207372912	-0.2558738296	-0.1150677065	-0.5955368539	-0.1881754857	0.5414133951	-1.606209261	0.4583979341	0.5981598295	-0.09761364409	-0.4951615864	-1.755824065	0.1797617837	0.8252032325	-0.5007007865	1.327320184	-1.386623846	-2.307838725	0.275973343	-1.14623353	1.240699931	0.3595918053	-0.3454378146	0.005607263555	-1.134791194	0.2823736934	0.74762467	-0.702081448	0.7411657449	0.07242293733	1.034007937	-0.5282328596	-0.8226109126	0.904469512	-1.960074137	-0.2466926151	-0.5393102202	0.9591722747	-0.8464793541	0.0327941696	0.4386183827	0.2234956022	1.219632198	-0.3657053975	1.916354653	-0.1774531145	0.1844087784	1.808456572	0.6299272333	0.3049501051	0.08008010372	0.04698329823	-0.3828266746	0.9115152465	-0.4576572971	0.4204844137	-0.2156331523	1.092081446	0.9377488336	1.008384717	-0.8897249203	0.5620455104	0.3392410249	-0.2497057462	1.102116732	0.3650308657	1.186336177	-0.5169169953	0.2326899835	1.908681209	-1.019727619	-1.034349591	0.4207716786	-0.04469460526	-0.1529158901	0.6099504238	0.6620089886	0.4409837301	-0.4558824566	1.686437412	-0.5446627045	0.523323521	0.5012755004	-0.4379730523	-0.7914544555	1.316924207	-0.2983158456	0.8830583618	-0.3019077517	-0.7145484381	-0.6615365092	0.3329373546	-2.496147861	-0.4919238911	-0.1675728035	1.18974866	1.010937949	-0.7213610428	0.1408602259	-1.144307329	0.7156639733	-0.5979025789	-0.03833817741	-1.044939278	0.02738394362	-0.5705225892	-0.841667224	-0.2206919456	-1.206359064	-0.2072914166	0.3367266944	1.363727825
1.611149863	1.918805543	2.076182875	-2.086708803	-2.391932543	-0.4757022884	0.1422732174	0.2245868535	-1.172937888	0.9101963684	0.5247950247	-0.1683650972	0.4925487648	-0.583450254	1.84021116	0.2528971857	-0.3409413221	-2.085753863	0.1240257469	0.4499148882	-0.1548116677	-0.5083585531	1.780368993	0.2305773862	-0.3732143478	-0.07094207215	-0.735381671	-0.5741179016	1.770788053	1.416294214	-2.015491003	-0.9517325399	-0.2369258594	-0.05620563243	0.5954043944	-0.958307149	-1.975088301	1.485808139	-0.4568815355	-0.7085235314	-1.736541009	1.133336549	-1.073063815	0.1478432094	-0.06863919264	-0.2237750256	0.6029960497	-2.159258034	0.0810996432	0.06991757615	-0.3481427626	-0.8652717177	-2.134578729	-0.2314709162	0.6395947803	1.102553462	1.238281933	0.6038060577	-2.045918244	-0.08509485958	-1.391066702	1.704799548	0.03909375847	-0.01560385633	-0.2271699743	0.8754203615	-0.2095092578	0.9273016125	-1.787395494	0.3389642022	0.5800872185	0.4039759137	-0.9456112081	0.923909898	-0.8044469398	1.157121746	-0.5403878709	-1.254381315	2.072014074	0.8118995713	-0.2512778594	-1.36272559	0.09876004399	1.097597183	0.1687347413	0.8543940754	0.6485142095	0.1541512621	0.7125345171	0.9218646684	-1.438897731	0.7347674785	-0.8932353648	-1.101041655	0.6272537692	-0.122681858	-2.079731945	-0.6903009597	0.7021625112	1.342875002	0.5369950718	-0.01735893192	-0.4800754601	1.361819921	0.1541718472	0.7687742369	0.4829335509	0.8933298364	-0.9794124005	-0.02849878041	1.293367507	-1.243935716	-0.4036738685	-0.04865381958	-0.07691889775	1.43538257	2.073944188	-0.1130372306	0.2180406823	-1.086700524	2.342160652	-0.3459883301	1.419909294	-0.352670735	0.09332749165	-0.2220635234	0.2523963414	-0.2586593992	0.2372060896	-0.7612563864	-1.210669616	-0.7588054443	-0.02004899634	-3.175909208	-1.020883512	-0.4829371117	0.4438114774	0.8913618193	-0.9300067003	-0.1712977701	-1.173475884	1.416503481	-0.04518032479	0.2735939079	-1.427619753	-0.07124753181	0.8110060777	-1.571532379	-0.112759555	-0.7294691399	-0.5088312692	0.5368916885	1.120092069
1.900920492	1.575688165	1.682544027	-1.132679029	-1.797656399	-0.811256659	1.288938531	-0.255760366	-0.681296888	1.513318345	0.3961565275	-0.03512547903	0.3748972097	-0.8207236652	1.492875346	-1.464622079	-0.3294646913	-1.965803249	-0.4539488942	-0.2349333737	-0.1012149773	1.437992938	1.090258786	-0.4896084535	0.100432945	-0.005522325708	-0.0510304083	-0.6205942497	1.660377229	-1.414054444	-1.489751583	-1.438726505	-0.502772785	-0.8348888191	-0.4061254849	-1.233516636	-1.454300046	0.3950032951	0.1770472197	-0.7525394985	-0.8715159932	0.346297265	-0.2794455633	0.6555540544	-0.06267973892	-0.5892669015	-0.01581067754	-1.557133815	-0.1187067994	-1.032442348	-1.71027797	-1.049595959	-2.061325107	-0.2472576492	0.1453278291	-0.5656263507	1.024107995	1.174830814	-2.863925333	-0.6622305672	-0.2015920531	1.213717659	0.1132893308	0.2166509965	0.2699186033	0.5318464524	-0.03481808713	0.9599146292	-0.2091055356	1.114464636	-0.1002644077	0.3209248244	-0.7109620593	1.375400806	0.286337033	1.072624666	0.09996149143	-1.282246739	1.656440083	-1.105916687	-1.03103369	0.02144152882	0.3911023714	0.422720786	0.2341314568	-0.04003391121	0.5491420145	0.004281227488	-0.03418527182	-0.02012904359	0.03450751797	0.8175841231	-0.6140538571	-0.4711080776	0.4375976684	-0.3359987008	0.4712209273	-0.466526294	0.06705544808	2.334278251	0.173043909	-0.4889783541	0.1888325429	-0.09172020151	0.2794132457	1.100067097	0.8135640334	0.7946230589	-0.5350929484	0.3735065537	1.503320851	-1.512190865	0.5097284529	0.4584111617	0.8466878915	-0.5533483606	1.059971143	-0.7254273407	0.755855858	-2.250359974	1.42860498	1.193162947	0.8009988605	-0.5806991286	-0.01790176108	0.8446287845	-1.699600233	0.4737605222	-0.1070349483	-0.8955551323	-0.6692784723	-0.06672855078	0.5507634192	-0.7218810002	-0.6791047408	-1.325709486	-0.2289860411	-1.140665682	-0.5697358308	0.09038598609	-0.9060620721	1.815989422	0.3560692686	-0.8097194171	0.03352320633	-0.3521253892	0.3577034833	-0.7622412551	-0.06106889634	0.6987821411	0.1415933544	-0.1667027282	-0.9351506893
2.36215851	1.568284218	1.492986526	-1.138700163	-1.512303869	-0.3181581897	-1.099351459	-0.7196352466	-0.1806255646	1.997488432	-0.7208690115	0.2009362241	0.04127758257	-0.8643128366	1.573610231	-0.4819011599	-0.1629046234	-1.306086851	-0.5016386916	-0.5570005423	-0.4706029717	-0.8315199497	1.35437051	-0.5458252879	0.2068843765	-0.0533754614	-0.2362476416	0.09171210422	2.516919491	0.9727020164	-1.242568729	-0.8108185639	-0.02736576859	1.007658898	-0.1797762795	-1.360839893	-1.291510499	-0.1952147533	0.03145124267	-0.4134046381	-1.310149311	0.0916963198	-1.671832589	1.2433634	-1.139783382	-0.4663101648	0.6691786299	-0.9288855816	-0.4318287913	-0.5907980975	-1.35596573	-1.236429816	-1.23367795	-0.2383887417	0.6667385886	1.857583647	1.346053573	1.194782635	-2.097531167	0.1295739057	-0.1759411396	0.8972450764	1.606075314	-0.08384653683	1.486674269	1.080788469	-1.228506077	0.6267866858	-0.5255378069	1.377505433	-0.1201344836	0.8398335454	-0.9075028818	-0.5886196373	-1.842013527	1.755795176	1.781557047	-0.7462593682	1.414716637	0.3690333627	-1.259447661	1.1303804	-0.03249669932	-0.2893232094	0.8584986828	-0.2391478612	-2.672406316	0.004414033204	-0.281541817	-0.1985926567	0.3195305225	0.8616215865	-0.5582509775	-0.3950199296	-2.13768	0.4519072579	-0.4553506932	0.0860895395	1.143380717	1.327721709	0.532101703	-1.407189266	1.381003312	-0.4588996392	-0.5411724955	1.387839215	0.5611732549	-0.3531633322	-0.4468012394	0.8470037918	0.8359575539	-1.489995459	-0.418729531	0.516448829	0.4179752431	-0.3339152952	0.4857133009	-0.6978628772	-0.04138071278	-0.951338826	0.7520597262	-0.8420202432	-0.1729140557	-0.1553285242	-0.2991975858	1.28006796	-0.6316858294	0.6646001092	0.1750534894	-0.6172720762	-0.7013227525	-0.8103760599	1.461469247	-0.6682221521	0.3517880846	-1.228489778	0.6737525596	-0.3178942776	-0.2533695211	0.4840966659	-0.5164766787	1.586940037	0.329824615	-1.041144931	-0.397586764	-1.144507767	0.8469723726	-0.4397771374	0.4083357036	0.4175126539	0.9314372801	0.3204187623	-1.642948141
2.256024232	1.867152674	1.575803021	-2.10540618	-1.842573183	-0.4269969256	0.7806363989	-0.8421373218	-0.6767784217	0.7475383831	-0.6938795579	0.6538464086	-0.2551794447	-0.7785327944	1.701241477	1.564656141	0.2698628786	-1.913235848	-0.08216630126	-0.3686221594	-0.1621180277	-0.4144911395	2.010841461	-0.08734571107	-0.4107643525	-0.3513411884	-1.133789214	0.5182976907	2.79948986	0.4754576391	-1.695913142	-0.8658898025	-0.474292215	-0.5953581215	0.332554099	-0.7587058899	-1.284054653	-0.2385888323	0.0659449286	-0.4487871267	-2.324970447	-0.6335858825	-1.246063004	1.430026266	-1.454617639	0.6591787137	0.2854811883	-1.074375037	-0.552288354	-0.03610791112	-1.166029231	-1.091719049	-1.128257369	-0.2822842626	1.753707941	-1.244520701	1.74791832	0.4066792214	-1.724848175	0.6438563695	-0.7892556897	-0.1092490196	1.837289001	-0.5720488176	1.909281732	0.4707877528	-0.1081811679	-0.01563554715	0.434559205	1.0349886	-0.00167215532	1.464379271	-0.8386441043	0.9868992288	0.4466588118	1.487388004	-0.8124639063	-0.6372522235	0.4221413419	0.624798299	0.03739883568	-0.4603368396	-0.4483322211	-0.3945277397	1.434632317	-0.6279915226	0.1674938971	-0.1662512209	-0.1673459612	1.241760847	0.2566892199	0.3970703335	-0.2957681299	-1.130429207	0.06583779126	0.7730552921	0.7862114761	1.184833822	0.4733252051	0.588060494	0.1321272902	-1.688719966	2.749729721	0.9499920129	-0.642162434	1.710027518	0.8514850728	1.119159	0.6034948037	-1.214332629	1.275328725	-1.70033185	-1.576724665	-0.4945775567	-0.8347441849	1.134627247	-0.3647533108	-0.5109809905	0.4860414419	0.3247053204	0.7561029493	-1.039968805	-0.2015454458	-0.7197301539	-1.22939487	-0.9995028137	-0.6597665457	0.1186253859	0.326694621	-0.7010941022	0.3434619934	-0.8020203124	1.243495398	-1.163511268	-0.4583162047	-0.5911954477	2.031033674	0.1012972537	0.05311399155	1.722382845	-1.010330878	0.9508838826	0.7915948046	-1.457894728	0.6891520893	-1.361088333	-0.2096304743	0.05402070206	0.3239398763	-0.7283255618	1.571570072	0.6156731375	-1.699669944
1.403611592	1.028021207	0.9153359264	-2.072810612	-2.510282144	-0.7649630107	-0.8851275227	-0.1654309494	-1.144443201	1.579060253	0.001759316586	0.4509893355	0.3972576139	0.07778082281	1.500317223	-1.271703627	0.6364700139	-2.299215665	0.307324795	0.3197797651	0.06875099426	0.8519711593	1.232194843	0.8290252077	-0.7449252186	-0.634666969	-0.910995396	0.3514603908	2.194463043	-0.9142304737	-0.8088612378	-0.7119304512	-1.001987295	1.107461747	-0.1966972903	-0.9341703972	-1.94339166	0.1541637565	-0.7149266833	-0.3982205761	-2.820567235	-0.1664360778	1.53726634	0.674613628	-1.495189985	1.416394798	-0.9468363627	-1.011123884	-0.1201573153	0.8897249133	-0.9693614218	-0.9022322154	-1.271229279	0.4380387895	1.742130339	0.5644255612	1.545738925	-1.506772963	-0.5529076009	0.8488682431	-1.713718207	-0.008354799919	-0.1221337876	-0.3448838373	1.841857034	-0.1368429775	0.1272394582	-1.043689477	0.8468985962	0.3651230642	0.08056988778	1.74181139	-0.372476547	0.3163592412	1.71596332	2.100602576	0.4797227605	-0.7052444603	-0.4135678576	1.053928826	1.480431537	0.01580446233	-0.4996291047	0.4713910242	1.488832564	-0.7993785615	0.09111089274	-0.07153590425	-0.5132128226	2.160533617	-0.1064937079	0.8658416538	0.06093493344	-0.0336226726	0.0996092195	1.498102733	0.5171288639	0.4841414837	0.5548853073	1.973677271	0.2280012336	-0.9354455856	2.289452716	2.091318917	0.007611225917	2.183085778	-0.09982656559	-0.2648876493	0.4420561132	0.8792728014	0.6725535452	-0.8705339755	0.1316517303	-1.249309311	-0.5669031799	-0.2790546815	-0.768157776	0.07524813335	-0.7507423079	0.4607663109	1.758118673	-0.2460319264	0.9411758826	-1.887152473	0.5540695074	0.56645382	-0.9523001415	0.2690253191	0.1737565879	-1.736004023	-1.169382711	-0.01984899171	1.16629184	-1.097770149	-0.7506436344	0.5776854519	1.534945604	0.2361909432	0.09491018295	0.7633323365	-0.5391743261	0.8024486715	1.475468455	-1.952939818	1.285901903	0.09046554887	-0.7637673635	0.3431238683	0.6497154459	-1.124146921	0.3235568652	1.789024453	0.4866493835
1.252432991	-1.063380062	0.03280762248	-0.802888383	-1.972527283	0.5802453875	0.9982590227	-0.697517018	0.1413383832	1.20328789	1.12049453	-0.6852123135	1.513648263	-1.283783824	0.4639080498	0.801070096	-1.376622249	1.868130687	-1.335521805	-0.2848567552	-0.4814962111	1.32148974	-0.3081106408	0.5286823991	0.7927237317	-0.2111375473	1.758322947	0.0350085687	1.697169156	-2.409683621	0.4717602473	-0.9914125454	-0.4278575575	-0.9446387613	-1.237428172	0.1245634517	-1.090552094	0.6636642964	-1.177491108	-0.60917711	-1.418757208	-0.2347119572	1.226970979	-2.466758655	-1.144043834	0.1093668215	-0.67649091	-0.2333098208	0.5035491969	0.7924365216	0.1236525884	-0.5765927778	-0.6772777832	1.86247248	-0.002529182479	0.5004704955	1.926545579	-0.8007234502	-0.9383476752	0.5336870233	-0.3417198357	1.317258788	-1.277985363	1.078564176	0.5461988257	-0.05490204598	0.2653210872	-0.5542831335	-0.2216309197	1.143109956	1.537209369	1.285054597	-0.4195991171	0.618939971	0.3180407448	-0.4860108496	-0.7258266278	1.870271671	0.6816188465	-1.105198152	2.420787076	-2.153500927	0.779453457	-0.5507407618	0.3499326074	-0.63664253	1.89804367	-0.6145994761	-0.9448743562	1.77204939	0.9315889786	1.04616626	1.321725261	2.882390257	1.936941088	0.1577997273	1.316686905	-0.9125025487	1.812478351	3.915103105	0.9230174193	0.4234474692	-0.04037038751	0.9312637305	0.3503033124	2.27142857	0.607268316	0.03784783123	0.8395404211	3.156922107	2.539919048	-0.7807073858	0.215945363	-0.1891825639	-0.6493094274	1.614198638	-1.50133845	-0.3784843715	-0.6708744955	-1.001895379	0.1228041334	1.192862016	0.7641377211	-1.988696371	-0.6415331946	-0.3091072725	1.135355625	1.764836665	2.00358826	-1.949680056	2.017269513	0.3722193418	0.8845125812	0.8031314369	0.7470771863	0.8937857224	-0.6518882013	0.7660381968	0.3595280984	0.297240511	0.7164181908	-1.414141227	2.412985464	-2.073151992	1.208112809	1.051122072	-0.7675600243	0.4339831384	0.1768954473	0.2514220168	0.5378094898	-0.06832659359	-2.294855585
