melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103
0.5829050536	1.206729856	0.8606051045	-0.8622608524	1.5754939	-0.5685807872	0.2523775208	-0.1667196885	-1.218978823	0.9127213508	0.5800414001	-1.271886413	-1.948809065	3.250194074	1.443095049	1.644982713	1.499319073	-0.7999670699	-0.85181882	-0.7798006258	2.623089095	-0.1550749844	-0.107909248	0.7489243696	0.4978743407	-0.6349405085	1.209900723	0.2388861989	1.642143272	-1.576421481	-1.125907053	-0.2424058297	1.049277246	1.054155294	-1.396584478	0.433794752	2.719041976	-1.172109904	-0.6283758372	1.948927875	0.7329158414	2.462859917	0.9085099305	0.8095688974	0.2249806218	1.064577881	0.9300378344	-0.08929265571	0.2622133931	0.4355477716	-0.2504024058	-1.214074316	-0.9961460757	0.2927479045	-0.3702938713	-1.005537937	-1.080256986	2.290818371	1.400558216	0.7568095207	0.2254295919	-1.177447587	-0.27576145	-1.14067912	0.1098030545	-2.084197776	0.9177251557	-0.2118445244	-0.3916293644	-0.1405954781	1.336914128	0.05684383867	-0.03666635148	0.3839956193	-0.8410874891	0.4930931792	-1.672675579	-0.5152360379	0.8994867554	-0.3242898401	0.7660601786	-2.591314093	-0.2090948665	0.5410088092	0.3553429766	1.11480067	-1.542043817	0.1715269428	-0.3109819393	-0.0131676737	-1.589019079	-0.7542471193	-1.198909459	-0.1248556892	-0.05579999888	-0.06977251083	-0.2931135115	-1.075030464	1.01254737	-0.7489906559	0.06378041311	-0.5841960324	0.4486189625	0.9837319189
0.2297744302	-0.9894369323	0.2927552366	2.012339057	-0.2400943798	0.9216301335	-0.005038651486	-0.5002674183	-1.079492351	-0.1453708627	0.366963992	-1.001995198	-0.7779116451	2.830553632	-0.1285431145	0.6520815848	1.944841631	0.4085066804	1.196939317	0.01210075625	1.733803332	-1.066949577	-0.1641991978	0.574995692	1.125061852	1.160354604	0.1851864913	-0.8190325918	0.8675769593	-1.246290921	-0.3717248747	0.432715205	0.0627252133	0.3849283646	-0.8002098182	0.3544210127	1.815317467	-0.9331714605	0.3116590914	1.881622943	0.3408585715	1.204009929	0.5449416277	0.04450044698	-0.1024619469	0.04907572089	-0.2125988139	-0.4656308107	0.2554910604	-0.3126468404	0.9178297943	-0.1680622218	-0.6559955701	-0.1024622457	0.1455132335	-0.1349474452	-0.9823711222	-1.197981967	0.927403829	0.2694245715	0.3776338555	-0.4292342919	-0.3536903948	-1.22018348	1.017318454	-1.075251357	0.9372754393	-0.6225465041	0.2468774633	-0.1930845611	0.5708019087	-0.06596917664	0.02942325741	0.4661793646	0.7687734159	0.1435588566	-0.7187015104	-0.5073287045	0.9594132171	0.1167589009	0.5714661913	-1.783118506	-0.8458829466	0.703896092	0.3507984928	-0.444039563	1.459749942	0.7466567569	-0.8808642737	-0.7663226945	-0.5059850635	-0.5463945266	-1.327653365	-0.4900034	0.7734801377	-0.284530169	-0.06880386444	-0.8951204652	-1.216662709	-0.1580477654	0.06157448637	0.9243594381	1.025118226	0.5676746759
0.02654371773	0.5041325668	0.1549964604	-0.4336628801	0.8767898181	1.175753178	-0.3910872493	-0.4819617554	0.02736500363	-0.7165524215	-0.4349990742	0.1499154228	-0.2327779677	1.968748556	1.190204643	1.180542415	0.7359665939	-0.2360283245	-0.3144525738	0.4964321714	1.434497842	-1.062747971	-0.5863106362	0.3093877393	1.238520072	-0.5411835266	-0.4315301425	1.461244856	1.678472994	-0.9383491704	0.6416553711	0.4795935261	-0.1006127074	1.027470734	-0.03247745605	0.2395078917	0.02353977882	0.03962824654	0.7813703822	1.531919099	0.5889553586	0.05252076369	-1.571378568	-0.03425722475	0.1155178326	-0.3338351049	-0.2941842685	-0.663157759	0.3069412468	0.2674515462	-0.8225644155	0.6942972365	0.8130194645	0.2469450787	0.1708676079	0.7506658206	-0.798936227	0.5626346828	0.1960323148	0.4815675388	0.02188522656	-0.1030561156	1.738840003	-0.4294807702	-0.4454947122	-0.5806558004	0.3631317186	0.2116010371	-0.3571804643	-1.216617211	-0.08345800245	0.1659630934	0.7120494469	0.3251461673	0.910142035	-0.02198251237	0.2149313799	0.1039758975	0.6899873612	-0.1602740174	0.9919358155	-0.8169862465	0.02949871445	-0.1211777119	-0.7494982251	1.007540372	-0.2515276629	1.648361615	0.4212814274	-0.8571002337	0.5493654855	0.2267252751	1.242951729	-1.747374799	0.1210331643	0.9882842092	0.2114920755	-1.51337985	0.4470207194	-0.01076762387	-0.2589143482	-0.0505549944	0.6688446735	-0.2812538817
0.9129492053	-1.135008641	0.4032841065	0.373604904	-2.126874633	-1.129316231	-0.595598425	0.4527332054	0.7605088391	-0.3882335935	-0.7988375513	0.7521317224	-0.8038496015	1.957874879	-0.7704183438	-1.45557799	-0.5077777594	-0.8478484452	-0.9246212056	0.03395067949	1.394237888	-0.07374389026	-0.3293494401	-0.04166803705	0.5652412453	-0.4788319196	-0.7409470487	-0.2559529062	-0.0645686817	-0.4006109672	1.229397055	-0.04722693567	0.1353921168	1.032841283	0.7926715975	0.4732044737	-1.339162501	1.472773789	0.363384516	-1.391721639	1.073377302	-0.9174633532	-0.1253341145	-0.004093356291	1.114734752	-0.9230814992	-0.2055192562	0.2470841473	0.4677895679	0.5995635184	0.1755255413	-0.2679039143	0.3565558459	-0.5544163895	-0.9285276586	-0.5786053539	-1.131114036	-0.9594636757	-0.162301658	1.414501936	-0.1612803993	0.2794799647	0.6184469967	-0.2719162646	-1.029753354	-0.4009906999	0.9894768973	0.7713968209	0.3752919117	-1.296046928	0.3093007123	0.5759855806	0.8042499754	0.3966879238	0.7030667998	0.03831340731	0.8705757818	1.65288012	0.2222660178	-0.4045741491	0.1143012014	-0.8162708069	1.711270121	0.8400916519	-0.6290188428	0.3782350602	-0.3176004775	1.577098649	0.753449818	-0.482288938	0.7937442334	0.1291131336	0.5104765902	-1.19498601	-0.06887041034	0.7367160857	0.8161158453	-0.05735454132	-0.3944118979	0.196190609	-0.200453981	-0.5822872582	0.7784639571	0.8804660176
-0.7213170115	-0.04846999044	0.5349554225	-0.8206549202	0.88081991	0.8382189031	-0.3621456234	0.4210412623	-0.7202743468	0.7842091111	-0.6351005384	-0.1657770155	-0.735361369	2.098157086	0.7733871904	0.7770279452	0.1921261634	-0.2570846	-0.7287503925	0.2598705293	1.360194267	-0.3378139293	0.4825363954	-0.2079604436	-0.8622822665	0.3310904249	0.3849311929	-0.1466150977	1.299333357	-1.029037465	-0.3782365272	-0.347355591	-0.3939349975	0.3282805914	1.238307504	-0.2378247764	-0.9385638645	1.807638247	-0.1907559621	-0.07798149383	0.7799690667	0.1081661077	-1.984025282	0.2380593148	1.296887483	-0.4458572889	-0.1462235508	-0.135011562	-0.3734777839	0.2715302715	-0.8926647052	-1.010443723	-0.7485402065	-1.20956388	-1.0198408	0.8000857769	-1.864097279	0.5415308048	-0.7935264313	0.4997386872	0.1760780234	0.5743151245	1.648844594	0.2076760581	0.5795707327	0.8820758782	1.270532367	0.1574269296	1.279470517	-0.4600836486	0.4887277766	0.8763347652	0.2057492732	1.730818499	-0.08497883464	0.541414217	0.05492778683	0.0467139166	0.0813019077	-0.948683605	0.4184054098	-0.5267414522	-0.5306340184	0.9530215079	-1.422514621	0.5408510063	0.09407268761	0.8580284039	-0.958111305	-0.2266160501	0.1296516753	-1.007193613	-0.3157187272	-0.0861380502	0.3535054557	0.1079337777	-0.5498490582	-1.315215924	0.2911547896	-0.1239452032	-0.3167711054	-1.373165578	0.794331325	-0.678275943
1.232297336	2.040389546	-0.1634532163	-0.2272305849	-0.4669837379	-1.172047442	-0.6284073657	-0.6400152327	-0.3552714062	0.6133843051	-0.4473814308	-0.6335988255	0.1484481644	1.619850272	0.1438014948	0.09250954303	-0.2105574504	0.06935068412	-0.9001918865	0.7059850008	1.064598991	-0.8943078193	-0.04809721592	0.3778723183	-0.1581994899	0.5331099492	1.022838772	0.1393840651	-0.1640552183	-0.9733795622	-0.3022499927	0.5090794981	-0.3727479601	0.1763839869	-0.01525558607	-0.647533002	0.338622656	1.141901137	0.9346803645	0.1117511767	0.546402046	-0.5310635769	-0.5859573108	0.3681621326	0.2828359175	1.187741222	-0.3181819261	-0.4077791449	-0.9704350599	0.424964543	1.051079844	-0.8345466628	0.8244671774	0.4343988723	0.4208662197	0.625279892	-0.8892506975	0.1247629834	-0.03304476378	0.1649348069	-0.2695907598	0.7176738719	0.5274637458	-0.2785591539	0.8680661758	1.399145397	1.845575711	-0.1843118516	0.7197793788	-0.5782911669	0.1187349241	-0.1841007443	-0.5142110141	1.54368798	-0.7876524084	0.8895178784	0.3195843412	0.5251229575	-0.170382305	-0.7513455332	0.2683927554	-0.00712526371	0.2701919275	-0.7763527657	-1.349768713	-0.3623267494	0.4475120823	0.5106356274	0.6298589079	-0.5777305342	-0.7410622671	0.2832381169	0.9643673372	-0.2991988892	1.026001176	0.1503292624	0.6880212693	-0.4095144476	0.2401235329	1.047673707	0.6109892516	-0.931263082	2.122327192	1.094241912
-1.116590341	-1.606469472	0.3716756529	1.46060874	-1.201631287	-0.3004468651	-0.714227758	0.3041837417	0.5421288167	-1.514340396	-0.537990019	0.2590117727	0.3671373731	1.641573146	-0.1013966635	0.5984096554	-0.3044221478	-0.09553021964	0.9318203931	1.010238192	1.223553579	0.2631888363	-0.7003082631	0.007432860133	0.9085927059	0.6628806672	0.06226143552	-0.4772653006	-0.4068617322	0.1735097301	0.8721187721	0.783197874	-0.4178891914	-0.5935071486	-0.7231399889	0.2017596167	0.7648285914	0.1763037458	0.5617210927	0.1119942518	0.7527094242	-0.4872125416	0.8320582603	-0.5577112227	0.6106891272	-1.066775713	-0.4958684499	-0.02994298665	-0.04793595931	0.70299291	-0.05921667878	0.2068998311	0.5206096439	-0.08661762499	0.7998233914	0.3494335322	0.3243442666	-1.682125519	-0.4555517617	0.2299282523	-0.362612856	0.1172594106	1.112030168	-0.4691901307	-1.016661782	1.524471779	1.693993982	-0.0508982938	-0.297480048	-0.6641309026	0.4155503033	-0.8429263409	0.08922893565	0.9165342435	0.02161322846	-0.6732912742	1.420036747	0.8765237779	1.081207833	-0.5349038711	-1.177494209	0.7259672959	0.009076054389	0.001627619943	-0.02745250874	-0.2003799099	0.164159992	0.5290311902	-0.04861238863	-0.2535885037	0.1709657508	0.3692069446	-0.01236092903	-0.0272075169	-0.6795099842	0.4157870899	0.6167920516	0.3816240216	1.095862203	1.561449038	-0.1761980078	0.9841754014	0.7615022547	1.005975016
-0.5755619726	0.05676937664	1.168325159	-1.085932647	1.244796606	0.1254707193	-0.3564922871	0.8023736742	0.618591139	0.1548832069	-0.1384262271	-0.1394867163	-0.8615069771	2.043339349	-0.3112891675	-0.7468077094	-0.0109488346	-0.9108614449	-0.9535102394	0.5659817266	1.194887413	0.9387955441	0.4068905422	0.001189304012	0.1028633203	-1.015906794	-0.5075473996	0.2081213216	0.0667663717	1.168074389	0.659728419	-0.2787702799	0.2523395052	0.07333971205	-0.01016607591	0.3316538166	0.7748582843	-0.8087206045	-0.6600024338	-1.975246626	0.4307170651	0.6234978759	-0.6101324024	0.3925845858	2.035096059	1.055227001	2.378008142	-0.1603622526	-0.2177474008	1.233097599	-1.401240426	-0.4358432328	0.06682110614	-0.864169145	0.2315948901	0.7773907685	-0.3588615471	0.2160380152	-0.7728689695	-1.146015581	0.07093441501	-0.5531730789	0.2915570222	-0.9890309782	-0.3371119781	1.081956572	2.015295456	0.2937086047	-0.6962072155	-0.5241810459	1.995031809	0.5414387381	0.7959921154	-0.4609064051	0.09393074801	0.8467324855	-1.628581644	2.595658555	0.4323557879	0.3930385723	0.2734115962	1.3991653	-1.801866297	-0.7649431253	0.425296872	-0.01270555442	-0.06271428717	0.1705417213	0.6372008057	-0.2018378528	-0.07387147118	-0.195732349	0.108377652	1.492204968	-0.789262384	0.1591523958	-0.151633561	-0.9824759819	0.5274634548	0.3905207336	0.1952010049	-0.04026121379	-0.0945073092	1.419822585
1.18158638	-0.7490682681	0.4514693879	1.382813478	-0.6858767091	-0.1953318381	-0.7226337982	0.3634239755	-0.7727566479	0.2387744201	0.260328564	-1.057349226	-0.1998548036	1.735080584	0.3342944608	-1.299465624	0.926900176	-0.2216655855	0.5216979828	0.2832277161	0.8563362713	-0.2749821413	0.312512586	-0.6115505536	1.174673018	0.3440895405	-0.6379394041	-0.9036697627	0.8932510214	1.634115832	-0.3005413132	0.0805062666	-0.3451114158	0.8778840948	0.1462131304	0.4680702484	0.873501723	-0.7841223712	-0.3128562517	0.2343968292	0.2152336952	0.2128584954	0.04121750748	0.4979996025	1.092971623	-0.1662980963	-0.1508804515	-0.5205743322	-0.6527000929	0.3960538667	1.43620579	0.09391527792	-0.1424679874	-1.066636396	0.1221688043	-0.5103315303	-0.1772329369	-1.236801934	1.037230867	-1.550377643	0.0979226842	0.5666172138	0.4788002548	-1.032970224	1.213017488	0.7857111007	1.967495665	-0.6995082751	0.8779532544	-0.1573980109	0.6284025327	0.3820431074	0.1728078453	-0.1112280042	0.188426451	0.07347255118	-0.6529542034	1.00923029	0.02013304908	0.3025848211	0.2169614705	1.784468172	-0.6791973721	-0.1121331072	-0.1577755932	-0.862995972	0.7464719019	0.9253789144	-1.028877152	-0.1863289103	-1.080725031	-0.1769329659	-1.417016794	1.584748053	-0.5062477966	-0.3296267434	-0.3954006611	-0.8755606582	-2.283999335	0.6236853887	-0.640445812	-0.1305991789	0.632910321	1.09290278
-0.5069703478	0.03307901172	0.1070964182	-0.3060324102	0.8759368574	0.7301577379	-1.248438603	-0.8826716201	-0.1746743375	-0.3318050853	-0.1964652754	-0.7098247739	0.800569565	1.653116031	-0.1866091562	-0.1270108178	-0.5849975836	-0.07986331785	0.8941429342	0.3288269223	0.5560184506	-0.02410250012	0.5567599517	-0.3407994442	0.2856023697	-1.067786696	-0.072088175	-0.04016389669	1.279902544	1.083073791	0.05755495588	0.3548707008	-0.5310190172	-0.4593277205	-0.2567827094	0.158746614	0.3261947008	-0.4329480096	0.7426130057	0.782069324	-0.2245631438	-1.019371524	-1.363894627	0.3756610549	0.3858806843	-1.029498637	-1.350361663	-0.8284926924	-0.5966930039	0.4244715379	-1.210459776	1.961608052	-0.2148306333	-1.334774741	0.00947307575	0.06378829046	0.7385146216	0.6758134934	-0.2874890488	-1.360513131	-0.04270156642	1.724355153	1.494794781	-0.5110269422	0.351678199	0.6368872636	1.104925723	0.3260581174	0.1170298881	0.4121792052	-0.8158967237	-0.5374380273	0.8377772772	-0.3623355466	0.9650035808	0.6206571955	0.8022575417	-0.4096915936	0.2846982008	0.9323596097	0.09265045804	1.231044938	-0.5084762958	-0.5700170369	-0.8837859071	-0.1650008191	-0.08733640793	1.672556234	-2.670520214	0.1492152896	-0.3916890686	-0.5207934296	0.1790962434	1.725958501	-0.687735724	0.1868199155	0.4268645812	-1.24667024	-0.3456416066	0.6406376731	-1.195681869	-0.2634132777	-0.08504644152	-0.6389590314
