melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107
0.01382074851	0.134883312	0.5865779072	0.1651509524	0.3427344109	-0.765522113	-1.478029192	0.3074660093	-0.1307621996	0.2147171448	0.9121478894	0.1075494032	0.5764943051	-0.1676493926	-0.8613295127	0.5816600517	0.365858498	-0.4808559034	0.3145084535	0.1966883444	-1.909398217	0.8342207333	0.5977080713	0.7060521962	0.5663793912	-1.504814755	1.663462585	-0.6389881464	-0.3120854281	-0.5518457857	-0.4315491997	-0.5680820073	-0.4129709223	-0.6842937054	1.44558219	0.4782511585	-1.2933823	-1.988032771	-1.420425873	-0.2204600851	0.1991167088	2.166125498	-0.4607680288	1.448532871	0.466133622	2.65435524	0.3363916486	0.4803754522	-1.015414331	-0.3770696062	1.095776042	-0.7860539604	-0.5377278938	1.654680055	0.8016899135	1.562179625	-1.374804109	-0.03750617029	-1.047595972	0.2886804255	-2.077753225	0.5421199671	0.4700812993	-0.05287415044	0.3868436513	1.160753757	-0.1242658398	0.3523261225	-0.6417954805	-0.7799642813	-1.590748761	-0.1567181388	-0.1568570019	-0.8071097514	-0.9996960177	-1.106229635	-1.132437756	-1.805238679	-0.3242331233	-1.571249288	0.06068778936	0.5726493029	0.7082711756	-0.6140923138	0.3318748137	0.1879942759	1.398455133	-0.1655816175	-2.521798885	-0.6368035933	-0.8485395051	-0.1662503005	-1.956920978	-0.3510303085	-0.3528577789	1.613689794	-1.123372824	-0.6179663228	-0.1354915369	-0.7156520128	-0.1116609509	-0.2715301851	-0.6711647016	-1.639203478	-0.3456419865	-0.1131381731	0.8223616666	-1.537648098
-0.06261876547	0.2902028324	0.7465088298	-0.294089996	0.3054393319	1.524609617	0.5466672801	0.8985432841	0.2690341978	0.07324628818	-1.205131468	-0.2237038189	-0.002607690667	0.08744434014	-0.005029026273	0.09246107241	-0.9583409758	-0.8223084531	0.4293031108	0.10404757	-0.9714794019	-0.03710978148	-0.2246164237	2.159156295	0.2155072346	-2.202575699	-0.1443073171	0.532212074	-0.0862929104	0.1629943254	0.07190664765	1.021257731	-0.7416984414	-0.6005832672	0.7282646498	-0.2826612536	-1.087089231	-2.174049174	-1.83577697	-1.144303477	-0.09739680212	-0.4307560036	-0.5890246498	-0.8591112374	0.5498896336	1.008705323	-1.152980999	-0.3009349099	-1.314869844	-1.250843748	0.9564358956	-0.9486125054	-0.5212410715	-0.4084888711	1.736172006	0.1229871804	0.2569675361	-0.5390430122	-0.9505433873	-0.1752164666	-1.267571178	-0.2174155611	-1.523531372	-1.227812642	-0.7326179816	-1.281458848	-0.4333606935	1.184417966	-0.8237248616	0.6418051125	-0.2565424716	-0.2436119281	-1.337132186	-0.08639562574	-0.9490926055	-0.8393415663	-0.9844195759	-2.274317245	-1.693164409	0.2867816158	-0.4150658179	0.8253533778	-1.63153132	-2.595660488	0.6050494284	1.136449782	-0.5381779307	-0.7972492656	-0.09052837758	-0.2421479461	-1.70440868	0.3841321605	-2.777187167	-1.291025411	-0.1101014738	2.462041779	-0.9138121608	-1.014353683	0.08237846438	-1.206901051	0.01966774708	-1.205644333	-0.3836939331	-1.068479505	0.008131143015	-1.036412326	-0.2177801991	-2.371027128
0.02790720784	-0.2903791134	0.007269175953	-0.9243763198	0.4284284823	-0.7458562848	-1.24075138	0.04256330242	-0.3344239557	-0.3895821998	0.08693267043	0.061668635	-0.4199764066	1.094524325	0.3825826588	-0.8154421648	-0.671024297	-0.5576545653	0.9966996084	-1.072460838	0.2496210719	-0.439500592	-0.2375040728	0.2560785694	0.4087129007	-2.353027938	1.41283429	1.666598109	-0.2680246089	0.4714500036	0.4007503402	1.420818134	-0.5162899728	0.3244486265	-1.217603726	-0.9743207601	2.303490114	-1.216123502	-0.5487129964	-0.538345188	-1.367634933	-2.273236754	-1.094529477	-1.29607891	-1.958504325	-2.049583693	-2.339639498	-1.284877045	-1.256321636	-1.52111282	-0.3242212424	-0.7161071489	-0.4907314559	-1.910218015	0.08401769028	-1.742490459	0.5678412977	-0.8874510497	-0.997930477	-1.31914548	-1.571229527	-0.7212057949	-2.089832908	-0.5445142663	0.09960910181	-1.978767298	-1.593462792	1.117134194	-0.3372250369	-0.68782678	0.5207364583	0.1184661774	-1.140759415	0.6818525665	-0.3783056514	-0.6818268767	-0.3289215549	-2.604866307	0.923516613	-1.381805019	-0.4882656499	-0.4547537584	-0.388269208	-2.439452768	1.657649086	1.592817676	-0.1217868973	-1.754904362	1.43807923	0.2785394222	-1.283757289	-0.4048779969	-1.553738881	-1.038147622	0.2061791959	2.077652697	-1.196004856	-0.09039179306	0.7943937143	0.5269166548	0.6104092737	-1.142732276	-1.113687514	-1.054159262	-0.01989531694	-1.288184753	-0.5559529826	-1.248087401
-0.0264372115	-0.556685237	-0.2862592004	-0.1051954319	0.3935236902	1.636149505	0.2928818671	-0.08795405871	-0.5394049775	-0.8474780109	-0.7779919155	1.421561627	-0.1849551827	-1.127807093	-0.1348048282	-0.3963075435	0.7832874338	-0.8210862545	1.162334304	-1.494583552	-0.1627708973	0.05489381863	0.7145618997	-0.5301390156	0.4580768469	-2.211906691	0.5908237752	0.4699913836	0.4908542105	-0.328822631	0.7099719276	0.32114988	-0.5852013654	0.6101673048	-2.527071942	-0.7724707934	-0.1073290661	0.2115602865	0.3300053198	0.4079759168	-1.906039652	-2.225066445	-0.07833378264	-1.520206021	-1.258516414	-2.713920258	-2.581187536	-1.411071201	-1.160751112	-2.033848578	-0.02632406508	-0.3685267526	-0.1215890351	-1.276812782	0.1232093659	-2.22273131	-0.7810775262	-0.4255940979	-0.8529448286	-1.744357411	-1.322094398	0.1305527996	-1.897943906	-0.1371924134	-0.498847563	-2.460879561	-1.271081141	0.9738640255	-0.168565164	0.02325933221	0.1452823347	0.5661469605	-0.7034557981	-0.2025143391	-0.641341559	0.008397220749	-0.8232915443	-3.043244047	0.8605444837	0.7269752185	-1.247554908	-0.8900442716	-0.463190391	-2.336296681	2.085278209	1.015498894	0.2287593896	-1.903888129	0.02377017035	-1.745900839	-1.387657518	-0.6759270928	-1.448748679	0.06022511534	-0.2658358704	-0.08912841144	0.0825707977	-0.7462628372	-0.4741508625	-0.3817848289	0.7754642496	-0.5473966612	-0.7176061222	-0.7434096453	0.02057901446	-0.0621647681	-0.6268133814	0.06898781362
-0.01891210853	-0.2080677667	0.08108869015	0.6171420643	0.2983857359	-0.9690487672	0.5938617622	0.1038629507	-0.1469693982	-0.9081454262	-1.737904622	-1.36282734	0.6642500657	-0.01371105823	-0.0768452654	0.08883089218	0.4149859887	-1.044499867	-0.8613081032	-1.883201137	0.06710237339	-0.2516436018	1.005640452	-1.158273184	0.5779974664	-1.103667888	0.2215608745	-1.034042272	-0.7956662283	0.1771779764	0.6997766841	-1.063834641	-1.062026764	-0.2024969089	-2.850568646	-1.109888342	-1.608567363	-0.1482967796	-1.100814657	-0.1965008262	-1.674773604	-2.021700065	-1.274767384	-0.8693562146	0.630525868	-1.608815929	-1.460994337	-1.495991378	-0.4778133435	-0.8264101284	0.1738219954	0.4233815318	0.4279881288	-2.142717603	0.2668090358	-2.069019825	-0.2224495972	-0.01010345772	0.04207170016	-1.040316999	-0.246123385	0.2011060966	-1.856681334	0.05546192255	-0.4956454432	-1.73295511	-1.035081326	0.9532842223	-0.2280994479	1.683932247	0.8789218312	0.7545535578	0.407560409	-0.03426742572	-0.9938140292	0.1486853388	-0.1318425655	-1.713529634	0.4568052395	-0.577432988	-0.3235088598	-0.642075126	-0.2603830486	-1.415567504	0.8698157354	0.7825361554	-0.5692594823	0.8954214875	-0.2508634914	0.3632321238	-0.9793441047	-0.1827059044	0.0272886415	0.0559319609	1.49227621	-0.453626533	-0.2372091836	-0.9977065284	-0.8465078952	-0.762220025	-0.792276524	-1.333768784	-0.2003897098	-0.100253593	0.1361743569	-0.2643847888	-0.4259867396	-0.8143760557
0.1616528767	0.1791931218	0.2659041592	-0.3227580632	0.3837442848	-0.8445705553	-1.057171064	0.1302126985	0.02781002395	-0.5670371472	0.7640821195	0.3887478819	-0.1302171511	1.513339632	0.07216839833	-0.1960937214	-0.7671081535	-0.6837942815	-0.6043987586	-1.689808311	0.7466222565	-0.8187562421	0.395324717	-1.104801491	0.3553498088	0.2593508515	-0.3767780009	1.568639709	-0.3320354574	0.03979999056	-0.3954828809	1.27338774	-0.8895675847	-0.1718327911	-2.960904528	-0.4282646292	0.5999503251	-0.8962338849	-1.119792365	-1.004307528	-0.488317052	-1.487656607	-0.6983437393	-0.5797940142	0.04024951271	-0.7611465771	-0.1665376909	-0.8264623471	0.1793347111	-0.6584029561	0.07704862237	0.7746302078	-0.3412162712	-0.6738403585	0.2021811427	-1.799048227	-0.5946675389	-0.06411342833	0.1372482851	-1.379535781	-0.3419618974	0.1241926516	-0.8804578759	-0.8728665374	0.4688928839	0.06456633543	0.1281420133	1.517017932	-0.3416316415	-0.6022394858	1.672914494	0.1298563322	0.1262996522	0.6135436179	-0.5375852953	0.0104084674	-0.8289207365	-0.2568437087	-0.8195766802	-0.3805329319	0.8870397922	0.5882398189	-0.1534771876	-0.3596986899	-0.0752688332	0.6433755202	0.4869206754	0.7473851063	0.1455576723	-0.1506668402	-1.37346216	-0.01614344316	0.1107558391	-0.1201809474	0.4814034139	-0.9495163837	-1.188507188	-0.4516765321	-0.1193745497	0.4088685537	-0.6937866516	-0.3135350898	0.1212989919	-0.2122964592	0.04947324934	0.2024895618	-1.32260057	-1.052246459
0.1446574022	-0.2368753091	-0.03355303505	-1.072951287	0.6971388424	0.1050453099	-0.7066768164	-0.5538408797	-0.3108539984	-0.5235856505	1.543894284	1.179932621	-0.6497580559	0.4017366339	-0.3107113341	-0.9295854035	0.3642230932	-0.2681244233	1.525684633	-0.683031297	0.6123427236	-0.04236354113	-0.1118183976	-0.6504713536	-0.08106164415	-0.09349602549	-0.1699937506	0.7225511331	0.7776743564	-0.2081550649	0.6319629288	-0.2070720326	-0.3188540219	0.4790757879	-1.670313692	0.7612102094	1.387389853	0.205687244	0.8231489061	-0.09442390721	0.1387254547	-1.036550051	-0.5153202174	0.2326836643	-2.495204082	-0.9114222651	0.06967076052	-0.7874329072	0.2954377585	-1.291622399	0.1892398692	-0.13945376	-0.2495841971	-0.1076468773	-0.6251099192	-0.6462123694	-0.5178461965	-0.2538441108	0.1828597431	-0.7969500158	-0.9938771536	-0.00149355262	0.4254486001	0.3890798964	0.2381215746	-0.4872956587	0.4642423898	0.4270490594	0.3139500746	-1.360840899	1.015665627	0.449398806	0.4601074263	0.8321523015	-0.1362624627	0.2399774117	-1.120623001	-0.8907764213	1.253701128	0.2189112069	-0.7907721029	-0.2505640011	0.5101081457	-0.6176537755	0.8992108043	0.2807808091	1.524324096	-0.03181036791	0.6649619487	1.168210648	-0.07250225615	0.3943898042	0.4026223282	-0.586563811	0.3644182053	0.0596806693	-0.07035117083	-0.7796998474	0.2917212492	0.4217999627	1.05261576	0.643865537	0.3889121183	0.02785896529	0.008980211575	1.213209836	-1.527638903	0.2175570773
-0.02868742782	-0.6136489254	0.2621200276	-0.2652003534	0.5977428939	1.133109362	-0.1530721962	-0.4233922761	-0.2720740883	-0.3254234797	-0.7139620139	1.13521687	0.1521283895	-1.387933824	-0.6245716239	-0.1404886524	0.5944534963	-0.2277623513	0.485155028	-0.0732715853	0.6117143413	0.3456230719	0.7576549245	0.06355269552	0.1746735223	-0.7191783127	-0.2533676753	-0.02550645195	0.9121404651	-0.2324752483	1.706973911	-0.3530545167	-0.03910945216	-0.3010302871	-0.2638631788	1.118865361	0.05784992751	1.161261415	1.294870075	0.1389317434	0.4089557102	-0.4864819408	0.1374760949	0.3216986133	-0.6694312482	-1.313881484	-0.07975735126	-1.016134657	1.269835194	-1.258947772	1.024272616	-1.171219255	0.001485425916	-0.5556530755	0.1783095207	-0.008217366338	-1.217680313	0.1629545053	-0.8371649701	0.8094446094	-0.5156025015	0.2721345652	0.8723538615	1.811420336	-0.6650959084	-0.7630779248	0.4473933406	-0.3398067177	0.569143067	-0.6403833956	0.2580021005	0.8698207276	-0.4112179079	1.090625111	1.078967936	-0.4364181082	0.2582742589	-1.197462043	0.822198831	0.3489690163	-0.4869277171	-1.81940363	0.7939235912	-0.3543878957	1.087601602	0.2056186398	-1.497994045	-1.491922879	-0.5134890613	0.532277218	0.8881198162	-0.3164295288	-0.007025910594	-0.7498540153	-0.4047414239	0.790883909	1.095283051	-0.2277419228	0.454400053	-0.6601550085	0.7029705276	0.7656008637	0.9370929927	-0.7152646326	0.9762845978	1.436053976	-1.214057391	1.182989107
-0.09518538553	-0.2197569312	0.504903744	0.4833331286	0.3186679806	0.7165552398	0.1844337234	-0.2523213341	0.2237148421	-0.05496074788	-1.802052875	-0.9029655446	0.6963480231	-1.597011464	-0.8876772407	0.6724556062	0.3826573926	-0.7319131669	-1.074873256	-0.05982441141	0.416153591	0.5875840359	1.069390374	0.967452836	0.6249835507	-0.7114423487	0.1883533401	-1.321376049	-0.3205240296	-0.8213531171	0.777788437	-1.171970043	-0.2088430817	0.6674300297	0.1538900515	1.502398339	-0.7457093851	-0.2179334098	-0.3451006276	-0.1395519855	0.7929774925	0.6426797774	-0.4114688296	-0.1834736252	1.072865797	-0.4316181466	-0.1260410739	-1.218829651	1.075804202	-0.6998332611	1.446841489	-1.170930582	0.3966198529	-0.7546099269	0.9218530221	-0.1480839511	-0.5174740386	-0.1209024661	-1.526440112	1.829185912	0.06380820654	0.2649005248	0.6373107865	1.145152711	-1.126681631	-0.02512990201	0.1676456613	-0.7265822451	-0.2298744886	1.765346222	-1.231886354	1.006865637	-1.020352531	0.4226116297	0.984866958	-0.9906945729	-0.0236957286	-0.2949288719	0.2907887425	-0.3772551782	0.4182880517	-1.192923774	0.5313465802	-0.4208484135	0.3970639547	0.03204840466	-1.796821673	0.7995554936	-1.449510663	0.1963313419	1.129537912	0.160401535	1.155858246	-0.7819025214	-0.338495154	1.349132518	-0.6029971363	0.02627529981	-0.5470171927	-0.83247044	0.1420693236	-0.2634257827	0.7608470404	0.4385671767	1.099188548	1.509415861	-0.8059822784	0.03760300717
0.1236169512	0.1311851011	0.4412876112	-0.5380004577	0.4148336428	0.3544783051	1.785856451	-0.02874953045	0.8670583283	-0.04527544481	-0.9917590549	-0.8299072447	0.09567970986	0.375471091	-0.239799709	0.0909998354	-0.3753884457	-0.3639139934	0.004008931293	-0.4140737544	0.3231848783	0.03723433462	0.3682111233	1.116417106	0.1698111315	-0.3074301868	-1.602166968	0.3864682274	-0.2932089426	-1.294045537	-0.09312904117	0.376485292	-0.3313052205	0.2987888372	0.08487212109	2.045547829	-0.3483798923	-1.573567544	-1.576080728	-1.040643241	0.8103916322	0.9295805636	-0.5501614862	-0.4269900449	1.741416986	0.4955914322	-0.5281825602	-0.6600455763	0.01194342496	-0.8768771292	1.087420622	0.4864364156	-0.2228010205	0.4701676551	1.147242296	-0.9381746048	1.155161373	-0.7234811855	-1.830524595	0.2814101898	0.3300866542	-0.06405979815	0.1464228067	-0.8289712043	-0.5464562771	0.4659554015	0.1671061902	1.517195276	-0.7130404095	1.68396101	-1.814850991	0.07226823162	-0.3680645529	0.5424087587	1.055355348	-0.1789751634	0.2952914429	0.3275919072	-0.8251979732	-0.6911133604	0.7226289759	1.20017581	-0.9238765308	-0.5502738659	-0.2196606328	0.2005187599	-0.1258512794	-0.1697694641	0.5349956609	0.7239478729	0.375769144	-0.09556677056	0.07559991386	-0.5077488678	0.3749074321	1.185947401	-1.231306101	0.1644567667	0.2775505107	0.4071164722	-0.6145920741	-0.9148382165	0.1311514984	-0.395994946	0.1941521355	0.8442043225	0.6917455741	-0.7091891911
0.1652201018	-0.6138727968	0.05771271848	-1.068003912	0.6382341941	-0.6360664909	0.8476112866	-0.213034326	0.4988153414	-0.2098122592	0.2206301108	-0.5850122784	-0.4237807013	1.891227242	1.648073421	-0.03044477136	-0.4525946287	0.009049225877	-0.05017028709	-0.4036093846	-0.05842660354	0.05969467503	0.5217813212	-0.7126131068	0.08577173771	-0.6858447402	0.1707184009	-0.4236286119	0.6636343961	-1.417136271	0.813505742	1.176005714	0.3255586636	0.2887901387	0.3596204773	1.715964301	0.8812185116	-0.1338947009	0.1789864845	-0.249533612	-0.1031002234	0.4542121012	-0.08283806851	-1.734303006	-0.3436416537	0.3459261119	-1.142608809	-0.2759853014	-0.3335573564	-0.6416643595	0.702668813	0.00487365861	-0.2094763765	0.5005457885	-0.4887029752	-0.8994237824	1.241640603	-0.6152914361	-1.894543846	-0.2594334212	0.379400984	-0.1391873786	0.2370245475	0.1425548599	-1.090522279	0.5912336922	0.1863917515	1.274273965	-0.1250817124	1.063188481	-2.000543704	0.3734003085	-1.115060555	0.4697093706	1.217868303	0.01412848329	-0.00878392583	0.3309305806	0.7235322053	-1.062840005	-0.6993997345	0.5747522319	0.9437858675	-0.2480556727	0.3120903904	0.2340236735	0.8697593455	-0.2820305467	1.54318246	1.500119219	0.03996852128	-0.5825932092	0.1095827009	-1.032409132	0.5731451283	-0.003516434216	-0.4030045984	0.7285497254	0.5791340084	0.3310843916	0.2570087653	-0.6011892621	-0.4646788577	-1.466019888	0.577995126	0.9067033075	1.623059436	0.7016599347
0.1460572636	-0.389010186	0.1040887023	-0.2741594574	0.378792437	-0.7055572393	-0.9423120804	-0.4292318772	0.4364229217	0.08850442731	0.3191913714	-0.2443944135	0.4723270433	0.2220044274	0.6435824091	0.549355217	-0.04540591467	-0.4556149782	-0.905553708	-0.660151077	-0.1116587858	0.1300980076	0.9071256323	-1.598512483	0.6776951985	-0.6304177246	0.6141773792	1.363920445	0.1154909105	-1.146809792	1.618986624	0.3895224658	0.4523111173	-0.0453058619	0.399982919	0.6111276297	2.326250277	0.5432245591	0.142651543	-0.1479007433	-0.2235164412	0.1026633805	0.5519669502	-1.05696853	-0.6408659364	-0.178529764	-1.138731062	-0.5709619663	0.2230449571	-0.6877364589	0.9510950455	-0.8906942151	-0.2387836428	-0.08930925577	-0.6345819943	0.3346978531	-0.5945285314	-0.6125058626	-1.73506	0.4302842413	0.2115558799	0.1903389667	0.4136949446	1.362464678	-1.270208251	0.7012715864	-0.3093895024	0.5154805966	-0.5665301858	-0.341881911	-1.730811267	0.8968008246	-0.5034046963	0.5327615414	0.5339794339	-0.2680502158	0.2925861646	-0.3989892103	1.33185481	-1.005277056	0.4526733024	-0.5849803478	2.042111367	0.2597541718	0.6056011961	0.2616437021	1.347091593	-0.4277795958	-0.5848481765	0.728702546	0.5176558607	-0.7269018699	0.2129063283	-1.671411113	0.06067180734	-0.7636131605	-1.088703237	0.06498920064	0.6299632681	-0.156346052	0.7630802717	-0.8287197266	-0.498431474	-1.223831902	0.5373693795	0.8958510096	0.3984833598	0.5007656988
0.2974191029	0.112189074	0.1220759785	0.05509847247	0.5342286946	-0.4432057397	-0.7524357258	0.01880443757	0.7636602803	-0.175149121	0.9512970824	1.00665395	0.4379063954	-0.6352144836	-0.9774541711	0.604318112	1.315927507	-0.6094715529	-0.6808094461	-1.152831568	-0.2325509596	0.3361958134	0.1941447416	0.5593325636	0.5564342599	-0.7575012166	1.099473779	-0.9703840186	-1.087436893	-0.8236965614	0.6848567797	-0.9532567487	0.2143992849	-2.033597739	0.5584748868	0.02999016279	-1.443172464	-0.8275401716	-1.03795536	-0.5616585154	0.08308907456	0.07639053361	0.331129847	0.5712343589	0.2868424281	0.1437370244	-0.919060719	-0.1201344276	-0.03328422619	-0.8645723712	1.348373976	-0.4561241196	0.3703061754	-0.4998241295	1.426992156	0.3711792486	-1.598849342	-0.9222250354	-0.344087595	0.4016236847	0.8217047697	0.4159200814	-0.1028435627	-0.1637490531	-0.1050100475	0.3268179283	-1.089643053	-0.374114878	-1.427161681	0.2158032879	-1.884468243	0.3304728633	0.435931379	-0.0582401516	-0.9660620476	-0.3579457921	-0.1282308242	-0.6036501394	-0.03548526793	-0.3276491205	1.680621828	0.01303676104	0.6930726241	-0.4196546387	0.8678126467	0.2781962306	-0.5085154513	0.7185318515	-1.351521383	-0.04711118629	-0.1085128152	-0.1254427957	-0.01180417775	0.5154798504	0.217850409	0.3525497146	-0.4551943421	0.7146970069	0.05490805368	-0.4432952996	0.7356523877	-1.56284569	-0.7385826346	0.9238071152	-0.4215594137	0.0215267619	1.124917919	-0.791905921
0.411543796	-0.5795453794	-0.5780484699	-0.7267624996	0.6790010033	1.793052985	0.9089868145	-0.2192256851	0.2878588229	-0.4334539058	-1.230808622	0.6037268829	-0.3970004211	-0.4746754556	-0.5959808851	-0.5566851611	0.2114988817	-0.1042321376	0.008273765949	-0.7929680008	0.6260558018	0.01176378607	-0.4219980117	0.7767196702	-0.05574510211	-0.5550059513	-0.2736183759	-0.1822028875	0.2443107025	-0.54677187	-1.057012318	0.3364430232	0.5102192858	0.6521470522	-0.4529903852	-0.2746188876	-0.5480676339	-0.334648719	-0.1807596314	0.3725583756	-0.3971334751	-0.3042301816	-0.1455680281	-0.4551241767	0.395766259	-0.625782773	-0.7010792991	-1.301155677	-1.056478037	-0.9278997278	0.3615078178	0.612555127	0.2210249946	-0.4381679296	0.7148747207	-0.5075266567	0.8552057393	-0.5871854083	0.1583652793	-0.4001017474	0.2436840289	0.5141957445	-0.8273599374	-1.636982546	1.43349037	-0.6189596008	-0.1639767878	-0.561085683	0.3692222987	1.202061729	0.05653595351	-0.05678066198	-1.255448965	0.2278029842	-0.5898866444	0.04024004169	-0.6294320031	-0.7281741176	0.1698606421	0.6027266263	-0.4774913237	0.3175095282	-0.3972295225	-0.8916726588	0.6779994513	0.5789935746	-0.5662475958	0.7442937881	-0.07150460242	1.241987208	0.3500795759	-0.002015852748	-0.01906970754	0.5468324629	0.5862141787	-0.9745686375	0.4813811747	0.6110759265	-0.09540569733	1.074569822	0.4320989627	-1.973642641	-0.9737836035	-0.2663064648	-0.1261098975	0.4291122908	0.3754917568	-0.3002527718
0.4065691387	-0.4817930652	-0.7731471439	0.02329416643	0.478118595	-0.9457111148	0.7760295048	-0.5297201688	0.1364198295	-0.5982654831	-0.4765159901	-0.9709323761	0.1993680443	0.1627702455	2.267442006	0.1485671027	0.4181974729	-0.04837072355	0.342856859	0.2728389612	1.260189415	-0.6746079985	0.2435628496	-1.41196781	-0.2092109506	0.2262274712	0.3097019505	-0.8959903233	0.8024045498	-1.062664949	-1.703283367	0.3758092984	0.4628012603	1.169518792	-0.6575561598	-0.7842862187	0.9513753987	0.02400835394	0.004539642668	0.2851632651	-0.8655635353	-0.6773253708	0.1314907067	-0.6707033996	0.4289409657	-0.630257453	-0.6164782669	-0.7819931218	-1.550491599	-0.195666168	0.2138479391	0.6918600483	0.3397540127	-0.318754129	-0.3221066574	-0.7269629367	0.5753970532	-0.9324666967	0.09115322591	-0.9927002178	-0.1691495453	0.2194901142	-0.4165255009	-1.097012763	1.689308788	-0.1381566902	0.7827543508	0.5811394381	0.7434609502	0.2134571267	0.9037455015	0.1552018288	-0.4431502697	0.2356955141	-0.1604864455	0.1301450366	0.4918240317	0.1534253529	0.6071714748	-0.4780311065	-0.5855020307	0.2538062105	0.2949279845	-0.1661636063	-0.3990581758	0.1374805844	-0.22198302	0.5923641534	-0.1004986529	1.195851741	-0.6356890737	-0.5343910003	-0.3304913951	-0.03193885778	0.7366126258	-2.072219363	-0.5295692036	0.1437448359	0.806552041	1.088084082	-0.186138213	-1.119205096	-1.738657694	-1.316486708	0.6276310467	-0.2608610169	1.305359776	0.4914933241
0.5209509353	-0.2442002829	-0.6876133315	-0.6173062674	0.5001906941	-0.4646206408	-1.143461378	-0.1065700219	0.6170246994	-0.5399274485	1.090494431	1.188096151	-0.3306542694	0.8131566439	-0.8583277783	0.3986862733	-0.2629413676	0.0732777539	1.253019101	0.4651167014	1.705635552	-0.3366793436	0.01597133105	-0.3727532761	-0.223337304	1.391717639	0.01857530641	0.4281516836	-0.4423700874	-1.624342531	-0.7587315472	0.1082503007	0.4903966979	-0.01336329287	-0.8546410441	0.1088698566	-0.462516583	-0.2532057216	-0.1401747881	-0.03774499858	-0.5542928819	0.3094021934	-0.02334350956	0.7825765453	-0.08361989073	0.6801996074	-0.3559124564	0.2214443884	-0.2802566838	-0.2239097925	0.4686492846	0.1207581985	0.437963284	0.7972300765	-0.4444287824	-0.6698519788	-1.472832301	-0.8051141809	0.2976104033	-1.17171741	-0.4374645028	0.7029738834	-0.3191441956	-0.8823685393	2.071090691	0.4666473743	0.9929081336	-0.052556888	-0.1980728574	-1.171884907	0.8196504714	-0.843770335	0.9985045988	0.2772946449	0.5116336863	0.3537171268	-1.001266426	1.237541727	-0.4076310794	1.259818143	1.762433843	0.1930402929	-0.8113382006	1.077880553	-0.6458077678	0.07949958415	0.6152856078	1.745836411	0.2256117903	-0.0463413535	-0.9854664357	0.1967151279	-0.1744520628	-0.2330593685	-0.04518177334	-0.8833548351	-0.5939030243	-0.2770561803	0.7537813501	0.7154606417	-0.2335975318	-0.5331660483	-2.040062976	0.4638638371	-0.6824772648	0.5990513012	-1.310965746	0.564068441
0.3958937189	-0.3279133001	-0.6880166147	-0.7948820788	0.467676576	1.599965273	0.654509377	-0.1317627182	0.2969698799	-0.3284940752	-1.369892716	1.201910281	-0.321711277	-0.7424370984	-0.4043708944	0.3433878122	0.8502555218	0.3825067861	0.5538641878	0.8936335385	1.708857626	-0.886291524	-0.1482210583	-0.2288115156	-0.1121490924	1.233662127	-0.897105387	-0.04902511383	0.6913532916	-1.156022409	-0.3818296239	-0.1167062057	0.740850136	0.844957231	-0.1519068306	-0.621511595	-0.3236014123	0.3767726496	0.03470414166	0.207293791	-0.6967790546	0.1042717969	0.6741328075	0.3235941877	0.6228664676	0.5116821472	0.006961357388	-0.3010190175	0.3626188885	-0.7775001651	0.4815966787	-0.4327612	0.3548964029	0.6670827401	0.1606042233	0.2321540524	0.6368292181	-0.6824284285	0.3401645207	-0.2237506048	-0.2736489225	0.7593840853	-0.8942934446	-0.1243276256	1.380575848	0.1853249317	1.500385754	-0.3899570773	1.046404083	0.1004790439	0.9684996927	-0.4843453765	-1.016009631	0.423318564	1.357535961	0.4810673091	0.07348256574	1.568474398	-0.9055355793	1.455501533	-0.1827418097	-0.4692844371	-1.631077693	1.76982656	0.1658530388	-0.3625710938	-0.1324008154	0.8329254515	-0.6411425001	-0.499611327	-0.4781777951	-0.5098064174	-0.2799781131	-0.1686026946	-0.460569415	0.05012746585	1.392011472	0.05500284296	1.275167518	1.525310597	0.7728618366	-1.200722067	-1.163471891	-0.8625533548	0.7263206179	1.183431814	-0.5550975026	1.694807964
