melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080
0.3465302412	1.298845036	0.4757582539	-0.830056263	0.2619466971	0.5963043043	-0.9833217297	-0.5164534322	-0.9081999058	1.680512793	0.3445511708	0.7886794812	-0.5699093216	0.444606704	0.6502469382	0.422210762	-1.559080779	1.33857543	1.354894083	-1.149154638	0.02551776803	2.763843558	-1.071927834	-1.242476752	-0.1935691179	-0.3560277951	-0.963329131	2.042104686	-2.227344337	-0.2087232324	1.325060967	0.03985332118	0.7584588045	-0.4218568877	1.048135153	0.5132065329	-0.7404043939	1.022825606	-0.204228402	1.176910358	-0.8572800414	0.5176209765	-0.9437410891	-1.017472118	-1.270161203	-1.063950308	2.479529374	2.716125156	-1.128886248	-1.419793848	-1.932533876	0.1823657261	-1.37797129	0.5266839105	-0.7332651996	0.3831471334	0.3105187656	0.3542267852	-2.040475329	-0.1140888871	-0.002409155093	0.2317949738	1.745775257	0.4740210771	-0.7286191195	0.1333335258	-0.8108968175	-0.4559996722	0.9211227275	-0.1901767972	0.8725615011	0.09391025189	0.4252923096	-0.9742421486	-0.04306336025	0.5134309704	0.6270555844	-0.5487613499	-0.1529740124	-1.350605282	0.4759842515
0.05179476026	1.964406639	1.87887232	0.7128572376	-0.658538076	0.8254243702	-0.4140901142	1.06007449	-1.111450603	0.7310617461	-0.2881600419	-1.070920884	-0.8030793379	2.988109306	1.39002782	2.490989398	-0.3505341311	1.452359298	0.4639858946	-0.8497458501	-1.241665136	-0.7471749662	-0.3329793353	-0.3263175489	0.8727228467	-0.461047645	-1.018555009	-0.7315549671	-2.455791305	-1.050575824	0.1485316677	0.1370204496	0.4422250316	-0.001692506578	0.1284587228	-0.1191730606	2.116734518	1.654970569	0.7647576149	0.4999640742	-1.532469417	1.250418396	-1.062312018	-0.3519048487	1.042695352	-1.460924804	-0.411584359	-0.08628738696	-0.6016168465	-0.4776910269	-1.907246151	-0.4330730818	-2.156734095	1.860863234	0.6592662335	-0.1418766611	-0.6622572294	-0.3642457845	-1.370151143	-1.681186295	-0.2638268999	-0.6592790225	1.080696901	0.4764131013	-0.21513941	0.1080708447	-1.06014209	-0.3663549193	0.1588169461	-1.546237055	0.05819666409	0.2908929732	0.3979845974	-1.260855585	-0.9521665111	-0.139846509	0.8426071361	0.3815330011	-0.690910185	-1.179784254	0.1500482164
-0.479400792	-0.7996799839	-0.9336835814	0.6813711551	-0.6825709331	0.1042710354	0.5930197847	-0.09185542801	0.4807463865	-0.9802750401	-0.6989035181	0.01635788424	-0.322587762	-1.288079936	-0.7029590085	-0.5821378291	1.17022417	-1.17237721	-1.741267688	0.3209021269	-0.6448082597	-1.045179195	-0.1002564342	1.259296408	-0.8053801741	-0.7254716482	0.0969862942	-0.830563027	-1.580994448	1.566177306	-1.210723771	-0.1487782377	-0.6538567	0.01772890248	-1.696017214	0.3247152583	0.4932189269	0.2815775403	-0.03653280226	-0.1422372487	-0.6021525036	0.5978893156	1.028884551	1.059424981	0.8770718151	-1.252262001	0.03962748274	-0.7255749338	-0.1643284221	0.1288549544	-0.9016146454	-1.392800798	-2.352227589	-0.108502124	1.571338794	0.02480905549	2.275014495	-0.01326288589	-0.1672071146	-0.5275059703	-0.6761566909	0.01124011202	-0.4475748405	-0.7692583448	0.3073188426	1.825994788	-1.511268148	1.765205232	-0.8441824825	0.8408667252	0.6578369057	0.04952702099	0.06360801321	1.984327827	-0.128919417	-0.1444913704	0.00830255608	1.200141605	0.2898320237	-1.20897385	-0.323259258
-0.9834851717	-0.1119590503	-0.960392149	-0.7500529474	-0.04985516999	-0.7794966036	0.9216607534	-0.9652556733	1.626169834	-0.9152325193	-0.1186535255	-0.2560046111	-0.4594373575	-1.457983964	-0.7242283541	-0.9543400064	1.011663527	-1.086655737	-0.2596772541	0.8901257682	1.35113407	-1.546033676	0.497900688	1.761148673	-0.8255431905	-0.8522077414	-0.08681210185	-0.3054503189	-0.2543784074	0.7599382784	-1.762085199	0.6273274221	-0.7373170253	-0.7552376074	-1.434617051	0.0003989095284	-1.086674798	-1.827268661	-0.7323554616	-1.103103652	0.1038308196	-0.6403116782	1.719079392	-0.9267570218	-0.08456603892	-0.5341867693	-1.216339437	-0.8713975458	0.8525260357	-0.09457951677	0.1242544609	-1.762171587	-1.364564912	-0.9603155445	-0.001115812359	-0.4898126247	1.833446396	0.3009201359	0.2392877483	0.6372425568	-0.1302259383	1.051378791	-0.2965352709	-0.1717862513	-0.4527465965	-0.3253089567	-1.336755475	1.344906679	-1.107667626	1.199187066	-0.6136783169	-0.1268298155	0.2693672995	1.948907536	0.01708715468	-0.4395423309	-1.0353375	-1.143751148	0.4090175664	0.003126931661	-1.194418807
0.8986668979	-1.303270119	-0.7305601639	-1.017215208	0.6493938006	-0.5052260439	-0.05907711183	-1.130454606	1.193078863	-0.2769594455	0.9625088167	-0.08568568499	0.7841702636	-1.178063525	-0.3759408907	-0.3021186136	0.3403748383	0.9742974407	-1.001693226	0.2938642251	0.3461399382	-0.4327206087	-0.1182044109	-0.8095071121	-0.1586558955	0.2884706504	-0.3799036178	0.9072675507	-0.59123011	-1.212315039	-0.6217683326	0.7354236459	-0.3181262261	-0.6547616507	0.08658413182	-0.4476884303	0.4192133576	-1.152070376	-0.6247806875	-0.1957330876	-0.4316451248	-1.245050627	1.205561402	0.8418406413	-0.7471371808	-0.5736929367	0.1032850566	-1.990421821	0.3482655741	-0.9962172113	0.9981143867	-1.133351464	-0.2943358526	-1.525464283	-1.090164469	-1.14210827	-0.1830321063	0.9329678466	-0.1506665462	-0.2857224497	0.4683140323	1.535042782	-0.1519236225	0.09271754453	-2.456970861	0.1681592562	1.996871931e-06	1.994087054	-0.5509256831	0.3890700076	-0.4325734588	-0.009336723537	1.257461653	-1.154952817	0.7291491096	0.8998379715	-1.173788984	-1.570007564	0.4860323735	0.9083930709	-0.1477997913
0.5184896208	1.148919461	1.657025916	0.3296017011	-0.1501949067	1.196343012	-1.1527233	1.312217503	-1.469013597	2.17085163	0.02162910139	-0.1724418984	-1.126912626	2.261477792	1.247341014	1.551675954	-0.6926938084	0.5154754933	0.9378834653	-1.228239314	-1.092332954	0.9174768041	-0.8357432146	-0.3259346417	0.6886139977	-1.517067768	0.08466844513	1.447671132	-2.9569015	-1.110214206	1.196427904	-0.5120909226	0.9103765653	0.8251096571	-0.6141381857	-0.3121006348	1.743409252	0.07942172371	1.917282808	0.8839021673	-2.205389345	0.7122330597	-1.51804045	1.685959828	0.4203631947	0.3914383439	-0.6769690618	-0.07266253075	-1.213985102	-0.8528319358	-0.5448527944	-0.3664954247	-1.991830548	0.01826982702	-0.8879550792	-0.286562714	-1.102165346	0.3594594108	-1.355147481	-0.6291826236	0.8660947468	-1.302553221	0.7961279208	0.2961847695	-2.319019883	-0.6602517191	0.4160422802	-1.417047231	-0.1923021024	-2.609836852	-0.6325240656	0.1492727218	1.777038994	-1.693893015	0.4043485465	0.4252880271	0.127506547	0.9402674265	-0.6188850064	0.3744871083	-1.047421499
-1.389419324	-0.03389045397	-0.537295054	0.180158097	-0.7777355595	-0.9638612218	1.005342417	-0.6856370111	0.7242585323	-0.3884950143	-1.429163279	-0.4434909997	0.3420297648	-1.143088129	0.06179034291	-0.8259930007	0.7104887092	-1.45309227	0.6359330698	1.257064932	0.7032913252	-0.4616452709	1.50181854	1.56653319	-0.5008456129	0.0914647586	0.1294184363	-0.5004337978	-0.5528083088	1.25841829	-0.8804258423	0.2017380917	-1.26424024	1.844358282	-1.486426324	-0.1528408572	0.9529560051	0.4230900576	0.9515309309	-0.9092245792	-0.5233389164	0.4979800323	1.659382782	-1.057885467	1.661669978	0.706503099	0.3468206046	0.1333854686	0.2245231124	-1.319124736	0.4471764255	-1.341950217	-2.17145296	-0.6734711632	1.180248952	-0.40731092	2.788567159	-0.6239595442	1.095129184	-0.09749181781	-0.79887966	-1.363999599	-0.8756604953	-0.5487932836	-1.612911384	0.4209927141	-0.9347169581	0.5794027971	-0.3128206206	1.670004404	0.5849893364	1.063084896	0.9541517461	0.7640680659	0.9743560086	-0.6698527965	1.804650564	1.69801755	0.8131767256	3.409343948	-1.098333261
0.5827339115	-0.9923645008	-0.7034886199	-0.7072302827	0.5284895519	-0.1916630067	-0.04390102083	-1.066926028	1.165561413	0.07660966585	-0.2274395252	-0.1429806562	0.8673312813	-0.8999832328	-0.1435875299	-0.2658116724	0.3628217986	-0.3260398998	0.2949825985	0.9813439696	1.058668137	0.1028797843	0.3310512303	0.1796721917	-0.2801094703	1.424700072	0.219801397	1.391454139	0.206806458	-0.3810775267	-0.3221071516	0.9221781261	-1.553745505	-0.8824739566	0.1779101942	-0.7220546026	-0.8237194461	-0.4208748723	-1.122542857	-1.283402259	0.4398730332	-0.4897782087	1.923680389	0.5154928958	-1.684101207	0.4395861171	1.727106448	0.07268290372	0.06667926739	-2.196928485	0.6036474834	-0.6134469936	0.5455836189	-0.8241152466	-0.09284045068	-1.492747447	-0.1311995171	-0.01514846162	1.163601868	-0.4442818425	0.4868392527	0.7199362767	-0.9634343113	-0.1237962638	-1.395738661	1.482251554	-0.3169753086	0.9143264157	0.8015713401	1.381491299	1.325096407	1.759132765	-0.6997154358	0.6900221979	0.03692863761	-0.08642493312	-0.6327308999	-0.37963623	0.1088706935	1.276973581	0.4476324208
1.194261714	0.6482742618	0.1310407489	-1.273435384	1.0276622	0.3068392763	-1.025286903	-0.05754636331	-0.4002644865	0.4561101704	0.5259578627	0.2548070002	0.3968549452	-0.09271747185	0.2143783248	-0.567949306	-1.143885613	0.2472716952	1.926764163	-1.148264879	-1.305392004	0.5276230023	-1.329261312	-1.633380919	-1.291460941	1.260863948	-1.396875167	1.985849388	-0.9893796753	-0.3554140518	3.118632998	0.6157153914	0.1906092653	-1.64790531	0.4481661973	-0.2755695042	-0.8099671288	-0.2335057251	1.121413663	-0.2189511919	0.4806927985	-0.08075070237	-0.5950047596	1.48045322	-1.510044017	1.456300191	-1.22224875	2.284157994	-1.31164554	-1.549729817	0.286752205	-0.5238294019	-0.2783276846	-1.415207022	-0.4449042756	0.7211515979	-0.5039388199	1.842615636	0.01175905288	-1.818148614	1.095795875	-0.4900362265	0.9588506079	-0.5732378548	-1.037800713	0.895081131	1.212551384	-1.49421279	0.7895710421	-0.02813707998	1.268846798	1.051481312	-0.4472790581	1.093842625	-1.711622494	1.260492441	0.03787321795	0.08554391469	-0.1331481235	1.395134197	-0.01982363971
-0.08996068522	0.7862686812	0.6555738742	2.398607539	-0.7352166815	1.613657371	0.2435826155	1.281141051	-0.5029623162	-0.7083641416	-1.195071269	-1.223888546	-0.3915013754	-0.8265364058	-0.1785962851	-0.8448353582	1.388432373	-1.2754857	1.080911202	0.03792140853	-0.5197731976	-0.5342919273	-0.1498976615	-0.2385388112	0.06494075785	-0.5675430057	0.6674616987	-0.8843849602	-1.336726301	1.195383221	0.528105018	-0.3591700322	-1.390956435	0.6287674271	2.332446663	-1.421647103	-0.5569011633	1.593811339	1.422465169	0.2013088655	0.03437581665	0.4731697114	0.1088195866	-0.1911664716	0.3993111184	0.235738322	-0.8975107799	-0.1877579686	-0.1719549763	0.557974147	0.5171001536	-1.298264742	-1.579449411	-0.2838047393	0.3811531655	0.4875929447	0.6055451263	1.378710603	-1.521608943	-1.441793012	0.3161717623	-2.258928764	0.1371413477	-1.665728877	-1.060658235	0.1764373664	1.910523178	-0.3384154195	0.548595613	-1.150409346	0.1828853519	-0.1342593504	0.05005482764	0.7087791834	-1.270513645	-0.7581667118	1.451033094	0.3703157621	1.292453261	-0.3029580432	1.901419364
