melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110
-1.076810525	-1.822052449	0.4853505127	1.870032	-1.572119216	0.7750225664	0.2051172339	-2.066981924	-0.441208611	2.000985557	-1.463881633	2.168881058	-1.033523642	-0.01698296711	-1.140976471	-3.023271249	0.1294834778	1.143260631	1.543062946	1.005969722	0.6844068914	-0.02382073342	-1.335006817	0.4498585822	-0.08883163598	1.480722082	2.069475605	1.060268825	-0.2163812092	0.9269495782	0.04671848819	-2.974627463	-0.3967092268	0.6814381273	0.8212735218	-1.629640026	-2.61976047	1.621135473	-2.758496706	0.006824795539	0.4382792292	-1.542992523	1.149067748	-0.7370837093	1.498409305	0.8257270803	-0.679185651	-0.8676625533	2.363582645	-2.21695185	-1.609278403	-0.7313397981	-0.9280032002	-0.09045297403	0.0725679157	1.574514656	-0.6212838608	0.3631304542	-0.234677204	-0.07248127828	-2.068585442	-1.58168981	-1.301422473	-0.1870504343	0.03220922056	0.02591789125	-0.2432656113	1.33441402	0.4789385266	-0.8465381814	-2.241333551	0.9877460606	-0.8808408423	-0.526816649	-0.3403512385	0.1380980984	-0.3973948638	1.737197465	-0.3609031697	2.050035493	-2.228644312	-1.365129739	-1.836966988	-1.739270181	-0.8016408642	0.5499775403	1.381299792	0.3017037001	-0.02700500986	2.255578462	0.9297858532	-1.450351031	-0.1846552071	-1.87906714	0.2954299794	2.637918363	2.392518281	1.072295211	0.07831087209	0.2739350409	-0.07313581495	-0.9183353437	-1.371741086	-1.324029035	-2.261625505	-0.7069479869	1.300141391	-2.643535148	-1.350471546	0.1703198403	-1.214675719
-0.5285676731	-0.01333153513	0.6782529762	0.356326549	0.08776497685	0.2023788798	0.6522911403	-0.3444653242	-0.3311223106	0.2107028588	-0.524968808	1.278244087	-0.774379978	0.7271624055	-1.119108709	-1.604484745	-0.1712960192	-0.7544997744	0.09518649213	0.502644106	-0.131815657	0.150863958	-0.8929028747	1.045366697	-0.4608767708	-0.1324871452	2.663321241	0.2158704938	-0.6677140014	1.526877985	0.4271439863	-1.250756555	-0.286326147	0.3211234459	0.1126538291	-2.255360538	-2.949664938	0.802509973	-1.98928842	0.06221744654	0.1147884429	-0.6980686338	-0.09772433592	-0.5840789303	-0.171402566	-0.3218970834	1.000867782	-0.5257146914	1.25579239	-3.060107075	-0.3021852423	-1.201706475	0.03054938896	-0.4034062716	-0.4264826114	-0.2686246449	-1.080712517	-0.9766583339	0.07406046064	-1.628350947	-1.79333603	-1.41817531	-1.216742432	-2.019825985	0.07904947991	0.2510177179	-0.7174982369	-0.4683033016	-0.5333961526	-1.197348237	-2.115901961	-0.2925718775	-0.4345982263	-0.6993716597	-0.4136297865	-0.2972316854	-1.380439848	-1.49411081	0.01646777637	-0.2059330062	-2.599639846	-2.077956351	-1.756865324	-0.7054382365	-0.5417855204	-0.1695548725	0.7508196875	-0.5479053152	1.261530472	5.605776098	-0.235040384	-1.770912282	-1.0710149	-1.104892574	-0.005891972606	0.8996959048	0.9006676154	1.931265674	-0.1601937663	-0.3011559112	-1.32278335	-2.149753323	-1.924731934	-0.9716082878	-1.374903396	-1.910556319	0.2118235929	-1.310839627	-1.036799256	0.1008821684	-0.5904449281
-0.1132989862	0.4931089687	0.5209697041	-1.227397663	-0.6690061565	0.2554248471	0.382022745	-0.7140315406	-0.7913387865	0.5199475253	-0.5958721921	0.2389661607	-1.042197709	-0.7754222711	-0.887305665	-1.089861042	1.050039779	0.6528235353	0.03121461854	0.7719685753	-0.9241455835	-0.08485081752	1.688722591	-0.697329224	-1.525438208	0.7512207402	0.4375903784	0.914556891	-1.014145216	0.9233630883	-0.5627503591	-2.310762997	0.1045100434	0.8831765357	-0.01376058221	-1.575598779	-1.938418895	-1.303491741	-1.886586218	-1.559174257	-0.3182995936	-1.483289851	-0.08178286758	-0.2335802225	0.3706091992	-0.4946286697	1.065865045	1.026034959	1.645112514	-2.613565978	0.4681846148	-1.461740684	0.6401266536	-1.113893188	-1.367955946	-0.9088572089	-0.9221977769	-0.2681717118	-0.93322978	-1.048452461	-0.1495597398	-1.033007963	-1.085883326	-0.644751948	-0.7039437531	0.3364661133	-0.9770012031	0.3108973293	-0.5018881228	0.5782960371	-1.119974461	-1.785475686	-0.7424877501	2.914495819	-2.478703521	0.5210157302	-1.398903199	0.5342487438	0.3558387279	0.3214490176	-2.072096952	-0.3040420149	-0.6153918626	0.1682049946	-0.6682061302	-0.237466323	-2.727864372	-0.7367924407	1.455203607	4.712332607	-1.068438191	-1.300452526	-1.042660692	-0.9467697093	-0.5228624784	-0.4549693436	0.8107541196	0.5385793819	-0.9265223689	-0.920712077	-1.831164688	-1.47252529	-0.5560063361	0.8504347528	-0.3182352631	-0.5834997018	0.3982335923	0.8215075436	-0.7177437711	-0.9836502804	1.091203241
0.4377837178	0.572533618	0.8667249042	-0.05117344561	0.8003155425	-0.2032065786	-0.1946072354	-0.5996188318	0.2816823749	-0.1229155801	0.112654776	0.007010865476	-0.5069653654	-1.003377411	-0.4126740533	-1.388450437	-0.01789861571	0.6204529603	-0.6217567457	-1.046586869	-0.5150910502	0.3687054858	-0.4705181896	-1.468881045	0.4511982928	-0.0999979771	-1.65774488	-0.8343497626	1.437367622	1.050324821	-1.726235463	-3.253507643	1.065970292	0.2569891504	0.3352844403	-1.448224994	-1.22432271	-0.9866530385	-0.9179714237	-0.07025814013	1.145030153	-0.6752351159	-0.3844038795	0.01039678602	0.8204958752	-0.6692836566	-0.07613692151	0.2119711385	0.6215593721	-2.247634899	-0.3275177154	2.00860404	-0.261276766	0.2031653156	1.317738268	0.04245522714	-0.1014256543	-1.188748186	-0.5974531409	-1.358879681	-0.2388651883	-1.679328547	-0.1554046035	-0.4714581463	0.8680418134	1.138798213	0.7593068074	-0.5591106707	-1.040865876	1.120823914	-0.6581036241	-0.7871089474	-1.69827544	-1.341983262	-0.2902958453	0.1402140953	-0.0005875419222	-1.073216455	-0.07293563344	-0.2086170021	-1.762473224	-0.8514348602	-0.105413561	0.4611863898	0.4534658903	-0.1406189852	-0.9303389651	-1.131762862	-0.04597876493	2.253236211	-0.8318758083	-0.9517645431	-0.5020609476	0.4468466074	-0.178486701	0.2339280294	0.1852794316	1.561058717	2.037237442	1.011344212	-1.777554642	-1.854404483	-0.3132023142	-0.01896457755	1.53666662	-1.170375798	0.1987620274	1.791235137	-0.5911260564	0.2611582935	-1.287116908
-0.2622579012	0.3015233046	-0.3745487845	-0.2938656329	0.1827620305	0.2940903246	0.3373205688	-0.588493456	-0.4553961624	-0.5867369085	-0.6827178609	-0.1614122331	-0.5871845666	-1.446713623	-0.1961972177	-1.062044002	0.02318391268	0.9341716771	1.90829205	0.9823401827	-0.2614576301	-0.3462136219	0.6989631966	0.3259853747	-0.7259849314	2.039372063	-0.1735001704	0.7444594395	0.9386791411	-0.3700708466	-1.281655389	-2.434771961	1.146265881	0.08651293466	-0.01608100937	-0.6065839382	-0.1280304387	1.271730601	-0.8669306052	-0.7143226174	-0.01790122192	-1.242481161	-0.5404621938	-0.1416249449	0.5976688806	0.1868157353	-0.5561988554	0.3155382438	-0.07852846751	-1.836425034	0.2109468327	0.2092970749	-1.838964568	-0.6701799634	0.3223181537	-0.5114351228	1.198768881	-0.9169385591	0.1133659442	-0.1767204428	-0.307730494	-1.428521553	-1.254870464	-0.1522091363	-0.5037853128	-0.6292423977	1.339320895	-0.5902335979	-0.6703198743	0.6820342474	-0.4157405778	-0.1661771336	-1.199884941	-1.782434245	0.5842461955	-0.8208345185	-0.495406481	0.0917477698	-0.02057835329	0.7786016244	-1.172504071	-0.3820737715	1.208740645	-0.1709597305	0.04049806822	-0.5742035303	-1.414150002	-0.7922225915	-1.520204181	-0.6245515965	-1.391753377	-0.6580468286	-0.347604435	0.01186571972	-0.4442860891	-0.4388189781	0.7678174547	0.5934129876	1.374577283	0.3825492764	-0.9634728067	-1.632768618	-1.01964024	-1.00648503	-1.394738523	0.5094761383	0.6721307922	0.2814778033	0.1345563249	-0.8313922931	-1.356724914
-0.04131755774	0.1852595967	0.8770900108	-0.7378101549	0.4111281238	0.1591843	0.4870809584	0.2706254292	0.1681635108	-0.462970026	-0.3187479168	-0.5439605721	0.9292321894	-0.6596687606	0.4463496719	-0.3002935049	-0.4766831958	0.4541508795	-0.8755877492	-0.3029919288	-0.4634226954	0.09034714833	-0.4572922847	0.5512006699	-0.5389686322	-0.1152525782	-0.8880406823	0.4367312014	-0.354720053	-0.01221114982	-1.906800135	-1.590035579	0.1016736638	-0.3532183479	-0.503099105	0.1807128344	0.06492086002	1.316970364	-1.058544126	-0.8297516088	-0.3872537799	-0.1259829248	-1.072319637	-0.6167915997	-0.3261236417	0.8451936841	-0.992046785	-0.9785713275	-0.7584709266	-1.277674516	-0.3931489536	-0.4046381839	1.031523726	-0.9819898714	-1.808063194	-0.6807023166	1.500329127	-0.8498327889	1.192888992	-0.4311621527	-0.3890905222	-1.761040424	-1.485575836	-0.5775466142	0.4336907502	0.3935964357	1.346521811	-0.122402053	-0.8577204411	0.6880983391	-0.08211666955	1.979914	-0.6637202398	0.7851907171	-1.523448448	-0.3694430731	-0.2633535276	-0.265391859	-0.3539017112	-0.7461678026	-0.8650272339	-0.3003416401	0.485658909	-0.4827732774	0.8498828818	-1.082871139	0.7278823118	-0.5512184473	1.787613187	-1.094348867	-1.015135762	-0.02015048225	-0.5457780783	-0.07835521802	-1.342210217	-0.7093142644	-0.1126734618	1.274800693	-0.3697754284	0.9679870322	0.3829281362	-1.181024022	-0.460035048	0.6869299044	0.5917263178	-0.6927792367	-0.2235703726	-0.518528013	-0.1569994847	-0.7768309924	-0.3615735141
0.1493923828	-0.02363191542	-0.6589167831	0.498683984	0.1809574849	0.02015462176	0.290993552	0.04064245581	-0.4839201336	0.5172778994	-0.4640175297	-0.510228349	0.7038100232	-0.8444044798	-0.1752390006	-0.03049798407	-0.9145681519	-1.140163026	0.892547174	-1.150481679	-0.4084989926	-0.3962993229	-0.1496226701	-0.6813281796	-0.4083819956	1.50272583	-0.9246218429	0.6683268031	-0.3828998924	-0.6900868242	-1.41805068	-1.081083024	-0.2844327412	-0.2627732148	-0.1194033201	0.5988800777	0.8470923652	1.061835967	-0.6335916361	-1.013083161	-0.7387881628	-0.2216663798	0.0547353409	-0.6068669966	-0.7062164188	-0.1751455807	-0.6186656904	-0.712617597	-0.8027521705	-0.6154442182	-1.069820185	0.03119743545	0.9679023873	-0.09712514811	-0.616333966	-0.5699502109	1.936097427	-0.6560327277	1.206134502	0.5574038107	-0.1896933599	-1.519316443	-0.7433232648	0.3261675259	-0.9805830097	-1.572226935	0.1442885252	-0.9479795673	-1.127574365	0.7138999768	-0.5021502431	0.7765585949	-0.7278159277	-0.7641424112	0.5528045519	-0.7066687778	0.3969603013	-0.8764980333	0.6575833302	-1.703040988	-0.4173239697	0.5132821911	0.2962078074	0.285502552	0.1208155205	-0.5132603565	-0.3187135128	-1.404944593	1.049865945	-0.5912799397	-1.125928608	0.7054641865	0.2325660606	0.6289093424	-1.579618021	-0.5027153997	0.2837490479	-1.134846758	0.246168876	-0.1323637279	0.8832110538	-0.2585081153	1.303739989	0.3714557156	-0.6054912239	0.805039638	0.231375586	2.280324296	-0.2309004616	-2.114105121	-1.309151807
0.2511850006	0.361617249	0.1201149913	-0.4625657104	0.8658102203	-0.3285012096	-0.1223688281	0.381209713	0.7327448427	-0.6030167944	-0.4494121161	-0.02207544162	0.4721824057	-0.1670099519	-0.07408388853	0.4022889937	-0.2925206611	0.2047806947	-0.7730257127	-0.504727271	-0.2500576679	-0.1570363	-0.8460761062	0.7369497164	-0.293912875	0.621896542	-0.4233452492	-0.08522870653	-1.105806246	-0.05455186423	-1.958001449	-1.019305348	-0.7433081944	-0.5728467322	-0.4520503439	0.3588663865	-0.04533722374	0.06701984093	-0.4472392309	0.640375572	-0.1789921229	0.1549088249	-0.6531957878	-0.9856368485	-0.1000638414	-0.1509133043	0.7521704974	-0.9697928613	-0.8325229532	-0.877739054	-0.4369879176	0.5893973057	0.4403158434	-1.13744153	-0.6919836005	0.4899327213	1.943385474	-1.082956856	0.4777114445	0.3004222018	-0.4273703378	-0.9458984047	-1.688014272	0.449726026	0.406602911	-1.117628996	-0.4469032279	-0.8902939048	-0.3899730127	-0.05863769684	0.3604868362	0.3564163065	-1.132559385	0.1447724748	-0.7243816661	-0.5004916493	0.6196570804	-0.7327258462	1.320308078	-2.156515914	0.4335636759	0.007084582993	0.7215016042	0.748900093	0.3331307348	-1.023554787	0.5662638088	0.1880889007	1.167769356	-0.8671177202	-0.717728292	1.25588488	0.5341706889	1.68163756	-1.481242087	0.03479950738	0.3710699013	-0.5313386929	-0.134440046	0.4815394964	0.5659871475	-1.001146255	1.323003847	0.3337960553	0.5045856403	-0.7762854688	-0.403643598	2.201620852	0.2441790585	0.4644568162	-1.010662974
-0.1807320564	-0.1744647532	-0.7789925927	0.6020385878	-0.3051948663	0.3985025555	-0.4139323549	-0.3955765615	-0.2159566781	-0.05991737305	-0.7535418677	-0.0865691805	-0.3002380522	-0.5750015394	-0.3305461748	-0.04227695398	-0.3722440925	0.812751709	2.072222113	0.300761907	-0.4202197137	-0.5159916341	0.5035269475	-0.4758004345	-0.1786160056	1.369948484	-0.3923372047	1.340695443	0.2667666249	-0.5439677167	-1.258467218	-0.3708275457	-1.084109441	-0.4385267625	-0.3171374203	0.009057941331	0.6795735021	1.164441732	-0.9124323376	-0.07351007625	-0.3944498176	-0.6107312108	1.314636586	-0.8285356994	0.09434343115	0.2268916874	0.01244438819	-0.7701905852	-0.2462135978	-0.817073317	-0.4368064502	0.6756603108	0.7564791443	-0.3631214069	-1.174904794	0.3225401854	2.196991572	-0.1713643019	-0.2819830873	0.2227144061	0.04487558005	-0.4858038072	-0.05988639092	1.765976034	-1.259388443	-1.474849489	1.357426959	-0.7687909036	1.14563255	-1.210230056	-1.510550435	-0.5867778645	-0.9890214341	-0.9699647929	0.2707476056	-0.1966350674	0.9191007552	-0.368816591	1.030868491	0.4816129599	0.6058348487	0.6810628922	-0.282918935	0.9050403213	-0.7315684118	-0.5731087554	0.3123715604	0.6084429319	0.7031748083	-0.6848473258	-1.171245407	1.101518791	0.3066122172	0.4974762829	-1.086713351	-0.1175467892	1.410493461	-1.348445074	-0.05894455263	-0.3980743128	-0.6308241681	-0.2200372886	1.272931522	-0.2263322725	-0.9382097394	0.4662626955	-0.2916157085	-0.4317116386	0.8014154582	-0.1854784227	-1.064382308
-0.3305625507	0.2636223313	0.2368310685	-0.1388150687	0.894971922	0.1349290926	0.4000974652	0.06692862417	0.8540694077	-0.4143100281	0.03788861518	-0.7420605379	0.6112320799	0.6754763399	0.02795482644	0.219234844	-1.111098152	0.2742391403	-1.000444897	-0.2834214922	-0.5410074854	0.07543678791	-0.3653788932	1.178924913	0.3257417022	-0.3126564646	-0.9419205013	0.05911594751	-0.106226596	0.02027730556	-1.258530431	0.4547068465	-0.6112818196	0.03238993855	-0.4326256376	0.4011364739	0.08869382581	1.597852723	-1.224907913	0.8044422414	-0.9363180971	1.07883948	-0.840000213	-0.07226692962	-0.6916737543	0.8530832518	0.3859594496	-0.6244160662	-0.8232853882	-0.8055128714	0.4945894544	0.5904445339	-0.1268451642	0.09413846197	-1.775340188	1.110269259	1.105955062	-0.8210814522	-0.4729816883	-0.2389873054	0.3695288279	1.115025431	0.05974590378	1.36975257	0.5110778495	0.4559371322	-0.745212816	-1.031406024	0.4222365443	-1.36100873	-0.07367049329	-0.2522976007	-0.5640038975	-0.3446298019	0.0836316906	-0.457060588	1.158770628	-1.303131661	0.4328481511	-0.9909120568	1.392362657	0.3019934073	-0.8741677105	0.6354273223	0.9247979934	-0.7970136681	1.193125621	0.3540600695	-0.01362024205	-0.05538491522	-0.4431217339	1.051155113	0.6482071966	0.4921481423	0.2356551875	0.1027310023	0.1265550134	-0.06252085202	2.747361562	-0.4673812572	0.5996053145	-0.9902058454	1.255584009	0.7348231751	-0.2977490487	0.3035586878	-0.6672565027	-0.3866460116	1.113845671	1.007999768	0.2688632546
