melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147
-1.237830342	-0.08378992902	-1.612765728	-1.288537154	0.9509429379	1.518814289	-0.1449177242	1.060670653	2.544966138	-1.217619147	0.9771796701	-0.4521276933	-0.8205775657	1.604971416	-1.260011661	-0.01964474389	-1.58820971	0.6333748191	-0.8134305799	0.6482800709	-1.078428018	0.9233120314	-0.7008607895	0.1515520508	0.2014957037	-1.42096411	-0.645843007	-0.3445373205	2.602367044	-0.7633002584	0.6370220506	1.502771596	-0.162829744	-0.4416902275	0.1476643367	0.03797377368	-0.8407865346	2.066635865	0.6909126027	0.7186267696	-0.009037776196	-4.772159761	-0.2580101023	-1.849055355	-0.1981382472	1.109475351	2.621046597	-1.113721503	-0.09088055545	-0.1090408727	1.953267326	0.1302212501	-1.636647477	-2.793494176	-0.2431208329	0.7796876768	-0.3148917005	0.462093774	-0.3009990662	1.509131655	-0.4520193971	0.6562026846	1.85427766	-0.3837365735	-2.9395844	-0.7135451914	-0.9560830786	0.1607318338	-0.1578661052	1.79431946	0.3567005573	-0.9288645491	-0.8192420115	0.1101797901	-0.08115863296	0.2647525802	-2.418750217	1.36802211	0.1854567577	-0.3788897564	0.5943091234	-0.7322641331	-0.4232630787	0.7479492683	0.8120863558	-0.19193683	-0.6852316893	1.291711843	-2.2334424	-0.4748889055	0.8773375234	-1.620731708	-0.6420668302	-1.296194122	2.078763203	-0.7699492241	-2.371236683	0.1291394713	1.035521122	-0.8667401223	-0.1512038432	0.166015116	2.456411287	1.65219488	0.9238902277	-0.254621656	-0.1562560652	-0.2339402842	-0.7039343342	-1.21298203	-1.153358617	-2.9942758	-1.34658732	0.705187728	0.1084231105	-0.3962402722	0.01941046178	-1.159923086	-0.3106738391	0.8593792608	0.1548369917	-0.8588804281	-1.036416862	-0.1612116434	-0.647830053	-0.6460994737	-0.02496487228	0.586969404	1.451122023	1.469864963	-1.018280054	3.400767739	2.212874119	1.054039152	0.3341605934	-1.20469937	2.146615098	-1.273374825	-1.294235892	0.8793769212	0.8039711353	0.3836327455	3.804612723	0.5721227402	-0.360816133	-1.077151133	-0.7544261289	0.641353756
-0.8275622314	-0.09310522379	-2.085691937	-0.3492239362	1.404623036	1.13005889	-0.2489264881	0.8142250056	2.308924253	-0.1961939557	0.5545449851	0.1678331051	-0.9579822083	2.120776736	-0.8138259988	-0.4954878825	-1.180066219	1.575326427	-0.7829887852	-0.1010088041	-0.6379919137	0.620017536	-0.6839164505	0.06245808483	0.7932992574	-1.5218108	-0.8550097489	-0.6121572433	2.36309875	-0.7885912163	0.5953147129	3.533258967	-0.2435798536	-1.09062147	0.1066803068	0.02116832039	-0.6583798984	2.486564397	0.160164396	0.3268735828	0.2485494702	-4.235882705	-1.387913976	-0.4877835774	0.3001060789	0.4213210611	2.486216549	-0.8087479821	-0.2709772681	-0.03703700252	2.710863007	0.4441944047	-0.908301277	-2.316379317	0.4435619202	0.8330214931	-0.7375779049	1.212590313	-0.04563843696	0.7153877616	0.02971667505	1.178156719	1.335201213	1.470642827	-3.314271261	-1.770582906	-1.371266124	0.6930281089	1.009667152	1.253490398	-0.2020423175	-1.920164871	-0.3208423862	-1.251253813	-0.6471439998	-0.4420798294	-1.214448308	0.6779149397	-0.506580127	-0.6502005401	0.01447578209	-1.497946157	-0.5365642285	0.3769700716	1.526800536	0.04865462854	-1.599284435	-0.4238681896	-2.449725045	-0.9812822775	0.1557673875	-1.784695742	-1.675896486	-1.137717435	1.193564949	-2.284548191	-2.851099173	-1.364117477	0.500706608	-0.3913305876	-1.346404202	0.6353065144	1.384698482	0.7500559836	-0.100807671	-1.328935181	-1.357869205	-0.8298621694	-1.001190438	-2.503901156	-0.3518606139	-3.010421415	-0.9112743753	-0.4284483523	0.7593974728	-0.3247232112	-1.058558463	-2.213132457	0.7147754058	0.5957393073	-1.142237199	-0.1088751897	-1.177507343	0.4810846438	-0.2674771041	-0.1756757605	0.4233456739	-0.1587643267	1.423410342	1.900749994	-1.930023596	2.370422551	0.7592937114	-0.1850491942	0.5644396022	-2.839680767	3.299538045	-0.8925097648	-1.000010602	-0.09462885398	-1.127865869	-0.647583734	2.765761869	-0.4464921844	-0.003360033898	-0.2761854359	-1.202805572	0.08243774291
-0.3934929578	0.1221554573	-2.522268317	0.09689260079	0.4589617931	0.1098081912	-0.8047618161	0.7484188478	2.308091399	-0.05571751315	-0.6155310473	0.6527973539	-0.8525925339	2.013821009	-0.7736143647	-1.164322949	-0.3916829211	2.181409411	-0.1306422857	-0.9921406255	-0.5347938316	1.244460996	-0.5566361999	-0.7052146451	1.572066277	-1.684451216	-0.5524392128	-0.9025841155	1.356023705	-0.1598946077	0.42929938	6.40630893	-0.9524404824	-0.4980786771	0.03534620398	0.4866668181	-0.2793304599	1.68431603	-0.3444359873	0.02624213599	-0.2115466253	-2.930765096	-0.4394629362	-0.4568089025	0.3711741891	-0.3367141808	2.123661052	-0.3521276106	-0.8893521928	-0.5829130144	1.526160145	0.7355870197	-0.006746576954	-1.835542082	-0.4928784784	1.26802104	-0.770926841	1.102745643	-0.4073564923	-0.236399512	-0.5839928359	0.3260777977	0.09352679251	1.119515132	-1.998147527	-1.800305083	-0.4050973272	0.3731133603	-0.2731971748	-0.03414098879	-0.2265751945	-2.173810351	0.797823574	-0.8406262106	-0.5519651702	-0.7778186148	0.6395414336	1.097360981	-1.386991008	-0.9965013368	-0.318781276	-1.702963382	0.2743096368	-0.03784781363	0.6706265981	-0.6012809048	0.06983969366	-0.8404304817	-1.337283151	-1.359649895	-0.2752901318	-0.1171009872	-1.271276674	-0.637909066	-0.08525276698	-2.45837508	-2.058001457	-0.8496732418	-0.3673778465	0.303482822	-0.668272401	0.2313011652	-0.5880889503	0.699561337	-0.6542956936	-1.672501753	0.6315471067	-0.3034485553	0.6953610973	0.4228586325	-0.4912785853	-1.271996651	-0.6110459159	-0.2774320116	0.5185365459	0.5894123829	-1.167757961	-2.147289747	0.713688061	0.3093419017	-0.739031989	-0.4234397461	-1.295902933	0.9735032495	-0.3645461306	-0.09019756256	0.9141020471	0.447277596	1.290222742	1.605328187	-1.30325169	0.5436961574	0.2032804178	-0.07215610915	0.3490148328	-1.972859313	2.233656888	-0.2815305293	0.2039371917	0.01389220299	-1.136093344	-0.1055849029	0.7798595667	-1.252753719	0.535914877	0.3517388496	-0.5862848367	-1.77998274
-0.7058960794	-1.094792634	-2.394277536	-0.6435177804	-0.8182656411	-0.1921334368	-1.736766805	0.8312071171	3.10554867	-0.4434250262	-1.239695437	0.08364543591	2.062339676	1.633278715	1.867145567	-0.7116401523	-0.1224189448	1.709417327	-0.4917811719	0.3234066687	-1.708525744	0.1829044676	1.90401839	-1.062430425	1.606610924	-1.507661789	0.2827032268	1.191602081	0.4233050007	0.9917908957	0.4087994627	5.344041418	-1.878608519	0.8517637308	0.03504726515	0.2343082612	1.040678288	-0.2780194607	-1.259774576	-0.08079521193	-0.5583458293	-2.888021871	1.018131746	-1.943247018	-1.741706364	-0.1108904137	1.525811043	-1.080016281	-1.364673688	0.3225474605	0.01429495517	-0.1579060259	0.1794719186	-1.055758418	-0.4534213828	1.4945468	-0.626599664	0.3624615372	-0.02615072713	-1.152822902	1.445785919	-1.686327542	0.2023414967	-0.5394450362	-0.9607938574	-0.2599502115	1.213127038	-0.7380705282	-0.1094819037	0.5048412656	0.7345745399	-0.5900204943	1.31610173	1.245482539	0.5396189288	-0.5934502152	-0.588124577	-0.1661584892	-0.9410361362	-0.9420487914	0.117211451	-1.327908578	0.9690691788	0.2148989241	-0.9121799352	0.1668541191	0.7455052556	-0.6038461799	0.02060624077	-0.6387486829	0.5906999537	0.7277273324	-0.5049164719	-0.6897306433	-0.4015727584	-0.2901167071	-0.1050046929	-0.5839037376	-0.605147142	1.168692255	0.4305270753	-0.4670914519	-0.7719827823	1.143111762	-0.02217855323	-0.70278605	1.945742076	0.2465753489	2.428748803	2.019824338	-0.2242693075	0.1406931187	-1.334002843	0.5769447481	-0.3105063425	1.508266263	-0.5080928922	-2.470100767	-0.8701108957	0.5440312975	1.311376623	-0.4295742108	-1.136772547	-1.660426145	-0.5676944148	-0.9529074024	1.978133151	1.17447272	1.398056028	0.2436711593	-0.1941628249	-0.2270962042	0.5372510684	0.6710960057	0.7783271726	-0.4549732316	1.266073331	-0.9002125717	0.4735456969	0.09948502147	-0.2308195032	0.8912419728	0.3112045703	-1.083051029	-0.2889892572	0.4965808902	2.489352548	-1.779428911
-1.165253393	-1.709908232	-1.967107751	-1.181099687	-0.5110199737	0.2513473798	-1.875612893	1.300610941	2.938792592	-1.591554033	-0.5522995498	-0.9229541729	2.152602798	1.275016665	1.114170732	0.4629108988	-0.914257136	0.8066229695	-0.6611596411	1.186848337	-2.402868386	0.3761210115	1.835456368	-0.1474307945	0.5360119	-0.9867226408	1.55742064	1.176073814	1.257222158	1.4409789	-0.2129339692	1.474439642	-1.70155203	0.5857428792	-0.2311793489	-0.8009658393	1.027460466	-0.5175472412	-1.15258483	-0.6275157337	-1.363132778	-2.498499956	0.7758233976	-2.175163671	-0.5391564626	0.3630660151	1.490475253	-1.450226776	-1.494161112	0.8137490666	-0.0360369716	-0.4112801553	-2.033395473	-0.8593214457	-0.01664701086	1.480297187	0.6275155619	-1.102454775	0.4319066551	-0.4160538921	-0.7547050392	-3.456154425	-1.219813252	0.8860381657	-0.8516361948	0.4516560704	1.725082419	0.4091716102	0.08225272204	-0.08545468445	-0.2698247064	-0.60873025	1.631966397	1.934538703	0.3924911064	-1.045352073	-0.9195783861	-0.8290696732	-0.1991598997	0.1381913441	0.267407317	-1.405592023	0.8880570954	0.5214667176	-0.0579274754	0.5091186589	0.871782638	0.8734573108	-0.8777129797	-0.440392015	0.8977665697	-0.7388541543	0.2316926313	0.2800726579	-0.6668009234	0.2437466347	0.3176609198	-0.7677207342	-0.3808596804	-0.4215405105	-0.9132256348	0.5339177923	-0.1237091756	1.24228801	0.1175952721	0.3964878102	0.2352827995	-0.4052311035	0.7691510365	1.012332389	-0.4301060069	1.106675331	-0.8355816967	-0.2866956252	-0.6192950912	1.586294714	0.4702933189	-1.391223695	-0.505848897	0.9235999836	0.8913583313	-0.8836524666	-1.753904161	-0.7519054551	-0.2354334825	-0.9722176868	0.645194636	-0.2555555291	1.728717626	0.3629436289	1.1600314	1.638523213	0.06678387511	1.984060088	0.1527791239	0.3746579976	-0.2420142995	-1.244547092	0.1745067739	0.3399100797	-0.2722080631	-0.1015042293	1.002365124	-0.2207379659	-0.1550875987	0.7652160886	1.511362438	-1.978394842
-1.46755972	-1.142025839	-1.796557121	-1.780207658	0.3929971689	1.520548968	-1.155547302	2.034448174	2.411725296	-1.846920768	0.8032671363	-0.5083119001	-0.9904312718	1.017273148	-0.9032299033	0.04460001301	-1.535543134	0.005156833185	-0.5305318085	-0.8380939546	-1.619185212	0.9876216888	-0.253171597	1.621476703	0.496475984	-0.7395547202	-0.09349632105	0.2486533306	2.036971028	1.48261756	-0.2525649372	-1.214600864	-0.8081843132	-0.3307977237	-0.2224895405	-1.148505221	0.009298003874	0.494331854	-0.1404624184	-0.1348636323	-1.259425867	-1.96236498	1.753997654	-0.7112420628	1.247859796	0.4649078042	1.795337067	-0.8326467775	-1.56604789	-0.3402278748	0.6656714079	0.07507473691	-0.2993320811	-1.765146623	-0.264074918	1.382834978	0.9157165557	-0.5866166281	0.5698344723	0.5744488613	-0.7123657373	-2.084873076	-0.7546047777	0.4625524384	-1.199172161	0.4489872066	1.053186737	0.7075794983	-1.842866537	-0.6304091099	-1.034240495	-1.528216903	-0.5299070028	-0.6536136205	-0.5520052768	-1.719880274	1.28868354	0.0001762163434	0.790231942	0.5721739091	0.6984092676	-2.098002724	-0.0176060824	-0.06820878939	0.7042014431	-0.8351560196	0.415869894	-0.01329496959	-0.5355157699	-1.279525381	0.2794464173	-0.7153819579	0.1730786618	0.7276169726	0.1258917071	-0.6720247505	-0.858301743	-0.2720952823	-0.8441631597	-1.022123117	-0.7592114763	0.1272899015	0.4621600143	0.3234575475	-0.3222849977	-0.7686580322	0.009858793873	-0.628186254	-1.061380147	0.07518051982	-1.431097021	1.002255577	-1.945251697	-0.750167886	-0.4968942129	1.97264503	-0.1433376333	-0.5224795012	-0.1823166176	0.7755529456	2.617177085	0.2190686314	-0.3772278345	0.1869075779	-1.475783852	-1.32714036	-1.441339562	-1.227923693	0.6925327232	2.291982419	1.575709665	2.029470042	0.5894944608	0.506227078	0.1862576905	-1.168310406	-1.495794578	0.1327467597	0.7545373428	-0.4281806079	-1.376686227	0.2357118932	0.7757323251	-1.347814466	0.2314341404	1.727299095	-1.27164072	-2.18352836
-1.167245857	0.04314311505	-2.68339959	-0.6773182334	0.9646863405	1.295825738	-1.319096888	1.77467901	1.75318405	-0.6098751341	1.065246064	0.3604701933	0.3969376551	2.066631882	-0.9923883462	-0.3019852196	-1.923073499	1.090092869	-1.12404528	-0.3416803527	-0.3647924805	1.356399735	-0.7833093307	0.01245185803	1.044380751	-1.748741077	-0.3633732886	0.2175870706	1.902982913	0.1075291073	0.01481644293	1.105961354	-0.5997404836	-0.9229833154	0.6488370781	-0.8272465625	-1.055189759	1.747982711	-0.3797592055	0.01185965755	-0.3947174702	-2.332604857	1.313635159	0.5031901987	0.4307411269	-0.0806666891	2.290121138	0.3379439331	-0.5330075274	-0.4296482573	1.580655924	0.2789066251	0.4187409634	-2.381479678	-0.9494774479	2.137799997	0.3037557362	-0.2264089903	-0.7578175931	-0.1697277135	-0.2545218633	-0.1652727057	0.3430507029	-0.4825605635	-2.275200877	-0.4528685003	0.1453297557	-0.1798055889	-0.8137922261	-0.1353365254	0.003062621537	0.1050385827	-0.5044639765	-0.6704834685	0.1699989882	-1.171850663	-0.01896909289	0.3396057242	1.539257693	-0.12858414	1.449916184	-2.160056592	-1.010755134	0.1651887943	1.100055266	-0.6620743493	-0.4519642761	-0.3525416506	-0.8629608705	-0.6843453174	0.9959843095	-1.342520674	-0.8128117882	0.2865717475	-0.06256212795	-1.201591859	-2.093268169	0.4776646246	-0.8680977536	-1.129650206	-0.2557406809	-0.6815339079	0.1221576906	-0.01154868719	-0.4490298208	-1.020100949	-0.9556001382	-0.1441933352	-1.260202022	1.137830208	-0.4790905661	1.054279679	1.135345901	0.7014186062	0.2398365871	1.957333941	0.1956795546	-0.177232208	-0.2729104664	0.2550231152	0.9003011923	-0.6383689827	-0.4670761533	0.1421547121	-0.5743456505	-0.2182651684	0.6850905536	0.297252508	0.05234785968	2.255158236	1.045744188	0.446770844	1.37340217	-0.7678838783	-0.1900819221	-1.369003053	-0.7097080887	-0.2767071472	0.5249448542	0.1962834526	-1.649426876	-0.2065035151	1.19346821	-1.730451244	-0.5981873701	2.182227855	-1.645098993	-1.276749717
-0.6159105599	0.2874305307	-2.757764879	-0.3068603784	0.2788408	-0.04382337403	-1.559670679	1.716950065	0.7570506317	-0.8062285506	-0.5793370778	2.413221142	-0.8411158147	1.375216223	-0.7754733005	-0.6685523559	-1.088933975	1.44482617	0.1571155403	-0.3231409327	0.6573582317	0.9337429842	-0.4615051359	-1.188823438	1.503477377	-0.3996548131	-1.143229217	-0.3813813746	0.5721060093	-1.048093502	-0.2139399636	1.833352623	-1.686720984	1.182352609	1.070137156	-0.270016575	0.6054842906	0.2547121019	-0.759630375	-0.3350247392	-0.9164701639	-0.2605933274	0.4741347871	1.967194714	-0.1981667108	0.5490357271	1.141054619	2.255672178	0.2913988107	1.307208814	0.927111302	0.9576536653	-0.1022797198	0.1145076839	-0.3789009889	2.19060765	-0.5685027299	-1.233336949	1.565392874	-0.8008379675	-0.5170338531	-1.382367961	-0.8071947236	0.07789921576	-1.067432815	-0.2308773759	-0.3088926963	-0.2341667607	1.400089362	0.1924895691	0.202225093	-0.7148016002	0.1059735862	1.93711285	1.376278352	-0.15683007	-1.8634187	1.062943675	1.143849403	-0.4980595472	1.371108995	-0.9027561979	-0.8089632084	-0.2928351613	1.005251279	0.5569452782	-0.6459413094	-1.467437163	-0.7583657482	0.4434254675	1.376499483	1.190063727	-1.224934852	0.4817523437	-0.3702713083	0.0431706196	-0.6714363	-1.973701776	-0.3883869709	-0.619287895	0.6251169896	0.331344288	-0.3867339453	-0.2414351469	-0.2989405864	-0.5778044599	-0.6192170173	-1.366721821	-1.204566686	0.3284373771	3.370089349	1.793325279	2.821170545	1.519859365	-0.06278607471	1.821803932	-1.512726655	-0.1177957871	1.247033513	0.6019655627	-0.2089441798	-2.312542736	1.080367855	0.4885500346	1.671440081	-0.1332111779	1.084123228	0.3386665636	0.6501156708	1.120494386	0.6608465644	-0.7431658296	-0.4142801301	0.4680563328	0.5144298185	-1.595451498	-1.160352796	-0.9555309117	1.146508815	0.6485399709	-1.701565855	-1.921999504	-0.3716237352	-0.829896538	-0.05744135614	1.413780034	-0.477224186	0.5797931571
-0.5409735366	-1.187632016	-1.978255289	-1.072031452	-0.4946229768	0.5347198596	-2.40780349	2.104900836	1.518993138	-0.8616065975	-0.9382283204	1.536469701	0.05116086454	0.5118307736	1.898609615	-0.5288516364	-0.1535376561	1.054048466	0.007064169233	0.7592302117	-0.8842786535	-0.5496591073	1.385807822	-0.2399439386	0.7152688287	0.9770290556	-0.3687911576	1.153196106	0.5355513133	0.7537781799	-0.7049941113	0.383440414	-2.289964136	1.471082483	0.6749246404	0.1126998692	1.476690067	-1.877056124	-1.064448608	-0.9195078319	-1.446447849	0.7765993929	1.986472902	0.0819881889	-0.4618477884	0.1657183929	0.2365067288	0.8685478981	-0.5556587866	1.402753624	0.04992480627	0.898769937	0.4469333339	1.063180245	0.6389090852	1.281196617	-0.8958057724	-1.257480107	0.8364924249	0.1905709251	0.4487947228	-3.636452437	-1.413227889	-0.3404980382	-0.04398183945	-0.004634557323	-0.005267044329	-0.5394102092	-0.4259666581	-0.5171389755	-0.04433274277	-2.005227978	-0.5074713899	1.586261306	3.017832633	0.5322492346	0.3809163578	-0.2173352951	0.4666164556	-0.9340875942	1.123914709	-1.083603197	0.2187672239	-0.3260937582	0.4960554249	0.2398750331	-0.2383073207	-1.161059318	-0.3055054664	0.5944419114	1.057443313	-0.0314760793	-0.4096457717	0.6444898541	-0.2626713334	0.5241333772	1.587588402	-1.516789386	-0.1926123524	0.4571809905	1.455679069	0.1035225782	-0.1492328962	-0.9128761813	0.5889905599	0.2678413009	1.234551294	-1.847740127	-1.045438308	1.31043101	0.4277617528	1.341687077	2.007076672	-0.1821663229	-0.09815010221	1.420521697	-0.01491349534	0.5906970394	1.64448836	1.080149919	-0.2565781307	0.1436461114	-0.7678716429	-0.2778034516	1.85403348	-1.204874104	0.7763568526	0.8778838216	1.576640319	0.8839218766	-0.007298342635	-0.6183325178	-0.4824032208	-0.2892886772	-0.08724989639	-1.077739344	-0.2516625731	-0.8065832932	0.6105317649	-1.058717387	-1.331132633	-0.5264696288	-2.360829793	-0.160633303	1.047264426	-0.9492039388	1.045533266	0.3466195888
-1.069131342	-1.777934654	-1.616152298	-1.6449518	0.01623901494	1.485235876	-2.413014155	2.207116567	1.928513641	-1.338055293	0.2943909887	-0.2056313018	1.939044865	0.3608038891	-0.981564199	0.3464622146	-0.7177529843	0.1199442143	-0.3475688946	1.692680935	-1.451000785	0.4491756226	0.3411285022	1.116232889	0.994607357	1.273473674	2.21764738	1.692619932	1.101846591	1.591137132	-1.23859805	-2.413822797	-1.518239728	-1.54985821	0.08465681127	-0.7054950684	-0.9814219375	-1.107423245	-0.8120328693	-1.298071244	-1.505499557	0.1822006855	2.277122478	-0.3147764664	0.371570789	0.09294471212	0.8446085107	-0.0891444768	-1.542776553	0.8979206105	0.3719811282	0.8103833771	-0.5144590897	0.5220159904	0.05422982564	1.717282576	-0.4891357821	-0.5614783415	2.066539858	0.2196455555	-0.8695578344	-3.265027045	-2.322009703	2.620466328	-0.6654634141	-0.06649701851	0.3362769152	-0.4227087977	1.36288117	-1.27480161	-0.1650929622	-0.4849454372	-0.4775368786	-0.9101541871	2.655914259	1.039958485	0.6854158702	-1.032584467	0.7785996585	-0.00248598599	1.305152773	-2.054942508	1.107783871	-0.1041861693	-0.3765568935	0.6322406799	-0.4477571695	0.7588021527	-0.6297651805	0.1297614688	0.5138085376	0.2875752377	1.143898924	1.091518969	0.9383899726	-0.4489524934	1.782020696	-0.05441042006	-0.04172778745	0.5192593281	0.05131515643	-0.4447101975	0.09719496507	-1.411459683	1.530735809	0.2852453913	0.1364937174	-1.642628843	-0.7500818478	2.493010221	-1.499456008	0.6712209455	-0.03449782277	-0.3080008961	-0.1178903577	1.799650818	1.58244219	0.6810763239	1.331737195	0.9658861974	0.09473609646	0.4567518316	-1.363434704	0.004422352077	1.570397222	-1.231745791	-0.7162516233	1.131655672	1.568779531	1.097020176	-0.1319848151	-0.9947435329	0.1676216407	-1.140552727	-0.991520732	-0.120590728	-0.7362444884	-0.5543608179	0.07609069192	-1.20046799	-0.5445888841	-0.0461696055	-0.5488731272	-0.5913378956	0.8045191508	0.2756135597	0.5714563943	-1.284798149
