melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079
-0.392813135	0.9687860152	0.1284763703	0.9426109302	-0.4949663696	-0.1384024891	0.03769760376	0.3167412502	-0.8225623976	-0.7103358669	-0.5319231335	0.5973594358	0.6609548143	-0.6531199671	0.03935685195	-0.8072425326	1.298200554	0.5834844052	-0.6473591688	0.05616055707	-0.4857874752	0.8617118112	-0.807325051	0.8541981211	-0.159701326	0.7872770192	0.830386759	1.36508853	0.1481794202	0.3822531286	-0.9764071848	-0.1026531366	0.5624716897	0.148806623	-0.8403391967	1.093322014	0.0005071570217	-0.3584989857	1.444067429	-1.538833707	-0.218994153	-1.627477963	0.2152128751	-0.3139172378	0.5384114731	0.4390451473	0.405869556	-0.4942380184	-0.3009938541	-0.3826083734	0.5987198982	0.8326812522	0.7463549639	-0.1953862611	0.938578273	-0.7233252634	0.05557553792	-0.987756121	0.8358150357	0.8431185428	-2.103363733	0.002673161229	0.7013864666	-1.860232095	0.7873314523	-1.065196813	-1.408056008	-1.056847752	0.4847161695	0.393666989	1.768253426	0.06418501471	-0.0379093495	0.9780076164	-1.765410526	0.4822404936	-0.06393322248	1.115677269	0.8955699001	-1.479429694
0.4352477708	0.8583902968	-1.147379749	0.5708498695	-1.118732985	0.1203007449	-1.081026067	-0.1881867223	-1.090996991	-0.2019935768	0.7336653951	0.6746334931	0.3710056169	0.564203978	-0.4237512149	-0.6164627275	-0.7286009906	1.587633688	1.007019897	-0.7626088404	2.320526741	0.6798648783	0.6443608197	1.37482162	0.5657744975	0.1457229512	-1.043177179	-0.6914909083	-0.9593257077	-0.6489769855	1.78856311	0.629092429	-0.4992987488	-0.6876466397	0.3953351966	2.314202825	0.08916975752	-0.9709378301	1.23937779	0.5492281981	0.5192552103	-1.127533941	0.718220881	-0.8783098079	0.5138671587	-0.472635152	0.1383091406	-0.1796802744	-0.4708607106	-1.230642011	-0.6459183623	-0.03703362639	0.6716845889	-1.061204332	-0.2633758263	-0.03593441373	0.3123523109	-0.4689342402	-0.3001759001	0.01871920432	-1.654768029	1.227397077	0.4393789103	-1.446550378	0.9457940715	-0.2163125326	-0.3838423436	0.2000505003	-0.4198217642	-0.07002346243	1.541297484	1.28214823	0.3185577644	0.8649627966	-1.821634827	0.1781772712	0.1254985671	-0.1503630762	0.5671346455	-1.360649628
1.500146062	-0.2579220604	0.4206563779	-1.069104241	1.632888714	0.6020045578	0.437121616	-1.39049397	2.427765384	1.675687086	0.4032590634	-0.7428464473	-0.2378398524	1.376131184	0.7970102259	-0.05304459341	-0.1996732761	-0.6462178287	-0.7600833217	-0.1273948076	-0.718711832	-0.7357568007	-1.03805091	1.398917954	2.201021169	-0.05024346718	-0.3720172573	0.3902845456	-0.2768577351	0.7433096625	0.7047184505	-1.240646087	-0.8201047439	0.8197207515	0.6648032331	0.764429051	0.9798328115	1.218195961	0.7555558427	-0.2303600632	0.04850602108	-1.518550534	-0.7494138037	-0.4130977228	-0.3601838251	-0.8802046107	-1.004094737	0.5023058081	0.5438131914	-0.7048965311	-1.112263231	-0.4357644889	-1.122027236	-0.3766321764	-1.493034837	0.7706678057	-0.9966109863	-0.5753836983	-0.4661578639	-0.890355864	-1.292191821	-1.334948358	0.6145263858	-0.915818073	-0.2170343631	0.9039211732	1.781568206	-0.1138535471	0.0439451088	0.4288045876	-1.369167908	0.6469915476	-1.708395658	0.1045279112	-1.857976138	0.7948052345	0.4496616529	-0.155453145	-1.210112325	-0.850252239
-0.1018041178	0.4054155557	0.2540666151	0.1045013334	-0.1048661796	-0.4597452711	-0.2073826921	-0.2718644046	-0.4569217531	-0.4135051352	-0.7924798037	0.1324635953	0.7959861793	-0.5645750263	0.1973576668	-0.5263263606	0.5143107383	-0.9570706251	-0.8046981573	-0.3828708087	0.06323317329	0.2867166502	-0.6779680615	0.9397330624	-0.2940683131	0.2474369271	0.6623817666	0.06510696892	-0.456316132	0.03999558377	-0.5986736649	-0.2859432249	0.3271399794	0.3193376435	-1.246001598	0.4467692553	-0.7909562157	0.2222501746	1.377226896	-0.5671745908	0.3814241094	-1.281939721	0.2263138813	0.691598892	0.5601171459	-0.1260850655	0.5646752173	-0.717457224	-0.8235244471	1.527921764	0.4283802845	0.5437345076	0.6921758902	-0.6398731456	-1.159620825	-1.044768179	-0.9005550615	-0.411720785	-0.0256809148	-0.6668166574	-0.2421812545	0.04526514906	2.058853671	-0.7089694635	-0.2050342761	0.4435313278	0.06576476163	-2.235057959	0.3095257832	-0.1854890898	0.02107412174	0.3170768064	-0.3966672332	0.3336638727	-1.111713653	-0.4061099887	-0.5867534707	0.3234092996	-0.5598023469	-0.8556476206
-0.3529330428	-0.08454487826	0.1380993764	0.3164345657	0.2987555356	-0.4732356518	-0.2667258274	-0.08757324007	-0.2641683487	-1.112190672	-1.071597909	-0.1940709314	0.2473647008	-0.1933703985	-0.2544996538	-0.9963440951	-0.4398562245	-0.5791242731	-0.4751997933	-0.3571963736	2.084479738	0.843519998	-1.005138046	-1.583472785	-0.6319226512	-0.09752720936	-0.2514297607	-0.7868526096	-0.7763418813	0.5582128876	-1.64077577	0.4230052219	0.9960622744	-1.689011154	-0.3307538412	1.657093901	-1.088773391	-0.4869185392	0.9975830146	-0.180724771	-0.4834671068	-1.562509908	-0.2657059557	0.2659534359	0.6035921895	0.3291542758	0.1838163152	-1.026926261	-0.6440375061	-0.8197836894	1.505539205	0.7125630322	1.354557776	0.3050258198	-1.605240644	0.02422734566	-1.957687177	0.453704225	-0.2642127226	1.64642263	0.6380121321	0.7168617876	2.095171596	-0.05730268282	-0.2627989226	1.285905623	-0.3424641392	-1.511254535	-2.336791438	-0.3421115696	-1.021117416	0.2762948553	-1.346702598	-0.1574531107	-0.8981214513	0.4163539804	1.061237629	1.443223946	-2.658244721	-1.002735006
-0.0001425499603	0.09585769784	-0.0043074085	0.5711098956	-0.5796202565	0.504476769	-0.3597617696	0.9309228264	-0.8407150175	-0.6115214376	0.2704683101	-0.1069592909	0.2213345924	0.09377258169	-0.1025800424	-0.8283302945	0.8282197376	-0.2280367532	0.1645455344	-1.223377921	-1.281981553	0.4669311088	-0.2465669569	-0.6746234123	0.2048989034	0.1212561284	-0.2102841551	-0.8080138335	0.2678646092	0.6317930904	-0.0627480743	0.7771908109	0.6435668074	-0.5016813924	0.2127667602	0.9951311309	0.5110692819	-0.1544430315	-0.6225651169	0.3125014487	-0.783000272	-0.5158108482	0.1460529069	-0.3778507795	0.5796012342	0.571161505	0.0543724701	-0.9666838081	-0.03651430427	0.1510810452	0.7796505879	0.1874764244	-0.01087387606	2.038011687	0.8588530756	2.368349845	0.2617495813	1.071010028	1.388186445	1.864237594	-0.04206532647	-0.8150466601	1.456814516	1.489982356	-0.4194847975	0.06652222923	0.5927276888	0.6529874202	-2.194976135	-0.06538723022	1.449888231	0.2086323322	-0.2681846852	-1.53459045	0.2700936113	1.519585492	1.689994573	0.6156422822	0.628885616	1.21067482
1.332027107	0.3586410682	-0.9680970524	-0.688464167	0.6431098326	0.6941366462	-0.9637569931	-0.9192225433	-0.5957303858	1.134349951	2.052910748	0.4283901009	0.1839801928	0.9341089895	1.900051372	-0.4898299536	-1.118875774	-0.2067101598	0.2362416704	-0.6236561798	1.631459683	0.4531806212	0.5767673842	1.404226903	-0.226218751	-0.3781962596	-0.9925951566	-1.038546242	-0.3712214681	0.4660027337	1.022371671	1.823778035	-0.9285865726	0.7146119702	0.9620775021	1.298381126	0.8546125507	-0.08966112463	-0.05812572658	0.2029254184	1.496646691	-0.05728929768	-0.1371779662	-0.5135969781	0.2854824742	-0.1999098241	-0.4071735885	-0.5125329577	-0.430732719	-0.3445466039	-1.067026814	-0.3859940673	0.3760503092	0.6481885872	1.381919261	1.142391423	0.7034851694	-0.1677539167	1.326250769	-0.590699974	1.313481188	-0.2239206472	-0.1791286429	0.6850712081	1.313222841	1.368789371	1.394093351	1.829856508	0.4621489597	0.04640614106	1.983438937	0.6883493147	0.3925938691	-0.5788669337	0.04143806322	2.596861659	1.029023761	-0.7385462344	-0.4756353285	1.269349478
-0.1752529102	-1.339171118	1.100637223	-0.3954920483	-0.09713476138	0.1736807111	1.477203412	-0.1267857348	-0.1426393668	-0.162510921	-0.4556296329	-1.070384401	0.1218410517	0.07189395456	1.334749638	-0.3067363574	1.204746154	0.1922420781	-0.9774170574	0.7715592354	-0.7447882526	-1.213753169	-1.121884967	0.4913769493	-0.7327514678	1.102755931	0.5837667972	1.231120465	1.065114998	0.2670293154	0.2732815482	-1.028399118	0.5211445275	2.681995702	0.9342308693	0.4925403892	0.9410909483	1.433651703	0.7622516346	-0.5333208619	0.2563796345	-0.5577258738	-0.9828289687	-0.9129526399	0.2250533477	-0.08623844738	-0.8302096413	1.983857544	-1.00555289	0.1234976581	1.159568099	0.5357154944	-0.2317018643	1.538819796	1.026106482	-0.8683710766	0.6559394451	-0.1582168597	1.154944912	-0.5235651084	0.2580050127	-0.8412166637	0.5757410826	0.2522057956	1.09776286	-0.3190465257	-0.2366327937	0.7826604001	0.08684529209	1.190916922	-0.7429425402	-1.021306511	0.556609989	-1.534583484	-0.5041178823	1.061843506	0.08261805611	0.705453524	0.4443399973	2.133304559
0.01613578615	0.1715880158	0.3930811591	0.8667137654	-0.7605078442	0.1407573898	0.02640182696	1.352036648	-0.6573236888	0.0119747819	-0.2386066024	0.3788953509	0.5567257174	-1.167402526	-0.8356822029	-0.5807833268	1.107706094	0.08847448776	0.2908733877	-0.1266194988	-0.6510106436	-0.1073645537	-0.6401407932	-0.09033155569	-0.3932134452	1.641095573	0.4966005554	-0.2699080493	-0.5182196556	-0.2908352536	-0.5679915798	0.2788134315	0.497321874	-0.2647770718	-0.8722392597	-0.05130708969	-0.0782009205	-1.071148983	0.2802516462	-1.094055891	-0.5278103285	-1.055963076	0.05725412269	-0.4935703531	0.4172039027	0.393117471	-0.1341111842	-0.1419725245	-0.5540311646	-0.4262344611	0.7785020844	0.8096908718	0.5382718293	1.170701674	0.1881231128	-0.36202711	0.4638344622	-0.1738368947	0.3013506866	0.7376111104	0.1514915709	0.779946833	1.119768043	-0.1778057908	0.5976338558	-0.9740688954	-0.8298454262	0.04480373115	-1.204731708	-1.234317214	-0.7342767924	-0.7139441592	0.9647154826	-0.2867413204	-1.331569125	-0.5038725412	-0.1883619805	0.641424269	0.3112207322	0.4455295267
-0.5146527479	1.353054843	-1.114008601	0.3035114939	-1.53113164	-0.6807644956	-1.5672711	0.06651642321	-0.7149519582	-0.5319197227	0.5460606475	1.637557615	0.5066664017	0.6599130307	-1.992261874	-0.3883946867	-0.8617908434	-0.7728798591	0.6019640208	-1.068329163	1.735578723	0.2225376799	0.9231714307	1.385707404	0.6259500851	0.1361235271	0.1912392236	-1.528725244	1.901401018	-0.7413687918	0.9432615455	0.6597598689	-0.287665714	-2.051165793	-0.32104737	0.1920571154	-0.02481600153	-0.4550605457	-1.030643286	0.6177832827	0.4149781303	-0.3522011735	0.8544356906	-0.5058547627	0.9627007559	0.928762632	0.671186226	-0.03690879468	-0.1912050093	-0.5900647281	-0.1919033261	-0.0637104817	1.562794238	-1.38106067	-0.9030836696	0.2597768569	-0.3563100729	0.471961026	-0.588531692	1.006489066	0.8383098253	0.3531367165	0.03200215628	-0.4492321231	1.950073538	-0.07905351603	0.1139252126	0.154808356	-0.4868944268	-0.7721309959	0.02066689051	0.0958468757	0.4810374031	1.006035868	-0.689400499	-0.7860772468	-0.3383182011	0.5007950057	1.15258671	0.0220738881
