melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113
-0.5021820872	-0.2062098557	1.029095814	-0.840097303	0.07304471493	-0.5651148182	0.04700068265	0.9240927927	-0.3021699297	-0.7411444887	-0.2330730242	-0.6415856808	-0.6625612506	-0.3398442162	-0.9819263099	-2.070387197	1.357888498	-0.6785658795	-1.254010395	-0.9745545474	1.138694184	0.003496652128	1.343377282	0.5036133295	-1.039954717	-0.1430715814	1.019676342	-0.6461938527	0.400037958	-0.4446891103	-2.019806142	-0.4446766911	-0.7877758816	-1.455189572	0.3547211009	0.8251610199	0.1623534615	0.1190134819	0.7972305513	0.1379875473	-0.4495712849	0.921904492	0.3910120002	-1.442198497	0.6578668421	-1.328803345	1.637541195	-0.3816372797	-0.43553496	-2.372829803	0.8597115783	-0.6092804464	-0.9777579763	-0.2403546328	0.1778551784	0.7435811702	-1.271286049	1.000381092	-1.358895832	0.7101561859	-1.407336655	-1.315669448	0.7613178984	0.01195232447	1.915810487	-0.4473285689	0.637612254	1.930022056	-0.5194904623	0.3271480252	-0.2865802679	-0.5182609877	-0.5051741464	0.8793172164	-0.9034832047	-0.1990947172	-0.4915828629	0.4440947993	0.5945692446	0.3922253612	0.575042671	-1.818215994	2.997687931	0.845478801	1.552772567	0.3947828302	-0.9016197038	-0.7388072216	-1.881352768	-1.129394931	1.223616367	0.2056471562	0.09118983703	0.6755810663	1.528896054	0.3135693389	-0.7283917195	-0.7926346489	0.544825701	1.347436936	0.7191227507	0.4862607969	1.238569648	0.9556530082	-0.6615220354	-0.01655239997	1.067039818	-0.6226104091	0.7161186566	1.636561987	0.5306097968	0.457859611	-0.06036141499	-0.8402345118
0.8051308204	-0.7495645027	-0.1905149688	0.04297396704	0.5580376386	-0.6253665113	-1.32700974	-0.8102722653	-1.254025931	-0.6726780237	-0.9462790886	0.3806229561	0.6232743891	0.4383599906	-1.091536308	-0.3143287467	1.034903382	-1.19219458	-0.6293928466	-0.3931688947	1.061812368	-1.335985539	0.7708856135	-0.6700494931	0.3906854791	0.4103700646	-0.04767362872	-0.825315483	1.624177402	-0.4801230631	0.2466657769	1.19438847	0.5028839276	-0.3185482577	0.9213607856	0.4151618906	-0.01822387216	-0.2698529394	-1.360813906	1.821900147	-0.3328866655	1.374670012	-0.7095677963	1.471373274	-0.1572623048	-0.108298352	-0.3818823573	-1.109370615	-0.7194801592	-1.738548017	-0.3746669541	-0.2951971931	0.3883889898	0.6971039985	-0.560613285	1.540491794	-0.2457785165	0.5935143917	-0.06035726912	1.783309304	-0.1093720901	-0.8447441012	0.673833206	0.1205458971	0.4764976085	-0.510035301	0.8436573532	-1.107651605	0.6013331015	0.4008513579	-0.2265283129	-0.9964675616	-0.8494314381	0.559521845	-1.548932938	-0.1038661183	-0.355287088	-1.294509141	0.2766732914	1.366757223	1.531956731	-0.07383799854	1.706854275	0.2323532131	1.33176617	-0.363031964	-0.04021502627	-1.279027315	-1.613108077	1.759251182	0.246422874	-0.9114929981	-0.4725286088	-1.419984624	1.448682835	1.037247157	0.1272646686	-0.8286474812	0.3969332771	1.044430564	-0.1677726143	1.452866454	1.006291168	0.6546597592	1.110750856	0.546533455	1.671857671	-0.5255532783	0.2900536666	0.9577251331	1.456577209	0.2783347752	0.1453815376	1.317569207
-0.5912528407	1.644526367	-1.025220662	0.3794481675	-0.719486372	1.370696674	0.7690527211	0.2499309254	1.124441647	1.040582943	0.877576823	0.685952513	1.529515139	-1.324173235	1.797329705	-0.2961262801	-0.2279786627	1.224555204	1.610283319	1.624120552	1.546497025	2.122565734	-0.7848047074	-0.3380013256	0.5443265269	-0.04121742941	-1.432997244	1.720625085	-1.163346824	0.5646820278	0.6343664923	0.4327151877	0.551347149	0.2626351502	-0.2675724501	-0.4324124517	-1.058111467	1.042826084	-0.9830759606	-0.4489135875	-0.2711680941	-0.136072369	-1.595337898	-0.2579661303	-0.9583414645	0.7289762135	0.2789520476	-2.071532227	2.114614873	-1.689333292	-0.08566173098	-2.200620929	-1.512989312	-0.8477225097	0.6592681879	-0.2037607077	1.716863619	0.09555399721	1.716102724	1.06504121	1.775728466	-0.8146339087	-2.002340378	0.3131463275	1.53671587	-1.107991106	2.063308024	-1.357533014	0.312941392	0.4211370571	-0.0468837495	-1.075438321	-1.495987955	1.111852576	-1.6149316	-1.043058047	0.06134756687	-0.2538372835	-0.315600867	3.894331068	0.9640977181	0.005564651035	0.8953852112	0.07117379504	0.41740833	-0.7025397242	-0.8880630544	-0.3833306654	-1.293408926	0.7073687981	-0.4721809797	-0.5990206451	0.53670227	-0.6921736906	0.9120056468	-0.4951038369	-0.3933492775	-1.547353921	0.1787387649	0.6142602484	-0.7006289827	-0.7843324616	1.34859684	-0.1787066769	-0.8776183574	-1.05912513	0.5975508636	-1.262041129	1.060069911	-0.1661200628	-0.3664863617	0.6000915983	-1.25832735	1.052560943
-0.7804893049	-0.2988323972	1.037409547	-0.9316200768	-0.3662770425	-0.4596318865	0.1529284613	0.5196291222	-0.5794721727	-0.4006261151	0.1601526134	-1.139479074	-0.6967465672	-0.5257714332	-1.084780463	-2.532217613	1.00125675	-0.5709374005	-0.7086333792	-0.9399757369	1.298799291	-0.03027157192	1.450096801	1.660517714	-1.201521701	-0.5669075607	0.7662092964	-0.3822332021	0.698749737	-0.3185748446	-0.759798168	-0.5887598842	-1.068526305	-1.081726817	0.03152130312	1.969783532	-0.3115361908	0.3647575126	0.8973937377	-0.5299474651	1.046816023	1.270604397	0.9272484282	-0.9655730971	0.87860708	-0.9162299216	1.743806867	-0.4833435582	0.6442780051	-2.380833846	0.5260487276	-0.4562029411	-1.203973985	-0.4240617953	-0.7245520506	0.3326065509	-0.9223421987	0.9056219165	0.8926688498	1.565316399	-0.5277718158	-1.093535487	0.368974959	0.7603433354	1.403752506	-0.69569169	0.07510893014	2.044094188	-0.6190243447	-0.0002623892843	0.2470983185	0.5952646475	-1.962247487	0.9000739343	-2.177023843	-0.1783316971	-0.6709701598	0.9842559943	0.7133571849	0.8015724212	0.2923204492	-0.9010124034	1.717060628	0.2225093763	1.416165615	0.4792125509	-2.239191129	-0.7304412829	-2.043329922	-1.005879475	1.250026813	-0.05843749519	-0.7954309013	0.1197079743	1.190502021	-0.8394956592	-1.551521296	-0.6721875701	0.3217534004	-0.138910232	1.737882148	0.531806484	1.13121015	0.3561018359	-0.3502007874	-0.4950320103	1.292525281	1.525203321	1.739666567	1.497039619	0.987585967	0.9078228056	0.4040629567	-0.7728780309
0.7746925058	-1.005796833	0.2235452173	-0.09323723744	0.4201317325	-0.3156326169	-0.4759124476	-0.7965534826	-1.20659244	-0.3745882311	-0.6030946385	-0.3415473337	-1.049376338	0.4085371103	0.0968418099	-0.678677049	0.85938654	-0.3278891843	-1.047655382	0.2905491115	1.020294017	-1.572349614	-0.37632488	-0.1509009034	0.6004658975	0.4752108305	-0.1643904332	-1.029371602	1.148858714	0.02592773202	0.2349809175	1.251892433	-0.2528133292	-1.015565641	0.7132637857	0.4181162305	0.4741886873	-0.1245990524	-1.695673538	1.423266831	1.404041326	0.9751724785	-0.01538534426	-0.09274307036	-0.9566982348	-0.9686646945	-0.2114116646	-1.490006388	-0.4446190828	-0.9823280626	-1.617330871	-0.3547421915	0.4876380266	-0.2792146513	-0.6121972658	1.306211339	-0.5849984355	-0.07464429256	1.107319325	1.921999492	-0.2363866463	0.8061587797	0.6901837472	0.1288385022	-0.4643267242	0.1170958632	0.2655738548	-0.2051284378	-0.2172860384	-1.058606232	-0.1072962867	0.2704880019	-1.973090809	-0.5689765078	-2.566899509	1.531871121	0.8772194495	-1.261794363	0.7209826253	0.2573590686	1.31365203	-1.242157295	1.557159419	0.6276080997	0.1254400387	0.4320409027	-1.689875735	-1.966663645	-1.071013953	1.072918958	0.04809868483	-0.5484653825	0.3307461459	-1.7764692	0.7435052317	-1.086452978	0.008167840272	-1.361173567	-0.6263894689	0.2461491044	0.4793450476	2.341389765	0.6891238076	1.168313362	-0.7455232282	0.3933376698	0.6878108658	-0.4949143118	0.2302877312	0.836674638	1.000842179	-1.009661163	-0.07478034289	-0.984520414
0.02523083381	0.1972594227	-1.434958903	0.9367050492	0.2103699461	0.802567914	1.013132481	0.002480242385	0.1420860215	0.04028126504	0.9266960813	0.9697140604	1.365209016	-0.6292053854	-0.933003685	0.8675310309	-0.6408273637	-0.5319472233	1.517786953	1.206187418	0.9691261413	-0.4984545518	-1.691110461	-1.338828054	1.752781949	1.114567958	-1.469038144	1.867938112	-1.128763922	0.9954199973	-0.01774427004	1.222864277	-0.4150319486	-0.1600648918	-1.094911829	-0.7422522456	-0.7718473997	1.751108897	-1.195706858	1.536733167	-0.146796503	-0.5659138151	-0.3188855164	-0.9356018384	-1.260438769	0.1335346787	-1.784526735	-1.600404372	0.3135282141	0.579350761	-0.3162859759	-1.377039949	1.345675644	-0.9777826953	-0.8701658822	-0.348803592	1.037815719	-0.1008061903	1.788398403	-0.6981802121	0.08045307001	2.662165513	-1.421592534	-0.5773353512	-0.5398673101	-0.1746870633	-0.7632276679	-1.39617499	1.334512587	-1.327629633	0.6964530736	-1.29556921	-0.9343123805	-2.01069371	-2.142031227	0.3500079092	0.001356683409	-0.225843999	0.07419452107	2.330353976	0.9298828101	-0.1829360385	-0.8463871524	0.4800023586	-0.8463745552	0.4535078278	-1.905229806	1.310092381	-0.1596341541	0.03224244418	-1.815009587	-0.7203114583	-0.1017061434	-1.838519039	-0.0481508012	-1.874187367	1.077404875	-1.79133929	-1.087537866	0.1360369403	0.4541222842	-0.06398904386	0.9190304195	0.200555475	0.3543291554	-0.08345971758	1.616388728	-0.5789972918	-0.168105681	-0.403635849	-1.036283308	-0.605482388	-1.020587574	0.2047664168
-1.163980888	1.079739853	0.4089893237	-0.277435841	-0.9426315676	-0.3613616453	0.8322944602	1.591746166	0.8346945453	0.500914398	1.752959136	-0.5951440741	-0.6875357032	-1.220937057	-0.5755228114	-1.937326555	0.2325660677	0.03424834146	-0.006183964035	-0.9310537706	1.394609307	0.2059640174	0.2045694162	2.305950158	-0.768720632	-0.8880498761	-0.1671297528	-0.02121424968	0.4946548198	0.4884867807	-1.060693608	-0.8638281824	-0.6234015041	-1.076864756	-0.9299255513	0.2022982711	-0.8709282241	-1.056180412	1.889057713	-1.416117293	-1.532381212	-1.029237178	1.044671318	-0.1560405491	0.6773561565	-1.309008979	0.9375349536	-0.6208246601	-0.6080990415	0.4667767484	1.308120032	-0.05542898112	-0.7979792226	-1.020952708	0.636812203	-1.236735311	-1.166128342	0.6548409063	-0.7917503035	-2.068699809	0.6054214625	2.105082585	-1.139530405	1.50660982	1.110006745	-0.1455178477	-2.699596863	-0.5811588625	0.7315068333	-1.079663074	1.933625164	0.9485738623	-1.089692017	-0.9498767389	-1.202900986	-0.464698154	0.06028444034	1.51458477	0.5938449453	0.3582334035	-0.5597761753	-0.0722056391	-1.30519813	0.5078705874	-0.9579151772	-0.454348259	-1.742355049	1.2688179	0.1812563942	-1.936899611	0.8991587656	0.56363885	0.323099195	0.02668993373	-0.5643228752	-1.666397853	-1.389927694	-0.2926698336	-0.963218359	-0.4305260999	0.9681770928	-1.528282162	0.9706021456	0.3193064558	-0.7539077074	0.4760493675	0.7706793214	1.656770561	-0.9259408262	1.688598906	-0.01130565248	0.005989713033	-0.6327632017	0.3292479137
0.3499853512	-0.6361013936	1.297798081	-0.8597056932	0.2920978219	-0.6500585882	-0.1261220913	-0.01269998603	-0.482281878	-0.3792531124	0.1941727819	-0.6460794333	-1.191256312	0.438512205	0.4725894277	-1.88064641	1.645424827	0.4337278896	0.0237754939	-0.8629364565	0.4839789835	-0.8149296967	0.1841445024	0.3181594551	-0.6123508401	0.338780294	0.3778157333	-0.8073849457	0.3820631493	-0.9460311252	-0.8279757392	-0.330698941	-1.40661759	-1.263623774	-0.7913396773	0.4554077623	0.7021270091	-0.916984595	1.188195837	1.246078819	-0.330631453	0.6529255589	1.310124541	-1.114661164	0.9002716681	-1.595494185	0.2584711788	-1.015671561	-0.8993602388	0.05441651232	0.03168835923	-0.1846262704	0.622842005	-1.074431674	-0.4107617848	0.04110345888	-0.4043045109	0.1108937247	-0.06231678168	-0.2542276503	-0.1427770405	1.58446166	0.1470586695	1.087991581	2.085865033	1.193525321	-1.753975817	0.05679510723	-0.3377527529	-0.2273927914	1.289918268	1.451959854	-0.6819544602	-0.8609913445	-0.7923394106	-0.1664931762	-0.009329518337	-0.9495423115	1.138595994	-1.833445841	-0.6949154145	0.09081321992	0.4054325196	1.705676313	-0.6652594508	0.6969851397	-0.5944891057	-1.634953832	1.41097401	0.9319019204	0.7571653805	-0.01260878501	-0.3331141349	-1.306388849	0.1387468852	-0.5342912897	-0.07591144565	0.6060241436	-1.053222377	0.3103027885	-0.6264713063	1.502820698	-0.4258629932	0.692310207	-0.8792844949	0.5434783572	0.4648073031	1.314158275	-0.1381696172	0.7956736853	0.3640865957	0.4007971762	1.199995153	-0.2613909385
1.028031391	-1.621728454	-0.6183262068	0.6433144553	1.136132652	-0.9364013654	-1.268878267	-1.163481925	-0.7562937679	-0.3590273578	-0.8578120507	0.976825825	0.3738756145	0.2863644574	-0.3383193224	0.7347357112	0.6665788395	-0.3644496313	0.2654897956	-0.5583906851	0.3738326232	-0.04991212521	-0.6700954435	-0.9802815468	0.9410775095	0.9097193372	-0.6941309607	-0.006503794195	-0.1745139767	0.07324972549	-0.5312824708	1.206091631	0.5523702919	-0.01532585164	2.11930651	-0.2894277402	0.7632578905	0.7613818682	-0.632382563	3.128955721	0.3858869944	2.277766616	-0.8172080461	0.0753119605	-0.9149105344	1.65594202	-1.266593573	-1.456806912	-0.9969353472	1.337378413	0.05892686066	-0.1405631727	1.970724127	0.6760231801	-0.1058368518	0.8232124699	0.5277775681	-2.747631246	-0.01605577349	0.02056462803	-1.525444737	1.174182307	-0.2762825806	1.2751943	0.365543994	1.294757656	-0.2667206223	-0.8727657262	0.03815862068	-0.1708901547	-0.5682108465	-0.5681889859	-1.235560108	-0.90256397	-0.3557843097	0.6714723998	-0.3078781796	-0.2635873791	0.7307921176	-0.1585584465	1.281554865	0.9807229354	-0.7424326709	0.6126620829	-0.6741371393	-1.732683725	-0.1943732132	-0.4692336299	1.486493147	1.07745458	-1.176310466	-1.259812859	0.4439007329	-2.648586343	0.4415265779	-0.4468015667	0.2504554845	-0.3651241147	0.1547218806	0.44925334	-0.6665670348	0.3639403207	-1.6889165	1.510004822	0.3353482493	-0.710675183	2.22164737	-0.007188685836	0.4697681872	0.4330429679	-0.6089633118	-0.5905686426	0.3125279689	0.3102993188
-0.9191341642	1.15597817	-0.972181329	0.6429522655	-0.4028026621	0.748107846	0.7148682044	-0.4297177229	-0.3386813958	0.8176614713	0.4973078965	0.05710272046	1.21090407	-1.250833717	0.4302170596	0.1273751689	-0.4524298171	1.08586759	1.348242529	2.813275599	1.173045967	-0.3759127516	-0.4677753378	-0.7078857652	-0.09796459471	0.7571428262	-1.516342761	1.865540614	-0.3222319789	3.09475892	0.9737751651	-0.3893660606	0.5577717787	0.4503760608	-1.080887048	-1.276842454	-0.9673815257	-0.2548603673	-1.310135118	-0.5082697785	-1.044206049	-0.3846852822	-0.07749160361	-0.3375172846	-0.3398711221	0.5430511233	-0.4394212532	-1.542341194	0.05138519281	1.159207255	0.4858368464	1.699295054	-0.9309736962	-0.3909239025	-0.5438813469	-1.013583084	-0.9915743355	-0.4403968925	-0.2801052558	-0.4720202784	1.448812731	1.20921139	-1.067813812	1.146463809	-0.6738990365	-0.158643191	-0.06236577379	-1.452479072	-0.4655493248	0.2028554842	0.5431985214	-0.4751531889	-0.1309217496	-0.3100483961	1.2409466	0.8404945978	0.6976052366	1.119479007	0.1299211278	2.861506444	-0.0005662876734	0.8412036854	0.01794012635	-1.629332185	-1.641497747	-1.095859219	-1.106196954	1.562016179	0.002992934968	-0.504813512	-1.537943631	0.427030537	0.6530366969	-1.20167171	-0.796385329	0.7813138762	-0.005288567828	-0.05670132364	0.2978486174	-0.193974834	-1.567630003	-2.315977434	0.1581954639	0.007776367048	0.245617187	-0.4470430509	1.029410723	-0.7924269885	1.401755014	1.037152991	0.2496215772	-0.7264455697	-1.905463212	0.3303658415
-0.8319156956	0.3766131695	1.225951835	-0.6897034076	-0.403558706	-0.5551946326	0.2022617262	0.8077083474	0.06565259203	-0.06280128373	0.247882674	-1.946225881	-1.191106347	-0.0313958538	1.240910289	-2.209305358	0.5582522722	-0.04935025138	-1.112900017	-0.4791648693	0.6128366874	0.8887820744	1.113559751	1.348734115	-1.362924125	-0.4189312654	0.5998382725	-0.3308393412	-0.03444253735	-0.9163059283	0.4160600413	-1.579899343	-1.547589757	0.07934825434	-0.3858091811	0.9594173076	-0.3429356731	-0.4236838056	0.2172582102	-0.5605217406	-0.5662418801	-0.5641790435	2.367866692	-0.9567426052	1.137414975	-1.178201492	1.437992897	0.1267643278	1.339260047	0.05866836243	0.480252927	0.7086059502	-0.5847399053	-0.3810102649	-0.4277500226	-1.124140714	-0.1141266628	0.637861975	0.1206131174	-0.1660059263	0.1822949582	-0.849586473	-0.1248545814	1.389405779	-0.7075552341	0.7448886094	-1.727409051	1.32057982	-0.8183996998	-0.4716318578	1.246244453	1.27369358	0.7502216194	0.07335841534	0.6296899578	0.5298658125	1.09083575	-0.1438416493	0.07487253685	0.05913719999	-1.096845032	0.3843955621	0.05858236885	-1.727277241	0.360575282	1.776781648	-0.6399293247	-0.2934495021	0.04479133251	-1.394990509	1.114627319	0.2207090157	-0.4639197875	0.1784834701	-0.4977266405	1.066975989	0.1367093531	1.823182845	0.7030007453	-0.220444548	0.3154874087	-0.4352835838	-0.007607385955	-0.369499089	-0.5500533634	1.499095044	-0.368038557	1.745624035	0.9673577122	2.007305568	1.44474238	-0.5357093681	-0.2114103832	2.073388658
0.8348493757	-0.9659058702	1.535453778	-0.4048868324	0.6350283354	-0.3581440404	-0.7784249069	-0.04339186643	-0.9100473178	-0.8033392712	-1.164662586	-0.2264908743	-0.5504603651	0.8026758513	-0.2138245257	-0.7008624351	1.465111963	-1.054274506	-0.8832881819	-0.2206798952	-0.04064081031	-0.1883393854	1.064380568	-0.03234166804	-0.5489101833	0.2793742702	0.6410068981	-1.026660119	0.4039715806	-0.7991215158	-0.8709548975	-0.2725767772	-0.3618129764	-0.3169268736	1.971054888	0.64120946	0.6827193388	0.01316462698	-0.4682032498	1.318065687	0.80761473	0.5171097917	-0.1317855629	-1.343307778	0.7222188789	0.6656569466	0.6476107408	-0.454688901	-1.092635166	-0.0013242416	-0.7547406487	0.7233312797	-0.8340065578	-0.1618190341	-0.004306126211	0.3143414619	-0.7830998234	-1.281642845	0.000144887131	0.2577784177	-2.554933069	-1.396040692	1.267602199	0.2425948188	-1.163339985	1.898360213	-0.2818989172	1.114555778	-0.5959423116	-0.8662527575	0.6686859983	-0.4597465329	1.065043806	-1.534017904	-0.0150536901	1.162085651	0.7190534749	-0.1033974692	-0.01498805949	-1.086320978	-0.2254360596	-1.007449658	0.6568147128	-1.20812252	0.7909244179	-0.3605049108	0.05901127956	-1.996334502	0.7022333489	0.3412938026	0.3987199194	0.1521845681	-0.2179824528	-0.6649054059	-0.1738300526	0.5152526516	0.2737214747	1.034683826	0.5173355998	-1.130852158	0.08032389061	2.229822991	-1.45581328	0.7431950042	-0.04285685047	-0.03866128357	0.3142392234	-0.4350783618	1.019398351	1.369976762	1.172076481	-0.06357796706	1.630568776	0.9467426999
1.204562987	-1.098330693	-0.2582214967	0.5726181803	0.7452690101	-0.7690006258	-1.887740727	-1.147560856	-1.154696843	-0.3475636074	-1.079578401	1.2006819	-0.2468136944	0.660948411	-1.122059824	1.217351006	0.7612985396	-1.076023823	-0.5773219407	-0.6526329498	0.113661719	-0.8745800294	-0.08858536685	-0.9114986948	0.3113101136	0.5793941555	-0.09734148405	-1.25246152	1.625606681	-0.8231891972	0.3310024656	0.7578485445	0.8695744352	0.459628728	1.435069018	-0.2182323959	0.444370273	0.1083283606	-1.06325176	1.957940349	0.4175534157	0.1105417909	-0.5234613581	1.055808814	-0.1846908127	0.04415675001	-0.6159501431	-0.8879766937	-0.4661421049	0.9638760616	-0.9632289376	0.17760792	0.9224408857	1.503147886	0.1033683484	0.4283426054	-0.3773768847	-0.06490066151	0.7781672179	0.5601403255	0.05995343551	-1.438562603	0.8334561113	-1.095291277	-1.484999092	1.386159553	0.8147844314	0.03967274284	0.347518578	-0.1687512957	0.1354839416	-0.668401881	1.273828876	-1.576849391	0.3153529194	-0.2803520688	-0.3283805974	-0.6810261984	0.7548272916	0.3278854673	0.8569662049	0.6186536522	1.509228725	-1.281502736	0.8896704345	-0.8352233824	-0.1816101132	-0.3505967993	0.9288142022	0.6625340666	-0.7774903257	-0.4599181502	0.3224674177	-1.066031259	0.9770482407	0.3097240455	0.7562899488	0.204619047	-0.5788923383	-0.001839345079	-1.643141405	1.757332997	-2.025144892	0.4055588115	-0.04100485515	-0.1063366222	0.3541489988	0.07601481223	0.5380193995	0.3835978565	0.2973024708	0.7781470273	1.073493895	1.009516685
-0.1026825259	-0.09069396947	-1.168887294	0.524146722	0.4632745142	0.1317651161	0.3267768007	-1.132628602	0.07973527718	-0.9431439021	0.4551419334	1.34989382	1.59307913	-0.1881906664	-0.9687254073	0.9547132877	-0.7527097577	-0.9247899952	1.046871099	-0.3631852383	0.9397873007	-0.6571307063	-0.787224869	-1.05490363	1.157377339	1.350515942	-0.6017401115	1.309876575	-0.5040544317	0.08441583324	0.217669205	0.7643750176	-0.6070929421	1.028643725	-0.4409141189	-0.8002532091	-0.3980471069	0.4078166938	-0.07939325119	1.751929376	0.02893081187	-0.9421263091	-0.5007370097	-0.0251535648	-0.8998451852	1.051081977	-0.08980633213	-0.8627329737	1.520867826	1.329984075	-0.5816458668	-0.6624895469	0.9815884323	1.059008938	0.04408291011	-0.4822437853	0.9435561792	1.660416331	2.307954473	-0.3406923085	0.5958637995	-0.947606648	-1.002380247	-2.267985513	-1.03492573	0.2171277043	0.2043389909	-0.9601588954	1.83281358	0.5940298903	-0.2864646749	-0.4136178015	0.655238167	0.0367032198	1.517025648	-0.8676873615	-0.1410477001	0.179787561	0.2654263349	2.444414566	0.7239238389	1.981366441	1.857042835	-1.163742622	0.3166633489	-0.5369364489	-0.6709639966	0.7768330925	0.8419026398	-1.096057664	-0.2934734385	1.141747294	0.08034867886	-0.4552882599	1.214416603	-0.6775438921	2.448636828	0.6131488584	0.5127589549	-0.1836094014	-0.09139313764	0.6840456071	-1.296023396	-0.01289215259	-0.552284386	-0.5818912565	1.210945422	-0.2388544605	-0.8597440715	0.05319728426	-0.184918936	0.6212224595	-0.8820457213	1.745157244
-1.587100266	1.629032539	0.2415866771	-0.09432290643	-1.096308436	1.072965687	1.795071661	1.151915207	1.422899674	1.8913777	1.472240355	-0.1156266613	0.2636728816	-1.332606419	1.444201628	-0.7936035688	-0.3072379558	0.7102439564	-0.1285086515	-0.8747228541	1.215734106	0.4260658388	-0.04221943584	1.504323995	-0.9243710679	-0.6942918508	-0.6455479857	0.05714847824	-0.04914591065	0.8524949396	-0.4995180342	-0.9007190077	-0.1571393284	0.2885128708	-0.4895575271	0.0808810097	-1.01760235	-0.6938093277	1.281774673	-2.007712787	-0.4678223941	-1.359137091	0.7432201105	-0.1742206494	0.1605647872	-0.2543284175	1.167403984	-0.6313638923	0.6633297029	0.5749664024	1.001140957	-0.3797820522	-0.933990197	-1.034766601	0.9932469926	-0.8390728553	-1.542840417	-0.04294145105	0.584133861	-1.021572448	0.7260925495	-0.4727449427	-1.328810637	0.3457030642	-0.5470725767	-1.728019955	-0.4878435222	-0.1908982069	0.01304164272	-0.2779404613	-0.305807746	0.6305546119	0.2695687615	1.342050422	2.168819292	-0.9533972581	-1.010508964	1.965014441	-0.4400949789	2.459508309	-1.324557551	0.7048393687	0.3496008849	-1.472982832	-0.2171411377	-0.4469737783	-0.6553370641	1.212924679	-0.4579475491	-1.795065857	1.534522981	2.155895888	0.7407327338	0.5240983967	0.03093324905	0.07242082992	-0.6390252752	2.190040691	0.8429038535	-1.528381302	-0.8035047816	-1.067305927	-0.4911731379	0.172428909	0.1932017395	-0.3315624118	-0.4342441164	-0.7353902976	-0.4281702773	1.487682195	0.7318465703	-0.1371079624	0.1650856874	0.405868344
-0.03361581783	-0.3824156935	1.398257058	-0.9190024735	0.1461868796	-0.8495912242	-0.379353945	0.2613045989	-0.1407137816	-0.5709333815	0.1336980291	-1.54077819	-1.512702545	0.8282311796	0.8274147115	-1.624813623	1.148368738	-0.110655133	-0.8759603501	-0.721516851	0.5041405767	-0.1476246429	0.8595408292	0.02435764969	-0.4542508935	-0.09841560331	0.7884524606	-0.9215084801	0.3354366387	-0.5954857981	-0.7276970819	-1.075714906	-1.55071286	-0.04303172384	-0.4158546781	0.8578985839	0.5506282369	-1.000143108	0.0006587098455	0.1918187407	0.7957308352	-0.2400955642	0.9410946966	-0.9664990862	1.123279271	-1.225599099	0.3748943552	0.1191213122	-0.3446822271	0.01080699132	-0.2363872461	-0.01095722666	-0.1795185852	-0.9389608205	-0.539947358	-0.1087444014	-0.5679034553	-0.1229807086	-0.3072263654	0.4553746931	-0.2664914811	-2.063443951	0.7364890901	0.5999455651	-0.3064676809	-0.362159705	0.7057378521	0.459548963	-1.280903551	-0.5631405313	-0.01040246652	0.7849257872	0.806425701	0.7284901615	2.112856125	0.1780671376	-0.6436325019	-1.137414444	0.486780698	-0.2539719747	-1.596263869	-0.4674119372	0.7428841605	-1.387591799	0.4650268317	-0.1216004252	1.404550168	-2.103308095	-0.3456954063	-0.1944007739	0.6118287165	0.2258474486	-0.08729870307	-0.4061545511	0.001665407719	1.778205317	-0.3772355243	2.814477126	0.7830861351	0.1316522894	-0.5361334647	0.6925359606	-1.579646912	0.7125413417	0.6720015755	0.8693849796	-0.387962174	-1.047131884	-0.3073515874	1.906495371	1.24673551	-0.6140377198	1.219760187	0.07033484627
