melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137
0.9578407904	-0.4495711846	-0.005078527572	1.075752904	0.002137440184	0.8185439849	-1.057476611	0.3365638569	-0.5989043956	-0.01672226903	0.6923406137	-0.6653192186	-0.7448137736	1.009622343	0.8542810402	1.755205058	-0.179374788	-0.4091124094	-0.5334291447	0.2845657323	-0.6028463134	-0.9485754065	0.07822902957	-1.862179417	0.1885288323	1.126388501	0.2043158435	0.4424303655	-1.220019258	-0.8026290898	-0.515361233	-1.162369581	-0.7901381889	1.527047641	0.6794876605	1.14845002	-1.146237799	0.7646955465	-0.9177025698	-1.177713573	1.150421336	0.8576050486	1.395643443	-0.3831593979	-0.3472305919	-0.1225873944	0.4486128419	-0.7944480092	0.671116236	-0.9363673036	-0.06678040871	-1.384237624	0.1337477639	-0.8056375078	-1.08403145	-0.2479031091	-0.06269441752	-1.515125339	-0.9905518309	0.191384227	-0.7162426208	0.7209877892	-0.1332005359	-0.01554208737	-1.423431477	0.7928224523	1.496881939	1.336296745	0.5541799705	0.1002633645	-1.504649006	-0.2517903751	2.673664073	0.4749162908	-1.972255062	-0.4294248346	2.388707203	-0.2598027742	-0.4570227607	0.1616513858	0.196441799	-0.7833620669	0.2156503099	0.9701414676	1.538706829	-0.3817528125	-1.125177752	0.3471127453	-0.8098983591	0.9512616804	-0.4979716469	-1.426963963	-0.1006939122	-0.7271858016	0.2551230699	-0.3531774111	-0.964646161	-0.5565700629	-0.682299018	-0.107901383	0.1440657624	0.1585102326	1.110457207	-0.3582848413	1.203018484	0.1466836712	0.2241637459	0.6566815751	-0.5154962512	-0.1703907971	0.7180260196	0.7646309021	-1.21584615	1.415587894	-1.041355746	1.134517903	-0.4698692987	-0.9966833475	-0.4987745521	0.8978843423	-0.7208364937	0.6478734151	-0.7779751668	-0.5387316625	0.2762218379	0.4556560507	-1.560767195	1.403526733	1.251158731	0.2206097735	-0.9593424651	0.03086467132	0.9648693461	0.2374123542	-1.38478915	0.348532531	0.2065361176	-0.05422005874
1.090141826	0.7123298816	1.317090557	-0.4905983485	-0.01257285995	0.8187781635	-0.2635045988	0.1426573045	-0.9468851332	-1.146740065	-0.4889010169	-0.6757782014	-0.9516388995	0.8006732393	0.6606376414	0.3817994822	0.1633253711	-0.5910147734	-0.8566460177	1.704471545	-1.445072598	-1.047698221	0.01256164289	-0.9588120428	0.5766364947	1.755419188	0.9273958947	-0.9622476962	0.006330677893	-2.036261903	-0.4697865423	-1.105300321	-0.4693705178	1.823558686	0.8173510885	-0.22785946	0.01345638935	0.3951135196	-1.043038178	0.3742968922	0.6664003278	-0.0294053499	0.3762257599	0.9664134071	-0.3731783588	1.067558594	0.2874968344	-0.6429389798	-0.01491793173	-0.352274874	0.8456688524	-1.065066723	-1.022899103	0.4216575801	-0.2952033992	0.3497092764	0.2399207676	-0.584622198	-0.3707687867	-0.563042437	1.045546239	0.7269046477	-0.5629017335	1.125732368	0.613138222	-1.168014735	0.3534390264	2.040809551	1.363586583	-0.1519521983	-1.573324522	-0.7437880529	0.9388203833	1.171407634	-2.28075042	-1.122921593	1.30200929	-0.9305128708	-0.8397380842	0.5245821172	0.229064615	0.7825852684	0.7918078141	-0.5953080505	-0.6516187834	0.3282814248	-1.581098154	0.1362244227	-0.3264850237	0.9252132071	-0.4345653006	0.1236424998	-0.7272184824	-0.8833652076	1.238510572	0.006353007802	-0.9197905402	0.9186991652	-0.7513744595	0.7375375053	0.8770428189	-0.4307762535	-0.4907130988	0.1977731672	0.8148378966	0.3735566107	0.89806186	-0.5250679321	-0.7468774554	0.09618585525	0.5657888432	1.040303024	-0.2210636561	1.515286869	-0.5934385797	0.1800698238	-1.620546532	-0.8782376363	-1.303263824	1.109894319	-0.8727613583	-0.2119983878	-0.711377584	0.4299255458	-0.1716597906	0.4437773111	-0.2377785415	0.8638840732	0.4451475423	1.023890004	0.138852441	-1.915746929	1.034428541	0.6147723043	-1.925809094	-0.1617264081	0.004666020007	-0.3205267967
-0.2715929112	0.5012869259	0.7664021181	-0.9619283621	0.4604692039	0.5775898249	0.5905292951	-0.1805564119	-1.042322807	-1.01686491	-1.222278956	-0.0963116729	0.4450833933	-0.3327755543	-0.2720483954	-0.7473237442	0.9555048893	-1.399647324	1.03212212	-0.005485346108	1.076083498	0.3567548258	1.020108321	0.5755094822	1.032046921	2.191786997	1.086021806	-2.120694529	2.157034616	-0.6955011541	-0.2543216946	1.398555502	-0.07040097018	0.6897029566	0.8268742872	-1.0857517	0.6737375264	-0.8607724369	-0.7020722201	0.08124568367	-1.275426691	-0.9215527278	-0.5972976652	0.117188659	0.1429977513	-0.617072311	-0.8911544146	0.2537026951	-0.4411819557	1.276589818	1.129073836	0.6663205788	-0.6026352163	0.8151904182	0.5134483683	1.973437818	0.3293906387	-0.02312554683	1.403351173	-0.7926840149	1.781686768	0.1920215645	-0.6410478866	0.8921981962	-0.3895375942	-0.397039382	0.1365746045	1.847832678	-0.2689855117	-1.080593495	-1.172060797	1.346945196	-1.759265012	-0.7723572167	-1.481719754	1.317232395	-0.1584314269	-1.116671734	-0.8406470041	0.6795018725	0.7409923123	2.185098099	-0.4082779882	-0.5932736319	-0.85872663	0.2397877579	-0.5531368557	-0.0533267294	0.3447991342	0.764963309	-0.4522571187	1.457667994	1.378361171	-0.8435805098	0.9928865334	2.657282724	-1.352622257	-0.5248946421	-1.081506893	-0.133422759	1.029377091	0.3829930626	-0.3671129387	0.5887716775	1.067626935	0.9733966891	2.226335555	-0.07477108701	0.1712393115	0.300093899	0.0002020992697	2.198596975	0.07162347061	0.344833496	1.272294491	0.6948788364	0.5405330248	-1.354480945	-0.5137580784	0.1025643199	-0.5487867251	-0.1839329112	0.3178251811	0.5581165917	0.3795791706	-0.9059453891	0.01947646482	0.3554227626	-0.9799708691	1.377447904	0.9417771573	0.05892094663	-0.09637559705	0.7546157005	-2.156844874	1.533152561	0.9699907582	-0.4602508418
-1.605348376	-0.600516096	-0.8492364119	0.1150590486	0.7760213227	-0.6676460505	0.4311095863	-1.150075504	1.556046185	1.179780172	0.1114739442	1.193960634	1.388750092	-1.082760951	-0.9201079789	0.1879663504	-0.5058056174	-1.081398458	2.821898283	-0.06514977456	1.99736659	0.9607966616	-0.198391296	2.015163212	-0.5651416288	-1.306931764	0.1231750284	0.6402756505	2.508232616	1.739339928	-0.7466815893	0.1562399427	0.1758933176	0.2445597059	-0.5049864119	0.004481939348	-1.035610584	-1.17003111	2.220829694	-0.3416872288	-1.474931985	0.2897345326	0.1197186133	-0.7893086806	-0.5950314974	0.2220901574	-1.557604144	1.560160417	0.5922475234	-1.40615629	0.9245976304	0.07767204901	0.7209178093	-0.8772780024	-0.2717852447	-0.03340643199	-0.6328173457	0.1623333188	0.4168752791	-0.3898394301	0.356657673	-0.3303675495	-1.384988925	-0.7758915733	0.08118330397	0.4666327572	0.4715433469	-1.131972592	1.181405987	0.2630331558	-0.3947003747	1.323159305	0.3437731911	-1.720813946	-0.5675792298	2.162001103	-1.160636494	-0.06059914427	-1.319472105	-1.178747603	1.329305961	0.7601876344	-2.299279806	1.140712883	-0.3693118423	-0.1712789394	0.8185302239	0.03034056849	1.458663867	0.3970700137	1.835522082	0.0178644575	0.432287137	-0.1294653893	-1.118564503	1.491884991	-0.03272812608	0.5850316406	-0.1309922127	0.02129412148	-0.08159537583	1.447333584	-0.8516003522	-0.4158592852	-0.7665371501	0.2779978495	-0.6377914843	0.6142167444	1.149300437	-0.632336646	0.702089152	1.278866729	-0.590133851	-1.825125515	1.525527802	1.50194083	-0.5980456701	-1.475272983	-0.06849330873	0.07936725388	-0.6550699174	-0.7126087871	1.21024766	-0.5478236342	0.6770254906	0.5215179781	-0.4490871741	0.08742055051	-0.4073651594	1.101085102	0.01679245399	-0.02384358767	-0.8972951355	-0.08420148753	-1.099283606	1.02509273	-0.6424054478	0.1232034246
0.1118668835	-1.22330904	-1.277523465	1.031490625	0.4847125335	0.3435960508	-0.7948566781	0.2822828684	0.4215951046	0.2423582776	0.8445764254	-0.5201119284	-0.5626147057	0.3336600836	0.9455943041	1.374503527	-0.3684817501	0.1093268336	0.4012822554	0.2510602425	-0.747748589	-0.2381261695	-1.328389078	-0.1690185736	-1.079438398	-0.2379913379	-0.04465129536	0.6667676234	-0.6797502799	0.03145751533	-0.7488818795	-1.284255189	-0.3839144439	0.951240536	0.5120679133	-0.1343620556	-1.858425724	-0.1316214202	-1.182124156	-0.711698877	0.9688503719	1.089389024	1.382657741	-0.5664799826	-0.04292909924	-1.569536446	-0.2678709515	0.3320730124	-0.1623574288	-0.7209359883	0.2225394056	-1.31316399	0.4320595304	0.2470985814	-0.6043733325	-1.197126692	-0.8189282009	1.107018924	-0.6656638102	-0.3002657188	-0.8297113155	0.3926843312	-0.937844152	-1.379481914	-1.021676406	0.473767056	1.739316266	0.01037104728	-1.430452578	-0.07529854943	-1.782253554	-1.551641626	2.415666755	-0.1817214484	-1.122316016	0.4017466234	0.0389282956	0.3270920666	-0.5220944291	-0.1164533015	1.799062693	-0.1672560891	-0.9184643155	0.1961652662	0.2732233496	0.114458859	0.7987054854	0.4168369766	-0.6730414237	0.4388592171	0.7039309578	-0.2226178904	-1.226114713	-1.429258697	-1.297093815	-0.7734986478	0.3206837295	-1.067916215	1.346841284	1.505850525	0.446391652	0.4698558582	0.1987629245	-0.5944110309	0.3843670808	-0.2144120035	-0.1530838195	1.046179197	-1.532255258	-0.6860174089	0.3561253929	0.2956406543	0.1841838352	0.4424950853	0.005145762536	1.944221722	-1.893495475	-0.2961845253	-0.2408772052	0.9053909779	-0.7062929489	-1.054435298	-1.102037246	-0.6046208756	0.8100486875	0.4691485098	-0.4289453582	0.9388853374	1.734163726	1.157871514	-1.627458525	0.5336905029	0.5104731505	-0.3241771181	0.9635317098	-0.8501649054	0.5597926101	0.607943781
1.305014477	0.4592473089	0.747509579	-0.03505942962	-0.08086326175	1.230134628	-0.3443374052	0.6290552749	-0.531265408	-1.067503945	-0.2172761867	-0.5770190076	-1.054194546	0.9883409464	0.7226061822	0.4577381843	0.3018978148	-0.2505760188	-1.185391804	-0.1919459428	-0.8348627088	-0.379701633	-0.755928227	-2.048297091	0.7250573323	2.030133667	0.8718863798	-0.6615203861	-0.8391942747	-1.848154404	0.1085597587	-0.8573716395	-0.2121480516	1.408147552	1.60242772	1.637035284	-0.4685010379	0.08238067797	-0.8972954096	0.5904088899	1.061787471	0.2125897936	1.311094396	0.1041136442	-0.07690445304	0.8991398859	0.7669946164	-1.143847831	-0.2419047173	-0.6860585182	-0.7024733239	-0.6699061617	-0.3978393601	0.3406496205	-1.783604605	-0.7951551522	0.2107271405	-1.128128955	-0.5633333624	-0.1767433154	1.134923495	1.245661777	-0.4454710551	-0.03636608931	-0.3309576938	-0.3867683685	1.134723208	1.889087937	0.8273445646	-1.334999096	-1.618856128	0.1739025126	0.7651932836	0.7776694938	-1.14639459	-0.7483961912	0.6648100377	-1.394977568	-0.7637245931	0.5303712263	1.478967737	-0.6368767931	-0.3719795814	-0.009470912598	1.222402135	0.5015316834	-1.063829655	0.4507206768	-1.115903858	0.370978878	-0.8475683023	-0.9787879567	-0.731698329	-2.254734278	0.4095498262	-0.5371887702	-1.330420701	0.01873929893	0.3773434592	1.446700061	-0.2000275413	-1.401286933	0.3583131086	-0.3881093046	-0.266793331	-0.5676721493	-1.876394041	0.4849027496	-0.6932424671	-0.1532176613	0.4382982505	-0.7263401558	0.2060926464	1.646107607	-0.371425697	1.50451797	-0.3648649105	-0.2130161703	-0.5631267853	0.6941012717	-1.331995968	-0.8046708984	-2.382775414	-0.7665932063	0.2909639089	0.1069647514	-0.9040173674	1.264425213	-0.3345502944	0.5465983247	-0.5282271313	-0.1006528383	1.347521366	0.5723031359	-0.5481361877	-1.529334512	0.183665341	0.3228015078
-0.1456466502	1.276664538	0.5143488167	-1.432295131	-0.1327228606	0.03062674547	1.067478789	-0.03619773186	1.678797944	-0.5516400705	-1.839113041	1.663991563	0.2594916814	-1.106241174	-0.4111879564	-1.093325736	0.8110318112	-1.268670039	0.1877177781	-0.7738987099	1.239678502	-0.2092606865	0.4607560643	0.7427008311	1.24441813	0.413376091	1.139821292	-1.177692832	2.010094615	0.9491347641	0.6334604147	0.9915853721	0.1491845638	-0.2385473975	0.8512053994	-1.708258977	0.2124223289	-1.304351083	-0.02017915959	1.669857731	-1.77290202	-1.092484868	-0.6292682644	0.2075857162	0.1228428456	-0.107649515	-0.8778696643	-0.6461185975	-0.367668817	-0.4750586477	0.1728752575	1.656777854	-0.939650335	0.6765459903	-0.269436284	-0.522611888	1.629749544	0.9089012745	0.6883579752	0.7065535132	2.102400315	0.2292469704	-0.816123225	0.5306992838	-0.7195831467	-1.865342908	-0.372006447	0.2466398833	-0.2093783102	-0.4467236546	0.01229392076	0.2214069821	-1.647138836	0.1241093324	0.06929495199	-0.4432400099	-0.3439227955	-0.9592059796	-1.238153719	-0.1698823085	0.1365345143	-0.8595800583	0.4719222415	-0.8026847013	-0.6699048833	0.160573974	-2.163114804	-1.18730848	0.589799302	0.2555063655	-1.858102057	-0.3954625346	-0.2307395082	-0.4490195823	0.1715267701	0.5298119874	-0.1013280632	0.05248741038	-0.9688660179	1.581636121	-0.7963814367	-1.113142399	1.345839739	0.8003431219	-0.1039052534	-0.530277823	0.8291761552	-0.5892133587	-0.2554515511	-0.5382797179	-1.396453775	-1.393466601	0.4748535698	0.5452578881	0.1906677466	0.6632741036	1.515941739	-0.751147879	0.003572106619	0.213885694	-0.3746255863	0.370350525	0.661115036	-0.1479031482	0.3755908113	-0.0004803246902	-0.8612708803	-0.3765177159	0.296749584	0.4703454347	-0.451307454	-1.289332589	1.314531006	0.7640876646	0.05473586721	0.02180063064	0.06049689295	0.2955958009
-1.388659827	-0.5334347395	-1.080366319	0.702476245	0.2512448908	-0.6422607902	-0.1940131963	-0.9844529699	-0.1905455621	2.123900082	0.6506888829	-0.438216455	0.2309813901	-0.9163798116	-0.4377668301	0.2032503758	-0.4114682246	-0.002806924735	1.542308789	-1.109366377	0.149143101	1.076178454	-0.1436420025	1.150221436	-1.429083867	-1.557565627	-0.2718942643	0.4403794237	0.05486731975	1.308858139	-0.5785825991	-0.2969899121	-0.5338557949	0.004636067945	-0.5291907027	0.1630172442	-1.548196401	-0.9824737045	0.6608751368	-0.8266884793	-0.440944949	0.7959796403	-0.598458314	-0.1747945654	0.9295862147	-0.2316962032	-1.344426099	0.6677655695	0.750611278	0.3376125463	0.9829291015	-0.4311553804	1.030721329	-1.969358715	2.095586838	0.7369493271	0.1300794445	-0.5245304476	-0.2040935897	-0.693447786	0.9805996784	-0.2444361023	-0.9895417872	-0.8367498448	1.776241206	0.8708863174	0.6355639652	-1.095331182	-0.9055343909	0.9509698224	0.2625290534	0.6296434181	0.02491638547	-0.8817317339	-0.3421366011	1.372291711	-0.1450621135	0.7580504257	-0.9705187698	-0.665522014	-0.1438035847	-1.272333381	-0.4442258127	0.8066251648	-0.4140256044	-0.2372228254	-0.7039514278	0.2096099766	0.0535074628	-0.2062552472	-1.206391075	-0.2262600879	-0.6998343076	-0.1987098966	0.2163166561	0.6390118667	0.2110209992	-1.446176965	-0.6374366431	0.6636312892	-0.8790192243	1.827916522	-0.5121036035	-0.4262388243	0.9898627323	-0.5862951356	1.094062149	0.7112149961	1.689958515	-0.6061566084	0.1639950895	-0.6210693583	-0.9035688836	-2.03474822	-0.6672955051	0.3267020464	2.301007504	-1.670543262	0.09002906843	0.1876952945	-0.2785051595	0.2794519558	0.9896566213	-0.4914484401	0.4079013866	1.265312727	-0.9994713097	0.3852426971	0.2592460906	2.25049378	-0.1442512381	0.3871877872	0.5208971743	-0.626027227	-0.4683157072	0.6650199801	-0.04427350839	0.07174657431
0.6213156517	-0.6854576955	0.348472221	0.8203640354	0.0577227331	0.4451005957	-1.338489608	0.506911231	-0.8287494427	-0.5715499547	0.5691994494	-0.5338939065	-0.1240403242	1.018576349	1.043133458	1.675584734	-0.2611373387	0.3451650968	-0.7450388236	1.476326021	-1.329330095	-1.058399575	0.164855127	-0.4524508255	-0.2314162562	0.09490413493	0.3506329662	0.2432961839	-1.551474941	-0.8845272516	-0.4279095996	-0.6268424586	-0.1347196466	1.653746919	-0.5665692003	-1.001317215	-1.26236276	0.6997373662	-0.6095747013	-1.201067999	1.098671472	0.7845461026	0.3666377634	0.05339257402	0.9639580997	-0.1502803267	0.08767763664	0.6456679423	-1.187450108	0.2370595503	1.2601885	-0.9494961801	0.196189206	0.3158997386	-0.458944472	-1.200599012	-1.867745251	-1.134428759	-0.9242945158	0.3524678114	-0.8053807588	0.5502582299	-1.147688741	-0.5382830082	0.3711381909	-0.2360642117	0.9274056628	-0.1516736043	-0.1341868233	-0.3794440428	-0.1647175037	-1.794437513	1.674923866	1.58137668	-1.747801196	-0.6956129344	1.308050701	0.7177647566	0.343891646	-0.1735107157	0.6974601744	-0.8286670526	-0.09488408824	0.0008991032131	-1.334752231	-0.8480120426	0.4273742717	1.646374143	-0.6285373338	0.1468242486	-1.009091492	0.08481406417	-0.9596495775	-1.097354953	-0.782028951	-1.013036107	-0.3188252248	0.1791045909	0.3389103338	1.266908342	-0.1312489484	0.1945710572	-0.9151834019	-0.3725390015	-0.3477845049	0.2365917658	-1.319935925	0.4423125878	-0.433597602	-0.09446528928	0.2031630227	0.2334001759	-0.1369630766	-0.09269295294	-1.08717234	0.3300634619	-1.51482978	0.2035940373	0.1694721835	0.4315724784	0.1089876431	0.2168118694	-0.4519205613	-1.511976262	0.2120772157	0.4262848685	0.6713759032	0.155581502	1.122051708	1.621276939	-0.1384685366	-0.9289669479	0.5219636988	-0.8387180847	0.1516348177	0.06984967005	0.274889886	0.402418478
1.027604421	0.8667505562	1.304844719	-0.7865626563	-0.1356616376	1.240687565	0.04808342571	0.5396760379	-0.7158147738	-1.293189625	-0.4797046661	-0.671863528	-0.946071052	0.926107669	-0.002710608936	0.1348981854	-0.1323725537	-0.3137239158	-1.113849598	0.8108058031	-1.854228794	-0.2389262619	-0.3249176442	-0.3289547625	0.6620461339	1.752289544	1.035734464	-0.3748342648	-0.2863307081	-2.282634673	-0.4481717564	0.619485691	-0.0880821741	1.347929049	1.376467281	-0.2959572786	-0.369314225	-0.07932063783	-1.418952838	-1.033511914	0.7904120002	-0.874601438	0.1881148899	1.570139699	-0.1630084053	-0.8090030053	0.4681367083	-1.617965549	-0.9723220736	0.3980980517	1.469865589	0.899992285	-0.1291023624	1.432135882	-0.13387222	-2.014721609	0.3124908314	0.242658919	0.1340223282	0.7371937424	0.1699005339	0.714076137	-0.6128252928	0.3761416097	0.2304920031	-0.5932243642	0.8171243379	1.016356662	1.937362796	-0.4964739187	0.1993603558	0.692089653	0.146030549	1.221867229	-0.6340818068	0.0582655331	0.4128485738	-1.15627979	-0.2257309987	0.490686222	1.065980711	-0.5127106659	-0.3697705352	-1.805825039	0.9178553184	-0.5543434946	-0.2750362789	0.204301695	-0.05624814528	0.768881844	-0.3009160379	0.3695999867	-0.3559816978	-0.8889498147	0.2395183066	0.1220461615	-1.800225791	-0.5795420091	0.6700388865	1.215845395	-0.3236024669	-1.720366604	-1.087400866	-0.9478064236	-1.148605369	-0.06736657284	-0.5258672711	0.08819671313	-0.7629531084	0.4266548634	-0.2443029172	0.3775993153	0.8136916221	0.9956912536	-0.05778208435	0.7004140809	-0.6818765074	0.3851685861	-0.6395459479	-0.3515213131	0.9305778828	-1.636852152	-0.8398893053	-0.4682888108	-0.1496517372	-0.4369107017	0.7128472104	1.492123078	-0.5177142952	1.523120598	0.02497585784	0.5785694363	0.3739655064	0.2563297069	0.6071932436	-1.234427266	1.342691632	0.7101322352
-0.3630312652	0.7855528952	0.7001195955	-1.171360167	0.2902964253	-0.001338608745	1.238394155	-0.5712734735	0.3059839753	-1.006250687	-1.702302036	0.7225124101	1.029797661	-0.8178051268	0.04728722051	-0.8897345748	0.8730745616	-0.9508143069	0.7875598037	-0.2313647842	0.4920389205	-0.2075502009	1.499951419	0.8314749481	1.175048793	0.5635818785	1.285661023	-1.549887078	1.895726219	0.7701198326	2.197992814	1.416459225	0.4494855019	-0.2264957986	0.003182392891	-1.741570233	-0.3207890572	-1.181214584	1.281566114	0.6849966239	-1.128738084	-1.276536127	-0.5519933184	0.7716998406	0.6931903933	0.4055018458	-0.3869298207	-0.9558850358	-0.8174670908	0.5959005624	0.3405461118	0.4335048386	-2.215065947	0.8832053624	-0.4104693992	-0.167288149	1.081015508	-0.6376258003	1.090869496	1.824337445	1.498587549	0.2950218523	0.2781827678	0.6034990528	0.1586241535	-0.306385802	0.5710001512	0.3686675944	-0.9650265538	-0.1873605957	0.6299188517	0.05407917523	-1.4655824	0.1934623848	0.6661794137	-0.4392240484	-0.7771779311	-1.00954335	-0.7288734718	0.2864829018	0.4334382301	-1.644053056	-0.06099834893	-0.6124055564	-0.6496134749	0.5812630065	-0.1577474875	-1.289233966	0.3736418226	-0.2461368311	1.119439671	0.7423000416	-0.5096216356	-0.8654513131	0.6491012992	1.442393303	-0.1276198297	-0.002429248142	-0.4180326982	1.312188962	-0.07299434003	-1.177713994	0.4028166186	1.599116507	0.7500148882	-0.02640672348	1.256086018	-0.5446863852	1.266017876	-0.2335462712	-0.5259176784	0.3590644587	0.4888673793	0.6817983479	0.1317993274	1.232363323	0.5309087654	-0.04404760952	0.06110831476	0.1536917676	1.049055427	-1.25408485	-0.7730135558	0.695656631	0.2267488399	0.4196256151	0.1529059157	1.192764785	-1.625276595	0.731815012	0.2957323157	-0.8255042811	0.4920720021	-0.6594074014	0.1461494145	-0.6616947198	-0.1485331788	-1.21027473
-1.302811592	-0.8532494256	-1.108426751	0.4852545183	0.5832996201	-0.8522184742	0.1582740063	-1.425079538	0.007074735642	1.947013769	0.7300887905	-0.696077593	0.3308543958	-0.9232377951	-0.3470621096	0.4081752518	-0.8538122108	-0.4044167273	1.776478932	-0.6817960899	0.646773701	1.81067776	-0.5775081978	1.556143575	-1.483196796	-2.141944085	-0.2139407042	0.964351787	0.1306653652	0.07683276923	-0.8977364169	-0.5274738694	-0.3187810911	-0.334364179	-1.122736343	0.262447764	-1.907063821	-1.260729325	0.2621534782	0.890234929	-0.3723150155	0.8228856471	-0.3053724782	-0.2461988976	1.229587615	1.061769569	-0.8430127412	1.103022747	0.7226206251	0.9749635431	0.9873035219	-0.2820023282	1.02900276	-1.473497753	2.171954493	-0.1553532503	0.5228180754	0.5823183118	-0.3875665313	-0.6479497801	0.2104332303	-0.6167745701	-0.1818731929	-0.3433822219	1.721461103	1.79904059	0.790215578	-1.034058648	-0.6421854188	-0.1755347556	-0.2500594447	0.7573508624	0.7495773425	-1.220346619	-0.2959079713	0.7426827796	-0.4853953029	0.6226678302	-0.8143868678	-0.3694748107	0.003048778236	-1.558882969	-1.28861219	0.2178790333	0.2913701642	-0.6682984153	-0.4841994251	-0.1098880178	0.7624905897	-0.9314182462	-1.344071431	0.08085763261	-0.6507657294	-1.000560169	1.641516509	0.2411706508	0.5402968226	-1.254350682	-0.8545571454	0.1232423065	-0.5189705088	1.54708397	-0.270293825	-0.5417844225	0.7150082793	-0.5639602838	0.6207765091	-0.02581831189	1.647896703	-0.2797188935	-0.2404176387	-0.08470190823	-1.340763636	-0.6324253271	-0.6964905018	0.7712769119	1.088343014	-0.5806242885	-0.07241871626	-0.08854654848	1.115908413	0.8190787996	0.9140940422	0.0321682344	0.07265276004	2.152624936	-0.7734663731	0.6000773559	-0.5570678092	1.791670261	-0.4816089406	1.078236437	0.8392109594	-1.155639208	0.4625379671	-0.6773279333	-1.115561375	-0.6080351298
0.641543885	-0.6883667578	0.0870816828	0.8896138339	-0.04378046353	0.4657158452	-1.08856044	0.2634451081	-0.8105339746	-0.4375487502	0.3807939663	-0.1944089465	-0.3215010634	1.151050501	1.13878721	1.609621573	-0.08294652666	-0.04210257064	-0.2713611514	1.589071489	-0.8042470062	-0.8696619823	-0.07532248309	-0.4290518825	-0.5877101017	0.3620319558	0.4448046194	-0.2580556378	-1.546420257	-0.991839184	-0.6342771277	-0.8181957271	-0.6315634306	1.506536467	-0.5631195919	-0.5980497147	-0.8480662756	0.5767224024	0.09370618559	-0.5659895505	0.7225901239	0.7889443742	0.8632530993	-0.6420958936	1.319001828	-0.1686188782	-0.1753916584	0.8038125553	-0.8388415654	0.5250860595	0.867529437	-1.275220229	0.7608516122	0.1191321857	-0.3478345896	-0.1294185598	-1.9490612	-0.721115288	-0.9183914014	0.4713846778	-1.542286664	-0.1971193527	-0.3527554866	0.1206819155	0.5313103435	-0.7810010533	1.116346454	-0.2603465273	-0.6254962303	-0.2486049795	-0.1492900298	-1.327271164	1.812524817	1.252399021	-1.558739464	-0.948776835	0.7580335489	0.4173575363	-0.4476803978	0.0006880534504	0.06085666046	-1.543928915	-0.3312994853	-0.5422372866	-1.239166085	-1.130378916	-0.2340693208	0.9614849817	0.06539290093	-0.8531460409	-0.6207216004	0.2239656919	-1.023815403	-1.819762397	0.2032507428	-0.8971967288	-0.2615903313	-0.574392875	-0.2993191385	0.6893413651	0.04309127638	0.148264958	-0.1808387937	-1.534768896	0.4189480768	-0.1977498867	-0.1074279936	-0.2193544117	-0.6406796527	-0.313692462	-0.2266605433	-0.3535520218	-1.475462278	0.8326913621	-1.595062057	0.2799429028	-1.629209198	0.3394470635	0.3195699226	-0.1998130207	1.014549909	1.019695007	-0.01759820895	-2.229194343	0.04924449754	0.4036121182	-0.219479432	-0.7161746193	0.473173494	1.25117281	-0.5256195547	-1.650581727	0.4185031596	-0.9232583382	-0.8254407423	0.3139898842	-1.154258439	-0.5114335703
