melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135
-0.6849246361	-0.01658327419	0.2075211953	-0.2529664383	0.1086338494	-0.5953436368	-0.2786298483	-0.1927446427	0.8548435627	-0.7579196227	1.28322008	-1.473636344	-0.6772912033	0.09441711676	0.8852370109	-0.304224707	0.5982635153	-0.5602718105	1.074600259	0.9332823229	0.4007654507	-0.6887331949	-1.402037544	0.8285269385	-1.014546281	-0.3284191463	-0.09543391565	0.3649628316	-0.0819680665	-1.035599893	0.3677220434	-0.5906215897	0.7238707523	0.7515995739	1.078344987	-0.7162407127	0.6253498393	0.5610045092	-0.02701699501	-1.256442187	-0.9725226252	1.385195464	1.000114547	0.7571582463	0.02426851829	0.6265819275	-1.21286056	-0.9509093156	1.342638715	-1.387170523	-0.1037905556	1.439671065	0.8800846472	0.3973740024	0.7152095786	0.08949366719	-0.3146501684	-0.7135312591	0.2582628367	-1.225974787	1.333049667	-0.8039021938	0.2324792377	0.8589019834	0.1118391678	0.2450424538	-1.571156557	0.09974771252	-1.051733635	0.888869618	-0.8453799754	0.1103968532	2.304741414	-1.670728965	2.639399692	0.8085591609	2.877594114	0.9270144551	0.5223670138	-0.1001960891	1.07621691	-0.1355355214	-1.229139922	-0.2481222839	0.6174082092	-0.5660304797	-0.5085291921	-0.3772548793	-0.6336483237	-2.582848619	-0.2493496566	1.433543616	-1.370730416	-1.312847769	2.087305978	-0.6525876006	-0.1362478301	0.106246851	1.087036294	-0.604756888	-0.07087288984	0.2350291571	-1.085743341	1.88735107	-1.399533643	-3.026427352	-1.236605326	-0.5410689802	-0.2400836986	0.4646908158	0.9319752391	-1.674766963	-1.772871554	-1.815946417	-0.2436935776	1.602883024	-1.325406386	1.850858234	1.637983056	1.732641762	1.268336466	-2.17644512	1.319591842	-0.6181366755	0.09513991193	-0.967003883	-0.5637644927	-0.3267110353	-0.7558635437	0.03779041831	-0.08147488282	-0.2624685146	1.157149831	0.6438721769	0.2760480321	0.8322110156
-0.6627431196	-1.231197098	-0.07158240366	-1.191662424	-1.175761407	-0.2971734597	0.96703317	1.509086565	-0.5566539554	1.062878922	0.9926017867	-0.03058868332	0.4880813155	-0.3306120414	1.065940675	-0.5489951751	1.624569366	1.292622245	-0.5905034653	-0.2714773206	0.1777173897	-0.1263939016	-1.017143579	0.2556308275	-0.559813853	0.09616354149	-0.5293978211	-0.04127021812	0.2849286494	-1.293209236	0.2070258229	-1.011631931	-1.193784116	-0.2312383103	-0.7331487229	0.2193866584	1.073412494	0.8976166897	-0.9984980919	0.1566857268	1.119887954	1.004949792	-1.03796033	-0.4517238382	-0.2231977683	-0.260643716	-0.3137037413	1.614254208	-0.8742769725	-1.54797731	-0.09503776971	-0.1988227255	-0.4048565825	-0.02065377654	1.201872258	1.809616426	0.7076785433	-0.3024493986	0.288351588	-0.04359560828	-0.06537805511	-0.00985941169	1.359644969	-0.2595651434	-0.2028836405	1.014204224	-0.279667725	-0.13522766	1.282556507	-0.103663329	-1.307860041	-0.525905615	0.1731110143	-0.3740645669	0.9287796285	-0.2529231829	-1.012367932	-0.3902903091	0.8398441504	0.09772633705	0.1303563085	0.3748737402	-1.862083447	-0.4594971705	-0.3711490801	-2.220331245	-1.073817505	0.6690801882	-0.08231410879	-2.981312116	-0.7995620121	0.4681186528	0.6292247587	-0.8532979494	1.062060046	-0.1390624867	-1.572227663	-0.09259187328	0.5883889149	-0.1833208599	-0.1061557961	0.5746997439	-0.6741401371	-0.6785786482	-0.8391223756	-1.560971304	-0.7293246895	-0.06262104478	-0.8527824151	1.830821044	0.9373734812	-0.666602808	-1.137759799	-0.07237442452	-1.784834101	0.16883693	-0.3076035296	0.9497413889	0.2399899968	1.50387615	1.426700045	0.4061723002	-0.2882292739	0.8672538645	-0.4961676279	-0.8464319195	-0.2423755797	-0.5486978545	-0.005710371602	-1.52808818	2.263089197	0.7701680759	1.511247023	1.140771327	0.4243304065	0.8191276609
0.6785529224	-0.4722170641	-0.6418274315	-0.06326442761	0.02672065643	0.4286285874	1.461969075	0.6232851538	-0.37193036	0.6720311366	-1.186496293	0.4691031938	0.8344098254	-0.6704320379	0.3303299452	1.372757343	-0.5190881013	0.5132619332	-0.4697037355	-0.08039072688	-0.8792038874	1.184368215	-0.5084630907	-0.9596750315	-0.3340946038	0.2739712219	0.896942742	-0.6955671719	0.01745786861	0.3067591066	0.6852701966	-0.3707750183	-0.4804339256	-0.1369448458	-0.589736758	-0.7435538729	-0.709605761	0.1958591136	-0.006725450291	-0.1823711192	0.4056792248	-1.626013077	-0.6143303417	-0.829960092	-0.7194963101	-0.9923423225	0.32206996	-0.5151859686	-1.059798191	0.4457982383	0.2744632173	-0.4090814056	0.29316207	-0.4177280652	0.3291638021	-0.5677438246	0.2688541616	0.542341797	-1.592328438	-0.08800546658	-0.5517654147	0.1005820214	1.07484951	0.7858174746	0.0279777068	0.5060575187	-0.01275120681	0.4417880023	0.2813580084	-0.2322521294	-0.6346250431	-0.3478941715	0.8131418955	-0.1224796734	-0.25315059	-0.0003707372061	-0.7149886211	0.3882295524	-2.536118586	-0.6703507509	-0.1040089952	-1.240573465	-1.538639493	0.01788224313	-0.4925997167	-1.210376372	-0.2406169359	-0.4250355618	0.02066010699	-0.5010847209	0.3821992993	-1.782307956	0.1918149308	-0.6849347095	-0.9083726497	-0.06333228782	-0.5816346951	1.070678228	-0.1073569202	0.2346083128	1.447686754	1.429525648	0.3983962999	-0.8187022216	-0.1896939563	-1.144466378	-0.6796407032	1.127340564	-1.010245082	0.25391483	0.2470224453	0.1630447244	-0.8532630742	-0.9814932118	-1.868682765	0.8258133205	-0.5740636496	0.7783534264	0.9904376598	1.686839307	1.722391357	0.2478490422	-0.1102680985	1.421264734	0.3875194432	0.2689454741	0.8143630962	-0.8220992114	-0.143651414	0.07453138796	1.043520584	0.1659770149	-0.24017827	0.2820378811	0.1124584356	0.01472392282
1.005418828	1.175684451	0.2206937742	0.6758098853	0.8350882475	0.4594974603	-0.2521610803	-1.489755102	-0.7840353538	-0.4864484178	-1.375635419	0.6357806376	0.51263595	-0.5064153542	-0.3030865442	1.177158152	-0.6400646271	-0.3440444693	-0.005651120426	-0.4071249894	-0.4790315206	0.878989395	-0.3019734217	-0.2297688974	0.703166356	-0.3854075831	0.7760916962	-0.638337842	-0.3486173543	0.7160993695	0.654177197	0.1052989495	-0.7562866614	1.050714024	0.741953973	-1.479912794	-1.547497738	-1.125973432	1.015195483	0.5483133123	-1.158823351	0.6194263326	0.3510267824	-0.1146315813	-0.800843408	0.4207501243	0.1372607993	0.1440282153	0.2885721207	1.279284352	-0.4800444617	-0.02841505405	1.860892631	0.5494235792	-1.288657435	-1.597141154	-0.8007608971	-1.956386836	-0.1024795996	-1.263807252	-0.898767897	-0.1402314277	-0.2039168425	1.151436272	1.101573324	-0.5973073834	-0.4205663363	0.3707124099	0.1523522663	-0.5942741398	0.005080459867	1.445808769	1.848421153	1.081934421	0.1126713177	0.6517942161	-1.100730415	0.4999841822	-0.714453839	0.1287189003	0.09645063935	-0.2503317576	-1.00500958	0.04785408303	-0.04687876153	-0.3339018938	0.4561323106	-0.5994153662	-0.7787388944	0.899809871	-1.071102219	-1.746943381	-0.5177068434	0.4018415764	-1.15334115	0.1361585031	0.0968538377	-0.5713391386	0.2749517783	-0.07448453726	1.043730169	1.468091797	0.04200163226	0.3496746757	-0.03372621106	-0.2015729198	-1.371452643	1.599454214	-0.5711356435	-0.3258355461	-0.3497094754	-0.4266173215	-0.8465348948	-0.1676862199	-0.7495050527	0.7652369378	0.3069594222	0.3944792927	0.7552843496	0.9449708909	0.4017650687	-0.2062198049	0.09402686092	1.087574601	0.09140993164	-0.8259119324	-0.3034572928	-0.9240910877	-0.292484798	2.238700554	-1.114238947	-0.8992244327	-0.5047488431	0.6671583895	0.9933697041	0.628450089
0.2802926071	0.7831725175	0.6550896858	-0.04160860189	0.795314882	-0.2844063725	-0.8266716993	-1.422612626	0.6739843343	-1.089246208	-0.653666545	-0.4020192209	-0.891175206	-0.05658720029	-0.8023304435	-1.050607252	-0.8969795221	-1.04132401	0.7637302773	0.2048770714	0.1222961896	-0.3913376097	0.7996039691	1.160734368	0.8151258473	-0.8884633468	-0.2229932917	2.090588508	-0.4429463272	-0.1369008031	-0.3909216882	-0.3796959264	1.073363151	0.6730393973	1.084688647	-0.08333613005	-0.3100404471	-0.2175061347	1.604528502	-1.209857191	-1.661000841	1.323716382	0.5546776716	1.23748918	-0.5735613916	-0.02427992596	-0.1551872157	0.6851492786	-0.6473127993	0.4061049025	-0.4579753569	-0.4839006234	0.3963693528	1.22647873	-0.1319739272	0.5036299834	-0.07432318429	-0.2240332818	0.01442739903	0.205598389	0.1611533142	-0.6505774052	-1.377983451	0.3993782912	0.9646756276	0.1776444937	-0.6136765218	0.07199333802	-0.7469306914	0.309812788	-0.5172769225	0.3338509372	1.862523856	0.7208620882	0.1311465834	-1.281748165	-0.7493320024	0.6212915666	-0.1873782061	0.68004054	0.15555714	0.6597277832	-1.019324295	-0.09098762704	0.5002443276	-0.4491712172	1.780211997	0.3816722916	-0.7807662382	1.156070606	1.824938143	-0.7178100978	1.544995625	1.036900615	0.1452830279	-0.7942120093	0.7756332073	-0.1268125726	0.1361806657	0.1047919711	-1.028161758	-0.4887128379	-1.322341262	-0.4378230855	-0.3447398835	-0.2554524265	-1.302435018	0.6649321965	0.0412304677	-0.8064404445	0.1200315631	-0.8718655915	-0.3593447401	2.07753462	-0.3038654606	-0.128617666	1.617757937	0.4610219722	-0.4710208606	-0.9593472347	-1.078145941	0.04242977811	0.2833229939	-0.1614810563	-0.272365147	0.531794794	0.1533567533	-0.1940490456	-0.4665366197	0.8713567475	1.124314391	-0.8902115734	0.8827139232	0.6357464471	-0.4596070227	-0.2384728622
-0.8406301568	-0.17844844	-0.03828109342	-0.1156175157	-0.1574017001	-0.7057054153	-0.06410814009	0.04426464054	1.650682214	1.463915021	1.290906232	-1.522835026	-0.4933268458	0.185227954	-0.08106823967	-1.251834883	1.936825743	-0.2868329058	1.000275191	0.6034934674	1.276478002	-0.8570423264	-1.090105999	0.4631905933	-1.450052522	-0.4709627253	-0.7775945462	1.520692959	0.1332309395	-0.6699697181	-0.467920726	-0.1369712389	1.928780459	-0.2586268994	0.8273951441	1.846280174	0.9628681145	0.5940550305	-0.3570486247	1.017297105	-0.04041203463	-0.8856586485	0.1880186999	1.076473927	-0.2834446724	-0.4858765565	-0.5501217174	-0.220527199	0.6521753486	-1.613709966	-0.1976807593	0.0630245461	-1.700485099	0.6002059656	1.19105849	0.5573095696	1.299145634	2.41310046	1.277012677	0.5895386567	0.3176356481	-0.01617139046	0.8082497372	0.4551810897	-0.1372589031	0.07767594012	-0.1175413318	0.2579507729	-0.5692469207	-1.769006939	-0.02746752807	0.6981170454	1.993600456	0.6639547563	0.5776047825	0.04256468659	-0.401657344	-1.294886957	0.309005276	0.2049531777	-0.7254844513	0.919218465	-0.5811266926	-0.3700585697	1.098033013	-0.1139067532	0.9675129942	1.041142726	-0.4668467923	1.247368608	1.237136565	0.1929968565	0.2325940691	0.481476519	0.7241109044	-0.2866793516	1.171318653	-0.697055791	-0.1095645706	-0.8907236737	-1.050791071	-1.486609537	-0.6439908437	0.19050726	-0.8260889391	-0.2185515853	-0.2129619897	-0.9023620117	-0.689009955	-0.1359849353	0.1335396036	-0.937437399	0.02032337151	0.7904994752	-0.3761789584	-0.3405893979	-0.7208058368	-0.403606788	0.2896420712	-0.7243902293	-1.244136867	-0.4109833868	0.2325529494	-1.258255479	-0.4622123496	-0.7766490462	-1.70934445	1.206970486	-0.9006555585	-1.094966788	1.957268827	0.8811228079	0.01521093842	0.8715980098	-2.560280021	0.7217714145
-0.3885307041	-1.27504662	-0.5584773216	-1.232074434	-0.1053201681	0.06841151432	0.9840291858	1.035130369	-0.5211928743	-0.1039703206	-0.2869859674	0.4090124064	0.51953982	0.08994932601	1.020850301	0.1133240734	-0.8005319124	2.165157196	-0.9254694507	-0.4368846119	0.7879483342	0.9591592017	-0.7929721651	-0.4255489464	-0.2315804401	0.6182766987	0.5047945225	-1.163428694	0.8368696429	0.8337005141	-0.0033799682	-0.4807852523	-0.3581265036	0.1498880032	-0.4723369466	1.358569656	0.4003492556	-0.5042946737	-1.171602961	0.7681299394	0.1620971037	-1.570124827	-0.272379483	0.07947633173	-0.02369586477	-0.4292909068	-0.3085646999	0.130942079	1.356543551	-1.22852685	0.009439547147	0.2507329248	-0.806149136	-0.6085190536	-1.785162326	-0.5093145776	0.8427824966	0.1092266477	-1.210731612	-1.923078958	-0.4758291023	0.1346162646	0.9260482194	-0.1181392267	-1.328656836	-0.4384287911	-0.2005267784	-0.5478794509	0.06514437788	-0.1738942959	-0.05024756518	-0.8307742874	0.4064274352	2.518086657	1.622016936	-1.618923463	-1.219904423	-0.4435004929	0.08532690698	-0.8628975767	-0.3201192849	-1.026742464	-0.4540775769	-0.7614392559	0.08976935169	0.3606080549	-0.2943347223	0.4982539553	2.089108218	0.2303275322	-1.666016394	-0.2199449155	-0.04967245442	1.228520552	-0.3880409009	1.464401566	-0.05289949884	-0.285539423	0.3414751741	-0.3116891002	-0.1362255633	0.3849719021	-1.171649013	0.5103357671	-0.2142439032	-0.4836817505	-0.8435488157	-0.005944509959	0.07934364569	0.8373935169	-0.3997958666	-0.3434795191	0.1639418843	-0.1553445555	-0.6523738517	1.498921608	0.1322045631	-0.790322195	0.5653016071	-0.551353803	0.1421930224	0.08160995873	0.3020734263	-1.526313319	-0.5928134233	1.180464618	-0.1384626042	0.4840498477	-0.2575338211	-0.519010751	0.7322405421	1.000531847	-0.1533939374	-1.462270723	-0.4058795185	0.1709024028
0.7346524725	0.03875373944	-0.08591727514	-0.08684397541	0.8107792128	0.5007277966	0.4390662593	-0.4987930438	-0.8095709152	-1.032038035	-0.2450072822	-0.1760168618	1.11942548	-0.3706238538	0.4336453325	0.9723918135	-1.014452412	0.1717684179	-0.1430590858	-0.77846399	-0.1240573724	1.277852227	-0.4283166944	-0.4247412161	0.2940319337	0.1066657756	1.15738305	-0.5790965176	-0.1593694271	1.402395663	0.4785492635	-0.08858752898	-0.3522924708	0.3593061372	-0.01889830005	-0.4991542293	0.2142346149	0.1866816112	-0.11899633	-1.019172019	0.05567402364	-0.2330435574	0.02211148821	-0.2891367728	0.1206051298	1.149970206	-0.6110671838	-0.2541385676	-1.297221469	0.6699020573	-0.05788180068	-0.7999567528	0.8117580966	-0.5684094041	0.06287808686	-0.8354687883	-1.518283355	-0.7535596467	-0.9158626251	-0.5672997342	-0.1261506155	-0.4754478505	-0.904217688	0.1957575987	-0.3185911979	-0.02148571368	-0.6283624006	-1.162360194	0.8753533614	0.1134563282	-0.3666572586	-0.9904067692	0.9057054	1.197296644	2.476829539	-0.5168934406	-0.7079878144	1.230492086	0.03628176405	-1.032528507	0.1546647506	-2.485346385	-0.1158347188	-0.8261661637	-0.9776426149	0.8167297729	-0.5616096789	-0.6576098814	0.7409171803	0.09253396581	-1.067619631	-0.0756852319	-0.8265926813	1.915812466	-0.9441612339	0.7037982761	-0.8194296943	0.03773863552	1.091073916	1.236546588	0.1352135	0.8994760909	0.2571863069	0.8797457248	0.3388012624	-0.3130381854	-0.4986831472	1.19570283	1.43080987	-0.5443002679	-0.5285705231	-0.119916113	-0.415516549	-1.299215093	0.1325772639	2.22503083	-0.001254999287	-0.8852860645	0.4554343674	-0.3059335114	0.4461665426	-0.3785362323	0.8419830668	-0.1446073955	-0.05105901893	1.129174111	0.561020512	0.9626336442	1.061114031	1.504047654	-0.9366123802	-0.5965475608	-1.170000537	-0.5475555032	1.149673311	1.413050015
0.7877435579	0.8628048296	0.4728590751	0.5243535684	1.444600761	-0.08505842231	-1.121809025	-1.363983337	-0.9041408132	-1.567164749	-0.1418899709	0.1876913682	-0.09403009087	0.04034443264	-0.521720479	0.03493110121	-0.4846006421	-0.8991154307	-0.1454120298	-0.49208246	0.8708521	0.1561293625	-0.2758308637	1.248861792	1.758981157	-0.5810345261	0.7488357691	-0.2848648892	-0.9181628204	0.4200920273	0.3039403057	0.3407660415	-1.411848049	0.9180176586	0.1923793209	-0.6918151661	-0.8363429196	-1.311293947	0.3411104467	-1.471493617	0.006907930169	0.2695668607	-0.07183188522	0.03537965579	0.4680402242	-1.19842028	-0.5437242496	0.2398126228	-0.869807409	0.7251260363	-0.804655389	-0.3400512647	1.021286009	-0.1158776786	2.012596837	0.06608544784	0.4311002349	0.1157714492	0.4352968978	0.03793656719	-0.3057582765	-0.3224624536	-0.3938026182	1.319600834	1.079173131	0.9881339301	-1.42588447	-1.011781248	-0.9865261233	-0.8408667619	0.938956657	0.8147089932	0.981324354	-0.7888825274	1.557692451	-0.4247378659	-0.842778881	0.4305240329	-0.1487392729	-0.2137284785	0.05580134899	0.3451339918	-0.3665845972	-0.3557754997	-0.3845811593	1.405853266	-0.1351537176	-0.3616067142	-1.640130811	-0.4713188023	0.1701919308	0.209730504	0.3434116913	1.913567416	-0.7389274577	0.2797456892	0.9831756109	-0.3967356732	1.366951498	1.472063506	0.4203284773	1.348380335	1.27507441	0.7562156885	0.9652948284	0.6074959425	-0.6592573042	0.5296543583	1.681111051	-1.129744226	-1.519433136	-0.4704715163	-0.5448739109	0.1905879938	0.4938729678	0.7750218763	0.9229120785	-1.867266833	1.751172205	-0.4806462951	0.07925698113	-0.04815193183	0.6386654256	-0.5217360874	-0.07455661555	0.06291238983	0.01933053713	-0.4746557498	0.9428371559	1.774518783	0.5004163846	-1.115034324	-0.4964387809	-0.0501682173	1.067774029	-0.3152641847
-0.6367462474	0.00650540786	0.3542395496	-0.1766481272	0.8362727896	-0.9690515429	-0.004245864203	0.9073044006	1.106002702	0.1136456811	1.403250852	-1.360887007	-1.031622444	0.5960038449	-0.8786988323	-0.920586228	-0.2998154146	-0.7079419275	1.968456747	1.298065892	1.825282671	-1.217529651	-0.2773267512	2.082524375	0.3148650378	-0.354325857	-0.5337803308	0.1221778443	-0.009421922078	-1.138017524	-0.0456274983	-0.3369202237	1.429675376	-0.1429222942	1.133212188	0.9912665608	0.6611976339	0.3254736278	-0.8323626794	-0.8662995189	0.1033763483	-0.001829631504	0.6798459965	1.64485748	0.8635850027	-1.281557889	-0.9583101655	-0.01236719604	1.499748083	-1.176408532	-0.4162722861	1.485022117	-1.165782558	-1.032954688	-0.476630188	-0.4287967632	0.8421353188	1.721585014	0.07689897499	0.293183249	0.8897824829	-0.01220918401	0.1160108089	0.02482851123	-0.4944282035	1.259257619	-1.62031219	-0.6959679367	-0.9217884151	-0.1070705081	0.9444270728	1.192793387	0.7111601771	-1.316056555	0.8923186608	-0.4920204811	1.206429739	-0.2925630135	-0.2354154723	-0.2305970044	-0.3207760923	0.3020763495	0.06172500339	-0.2425765024	0.6925817023	1.574696687	-1.057032884	0.4737231622	-0.7696177149	0.002323364145	1.889397648	-0.5346533819	-0.4888123364	1.348788172	0.5330160075	0.5034519901	0.6834500016	-0.05275008296	0.5565338844	-0.3751647894	-0.5838279928	0.1492334699	-0.4706525134	-0.4492983771	0.4893145943	0.7051969154	0.6707238768	-0.9560532622	0.5457248596	-0.9030063273	0.7641074239	-0.09159807531	0.2720123001	-0.6804757908	-1.626887225	-0.6631403126	-0.34891969	-1.285208004	0.1059968023	-1.131072033	-0.7242818488	0.9398534675	0.03289935193	0.1176552098	0.9244937814	0.09627604244	-0.1012870347	0.6189558547	-0.09941501655	0.8589257103	0.180809273	-0.2916538287	0.1164230048	0.02725575995	-0.1794348001	0.497504724
