melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105
-0.2497044287	0.945248635	-0.1196155457	-0.1486665268	-0.05642724503	1.535352208	1.413263854	-0.6269982534	0.132124657	-0.7389450582	-0.7001020411	-1.171568548	1.605421084	0.1021379157	0.5124752667	-0.2121611852	0.2932955149	0.1126521472	-0.05047425601	0.1392688481	-0.3528426308	0.4239120221	1.111651328	-0.553709182	1.726816558	0.01068798043	-0.4290388153	-1.013143423	0.5663373723	-1.52204995	-0.209462248	-0.1243681907	1.390124984	0.1029916464	0.09683709955	1.377667407	1.227678183	-1.122768775	0.7426391706	-0.1882527586	0.1726703296	-0.36145994	-1.683361393	-0.5352351848	0.9274682363	-0.3398923219	-0.1780247275	0.000586798859	0.00632448111	0.2188645293	1.437013039	0.04598465292	-0.6287063697	-0.3165135483	-0.1171956298	0.1485751405	-1.333672327	0.1195547088	0.801172301	0.7611946002	-0.5281957517	-0.3514616498	1.155082186	-1.147725891	1.088942099	0.3815768298	0.355460194	0.6288483451	0.7673549193	-1.043818842	0.6614301032	-0.2966652188	-0.6200008168	0.004915945512	0.4776355018	0.4535393525	1.267312562	-0.2719981126	-1.572874331	-0.4866063788	0.3859952432	1.366717711	0.1134683652	2.396558809	0.4389320714	-1.027456571	0.02665861073	-1.753749842	-0.1364326594	-0.1155695564	-0.04701978063	-0.04223995785	0.2725935988	0.08826492992	-0.3314025655	-0.1770857422	0.6614264151	-1.639366453	-0.6589527898	0.3764507642	0.2786255279	-0.4715550036	1.187293769	-0.7241096718	-0.5712523263	-0.7061840166
1.013046039	-0.2324716737	-0.658940355	0.06686567013	0.5881887719	1.134161769	-1.831355628	0.7507399984	-0.07751989558	-1.064959208	-0.06826602497	-0.7340387357	1.513798331	1.331657982	-0.8029296318	-1.499099661	-0.1621632364	0.5049572577	0.06539384734	-0.0434750265	0.4648183516	0.3693252807	1.550683287	-0.5155189992	0.06510544471	0.04179144712	0.1867160732	0.27755009	-0.1897203109	-0.6926959194	0.3865999796	-0.1329037738	-2.264542936	0.7597669276	-0.2834147672	0.2873900343	-0.1331452809	0.8264570477	1.446423247	-0.804293186	0.001041930607	-0.3214457459	-0.09962406216	-1.600094553	0.5703450174	0.1768562977	0.4015034826	1.379462396	-0.8425879292	-0.560057945	1.304858304	-0.7323045724	-0.9814791865	-0.7890221909	0.0119275781	-0.1737935152	0.1932482307	-2.705564789	0.3700306073	-0.1881721806	-1.183996856	-0.1052442676	0.9630398357	0.3764200235	-1.252123863	1.467130238	0.5613479039	1.107422297	1.268011816	-0.724012847	1.489912029	1.430432552	-0.8214820261	1.391002929	0.381273856	-0.511668589	1.612332485	-1.110649948	-0.4527145315	0.7962895471	0.916102826	0.6550330573	0.4343354891	0.2003505814	0.4582640363	-0.9272185413	-0.8047091612	-0.6883495821	-0.3996126162	-1.065235871	0.2333408613	0.4142151642	0.2645672919	2.345612703	-1.36163931	0.4849672951	1.540967612	-1.341159878	0.5448691021	-0.8687195181	1.228713947	-1.676076118	1.086108666	-1.481624753	-0.6818596856	-0.3322043565
-0.3472113123	-1.592237023	0.04433396305	-0.1005047221	-0.2035211558	0.6025264291	-0.946832671	1.602870291	0.2649104408	-0.8671205782	0.3517996409	-1.099660065	1.271469457	-0.03047233291	0.2306944382	1.088900276	0.07699534602	0.4065294263	0.00597396374	0.04116021105	-0.6921985837	1.301447615	0.372768694	0.04502517591	-0.8900361081	-0.9057718174	-0.7642523207	0.2329980093	-0.6408835814	0.723472004	0.400164816	-0.1152057432	-0.9026190805	1.004833052	-0.2375548546	-0.247793872	-1.332066659	-0.8791159571	0.9183030856	-0.3473420604	-0.160369991	0.1327124534	-0.3642801991	-0.6918677873	0.7716711383	-0.2207826156	1.881106509	0.1504480156	-0.6492148913	-0.2362977027	-0.4431927952	-0.06147280169	-0.5873069268	1.511544086	-0.05869724445	0.1102632281	1.214857819	0.297380008	-0.2442128414	0.6429355308	0.1383976744	1.137181445	0.004177556512	0.219275109	-0.4609084165	0.7315293922	-0.0513169831	0.141968657	0.4672299436	-1.027245335	0.4121688447	-0.9962106899	-0.743171663	0.4680150565	0.2402608109	-0.3949099953	1.223507104	0.145821532	2.014637348	0.2790855881	0.1021431381	0.3976284969	1.06798617	-0.842885766	-1.068624554	-1.590510132	-0.8182882689	-0.1659012824	0.6532091017	-0.5604521434	-0.4948016345	-0.1634467405	-1.441434575	-0.1927999262	-0.1611441138	0.5823215237	0.1462353491	-1.684530691	-1.514365951	-1.717392982	-0.1832051415	-0.4948686844	-0.07600232682	-1.14733348	-0.7126135225	-0.7709953307
-0.6727368459	-0.3416764213	0.0821631065	-0.1806004183	-0.2094467934	0.3200856902	1.057758594	-0.8440125961	0.3639464872	-0.4605250093	1.901334958	-0.8785529328	0.3756838188	-0.03757527058	-0.1467078514	0.380816447	0.8606784843	-0.7636028404	-0.3666207849	1.463381712	-0.3957031245	2.587646596	-0.1317600096	-0.05222725314	-0.5034020843	-0.4623892681	-0.1286132142	-1.237648642	0.6319903591	1.380763134	0.4623515489	0.5846862869	0.9710727227	-0.08335880579	0.1324373552	-0.2144116665	1.318227648	-0.7940495233	-0.571832199	-0.2969398745	-0.03045718373	0.009098967159	-1.3317106	0.1498699988	0.9363087334	1.038127373	0.7172917334	-0.6522684937	1.076137617	0.02302224344	-0.9717326465	-0.4687914467	0.2356453056	0.506120147	0.8565877963	-0.5463940754	-0.5443109072	1.026863707	-0.4331051861	1.227858159	-0.4874286684	-1.445158656	0.2187415402	0.1836581576	1.862025064	0.1600931424	-0.9347138646	-0.3845584951	-0.6677716713	-1.278508587	-0.2424790633	-0.1522072165	-0.3939256385	-0.8968295667	-0.8059878029	-0.3395321304	0.9462554281	0.9627326687	2.178304042	0.3495300617	-0.9610762799	0.1494614407	-0.7066372896	1.033727946	-0.5896597161	-1.17072701	-0.07384635237	0.4189497868	1.636258212	0.1763028725	0.9585632092	-0.2046389892	-0.8933461624	-0.5139840209	-0.251314226	-0.3380396002	-0.5377761234	-2.133988588	-0.5393399254	1.196164781	-0.3777394303	0.5118397589	-1.099166952	-1.409240858	-0.2757146151	-0.1691290986
-1.147042984	0.5377626414	1.396049907	0.085760578	0.9017989179	0.2667281485	1.094567016	-1.061614487	0.6472771686	-0.9234372503	-1.409667954	-0.5187482517	-0.0278356522	2.137978006	-0.4943224102	-0.6022368989	1.22124356	-1.180705127	0.02335843822	1.385420295	0.3359548966	1.953728067	-0.4312599837	1.039569727	0.5988686613	0.4287324454	0.5606116473	0.6462765731	1.533893393	-1.116894371	0.3262804947	0.5800382927	0.8898011591	-2.741085613	0.8328898435	0.08113404584	-2.573493702	0.848174394	-0.5877869795	-0.254924697	0.3698785879	-1.19575118	0.1418441994	-0.02956121782	0.6617594794	0.7474636793	-1.063231264	-0.1292183483	-0.5684078556	0.05145957269	-1.266621258	-0.7684988532	-1.051209772	-2.96866165	0.1314514185	-0.8809697971	-1.182058929	-0.6594343746	0.05697746927	1.048259357	-0.840956547	2.859890343	-0.2506345145	-0.1582153703	1.901961351	0.4080947218	-0.8013148421	-0.3849587974	0.6502939542	-0.6138273633	0.1841279327	0.931991057	-0.2339441109	1.790138131	-0.056393122	0.4707584646	0.6942129092	0.7982549179	-0.5967610876	0.5911946941	-1.704297012	0.9332513745	-0.5426556381	2.490791693	1.195515001	-0.9154977411	2.68290343	1.035448955	1.908822037	0.6299307099	-0.2056224398	0.08245228325	-0.05601727303	-1.507211888	0.8985703438	-0.45316387	-0.2386511087	-1.316772875	3.062347518	1.159602613	0.9099484083	0.3602856543	-0.4205359524	-1.848497066	-0.216436288	0.3704945296
1.036853704	1.215045318	-0.1444614863	0.7053587623	0.03027345062	0.9798077886	1.521244252	-0.005402195213	-0.1289445097	-0.6638957906	-0.7501967213	-0.07153970366	0.6560092394	0.2518915714	-0.03377092874	-0.2720284386	0.8998408783	-0.04131487905	0.09345872257	1.20144854	-0.2130542082	0.3607189833	-0.1709836418	-0.04551295565	0.8550233105	0.6530922205	0.1298869862	-0.2014524634	-0.6869879431	-0.01281132641	0.417063444	0.02029946023	-1.305458008	0.09751905382	1.511485561	0.3298051697	-0.1965695757	-0.1641139971	-0.1266698949	0.06236810174	0.3402281816	-0.02739239032	0.2421378697	-0.4629469877	1.232693505	-0.3726810918	-0.54470345	1.480151855	-1.282019053	0.3482942333	-0.5340056627	-0.7440155268	0.4943926719	-0.4672742549	-0.2463242801	-0.2247087091	-1.533907148	0.5421737852	1.629085554	-0.5272080989	-0.9042552975	-0.7215873917	-0.3556697227	-0.09593031437	0.791592701	0.9177306646	0.1262032241	0.5979579085	0.1722805691	-1.29700697	1.164272429	-0.9462830803	0.8742740086	-0.7078656052	1.41202903	1.081718502	-0.2333152409	-0.1277070873	-0.8890051331	0.4225776096	-0.6898139009	1.972037089	-0.3308432697	-1.025822893	1.036014321	0.2139912858	-0.04833855454	0.4487138479	1.311662792	0.1299451059	-0.4202985836	-0.5788340529	-2.066326017	-0.2123703559	2.255542847	0.7576826682	-0.1422807146	-0.9513526483	-0.543806314	-0.7474327941	-0.7961852511	0.4691031236	0.8579397668	-0.9573374455	-0.2963338388	-0.3588606686
1.815270707	-0.7841979748	-0.07659748149	0.6250959827	-0.07675251345	1.611371434	-0.5276049869	1.386725107	0.08507194206	-0.6157212291	0.3812421969	0.06258540881	1.211772675	0.1378766108	-0.8705961179	-0.2667098079	0.219129329	-0.2372410372	-0.2083691186	1.728807663	-0.5546158226	0.4671198492	0.5234613454	0.3597918131	-1.371490026	-0.3414933954	0.3447527489	-1.572057395	-0.1560868389	0.4939439199	-0.7026130749	0.6813806885	-0.250209919	1.891295815	0.5933754822	0.257120544	0.7773149408	-0.134393121	-1.267577096	0.383061051	-0.2751797029	1.217934408	-0.9314515689	-0.1341766778	1.646428776	-0.09541608293	1.000418102	0.7386402219	1.809222274	0.998567216	0.8564396533	-0.7888379216	0.4161572171	-0.7547763895	-0.2227312657	-0.4451820388	0.5655862396	2.118966036	1.349397108	0.2811710632	-0.3555180616	-1.152331291	0.6559748059	1.364893727	0.06163589521	1.242394046	-0.02856414774	-0.08802472462	-0.5614173908	-1.493271281	0.615660394	-1.056721194	0.1026789266	-0.6677803047	-0.3107556719	0.1758511096	0.6738597949	-0.4323306678	0.7789779699	0.2218088239	-0.04431356758	1.549486111	0.6990197534	-0.8993394559	-0.09859484259	-0.7897887526	-0.239692548	-1.094021769	0.8470235312	0.1331392443	-1.425250083	-0.2970095664	-1.061432122	-0.03503241079	-0.8933117011	1.424550804	0.1883837729	-0.5215517249	-0.06211762225	-0.7475695171	-0.9377136073	0.7088802867	0.5318590889	-0.408442549	-0.6643056424	-0.5400267008
-1.112856519	-0.5605824777	1.711483667	0.2658329445	0.6195668108	1.644794748	0.779110612	-1.643882328	0.9626465129	-0.4433088147	0.09986780325	-0.2289780055	1.154363195	1.737799989	-0.6920155295	-0.04075148452	0.1952282988	-1.691167462	0.2352974083	1.299618855	0.6812956673	1.160186675	0.4601525527	1.31016299	-0.2131669763	-1.240559002	0.2671722284	0.383271658	1.478215111	1.54159596	-1.781650919	2.06987373	0.5585731872	-1.773508115	0.180629186	0.00172219726	-0.5306953819	0.02209875467	-2.26572533	0.0189222424	-0.2419377121	1.111148656	0.311704243	-0.6161225943	0.5640407662	0.7504196044	0.1024832568	-1.013768614	0.997961249	1.305653803	1.228131642	-0.03338056138	-0.3377858666	-0.4153893916	-0.3778230442	-1.475787697	0.5542392409	0.7128772706	0.1231721712	1.178869554	0.1445896097	-0.6609372745	-0.1495197817	0.6116124258	1.990171593	1.080602359	-0.7485444664	-0.270673248	-1.446559169	-0.352998812	-1.366865634	1.458229377	0.08918295335	0.6713196999	-2.348277371	0.2580584502	0.83360972	2.87500663	2.511776058	-0.6946592855	-0.5045381675	0.8182281155	0.1789901173	2.193030996	1.639368627	0.228408622	1.317185353	0.06248483544	1.004384719	1.258090002	2.443151324	0.4537287432	-0.7022228721	-0.8129544392	1.007642502	2.632025611	-1.137134001	-1.341180896	1.096246828	0.6718764663	-1.234380283	0.2230707812	-0.8245251686	-1.187651328	-0.3138265561	-0.05905691582
0.4145460469	1.72328138	0.7671227849	1.323803036	0.0205957641	1.672837096	1.594920527	-0.1702234562	0.3419386886	-1.005297334	-0.603833624	-0.2734705708	0.8604316332	0.733802816	0.1784596273	-0.652104543	0.7535735507	-0.7664517568	0.1803565823	0.6609961393	-0.2598992456	0.8716612708	1.031104597	0.4158463493	1.100485879	-0.1605516829	0.7614845069	-1.295238732	0.2157570746	-0.06900498741	-1.62815587	2.514651539	-0.4571407327	-0.002645080763	0.5013919327	0.8406973848	-0.3231665397	-0.7899917836	-1.688938516	-0.01842059343	0.6699605997	1.854619554	-1.115373114	-1.162380604	-0.024350512	0.4193670952	-0.5411268272	0.5813978052	-0.4958570676	0.9537923067	0.0816490567	-0.7226134068	-0.2953052371	-0.5408100956	0.02296607078	-0.3801708601	-2.097779904	1.144099076	0.9632406758	-0.7020985242	-0.200910518	-0.4178788641	-0.4922331448	-0.4808478119	-1.15700009	0.7252503068	-0.8642862976	0.2172123346	-0.7063719017	-0.7660328571	-1.22214742	-1.804554523	1.815626273	-0.3605906399	0.9228498659	0.2688504157	-0.48098705	0.8456048426	-1.007880706	-0.6888213061	-0.6767979394	1.250207672	-1.191496784	0.8222408706	1.494573567	0.1280690308	0.06938522057	-0.3603127679	0.7818913965	1.491827849	-0.9767382604	-0.3684510815	-1.303759083	-0.2755861483	1.750940424	1.975392687	-1.19198749	-1.032357897	-1.129687	0.3368123909	-1.839348435	0.3923777321	-0.41795948	0.08917899512	0.1365713605	-0.1591740836
2.120126594	0.44985464	1.202186263	1.76109409	0.05773528799	1.838582524	-0.4045422413	1.080901786	0.1079822912	-1.132418282	-0.6374911229	-0.6759084988	0.7951177902	1.159287107	-0.7071895017	-1.546337278	0.4626109904	-0.3700870209	0.3589589248	0.2099831465	-0.7411091226	0.2812065387	0.5878133965	0.9698583905	-0.8189857196	0.2992798011	0.5561225452	-1.883765529	-1.119037526	1.274115148	-0.5353995433	1.722029548	0.1285280961	1.072927714	0.5746331107	1.040974496	0.9367652651	-0.2014602472	-1.658025553	0.01008984333	0.375284088	2.136918053	-2.20794518	-0.8157078854	1.211162677	0.173609524	0.7683385258	-0.03455259452	2.566802595	0.3865101063	0.9706736524	-1.162633906	0.3896266418	-0.04315453163	-0.2400514772	-0.2316009144	0.03818203451	1.384591799	1.507596629	0.2914938999	-0.6535424634	-1.201945549	0.02573189988	1.247139149	0.8840093507	0.8135333132	-0.6538312344	0.3980552212	-0.5328456339	-1.100705751	0.2030511913	-1.053731803	1.953230111	-1.340670273	0.1895673288	-0.2103129853	-0.6866034277	0.3654800569	0.2900348981	-0.4428118774	-0.08210076211	2.260819773	-0.1525284293	-0.8235074937	0.4692551889	-1.17765188	-0.1812057304	-1.062821318	-0.3869887499	0.9089098208	-0.4582026776	-0.1443731756	-1.824230157	0.09432863103	0.9000974968	-0.0788621986	-0.007675974064	-0.3628317641	0.9238078039	-0.131874228	-0.6690655372	-0.6772710216	-0.5230971203	-0.1559131908	-0.3488408721	-0.3108211911
-1.153578664	-0.5172131662	2.812771853	1.478257068	0.9369505218	1.818355029	-0.1127466115	-0.9089253028	0.8659692582	-0.6523780811	-0.3142116145	-1.020461138	1.336205216	2.672893682	0.4773225642	-0.8646291936	-0.4086481806	-0.8128368658	0.5456982453	-0.3221010317	0.446554774	0.3007298711	-0.1428336259	1.490143377	-1.150159853	0.7882359003	0.5935492224	0.1165960157	0.3396260035	1.742496551	-0.122744198	2.140763491	0.3020289935	-3.057629953	0.6504912296	0.3513842578	0.505447114	0.776277326	-1.395686098	-0.8273205566	-0.04182100301	1.518726105	0.1767018469	-0.6643210711	1.531663443	-0.4381375562	1.323595702	-2.009333662	0.989868732	-0.3292772163	1.433675548	-0.6070770837	0.3729287764	-0.01225690164	-0.9832509804	-1.383659639	1.003501596	0.9422618304	0.5460284826	2.066217124	0.6986954319	0.3500589586	-0.03913224107	2.461883993	2.025195808	0.8588977791	-0.7565592668	-0.0116632962	-0.2665240794	-0.6670723236	0.09739869597	1.696175927	1.721525762	-0.2053536751	-0.4601340185	0.9275407955	0.2690847194	2.222816742	1.521002505	-0.9453235945	-0.3366201829	1.285467491	-0.5281362651	0.5670449624	1.025524069	-0.9661528333	0.4774312376	-0.9104913696	-0.2396855411	2.004153184	1.555559057	-0.0563756657	-1.226642979	-1.604010196	0.8368977642	-0.9386150088	-1.540806734	-0.1588550958	0.2651900826	1.134774115	0.01526192785	-1.327470755	-0.20102464	-1.502968107	1.272142218	-0.3933726105
-0.2102896437	0.9962426638	1.42795824	1.61690243	0.3347870789	1.583223348	1.143948961	-0.9043465138	0.2563978692	-1.126879347	-1.024324772	-0.7477236452	1.245455324	1.918220385	1.095071927	-0.08818312361	-0.001688050281	-0.3929391313	1.307424187	-0.2215430614	-2.130883732	0.2519834621	0.3028401096	0.4285823738	1.623478496	1.44527734	0.5665082499	-1.026105824	0.4432202403	-0.4574194076	0.009696226141	2.295699196	0.9391708982	-0.357777458	0.4338802981	0.8663782624	0.9049466251	-0.4631271716	-0.7617070271	-1.051715726	1.231255699	0.7120237413	-1.22844408	-0.7025197367	0.6188944047	-1.40981142	-0.5563430617	-0.03282740589	-0.4299591704	0.4941537021	-0.06909866176	-0.1883272691	0.1055975508	0.06608866154	0.1661990944	-0.1953152022	-1.729460176	0.7012655744	1.619776404	1.323711042	0.6115961548	-0.2019988578	-0.1510627357	-1.275390152	0.8557033498	-0.1225713624	-0.5735220726	1.088389831	-1.0261435	-1.418135916	0.3248470837	-1.041161844	3.145984752	-0.8818530919	0.5449142341	-0.03368822887	0.9217455441	-1.075096836	-0.8740278776	-0.3766326671	-0.09414094783	1.733067831	-1.574552543	1.423187552	0.6377631887	-1.306811471	1.651847571	-0.5507550283	-0.4340957689	0.4739565001	-0.2413709354	-0.7353869402	-0.6767182903	-1.305216294	-0.3585165919	-1.009375946	-2.007955026	-0.3782990136	-0.7738222109	1.159013755	0.4163194967	0.3174074242	0.09537381786	0.3947209843	0.6298301809	-0.3966672841
1.809522979	1.648617245	0.6245917342	1.392313128	0.05358765483	1.01230181	-0.2718897435	0.3291946559	0.286529112	-1.295373731	-0.3141170968	-0.7988701189	0.9047721663	1.583323277	-0.4243572516	-1.460846951	0.4781521297	0.4319640816	1.410076129	-0.04399329846	-1.908370377	-0.3984405428	0.3253411455	1.049650513	0.4275402772	0.9699975227	0.5341457567	-1.139013737	-1.568664734	0.9723062703	0.5971298397	0.5916663578	-0.4493220868	1.134833661	-0.3990985212	0.4898999685	1.173466985	0.3974503165	-0.748773372	-1.371606285	1.668699685	0.9661858738	-1.056974725	-0.7522344081	0.8270586642	-1.15466522	0.3938573309	1.072959943	-0.1151768817	0.6135713561	-0.6744973248	-0.6130586628	0.2327525562	1.228343898	0.2126321549	0.0010854964	-0.04430903966	0.1299256686	2.273544046	-0.2953076762	-1.39334024	0.1910350725	0.3472248127	-0.01081233199	2.427468757	0.07054754204	-1.299498258	2.01549459	0.2609680781	-1.807437528	0.6341795568	-0.9163671635	1.930689248	-1.704384489	1.134628617	-1.18691512	1.151688498	0.2270515143	0.7582058549	0.2363744634	0.1140493429	2.554010629	-0.6701963244	-1.758037749	-0.1195505975	-0.5964464053	0.4584739249	0.9683063507	-0.4502807888	-0.8289467747	0.01777272059	-0.4508715468	-1.17971613	0.5202547608	0.9022927594	-1.350150327	-0.07072381457	0.2465604259	0.8420232936	0.9140137084	-0.01879319082	-0.5404104103	0.09906507493	0.4636007086	0.1590632565	-0.6571713291
-1.73012854	-1.459430442	1.686713663	0.9559486441	0.6603454069	-0.06340301719	-0.7711605858	0.9027667965	0.3612041556	-0.5704438505	-0.3892654759	-0.510419737	1.657832708	1.745495796	-0.6704069374	-1.474406404	-1.189564695	0.792989369	0.6840098846	-0.8026259499	-0.03847497009	-1.156645617	0.3854752739	1.690117224	-2.214075769	0.1968524589	1.079078328	-0.7636302271	0.04727286398	2.456368994	1.274975578	0.2212910059	-0.4295473563	-1.011006244	-1.127539269	0.4103378834	-1.70004505	1.517285835	-0.003803058909	-0.8791622483	0.4782055749	0.8699591505	0.5711460326	0.287290555	1.691744145	-0.5394691049	1.366815426	-0.6430534031	-0.7159280079	0.5193678328	0.9730192637	0.5169617642	0.2603203895	-0.7584372003	-0.03928493642	0.004324399279	1.473482281	-1.504458542	1.078865794	1.330601804	0.03947407755	2.650457454	0.01100739796	0.4810406998	0.2735836977	0.9734004036	-2.097147887	1.63620515	1.243428235	-1.679247387	-0.5987414722	1.029427416	0.04663548574	1.514597689	1.829831319	-1.072924818	1.542625383	1.582485555	1.276074795	-0.3260188846	-0.4774910638	0.544915118	0.5413567156	-1.491439989	0.3514376802	-1.233020053	0.4308336595	-0.09770978536	-1.358219534	0.5269460607	-0.5638743454	-0.2782128051	-0.2353887976	0.6645580059	0.7443205547	-1.254936227	-1.112628584	1.022955518	0.2920648668	-0.7906235264	-0.4954731882	-1.040770638	0.649789395	-0.06575922177	0.4757486609	-1.20696621
-0.9812556952	-0.5352070577	1.547675078	1.330275013	0.7392897808	-0.1145247859	0.2372816049	-1.540269551	-0.02474074801	-0.408497608	-0.009413751353	0.4589421306	1.642127182	1.677237067	-0.2040132624	-0.8012632279	-1.563799602	1.884191234	1.109411377	0.4008604134	-1.226206891	-0.90455131	0.3035379979	1.347028768	0.288334358	0.4569936533	1.653135457	-1.471398301	1.091032572	1.780309039	1.400261321	0.01327679286	0.439116648	0.4021123022	-0.440378525	0.1600231764	-0.6958574254	0.7132600548	0.1262757403	0.07680034542	0.2780539999	1.100233671	-1.037550243	0.5184163277	2.185943033	-0.3930220525	-0.2189660572	-1.544975609	-0.9353384018	-0.3263252055	0.6562161692	0.4809029546	0.6640234731	0.2015497914	0.5559976502	0.2522874932	-1.294615051	-0.3639242554	1.469616985	0.6173463609	1.010998944	-1.184305888	-0.02705940974	-2.387547504	-0.1605576178	0.7972035328	-0.296459342	1.301660032	0.1118283441	-1.973909495	-0.5061255306	-0.6638806646	1.002919465	-0.3970924454	-1.306584309	-0.4748701744	0.660344668	-0.5569842223	-1.621633678	0.0445943251	0.207812646	-0.3960263243	-0.7538656907	-0.06120848461	1.105603641	-1.234576814	-0.5888390627	1.238620301	-1.406883033	1.145393058	-0.3046998071	-0.6140288667	-0.4007359206	-1.428383458	1.103214782	-0.2857048318	-1.538693636	-0.1664615291	-1.516477019	-0.1187820329	-1.7784417	-1.523624071	0.3362784461	-0.1484355835	0.595004948	-0.8159844217
-0.1073259099	1.08972287	0.5221099367	1.102843002	1.252385199	-0.4570007838	0.1932529582	-0.1919330992	0.1920128703	0.006954722125	-0.6376807658	0.7967339319	1.965119658	1.346113684	-0.3893078184	-0.2978960233	-1.188980395	2.372469847	0.7728738008	0.8832265143	-0.9411386248	-0.737704201	-0.2404825863	0.7678791963	0.8525579977	0.002707518958	1.398640406	-0.4138500976	0.4538498282	-1.237181093	1.375693342	0.2104251949	0.06784643289	1.178820803	-0.5809526336	0.2395790016	0.04741913501	0.7950765485	-0.1195463976	0.2977596943	-0.05803115211	0.6104527969	-0.08966545049	0.458518462	2.111174031	-0.2732088044	-1.199654786	-0.2467112575	-1.041492707	-0.9674097049	0.5519105953	0.2836705851	0.8986808299	-1.490477329	1.340913167	0.2909379413	-0.6343210256	-0.478005912	0.9235353814	0.263499533	0.4783035049	0.8830930873	0.2763423537	-0.4947630284	-0.2820302286	0.3074597777	0.6233006842	0.7912728427	0.5071391128	-1.741063213	1.003242212	0.01802143081	0.9893968904	1.992117149	-0.3109183881	-1.330932273	1.567266247	-0.06725427936	-0.4533598344	0.4074902194	0.854836862	-0.5521752593	-1.795000116	0.4763242682	1.480768236	-0.06832864217	1.662556801	1.142479904	-0.4968027208	2.271287044	0.01804653118	-0.2872396118	0.496517541	-0.7178399002	-1.142539419	-1.149176095	-0.1370435642	-0.492929244	-0.3270734609	1.604303685	-0.3955127309	-2.445850977	0.9532815016	-0.01012608591	-0.09429797168	-0.6822443411
1.238224255	1.031940307	1.229722631	0.9029210954	0.511935133	-0.8720873231	1.484080278	-0.5065545976	0.3849224578	1.085317256	-0.7221316332	0.7729167007	1.762965968	1.054890786	0.5577455029	0.02417900304	-1.384981226	0.5680882091	1.317594806	-0.5531168678	-0.9540561793	-0.4754661646	0.01882488401	1.326001851	0.08327978478	-0.9354922674	0.3650084404	-0.8870964927	-0.349904612	-0.03241784739	0.8562516665	0.1087627377	-1.281537162	0.06399937648	-0.556249961	1.522041703	-0.1746777628	-0.6807024277	-0.01417629553	0.9608296221	-0.04648100569	0.70638379	-0.2353693177	1.117630973	-1.047565016	0.5265883215	-0.7228267112	2.098779446	-1.836333214	0.2116099435	0.3115591523	0.6861517068	1.378906715	-0.08714921565	0.3719607161	0.2647639662	-0.6098273493	0.2882118788	1.645093148	-0.8974581004	1.410028683	0.2770786732	0.4612120738	0.5139954711	1.002472927	0.8969365168	1.182934555	1.782405192	0.1260292352	-1.44510886	2.368836359	-0.5567125424	0.8105267962	-0.107924351	1.02394917	-0.03055706563	0.6277280102	0.5626980356	-0.5323876499	-1.350531643	0.6909176612	1.464869871	0.02043476665	-1.505702048	0.8561721877	0.8590971465	0.0179287547	0.8413498993	0.05716453616	2.144581814	0.1903639375	-0.4180555078	-2.546913695	0.4347910555	2.07503443	0.4138427617	-1.026027998	-0.6917215738	-1.994640556	1.469211023	-0.9587859404	-0.2042792873	1.335233064	0.3722057496	0.8015089393	-1.173663444
