melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094
-0.2089437304	1.186199939	-0.8192661627	-1.574728444	-0.4440014669	0.4207199323	-2.540432292	-1.511849425	0.2858111345	1.374061063	0.6133094236	-1.375281032	-1.03298475	-1.000501075	-0.3674113816	-1.174134377	-1.665630394	-0.7243493715	0.7879590093	-2.439626984	0.2708746779	0.8070534209	-0.7324955968	-0.008807516389	-0.7365355015	-1.278367308	1.720220995	1.698354764	-3.473838069	-2.08477144	0.7885839487	-0.7760276258	-2.136430181	0.6426377218	-0.7321478286	1.259407807	-1.248919783	-0.9743750265	-2.860115635	-0.2872930478	-1.175503227	-1.492316855	1.170776043	-0.09044633095	-0.2424869829	1.876889752	0.07011910234	-1.43067989	-0.7999091195	-0.7313712395	0.9952055667	0.2818092121	0.09633065849	-0.1231815555	-1.395155328	-0.1753967867	-0.2959563154	-0.5279481897	0.5574491773	-0.7765494755	-2.018035244	0.2131521713	0.2977521299	0.7132833538	0.8622389566	1.438726532	-1.298896093	2.157073663	-0.1041660726	0.5621093209	1.809811554	-1.321961023	-2.396030336	-0.07251464052	0.06126891072	0.07196917903	-1.292273474	1.207394544	0.1030447216	-0.6651079003	-2.536370484	0.6002881685	-0.536675494	1.090802879	1.802698903	0.2615553165	-0.0802339834	-0.6500120809	-0.3343581106	0.4404526145	0.1646654081	0.3173117672	0.6723803919	-1.063218949	2.02333499
1.366866372	-1.125316791	0.906493197	-1.312203461	-0.5528264473	0.603522616	-1.826033684	-0.6825013502	0.155960626	-0.611734326	0.5545503421	-1.304581287	-0.513097352	-0.7141424104	-0.534476048	-1.141612408	-0.9884903535	0.1744972527	-0.8722299477	-1.772006984	-0.01494526672	0.2672069427	0.7389262851	1.446655414	0.002659697423	-0.672807012	1.341898057	0.7127600043	-1.937992792	-2.317553369	0.3662379239	-1.316411117	-1.964359408	0.04604928527	-0.01603605799	1.222813252	-0.4502854411	-1.487804865	-2.27033211	-0.3280606268	-1.607116085	0.6338699737	0.2968262886	-0.8677431686	0.1758253013	1.04908397	0.3078681865	-1.309244716	-0.8149185012	0.2025901838	0.8079068915	-1.804490252	-1.634863126	0.3485292878	-1.728906149	-0.1832413336	-0.8189306167	-0.0001087153454	-1.001984035	-0.7043227745	-0.8069972183	0.4482915627	0.7212355479	0.4810937468	0.2242901301	0.4152737446	-1.636292729	1.09973024	0.2643935658	-0.4515571474	2.254621553	0.5636735129	-0.6034713229	-1.26440929	-0.9214928528	-0.626512214	-0.2665138022	0.6502170594	-0.1395235557	-1.799955305	-0.9568066983	1.126065564	0.8258915272	0.7037105852	0.9348269043	1.154079313	1.482584146	0.06186229676	0.7539993495	0.5139267665	1.043865859	-0.7194117911	-0.03725904447	-1.36234109	2.871119872
-1.437091261	-0.9134675258	-0.7313595871	-1.175645961	-1.081649851	0.4190735974	-0.8258944987	-0.3143239399	0.8285663901	0.676618634	0.2200711321	-0.1886436467	-0.663590611	0.04566169337	0.4231482947	-0.94382499	-0.01616120571	-0.2288942175	-1.460601479	-1.737846907	0.1239037924	-1.10311573	1.549972959	2.138374174	1.86032961	1.708993377	-0.1031004322	-1.013655783	-0.7544653231	-1.420718943	0.8569587681	0.03547685077	-1.582867569	1.609110154	-0.6889529865	0.2498686759	-1.040960883	-1.329634803	-2.573749367	-1.643243921	-1.101464766	0.7189276381	-1.629254231	-0.8269840202	-0.1118146841	0.3463515037	-0.7470697856	-0.5585663809	0.1594466769	1.4774801	-1.060895051	-1.192339678	-1.560551208	0.272760451	-1.087332566	-0.4777792568	0.3916672808	-0.678263298	1.376564766	0.1373369821	0.1754472798	0.4492447145	0.3482445481	-0.8351856842	-0.1033123769	-1.078017552	-1.380418775	-1.240526931	-1.037162223	-0.3620899452	0.7731333987	-0.0817825097	0.594495087	0.9190515333	-0.2745554457	-0.07599814258	-0.05112551045	-0.7522155005	-0.8551554957	1.015019473	-0.1518428003	0.2915664433	1.806468207	0.8788996037	-0.08306297787	0.453059906	1.878731032	0.1599232179	-0.7561656839	0.3633415713	0.5345866432	-0.5479647554	-0.1373689098	-1.236106198	0.01318784436
0.4363324853	1.709554405	-0.5865702274	-1.397725446	-1.04281188	0.08421339347	-0.626342509	-0.8647686319	-0.7909971102	-1.169064592	0.2629612591	-0.5543605978	-0.3499117804	-0.7266939356	-0.7515190328	-0.6423434541	-0.1248585849	-1.409381133	-1.060739861	-1.153587227	-0.01424154316	0.7653893551	0.7408330518	2.323589846	-0.02211598459	0.04597199434	0.4765270921	-1.126068213	-0.8799483326	-0.6719916638	0.216936772	0.7216699777	-1.411756044	0.5331288176	-0.8937731895	0.6297428563	-1.014527978	-1.035817605	-2.595917579	-1.356537117	-1.799881051	-2.429271058	-0.1014132061	-1.099539533	-0.1717306505	0.9456293596	-0.4404514002	0.4831381915	0.305220948	0.5093385284	1.922927056	0.3359400145	-0.3675908531	-1.839314306	-1.395526703	-0.9508950076	0.7223891375	-0.08612864526	0.7638249757	-0.2149538314	1.240544205	-0.5266996868	-0.1265247449	-0.7035238816	-0.3671395869	-1.298198308	-1.506369556	0.07382238627	0.6454271072	-0.02420194797	0.8372742276	0.9154083783	1.401842131	0.6691590942	-1.391276768	0.2372016891	-1.416970623	-2.31654669	-0.5093339127	0.9006366345	0.879390268	0.7916516068	-0.0162209291	1.195121006	-0.1368780122	-0.3180895106	1.359086031	0.4304077507	-2.28344856	0.4700932564	0.4919347316	-0.377539205	0.8182035113	-1.044536688	0.3979665566
1.262836839	-1.175021824	0.5892412162	-0.997883384	-0.5812252665	0.3398588983	-0.1526938215	-0.7088644581	-0.9719452802	-0.4970232035	0.3490041094	-1.043149488	-0.6756803254	0.2265254479	-0.1057805516	-0.07874173709	-0.3297545054	-0.2816029393	-0.6817771756	-1.283011786	0.005414394392	-0.8154106102	1.106852047	2.346602522	0.8271434478	-1.304667492	1.309185517	-0.823154713	-1.068755695	-0.6856857026	0.5920486805	-0.5316561455	-1.118798874	-0.2590555994	-1.505178847	1.267719196	-0.43203366	-0.854635085	-2.26521899	-0.6804891718	-2.501013837	-0.6054916063	-0.394242617	-1.302418737	0.5124087453	1.342425846	-0.3794256216	0.7801888061	0.5523153141	-0.4889433882	1.183000979	-0.5999098352	-1.44923325	-0.2248977623	-1.691607116	-0.3242338432	-1.322113652	-0.2991108045	-0.8442054028	-1.117344995	2.244518093	0.750433243	0.3042347981	0.1162619078	-0.09200502616	-0.216562847	-1.590942845	0.3763704999	0.062946173	-0.4524220084	0.8184878414	0.2856714966	1.779822811	-0.3987114132	-1.251837752	-0.8920055335	0.4104877472	-0.7664152269	0.3097052127	-0.9512472085	1.416317575	0.9595149931	0.4003852123	0.8655167467	-0.4858457605	0.4138429065	-0.2937434683	0.6632768196	0.5203686939	0.5592936964	0.7936853175	-0.9702380236	-0.1968245894	-1.03183621	-0.09438239806
-1.51446095	-0.8549840798	-0.03822269697	-0.8285056017	-0.2300581547	1.085384357	0.765839911	-0.1662316445	0.5182424036	0.6660988989	-0.2389506411	0.2822778913	-1.161353389	0.9436428502	0.6868230908	0.3409759951	0.5468024066	-0.1055575578	-1.394431946	-1.203684455	0.1834745217	-1.85422598	1.46288285	0.9277697916	2.241986015	1.278551586	0.7781320931	-1.141225742	-0.8873165434	0.4506581236	-0.2680812302	-0.1676070558	-0.1561775029	2.463956874	-0.006993206245	0.2075492186	-0.004596038021	-0.5750069581	-1.159637106	-1.452815599	-1.483659274	0.6132917218	-1.066529371	-0.9290847599	-1.214855196	-0.04793646406	-1.07459313	0.8732692334	0.5011057497	2.147581372	-1.22109138	-0.9241473354	0.4833624044	0.540113833	-0.1535921729	-0.1165602717	-0.2050608341	-0.5402777183	0.9742478962	0.5195517693	2.343751163	2.001242576	0.2189760125	-0.7009356393	-0.5298800642	0.246206822	-0.7397186773	-3.355048636	-0.5974235323	-0.2118780478	-0.53841277	-0.3401842856	1.839059102	0.9324424286	-0.1587523571	0.1502514809	0.784097687	0.371630931	0.5027407088	0.1014617908	1.268696828	-0.2573765865	1.806281999	0.1944440295	0.01428793704	-0.2260269352	0.09767647463	-0.2943595829	0.08204657938	-0.2491393434	-0.3900242449	-0.0104694847	-0.6564451537	-0.9654789092	-0.2805671306
0.05038248471	1.570844489	-0.6262652952	-0.1099227911	0.2536092082	0.6083000753	0.7888094274	0.4011391888	-1.305752586	-0.8965874402	-0.7735857854	1.387722675	-0.5227791498	-0.01826594566	0.1651017834	0.1337964779	2.460188937	-1.065943583	-1.570430039	-0.1389034074	0.8580766394	1.279852874	0.2355696861	-0.4866245756	0.2630860483	0.810593136	1.443187859	-0.7647588168	-0.4304278692	1.180244041	0.2541632012	0.6760485891	0.7513391841	0.1505174658	0.1474902661	0.01845943806	0.7594005137	-0.5254278114	0.1729458892	-1.537981081	-0.3114689526	-1.629348001	-0.1928587284	-0.7374938285	-0.09445455652	0.2975856625	-0.8418420248	1.13905576	0.5472526263	0.1021096349	1.392013156	-0.3125676176	0.1996031986	-1.093460727	1.100788243	-0.4459730837	-0.02862887277	0.6392533173	-0.1703550885	0.8238971974	1.792816918	-0.5134266123	-0.4668571536	-0.3735352796	-1.0355687	-0.831857938	0.08598605634	-0.8904724416	-0.3952361193	0.08059378525	-1.195578359	0.6988903036	1.548621493	0.2117805076	-1.189438776	1.348758435	-1.329564742	-2.283913802	0.5966588029	-0.1768459998	1.461031196	-0.01967611697	-0.09408557123	0.7498547103	0.4473980379	-1.168289021	0.8405057125	-0.6260093895	-1.999859411	0.1855191852	-0.4027803851	-0.06640799949	-0.4646503414	0.2141459521	-0.653447199
0.4079039872	-1.129188404	1.070707687	0.691972396	0.2162185729	0.8529305898	0.2732787112	0.1718513325	-1.30775874	-0.4657663694	-0.7625489519	1.737843782	-0.5010234391	1.320089634	0.268958315	0.1044531649	2.908060013	-0.6545631648	-1.099703847	0.3123842851	1.297142759	0.1236186229	-0.721221648	-0.5809357355	-0.4641457711	-0.9273408877	1.592759111	-0.502190199	0.3764884919	0.08630110225	0.8951668978	-0.3656873718	0.6569608294	-1.288155006	-0.3778811759	0.08224974568	0.3670296965	-0.5633495818	-0.3285019645	-1.592089654	-0.2294344354	0.02350348756	-0.6889585434	-1.060163223	1.988566685	0.7888865273	-0.8169067285	0.7777922347	0.202059029	-0.960047163	-0.9286061299	1.87861837	-1.034118861	-1.051786851	0.9993583784	-0.5471156977	-1.928173181	0.3512370281	-0.09946842459	0.1444493522	0.9221807745	-1.73854346	-1.125171279	-0.7499134191	0.1406782403	-2.035257685	-0.576776944	0.6182011674	-0.1234780067	-0.1040522857	-0.4350860586	-0.6383945137	0.7190366681	-0.4588683468	-1.904278119	-0.7940597963	0.3260546898	-0.9227753244	0.2286482799	-1.090254081	1.320532995	-0.118287112	-0.09996325394	0.7478125068	-0.1340118498	0.3821410368	0.4855466053	-0.6233372939	-1.155489166	0.3306863415	0.03153439544	-0.756913628	-0.5302407103	-0.394567027	-0.8920692028
-1.061899457	-0.6080805725	1.02491073	0.8197871393	0.176670659	1.117268976	-0.0673510712	-0.2136454607	2.049412508	0.8886216945	-1.037797805	1.50471561	-0.1026661201	-0.8154660342	0.419135896	0.01750245162	2.744308933	-0.3326420885	-0.8343573023	0.4537353181	2.155520231	-2.250176453	-0.6415875907	0.6151617268	-0.3671563387	-1.320911028	0.4697831422	0.2256714739	-0.01193269373	-0.5832808105	1.243759388	-0.6483485519	0.739988725	-0.1841286107	-0.222519678	0.07456669302	0.2494774263	-0.2023711627	-0.2976010499	-1.263589417	-0.3314902585	0.1800099631	-0.3688862124	-1.808983746	0.03602391708	-0.2194997958	0.1712974	0.7171815215	-0.208097875	0.2752907323	-0.9629355722	-0.8517635909	-2.165893167	-0.4448168403	1.239462959	-0.1791639219	-1.123381955	-0.1899227571	-0.05314550446	-0.01465048836	0.1608607712	0.5012081221	-1.858613271	-0.760642334	-1.424907236	-2.099913879	-0.4396792941	-1.196452414	-1.682807221	0.3272895741	-1.729935117	0.3254103021	0.2465829558	0.01371522904	-1.334220007	-1.018773562	1.187544887	0.1728045246	0.01810829917	-0.7111958152	1.174865421	-0.3312741486	0.2774431113	0.5499898209	0.7890083035	0.3743205681	-0.03571750679	-0.3940599723	0.3298431225	0.7403010085	-0.1320499808	-0.6556082178	-1.68924194	-0.002380197776	0.3428784529
-0.5516265938	1.170741828	-0.8717974885	0.3226356381	-0.1953449242	0.2437770972	0.5165261879	0.08928644102	-0.1776903726	1.199746067	-0.7780183818	1.511306846	0.09506405112	-0.9305808449	1.300052615	-0.6787575211	0.6985111067	-0.3260281634	-0.7609024076	0.4897280467	2.330060672	0.6293158745	-0.399803029	1.47751763	1.543361814	-0.3151813657	-0.06914691571	0.5993127538	0.05825517296	-0.8173192987	0.3561768125	1.078535567	1.449165057	0.2564410561	-0.6571473886	-0.9616092996	0.1891830469	-0.05016501368	-0.05286732578	0.06009162198	0.2874539252	-1.408146912	0.06770471784	-1.258119379	-0.7105653339	-0.03890029666	-0.2698729615	0.9608168504	1.221668071	-0.6642676983	0.4716105071	-0.3147833077	1.291644778	-0.5095431626	2.247773179	-0.4838233293	-0.09178022263	0.766695323	0.2048228412	-0.5221136316	0.7366814897	0.2927314752	-0.6763249871	-0.1434690528	0.9087253569	-1.099111827	-0.1176681486	0.3386758619	-0.7042832863	1.058561442	-1.385672637	-0.9788376754	0.3266057975	-0.8661151507	1.061862819	-0.5169212638	-1.968936048	0.8532672973	-0.09040185248	0.4271210564	0.4095233274	0.3770650671	-0.9617540276	0.9604762608	0.6220632731	-0.01080927334	-0.1242909629	-0.8366608206	-1.56413088	1.031951407	0.993200349	0.1651977014	0.07962806237	0.3959460466	0.5105666544
