melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106
1.299848419	1.538983097	-0.9242509009	2.004495531	-1.784025348	0.6739889727	0.5635113648	0.117858418	-1.274041375	0.04389806021	-1.021434918	0.5092674333	-0.02339952496	-0.6788032714	1.795695138	-1.410036249	1.175161161	-0.6236995846	-0.5638485178	-1.676326506	-0.8958447273	-0.3611774537	1.754682175	-0.7305404002	-1.569181127	-1.361463426	0.7974134428	1.461505936	0.4998218542	0.1184566178	-1.497645992	1.141926443	-1.062715863	0.6066649618	-0.9477791344	-0.3352139933	-0.2288152936	-0.01906155276	-1.899376145	0.3658581333	-1.162754234	-0.9078561211	-0.1586813412	0.7680603701	-0.1458667201	-0.7884999352	0.7494821441	-0.007825099581	-0.3009964295	-1.025334005	0.1207465169	0.5789750671	0.6587700905	0.5977896167	1.547066795	-0.9187747007	-0.02390657303	0.1190224178	-0.907316229	1.4593296	0.3257018422	0.9044230744	-0.1290621036	-0.8974623143	0.5043252244	-0.3411076411	-1.163871843	0.2353147761	0.6843601535	-0.4278990257	1.307720102	-0.2898504925	0.6970943311	1.143577514	0.6897632967	-0.6489742063	-0.3228657437	0.3758302869	2.169989463	0.6469385881	-1.598954128	0.8050720247	0.2371296497	0.01021656829	-0.8866638383	-1.079682476	0.09829436891	-0.07920115962	0.3862531463	1.198928578	0.1840571027	-0.1437482206	-0.5476506816	0.8777887985	-0.450160341	-1.128102547	0.3503931656	-0.01455842514	-1.830261155	0.2395307187	0.595777255	-0.5947769605	-0.1850286135	-1.705939513	-1.40681324	0.1747898635	-1.023992832
-1.343831046	-1.26738269	-0.5301975734	-0.5184381989	-1.19004565	-0.1771419052	-0.3712553363	1.010394988	-0.7474675006	-0.8961843365	-0.9083117929	0.6268414403	-0.04480182284	0.5987313783	0.3048473063	-1.211194374	-0.0004356972234	0.09396690752	-0.2796780751	-0.7570457144	-0.8544938779	-1.337280442	-1.263411619	-1.230350665	-0.017480339	-1.175180315	-0.04843767784	1.666737884	0.3178972795	-1.061928913	-1.398678792	-1.155477126	-0.7753718054	-0.1165837569	-0.9309366404	-0.2995663928	0.5996153718	-0.02892509396	-1.213916075	-0.3667104321	-1.65589199	-0.8599008105	-0.1595445145	-0.1305946254	-0.9545259407	-0.9660634589	-1.492483888	-1.325954403	-1.394969245	-1.271746564	-0.3320183521	0.780577838	-1.026074727	-0.4315919139	0.4950473578	-1.548366698	1.75822777	-0.4481105254	-1.659034692	-0.2748682027	0.1745320879	-0.2614833556	-0.5099233857	-1.022830889	0.2495578834	-0.992992523	-1.38175443	0.2964121001	-1.952412174	-0.3967812559	-0.9604951897	-0.8444439281	1.890480304	0.8874640863	-0.3742636582	-1.192755164	0.5778191087	-0.7886565908	0.4570577164	0.9033215315	0.277281918	0.7275328913	0.7583268646	-1.195301399	-1.180522954	-1.17101253	-1.432534646	1.63042131	-0.08399878135	2.935982243	-0.7789133679	-0.104850938	-0.05187564432	0.5732056705	-0.6055573881	-0.8991879925	-0.1554175649	-0.8429399104	-0.4671147693	0.7415337132	-0.8227920616	0.2532405182	-0.001640279482	-1.241477126	-1.007774484	-0.5283434665	0.07000850925
-0.4774963389	0.5181803864	0.7358047788	1.3589514	-1.477460157	-1.059112509	-0.08444961851	-0.6801068705	-0.5289137555	-1.252195548	0.3116540104	0.7462783825	-0.4147774079	0.4309362359	-0.9379080593	-1.265764449	0.03370087323	-1.050495366	0.117597609	-2.151051677	-1.834145959	-1.35380364	0.368757068	-1.825090363	-0.289239692	-0.7678267126	0.957454602	1.558804607	0.2740272359	-0.9604891681	-0.637075684	-0.5754393379	-0.779388079	-0.1596960608	-1.215525638	0.4163407713	-0.9647442477	1.458574051	-1.428856539	-0.5014575708	-1.683583834	-0.7688348733	-0.3905906325	-0.5670318471	0.5298509232	-1.166288853	0.3424643414	-0.5213987296	-2.48191549	-0.8308074171	-0.0333998375	-2.111017004	-1.355338494	0.6512733398	-0.3061880161	-2.333295691	-0.01311818357	-0.3398485088	-2.373960815	0.05725882884	1.468850517	-0.6465073661	-0.3990922977	-2.032418008	-0.6547060217	-1.049365102	-1.522278139	0.8948040547	-1.106656283	-0.04609052249	0.5912640254	0.6771581123	-0.4618944014	-0.908677628	0.3841797924	-1.041121238	0.4925591723	-0.5977301242	-1.211460187	-0.2178873342	-0.5088778997	-1.785974657	0.3858004891	-1.264819846	-0.6909149457	-0.9844246573	-0.477670685	-1.02811797	0.6561990161	1.620545606	-1.252889082	-1.03368266	0.7506508033	-0.2252542668	-0.2869821281	-0.3363206285	-0.8837578567	-0.8987736583	0.1693310792	0.1731921954	-1.072888107	1.201191009	-0.5682092471	-0.4091761983	0.2152807332	-1.539154596	-0.4169585786
0.8977069898	0.4153030159	1.144329497	-1.238497345	-1.354030903	-1.304246544	0.1465525103	-0.4900303172	-1.051374912	-1.60732798	1.462522628	1.281776478	-1.310531828	-1.673059813	-0.6204323337	-0.9578307248	-0.09432691921	-1.027034261	1.560423591	-2.649144848	-1.525678724	-1.744521675	-0.3765265698	-1.150503228	1.358992713	-0.4964506749	1.464145341	-0.5677711278	0.6711944519	-1.019846932	-0.2093035112	-1.281078682	-0.3254541324	0.09136798307	-0.5946946593	0.8820111725	-0.6594696747	-0.4764114619	-1.28251029	0.4900347608	-0.967952795	0.6491465082	-0.3359012458	-0.1513344669	-1.224151433	-0.2867673481	-0.9579044746	0.713811833	-1.152960803	-0.2286711303	1.776093718	0.01617469205	-1.52851457	-1.8772248	0.5005329646	-1.043850696	0.3718150108	-0.1160793942	-0.928615946	-1.758478683	0.8393687979	0.2614096488	-0.4108717403	-1.796237381	0.331479296	-1.461963971	-1.30163876	0.5125535187	-0.6949077907	-0.2389424828	0.3518400977	1.125362165	0.1237575415	-0.8262415308	1.283335825	-0.5595315879	-0.005975530508	-0.1505730778	-0.6410768494	-1.266174319	-0.1931334615	-0.5751758163	0.7083545115	0.128564007	0.6470118648	-0.3929428908	0.5908712947	0.06594093663	1.032850391	0.2338082885	-0.6300949405	-1.463712586	0.2304551185	0.7101128129	-0.8622606036	-0.05406429268	-0.7589508371	-1.232136331	-0.2131181014	-0.08535104964	0.4571369534	0.6924164989	-0.6164030121	-0.2939304828	0.8849770544	-0.8122356901	-0.3411533921
-0.8392554378	-0.7506246072	-0.4770905244	-0.3799606621	-1.822885077	-0.8556102672	-0.1158903093	2.169430961	-1.215342185	-0.7193601362	0.2403032572	-0.004985384821	-1.065867732	0.06475514698	-0.8391365533	-0.7125103327	-0.1897944387	-0.3997077969	0.8825434356	-1.817294591	-1.086626664	-1.118847531	0.373226254	-0.1691005945	-0.8911276324	-1.738165334	0.05934921405	1.376282313	-0.3449014557	-1.161907382	-0.7305239561	-1.307141712	1.219016981	0.2505127138	-0.8275873249	-0.277257964	0.5392044894	0.2602145614	-0.6928149145	-0.6143492791	0.008576372096	0.5881928577	0.733353361	-0.8806169778	-1.77616575	1.303533285	0.3108525067	-0.5230047774	0.2265282333	0.05461365944	1.79713618	1.161060564	-0.5287586567	0.006726979542	-0.233569755	-0.5740000927	0.4185921766	0.1860805548	-1.958048985	0.2362673363	-1.132173697	-0.4986331918	-0.327305028	-1.0886142	0.1692361	-0.188835951	-1.346872769	0.4614008602	-1.588315516	-0.2377324077	0.2547901429	0.1457774408	0.2244039144	-0.01555902159	-0.9295851731	0.1431734205	1.15370918	-0.8596677015	0.01791683103	-1.20634839	-0.1249694531	-0.5431389337	0.6209329949	0.4108841247	1.343962696	-0.2793360382	-0.7105963688	1.338428454	0.1370202284	0.7401601301	0.3100357635	-1.025586257	-1.011948239	1.045262625	-2.196542521	0.5426154676	0.01049383119	-0.2754196034	-0.6604738076	0.03113473098	-0.3581318228	0.07795585885	-0.3349561251	-1.560042121	-1.034293486	-0.9155575597	-0.2177243046
0.7674992794	0.8781710891	-1.394484972	0.7092770088	-1.779739266	0.9487877863	-0.5448484615	-0.151323429	-1.405902407	-0.69289784	-0.7254039156	1.091358644	-0.890130889	-2.25557321	-1.172571556	-0.1328742202	-0.5804644728	-1.177775893	-0.07695940732	-1.386697831	-0.5078838453	-0.1298879886	0.7844495128	0.480588064	0.2177503307	-0.4147379455	-1.485116437	0.06091223653	-0.1096779732	-1.508714367	-0.6848435023	-1.241088232	1.36672273	0.3163533141	-0.9851992867	-0.7785091835	0.1088012742	0.1087707775	-0.9204707102	0.5628483341	0.9288349655	1.476403162	0.2296954088	-1.434680584	0.01314808232	1.349345168	0.07135660677	-1.357479531	-0.4272848676	0.1700146262	1.935260096	-0.8144273476	-1.147573715	-0.7415765723	0.2060596181	-1.463895113	-1.361791149	-0.09585430959	-1.199306211	-0.6994202041	0.5127077878	-0.1715089529	-0.8302618176	-0.2053625835	-0.1310307363	-0.3043366485	-1.004456492	1.119897867	-0.4487047772	-0.7474514163	0.6056256687	-0.5128655605	0.1527313594	-0.491491281	-1.75013787	-0.479123194	1.20011139	-2.13795952	-0.2723505791	-1.977833385	-0.233783771	-0.3819449118	0.496498629	-1.139889972	2.135823595	-1.200069695	1.114512162	-0.1199220268	0.4682097685	0.9499915081	0.780405494	-0.4659790857	-0.6409617042	0.3489023514	-1.603447858	1.093742365	-0.5755052724	-2.167506471	-1.247548546	-0.3522291813	-1.042404337	-0.6993677271	-0.1290339343	-0.5560216714	-0.5938339117	0.2420118392	0.266303328
-0.7630524919	-1.462848255	-1.126063508	-1.009292895	-1.538232428	0.6185107268	-0.8832990443	0.1725842641	-2.070124022	-0.9034160559	-0.03824757168	1.070925657	-1.020668216	0.08333829476	-1.325853509	-0.3296958403	1.209096006	-1.145501029	-0.1989333466	-2.170787236	-0.485566983	0.3924177207	-1.753185273	0.4924584728	1.002628998	-0.7427040475	-2.174329118	-2.477106668	1.505373868	-1.191653522	-0.1326541372	-1.49722396	2.173821898	0.100654029	-0.8014948654	-1.133264059	1.148334741	-0.4949878615	-1.100129579	-0.4675546672	1.467768061	2.060991486	0.2148137533	-1.363169964	1.067745443	1.365346657	-0.9324005008	-2.322002284	-0.5144639526	0.05138168568	1.412749878	0.05959960924	-0.9323057691	0.0256437062	0.4984468836	-1.098508478	-0.8736885059	-0.3895531686	-1.378812535	0.1186124025	0.7539589136	-0.6892224018	-0.09477753972	0.1170739776	1.129936079	0.7255588188	-0.6511157383	-0.06502955353	-0.7001557839	-1.125061544	-0.1678166635	-0.7922169063	1.519172356	0.8906906537	0.09825079218	-0.1538336247	0.01171969286	-3.030187893	-0.8661718963	-1.353592292	0.7509695682	-0.3336823648	0.776022321	-1.752998949	1.589886603	-0.3797114381	0.5051500142	-0.9534182814	-0.5185951237	0.5577260652	-0.3849771073	-0.623389281	0.8619517553	0.9946752521	-1.35900534	1.572096946	0.1512587661	-1.644029592	-1.097952772	-0.2870865339	-0.8309589193	0.1632741646	-0.3361369423	-1.164478713	-0.2737817843	-0.8823384174	-1.135689638
-0.9136216495	-0.09651502626	-0.8468471347	0.4163774481	-1.720074418	0.1549422996	-0.9278961978	-0.2040472324	-1.583806977	-0.9330141869	-0.02757844934	0.376667953	-0.6730920374	1.040183901	-1.769255731	0.299148268	-0.6952357142	0.5902328342	0.4482838944	-2.479256597	-0.4967880647	1.461181853	0.2735575272	1.234698036	-0.6571027182	-1.456480463	-1.291793859	0.2381308483	0.4949102103	-0.5301066545	0.4952552972	-1.292693919	3.096127645	0.4869835799	-1.099783364	0.02171716037	-0.7091562293	0.1677626128	-1.186596684	-0.3528602075	0.2558724348	1.540415149	0.4914642666	-0.9348744645	0.3584014111	1.495687952	1.826011725	-0.7499613322	-1.190001853	-0.04842896956	1.435995921	-1.885467267	-0.1117237867	-0.4080725536	0.2059483603	-0.03133292813	-0.110944372	-0.02563305663	-1.239084806	-0.576092409	0.006401148995	-1.493709583	0.7730439888	0.4152523422	-1.548354137	0.4966703595	-0.1827744051	0.3761536598	-1.648248035	-0.1357217525	1.116346654	0.4086212853	-1.139616151	0.995569529	-1.02247966	0.763358988	0.7793081827	-1.660279846	-0.9111725547	0.325048719	-0.08762266869	-2.611467006	-0.6603884222	-0.9296208993	1.676078413	1.860031727	0.359558845	-1.852253051	0.4876529884	0.3092118382	0.1375692114	-1.800394154	0.04696600384	-0.07778216535	-1.030887752	1.272033203	0.3920141736	0.1397313703	0.3099082825	-0.5041151929	-2.292204744	1.029817415	-0.656363065	-0.7069025771	-0.02303995521	-0.5325246751	-0.3762328504
1.570181504	1.326023719	1.020182841	0.8685388288	-1.62033178	-0.03339267387	0.6699698097	-0.3182163421	-1.843084845	-0.963458441	1.343101152	0.9414213643	-0.1318859437	-0.9359357517	-0.8902415956	-0.2699629602	-0.154697847	0.3696554058	1.025125506	-2.016063578	0.6921227039	1.698259735	0.1651955955	0.6849484968	-0.1018930021	-0.7078264394	0.2406098709	0.4418629053	0.3450955168	-0.8280759447	1.177731785	-0.5149232875	0.8093538998	0.6265854477	-1.212395105	0.3255626546	-0.161849103	-0.7196968891	-1.784700932	1.200970199	-0.1840668821	0.3712896935	-0.1000983175	-0.6159554866	-1.561502044	1.876107346	0.2034489137	1.179922401	-0.5702567959	0.1112668824	0.257721557	-0.4870155974	0.753213399	-1.171519483	1.600226527	-0.270405731	-1.235127643	0.3200882864	0.2023066513	-0.00805432178	0.2837234303	0.03755867407	-0.09572718355	0.4682833576	0.2176931423	-1.428923096	0.7925461516	1.02482134	-0.8792384879	0.7254774718	-0.1493869452	0.9881491431	0.1392605549	0.98032982	0.2655281498	0.02459438467	0.5071251296	-0.7307417369	-0.1925071293	-0.04667905944	0.617590706	0.05980387827	-0.407762868	-0.800044969	0.09674921635	1.506633736	0.3828527291	-0.3831448724	0.9175077007	0.4198440698	0.1534626106	-1.146826187	-0.7359678104	0.9616876355	-0.990750741	1.35352533	-0.5593095158	-0.1583775403	0.09168509411	-0.5798525478	0.09519906724	1.54955014	1.383946756	-1.179234838	-0.09669134544	0.02583084932	0.8495595654
-1.731363851	-1.025070229	1.753055373	-0.07691340596	-1.319043917	-0.8983454915	2.110727091	0.2630999526	-2.366258741	-0.6707544542	1.560117451	1.666394845	-0.7077923726	0.4482043859	0.5922814184	-1.647369392	-1.345979362	-0.437723648	2.362904322	-0.04381963806	0.9313577255	-0.004095640743	-0.1684728805	-0.917480118	-0.3826466736	-0.5951145485	-0.2340037967	0.2993382891	1.634482455	-1.24764979	0.6557140697	-1.55515207	-0.1657093141	-0.3448955374	-0.6315714176	0.2986894572	0.1867680478	0.4704470379	-1.079428979	-0.2039898653	-0.2308902152	-0.1967057451	-0.5709745602	-0.8991324271	-1.274533012	1.434454678	-0.1489354154	0.5779546252	0.5505112362	0.0666918589	-1.385544692	1.043105023	1.73466393	0.06218045531	1.448693517	-1.566626036	1.246678047	-0.1721615926	0.7346451128	-0.836694172	-1.421519819	0.08114945299	-0.301641577	0.2086920042	1.570069989	-0.4607780419	0.4565750874	0.8227699312	-0.7662910868	1.215328882	-0.8433763885	0.09404900874	0.8600949473	1.388152761	-0.9681108532	-0.3069928059	1.681618146	0.4936727305	0.1815750057	-0.02933066151	0.604184164	1.056968341	1.790345334	-1.938940975	-1.711052494	0.03700217333	-0.2947791556	1.208587177	-0.6545284309	1.472937391	1.617772945	-0.1984205234	0.6401909494	-0.5394366294	0.01273240621	1.373384358	0.3887847771	1.20341946	0.7233711778	0.006048837586	0.5731922491	1.597025632	3.716579014	-1.512422358	-0.6532369501	-0.07367406414	-0.6634192546
1.306226597	1.41036046	1.8965475	1.865926012	-0.8582883774	-0.7994645705	2.100016403	0.2827278505	-1.175082285	-0.8436478144	1.415592616	-0.0826948441	-0.8183616001	-1.853165729	0.446776581	-1.502304295	0.1693301262	-0.4317171162	1.993328584	0.6709574012	-1.18133209	-0.8250885163	0.3854957521	-0.2750029385	-1.673795758	-2.311978926	-0.6136269384	0.3612977767	-0.4797096905	-1.543736745	0.5535912114	-1.722976865	-0.1985139518	-0.3281550956	-0.2658210458	-0.528151441	0.3887633169	-0.7290149222	-1.526997329	3.425885281	0.1777084416	-0.2331956185	0.5402961278	-1.392822985	0.763914759	0.8989221613	0.2911901221	-0.5706072922	0.06084383003	-0.3057901667	0.6267069496	-1.575321297	2.269106957	-0.08640444157	-0.1525257046	-0.924420031	-1.745628185	0.4223611563	0.9099385872	-0.03076607392	-0.05289516873	0.6652035114	1.240910413	-0.6229112331	0.2738069026	0.2638483813	-1.620773489	-0.679697039	0.9457683989	1.043563873	-0.2119815396	-0.08113365573	0.2058346114	-0.3471110359	-1.010277263	0.8813864147	0.5529213604	0.06756587145	-1.135498127	0.5300240758	1.029143428	-0.4305397405	-0.5857934005	-1.530489351	-0.2826654994	0.944713121	0.1662663687	1.243092687	-0.5421759984	-0.07601015506	1.327462559	-0.3426302975	-0.06280371451	-0.01157737553	-1.377068912	1.397234759	0.5626286107	0.1229378395	0.5359647204	-0.7878518645	0.3288385062	0.6733373706	3.237160572	-1.059020504	-0.4588729683	-2.071494796	-0.0897449564
0.5575147474	-1.286916896	2.482744757	-0.8427330934	-0.09906687341	-0.970168969	2.120431181	0.5488810648	-0.6214813005	-0.4139333299	1.895749731	1.35709141	-1.198063202	0.4495011926	1.041863964	-0.2194648834	0.4916723214	-0.4047095425	1.899488175	-0.5070650848	-1.05814146	0.1725452766	-1.932323725	0.1481336144	0.2909370127	-0.8027501823	0.6735130341	-0.3920971283	-0.8635366005	-1.136300953	0.839308085	-0.53512622	-0.5585568061	-0.205115113	0.6063857579	-1.724667245	1.704799533	-0.246860023	-1.050983635	-0.08175232427	0.5020931925	0.2584539325	-0.5905510409	-0.1072707962	0.5940366852	1.073941424	0.4817284172	0.0925208348	0.2258545896	0.4620129752	-0.3876111121	0.110442236	1.882343201	-0.5566107208	0.3115313939	-0.401294489	-2.215352626	0.8639022891	1.000102583	1.677563024	0.6649628487	0.8130343061	-0.06735355614	-0.1258008755	1.701885869	0.9342386787	-1.259962005	0.2746498929	0.1294720449	0.498622194	-0.1792189777	1.285665514	0.6165006172	0.730003111	-0.6891911132	0.7628134667	-0.1672440995	0.03997739711	-0.4058323305	0.01174932099	-0.573289665	-0.4334413263	-0.3828014615	-0.6816766069	0.3011970329	1.15645896	0.7543190013	-1.633369288	0.4687215484	-0.3871046076	-1.152725699	0.4601578416	-0.6848849345	0.2624850061	-1.834269701	0.8633637097	-0.1764419907	-0.7478223179	-0.7594830556	0.3323346707	0.4417245148	0.01395151141	1.695309117	-0.1642861632	0.4381358002	-0.1026665838	-0.9036445816
-1.275946389	0.2012501657	2.472343868	0.8457337603	-0.5565728493	-1.019994611	2.606901504	-1.615311227	-1.097168779	-0.001809180199	1.563686596	1.889227854	-0.6333547219	1.019539714	2.665513935	-0.5105727797	-1.188301101	0.01974370202	3.288609183	0.7818371298	-0.1556292505	0.4290599651	0.03890447541	-0.07492889912	0.9613085089	-1.137859418	1.808991004	0.5398585236	0.3814743173	-0.7833267471	0.3445083061	-0.07701123947	1.042228353	-0.3169086511	0.9434742388	-0.8439202641	-1.019231443	0.5718340269	0.01119336709	-1.001666192	0.5809532372	1.463155382	-0.3344398278	0.3377918182	0.9838892042	1.179544769	0.9425429003	-0.201441084	0.5435196343	0.675084808	-1.368460867	-0.1050956214	2.658225552	-0.2740658236	0.707433201	-0.505521438	0.5182508335	-0.1356372326	0.4526727793	-0.2857500923	1.060148953	-0.09878843438	1.229391606	0.6725219902	-1.123645185	0.5246237714	-0.8851034303	0.4508322684	-0.9638967833	0.6511035871	-0.498669511	0.4377042535	-1.090161077	0.5267059497	0.2233573998	0.7498358891	0.947026404	0.953049971	1.098301416	-0.1662816806	0.07974975818	-1.543820733	-0.188154306	-0.7699471414	-1.403231754	0.5297729689	0.9992507552	-0.3580914731	0.2264692204	-1.519638839	1.876270796	-1.19389219	-0.8892549359	-1.134361183	0.06531309092	0.12312957	0.8285645943	0.2021840698	1.164171367	-0.1668001183	-0.8052960539	0.838586215	1.180486079	0.02617966424	0.1546331247	0.7600211488	-1.550036886
1.162038721	0.6296345112	2.315274155	-0.8781706027	-0.7215720608	-0.07959812885	2.673592069	-1.269501704	-1.363868802	0.8804934291	1.589751283	1.788799296	0.734772999	-0.7083955588	2.704520126	-0.8472839538	0.00834469618	0.3774565215	2.87764541	1.783608028	-0.3071225676	0.1462955177	0.8682088077	0.1246919038	0.330025711	-1.10537418	0.7175906716	0.3585983645	0.9013650994	-0.9863787629	1.038521819	-0.6196890417	0.4531837643	-1.140575147	0.9363032066	-1.386439641	-0.403636313	-0.6264446201	-0.2473886837	1.034554805	-0.1157589314	2.057941905	-0.007948117113	0.08208555537	-1.004622973	1.909531791	0.1152347865	-0.6788720927	1.794573918	-0.01698346893	-0.6296756772	0.2553842164	1.849288785	-0.4892594265	3.10917138	0.3870646687	-1.495825345	0.4738149072	0.9213929941	-0.9347789807	-0.366958534	0.8087937672	1.06731765	1.05775911	0.08350244545	0.2187293613	-1.363289747	-0.5588432989	-0.2564317972	0.96273751	-0.6715088904	-0.9115737245	0.8926442689	-0.5120760422	1.93167066	0.8856142542	-0.3216544934	1.121659491	-0.0479439993	0.152149327	-0.02971927092	0.3084276797	-0.7937752283	0.7089499547	-1.518123926	1.194997991	1.152060922	-0.5436316129	0.6583550389	-1.569889882	-0.02477907595	-0.7558712981	-2.192212386	0.5346272081	-1.031834103	-0.3302035101	0.2421386628	0.5317077653	-0.6467730879	-0.4753522892	0.6324242737	0.4612182714	1.617378164	0.8040905825	-0.8449964137	0.2852391589	-0.5347531937
-1.160335657	-0.9114482318	1.94041405	-0.07243088297	-0.6517622554	0.2240320405	2.298177517	1.502679349	-0.9036950249	0.2429897746	1.369231513	0.3084053695	0.5248088041	0.9862542307	1.73222857	-0.8135909354	-0.8190441168	0.2426598316	1.898867192	1.67338724	-0.6038162714	-0.1019181944	-0.959698196	0.09033028891	-0.843605472	-1.198200404	0.3311161983	1.303729894	-0.3985323089	-1.188165969	1.160900087	-0.3308429889	0.02939547253	-1.063376575	-0.08645304069	-2.158231822	1.043807967	1.09504042	-0.4151723174	0.09780917062	0.01308295593	1.452712896	-0.4295848406	0.6732157723	-0.9222560363	1.391289341	-1.057392051	-0.8689041316	1.153104004	-0.9151118793	-0.5915114937	1.260518719	2.169268662	0.3229218172	1.502234169	-0.4701796184	0.6546813471	0.2414731037	0.8273813994	-0.2393090949	-0.1180686907	-0.2918759287	0.409127661	0.4881487463	1.097135359	-0.1569899026	-1.603433369	-0.4020517925	-0.6553559174	0.8214682586	0.03596586151	-0.7096291246	1.317389879	1.663257752	-0.5175519536	0.2627898701	0.7915325078	0.2098957324	1.112787992	0.4760916916	-1.277491847	0.8513664037	-0.6354846352	1.106109277	-0.6134679624	1.300716264	0.1723552341	0.967625539	1.048855947	-0.7716784483	-0.897492742	1.442966268	-0.7230259186	0.502550621	-0.9186242752	-0.851450193	0.2849577746	-0.4659499365	-0.5668168885	0.1946054565	0.6288314613	0.1223576706	1.950691235	0.2254549353	-1.779961715	1.053240563	-0.6217116202
-0.08900841129	1.692072447	1.643655183	2.00582943	-0.205123473	0.08792411091	1.319823467	-0.5801147079	-0.5457703955	-0.8036710224	1.013904843	0.7837499186	-0.7324191683	-0.1795339776	2.226364869	-0.9498291366	-0.6780799398	0.1667604473	0.7992274889	1.06974425	-0.1529068903	-0.2617076758	0.3798934227	0.5952448957	0.8570039109	-0.5540468268	1.258598324	0.720604978	-0.3787946219	-0.7253946162	1.119806006	0.7880764754	0.6592281388	-0.2554142996	-0.350239188	-1.282205826	-0.7404532566	1.062924117	-0.3975336864	-0.5972139514	0.05518253714	0.8650926333	-0.9095915562	1.317153192	1.233715919	0.2730209063	-0.06438677438	-0.6814451565	0.155751177	-1.085248422	-0.08900606889	-1.079880234	1.934990106	1.712575973	-0.02040534615	-1.27660075	0.6680338021	0.1231190855	0.08172997859	0.9343373581	1.626447874	-0.2783859197	0.4709583214	-0.2329662487	-0.7993165937	-0.1742449496	-1.759522087	0.3469270136	-0.0006205898312	0.309796989	-0.02674796981	-0.9594685904	-0.9229270182	-1.508517919	2.350822021	0.4144894039	0.2270378862	-0.287904353	-1.578619091	0.2695871539	-0.02725825804	0.3334309264	-0.5313969227	-0.3176872222	-0.9285818376	1.639196425	1.307064168	0.2326097069	1.741435896	-2.213211352	-0.718058931	1.016487455	0.5110445073	0.1023843525	0.9613083903	-0.2559588515	1.04876964	-0.07815542129	1.086595818	-0.1332457633	0.4003272546	1.767482612	1.417224977	0.1420271375	-0.5277250234	-0.3023996109	-0.4362113539
1.537984975	0.5781809152	1.814664285	-1.272919676	0.03438325357	0.005201778698	0.2833710057	-0.5654521154	-0.7317764334	-0.3028900736	1.304029175	1.052827412	-0.5147966089	-0.7947840249	2.648623431	-0.4311656649	1.332688561	0.4706016385	0.4703111377	0.8345282	-0.2965295081	-0.6000710066	-0.2803394094	0.886700404	0.9850549772	-1.083161084	1.782086894	1.789385227	1.154058565	-0.3861844835	1.473595696	0.3452753815	1.23695843	-0.9520561339	1.503667034	-0.1993720108	-0.207687114	-1.572425789	-0.4377212132	3.541875914	1.042455553	0.8234551674	-0.09030540453	1.640955395	0.44314592	0.9819524109	0.6313957387	-0.2302526367	0.7965257197	-0.1094277939	-0.2399326467	0.2383464625	1.862942489	-0.7136860496	1.132021411	-0.3149855318	0.08755453057	0.5839225318	0.20717195	-0.216318542	-0.01593528279	2.121700043	2.27212026	-0.02767983982	1.221083738	0.06010538963	-0.5579931468	-0.441003281	1.334634866	-0.516137156	-1.258055953	-1.491657776	0.6016230303	-1.137310359	2.210116813	0.8410425169	-1.524544495	0.07215845637	-0.818170066	-0.06417506076	1.396589395	-0.05429263112	0.4497064005	-0.7225535766	-1.848013399	0.8842242073	0.5503634047	-1.354775748	0.36188549	-1.978951175	-0.3653725088	-0.7832253991	-0.9047667029	2.344558775	-0.7055132692	-0.0373404952	0.4863030628	-1.415729291	0.7039183732	-0.1661115923	1.92253325	0.2471234293	1.207992894	-0.5794082654	0.2248481157	0.6082778361	0.3655227033
