melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154
0.675756143	-0.1580309035	-1.867404617	1.52216666	0.24452069	-0.7817411873	0.8039945622	-1.527314895	-1.139171585	-2.323819434	0.9928542518	0.1531957807	-1.507187386	-0.05981505882	-0.8919379406	-1.966622131	0.4789475372	-0.6764265119	0.6949435715	-0.239524499	-0.4650902707	-0.7558265038	-1.212177718	-1.473256478	0.8289470518	0.233115721	0.7826170286	-0.9757729285	0.1219602411	-0.4724898827	-0.6022305664	-2.899523653	0.4764491255	-1.023304659	-0.7537116911	2.205234262	0.9986806373	-0.9241873349	-0.7961914026	-0.2137131491	-1.571109991	-0.1566839938	-1.631833332	0.2850430428	-0.7383376493	-2.245235771	-0.1450331662	0.445875792	0.245195277	-0.003192785928	-0.3180357358	0.458671179	-0.1676889055	1.452749923	-0.8497342719	-2.607893394	-1.281130624	0.2688427563	0.6906747419	0.8386351779	0.1495873121	0.4151790684	-1.774235039	-0.2070055895	-0.01201966986	0.03225891665	1.040152403	-0.5767788886	0.07833595265	1.542913976	0.1564620708	0.6507656922	-1.53399924	-0.343798376	0.4546940967	-1.77331332	-0.4711256939	-0.6428170404	-0.0564374366	-1.635125712	0.2090147649	-1.590418351	2.022812902	-0.7175592655	-1.965483927	-0.7037707726	-1.589572255	-2.138705816	-0.5208468219	0.2214692676	-1.896925574	1.596098598	0.1612018094	0.09193229383	-1.008653114	0.9576902169	-1.649234244	-0.6526272363	0.5236503174	-1.002668616	-1.172447842	0.1087845545	-2.410688311	-1.302448168	0.4875574459	0.2851817695	-1.256518735	-1.194014633	1.64751422	-1.809759756	-1.169277406	-0.429779529	-0.2426697498	-0.4146457925	1.987536031	0.2011881958	-1.21901084	0.5982424038	-0.1944914708	-0.8530768139	0.4391875584	-1.36854323	0.8069246976	0.6802848153	1.537474574	0.6773000768	0.4642579205	0.5025576636	1.806447543	-0.5756597278	-0.3420397352	-0.4091680676	-1.374217406	-0.7777173835	-2.383698303	-0.8102878662	0.4783486728	0.2687611456	-0.1053646886	-1.179747005	0.7238198202	-0.6426908076	-0.3733800118	-1.370557363	0.09134621854	0.6548364325	0.3204595692	-3.441929655	0.3830614784	0.229706687	-1.057916242	1.95182635	0.4194436167	0.4421390252	-0.07254791911
-1.392487589	0.864443639	-2.284964967	0.2577139511	1.310119919	-0.677588599	2.043345832	-2.730277332	-0.1726888251	-0.7225447717	0.4313021107	-0.55196196	0.4484631923	1.493719296	-1.36899108	-0.5755207525	0.8655619842	-0.0005176343261	1.315810866	0.2247207286	1.10044064	-1.677311826	-1.021155148	1.811054076	1.041237847	-0.1941208445	0.715087015	-1.274063178	-0.3057832313	-1.571812899	1.191192311	-2.177185017	-0.8398817843	1.269115959	-0.5242101679	1.909879958	0.1524006982	-0.1830118411	-0.43596908	-1.003004914	-1.931461903	-1.17368341	1.507301939	0.4360798995	-0.3999305434	-1.141146391	-1.308521907	0.3787071333	0.7899484718	0.7521895427	0.1839021309	0.4957065229	-1.422772876	0.5037505443	-0.9501099351	-2.297768605	1.313077404	0.1250380887	-0.2363101924	0.5340813336	-2.265032004	1.023538262	-0.3468750591	-0.9764194758	0.07254670422	-0.004458908168	-1.012772466	-0.01900270527	0.8107274639	-0.3656258797	-0.1075719703	-0.4374874381	-1.28487394	1.171251687	1.45043981	-0.9474942649	0.3090076845	-1.010883624	-0.5113772771	-1.339647442	0.06019309313	-1.798253402	0.5575564175	-0.900517412	-1.831274316	-0.7384266899	-0.9326789987	-1.602230031	-1.867975612	-0.006169025695	-1.178514476	-0.2716848982	0.3501275271	0.5025384484	-0.203649838	-0.4202124056	-1.326522943	-0.316457929	-0.003688993851	0.189022112	-0.4994440493	0.1084642377	-1.730201893	-1.653115987	0.8416014906	-0.3038716286	-0.1444885747	-1.214307692	0.1670679065	-1.273032486	-1.150312105	0.2388278501	-0.281288898	-0.3665112341	0.7595036401	0.08751644568	-1.766000344	0.6538579377	0.7352774514	-0.7696612945	0.3086868836	-1.402077919	-1.014636451	-0.2978410136	0.7843891491	-0.1633331569	0.1992245211	-1.641858349	1.714478193	0.6184204429	0.3375170705	-0.9705026509	1.591286699	-0.1678989261	-1.65762167	-0.07716745193	2.401680028	-0.9429641182	-2.031647096	-1.253064566	0.5607394751	-0.9319557236	0.6201110845	-1.056650544	-0.06785315758	1.296233432	1.04405942	-1.432518147	0.9969533991	1.152310363	-0.2838273162	1.947944828	0.7901437956	-0.1136634864	0.2015659225
-0.5644603836	0.9794722298	-2.078188562	-0.07594068914	0.4711599468	1.425567977	1.499912593	-2.305721573	1.029357932	-0.771156721	0.1790291355	-0.6030255436	0.5491188991	0.7690180346	-0.9860163566	-0.8107758821	-1.106187366	-1.245320139	0.2660587131	-0.4543490755	-0.1173527771	1.021054638	0.8298127617	1.989023343	-0.8102863039	-0.1475233585	1.637422937	-0.6465822569	-0.2997903487	0.1444903769	1.781329937	-1.015433517	-0.7265914802	0.7298406915	1.886767068	0.1608979156	0.6053513154	-0.3474519778	0.6852139227	-0.2327959521	-0.3174527679	-1.691571742	-0.4695400804	0.249649304	1.889651665	0.1333019843	0.7270004486	-0.01009998322	-0.1041400142	-0.5490835991	-2.101942237	1.004812733	0.5175337862	-1.141357224	-0.2177016522	-1.07256855	0.960980634	0.2787244616	-0.3541147941	0.2213838511	0.3620074665	0.02230505905	-0.9227367631	-0.6512995351	-0.2361223956	-0.3538994404	0.3536476056	0.8102321188	-1.170058188	-0.1603063741	-0.2624311836	-0.5911673921	-1.563604015	0.6819323358	-0.3465903403	-0.3522370404	0.01967446555	-0.104229188	0.1555561048	0.4994368304	-1.176860671	-1.689289149	0.406900836	-0.1617117668	-0.70809462	0.210089732	0.2931631441	-0.5831660968	-0.3275062665	1.122967431	-0.432014076	0.6024264685	-0.1951931507	1.148195603	0.235169808	-0.244661878	-1.087994577	-2.257692766	0.04564331658	0.06989031764	-1.475106908	-0.596291954	-1.448003766	-1.327875091	0.457159023	0.3392321401	-0.3338993422	-1.233359459	0.1816537796	-1.256700339	-1.620769466	0.4964388399	-0.6735681333	-0.3114296973	0.3410326105	-0.6580604811	-0.912262948	0.935418377	-0.2787194392	-0.01754384639	0.07707054593	0.3666965448	-0.2609802765	1.401842912	1.350535296	-1.892171478	1.162397385	-2.565978308	0.3940803136	1.813590614	-1.084272361	0.3020269843	2.54964026	0.5586949935	0.1294388354	-0.220055697	1.335095373	-1.531941568	-1.271230231	-1.830949665	-0.6983183518	0.2510597966	0.4664880282	-1.617735482	0.7494560646	1.090822363	0.5013247888	0.1139770706	0.404424144	1.408224519	-0.5743244088	0.5932076957	-0.409269777	-0.5078045501	0.5032403797
1.361015964	0.203679376	-1.907787146	-0.1634949486	-0.1246350695	-1.500893641	0.2463174584	-2.055785055	1.001737833	-2.943796297	-0.2810355817	-0.4464053823	-0.8475826061	0.6806032354	0.3625870815	-1.831463936	0.653460843	-1.160197861	-1.146088275	0.0299621802	-1.384337241	-0.1656188881	1.750681956	-1.906660847	-0.982193197	1.134764828	0.7269422713	-0.1017751087	-0.6887788168	-1.404568196	-0.3292958588	-0.5821892169	0.4864766293	-1.142036469	-0.7810662298	-1.431056682	0.2493569235	-0.6676428227	0.04777983693	0.04384874235	0.9301807608	-0.1943414205	-1.20595457	-0.6269256029	-0.98463826	0.1937119396	-0.01237980232	-0.2413333167	-0.9594022373	-0.459496984	-0.4208199026	-0.2184399027	0.3603108729	-1.058592179	-0.3137649787	0.331255488	-1.107506057	-0.05108057059	0.04803315764	-0.3085780592	0.950011357	0.5917240741	-2.16308095	-0.2224064821	-0.1422472745	-0.9445935613	2.208294596	1.11436485	-0.2037187682	0.7299020329	0.5635365236	-0.3610525994	0.01936684915	-0.2244710457	-0.09767738781	-0.2285645086	-0.7310685923	0.1598707421	0.9498032456	1.254551849	-1.037069078	-0.05637641311	0.3006807627	-0.7466572426	-0.3259919647	0.4474124243	0.2847322623	0.4209121323	0.7293763049	0.633721213	-0.0713419569	0.9692689423	0.5669463227	0.5939873511	-1.013211464	1.612950328	-1.235745586	-1.133875341	2.259165639	-0.4862525525	-0.5912223462	-0.460032957	-1.732379902	-1.076395289	0.4856776379	0.3504371843	-0.5811389358	-1.570735536	0.2163720803	-1.329603603	-2.583195619	-0.6937280431	-0.3000660478	-0.3798069528	1.487558556	-0.6381861719	0.4756575233	0.1626177711	-0.6141220745	1.255398154	-0.7392741001	0.213283622	0.172871735	1.330703622	0.1420840604	-2.0665981	0.8542131394	-0.6148797551	1.568363763	0.9816229006	0.5786689477	0.07086596509	0.3697980621	-0.3399635575	0.2020684379	-0.386629642	0.1606002795	-0.215260935	-0.9324710182	-0.9585571751	0.6667404362	0.6817699523	-0.05287683948	-1.186474034	0.4178148654	0.609574033	1.320272394	0.2796428082	-0.8384472777	-0.03827851183	-0.1064712842	0.02294126	-0.3655501386	-0.9527306016	0.9110940867
-1.398338116	0.1905510538	-1.623431554	0.9634997343	1.186828967	-0.7558869274	0.6973603838	-1.778170546	-0.446906627	-2.575791608	-0.3842184018	-0.7915139326	0.03429514761	1.577997389	0.5330570522	-1.49423999	0.1205736238	0.7064385155	0.6739947084	0.5613360485	-1.007062944	-0.7783340887	1.211913447	-0.8510602905	-1.996102807	-0.9199539784	0.4813371237	-0.1905703075	-0.8875621133	-0.5257221082	-0.1545593661	-1.166319531	-0.2358054784	0.1682422148	-0.449638585	-1.314900409	-0.3844293494	0.4621966841	-0.5061814799	-0.9817822974	1.145018782	0.2253043535	0.9564534681	-0.8801370851	0.002646317862	-0.5127402678	0.3817528382	0.1974471931	-0.3830807303	-0.06066238292	0.0939097536	0.5685105935	-0.8738072018	0.9272881508	-0.01476481406	0.3319647444	-0.1009655931	0.04234103071	-0.2066286756	0.7091339212	0.3760645729	0.965220716	-1.863174945	0.5865100229	0.350299159	-0.5084775456	-0.7189528102	-0.7453024507	1.525801385	1.35643827	-0.4130120367	0.3167030345	1.090327163	-1.395938222	-0.0009621803882	0.5297435564	-0.3861489502	-0.4355031778	0.5914519568	-0.7251264373	-0.7083645828	0.7150691581	-2.990826315	0.1027135108	0.0178726096	-0.3117751448	-0.5063666306	1.698808736	-0.4971793169	-2.413468667	1.033484812	-1.265973934	0.1977785078	-0.2399559129	-0.0882653813	0.2504215127	-0.8707711067	0.1022481813	1.855673873	-0.3326497487	-0.4473726667	0.9130473092	-1.445355267	-0.3693761469	-0.6412334257	-0.3209514502	0.3492577376	-1.898456944	-1.234850708	-1.58863961	-2.039722894	-0.5109298822	0.2896287255	-0.9432916707	-0.1087041479	-0.4608060356	-0.4453922552	0.3026329985	0.7717262364	0.4678650022	-0.5209060449	-0.3064183229	0.8221265593	-0.1453511196	-1.026189797	-1.173233094	-1.2715854	0.01554609408	0.08699774935	-1.248060998	1.630915931	-0.8110355782	2.784443137	-0.5473356979	-0.7839626504	-0.7590529325	1.351204963	-1.258090266	-1.103749701	-1.024754612	2.507060347	1.135296181	-0.193651128	-1.164148059	0.4964119728	-0.1442216732	0.086407031	0.546769392	0.1197602104	-1.484070794	0.8203589789	-0.3420500255	0.5779402965	-1.512817664	-0.8830141833
0.1469572923	1.293023665	-2.71121826	-0.3217398041	0.6124999452	1.025068801	1.140288709	-2.952255964	0.844698535	-2.836100548	-0.06882976915	-0.7673266977	0.970515024	1.55745347	0.01228639484	-1.318497586	-0.9691499757	-0.5474059856	0.1999210123	-0.04137585991	0.480547215	0.8379513051	1.080020815	1.088259148	-0.05254389192	-0.1517149228	1.884905243	0.2335587185	0.210759354	1.797918337	1.542232594	-0.9196250752	-0.9353932125	0.1983321564	-0.2600388614	-0.8818809635	-1.805043473	0.8718076949	0.3312957812	-1.082879985	2.131905875	-0.7167328731	1.040593626	-0.3985655847	1.128333269	-0.2327516388	0.1388453296	0.1039758053	0.2959578718	-0.6821013606	0.8918059713	0.2325091193	-0.8969259712	1.044525727	-0.04062951442	-0.07444772852	-1.202200413	0.3467525418	-0.5533995929	0.9419108821	-0.3526366741	0.4741131344	-1.864100781	1.521144712	0.923504146	0.04694185313	-1.389506657	-0.1882751272	-0.163565324	0.9806051103	-0.7343507775	1.174506979	-0.4451129203	-0.3796826883	-1.709897989	0.4787014314	-0.5042270463	0.4691587243	0.3295077589	-0.1087449041	-1.426786593	-0.4665137499	0.5998583536	1.132284941	1.307691214	-0.535376949	-0.5160104424	1.235002568	-0.4989294786	-0.7486215247	1.613402913	-0.01086755761	0.672646802	-0.7953060759	-0.2272297883	-0.4512123245	-0.4437414282	-2.009490884	-0.0709407116	0.32264944	-0.8275543387	0.5461411704	-0.9800741287	0.1177436962	-0.5617786905	-0.363114565	0.5431852943	-1.399318968	-1.339412315	-1.411591026	-1.249520544	0.34907273	0.1548232693	-1.170682814	0.3417272886	-0.4695634454	-1.889005552	0.9508884092	0.4485112593	0.5844921939	0.9759884472	0.6253231077	-1.641288396	-0.2549261363	-0.9355649492	-0.5989247604	-0.5782417302	-0.3589419561	-1.228338659	-0.8057252518	0.8353428296	-2.876856905	0.2166151257	-0.02545527836	0.6463059312	-0.6664736214	1.010350898	-0.2765630705	-1.961647244	-0.9436562874	-0.6907666938	-0.347095147	-1.191422062	-0.6261711623	0.9224972593	0.1150222194	-0.5235839505	0.2862991639	1.401951798	0.7286934157	1.593885585	0.8052796188	0.9360837884	0.6434392236	0.3417687433
1.345687899	1.095854068	-1.953181563	-0.48291644	0.5975963126	-0.9197858273	1.139370807	-2.375201171	1.188324972	-3.104701644	0.2904332526	0.0992277193	0.5353422407	1.068943938	0.913362557	-1.457755146	0.1372229306	-0.8799548122	-0.8516448251	-0.2722831042	-1.254323101	-1.613557651	0.6902629255	-0.2920346531	-0.2531759916	0.4873423152	0.5359890007	0.5334122196	0.8311977676	-0.560298838	0.7242340698	-0.1634894028	0.2856076653	-0.3836499633	-1.271830222	-0.6589687289	0.8143841031	0.6692231599	0.4899908896	-0.5885778988	2.086923458	-0.8797533627	-2.424609974	0.3342020699	-0.514558799	0.2220498825	0.8310291207	-0.2880753525	0.6873610992	-0.1227094344	-0.5722547846	0.3991524581	0.3683562462	0.7248386199	-0.2665779289	-0.01132218954	-1.138684553	0.6286208325	0.1480639016	0.2836019257	1.212313816	0.03688224543	-1.456794631	1.328689929	0.2892357826	-0.4446144728	1.35763509	0.07682618142	0.8239736982	0.9248394884	1.391685543	2.048777125	0.2916582692	-0.1645027746	-0.6256663638	0.6095907841	-0.3672838861	0.4956025711	0.1484382653	-0.04541349792	-0.5263068119	-1.323488495	0.7017800404	0.6718426761	0.7751274913	-0.2525010561	-0.6890304255	0.7396003902	-0.2362631013	0.8096537095	1.65839278	0.956983321	1.448574429	0.246972813	-0.7142695453	0.9500235537	-0.7039754029	-1.086451891	1.151752209	-0.9832400531	-0.8103855144	-0.03934414172	-0.2765987254	0.7033828666	0.6136435337	-0.2081396434	-1.136668791	-0.3711503756	-0.2797189678	-0.9649567249	-0.658664064	-0.1414758189	0.3177364001	-1.124209091	1.271265019	-0.1104925398	-1.089925126	1.485875646	0.7186717317	0.187847627	0.6231441148	0.07460379559	-0.4927789546	-0.07397979961	1.125710578	-0.945696865	0.3491672077	-0.1410495778	0.4854480624	-0.8896419682	-0.3147458872	-1.507067986	-0.1752917779	-0.7270607298	1.236272046	-0.7570473804	-0.5287032465	0.7222883536	-0.2928123253	-0.51922438	0.2769823359	-0.6223311705	-0.6770221921	-1.523161714	1.164415486	0.554394627	-0.09179379782	-0.9480418717	-0.5289795218	0.1224734437	0.8894494571	1.320594215	0.9084370061	-0.01568699655	1.952688702
-1.186524465	0.4372125605	-1.377967038	1.816511013	1.482638925	-0.3808846854	0.960081334	-1.249621782	-0.7340659982	-1.92439247	-0.5682278365	0.9222152969	0.8227368261	1.430474793	1.77527578	-0.9653645535	-0.4296959362	1.297609317	1.146426814	0.7283616994	-0.644932842	0.4164196209	0.7163611709	-0.1082815851	-1.644027032	-0.8481964627	0.6925922977	0.7012838553	-0.5527544558	-0.2106387132	-0.1093653435	0.05235976638	-0.3157782536	0.5245278073	0.1610946267	-1.053060958	-0.05921204782	-0.01258694092	-0.5442909833	-0.6424063776	0.3198104984	0.4612120986	0.07943550022	-0.2938996826	0.9520765741	0.1143004154	0.9335665702	-0.09023120213	-0.250583391	0.3436182094	-0.4608180984	1.841981984	-0.3496077826	1.240299568	0.5615883604	0.1605614998	-0.6666764755	1.376525721	0.02710146739	0.185292799	-0.5906054279	0.9255815165	-0.4968525958	-0.3774867994	0.3135694229	-1.115279619	-0.1091244028	-1.131405625	2.244927429	2.115074744	1.406576824	2.248829741	0.4920073914	-1.32669226	1.047041836	1.172056574	0.3904940698	-0.5122304326	0.3423099024	-0.842604016	-0.3809327393	-0.2471852567	-2.408083234	0.1341046227	0.4777189095	-0.4246267615	-0.02609299398	0.8386717532	-1.313725715	-1.678966492	1.191120648	-1.983853897	0.4867151681	-0.003282059258	-0.451449411	0.5001747054	-0.1054597398	0.7038479241	1.595260007	-1.980900029	-1.477570361	-0.2484698348	1.747808494	0.06912845056	-0.877374736	-0.2738249855	0.3223183538	-0.1980893715	-0.5720988805	-1.103299753	0.100135647	-0.5965003038	0.5123779603	-1.004228415	-0.9643599997	-0.1041833344	-0.8548645413	0.3847886633	0.693676999	0.6345210696	-0.3879892115	0.9020488769	0.6017573132	-1.704986881	0.4376130747	-0.641762631	-1.369537767	1.134299035	0.07025333037	-0.3064450867	0.6838545568	0.2824471759	2.569329964	-1.540494327	0.6429565405	-0.2512042112	0.6079868379	-0.3771301495	-0.0304137237	-0.3046074643	3.322968722	-0.1052937556	-0.1449873623	-1.255543146	1.819926086	-0.9863058746	0.3729148453	-0.7007414361	-0.735726683	-1.208318131	-0.9871781459	-0.1588434359	0.2093897524	-0.4756100436	-0.6637087368
0.7947091163	1.411039945	-2.308827211	-0.08729381326	0.2531200269	0.5001156863	0.6682665801	-2.294843734	0.3613982336	-2.024711348	-0.4999451752	0.3358355849	1.914101753	1.533110591	2.181103402	-0.8010197113	-0.9094324666	-0.02519089621	0.1744248433	0.01939630632	0.4356261894	1.41245733	0.9099100007	2.023575304	0.4457203963	0.3195452548	1.567273355	0.4000099507	-1.43031881	1.423493515	1.053514857	0.6458215693	-1.216645224	0.1737841295	-0.323016137	-0.3427336694	-2.394779322	-0.3460420575	0.07683176074	-1.289208739	-1.77512016	0.5751360058	1.332332826	-1.824628923	1.850465529	-0.7989070719	-0.4120110863	-0.5358918962	-0.005290823555	-0.730739158	0.5801615615	0.8980138684	-0.4296958487	1.672461571	0.9463288079	0.0720822306	-1.08776016	-1.11279275	0.3962244447	-1.742055696	-0.8925414519	0.4140293758	0.252120621	-0.8081222737	0.6530681348	-0.005817227787	-1.13812263	-0.2748653386	0.1178530606	0.9703434684	0.8359727533	0.7186202045	-0.8100637309	-0.3369333207	-0.859775751	0.8196324028	-0.2264502193	-0.2287392094	0.09547693667	0.9400007708	-0.9629950275	-1.122768621	0.5070253093	-0.8285057975	1.777474027	0.411196675	1.876481121	0.2780531167	-0.3856995882	-0.6953364402	0.7236773776	-0.750290347	0.4219937062	-1.019692205	0.5657219127	-0.5382958763	0.2299171253	-1.195070123	-0.9937463217	-0.9785187054	-1.758676811	-0.002579655839	3.425315114	0.04652963049	-0.6243256223	-0.1516458301	0.5561988248	-0.7408059177	-0.5414069685	-0.1240515475	0.7974983834	0.2986576601	0.146239656	-0.3912374878	0.3566442974	-0.3844030329	-0.5957464297	-0.07692997293	0.7470539434	1.172433807	1.027745994	2.963631737	-1.954407479	-0.3895069561	-1.110753374	1.270670926	-0.7103313532	1.123951505	-0.6242394043	-0.4369226719	1.091955652	-1.091865329	-0.6768440224	0.0525675722	0.6792250516	0.6945892565	0.8295847061	-0.006678460629	-1.772330953	-0.19828511	-0.9864670823	-0.3175840556	-1.033344884	0.6571675148	1.220156871	0.9911471494	-0.2649572646	-0.04019922963	0.07135091477	1.076208704	0.5360190575	-0.08233923134	-0.1510766255	0.9837070853	0.2383761212
1.547525992	1.113190204	-1.551073073	-0.5822453239	0.2836305816	-0.9094707074	0.8231186462	-1.998793781	1.634514293	-2.760193602	0.3419777669	0.4750624629	0.346370096	0.2152428229	1.280939177	-1.413263408	0.02975614309	-0.634493345	-1.0281945	-0.1375256608	-1.181818806	-1.977211551	1.27363766	0.3325427892	1.081625536	-0.5470950825	0.08943004064	0.9057188218	-0.04972966414	0.06966239452	0.7505887889	1.519663967	0.1075916156	0.00498849517	-1.156349456	0.3153847481	0.6204792652	1.195433942	-0.01233595868	-0.7962742483	-0.6588355561	-0.6037237228	-1.742323637	-0.5625634939	-0.9110522453	-0.05654327579	0.5014906715	-0.9581550667	1.179570467	-0.03038698093	-0.3833215605	0.5862187379	0.2437761467	0.1961442402	0.5505023472	0.7486286595	0.5719990859	-1.60151003	0.7671376189	-1.256385056	0.6303494235	-0.283467409	1.16677928	-0.4820191518	-0.1805683257	-0.1087775562	0.5891706421	0.283414321	0.7720855911	1.065249296	0.998917563	-0.08471884977	0.5546465372	0.01844217599	-0.5747831915	0.1281294778	0.0005830424623	0.6218634668	0.1774469507	1.341941165	0.1929278602	-1.23975527	1.103400296	-0.09155903846	0.9144107621	1.236814128	2.182886737	0.2654212165	0.09130500905	0.6313633549	1.025600946	0.3151368304	0.8786247735	-0.448766741	0.01846064182	0.4456689694	-0.3775247121	-0.4067070681	0.2939483386	-1.419180316	-0.7128899512	0.2777472482	2.2553398	0.4008109864	1.140279208	-0.02834548316	-1.165450377	-0.1327448033	-0.15634125	1.253019977	0.1212209884	0.461898547	-0.09579440857	0.02941795891	1.258003424	0.2960985681	0.8501767231	1.47434565	1.332692037	0.1591186592	1.558100313	1.039285082	-1.442503146	0.8207821365	0.8796844762	1.150949573	0.8768530301	-0.3939533469	1.101290004	-0.9408886872	0.8716291149	-0.3669265994	-0.3521382159	0.8997172112	-0.3937814416	0.4273601074	-0.8426751347	0.4425507182	-1.143570672	-1.49890974	-0.2184175168	0.1299291742	-0.7664195056	-0.1353513439	0.9074836672	1.441455897	-0.07548366265	-1.558452361	-0.03899160327	-0.1626629455	1.77560724	0.367984597	-1.451120007	-0.2916240568	1.349440213
