melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104
1.004888484	1.584732458	1.458932653	-0.1469154627	-0.05952531152	-0.3231571122	1.303564589	-0.4510184708	-0.5922271348	-0.491844513	0.3902198149	0.6174353841	0.7601048976	-0.6494426325	1.163944775	-0.1653709569	0.4093065634	1.371042193	-1.368678775	1.260535661	-0.5647946015	0.2120844509	-0.6032604074	0.4986704221	0.9731110182	1.065948118	-0.960394098	1.404558924	0.06529383091	-0.0690083055	-0.5559570153	0.09651989735	-0.02783152215	1.325395854	-1.458194175	-2.321818288	-0.6612069647	0.7135371645	1.347679583	-1.059537896	0.08408075004	1.850905503	-1.56813566	1.237409152	-1.858523077	-0.569163725	-0.9753187452	0.9166832434	2.407415108	0.3369730414	0.8732151377	0.7369776519	-0.5149770003	0.7822129373	0.0719943899	-0.7110677551	-1.289408135	0.3792305279	-0.9157519881	0.01080061945	0.5088894407	1.315970052	0.4237178173	0.2051122092	-1.483087658	0.4833553218	-2.189902056	-0.1532121799	-0.006368244488	-1.094076239	-1.509552747	0.6306532972	0.7838953694	0.2548244444	-0.2935002489	-0.1164581426	-0.5670361629	-1.422161387	0.4966763648	-2.211145819	1.30557198	0.7157045186	-0.5347911269	-0.5859922972	0.7350747112	-0.3324964184	0.3288104532	-0.1123097629	-1.473371456	1.060454601	0.5684298858	-2.26076725	-1.262166293	0.6341051346	0.282096135	-1.724066581	0.8847722417	0.1583865941	-1.66481483	-0.5669200838	0.7446538316	0.7534762571	-0.2569707482	0.8240650232	-0.7646569864
0.57989856	1.349564625	0.7360470077	-0.837358978	-0.75550388	-0.9704408906	0.941746155	-0.7711943897	-0.9694086119	-0.244983118	1.129399619	-0.3811910432	0.3914577706	-0.9380699351	1.443880376	-0.120234663	1.868850767	0.9523207259	-1.058582354	-0.1590381611	0.1189822769	0.3336451144	-0.8740861953	-0.8045235578	0.6977655789	0.6241755225	-0.01864363017	-0.948991879	0.7708322028	0.1345020188	1.393398091	-0.1038355596	0.358586655	0.4500411306	-0.8519096408	-1.79047125	-1.014735689	0.3959364486	0.7733191427	-1.330140041	0.008815733327	0.2081543857	-0.2911588615	-0.286317291	-0.1388116187	-0.02297478752	-0.766244499	0.04924228684	1.199259785	0.8043414462	1.750423617	0.2888544493	-0.128316944	0.4749935349	-0.4910565909	-0.09394961668	-0.6857928845	0.9887495082	0.2286778772	0.004241798301	0.5661688818	1.701250284	0.8100231859	0.5341604722	-2.120086844	1.64272912	-2.416849215	-0.37018081	-1.073144818	-0.6494829775	-1.093256012	0.3841217934	1.542063686	0.5494557386	-0.7379941706	0.857811266	0.0977629386	-1.591789864	0.8854058374	-0.9107152868	0.7905343969	0.3642190634	0.02483802553	-0.6851288157	0.9289622667	0.3007155758	0.3562036689	0.306212578	-1.878690117	0.4591634242	0.6219959408	-2.249091727	0.401202108	0.2088634013	0.4139194132	-1.092211149	1.123553716	-1.279857598	-1.62144477	-0.4820745054	0.03324185054	0.3224040177	-0.4476426059	1.251289935	-1.542526398
0.9707068177	1.822092862	1.00869101	-0.8009258923	-0.8498155345	-0.8871304365	1.087195303	-0.3330900051	-0.5145736326	0.2548344761	1.589021697	-0.2545239916	0.843380424	-0.6710247626	0.5562653571	-0.1598488373	1.956207629	0.7846519144	-1.108157641	-0.07163490281	0.1089899972	0.1654587157	-0.247393441	-0.6192884456	0.937864617	1.157470958	0.4489747664	-1.490047062	0.656850276	0.5607644131	-0.09651132575	-0.7498098604	1.745505854	0.8892716949	0.4535656695	-1.981251613	-0.5014042407	0.431379304	0.8567201616	-0.2769920613	0.470914155	0.527379427	0.28283663	-0.06538455009	-1.081506571	0.6365656131	-0.8769980536	-0.3522942548	0.1992138729	1.285940716	1.234754555	0.6406639615	-0.2492290604	-0.5706913896	-1.988396352	-0.0651010839	0.09199824103	1.374739068	1.420466771	-0.7498486713	0.3488722152	0.9327662027	0.582161292	0.1574382	-1.972166256	0.4016856143	-0.2332752749	-0.4442044264	-0.08068422564	0.1733301501	-1.5891125	2.027808956	1.224178169	-0.2130104183	-1.146233874	0.4556023898	0.9435660908	-1.706398177	0.8183172226	-0.2449009926	0.1331992715	0.732784231	0.5621187069	-0.8868408202	0.6540099849	0.08413789388	0.2668151102	-0.1408183544	-1.028408928	0.6419919573	-2.001867706	-1.266652262	-0.5665619033	0.268908931	0.2472508571	-1.506073819	1.949701112	-0.4289379783	-0.9848683128	0.08359571884	0.6383648108	-0.4742827728	-0.555729529	0.8678523167	-2.126486094
1.502603352	0.6500184395	1.367151056	-0.5221452038	-0.6557446063	-0.5780677777	1.085752771	-0.4859115504	0.3389422196	-0.5388020368	1.281830142	-0.2717876569	0.5031694798	-0.6108020621	1.256923835	-0.3662812438	1.391202745	0.947168041	-1.053894271	0.0629443275	0.5571941107	0.4861677296	-1.129547036	-0.954258043	1.790653913	1.823505338	-0.3127994238	-0.7167550706	0.4079131063	0.1542319417	-0.3437613688	-0.6273789885	1.524108386	-0.6860146373	-0.3897216762	-2.054519029	-0.01533790734	-0.3029625094	0.6212677506	-0.3150877678	0.4205978083	0.5820501013	-0.1190649349	1.003919042	-0.1040009451	0.2963149601	-0.9978074947	0.182951066	0.7985772868	1.028059608	0.5420334602	0.1019568285	-0.6221967737	-0.04158038549	-0.8070082162	-0.4309322	-0.7416130178	0.3970466683	0.3526519017	0.1549065161	0.4917370236	0.4165713687	0.3758722681	-0.0644390894	-1.454189055	-1.159460023	2.477851889	-1.11228268	0.03090586259	-0.5785171968	-1.770481214	2.157465332	-0.4964133036	-0.3113690436	-1.881180857	-0.181478748	0.9604256153	-1.037451109	-0.3973213939	-0.4951204611	0.6343718248	0.5759866656	0.6604106977	-1.296773687	-0.2716221049	-0.6532278982	0.4663959547	0.5374378578	-0.9041522575	0.4926535718	-0.9637970864	0.497218054	-1.649884461	1.552964443	0.2994785724	-1.483550257	0.9435198637	0.364380328	-0.9072395924	-0.6125372859	0.2177258459	-0.9632876413	0.04370492429	0.6854587169	-1.728121208
1.047285365	-0.9910611533	-0.07225171126	-0.09852938387	-0.829560688	-1.12464889	1.186823446	-0.5147150592	1.063139836	-0.8332527607	-0.0003788960251	-0.3301914825	-0.01574433315	-0.7164335668	1.621183738	-0.5409479648	2.271957691	0.1259249888	-0.5927598196	-1.512393744	0.9870922015	0.9838959154	-1.469476694	0.2896064556	1.818988366	1.107048596	-0.9090319375	-0.728084284	0.7768355977	0.2307595363	2.057627175	-0.4678079343	0.6468898042	-1.582373159	-0.8737877089	-1.451895151	0.3488201103	-0.954631432	0.04021863389	-0.3931704284	0.2513702309	0.012898317	-0.2009887851	-0.5168887253	-0.08746328413	0.3521610738	-0.8861644837	0.3759934504	1.315031744	1.155528955	0.3384697964	-0.6898707552	-0.06105792158	0.57490713	-0.1183479557	0.2185873935	-1.308103854	-0.3952133884	-0.4017351689	-0.05669250568	0.5188521714	1.256526662	0.3547668204	-0.141567525	-1.389591964	0.4161245056	-0.5337675106	-1.624415787	-0.4034364811	-0.9435349951	-1.179029475	1.034256217	-1.984382916	-0.2829151731	-0.7943920783	-0.443151193	0.6093885893	-0.5182592743	-1.317345387	-0.2993260252	0.9350247122	0.5170222414	1.611456103	-1.467937854	0.6947163375	-0.201962401	0.9587837025	1.186743727	-1.129590563	-0.1783362869	1.756004179	0.3920495831	-1.710435712	0.9252778543	0.6519256822	-1.326734423	0.9980262456	-0.2598771602	-0.7864342724	-0.6767063576	0.8367490392	-1.269679702	-0.5414031037	1.388196984	-1.159055576
1.51045454	-0.9548413172	-0.2950860475	0.07520458165	-0.8273662208	-1.07595881	1.154452854	-0.3150679484	1.793672024	-0.06455185494	0.1018496448	-0.4623917929	0.301950778	-0.9344093146	0.796226049	-0.5817133956	2.306891959	0.05734063948	-0.7971646515	-0.5183212491	0.2666894053	0.1787695527	-0.8514447775	1.613113249	1.464670103	0.6991705204	0.1208006909	-0.8635633682	1.023863841	0.1775454213	1.613702751	-0.4322759885	0.8430765982	-0.8696016468	-0.1379609661	-1.526177712	-0.1441254417	-0.9949718708	0.09316565655	1.041186782	0.8543925315	-0.5139143856	-1.116637346	0.3241077279	-1.457816087	0.8946996744	-0.5281558157	0.04618123157	0.8891879053	2.002655317	-0.07882397519	-1.211016035	0.1720899507	-0.7859805614	-1.609697963	0.518602311	-1.051148489	0.1905870665	0.2791297415	-1.266653925	0.4104658188	0.8523349848	-0.3913416061	0.02248594577	-0.7812023691	0.6352859328	-0.9806134546	-0.7133549938	-0.03638505466	-0.4878765923	-1.770372052	0.7195260487	-1.596059169	-1.307016987	-0.6283054638	-0.8249580587	0.9402918884	-0.2265583256	-0.6700880144	-0.8267267391	0.2692435126	0.2463163244	0.1387613435	-1.227397079	-0.2250030863	1.836363674	1.009079181	1.037863088	-1.040367703	0.1593587195	0.7292968516	-1.791145123	-0.9101901793	0.04018645945	-0.09498189129	-1.067578178	1.698341638	0.5373333221	-0.7224007937	-0.001277382339	0.5674861584	-1.149430974	-0.2722425712	-0.03024750153	-1.168499939
1.168771783	-0.7938202598	-0.7092300245	0.9614205895	-1.067487785	-0.1612360161	0.6799718425	-0.9608830412	2.514549169	-0.5656754189	0.244825402	-0.03769827403	0.518640503	-0.6638419927	0.6266484731	-0.03140253721	1.199264377	0.06174623046	-0.9167553214	1.145178633	-0.2613166989	-0.4233899378	0.03286642465	1.940998664	1.46394118	1.360664815	-0.7339036291	-0.6071024907	0.5346643038	0.9546002674	-0.3009346552	0.1138489938	1.168315135	0.7446442452	0.1064144287	-2.356474127	-0.2158352479	-0.338615798	-0.02008636549	1.223862875	1.695213093	0.2687326568	-0.6282165736	-0.9287303719	-1.325405349	1.881925575	-1.055685182	0.5645733476	0.6180263958	2.198952769	0.130761794	-0.952314826	-0.47451262	-0.05309041486	-1.477068715	0.6317666055	-0.7371338432	0.8168685583	-0.1806872481	-1.054337126	0.5562295101	-0.05806361777	-0.6465347795	-0.1688180771	-0.411580431	-0.3193016672	0.7444185782	-0.7925214794	0.6814813536	1.607407244	-0.9997726084	0.5878771605	-0.2238678141	-0.667986246	-0.5260264476	-0.6551625971	1.647430889	-0.8012759119	0.4330573589	-2.149580909	0.6360870153	0.6644399362	-0.6997992603	-0.8138386383	-1.126910304	2.356769297	0.9323344228	0.9398761944	-0.2318182831	-0.7679280626	0.3483534909	-1.273759933	-0.2968485744	0.8795208454	-0.2516056079	-0.9287770428	2.014109073	0.3066123363	-0.6814375391	-0.7582521905	0.171468945	-0.2972148247	-0.1366202936	0.5483798631	-0.8610344301
-1.066883385	-1.179413093	-0.8535403632	2.384399101	-0.9011726663	-0.3290353076	-0.2245440612	-1.055007779	1.007178027	-0.6805181535	-0.9356441555	0.4593784138	0.7694207715	-0.5173543456	1.559298941	-0.2763601649	1.869191381	-1.343436442	-0.7837863781	0.06512685945	-0.6048490912	0.3440203631	-0.5688950868	-0.5814461674	1.554134249	1.034941368	-1.17630733	-0.841765742	0.7667194211	1.483665245	0.2928795705	0.6965564639	1.349451076	-0.1062793206	-0.06657749957	-2.165028385	-0.2771327032	0.1993893623	-0.4999787239	-0.8421158472	1.242524016	-0.2071583669	-0.05005326876	0.6304540725	-0.9789452637	2.185844312	-1.750367279	1.070295331	-0.5663822026	2.318708507	0.4033706824	-0.3487151578	-0.7781799197	0.7637831518	-0.4981955158	-0.5549422162	-0.7424824776	0.9619195854	-1.474872543	-0.1210244346	0.4682112338	0.2799422099	-0.03550326251	-0.6584864402	0.102296118	0.630302229	0.1499736654	-0.938072184	0.6009849724	0.5923680088	-1.047169	-0.0503749325	1.827573423	-0.01040546617	0.0407109908	-0.09816225497	2.345761164	-1.217368748	-0.07563500229	-0.3542285548	0.2642234697	1.106773977	-0.340443185	-0.6409179225	0.2761689572	-0.9124241803	0.4167197849	0.6628671613	-0.3420155384	-1.148473579	1.168922049	0.03165642128	-0.8889771921	1.397560632	0.7344511249	-1.466100077	2.489933259	-0.05957345225	-1.371149792	-0.007442368387	-0.03131634149	-0.4228738087	0.01833744588	2.125611371	-1.07158171
-1.117536989	0.3839833102	-0.2477926233	-1.300324331	-0.5961040218	1.13257602	-1.222600217	-0.02177643514	-1.16807924	1.14381766	-0.685678848	0.7963701948	0.9729400147	-0.2436241804	0.8793206912	-0.7213077451	2.628657952	-1.236127277	0.001297150174	-0.3076782721	0.3203474483	0.3650441998	-0.5836936154	0.1301188913	0.1706574603	-0.6336242381	0.02656210944	-1.434239874	0.9468875179	0.9576414796	0.2894019895	0.6252017674	1.383190582	1.774359619	0.2521658615	-1.569022039	-0.7928675198	0.4991019044	0.4249841314	-0.5417217983	-0.4103180169	-0.3382285126	-0.7104876865	-0.8326979731	-0.8570396206	1.591391916	-1.904954196	0.06171478258	-1.25772608	1.534243359	-0.1633729457	-1.316081593	-0.6852446812	-0.2599144488	-2.045014186	1.29226982	0.3573933132	0.5351422384	-0.425515399	1.03364944	0.46672763	-0.2611646603	-0.1391109214	-0.9006345581	1.184430633	0.6851908684	1.392727799	0.5481414165	-0.2636401331	-1.564892678	-1.935866507	-0.4754017791	1.120772325	-1.229001096	-0.3057216145	0.6668422486	1.128984628	-1.06430139	-1.398295953	1.327291269	-0.533500442	0.6790977036	0.9795556838	-0.5117498406	-1.853029506	0.1561406982	0.2534742578	1.476012899	1.622269267	-0.3174727332	0.8443687599	0.9899543624	-0.7429195522	-0.04836058502	0.3415426038	-0.7693039322	3.17108795	-0.1159059283	-1.447843638	0.355059805	-0.3051419771	-1.331630232	-0.9726029915	1.247250465	-1.21080054
0.201529416	1.318177362	1.660576934	-0.703615825	-0.6882525217	0.2337947583	-1.783027339	0.6332683514	-1.087169783	1.337940781	-0.5981702137	-0.7173051401	1.31507302	0.2648456004	0.8517954626	-0.06216007585	1.183480324	-1.324322646	0.9647922481	0.1337955228	1.389646533	-0.4793069004	-0.4048026319	-0.2456013042	-0.7833285843	-1.518436184	-0.435740124	-0.6256865396	-0.1201506635	0.6552274995	-0.4109530008	0.7888170221	1.350275791	-0.339212087	-0.4922222537	-1.71677534	-1.070054666	0.9015738795	1.029327356	-0.3282898099	-0.6395752229	0.6697335757	-0.9623667927	-0.5486816029	0.8882032773	0.5489907687	-0.8642085363	0.7309101469	-1.307781487	0.403685425	-0.4314524016	-1.135850278	-0.6578143925	0.0154989919	-1.338240977	0.5621461878	0.5316415351	0.7236016821	0.7187998629	1.082250491	0.9175277502	-0.8182846255	-0.4029645707	-0.8364362242	-0.6603382726	0.1588187782	-1.948117262	0.9222835069	-0.2589916378	-0.6015616092	-1.324688114	0.6965879855	1.220453002	-1.518900693	0.2099911112	0.2313318194	-0.3033105844	-0.5381184611	0.7219987919	-1.227002709	0.4077816337	-0.04829019139	0.5376792405	-1.204344037	0.4664155325	1.275704454	-0.4454828509	1.207806799	0.7157037333	0.8526499052	-0.5688097329	-0.2870209072	-1.088055391	0.7918088454	-0.4057019123	-0.7143047555	1.926789653	-1.045130873	-0.8017158349	-0.8909151338	1.18448374	-1.134697931	-1.438262139	-1.061657843	-1.935074405
1.312200602	0.04586742822	0.5059270265	-0.4635021785	-0.9482380471	-1.309313245	-1.933923309	0.9768451455	-0.570855524	-1.003972312	-1.149680449	-1.089404629	1.795641705	0.7357365239	1.065369446	0.5326524439	0.7746109041	-1.636998776	1.072462951	-0.8014243891	2.147004033	-0.3335717897	-0.5394038183	-1.808269347	-1.164413662	-1.991740473	-0.7604002986	-0.1973837574	-0.5350163592	0.4732756406	0.5783600598	1.205464438	1.458268457	-1.960447535	-1.660159866	-1.536485004	-0.8570718261	1.141155413	1.65152198	-0.8268640414	-0.3119395012	0.441802937	-0.8274609359	-0.5022636992	1.906446707	-0.6137383573	-0.6092197769	1.102526781	-0.6126659673	0.382071004	0.5189154875	-1.376734388	-0.6549416789	0.6755227751	-0.3996806892	-0.4104135393	0.2565350376	2.083341467	-0.7210003461	1.126801629	0.9920558618	-0.8474480894	0.007890320588	-1.328177177	-0.4306681853	-0.06180276516	0.7012405283	0.8994838644	0.758174747	-0.796176398	-0.4256645582	1.720848217	-0.05411934739	0.09587564313	1.087227544	-0.3707895488	1.208388566	-0.7248311005	-0.227396961	-0.8619780315	0.9466697759	-0.4500219623	0.2078983414	-1.131578208	0.1115449961	-0.04780589613	-1.405046593	0.9253220712	-0.888966256	-0.07843533508	-1.054071646	1.837199637	-1.269130443	1.392549038	-0.8344183086	-0.5470744624	1.579654979	-0.3890927465	0.4694814001	-0.786917842	0.2339608442	-1.465631893	-0.487101786	-1.248576255	-3.557899398
1.121863742	-0.7870232439	-0.1602961073	-0.1603942511	-0.8739560135	-0.6505117247	-1.231912807	1.290724988	1.277180382	-1.230814373	-0.8587200638	-1.278279604	2.221788484	1.103717673	0.8253409818	1.056836638	1.801840906	-2.217928604	0.8947908905	-0.9936852406	2.406532353	-0.3259317937	-0.5175899796	1.746459684	-1.087824375	-2.533563602	0.3025685787	-0.2236292586	-0.4035107062	0.06506677356	0.9923867297	2.169832304	1.586980894	-0.4480537597	-0.6804039144	-1.60414873	-1.171756361	1.450263829	1.899913468	0.07506800014	-0.2731970702	-0.2198452066	-0.7458288444	-0.53785633	0.1117669465	-0.6498084871	-1.373795929	0.3253493545	-0.583073119	1.086124841	0.7572063214	-1.109496759	0.07323482844	-1.397524976	-1.229281862	-0.04239593063	0.7012011462	3.365719913	-0.1686574106	-1.680437642	0.7208649932	-0.7612021721	1.449114857	-1.532244464	-1.038774575	0.8064013164	-0.1814776436	1.323499196	2.377389969	-0.2722956291	-1.156575217	1.145036433	-1.113807595	1.00594758	2.210058161	-0.3342910367	0.9861120445	-0.853734404	-0.9065248773	-0.2377747447	0.9733043887	-0.6130365556	-0.4854297293	-0.2947198616	-0.4818242887	2.331956852	-1.826185403	0.7309057539	0.5826410214	-0.8693869398	0.01297416661	0.6803408815	-0.6928772782	0.0795052794	-0.9416970929	-0.6125447944	1.589794386	-0.4411169668	0.9422355011	-0.6294824035	-1.074325106	-1.544880442	0.3598285339	-1.033213999	-0.9302673443
-0.2106960035	-0.7406949795	-0.2676107752	2.321560315	-0.5861480342	0.1298525881	-1.077036987	1.203936081	1.79800353	-1.070002126	0.02493634821	0.1289647816	1.895338303	1.847146743	0.8283882362	1.484733535	1.07330839	-0.8293987832	1.198425458	1.692563914	1.657603316	-0.2063475772	-0.342045123	0.1320825786	-1.04902794	-1.954442068	-0.101400158	-0.677152886	-0.8304878479	0.2948886016	-0.25214255	2.620147191	1.565847644	0.5909343792	-0.7312723485	-2.03662715	-1.34167378	1.111889164	1.684257535	0.9060694382	0.1026474069	0.9362808114	-0.378560451	-0.1993106407	-1.131115063	-0.3868050997	-0.6699349536	0.8516988596	-1.645499131	1.538594038	0.006276381157	-0.4827165415	-0.2145832549	-1.810716425	-0.5824733323	0.6837166123	1.158157457	3.022045127	-0.5172551358	-1.66626101	0.5120740106	-0.6290031056	2.215364778	-1.04933846	0.3259351587	0.04000558169	0.7758301806	1.929418583	2.349606585	0.7516105737	-1.33321265	0.2754246215	1.725427087	1.511677223	1.581977045	0.02798512347	1.381896235	-0.450143942	-1.323661885	0.3061343727	0.7000573957	-0.01214872161	-1.774996843	0.2107884706	-0.4217142363	1.115568817	-1.231543385	0.07863990766	0.9117552978	-1.542422422	0.3579258323	0.2836488816	0.2551472572	0.6634907655	-0.07670356577	-0.893574565	1.799984354	-0.7047247087	0.6680234801	-0.8451673671	-0.5590706877	-0.5433610734	2.005181518	0.9354679162	-0.7675129766
-0.7655297828	0.6252467538	-0.2562660241	-0.5115435989	-0.5228025941	0.8909499515	0.1135197973	0.4790452008	-0.8609253011	1.643259049	-0.3256522002	-0.9472627738	0.2967141953	1.570874126	1.737230066	1.353869823	1.922625946	0.1615485465	0.4823794172	-1.043435184	0.4874959381	0.756349525	-0.2670473737	-0.7875886274	-0.3011598299	-1.024191463	0.3375507639	0.3535547121	0.04422748265	0.5526244006	0.770256891	1.045833594	1.240122728	0.4232548887	-1.086978389	-1.446134153	-0.877562872	-0.2012230966	0.1518360651	-1.397206644	-1.541783413	0.8592493863	-0.6421732782	-1.168437866	0.9981242451	0.4027075537	-0.2629092784	1.05869168	-1.290396818	0.4594719018	0.1645017457	-0.1073817695	-0.2820038414	1.240361242	-0.002988991457	1.689883012	1.082679154	0.575128404	-0.9188628658	1.711207263	1.063379932	0.6879881175	2.908697554	-1.439022244	1.002275527	0.8886408696	0.5118798144	0.6467866051	-0.3930236158	0.1191945164	-1.415329884	0.236383795	1.818476888	1.328092023	0.03054277508	-0.1497204988	0.6478114855	-0.4904220072	-1.244638051	-0.3729034842	0.8332112607	0.205717957	1.805052109	-0.301653746	-0.7589443394	0.6031945105	-1.686530695	0.1878174276	-1.005319571	0.4510102409	1.401330577	-0.3584952649	1.265270619	0.5386087786	0.7190750344	-1.131616696	2.605461677	-0.7042143832	1.691964877	-0.5755261978	-0.1814343369	0.3300074417	0.4002235775	2.0425406	-1.524908683
1.445934057	0.09291357526	1.151427693	-0.7869727094	-0.4282601096	-1.491952917	-0.7066166492	0.2705832529	-0.08865007954	1.620354536	-0.8184991283	-0.6897021497	-0.2524989576	0.2244831988	0.6878128045	0.3319172321	1.302454495	-0.245032328	0.2412031686	-0.8329336153	0.1600811889	0.4985793371	-0.5499610394	-0.9716456163	-0.1825567655	-0.9208648905	0.1697524891	0.798859733	-0.7486444714	0.2036332438	-0.3147094743	0.406650076	1.658372332	-1.626514228	-0.9474561113	-1.501005614	-0.6712686324	-0.725136635	-0.4833168593	-0.2083454304	-1.971878518	-0.7666321524	-1.335074574	0.3892240789	-0.03909544199	-0.4474520797	-0.8690034057	0.261185988	-0.8346194649	0.7695455981	-0.185361962	-1.06182012	-0.7252339763	-0.2516773746	-0.965034369	-0.2449230354	0.8832656071	0.4066225611	-0.6420835814	0.8719662508	0.6656688724	0.9401098224	1.124615116	-1.170527059	-0.9448766688	0.03608666572	1.513764427	0.5727937166	0.1213261367	-0.2811077026	-1.550603419	1.688911907	0.6109674784	1.171993888	-0.3406634804	-0.2286139654	0.04854434883	-0.3685530178	-0.04873933621	-0.4368714866	0.9953497802	1.75620195	-1.223838005	-0.5044362641	-0.2548275833	-0.04949995796	-0.9788497585	0.3060715798	-0.3595885677	1.282681506	1.336046795	-0.6433022394	-0.1745243006	0.4668977361	0.9644768898	-0.5306941635	2.268040873	-0.2401110014	0.9053522581	-1.043156629	0.1662086738	-1.283665735	-0.2483343662	1.239056444	-2.076671119
0.3591790622	-0.9868159292	-1.536567049	1.178173752	-0.112263083	-0.3908100615	-1.504538638	0.4772200439	1.562952582	-1.764548359	-1.033130283	-0.182768951	-0.8449214185	0.4455347284	1.473293911	0.8618010304	-0.05080816191	-0.7855443409	0.8327111239	2.118073891	-0.009545884779	-0.9600323599	-0.2104989351	0.5935247253	-0.03632890576	-1.031347968	-1.134654536	0.3121912604	-1.446539286	0.5962097501	0.1175481309	0.04945749959	1.328906778	-0.9852134078	-0.08019472659	-2.084393824	1.509104857	-0.5265215047	-0.9391411296	1.547191255	-0.1369245318	0.4648681205	-0.3703347998	-1.02564637	-1.217573223	-0.9257308458	0.7418692185	1.267741616	-1.826741178	0.5716088501	-1.017292054	-0.1835212034	-0.3675910489	0.7526007785	-1.24451472	0.03411504838	0.4937154174	-1.047088647	3.236600082	0.1724331901	0.9491221624	-0.13448795	0.2486510291	0.2417809069	0.2056417974	-1.831426924	-0.8790630422	0.5728413963	0.2316899668	0.6556059146	-0.9349821497	-0.1293678616	-0.7568000759	0.01913849189	-0.8878402849	-0.2807564952	0.4873966429	0.03452673821	-0.6045172571	-1.917224976	0.73823108	1.9258392	-2.764397817	-0.5870230591	0.6243383942	0.9335512183	0.5558874077	0.06957427922	-0.347756545	-1.692569138	0.7426645624	0.1825941102	-3.170630341	0.1061962428	-0.2632902743	-0.8162126156	0.8403462708	-0.2430222521	-0.2248611763	0.4297166625	0.4639263455	0.7499546305	-1.018953616	1.815558732	-1.138443133
0.2129624006	-0.4017541719	-0.6839175581	1.053811038	-0.1876225644	1.0741332	-0.6227139374	0.3281558278	1.655549593	-0.2107249015	-1.217664841	-0.1490472484	-0.3388736626	0.3712598195	1.68270442	0.8758164566	-2.263853825	-0.5999922374	0.6362020037	3.864172993	-0.2652258674	-1.436083607	0.1721356141	2.436797667	0.8300524353	-0.9341081181	0.4135441974	0.7086088101	-0.1515158424	1.224562201	3.711483476	-0.1444556273	-0.9290523985	3.028948295	-0.6020327993	-2.410782075	3.208672547	-0.7162909035	-1.863050627	3.243253168	2.0006667	0.9885835695	-0.04792751717	0.1161517853	4.171545781	-0.9541506648	3.634930076	0.1840085913	-1.784913945	-1.935226088	-0.5265146688	-0.07145143666	0.427972783	0.9950454765	-2.758344046	0.1842179528	-0.4267761321	-2.02717545	6.890663317	-0.7298372654	0.4515967214	-1.24156569	-0.6401444625	0.3966727648	2.270729082	-2.900320177	2.810939095	0.6443432014	1.586229884	1.683328261	-0.6017773743	-2.885020151	-1.569950805	-0.7243023444	-0.9305639443	-0.921593864	0.123363291	-0.1402031965	1.313321985	-1.15284102	-0.9587980992	-0.6177821468	-2.079687059	0.6185134109	-0.2059921281	1.406443085	1.298679481	-1.774971026	-1.518611541	-5.46957663	-0.8305799871	-0.9709003836	-3.738238799	-3.940838599	-1.609201903	1.111930565	0.2423761384	0.7725305639	-0.9626713658	0.6264426065	2.251484148	-0.9546230749	-1.480617387	-0.8696108312	0.2737921511
