melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092
-1.010187422	-0.04052138634	1.407636691	-0.6452562945	-0.7537246503	-0.6657806128	0.3726219157	0.5292027864	-0.4009151115	1.045061358	-1.427791948	-1.294003569	0.8151035254	-1.109824167	0.6576696433	0.02610432755	0.6970705437	-0.7315769171	0.7084335049	0.5351849853	0.7054251913	-0.2677414929	1.72276445	-1.638631784	-1.002809917	1.320640503	-0.5774432638	1.214697821	-1.051596484	-0.6799766595	0.5934615597	0.373166459	-0.6120215943	-0.5350485867	0.6686239065	-0.8572115959	-0.8981509845	-2.290680497	-1.763337483	0.03481235165	-0.7237028262	2.072271972	-0.8341897496	-0.8346544525	0.2566322972	-0.3617272418	-0.5312441605	-0.6132567869	-0.8411959468	-1.983997727	1.878203044	-0.8568119551	0.01081994556	0.6446643314	-2.299276655	-0.2091580357	-0.05684923605	0.5847343218	0.3150281879	0.3364299036	-1.06016644	-1.727064948	-0.2229671071	-0.5371686547	-0.3345145597	-0.813008127	2.335832239	0.423649211	-3.037179025	1.217441943	3.541873223	-1.396404828	-0.3281618476	-3.068233102	1.384007214	1.391539271	-0.938041833	-1.11206067	-0.888373156	1.828599962	1.382219029	-0.3678221536	2.09538513	1.50519996	-0.7722954855	-1.66033046	1.478577585	1.350082252	0.5732783799	-0.4093525337	1.085178226	-0.3193246998	-0.04206742548
-1.324545968	0.5629759846	-0.4446748018	-0.9014158452	-0.6079253998	-0.9806964785	0.8941387854	2.29715517	0.433205634	0.573695843	-1.009544348	-1.147492289	-0.1176981141	-0.8198862602	-0.1283495516	0.8269871045	0.428928918	-0.9685375303	0.8243254616	0.9232139705	-0.08159892117	-0.2052167614	-0.7251606519	-1.927973632	0.8462257762	-0.2856846504	0.1655084669	1.541419847	0.1424152407	-0.6714015579	-0.1581032204	-1.080873806	-0.09559703979	-0.5629755353	-0.3707984412	0.2295016922	-0.1941778023	-1.279218398	-0.9471800423	-0.9925213863	-2.076478137	-0.01315041551	-0.743275501	-1.163863117	-0.5792860327	0.5692277734	-0.5916827395	-1.270413703	-0.8236279902	0.125647874	3.262104401	-0.7575442811	-0.487585423	0.06477320151	-1.473922202	0.0411600526	0.337129666	-0.1620777588	0.4131160391	0.3372115828	-0.5958989416	-1.176536321	0.590748185	0.6659491073	-1.40658599	-0.3864689223	1.727196559	-0.9108583159	-3.034579562	-1.179888486	2.288481883	-1.413713683	-0.7045670968	-1.296348019	1.077233901	0.960163458	-0.6735864331	-0.5701005741	-0.6795171459	0.4738208766	-0.2585851014	-0.1675429991	1.291031138	0.7405012568	-0.6140596736	-1.282689104	-0.6800850867	1.366652442	1.728994115	-0.7747909706	0.5139008149	1.060573645	0.7376352714
-0.1349665231	0.9271898897	2.325954499	0.3633483709	-0.8009112971	-1.026445372	1.276609192	2.175464848	-0.4941443755	-1.345903111	-1.040313307	0.7987428125	1.374420059	-1.925427014	2.013298415	-0.5854449971	-1.347578298	-0.6349661977	1.400175551	0.2635162978	-0.02825432277	-0.06227023544	0.2512636251	-2.050609737	-0.2928812351	0.05805794311	0.5169822393	0.920711074	1.531334141	0.6904517915	-1.001396537	1.000398703	-1.756151034	0.4190077189	-0.1925575293	0.9105091593	0.3617842956	-0.2037690927	0.4295364949	0.01170892393	-0.7481172606	0.4072640218	-1.594685596	-1.503842588	-0.3858554014	0.3304648159	-1.983528501	-1.216999477	-1.070842334	-0.4912044033	0.6047037643	0.1240219647	0.1933464305	-0.1363263216	-1.893071852	-0.0437646785	0.03017676594	-0.7275850825	-1.27032293	-0.2480306611	-0.08324366399	0.09422315117	0.6150234605	0.7762841206	-1.031728839	-0.5207634689	1.084910835	0.1801954866	-3.364214258	-0.7248373165	-0.7508310169	-1.386295092	-0.9113196748	-0.5022814178	-0.3191045868	0.2054901875	-1.315099153	-0.4243970031	-0.4698660012	0.6232303398	-0.2267158213	-0.6133382316	0.4463047892	-0.2960319284	-0.7154574852	0.6985553492	-0.8334914635	-0.2421116652	-1.806041197	-0.5868783634	-0.2627938252	1.186519638	0.4390750867
-1.081200188	-1.766887538	1.664531353	-1.576687623	-0.410442971	-0.5672776135	0.09437668175	0.6001307828	-0.7471760915	-0.3310203394	-0.9352725497	1.556601862	1.411436285	-1.407896077	1.206704275	-0.6771367089	-0.8865225856	-0.7958215959	-1.886370095	0.05184904319	1.299955492	-0.3095323509	1.936367419	-1.622625258	-0.1977779208	1.305125674	0.6643434939	-0.2926407101	0.9266146213	-0.09480996014	-0.4006922837	1.422669553	-1.107955414	-0.06968543856	-0.516537416	0.3644506378	0.909202547	0.7152672601	0.06187840458	-1.679784697	0.09177993851	0.6297742917	-1.827845383	-0.7187327665	-0.3123489679	0.09833411015	-2.366720475	-0.968733901	-0.6109965188	-0.06269291788	-1.822540202	0.6507084716	-1.00909978	0.274707692	0.2577603707	0.7906319764	0.9908864976	0.2282351953	-1.053387266	-0.8792755558	0.06642794764	0.8045812251	0.3587063512	0.6571109731	0.0192841451	-0.2918554686	0.4632390208	0.2967828857	-2.165020826	-0.8889631659	-0.6692543888	-1.542285147	0.3811934255	-0.3098415078	1.063640668	-0.8648510316	-1.572776015	-0.2973361971	0.7068691273	0.315160201	1.151849989	0.6351339346	0.759689419	0.1973838446	-0.7831342205	2.363491223	-0.7327267233	-0.537202055	-1.471905501	-1.00905272	1.583647717	0.1209181651	1.707729831
-1.236346905	-1.550111439	-0.07207541536	-1.250929956	0.295547687	-0.8497166932	-0.7734485638	1.484068639	0.5895906047	-0.6514110843	-0.4653395737	1.192386464	2.250978567	-0.6364811541	-2.021456974	-0.4748557463	0.6198979941	-0.5076600867	-2.19439619	0.8162930738	0.1232601081	-0.5314361844	1.121255304	0.8217908541	0.5156195247	0.016494906	0.1160922999	-0.7202351691	1.124216328	0.9801523008	-1.176226816	-0.4419112211	1.479038458	-1.450680771	-0.6119490884	-0.1728744554	2.000439359	0.5649806388	0.2869753176	-1.733675343	1.292833662	1.214209476	-1.661566823	-0.8433719655	0.5479235622	0.5428738629	-1.494838738	-1.492401148	0.09250093302	1.28076951	0.0364667982	0.6628748691	0.8998928152	0.06925327717	1.942216929	-0.3806554461	0.4959856642	1.244565808	-0.4446027987	-0.3615334849	0.446653848	1.337971308	-0.4435342142	-0.4926502356	-0.1319456148	1.090237332	0.2121938375	-0.5104704695	-1.953206803	-2.377766545	0.04283596399	-0.852001545	0.03642349941	0.7020107179	0.01816370277	-2.68580433	-1.233756406	-0.7552175649	0.3387364603	-0.3841869323	-0.03997416096	-0.003529110821	1.179650565	-0.4848123291	-1.972774761	2.690949577	-1.745359846	1.25227862	-0.8315320672	-0.718081692	1.937673616	-0.3032233192	2.153047707
1.426668747	-1.068431974	0.09821996254	0.4134440716	-0.06270017317	-0.4550601672	-1.550185233	-0.1918522959	-0.09307028057	-1.129516027	-0.2523432174	1.832212702	1.175848611	-0.3184205811	1.188765292	-0.1524796376	0.01062295158	-0.3494020224	0.500869319	1.960675563	-0.3818835758	-0.0500081613	1.522229031	1.769524111	-1.673525191	0.1076135205	0.4101833049	-0.5973198067	1.786949572	-0.8962719752	0.8987181441	1.022913039	-0.2544115561	-2.321236681	-0.5187677837	-0.08826103723	2.360923445	0.1744711931	0.5619677585	-1.732137298	0.6550945196	1.861627735	-2.166456197	-0.8800845591	0.2829702109	0.18302841	-0.8694359633	-1.549231001	0.3554584376	-0.3219717269	0.7595428251	0.6891533827	1.33180721	0.3226404145	0.001922811399	-1.125773008	-1.49362028	0.7955371776	0.2218825772	0.07545185394	0.01503032335	1.908597811	-1.84497905	-0.8539596433	-0.6004366118	0.5147479891	0.6877230314	1.325059742	-2.781497606	-1.540895882	0.1531062249	-0.004347179982	0.1720623112	1.210953581	-0.4410418505	-1.972234601	-1.203822374	-0.5480804138	-0.03327775287	-0.4580162836	-1.187085171	-0.4670562797	1.059635048	-0.3997595535	-1.335693753	2.837111348	-1.031945024	1.046146069	-0.6156543196	-0.2787055386	1.949645839	-2.182695915	0.6763877227
0.7020530681	-0.3357948623	-0.2983177948	0.03874665905	-0.5891138157	-0.3702911687	-1.465841387	-1.100575302	-0.2704353427	1.389984294	0.3974221966	1.988638768	-0.379906238	0.07855804955	-0.7283207033	-1.076831947	-0.2888831043	0.2903038829	0.0763370002	1.288509749	0.5680719268	0.08197910986	2.345454432	1.354635764	0.4184044617	-0.9552645257	0.9656377392	0.3956240072	1.675514846	0.01984953965	1.383158051	1.554657785	-0.5303593907	-1.794881104	-0.5540810851	-0.05567639592	1.418980086	1.544429167	0.3854647477	-0.2099425007	1.483071157	0.8244133827	-1.92650833	-0.3421908265	-1.186284157	-0.512810459	1.471265135	0.4945778891	0.3780104296	-1.265265194	-0.2834412254	0.2274027306	-1.942576496	0.9384647076	-0.001425443611	0.6518500343	1.760842633	1.363237373	1.532738745	-0.6282273356	-0.2852848982	1.898419007	-1.480038353	-1.473675415	-0.3736384779	0.4690309211	1.340919106	0.6350702704	-2.536395247	-0.9531380228	-0.2360943869	1.043905648	1.360319114	1.457297447	0.5690792884	0.7904543918	-0.7560425713	0.4958194039	-0.05030383674	0.3814258399	-1.256959745	-0.5356915746	1.508710555	-1.438306058	0.8761596314	2.093943962	-0.54464262	-0.9232382925	-0.1604367659	-0.3835331092	0.6467695899	-1.189279563	-0.7807593634
0.2615608949	1.629068393	-1.165835307	2.054838425	0.1855696342	-0.2770461409	-0.0875597645	-0.9822589663	0.9187548293	0.7428614729	-0.1183029717	0.692599428	0.05043330782	0.8311456771	-0.7890962428	0.008933020163	0.620202327	0.552872357	-0.7989888154	-1.354566869	0.004712936184	0.5733586377	0.6882955015	0.1419484606	2.260534754	-0.506295264	0.3508810491	1.245224189	1.385664887	0.3892420437	-0.5745158201	0.8372364477	-0.1669430346	-2.409812939	-0.7078108346	-1.065541784	2.494851527	2.839467853	-0.858474329	0.8540844847	0.008327625677	-0.170624341	-1.112661725	0.1140768307	0.8317228423	0.3493712487	1.996040637	0.3976938242	1.006887533	0.2229532476	-0.1466022811	-1.00212503	2.07079256	1.506154352	0.7036462635	1.495814111	0.3639327332	1.001157461	2.050403736	-0.8411657742	1.036581063	2.108453819	0.04396780536	-0.432606233	-1.554420283	-0.5158346071	-2.034376118	0.3549968685	-1.033724603	-2.227268218	-0.05055691496	1.888559867	0.8944782784	1.947113515	-0.5921261065	1.133972808	1.415726971	1.356477415	0.515060543	-1.684064515	-1.266185124	2.385153704	1.242154332	-0.8473907226	0.4805553019	1.016305418	0.3100576537	0.3147159635	0.2128047026	0.2117935442	-0.7222742384	-1.291653303	-0.7372097196
-0.217506012	0.1338939832	-0.8200730862	0.3109597314	0.4558791315	-0.9541436055	-0.05741264855	-1.081039143	-0.09644732629	-0.105890714	-0.2855376434	1.45806546	-0.8138983929	0.528586866	0.1518564421	0.5130041876	-0.07538359278	0.03731606235	-0.6107899805	-0.2507718091	-0.1639287783	0.9667987333	0.1733012789	-1.689566839	-1.434017973	1.616146982	0.4565430453	0.2175695232	0.7914522847	-2.040875271	0.1886573216	0.1810994552	-0.08618334867	-2.134061655	-0.04276092582	-0.9077296326	1.420421309	1.776818495	-0.05812994142	1.580604516	1.596394207	0.3155011659	-0.8050507912	1.204727685	1.436112019	-0.5894389281	-0.05858271312	-0.03164150446	0.5179308995	-0.06218320033	-0.6167722223	-0.864277295	-0.9691248006	1.848458873	0.5952385126	-0.1236035422	0.08923471375	1.090540748	2.646892549	0.0108091158	0.1229696977	2.329743763	0.7177060409	-0.8761952708	0.03910025144	-0.343113734	-0.464830304	2.043853541	-1.446289429	-0.9777201154	-0.6904194373	1.941710881	1.308303184	1.065344012	-0.0773825703	1.921539823	2.024398728	1.457062784	0.8238556882	-0.301346207	1.535581803	-0.002438426673	1.883791012	0.9460073774	1.290612495	1.613079425	3.19224631	0.7012015407	1.369000223	-0.2215244764	-0.6287222471	-0.05654335262	1.04369463
-1.258906854	0.5937604873	-0.6951854959	-0.8394688595	0.5096491614	-1.115558951	1.272077564	0.7733675708	0.4164446326	-0.3572877768	-0.8453905673	-0.04787173044	-1.836111868	0.3252744743	-0.4610435451	1.244792824	0.4809548271	0.2800256632	0.4383516979	1.539492597	0.08001806092	0.0671599184	-0.7151905427	-1.355152437	0.1869463129	-0.1638250867	0.4037081183	0.8934729737	0.5212831415	-1.218026162	0.1791175292	-1.884143326	1.194046811	-0.9154587048	-0.9463135695	-0.5938143997	1.281190494	1.124226413	0.3961683967	0.5461948709	0.08438855478	0.6322386263	-0.1975799891	1.470823891	0.3856867691	-0.2480385381	0.8182573137	0.2408622603	-0.5840248693	0.6458063707	1.241038492	-0.5931483732	-2.083331245	1.479907085	1.166902141	0.2764033033	1.458070326	0.8134252867	-0.07637964091	-0.704326997	0.9117466433	1.42971164	0.900052196	-0.2086250224	-0.04480164844	0.7621615085	1.469522053	1.634035168	-1.724508111	-1.04322345	0.7667546041	-0.1573298886	-0.3827793829	0.7163582641	-0.007058733713	2.722688489	1.857186148	0.2121621295	0.7150192686	1.188854811	0.3683020064	-0.07457286172	0.8425424972	1.587231122	1.677434357	1.007154163	1.540982304	-0.1019135145	3.131648818	0.231769236	-1.287924512	0.3988016008	1.355657797
