melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159	melodic_160	melodic_161	melodic_162	melodic_163	melodic_164
0.9299531584	-0.2742861569	-1.079835297	0.464446071	1.871222032	-1.64876967	2.746866639	-0.7428301819	-1.177410329	-0.3931423037	-0.8912790542	-0.5767117403	-0.5946781938	-0.5444945641	-0.8285154674	0.2469732359	0.4070235378	0.1908556243	-1.67649278	0.4316540728	-1.183502795	1.107573804	-1.672777631	0.9592727319	-0.6090119781	-0.5808868097	0.6207179546	1.740934142	-0.01536902844	-0.1343993317	1.452990404	-0.05268856616	2.323897115	-0.07752522953	-0.08968507415	1.249112495	-0.08022129051	-1.292709646	-0.9309527872	-0.1395034474	0.8102584363	1.041585199	0.3828145247	-0.3569249077	2.393110256	0.3576614519	1.711937831	-1.135239357	0.3912032008	-0.190970883	1.018836257	0.3381772383	0.6515047051	1.986910679	1.320317259	0.693321344	2.734053885	-0.8294058714	-0.6702589491	-0.6680509496	0.2728054183	-2.230996329	0.103983106	0.5643933852	1.347748186	-0.5456921186	0.1987148854	-0.3306172629	-0.1497030342	0.1470125031	-0.6087326579	0.3862597362	0.08383251108	0.3507392432	-1.118807681	-1.94934064	-0.640093495	1.403731486	2.522207464	-0.7567411664	-0.5978815614	0.7365448618	0.3656361208	-0.2603291771	2.274225201	-1.257296696	-1.271637637	2.302045292	0.6372185638	0.2553791291	0.03522900974	0.1091376028	0.09324243223	1.251115507	0.4725664183	-1.45161623	0.9687784603	1.142629611	-2.031161355	1.014992054	0.9546736258	-0.14534634	-0.137803924	-1.486816874	-0.611980333	-0.7135465491	0.1479341554	0.101970504	0.08934874252	-2.418348336	-0.744883239	0.1800579155	1.051214775	0.246364026	0.06814364626	-0.2296298561	-0.3033997577	0.1301184743	0.7057692314	0.4618244855	0.01411756505	2.47804174	-0.9500726575	-0.9223861585	0.9777394037	-2.778328009	-1.852815215	2.085722552	-0.5444594562	-0.5942587626	0.7540424071	-1.424011733	0.1489434785	-1.395963499	1.372595673	-1.04074456	1.824873684	2.276734343	1.66583093	-0.7132905686	0.429715458	0.213618496	1.323734639	1.296190467	1.664391167	-1.248124769	1.41815167	0.6633600064	0.3482028748	-0.1760723703	-1.0057905	-1.409259702	-1.548253	-1.187058577	0.7616311482	-0.7614802576	-0.09639922825	-1.864674475	-0.1381631444	0.07669884815	1.378954016	-0.6064453629	-0.4524643702	-0.8265756223	-0.9690259546
1.384514724	1.285146073	-1.611144332	-0.3841340108	1.910774208	-0.7211155928	3.151473512	0.695169597	-1.27087811	-0.8461481088	0.4925122099	-1.13758694	-0.6539858956	0.4217335399	-1.444578482	0.5320162393	0.2711550766	-0.9520226202	-1.543619385	0.3905149844	-0.9800433152	1.096917832	-1.862104607	-0.2185723698	-1.671105386	-0.8641033115	1.890477325	1.893207463	1.385092762	-0.1581774058	2.073175127	0.3153717915	2.574390273	-0.1975986911	-0.8009649095	0.9747903275	-0.07907922914	-0.3269742486	-0.3104880046	-0.06357489985	3.1151815	0.09844262436	1.281630921	0.4885009927	1.664172886	-0.2442421831	-0.5483408182	-0.8808147057	-0.8413110594	-1.78599744	0.3630221366	-0.2737402027	1.699160422	1.529112941	-0.1760670589	-0.1826821185	3.170543661	0.8533344323	-0.11192324	0.7791427415	-0.94631783	-1.512263619	-0.2248312082	1.455401246	1.496988087	-0.2681292468	-0.4227443501	1.378898123	-0.5495461344	-0.07198940197	-0.1529832854	-1.26924181	-0.8264787655	0.83208313	-0.5531480538	2.192518506	-0.2704844624	-0.4949206837	-0.540794979	-0.9801454212	-0.7327557639	0.9302426559	-0.9376180195	0.803652006	2.24712147	-0.5229877266	-0.8653378697	2.005514559	0.1248498916	0.3989783723	1.750156435	-0.2882903753	0.06326160875	-0.3238504664	-0.5359465501	-0.1419316669	-1.082288548	0.53968082	-1.514684294	0.3730887483	0.4094458661	-0.533799964	-0.1651159644	0.3915681117	-0.9152626376	-0.6865331849	-0.8636052671	0.02443010346	0.9777185223	-2.330732649	-0.4787461631	1.094798313	-0.3369807989	0.9344197097	-0.8620723571	-0.0471095257	-0.3138751663	1.328784911	1.055937398	0.3718292062	-0.587583332	3.45099255	-0.6577961618	0.2470595545	1.468422638	-2.128028149	-1.077984405	1.850593001	-0.4656061754	-0.03300754206	-0.3743612397	-2.059266603	0.7632055196	-2.039822344	0.9873434419	-2.182523021	-0.2825772927	-0.128938765	0.4817915977	-1.136642528	0.2908225898	-0.8602151651	1.704869561	0.4950646981	2.49520835	-0.1695174288	-0.3878550714	0.7390967785	-0.4291456334	-0.09262950593	0.2841903887	-1.924272322	-0.6633561016	-1.550048398	1.118754127	-2.229714416	0.4584667283	-1.868502832	-0.5730815574	0.9437304587	0.4610015529	-2.238260458	-1.343342122	-2.176461336	-1.406215623
1.625495526	-0.8248777736	-1.178552243	-0.5823243827	1.842720065	-0.8542461626	2.179505781	-0.6744320294	-2.058193822	-0.119241995	1.414987593	-1.449866829	1.156954221	-0.02303142743	-1.401264803	-1.175286914	0.7360846097	-0.3456890945	-1.712964266	-0.1217911161	-0.4376037863	1.105008563	-0.7529266919	-0.1562596169	-0.8987690959	-0.4324850026	0.0906631714	0.5575698556	1.795034424	0.4508745212	1.730186972	-1.140175321	1.343925091	-0.2173141445	-1.189940528	-0.08327883282	1.553580988	0.3341631524	-0.2614029979	1.643562063	1.136836866	-0.001193423314	1.601828828	-1.1180701	0.4389370354	-0.1541335637	0.3338401504	-1.059339001	1.019938199	-0.6538459882	-0.3971195911	-1.301759588	0.711668633	-0.2927542481	2.320368413	0.8788244989	2.640996984	2.38851518	0.661315869	-0.7107416767	0.8154401378	0.0545929383	-1.270164664	1.449199836	-0.2756426137	1.05680635	0.7050458046	-0.6562502712	-0.1512121622	-0.513323387	-0.01908397047	-1.02970821	0.3962653449	-0.02063085288	0.2956407405	1.161446879	0.268174426	0.3410673378	-0.8257052287	-1.491411072	-0.339919838	1.05530598	0.2138049302	1.108810017	2.074201704	0.1829053394	-0.2927564645	1.995345751	-0.6670879507	0.1343090336	-0.7471438083	0.2680423335	0.7753889681	-1.379568661	0.1141540488	1.871518716	-0.6353521266	-0.3264315255	-1.019802103	1.079081479	0.1614252185	1.023337108	0.4162068322	0.502326126	0.4319594959	-1.205803489	-0.3777831673	0.9243004164	0.1774248995	-1.088265164	-0.5403835122	0.6691502547	-0.3720354498	1.875802771	-0.6162016335	2.7317326	-0.1513524857	0.1862559622	0.5202532361	0.2926826667	-0.8224157495	1.196375549	0.1423263083	1.541169431	-0.6767653964	-1.332685211	-0.6723921396	1.228022593	-1.233342441	0.9589765363	-0.0438473761	-1.893967196	0.07288399521	-0.7922942375	-0.4184576386	-0.2589700717	0.3730377849	-1.520552759	-1.029986427	-0.9647908258	0.6374304733	-0.8194808811	-0.1519120794	-1.242757544	1.695631169	-0.1121971339	-1.065669909	-0.4534893004	-1.368803711	0.4554372337	0.1565697475	-1.48980278	-0.9515112367	-0.782046305	1.024489982	-0.6312862761	-1.307258318	-1.430302227	-0.10406357	0.519113425	-0.211764052	-1.511946116	-0.302475496	-0.7600927252	-0.3849557318
1.309136717	-0.01159327807	-1.255655699	1.731559048	2.1818714	-1.790323301	2.228097821	-0.7999805763	-1.373777241	-0.2438807467	0.4007703948	-1.402723879	-0.3406925156	-0.3701067038	-0.4723379495	-0.8616394762	0.9233581321	0.4304823217	-1.418666906	-0.343629824	-0.4523316041	1.027938227	-0.2599747788	0.4445728953	-0.3060851594	1.127583055	0.09962910124	0.679778078	0.9669824903	0.8890142386	0.6318634349	0.2503099044	0.7143138868	0.3501972401	-1.037512732	-1.018246812	-0.9268674643	-1.150812401	-0.5090161593	2.373320083	-0.4183970262	0.4760919526	0.8196288172	-1.105601349	-0.3359400839	0.04128159823	0.8111177624	0.3611609595	0.9103348043	1.007082655	0.1259895556	-0.2437145565	-0.3018985206	-0.3348072006	-0.1283800951	0.1988725882	2.939426178	2.396252135	-0.317925676	-1.102758418	-0.1757923374	1.200865419	-1.012856784	0.6346653191	1.136572519	1.401313035	0.6156970327	-1.295667899	0.1442018759	-1.387235548	0.7510632697	-0.1783169069	0.7025359759	-0.6091679414	2.425403417	1.311247107	0.2238607246	-0.1930931173	0.1084091621	-1.396983068	0.170338382	0.1597745093	-1.24405491	0.4083853442	2.140711941	0.584829499	-0.3817037064	1.463706016	-0.4470530454	-0.09651398948	-0.6598765942	1.281593459	0.1090311648	1.081280648	0.4560657228	1.511702033	0.324236568	-0.05844548432	-0.4333861823	-0.9071794297	0.03962340496	0.2902174773	1.798624362	-0.5533606469	1.709603106	-0.6244196972	0.7135472444	1.438537787	-0.2276937264	0.547725293	-1.113226021	1.525069797	0.7464760249	0.8759943359	0.6435680736	1.70025911	0.3580586039	-0.5744167344	0.5244389734	0.04274639453	-2.556374796	0.07330576969	1.585301665	1.729290305	-0.7769251096	-1.021950445	-0.4847850685	0.4922978684	-0.1239339323	1.28502265	0.6856819394	-0.8169084234	-0.1172767196	0.08175873327	1.342584089	-0.09174410031	0.04651951618	-1.395499576	1.387254213	-1.172720772	0.8440526963	-0.2393038826	-0.9809706383	-0.2220102623	0.8978461249	-0.4685103398	-1.602665994	0.5146947956	-0.4055426575	0.9263775422	-0.6252431171	0.05990079705	-1.882550245	-0.2187988001	1.9438765	-0.6408100817	-1.66631951	-0.5754175731	0.1179536057	0.8453845811	-1.179049065	-0.4328931745	0.1101333062	0.3027870229	-0.3470037261
1.155879176	0.6345130298	-0.7485996581	-1.586176289	1.527120684	-1.079059965	1.762623625	-0.515891259	-1.499192388	-0.681122335	-0.1105108872	-0.2514448317	0.9207035126	0.1056808935	0.8099351222	0.871975977	1.199693179	-0.3837195472	-0.6671678636	-0.07827764288	0.1838423717	0.7101568731	-0.3587444619	0.6335015822	0.7103080255	2.039410013	0.5313276078	1.064945316	0.4059805263	1.714906691	0.6235617698	-0.1874242031	0.7306522106	0.03420411984	-0.6932609758	0.01078399422	-0.4730226718	-0.9861828071	-0.7821738198	1.228245534	-0.3908187763	1.119397138	-0.1243951319	0.4476473594	0.2051163457	-0.397177911	0.163726038	-0.9507540636	-0.419120215	0.7166687357	1.194838116	0.485564052	0.9683485887	0.05427638933	-0.8390265703	-1.226436748	2.871417323	1.073567756	-0.5897549557	0.1843396764	-1.189403775	1.219664264	-1.174980812	1.413606367	-1.543241031	0.3194952023	1.052933669	0.7734633679	0.05457427171	-0.233432496	0.2944758404	-1.418320448	0.03851400338	-0.9122435282	1.007973611	0.2125954508	0.1973827836	-0.4292418275	-0.2377161043	-0.1537368004	-0.0785675307	0.2744514183	-1.935033461	-0.03522205302	1.957550585	0.05721259733	-0.4807744359	1.644299423	-0.9397480753	-0.3374957618	-1.113525966	2.14688968	-1.376647656	0.1518344742	0.1571404653	1.410061206	1.943437895	0.1813692035	-0.7197591428	-0.2601746349	0.9955429729	0.688758094	1.307698993	-2.058371228	2.120798461	-0.4312082097	0.1623752117	1.603692096	0.5994189877	0.890793196	-0.364924178	1.156709158	0.4872309832	0.164437265	0.5825920292	-1.086096718	0.8446819472	-1.15527888	0.293428719	-0.3917337494	-0.4963546191	0.7018965063	1.627477234	1.092037742	-1.130672897	-0.5176504258	-0.4702140676	1.596611153	1.334367304	2.068296523	0.7015007638	-0.1583902148	-0.1644119443	-1.112983872	1.085074158	0.7578293518	-0.1500249596	0.6530537203	-0.7584349077	-1.701674595	1.723431074	1.718033006	-0.006783171597	0.8946832593	0.8483483378	-0.6838211951	-0.3887604624	0.3439035923	-1.088676152	0.4299358678	-0.4255474776	2.360596636	-1.644174003	-0.8156464301	0.7381889008	1.022927973	-2.083045032	-0.1761455067	0.1335127088	0.1418798784	-0.4864804784	-0.7658931706	-0.411651365	0.1803161373	-1.390078055
0.9330543669	-1.165063335	-0.5274296666	-0.3509330149	2.025802602	-0.4932764498	1.080592884	0.7177496874	-1.266581022	-0.9094372413	0.3148096723	-1.147922189	-1.470774807	0.1380083654	0.2297068242	0.360481326	1.049031028	-0.7519930484	-1.820220015	0.6076481478	-0.4338179208	0.48795337	-0.2816518094	-0.2712950249	-0.0428995563	1.904154794	0.5420701085	2.191677546	0.7619808657	1.195478777	1.052582315	0.206231856	0.150371302	-0.2234743208	-1.16486035	0.9262744946	1.356429179	-1.937925645	-0.5261634625	-0.267332847	0.896426982	0.721343339	0.3739238812	0.4120629945	1.423865713	-0.07881169264	0.06438002205	-0.4734789383	0.2554598153	-0.6521841663	0.8536071599	-0.09214400068	1.256639631	0.9287560864	0.3420622086	0.6515429797	2.915900312	0.5218067184	-0.07307016776	-0.1883056924	0.1060266768	0.9466140671	-1.341296903	1.633013101	-0.4085357126	0.548738412	-0.166360606	0.4877153484	0.1547101382	-0.328909458	-0.2250453548	-0.1616166656	-0.01403828438	-0.6757259904	-1.009644776	-1.998419718	-0.7918422764	0.6541059852	0.8253870012	0.3276005736	-0.685579389	0.9686135925	-0.6797741101	0.6883456642	1.311850755	-0.6865719159	-0.653407042	1.096650485	-1.503033402	0.06475000181	1.530557521	2.407650024	-0.7166864285	0.5848374652	-0.03915316851	0.878162537	0.05975050153	0.3816555398	-2.394329284	1.673861513	0.4401855835	1.087342415	-0.247845077	0.524047508	1.24119598	0.3927060556	-1.16265854	1.512509219	-0.2695710523	1.223939329	0.517369096	1.469601703	-0.7206381267	-0.9325804506	0.8463731399	0.2577790948	0.833294842	-0.5499742053	1.228511507	-0.619076038	0.1296987935	0.1840607753	0.5987621676	0.5203545006	1.332917825	-0.3486789356	-1.30411813	1.352474383	0.636223353	1.073314081	1.554483285	-0.526218126	-0.5807660806	-3.546637012	2.22048444	-0.2759528388	1.965481732	2.078501012	1.485552435	-0.7364419224	0.9555143475	1.460716466	1.24731043	0.4615100958	0.9012787394	-0.2018614898	1.543263562	0.1363998015	-1.586462978	0.5071702512	-0.7256152098	-0.04806918312	-0.7778397067	-1.758970269	0.3368708328	0.5888402009	-0.04679880386	-0.6219616857	-2.394181777	-0.615729755	0.5379530359	-0.6704512881	1.513160178	0.9578536994	-1.738785675
0.8651552157	1.439505308	-0.7611836568	1.091985514	2.140059331	-0.9015545332	0.8683023006	-0.1058769811	-1.022619659	0.06018348136	0.7635465711	-1.415545487	-0.2697801382	0.4580362837	0.7524672566	-0.9056289883	1.016673295	0.3848647387	-1.187041661	0.701753064	-1.078862335	0.2091543761	-0.0880696511	-0.5327562934	-0.3321119137	1.620413131	0.1222480761	1.465923035	0.6481732204	1.174252368	1.102219848	1.023582474	-0.03565962229	-0.103374883	-1.717926278	1.441577889	0.4110725633	-0.04174307787	0.6618746652	-0.718927997	0.5639768728	0.2481633465	1.240833886	-1.382071032	1.285776523	-0.6641422312	-0.6056184077	-0.2892299551	0.615612822	-0.6719494645	0.2303896598	0.5991240635	0.8413068124	1.673058853	0.7912329706	-0.9004586557	2.190370482	1.038047065	0.4794172382	0.28709622	-1.189197765	0.6636324195	-1.333972588	-0.3458411644	-0.5256231582	1.167751271	0.1959355645	0.9398316538	0.2582044912	-1.089203369	0.02049285766	-1.162014179	0.6747592564	-1.011427309	0.08574028361	0.2965567218	0.1302389328	0.3224971073	-0.5510253849	0.09577322969	-0.6588099914	0.8986739188	0.03671584741	0.4015247379	0.6862497325	-0.6812275878	-0.01530424803	0.1729437668	-1.888000767	0.1197344691	1.358857135	2.287948596	-0.224080275	0.05276117944	-0.07057676422	-0.2045419805	-1.404706083	0.2347031709	-1.265860642	-0.0901440294	-0.2152780429	-1.435918731	-1.462625928	1.567339767	0.03998634285	-0.5057839079	-0.5830229686	1.327386813	0.3712006236	1.548379301	0.08286232795	1.186298122	-1.215094721	-0.8313263083	0.9447403602	1.44919268	-0.14190566	1.040007763	0.6891610498	-0.3170596829	-0.05136499732	-0.3664358564	0.6266028596	0.407965159	1.249535872	1.043469036	0.5507610785	2.366207293	0.1916650843	0.4463108883	0.05026657538	-1.113083206	-0.4944315909	-1.790254276	0.3446430312	0.2513235747	-1.13599968	0.8995463627	-0.1410506443	-0.117890232	0.1752747278	-1.439039995	1.436724364	-1.136806135	0.8299001051	-1.124287003	-0.1728571941	0.2686004523	-0.9067827212	0.6942898909	0.08938074997	-1.606474171	-0.680901786	-0.8034500963	-0.1430133501	0.232340707	2.162405354	-0.5970245697	-2.354105073	-0.5817754656	0.3371928831	-1.946639896	0.4563445516	0.8450375258	-0.295831883
0.7197297701	-0.7169254087	0.04794760909	-1.08848861	1.230075971	-1.560760095	0.9258015735	-0.1114202449	-1.146712411	-0.4340928664	-0.5689456207	-0.479149572	1.694379834	-0.04954577228	0.9646210015	-1.177238702	0.802143799	1.427224996	-1.14592355	0.8641671004	-0.871031328	0.5821375035	-0.1230283176	0.235828852	-0.01643902567	0.6155445102	-0.2467831992	-0.1199642141	-0.3682626631	1.088996916	0.4131874064	-1.550974644	0.6104040527	-0.4196714774	-1.827140732	1.722805882	1.21504537	0.8270560571	0.2160817442	-0.5326436091	-0.1921303966	0.8133513901	1.097336733	0.06108567553	1.620136751	-0.7178309426	0.5382105774	-0.3778537801	-0.7887805347	-0.1401591714	0.0429536108	0.1729047599	-0.6137097982	1.085101989	0.6405669332	0.3778092173	2.403192168	1.009043437	0.5246072735	-0.5368079526	-0.4858863156	0.3234469399	-1.657219507	-0.9483623424	-1.425897819	0.3016588164	1.464105126	-0.7567216542	0.5537677339	-0.660720922	0.9656432604	-1.06623787	1.093317483	-1.022429792	1.399297687	0.5806609679	0.2237350231	-0.9334463292	0.6185876815	-0.03785464768	-0.6254827715	0.5026259497	1.891102239	-0.1516524001	0.553969789	-0.5238457203	-0.3847998678	-0.2398894606	-2.143502085	0.318281525	-0.9600428261	2.093393062	-0.3601900721	-0.31252605	-0.9612317805	-0.2090549183	-0.4919254939	0.5702257513	-0.7042450573	0.4307822703	0.3134770894	-0.4409702567	-0.8082874621	-1.481674169	0.5448611336	-1.117858363	-0.3571145882	1.316290867	-0.641840362	0.6018869399	-0.3928970086	-0.4455435307	-1.663159549	0.3378298129	0.4903960662	1.494957116	-0.2378286916	-0.7426569176	0.3336184108	-0.2382975692	0.0436304383	-0.6985497403	0.133761295	0.2020083252	-0.7499886792	0.6191292757	0.1903883211	1.390473921	0.3503160158	0.740902799	-0.4912614354	-0.01981844585	0.3281274175	-0.05768716697	0.06409991705	0.7196107902	-0.5362292923	-0.8577058848	-2.014022159	-0.2528679569	0.3933469739	0.4744591777	0.5882353905	-1.058107433	0.265346078	-0.9057254241	-0.7824532481	-0.1555328862	-0.5876911023	-0.1892992683	-0.3990757397	-0.5865827084	-0.9387145192	1.073503912	-0.7570823672	1.581505526	1.135872598	-0.4638410845	0.3662328634	-1.218145039	-0.9285267607	-0.87111743	-0.5652291317	-0.1739655479	0.5515747199
0.4370237994	-0.8317730803	-0.1047263796	0.7028607222	1.677029536	-0.5209810728	1.256603192	1.60943012	-0.9016202784	-1.027964772	-0.4041604414	-0.4184236394	-0.8106695115	0.1033585808	0.7183195561	0.9240625253	0.8575489519	-0.2766390767	-0.985736612	1.142530164	-0.6827543365	0.9259797629	-0.3345361782	-0.3529307597	-0.474331893	0.6674453772	0.8780989684	0.7929802653	0.2202626959	1.068011562	-0.4252584163	0.2597257676	1.510098572	-0.2514215833	-1.560634347	1.830730239	-0.8949291168	-1.654705312	-0.5582982538	-0.4235535115	0.3148819887	1.24197095	0.7615791783	1.697468793	1.084608564	-0.3009240971	-0.5709351748	0.6138618527	0.1256875191	0.01107519976	0.002006829288	0.8116076801	-0.6534295062	0.7701925966	-1.257529102	0.2873551712	3.332089329	1.30241635	-0.5322101151	-0.8601886333	-0.4279069432	-0.05736399386	-1.026121313	0.561751292	0.5479596689	0.294544688	-0.5249607259	-1.654268548	0.7361975514	-0.6193823586	1.950488368	0.3879976014	1.031337478	-0.8248128641	1.782677837	1.98011382	-0.4469168105	-1.331546866	0.06936738142	-0.1062146454	-0.4765382377	0.18919338	-1.44842606	0.2260188374	0.142126768	-0.1294652772	-1.351164726	-0.5333878553	-1.555529718	0.01742401795	-0.3808503461	1.254713145	-0.8400480207	0.1846443868	-0.6483398645	-0.8331583204	-0.3849908053	1.146384059	-0.2253761713	-0.5524817705	0.2053009674	1.547677198	0.09328108111	-1.899453557	0.5691914386	0.7959233762	-0.0163020335	0.9087345656	-0.8288194893	1.205518787	-1.494391678	-0.141841096	-0.8814464067	-0.8594882379	0.5024301891	1.042930273	0.1563533464	-0.8325361777	0.4049414069	-0.4820843819	-2.012900205	-0.9442595102	0.3135237261	0.09042792344	-0.2852367418	-0.7097640942	-1.229932106	0.4178706626	1.135904197	0.2706916541	0.05510156889	0.368641833	0.2784549824	-0.7855852843	1.118347118	-0.6053529832	0.5002237488	-0.004521766656	2.128475592	-0.2562293543	0.5786891079	0.2696281333	-0.9047990376	-0.3239779104	0.5643980117	0.1241643245	-0.3407215786	-0.5677812925	-0.1361240801	-0.14824505	-1.770168134	-0.6826450645	-1.042160345	-0.2171766039	0.7586057334	0.3517559316	0.9654104079	-0.3182592161	0.2586608644	-0.8554138441	-1.923061408	0.6202975512	-0.5194503283	-0.6261911031	0.06765075935
0.6761556927	1.339633668	-0.5801411547	-0.7419918371	1.553093762	0.5243008243	0.9648423484	1.68687654	-0.1349596461	-0.003251699384	1.45406344	-1.122260779	-0.4411172753	0.9770887701	0.7458408029	1.039164131	1.657892028	-1.85695231	-0.9569200112	1.639009651	-0.4742353491	0.0671612512	-0.1489215452	-1.608182384	-0.5613139811	0.8587953148	1.470924333	1.0903537	0.9742144824	0.597233066	-0.2262588805	0.4857104169	0.9678888343	-0.3390403282	-1.580518092	1.781365729	-0.8627596087	0.280612355	0.1173415139	-0.1173540944	2.178566138	0.08851964821	1.376459445	0.4791095078	1.182386434	-0.300625147	-1.090649879	-0.3846019821	0.128826086	-1.818075122	0.1228751757	-0.2602552601	0.7175311463	1.580183183	0.01153611482	0.01069055371	3.242599865	1.080784011	-0.8514655594	1.179390983	-0.8326588035	0.3803996118	-0.6461361597	0.6043252388	1.298162128	0.6268680015	-1.36537699	0.7613101888	-0.3271313938	-0.6084878537	1.896180801	-0.474003561	-0.1899993991	-0.7169263058	-0.5081291486	1.573800282	0.3893263681	-1.68199413	-0.6454838933	0.03792875422	-0.8834832962	0.1076085834	-0.3265093687	0.6845166372	-0.7636515739	-0.2947528034	0.03491512501	-0.3816416317	-1.554665588	-0.02598831487	1.069942992	0.8638470204	-0.9857381798	-0.1383728052	-0.534520333	0.2715941638	-0.3507991331	0.07877835682	-1.281352013	0.6948493978	-1.74243933	-0.8559922298	-0.1247457481	0.8962294628	-0.184859471	-0.5826450483	-0.1518362291	0.9056034422	0.9284505411	1.052382907	-1.531691372	0.6957813688	-1.215911417	-1.179135666	-0.3131755446	0.2815817585	0.4140889975	0.5250031098	0.59875895	-1.012602218	-1.17972051	-0.07311760688	1.100942323	0.8550318596	-0.5369540401	0.1140343119	-1.320954577	0.9933068359	0.2365676845	0.4841158287	0.1060720285	-0.3953178717	-0.9120237618	-0.3751399324	1.119293003	-0.9210374747	-1.021703088	0.7304108708	-0.9681636616	-1.326928242	-0.8206087901	-1.643985195	0.5002303251	-1.35265481	0.9273848129	0.3073348755	-1.592452674	-1.710126101	-0.4336568776	0.3540644121	-0.2365274498	-1.506936545	-0.3297310581	0.2814658931	0.4786741818	-0.2848533431	0.214462059	0.1693445928	-0.7958431706	-0.204841325	-0.652836415	-0.9376375492	-0.582453758	-0.4056893435	-0.4163408773
