melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142
1.351828293	-0.3444716427	0.5293751347	2.317215978	-1.929992246	-1.638027315	-1.900330825	0.0897053318	-1.236285753	-0.1036300391	-0.7104005882	0.1485390636	-0.8391257773	-1.09068162	-0.6817275453	1.014372245	0.9360008352	0.3320468662	0.438208042	-0.3952879278	-1.240864961	0.8373608892	-2.555269182	0.350423462	-0.8763737373	-1.85336929	0.7039218259	2.447661169	0.1513297676	0.2235141861	-0.4376089458	1.021084341	-1.258272214	0.1206464655	-0.3683400348	-0.5530082168	-0.5982234469	1.075362931	0.2033172205	-1.825810466	-1.087405433	-1.757870078	-0.7896664907	-1.259767915	0.4790612031	-1.287690417	-0.6249801104	-2.275653837	-0.3916737073	-0.8089594283	-0.4909190896	-1.442429648	-1.106733982	-0.4476611006	1.118767248	1.302742085	-0.9979970521	-0.405618075	-1.445178223	1.049858846	-0.9935320273	0.9844465903	0.131466233	-0.1674243834	-0.3424238918	-0.6046431585	-0.7191245676	-0.2329038654	-2.261806054	-0.2422136573	-0.7151621787	-0.008483908024	0.7134520404	0.4103285278	-1.378302685	-1.539147607	-3.655260239	0.4326926848	-0.7133339478	-2.303933888	-1.635845924	-3.728914998	0.1361851249	-0.1254992821	0.5200193739	-2.311196606	0.7133518925	-1.371925362	0.04510262465	-2.52629944	-1.321743779	-0.2731431391	0.683660535	-0.5834812529	-2.58484634	1.135825612	1.053642968	-0.9714615113	0.1517580333	-1.84649924	1.727899382	1.230882495	-0.4747236725	-1.10227204	-0.01058228394	-1.282627476	-1.077944032	0.1585314232	-0.05716789377	0.7139507206	-0.9968122751	0.9534846338	-0.7248951576	0.2656046573	0.7372646594	-1.411766713	0.4820880198	-0.4138597266	1.264443204	0.679988419	0.02373533425	0.5493162319	-0.1582218954	1.401445622	0.6217739807	-0.4197169691	0.6109195071	-0.7862272238	2.192598361	1.473516129	1.858814508	-0.6496922713	0.8347080888	-1.078198429	-1.172062087	0.2449202211	-0.2779786561	0.8375718469	0.7546770807	1.22358487	-0.9437810535	-1.322622958	-0.220025357
-1.034582571	-0.462940574	0.3022496791	-0.2159076563	-1.284542042	1.672088665	-1.160944832	1.1281785	-0.2535932168	0.5178878715	1.512563399	-1.005341148	-0.4695956676	0.7431322342	-0.7692509372	-0.82122835	0.3449871566	0.1817497937	-0.4349093108	0.3069198894	0.4831283978	1.248718949	-1.188200374	0.2377605344	-0.6462774228	-1.849670249	-0.2942683934	1.158222696	-1.140490123	3.071588595	-0.2360482409	0.556447422	-0.1769399357	-0.270855253	0.5140475002	0.7763452776	0.6001391965	-1.544951593	0.353048525	-0.282168552	-0.2360392101	-0.7415630194	-0.9530040939	-1.940365013	-1.063063757	0.9273693846	-0.319420636	-1.238763747	0.9107382681	1.363063898	-0.1377265126	-0.560265442	0.5593075034	0.760255438	-0.7012003085	-0.6283014082	-0.2455226178	-1.421706824	0.1590301082	-0.05865999304	0.5265619193	-0.8260165214	-0.05319140709	0.2520266989	1.095166466	0.8909570876	-0.4612373253	0.6776377766	-1.354607581	0.6332713744	2.396509714	-0.650718209	-0.7632321308	0.6603823658	-0.2815748251	-0.1573008931	-2.35238703	-0.01684399925	-0.7164363938	0.1184551619	0.1707243161	-1.134560621	1.148093938	-0.2382756154	1.046689172	-1.313174217	0.4674394426	-2.958701082	-0.7556854773	-0.3269485528	1.274172231	-0.2841061701	0.8719005008	-0.4435233405	-1.573821047	1.250000595	0.2944386758	1.028148243	0.3780500964	-1.124027524	2.171198764	-1.00154456	-0.5634791702	-0.33251463	0.3120565883	-1.063464426	-0.7851307396	-0.136970645	1.59046929	0.2423390215	0.3364768569	-0.2538987239	0.15886231	0.3700532197	0.7069882857	-0.6663355452	-1.785926317	0.2527285237	-1.335959173	1.073938831	0.04299839471	1.847229132	0.9424370704	2.280943097	-1.298252618	0.5238553346	1.458609104	1.784733382	1.451520785	0.4671480062	0.8772601988	-0.6444830337	2.392997157	-0.8430344727	-0.3754348173	-1.046408743	0.03691103701	2.828964552	-0.047567005	1.265750335	0.3581583291	-0.9405727985	0.04328838281
1.687361736	-0.1315231267	0.2288087004	-0.4505653832	0.2933011797	-0.2719195508	-0.8425831662	-0.04583246272	0.7347630485	0.3483781389	1.68439705	-1.380495684	0.6857409473	0.6078257832	-1.232327008	-1.293756834	-0.9883392161	-0.533324336	0.2281125623	0.4933658968	1.131477869	-0.1738054742	0.4973428504	-0.6179046408	-1.201322423	-1.200469435	-0.678110068	-1.094815056	0.06614868555	-0.8655975999	0.01550948876	-0.5142621953	0.7842053694	0.6750878999	2.103008431	0.9275876528	0.1714426246	0.8632431359	-0.1823524612	-1.073986653	0.7030896962	-0.2960040049	0.2152143668	0.5627634923	1.644469817	0.6353794446	-0.2754568998	-0.07937215427	1.889829076	0.8331788405	-1.859112579	0.02584331699	1.770727978	-0.5344494008	-0.725977712	-0.8242402777	0.6701471559	0.0832559945	-0.6889359092	0.08361154834	1.170539254	-1.101456611	0.02952321343	0.2756623411	0.1835478364	0.2250596675	-0.2802010117	1.697123452	0.4516807005	1.585585408	-0.1975017001	0.8909070822	-0.2785123046	0.001128499351	-2.085776404	0.241260706	-0.7541461079	-0.5863945465	0.1702270646	-0.6267575901	1.213486687	2.550649091	-0.1707284014	-0.4912684435	0.9065722884	-0.6854654972	0.5367680712	-1.403873433	1.003397267	-0.1934566756	0.3174932718	0.08960365172	1.520645948	1.202776899	1.285851627	2.097641008	0.7679542575	0.4287171053	-0.3792377722	-0.9675773612	0.7254456403	-0.3298338184	-1.178239763	-0.7957553071	-0.06928205736	1.078056615	0.9102145392	-1.014435352	0.9477604868	0.796570951	1.100891559	-0.1745212842	1.406837084	-1.186720466	0.3659096008	0.4133992805	-2.413370146	0.3960573075	-0.05022478149	-0.2334658944	0.761620967	0.3416846599	-0.9526109345	1.426165948	0.03531884459	0.8409528479	0.7771470457	-1.485826546	1.673691402	-0.3655394293	0.455066307	-0.8491415858	2.195941477	-2.643316807	-0.496057264	-0.5632434083	0.221891265	1.647432189	-0.760424748	0.6829960028	0.152385775	0.2403536944	1.641206338
-1.01341025	-0.5392975247	0.1542057717	-0.1836300243	1.183855832	-0.08401146182	-1.423885877	0.8387038099	-0.6938861879	0.9420223237	0.8169417847	-0.72920818	0.1820482628	-1.019733927	0.3183834646	1.873452318	0.4198551128	-0.8931981403	0.7379608411	0.8251086406	0.7795785234	-0.3853978228	-0.6675355712	0.3576305145	0.5112941652	-0.5352887341	0.5179783185	0.4278025841	-1.113376788	-0.676133051	-0.3517452756	0.8415151622	1.18956924	0.205689077	0.1245391692	1.518174711	-0.3524396855	0.7159333252	0.0532348786	-1.42461422	0.6004640792	-0.3952906128	-0.2872551607	0.7648179541	1.554846192	-0.04825710373	0.2074309299	-0.1489332088	0.411468659	-0.07426087983	0.1879754919	0.1193199877	-0.1026718989	-0.4920140795	-0.9522384845	1.781523982	0.641580446	0.4974637319	-0.9058066164	0.9476460808	-0.6373591866	1.955872527	0.01988694424	1.468724515	1.042548135	-0.09050223644	-0.7877209162	2.256116036	-1.941963628	1.147131872	-2.096940557	0.4516074693	-0.7336254948	-0.1951590066	-1.312593372	-0.3828745115	-0.615985194	-0.3922723204	0.9797926325	-0.1938152694	0.5031139527	2.216521473	0.7987542136	-0.2295517314	0.9156124447	-1.186606024	-0.794812082	0.2291893665	-0.427213522	-0.4527672756	-1.031875544	-0.2930612366	1.188851239	0.03711409327	1.81020067	-1.597687521	0.3220288507	0.9202135286	0.2555567115	-0.2102170137	0.5530545191	-0.197425625	-0.8683434463	-0.7849375466	0.1052594899	1.609174395	0.1672594033	-0.1240717129	-0.3273944587	1.371685441	2.258229462	-0.4697852142	1.293239167	0.5784949413	1.394602876	-0.2117576709	0.1050492244	-0.4412230292	1.630010538	-0.8506466264	0.1438563799	1.447140965	0.2471101645	0.6504858369	0.7603902983	-1.272588595	-0.001258993105	-1.367386327	1.340148275	0.1504165745	1.240059267	-0.5415632985	0.6089644557	-0.9960307951	0.4536027524	0.07132315615	-0.7660454729	-0.3868021304	-0.3111534836	0.1553237605	-0.3684071246	0.03521653785	1.359239971
-0.1915393581	1.168174207	0.06619877049	-1.171944621	1.015530602	1.744815036	-0.6119315896	-1.828259546	1.424677358	0.3180719685	1.355253896	-2.574239834	0.3397325483	-0.2555149977	0.9422030273	-1.560124909	-1.323650776	0.3495493827	0.9317087597	0.7954520252	0.4534490482	-1.3985469	-0.1835290701	-1.548083659	-1.248357012	0.02743610847	-0.964372039	-0.1423752404	-0.702095701	0.1128133731	-0.0198376937	0.4675820251	1.402488657	0.5737844081	-0.02802737474	2.41417561	-0.2440002281	-1.452477863	0.4052402871	-0.6717559595	0.5977754967	0.1403397273	-0.6938123131	-0.8392002161	0.3540490866	2.533843049	-0.3155166891	0.1178505689	0.3307226495	0.1773090974	-0.8540192102	-0.6026664795	-0.07551291798	0.739528996	1.154317301	-0.6944970855	-0.3238640466	0.3856865724	-0.5105884531	-1.248509877	-1.020935525	-1.380198453	-0.693053947	0.9610840264	0.7937474546	0.5472179986	-0.4050772278	1.048827822	1.058739794	0.5346520108	-0.4217567434	0.05654380287	-0.3140442749	0.3841168694	0.02661258805	-0.9687129079	0.200224938	-0.480956511	-0.1048553578	-0.02206419094	0.3247561213	1.703426099	-1.75681746	-0.3158211507	0.9490370052	-0.1846912922	0.6901121575	0.3819961143	0.5080232368	-0.02264149864	0.3043888536	0.06428041466	-0.3304938474	0.3549843303	1.713575588	0.2709304296	-0.1591786833	1.051990354	0.02339945214	0.08224111652	0.7591600113	-0.3756928065	-2.406175432	-0.9785767131	0.627830199	1.076278932	0.6584362036	-1.171164785	0.8139512065	0.1693302067	1.060394906	-1.215272799	1.242435071	1.390450673	1.153028449	-0.2981190457	-0.4216423921	0.325369125	-0.02326236952	-1.437262189	-0.2601377421	1.438887731	-0.6820093512	0.1157432578	-1.053686595	-0.433947787	0.1398730776	0.9909160245	1.095371408	-0.4317886229	0.7784599954	-0.3544754984	-0.615478975	-0.5926567147	0.6843399084	0.9454329984	0.6628049142	0.3813910242	0.3473631852	-0.1104515101	-1.30595268	0.4787636933	0.794698398
-0.5846350901	-1.047242939	0.1252029566	1.725547206	0.6468377593	-1.883188571	-0.8676058726	0.07229841751	-1.614643756	-1.924805603	0.4262081217	0.1304299935	-1.280392166	-1.399695362	0.7538541871	0.7738143029	2.720644845	0.9095470325	0.8721536563	1.901777632	-0.1728825577	-0.204419619	0.6048895061	-0.179586688	-1.241301814	0.8155768166	0.1823695346	-1.842785193	0.4324440247	0.1707876978	-0.4400868582	-0.5062796601	0.708586797	1.153866724	-0.1425153024	1.294430392	-0.7834405755	0.09695708445	0.3354567467	-0.7039420453	0.6055969063	-0.4103522599	0.4502725786	-0.4418225012	0.1921858821	-0.2712359448	-0.5831042252	0.3872411897	0.8265999033	-1.127363724	-1.297141499	0.03763534766	0.4653033055	0.1727855615	1.033721054	-0.5397597224	-0.5157454322	-0.1711050258	-0.8295667736	1.42366366	-0.7285551239	0.4921288192	0.5080316289	1.221135937	0.00899169346	-0.6765113624	0.204490664	-0.2796462563	0.7905854126	-0.117433963	-2.101696917	-0.01509189982	0.8316291629	0.9894419357	-0.7974982479	-0.8841739343	-0.2332310814	0.8117403013	-0.5322363314	-1.731170132	-0.416819208	1.13993892	-1.323968865	-0.3392150115	0.9427957235	1.009781271	0.8622208779	1.150807928	2.707066143	-0.1277637912	-1.347374869	1.321578205	0.6829052337	-0.7375152346	1.307786478	-0.2101121654	0.7511802014	-2.367776836	0.2151514003	0.8333777293	0.6059881411	-0.5525832437	4.017278003	-1.181095194	1.025631446	1.66175635	0.1692475525	0.267987488	0.2578376356	1.8136812	0.02337013641	1.270679206	0.5404386679	1.453981203	0.5989553858	-1.056447687	-1.585021752	-1.064629136	0.5505654417	-0.8137579228	-0.7902167523	1.408056278	0.9615694832	0.6948392617	0.5970157322	-0.4057701521	-1.336919511	-1.815561039	0.9022881026	0.6419582601	0.3965527768	0.1533870149	0.4345629778	-2.259621384	0.1109860031	0.1459233443	0.124323583	-0.4378014221	-0.3423877257	0.5785313025	-1.145913787	-0.4765087282	1.297175251
-0.8952682145	-0.005106639853	0.06939621267	-0.09986366499	0.5339639111	0.8820867901	-1.177391554	1.440628492	0.003952177232	1.24027493	0.6427458099	0.8584820795	0.7888824412	-0.8699091324	1.195236854	2.283369508	1.98231872	-0.4349174725	1.100772431	1.582789108	1.638232237	0.8370181695	-0.7032494819	0.7183695565	1.177899571	1.663935663	1.133074045	0.6374884982	-1.448676163	0.1058904559	-0.3555598307	1.024245441	-0.2044975047	0.2136970111	-1.24741885	0.5003631957	-0.8578350599	-0.7749390095	0.03370690735	-0.7222542575	0.3856933457	0.07743256554	-1.481620152	-0.171149623	-1.266859566	-0.8749859182	-0.7031774872	0.5826692082	0.2021336115	0.1058211411	0.4375116382	-0.01465603545	0.08492530012	0.770475419	-0.6747094095	0.7676553066	-0.983952861	0.2298356214	-0.3260407339	1.329382327	-0.5933887966	-0.2711168567	0.3368780849	0.3287155939	1.670087414	-1.098817099	0.4237057635	-0.9153837803	-2.468302383	-0.07786457158	0.3123765588	-1.365910333	-0.7459200092	0.7027822039	-1.121708768	-0.2954916736	-0.2300660745	-1.366913238	-0.5190949856	0.122080548	-0.3224932	0.8551377099	0.8449090852	0.2834593249	1.052877564	1.530593118	-0.7722210846	-0.09894675117	-0.5919162553	0.5680811397	-0.1919551834	-0.9501769628	0.032558008	-1.298847073	0.7774039069	-0.8048177853	0.3448874712	0.4986132404	0.9694155071	1.103149405	-0.5166039537	-0.1534313031	2.114854248	-0.07548941671	0.5124614719	0.8371957946	0.9604977586	0.04501734205	-0.2925275881	0.278699862	0.03534131295	0.02101367278	-0.07248773465	0.5398997697	1.395272166	-0.9824505397	0.6965803021	-0.5067184023	-0.5624395844	-0.6236303376	-0.1384668028	2.008889881	1.699983678	2.351084447	1.251271303	0.1631500159	-1.120810451	1.279094593	1.059103313	-0.1791838267	0.6749150401	0.7501273734	1.335233086	-1.221909428	0.6324485472	-0.4059762864	0.1441401064	-0.290042378	0.1196013365	0.6608260664	-0.4794467602	-1.737812822	1.160329371
0.31688089	1.225197155	-0.09385479256	-1.039744723	-0.155472189	1.35707867	-0.7920480697	-1.309720708	2.31717629	0.6597433716	1.074053411	-2.315361552	1.868314394	0.1166562437	0.2823201449	-1.892107765	-1.950658248	0.184629087	0.7752946016	-0.4823745251	1.624754733	-1.365229205	0.4823912711	-1.404417111	-1.219735177	0.953744888	-2.196813985	-0.1753984493	0.4656667614	-0.3119970516	-0.0419311437	0.2549526859	0.3508940423	1.130144715	-0.2838419566	-0.07882538388	-0.5638127581	0.09237261889	0.6621029611	-1.223208475	0.2397443154	0.6558414803	-1.661505718	-0.2846508642	0.2704389739	2.051777141	-0.1158118819	0.753249569	0.1971091282	-0.1091820111	-2.167534325	-0.04412299382	0.254613987	-0.2524898128	0.6122694013	-0.8476568629	-1.683253103	1.4311295	-0.6460163085	-1.534531483	-0.08295473926	-0.76907559	-0.2985325121	0.08378079115	-0.8340805276	0.05709856356	0.1233971258	-0.5708704609	0.6917648527	-1.234263314	-0.8540907202	0.155359034	0.8996818496	-0.5742008991	-0.453099013	-0.6582532222	0.3078384148	-0.3191010287	0.2864211041	-0.8944196679	-0.7973141174	0.4200545987	-1.101221882	0.5179609541	1.241363853	1.342152516	0.6397657465	-0.09123028932	0.5329436699	-0.4812256201	0.5557620151	0.232621522	-0.09035000995	0.6462571015	0.384281188	0.8836304983	-1.090716961	0.401379206	0.3688675927	0.3188044647	-0.960188911	0.009621090475	-2.610560457	-0.7504087264	0.8682557346	0.3351517254	1.538726563	-1.488474873	0.7648275047	0.3473777913	-0.9961346277	-1.550024752	0.362481234	-0.1931336987	0.9308560179	0.4099072762	0.4856969059	-0.3394482451	1.633988141	-1.011524929	0.05061388295	0.6517980007	-0.5096865841	0.64813458	-0.4213625312	0.2434005295	-0.4238680338	0.8154333495	1.273810796	-0.1642884258	0.2554912	0.03172644586	-0.5458509272	-1.172425152	0.6250451416	-0.2764960782	1.808000247	0.2767962131	0.9199145317	0.05272948579	-0.4068799674	0.4716629039	1.57617385
0.6987387026	-0.7764628293	0.007813551157	2.165688019	-0.835936922	-1.422566946	-1.972918665	-0.1895392657	-1.211152444	0.03666652662	0.8352536887	-0.1878096334	-1.030202808	-1.246248982	0.08461753182	0.7170940152	-0.144430042	1.158076856	0.157083	0.3376121217	1.001921633	-0.252230212	0.2688332565	0.084873542	-0.2526844579	0.8535683144	0.1217485806	0.3228605731	0.4231859743	-0.06604679371	-0.2889292773	-0.01360312771	-0.170022643	1.173485481	-0.5319682159	-1.476364282	-1.133091081	0.1217343259	0.5190206663	-1.630835368	-0.2197152639	-0.06495323722	-0.6352030457	-0.3965400496	0.05760556602	-0.5153178846	-0.3272297797	0.166882475	0.2912385025	-1.208530036	-0.3381036759	-0.7707446253	0.05991219377	-1.445011234	0.4857734957	0.9349441604	-0.5325241546	0.03244821819	-1.307349732	0.2647016179	-1.038228794	0.858989733	0.1068873185	1.028325417	-0.668423295	-0.5981208556	-0.9161905959	0.4967206165	-1.871712366	-1.778450666	-0.7301277407	-0.3945514242	1.019259564	-1.364871841	-0.878034355	-0.6899970374	0.1409970276	0.1499746343	-0.9719328238	-1.970884307	-1.066202553	-1.272005019	-1.286228434	0.07449932308	1.447835693	0.7493875309	0.7194493055	1.243488598	0.1939125663	-0.3822055532	-0.7826739557	0.61793646	1.366821392	-1.052899188	-0.1484764659	-0.2292528015	0.2313358136	-1.261626825	0.5306604868	0.2887645526	-0.1248624059	0.5668924286	-0.597054925	-0.9632151887	0.849509078	-0.1708613704	-0.2289202342	0.6251995814	-1.800616185	0.561729816	-0.8903775997	0.2379911464	0.3153008171	1.409878357	-0.1786554628	-0.001626341662	-0.7421016113	-0.9498754873	1.464791593	-0.8635772178	-0.4263099229	1.518254928	-0.3204561985	0.9503516177	1.088038946	-0.9290147647	-0.2275520057	-1.286977507	1.147837722	1.084440383	1.768019658	-0.1154572932	-0.03065774549	-1.380004554	-0.2036257485	1.090330747	0.1961509543	-0.5142841443	-0.4883370746	-0.1989040922	-0.441134972	0.4837065463	0.5327921518
-1.072901995	0.2546327118	0.1694876469	-0.8394657783	-0.3160769652	0.8776812071	-1.806220724	-0.2218336688	-0.4770512001	1.251751161	1.691481043	-0.4355713271	-0.9284417336	0.003948127326	1.327434027	-0.3998602006	0.2309248428	-0.6663951366	-0.9272189629	0.5859307443	0.7805275687	1.391545001	-1.210875062	0.19440163	0.5746339915	0.7725288358	0.4837175466	1.552921325	0.1136493759	1.234245588	-0.3560344159	-0.009513570311	-0.0920026378	-0.718828288	-0.6490336956	-1.299993826	-0.6962655011	-1.77992646	0.5101734096	-0.4474581193	0.9364499846	0.2360824353	-1.357066986	-2.107422392	-1.268003579	-0.4369148204	-1.164295763	0.5359054532	1.19254367	1.217218074	1.41808476	0.1829601634	0.8325520126	-0.9181646446	-0.6319775248	-0.8154450776	0.6311356941	-0.6843465615	-0.2220537871	-0.9524955033	-0.6000511012	-1.231230709	-0.4732421992	-0.2273073903	0.7821514357	0.1079473316	-1.13623483	0.8343362117	-2.457787612	-0.7846381701	1.143809662	-2.8810833	-0.5482658548	-0.7048682011	-0.2028667533	1.06616862	-0.3154205183	2.071484579	-1.49983411	0.1716790131	0.5925309012	-0.640482681	-0.04374348508	0.3468500521	2.249898006	1.278168649	0.4614490118	-0.3200119923	-2.023864616	-0.008543497514	0.8581689658	-0.3030845981	0.7690668895	0.1385534426	0.2124462418	-0.5267456348	-0.3910593365	2.098741223	1.101499951	0.0885895794	-0.7753429583	0.4927444231	-0.6423642408	-0.1335327428	0.244135839	0.3155199368	0.2632742227	0.5356120059	-0.3638333163	-0.06484878124	0.8212972542	-0.897656301	-0.3877556434	0.9744378201	-0.2358629258	-0.04765303805	-1.341316097	0.3205545707	-0.862395368	-1.121462729	-0.08971821605	1.417027321	1.218270565	-0.1264905173	-0.5120085229	-0.5205498056	-0.09951776253	2.19923496	-0.2553130699	0.2974936681	0.496509562	-0.3236043916	0.2208824881	1.075438731	-0.8190713694	1.298732416	-0.48627871	1.11595771	-1.25870675	-0.8775020672	-0.8224607499	-0.791307607	1.146329177
