melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131
2.128923806	1.625308874	-0.9081867908	-0.3359575245	0.04572260198	-0.2800740076	1.559790283	0.236215106	-0.2723506458	-0.645637009	-0.7833906416	0.153469634	-0.6574293931	0.9764524787	2.616379368	1.387810433	-0.05736357819	0.93181237	0.4170320581	0.3533314676	-0.4233679216	0.7104970422	-1.235886058	-0.4365452203	0.1434416458	0.1727191572	-0.4432971596	1.75978616	-1.754142436	1.063757732	0.2097669015	0.524670028	-0.6095326315	-0.2449344551	0.3907484435	-0.2586234372	-0.322913363	-1.207778067	1.033295105	0.5873064957	0.1844561214	-0.8074470622	-0.6030847498	-1.731688029	-0.2631863282	-0.5449845743	-0.7881442726	1.02090304	1.08049999	0.9874603572	0.5099199392	0.1917993514	-1.157562278	-0.336127194	-0.7915096224	-0.368143695	0.3669062814	-0.8422628283	-1.194366382	1.596285153	0.4496031141	1.591223986	0.3422692702	-0.3105680068	0.09103764289	2.372179559	-0.9825912075	1.514388425	1.508033424	0.6406350354	-1.235403124	1.042047433	-1.988152426	1.223792993	0.7306035915	0.8676826199	-1.398578027	-0.1805733785	-1.582588044	-0.1348697242	-0.4708952651	0.1328226638	0.1067323094	1.030140945	0.5379423288	-0.7967387946	-0.1652381653	-1.210249956	-0.06492667159	-1.864156665	-1.378194748	0.7877164689	-0.8738868061	1.888326103	0.8551246691	0.9499178041	0.4019025313	-0.3241459682	1.711373879	-0.2762440566	-0.5630515933	1.540145044	0.997553421	-1.099075842	0.1602240189	1.344551506	-0.2936235791	-1.228869037	2.135436546	-0.1403089238	-0.6913368822	-0.8066885747	-0.5113417019	1.220476189	-1.562936507	0.04221115517	0.5359995159	-2.598619045	-0.9599933956	4.062518076	-0.4044551457	-0.9408570572	0.9412386913	-1.029604736	-0.3844326114	0.2903613517	2.964550446	0.5505883233	1.236513438	0.3653327341	-1.072529179	0.01473511554
-0.4789690219	-0.9578722989	-0.1579581922	0.636747842	1.133913087	0.0954953411	-0.6724586888	2.650882496	1.610329776	0.7661244964	-0.4251696939	-0.1008463368	0.6452721558	-1.184688945	0.07480516263	-1.974505846	0.645526721	0.5189727318	0.6964722355	0.5243004959	-1.312543109	0.4220104096	1.346701828	-0.6544094375	-0.5784001302	-1.874610748	-0.6972686279	0.713657885	-0.1651548133	-0.4222477525	-0.1655503047	1.569892285	0.1482641021	-1.395346413	0.5168310848	-0.5991820815	0.9536834174	-2.06659006	-1.303215639	-1.038234236	1.114958913	-2.114844006	0.1309511639	-0.5646143335	-0.6327329585	2.298173808	-0.181217217	1.206134045	-0.1860660917	0.5154078091	0.04454264693	2.364133432	0.2743045804	0.0814848416	-0.6979171845	0.009690558797	0.535457995	-0.8294635854	-1.668735648	-0.19510767	-1.479577402	0.387265604	0.1089715729	-0.8292795193	0.149330236	1.056118856	0.1394494639	-0.4910542091	0.01352816996	-0.5890860883	-1.15408956	0.2779086546	-1.35472722	1.198525187	-1.320857431	1.481572356	0.6821363249	-0.3514913819	-1.343036077	-0.4080746312	-1.030670564	-0.2004725565	-0.296000368	-0.7469478639	-0.3226979311	-0.4668988928	-0.3752506561	1.024554759	1.483845081	-0.5030310252	-3.289288923	0.1210352588	0.355045091	0.0145879906	0.4175398837	0.6155084295	0.4184096302	1.590555817	-1.377453941	-1.61373322	-0.3897546889	1.341897459	-0.9933286501	0.1088738659	-0.1165483405	-1.196824536	-0.5223013381	0.7739290578	0.5015357482	-0.07081488013	0.1507178043	-1.368308626	-0.3999129929	-0.4665470031	-0.4614264181	1.452767967	0.8796863311	-2.646102071	-1.107418767	-0.04237877938	1.143186767	-1.473752021	1.281719542	1.050760719	0.5249435542	0.1701927498	-0.2920040432	-0.6251652586	0.511174614	0.9571558734	-0.9308971052	0.3275876063
1.16911012	-0.1729613451	1.493241005	-1.272953196	-0.6220172056	-0.09644977574	0.3477593303	-1.094631691	-1.357601523	0.1606824758	-1.073385152	0.5885891543	-0.9330204038	1.612765469	-0.1080427067	0.5982987488	0.6740096375	-1.199274437	0.4887105088	-0.8309040245	1.887875142	-0.3398192883	-0.9563985927	-1.307654657	-1.032447585	0.6088572891	-0.2143963496	-0.2813431599	1.242423949	0.0001014126205	0.1037298155	-0.5834581263	0.5985769552	-0.1066658873	-0.3291965159	-0.03106187769	-1.32585425	0.9718856153	0.1480397094	0.4900634274	-2.365143874	-0.2157864721	0.06451166536	-0.7299461006	-0.4982873301	-0.5881246798	0.7445897117	0.1493390563	-1.021759226	0.4949723833	0.481046147	1.037990929	-0.4005935765	1.439089821	-0.7353671159	0.06537704625	0.04796358715	-0.5841171076	-1.10302804	-0.1950665457	0.6602953063	-0.06982541573	0.5073247868	-0.0628841154	0.7686440465	-0.8415663002	-0.4792916238	1.608512478	-0.1533142986	0.004634874174	-1.417255762	0.115895411	-1.061844826	1.397163566	-0.6340392057	0.8910668111	-1.603575555	-0.2123434121	-0.5606227966	0.8296933292	0.1013068696	-0.8675812557	-0.6219214918	0.6950100633	0.8724437918	-0.3039765484	1.682104962	-0.9649375421	-1.102730429	1.274724354	0.02607593851	0.4692919151	-0.2475112986	-1.13561242	0.08061140031	-0.02819775489	-0.8640375227	0.905804248	-0.1237072802	0.3541641356	1.086608491	-0.9167111578	1.654169971	-0.7330006266	0.9657028511	1.844002678	-0.8904825394	0.512124609	-0.03048792157	0.8878469941	-0.1790736193	-0.9436448405	0.2158075402	-0.2779708106	-1.709747343	1.512363869	0.852749679	-1.248394674	1.187055772	0.328667746	0.9608713019	0.5016240161	-0.3538260265	1.561793616	-0.1529367439	0.04379797534	-0.06157308638	-0.7730213234	0.7223090944	0.630595933	1.232990468	0.5002073074
-0.4925551328	1.566189608	-0.3476098387	-0.06263918724	1.225446248	-0.003123199348	-0.5497162604	0.1801103209	0.4225107098	-1.114461829	-0.9146718785	0.09119603974	0.7483410377	-0.4907061381	1.680912846	0.6465624991	0.3968368231	0.7074294363	0.5137526746	0.06725451685	-0.08591641068	0.7208156302	-0.5006992171	-0.181124565	0.005642147925	0.4159489409	-0.6380485866	0.5061093349	-0.9598459225	0.13716158	-1.0842117	0.123408321	-0.2368274858	-0.193221812	-0.4049430723	-0.9259229517	-0.7254362752	0.5014509165	0.7183939685	0.1669540313	-0.7390438317	-0.9124155307	0.4476577769	-0.4402409845	1.331856527	0.4719855354	-1.409420158	0.4388536838	0.7653485498	-0.5092794054	0.5365850366	-0.143301023	0.4267930634	0.1631184321	0.9875610587	0.01932506158	0.6081198806	0.599781026	-0.8747284978	-0.9873796669	-0.4371891991	0.3688229194	0.6494294954	-0.5345609376	-0.2815795753	1.047751514	-0.6990039102	0.5207428511	-0.02098588716	-0.3477502605	-1.347127303	1.008475453	-0.7434542547	1.743066965	0.579109634	0.7424343922	0.412678098	-0.6926888424	0.4783728306	2.193658325	0.6459700876	0.9451542957	0.5313356077	0.9780907144	-0.2220880289	0.7836970244	0.05506603129	-0.4006856327	-0.3105712676	0.8107960697	0.2790074262	2.280252858	-0.01945941048	0.1016188487	-0.3538126613	0.2138826407	-0.2048175447	-0.4256051012	-1.32227451	1.130567869	-0.02720241444	0.3073689062	-0.5251050682	-0.04832943599	0.08976840124	-0.1840662731	0.5362329733	0.7418040066	-1.108993849	0.3213791405	-0.2783208516	-1.10645647	0.544977964	0.9287541736	-1.265899182	-0.2583470612	-0.5775530712	-0.2463153297	-0.9994041325	1.013875243	0.3874533825	0.1956109256	1.36990675	1.006695257	-0.3944527466	-0.8306625095	-0.04323934448	-1.07154254	-0.5863883628	-1.088854937	-0.1156751106	0.2990490426
-0.1210835642	-0.7913235632	0.2229132481	0.6119334252	-0.05866955534	-0.1581353828	-0.4850601222	1.383841754	1.646045072	0.7775210214	0.6152986799	-0.03118933574	0.4678258537	-1.079269845	-0.8785488162	-2.028351958	0.5467382975	0.7706903285	0.05813600875	1.771564583	-0.6919453338	0.8238809712	1.128661275	-0.6670672277	0.8874622462	-0.4133670876	-0.5047883462	-0.4608163245	0.4779939749	-0.1421896366	-0.3031129089	1.24115558	-0.748575454	-1.646189929	-0.0234257564	-1.503055272	1.953799646	-1.126403204	-1.922094718	-1.082704563	0.006787902314	-0.7278269162	1.104289435	-0.1967449857	0.4732269743	1.960214148	-0.5989141312	0.3209982404	-0.5186868731	0.6061307478	-0.0896504247	0.500219866	0.3285501943	0.2292985385	0.3243372043	-0.1843826312	1.718474526	0.1498562541	-1.092741273	-0.3702239624	-1.262719857	-0.8513201964	0.292418503	0.3330942431	-0.7110615108	0.9055374873	0.4381251647	-1.868174857	-0.7608502597	-0.04907074657	-1.368464548	-0.1159908534	-0.05935608267	0.5935802061	1.014083096	0.9741408055	2.328977218	0.2271899157	-0.7394311139	-0.1999990632	-0.1347080824	-0.8728494901	0.601764274	-1.553419313	0.3810039231	0.9873900759	-1.341253522	0.1720077369	1.725423226	0.7399034018	-1.405187367	0.2147965373	0.9659049205	0.983726196	0.09521725927	0.4279875235	0.4880657485	-0.1548092059	-0.973854379	-0.08311797952	2.352812263	1.118817419	-2.524351387	0.6755196684	0.6921774527	-0.5650792978	-0.1603203228	1.398336028	-0.3393579892	-0.3335936019	0.1935145273	0.2845295686	0.1291817988	0.1164081483	-0.4672905608	0.5942903543	0.6471623069	-1.2065872	0.1615978568	0.2837761053	0.3385177659	-1.175104798	2.645403544	0.4143991256	1.066720758	-0.3210721426	-0.5946444211	-1.495312139	0.6361884262	-0.007250291061	-1.121562698	0.5628850461
1.201821812	-0.3072713568	0.7371644132	-1.742730429	-1.2069887	-0.3991577265	0.9754114713	-1.787791193	-1.8132005	0.2506976094	-0.1002104555	0.984382978	-1.651549841	1.810386771	-1.474760932	1.210547252	0.3641150487	-1.025907593	-0.7285364422	1.647129587	2.335763967	0.4140819424	0.4869877628	-0.8977787507	0.9783051963	0.742905182	0.4211540888	-0.6421404656	0.9906728336	1.035358957	1.237446397	-0.9796628675	-1.232264214	-0.05338709885	-0.2261084473	-0.2016777864	-0.2934126444	1.047723688	-0.09176838166	1.183411768	-1.462339079	-0.4430841689	1.203384334	-0.6065891737	0.280408506	-0.5665168378	1.173652282	0.6961194005	-1.400303288	0.5789703065	0.03753517542	-0.2287130164	-0.2975506312	1.404828571	-1.059159267	-0.7748080793	0.1567881795	-0.4693791126	-1.332345747	0.712697055	-0.4010841057	-0.1465987729	0.2259038135	1.829622286	0.8532592674	-0.8462353939	-0.1165478428	1.49679492	1.065341738	-0.01991671168	-1.934584585	0.6585821582	-0.7017080231	0.6296960109	0.884259774	1.209948772	-0.8650093054	1.292685947	-0.8432214177	0.5208914416	-0.0689203074	-1.003131693	0.2203751185	-0.6549385445	-0.3212784391	0.9192598382	1.115758806	-2.171761735	0.2063826991	0.6810332596	0.5321587962	1.097316485	-0.2882707686	1.090692631	0.4420118707	0.512508652	-0.9899847499	-0.1914035438	-0.1417637273	-1.068422516	3.716048792	0.5522904957	0.7457088477	-0.5207344594	1.735115021	1.086734101	-0.7283327053	0.2287848594	-0.6723047669	0.3398569651	0.9633536094	-0.06051657039	-0.5061154657	0.1101315121	-1.373094465	0.9909216551	-0.01832151915	-1.00726372	1.915072085	-0.2706961815	-0.2460502165	0.04718139402	-0.2994348777	-0.801754375	0.2909055713	1.11656119	-0.9431497009	-0.5072083038	0.03616042557	-0.1682059931	0.8733706665	-0.1868555814
0.281472606	2.051019594	-0.9940873223	-0.4330802196	0.6767062084	-0.008436114811	-0.3246850573	0.5472331025	0.7469802489	-0.7073099208	-0.3491286363	1.688525118	0.1906486691	-0.8065954618	1.292398504	0.3445283517	0.7502737986	0.4762688226	-0.8430185018	1.641628372	0.02610513743	0.6610371924	-0.4309916091	-1.328118442	0.804047748	0.7541535554	-0.5727599166	0.173955387	-1.291481923	1.681459514	-0.2791161556	0.01663948807	-0.3287044063	1.145004605	1.382225258	-0.4005497937	-0.882640845	0.4026179024	0.6395078133	1.423354109	0.3987014251	-0.8801811503	0.5901681351	-0.3023125728	0.865244717	-0.8233382086	-0.6842209349	0.7896720622	0.3967792306	0.4340084115	0.5241554234	-0.2482104736	0.07631114568	0.5112135552	-1.307001605	-0.52011313	0.8619853068	0.3508676648	-0.83704891	-0.5002000941	-1.558766787	1.006490482	0.5777195596	1.848126502	-0.2348195581	0.7471691089	-0.5070252789	1.286047168	2.363803054	-1.327536648	-2.209703836	0.8580470504	-1.412513508	0.9633981842	1.101514295	1.220730549	-0.2631919495	-0.5681741579	-1.571154774	0.519944933	0.7066344613	1.299003463	0.03252769945	1.045249346	0.7096902871	0.812222747	0.7208182784	-0.8070748722	0.1886576006	-0.3137660702	-0.3873262135	1.856560653	-0.8590349148	0.5912673078	-0.09707973065	0.402942829	-1.22711485	1.298318343	-0.8157939433	-0.03981687267	1.949972818	3.19248586	0.889286819	-0.5440687032	0.447115534	0.9220060624	-0.3615271616	-1.186880651	-0.5600874665	-0.007328858739	0.6229601042	-0.8770462515	0.2284913245	-0.5758505945	-1.016985674	-0.2868480247	-0.3228868579	-1.589553548	0.7833940321	-1.296832997	-1.214759674	-0.4344877869	0.570338816	-1.43523827	-0.3337094558	0.06128577066	0.2474453251	0.4360923217	-1.004254341	-0.06774833838	0.9899797251	-0.6815824851
-0.2670704242	-0.3005283682	-0.1553453214	0.4203025725	2.198516403	0.5124241852	-1.751259247	1.540362814	0.4952640584	0.5062284034	0.2583298561	1.740771628	0.9513784531	-0.9170931944	1.067425908	-0.8860837079	0.5591404824	1.030078362	-0.1983105376	1.287079676	-2.328818952	0.4829669332	0.6252307661	-0.3670405488	-0.660292835	-0.2702908538	-0.771242122	0.6325443388	-0.6184484372	1.870069744	-1.047592496	1.78725309	0.07377836396	1.010570705	2.369548269	0.3702855744	-0.07673623503	0.4485359332	-0.9988368016	-0.941844408	1.54208192	-1.61436126	-0.05182968253	-0.6830948678	1.455179358	0.9494850457	-0.4142573046	0.7842728909	0.4121367063	-0.002184497804	0.6098314717	-0.09887978667	0.9090990105	0.09451494841	-0.6509904388	0.9649135996	0.6695376572	-0.3684093865	-1.291242447	-1.521250833	-1.38717857	-0.6834556525	0.7343287506	0.4563159408	-0.1075363707	2.620071416	-0.16734033	-1.397639096	-0.08290140575	-1.293126322	-1.84492933	-0.04953340576	-0.4465292095	-0.1797740449	-0.3266649185	1.376960962	0.1188183637	-1.214178748	-1.317443295	-1.281866635	1.411100236	0.321290939	-1.119881487	-0.1879397479	-1.468212074	-0.2862914004	-1.243864301	0.577410348	0.4094372077	0.466514717	-1.550668448	-0.5635179155	-0.2212275471	-0.2974086539	0.4364803891	-0.06710301383	-2.019623036	2.263981718	-1.835029033	0.5392866978	-1.222459788	3.685659446	-0.4768653125	0.08892356631	-0.6286095759	-0.6940129261	-0.5197161649	-0.7090898059	1.826969934	-0.7816623076	-0.2930986765	-0.6723779219	1.024395074	-1.468437397	-1.663744687	0.3718908336	0.2704605833	-0.9274990632	-0.8190268657	-0.7931663653	0.0243598363	-1.605525395	1.178977785	-0.287260648	-0.9734239319	-1.221614891	-1.579767953	-1.732767026	-1.004041312	0.3535838373	0.912058808	-0.06256860149
-0.4714829345	-0.8890169314	0.3952099076	0.4383636707	-0.4169584662	0.3200770349	0.8118210738	1.104443885	2.394050762	0.188270061	0.1593335634	0.01803162498	0.996871099	-0.2215998033	-0.7941689597	-1.90405814	-0.4518791252	0.3292444629	1.134030189	1.501240598	-0.2554925141	0.7038473749	1.87827919	1.001824597	-0.9402840944	-1.375477451	-0.1308496408	-1.312919371	0.8797440924	0.6810698245	-0.6274988949	0.6354840817	1.170585624	0.4130141221	1.271681084	0.3984190224	2.119701137	-0.4254399685	-0.361978525	-1.261563326	1.610135085	-0.9205764463	-0.5898599864	0.4420807159	-0.3749269323	1.753931702	0.7185013349	1.294805896	-0.373167726	0.9859345866	0.2677015456	0.2209701108	1.350246085	0.9991035658	1.046221882	1.30396075	0.6611013246	0.1808544116	-1.549197748	0.2758201627	-1.179973034	-1.617992802	-0.6581202969	-1.251455578	-0.5397129014	0.1227513706	0.2662107387	-1.293768855	-1.597301546	-0.6348557875	-0.4689450549	0.3195466631	0.7462657166	-0.3030023766	-1.075723846	1.017079202	1.686512414	0.3108457315	-0.4862763944	-1.561721812	2.196190495	-2.159712139	-0.9035506215	-1.503947079	-0.4440950065	0.08251748726	-1.761333399	-0.3015538591	1.018230032	2.12363127	-0.1426525429	0.2753093904	0.4818703968	0.1177071266	0.341190664	-1.086353885	0.8067895753	1.884110764	-1.524125673	-1.591122056	-0.3557867389	1.19246648	-0.9002255034	-0.896645706	-0.1278578944	-0.375593729	1.082306392	-0.2716084002	1.348174838	-0.04578914222	-0.2953644781	-0.2933259242	0.6278891089	0.03987829029	-1.138906484	0.4086822217	0.5214196905	0.6674617527	0.4980051905	0.8209603888	-0.6013880336	-0.1822580916	0.3633522629	0.9155364844	1.059365695	-0.1005058219	-1.002530943	0.3410241154	0.1694235362	0.7320082184	-0.02236499657	1.097909659
1.506532058	0.7591438382	-0.2669214619	-1.443995474	-0.6828693698	-0.4270118738	2.396761649	-0.9502637328	-1.437692048	-0.4514594342	0.5607409154	-0.9340769826	-1.071361187	0.827728039	-0.08919719925	1.475487849	-0.9279483857	-0.8586656735	-0.2088682265	1.977811809	0.6313427631	1.397918327	-1.006668107	-0.3143154096	-0.3606983383	0.3950130363	0.2120123452	0.3813352486	1.142366264	0.1451386723	0.2731222265	-0.3017109351	-0.07824700048	-0.3993099293	-0.3955981492	-0.7330743601	-0.6822875891	-0.1880126283	0.8624490272	0.5201486408	-0.1627640875	1.646735021	-1.369435813	-0.05491844029	-0.3476614418	-0.7049816165	-0.346837357	0.9020539795	0.3177792586	1.029088796	0.1733237529	-0.2226976298	-0.7712536655	1.659930703	-0.2338721065	0.3114700854	-0.251763035	1.216699694	-0.2399457259	0.6447885673	-0.7571536214	0.8321517137	-2.262504265	-1.352951985	1.061740659	-0.9547338097	0.1338940117	1.680747561	-0.8551403345	-1.203179861	-0.09125527995	-0.0508590027	0.9775018353	0.2516114913	-0.5936214591	0.3587536092	-0.3677547825	-0.1000047402	-0.7048663759	0.4642095971	1.289341789	1.231231311	2.45107172	0.1134430554	-0.2686229053	-0.1308312751	0.06048636174	-1.427525197	-1.265846803	1.008856946	1.039466833	0.1283852778	0.748130146	-0.3936469763	-0.3611384936	-1.834739489	-0.8801411337	-0.3132145843	0.6421066114	-0.2160411092	0.2418255099	-0.3556647158	2.001919968	1.376560783	0.434411185	0.4192611439	-0.1543389094	0.4441117773	0.5169201597	0.771409923	0.4460827983	-1.336135034	0.6581380106	2.112831405	-2.391110455	1.704610293	0.4094739155	-0.8688241301	-1.184111973	-0.02446556849	-0.6561599111	-0.4030588211	-0.9388570059	-0.4411043703	-0.03283352805	1.250830548	-0.1224309328	0.07318619266	0.3670908789	-0.4779267014	0.9734487498	-0.0358623093
-1.262543857	-0.9140097202	-0.1127977154	-0.0330938082	0.7154907564	0.05404946577	0.1056415006	1.336027734	-0.4106925345	-0.4918116428	0.2989410307	0.07641919852	-0.4801268585	-0.7128155075	0.249631549	-0.4956341736	-0.4932547846	0.1576433724	-1.110676113	1.811050952	-1.276644527	-0.6345181823	-1.423063064	-0.5744208262	-1.361920893	1.402082099	-0.8832055649	0.9061824354	-0.5608430272	-0.9680285562	-0.8326897521	0.6208304983	-0.8547591721	-0.8307375178	-0.8286958381	-1.285713743	1.050629845	-0.0370338329	-0.3327858605	0.9026243886	-1.031951117	-1.266711318	-2.048587782	-0.4058873166	-0.7400278546	1.144969066	0.5955015807	0.181291106	0.4943514322	0.7331477938	0.285518887	1.015743166	-0.02503185689	0.6651307649	-1.238926456	0.1098801792	-0.7749994311	0.7333433554	0.1957536681	-1.17945633	-0.7164885213	0.6718690701	-1.134092771	-2.30472915	0.24367374	0.6176577481	-0.5967934977	1.937233795	-1.199416514	-0.8144722953	-1.079490393	-0.654865818	-1.415209415	0.7195507642	-1.323327499	-0.439517792	0.2482863459	-0.5616788766	-1.667150325	0.4396541863	-1.230203533	1.980616918	0.7041573714	0.4012880271	1.774560651	-0.4558587112	0.4943307661	0.1256264797	-0.1363253223	0.5772058812	-0.6871871654	-0.8749087063	-0.1321361334	-1.500860266	-0.277860388	-1.919328597	-0.6477735662	0.4079417743	-1.44749306	0.7432087252	-1.103653352	0.1912457309	1.77418823	1.00646156	-0.1349935389	-0.4161892388	-0.7627629874	1.600019341	0.1265582395	-0.423209501	-0.1138807309	-1.551116702	-0.196533287	0.05758135903	-2.065372671	0.3223092041	0.3396771092	-1.592888139	-0.3931723459	-0.7661927078	-0.9319735248	0.9217129826	1.094998434	-1.587694624	0.381812993	-0.2175413485	0.01991352664	-0.07395477916	0.9689905619	-0.5728116408	0.3677149279	0.3643387567
0.7710053314	0.08725490129	1.402238484	0.04767137206	-0.6549083024	0.3802841498	-0.2025064628	0.5559802368	1.498038921	1.890545173	-1.06886775	-0.453725106	1.428254298	-0.511361838	-0.5987346488	-2.303752816	0.1755102239	-1.618989682	-1.115227171	2.1836254	0.2686030038	-2.184245509	1.840514136	0.07690727441	-1.946369875	-1.215664517	-0.759446017	-1.067761279	0.6470053379	-1.276134962	0.5428271619	0.01593067569	-0.1298234337	-1.184940719	-0.7809424107	-0.8572250932	-0.01762383952	-1.242195031	-2.08876568	-1.704315993	-0.5545045809	-2.247649536	-1.957636253	-0.5627735415	-2.023806408	0.848314393	0.02883752179	0.1882536007	-0.8945703037	0.02841986601	0.05015502946	2.173822251	-0.552863325	-0.5756283046	-0.9698192449	1.233679946	-0.7742369292	0.06349045465	-0.8622689665	0.2036473494	-1.182537671	-1.470274504	-1.465002174	-2.203241876	0.6966099908	-0.2131756285	-0.4306056743	-0.886593181	-1.43382818	-0.6703921868	-1.231221869	-0.5512277535	-0.1323506318	0.2632067571	-1.504999202	-0.7830155568	1.221674703	0.7938052186	-1.233438435	-0.7209529998	-1.870834089	-0.8900752076	-0.6471786602	-1.214015137	-0.2985762374	-1.148441761	-1.953882589	0.7164235766	0.08860162957	0.9117867657	-1.028377634	-0.2349906854	-0.3130902938	-1.129597494	0.9681039665	-1.619861863	0.8456453287	1.762865145	-1.303422304	-0.3031899232	-0.04632199884	0.4891186696	1.001226055	-0.4650481855	-1.435081237	-1.207325141	-0.457451259	1.512303541	1.175383157	-0.07419663074	-1.145390921	-0.1775222555	-0.9824367569	-0.6040451853	-1.687720295	0.8845155805	0.5815048567	-1.050819063	0.7806189516	-0.6400228169	-0.5670679704	-0.7178596691	0.7362898639	0.3053337008	0.4680420715	-1.06373196	-0.1027893125	-0.5350641348	1.658513512	0.1942713552	-0.5380124155	0.8117574363
1.17517122	0.3367879909	0.978913186	-1.396735124	-1.044300215	0.03137892978	-0.3816447239	-0.4647505546	-0.7011788858	-0.5381785372	-2.450512188	-0.2171382627	-0.233143568	0.5120370795	-0.6549822466	0.3693574253	-0.9980070651	-0.4384545382	-0.3354306937	2.406766108	1.242580698	-1.911169601	-0.2254380029	0.9154645263	-0.01056505059	-0.5563847107	0.7394184742	-0.02101881046	-0.08948921507	-0.9533961858	0.3196035922	-0.1621127758	-0.432906761	-0.1582242314	0.09267695011	-0.2371498309	-1.397179164	0.4549970633	-0.05822778761	0.4819604115	0.0720534684	-0.278669303	-0.3242110569	-0.00704397688	-0.4060427294	-0.7424746303	0.7126091707	-0.6373489058	-0.9071468794	1.534382295	-0.08825166187	0.6881507141	0.02568235758	-0.1103693215	-0.6611785493	1.063979667	-0.5012556483	1.511011913	0.6086352527	1.734039314	-0.885076107	1.145278355	-1.259215518	-0.3572271311	0.6792360676	-0.2919872399	-0.1167551795	-0.242563408	-0.115306863	-0.9506344754	-0.8837806338	1.102668377	0.6391840349	0.8241697158	0.1469841272	0.4048685138	-1.426517674	-0.1610793663	1.03139715	-0.2633836022	0.01105786906	-0.7396031156	-1.14827455	-0.08023047879	0.9508913739	-0.4089917881	-0.0854834253	-0.870281834	-1.54657035	1.53997534	1.131014461	0.8100017573	0.6793320347	-0.07414118134	0.1506558132	-0.7205885708	0.2035330732	1.004638338	0.629003527	1.222203655	0.4451508404	1.287618749	1.971578863	-0.636303605	-0.5928472523	0.263497534	-0.8401273338	-0.3127069696	1.716206928	-0.1148367653	0.1308702155	0.08657191947	-0.05111110139	1.30506293	-2.307832808	0.2740507067	-0.2044534941	0.03630188503	-1.197297628	0.005178634061	-1.133627921	1.855000818	-0.9263850061	1.641730968	0.1372726588	0.6560512177	-0.8526356433	0.5340459812	0.6687092692	0.3479770494	1.050067519	0.348946488
1.807833744	1.559882913	-0.2229919189	-0.7108604647	0.3843300788	0.1702909391	-1.333222478	1.376804697	1.273338022	0.2524379823	-0.5894064539	0.3652132355	1.304638437	-0.3212927827	1.5280839	0.3268534077	-1.280514151	-1.008177027	-0.1864324781	2.158724961	-0.2180338189	0.6223166638	-0.261125298	1.310215933	0.4980458673	0.1210629246	0.1291053295	-0.4861714486	-0.09316913886	-0.3503153496	-1.474585314	1.369212938	-0.4237449214	1.885003446	0.4143326967	-0.3607958171	-0.6212705874	-0.4785732285	0.7247278486	0.6093149587	2.377550101	1.8883816	0.2114992236	-0.7421003875	2.450386533	0.7646106725	-1.221927396	1.041987942	0.996070571	1.2194986	0.3085110252	-1.350345748	1.562929037	0.332847572	1.609144299	0.1609890429	0.3161081797	2.134061048	1.264342938	-0.2110497942	-1.747944233	-0.7409459294	-0.8755193803	0.257571341	-0.647506389	0.9176917224	-0.5424990367	0.05867185004	-1.097128695	-1.452354803	0.2533345276	-0.3042828921	0.8789455607	-0.04504158631	-0.4051353497	-0.4614306337	0.1314261659	-0.8293223273	1.415283376	-0.54880173	0.9610515135	1.228460654	0.1790070245	-0.5126619106	-1.600867178	-0.9752525707	0.2394053521	0.9587376318	0.2459021199	-0.04512605795	1.53615578	-0.02487499671	1.204428721	0.8148094937	-0.3167444707	0.03893102771	-0.2004321928	0.4797291443	0.6349386581	0.4952554301	-1.629145111	0.1874027736	-1.852734581	0.856968026	-0.06067536559	-0.5727956863	-0.8968272568	0.784025234	2.11992481	0.4910951728	0.6572601601	1.26478197	1.224807455	1.587478872	-1.693764222	-0.1501068261	-0.1636297389	1.843799477	-1.509451001	1.42068352	0.003249612513	-1.083780691	-0.4517841807	0.7930066219	0.387611507	0.6426044795	1.164114718	-1.638836149	-0.09461318319	-0.8887593766	0.2576095399	2.132049733
