melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080
-0.3178629404	-0.625142431	0.7246957117	0.09283733985	0.3475067433	1.22266759	-1.115215103	-0.54445934	0.8871265317	-0.5086256439	0.08264034812	-0.3177976435	-1.389823216	-1.276614479	2.64441148	0.1639180878	-1.245253408	1.794269313	0.5877870501	-0.2428757801	0.489053007	-1.265261816	-0.7809435036	-0.5283236377	-0.6762055098	0.5280887302	-1.514544619	-0.5458715106	-0.7416206758	-0.1755061125	-1.839315755	-1.247764691	1.199236385	-2.124185009	-0.09467172413	-0.8404291629	-0.7987374164	0.3582462511	-0.7144630565	-1.031520409	-0.5212861182	-0.8751522857	0.5379074139	-0.9976631976	-1.703030122	0.153609823	-2.267155829	-0.2492631621	-0.1341879745	-0.545371147	1.91743761	-1.239616804	0.56201825	-2.302028315	1.086542607	0.7282120467	0.6142219208	0.2232345494	-0.346228649	-0.5689427021	2.995921876	-0.7398658728	-0.9292977598	-1.588328054	-0.5981311769	-0.02050555261	0.957325741	0.127109134	-0.6704401091	-0.950630083	-1.308396814	-1.309613053	0.5149809926	-0.794733468	-2.723480356	-0.2201744378	-1.95684771	0.3921450905	-1.486424815	-0.1114836927	-0.7316121577
0.4173383192	1.101363209	-1.914867135	0.8102699851	-0.6912864189	-0.605701084	-0.2574115138	-0.5936510928	0.4197126749	-0.5425511899	-0.6368289055	0.05984581019	-0.1111237037	-0.4252823849	0.2005720858	0.07506071763	-2.146959638	-0.4985012764	0.7163568104	-0.6326355338	-0.2004577192	-0.1211879896	-0.7044592865	-0.1088501053	-1.254669704	-0.3062335877	-0.8245733262	-0.4085466112	-0.27741988	-0.7661938167	-0.3516187357	-1.172666855	0.7332592652	-2.067852262	-0.9420349897	-3.039101959	-1.52155062	0.6372673882	-0.3275881607	-1.291679034	-0.5817264913	-1.014399378	0.8899027511	0.5159279738	-1.488025213	-1.093170623	-0.8905037803	0.1879041114	0.02235614415	-2.200721666	1.373728948	0.224594347	-1.332548894	-0.7761525481	0.09384514934	1.038696993	1.414133063	-0.8698157093	0.527499823	-0.3647594819	0.6181485855	1.177932788	1.764686746	-0.3642662445	-0.603679096	-0.9264750552	-0.1640575458	-0.240877125	-0.330483954	-0.1120070836	0.04691241193	-0.9365705983	1.420000948	-0.6579057752	-0.9832247747	0.2918012101	-0.2599375305	-0.628594463	-0.8561242252	-0.1894250573	0.09669979085
-0.4528413286	-0.857815231	-0.1347118057	1.193931664	1.190185985	0.5957177182	0.9937691758	1.62739597	0.9447285442	-1.088722502	-1.030572563	-0.2879391364	-0.02262176355	-0.03905242932	-0.02422433013	0.08409254912	-0.946862298	-0.01068473481	1.203164294	-1.33731785	0.0009223668277	1.805203476	-0.3126890173	-0.9492630477	-0.2794344316	1.5652021	0.2920515924	-0.8579930323	-0.6545503692	0.1377357189	-0.5913922966	0.5605855188	0.9011978975	-1.386748076	-0.5855040548	-0.4986292862	-1.64307941	-0.152561096	-0.8727160486	0.1517418478	-0.9572931216	1.206539128	0.76626003	0.7921553301	-0.5466520368	0.7538380706	0.7259006072	-0.008399726226	0.4855256938	-0.8353325899	0.2583636829	0.3156857907	0.5124321567	0.275183298	-2.02127029	0.3244356867	-0.829516155	0.7778384637	2.125602469	2.0260474	0.1366816725	1.535190478	0.9231550073	0.8935395027	0.8079930034	-0.5684178935	-0.9441657388	1.653535006	-1.08409162	-0.2397276344	0.7923199666	-0.8617964747	-0.6849426619	-0.0626939979	-2.560394988	0.9872360233	2.116608157	0.877383248	-0.4413051287	-1.982926363	1.595108624
0.8118185436	-0.3803904668	0.9134703215	0.2428973248	-1.551115085	0.122715446	-0.09583642083	-0.5445843012	0.8239942891	-0.3315143795	-0.1308412607	0.6428627241	0.6697292432	0.5568877679	-0.533682517	0.3093071494	1.036295534	-1.060791475	-1.443892506	0.1712968666	-0.8325112718	1.254559079	0.8242730487	-0.8922403494	-0.5124057853	-0.8590509353	0.8375517378	1.641791177	0.5569851999	-0.4878514492	0.2311305526	-0.1675078209	-1.458403717	0.2197101453	1.179444311	-0.490001361	-0.6588032519	-1.408081774	-0.3834584923	-0.3533924275	-0.3103627696	1.051091347	1.3485395	0.7096404165	-0.271119244	0.06825420777	0.5450476891	0.3806162998	0.8233306995	-1.055038485	0.3937730556	0.2764540543	1.153414796	0.4896602838	-0.2525366588	0.9518763307	0.184146262	2.242176241	-0.4043298518	3.162748366	-0.9862846218	1.655525151	0.3720726567	1.26954482	0.7119495466	0.1208947292	-0.8511208502	0.3048291632	0.4535258912	-0.1932787792	0.7759560154	-0.8297346552	0.2663894267	0.6661832531	-1.487359259	0.4886711462	0.6857935394	-0.6682963981	-0.162831236	-1.825834957	0.5801527122
-0.8737730363	1.431583815	0.1457533473	0.450642055	0.4157479859	0.3829750887	1.58965234	1.056812729	0.4139681519	-0.2405903342	0.6582123825	0.7227573961	0.8859054684	-1.737991888	-1.167273264	0.405101909	1.397348452	-0.337499291	1.49056624	0.08221019958	0.802513068	-0.2384972652	0.4386034026	-0.9184893449	0.2973980644	-0.03366083361	0.05459962937	0.02013063787	0.346831204	1.670158812	-0.733086446	0.3848408749	-0.8277208962	1.126593726	0.5271476454	-1.805794927	-0.4942177051	-1.207656368	-0.6973052759	-1.554064028	-1.000303506	0.07653717488	0.6764223573	-0.6222757629	-1.76935927	1.101375557	-0.2413651858	-0.07437292931	-0.6913855437	-0.2961008591	-0.5029900411	-1.357673029	1.299943767	-0.663885805	0.7969422856	-0.1014126342	0.158942511	-0.122911833	-1.404712928	1.126447498	1.013553605	1.556045664	-0.6041699731	-0.01895505415	-1.558849132	-1.036799383	-0.6051261972	-2.116936443	-1.121202332	-1.445807768	-0.3180554063	0.04016816087	-0.6556179516	0.7111369688	-1.861782104	1.092582531	0.7442346615	0.3635614119	-0.8836910985	-0.6663662281	2.810832122
-0.2666216264	-0.5780543278	0.2315971568	3.009839568	1.445311807	3.31322281	-0.7417214502	1.612818429	1.0443646	-1.480049442	1.346949132	0.2493247968	0.3418084502	0.3094785662	2.859133798	1.014355466	-1.202064211	1.010609322	0.9626723552	-5.785422089	-0.05254209505	1.757501418	1.394513477	-1.193049673	-1.631752057	4.125333339	1.747738211	-1.719586538	-3.042394124	0.9922985343	-1.256764921	2.050830223	8.145858732	-0.8496844119	-1.807787155	-0.4821138918	-3.149365123	0.2512131828	-0.3734823583	-0.6125840181	-5.337985167	0.3587240763	-0.05160990548	4.270889407	-1.294805598	-2.400851544	0.01257820991	2.835100682	1.901891958	-0.7328230606	1.535719599	2.089344901	2.01141652	0.1735311932	-3.020833043	-3.810235136	1.280999648	1.409055996	-0.6886406497	1.481574282	-5.231241694	2.663581075	-0.5230836972	2.322640231	-3.210456106	-4.981506473	-1.504449934	-2.17409139	0.4729697841	-1.227211369	5.232596834	0.8849443724	-0.0579660699	-1.15349633	2.131468452	1.131358732	0.2915847105	-0.3401604987	3.812479594	-3.752571529	0.745341695
-0.5676318166	-1.070113102	1.103058708	-1.868706572	-1.16300614	-1.65223679	-2.046216964	-0.3153662906	0.1744781343	0.9220651592	0.2940956979	0.7040692898	-0.1256080878	1.130531873	3.997397415	0.2843726871	-0.3095778279	2.635693632	-1.736751915	-2.481750983	-1.911071695	1.578702384	-1.052206241	-0.6260807527	-1.792973838	-0.75025088	0.9141766011	2.816969854	-0.7574849701	0.8076842378	-1.149078238	-0.5992738479	-0.3315120695	-1.040357995	-0.4942204437	0.3909017911	-3.441068257	2.349792814	-0.7824736314	1.52030378	-0.4775088486	2.696411149	-8.085691603	-0.02747185462	0.9806374943	-4.119639707	1.075703321	2.052659253	1.805793219	2.614792048	-0.6559147338	2.981380523	-0.7232479846	-1.000607953	-0.738992973	1.472781695	-0.5681335342	2.004514026	0.526832855	-1.050963904	0.2781941481	7.089695257	0.2676464559	2.478614176	5.340874637	-0.8070897878	0.8265386982	4.363941226	-0.02327623801	1.916206324	-0.04804226852	0.3087995844	-0.9170146673	0.7968172253	1.190874638	4.125474942	0.5470900725	2.42159297	2.551451533	-3.045931565	0.8364367942
-0.3494979717	-1.109880733	0.5219992648	-2.827915246	-2.529305249	-2.34091566	-1.105120549	-1.922919218	-2.018868375	0.6707394592	-1.285627814	-1.052732487	-1.072514263	0.2794026687	-0.4237304766	-0.9714080771	1.717903539	1.111308611	-2.176525007	3.015318377	-2.056103251	-1.554075673	0.3578445024	0.6884217652	0.761641161	-2.081643026	0.7911452765	3.034206726	1.591329408	-1.480173379	3.180030773	-1.144140673	-2.058236091	-0.2268749673	3.089679814	-0.4491868647	0.5047129253	3.302440457	-1.670129672	0.1174323023	0.1869311557	0.02644400228	-0.4742801784	-1.233030623	2.354735747	-1.295970443	0.8437431102	-2.609880575	0.5824059056	2.421562154	0.2867672409	1.112538739	-1.570918689	-1.61222584	2.150564255	1.176467177	-0.02751688207	-0.3502075454	0.4188857073	-0.8238680108	3.805367526	3.421952468	0.7255755552	0.778215361	-0.1943732112	0.8358642288	2.160795418	-1.640798048	-1.536707148	2.727275435	0.7880383282	0.748950052	1.146256258	-1.447510597	-1.668952936	1.327109008	-1.793749517	0.5520743479	0.8522520591	-2.653221554	-2.158637666
-0.8141975002	0.7906247219	-1.13116166	-0.5959965202	-0.2706857965	-0.03516718083	0.8439089841	-1.503805437	1.117992565	-1.271864377	2.843624989	0.7789192617	-1.153526827	-2.167589409	-1.540594171	-0.0484668827	0.5374327289	-1.211913911	-0.844011467	1.700169829	0.6834850041	-1.526060095	1.297524956	1.390745677	1.789852266	-1.054752323	-1.047020739	-0.1528022335	0.3386996283	0.5646939401	0.08403721405	-1.807401994	0.04291115224	-0.1044929713	1.576822204	-1.684814635	1.791722647	2.614336947	-0.670344205	-0.6527366927	0.3974797694	-1.086073585	0.7302696529	-2.055360634	-1.062648999	-1.585959277	0.780705229	0.4636304811	-0.4725095669	2.091175084	-0.3259581456	0.04653705964	-1.036473227	-2.151568198	0.2225563068	-0.3914588848	0.5453161983	-1.379592311	0.8350720918	-1.089125738	0.8219897254	0.1938868771	-0.8863891046	-1.379641843	-1.7449817	-0.4804822823	0.2212887908	-0.04358103022	-0.5149350801	0.4927710606	0.3571771224	-0.6931024001	-0.1934630088	1.870526433	0.2739843943	1.326994621	-0.9435681697	-1.316425986	0.6895659746	2.051793686	1.713487111
-0.7082163297	-0.7058581369	-0.07347970123	-1.090445404	1.196983341	-0.3844716334	2.003586909	2.464109082	0.8630889519	-1.4258404	2.99064411	0.8597339968	-2.430911247	1.188105047	-1.216926148	-0.808831399	-1.300515468	0.02419675225	0.1427565741	-0.9684059803	0.3512704872	-0.7733594512	-1.124007639	-0.5012982609	-0.2032856792	0.7190823078	-1.771899872	-0.8761413736	-0.9993309458	1.626314324	1.483211591	-2.28750977	0.632462562	-0.7112104717	-0.256015701	-1.310320417	-0.9370805207	-0.5887109766	-1.725386682	-0.6418343809	-0.2425338533	-1.99118353	0.6382545781	-0.7700718964	-3.42431361	-0.525942754	-1.063572538	0.4825024541	-1.96774358	-0.4713726852	-0.5144894988	0.1168869877	-2.69340865	-2.482942324	-1.570882942	-0.4144657649	-0.9186513994	-0.4921281351	1.022919217	-0.4830114561	0.7798319076	0.7890381739	0.9771469959	-0.9337014451	-2.449960575	-1.240529592	-1.934777567	0.4421770781	-0.3505028947	-2.738709271	2.902605331	-2.509395817	-2.561286094	2.254008035	-2.445791388	1.12843	-0.9964223107	0.07704604745	-1.26312386	-0.7705716928	0.3715926845
