melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084
0.6836658251	-0.6285447703	0.7402664818	2.428502208	1.062787059	1.141746312	0.7572633181	-0.1866404855	-1.018435058	1.13079178	-0.9764792283	-0.8909794724	-1.020365191	1.054801154	0.03840149364	-0.502484209	1.258079421	-2.427587886	0.0101552544	0.2735387326	-0.6603861943	-0.9782160724	-2.838941336	0.5017357752	0.2147706539	0.2046509502	-1.918651121	-0.8371612757	-0.3692989941	-0.3905996781	-0.7377195914	-2.320502647	-0.4409476798	-0.3385559027	0.4692718097	-2.215616913	-0.741221302	-0.2634766387	-0.05497552295	-2.391056354	0.643294101	-0.5280971241	-0.2164097656	-1.825270805	-1.280009054	-0.2637202877	0.3078104754	0.1412452848	-0.5208029346	-1.447428596	-0.1451239757	-1.538076606	1.139555043	-1.805661145	0.9401827838	-0.8872555761	1.378097202	-1.706359563	0.6568003647	1.249150741	-1.244551586	-1.175843454	-0.8078599831	-2.170316808	-1.82089097	-3.157134652	-0.625455772	-1.06759452	0.6167980228	0.1292756033	0.9738169792	0.298215183	-0.8183279653	0.1304819269	-2.619083486	-0.4638641092	1.459217816	0.1663101289	-3.117643862	-1.539409969	0.2012449619	-0.3007002949	0.6747335941	-0.6093741715	-0.2130945627
-0.9239980017	-0.3524661681	0.4460353703	-0.4409965046	-0.916634456	-0.8236218202	1.112297613	1.284422688	-0.7531920247	0.345395845	0.1463511209	-0.579178755	-0.2677105585	-1.430092172	1.136969045	-0.3143663647	-0.2695611429	-0.8111566207	-1.172902816	-0.8220704842	-0.08650952516	1.572961702	-1.943565511	-0.2652529359	0.2181439494	2.913440335	-2.99621385	0.541077151	0.5924442055	-0.03865067563	-0.6056071583	-0.4796491219	0.683653929	0.08998418506	1.496129917	-1.70118478	1.140813734	0.6048380937	-0.5307763805	-1.784650613	0.3624604031	0.6739200868	0.4027964372	-0.7767680208	0.3356901656	0.7889695911	-0.3564856972	1.365503969	-0.7209160172	-0.374737984	-1.142168654	0.4412798748	-0.2942820938	-0.309349069	1.753214624	2.049272594	-0.5433558835	1.128499141	0.7601807466	0.4801550249	-0.8680066251	-1.247845339	0.3285502064	-0.9777438273	-0.2823900008	-1.086815772	1.352736923	0.8952194595	0.6957720909	0.3742155088	1.129288598	1.068980899	1.002748203	1.230970406	0.2154514906	-0.2433720585	-1.452081876	-1.896223444	-1.535736072	-0.3429045161	1.166852545	-0.1220043552	-0.1753685973	2.017735051	0.2843428077
1.448799185	0.1480016345	0.2204667295	-0.243445772	-0.996055544	-0.3668059326	-0.1765392459	0.08421218506	-0.3604428469	-1.50988459	-0.8483839604	0.9387747813	0.9184486988	0.5726953098	1.055362022	-0.4481086052	-0.2906865018	0.3148812748	1.221169776	-0.5924929941	1.883931592	0.7101276194	0.7605472041	0.2411063773	-1.203313167	-0.7429077504	-0.9099370041	0.2099360635	-1.09538055	-0.3915679541	0.6204167518	-1.207801554	-1.007186479	1.003315836	1.136107608	-0.2159202973	-0.7593440461	-0.3820262611	1.919926813	-1.556012166	-0.7773162138	0.4953241224	0.904338286	1.346741719	1.619916758	1.777000546	-0.03468967447	0.9923360022	0.7367278465	-0.1286342802	0.4486675694	1.7755624	0.57917919	0.2330057769	1.312567376	-0.3873958568	-1.871103393	1.02402025	-1.462202682	-0.8239246358	-0.1970491122	0.6940143722	0.1909263995	0.9574542897	0.9581878484	-0.714938784	1.093941292	0.664277597	0.1826085858	1.268951859	0.6998675537	0.232878166	0.7874985724	2.538649584	0.3337855071	-1.059008314	-1.779104265	0.1873885242	-1.848329917	0.05258021407	0.7229499188	-0.3787963435	-1.724953055	-0.1743787201	0.7476415951
-1.017294812	-0.4865491805	0.1838435753	-0.1258797797	1.933336844	1.935018952	0.30434877	1.085369769	-0.519022112	0.6037796378	0.8695114834	-0.0384786773	0.876351739	0.298237075	0.6993541541	0.6723895019	1.753134372	1.59029259	1.925075167	0.9138961398	1.51339082	-0.637624665	-0.4240216476	0.7318182549	0.08096534108	-0.4477104701	0.9435849694	-1.133235368	-0.2707441693	-0.4469004999	0.3679442702	-1.768125906	-0.25775983	1.079767063	1.43152698	-0.1978978498	-0.8735464721	0.3633003184	0.1078200185	-0.7706650211	-1.04184355	0.02027717925	-0.6895798222	1.503836647	2.047636536	0.3567449934	-1.404347215	-1.302104183	0.2653617987	0.03567941912	-1.051013356	-0.219348915	-0.7737223355	0.8800573351	0.264103743	-0.2997572728	-0.01853418327	-0.4409751864	1.247462998	0.1823637161	-0.4662476226	0.5947927011	-0.5286271263	0.1716105494	0.8098002735	-1.055342108	0.4830353855	-0.9355529608	0.1648975371	-0.277918042	-0.4239741757	0.09490334998	-0.1655708442	0.2088889925	0.8004665951	-1.520185204	-0.6080051324	0.5636649232	-1.215022917	0.3252058454	0.6591889999	-0.6329720282	0.8068872924	-0.9205697134	1.902614479
0.3505093631	1.403458401	-0.05438124046	-1.347739828	-1.364693042	-1.309362585	-1.344169123	-1.436645611	-0.2194393403	-1.638529066	-0.809609744	0.3911147947	0.4404330685	-1.241121698	0.3958945634	1.267835148	-1.14943756	1.303890694	-0.1627130128	-0.7899715225	1.129087171	0.5653534555	0.0167929478	1.101603843	0.7103989336	0.3441708472	1.374021222	-0.9966066784	-0.4564043459	-0.1068226714	-0.6144795204	-0.1782417333	-1.758876177	-0.4114956723	1.96813831	-0.3408753764	0.8083677105	0.677660576	0.9473562833	0.2226715935	-0.1342094838	0.2524524853	0.8687814028	1.037417513	0.4713686256	0.8927409637	-0.2415197169	0.8726324911	0.6759142806	-0.03915150067	-1.042115792	0.3785525415	0.9850455883	1.784626051	0.9515277643	1.379772581	-0.9917513691	2.006888692	-1.286149726	-0.7195642564	-0.6172266539	-0.2143115474	0.3894938456	0.9931100878	0.565541723	0.2915380365	-0.07948878182	0.6233743752	-0.2087702314	0.81637329	0.01599511145	-0.02771658094	1.418390894	-0.4154873483	0.1839790465	-1.633029582	-1.198684995	-0.1917517383	-0.4372924551	-0.1118770878	0.7585453315	-1.405012869	0.4147777463	-0.1474025135	1.968544236
-1.064789935	-1.303738357	-0.05277389832	1.813762747	0.2041856494	0.8984183945	-0.1923925185	-0.6113662124	0.2858208242	2.231815347	-1.067664077	-1.080768948	0.4309047595	-0.1382798492	0.3397913725	0.8991632739	3.878041192	0.3169299196	-0.2011463575	0.6214323728	1.175424915	-2.321954756	1.039174764	0.9693981795	-0.6657814063	0.07682955911	0.9365785243	-1.393137769	-0.7427448505	-0.3582787783	-0.703463259	-1.359019814	-0.3830713741	0.8678612246	0.8503481188	0.3573174103	-0.2581257647	-1.413393528	1.91999897	0.7620991052	1.215548148	0.02242014251	0.9182905599	1.098377914	-0.1239658703	0.6479290151	1.321336297	0.5000257214	-0.1533881349	-0.1102259554	0.4026414944	0.4042068207	0.7562994538	0.6692020326	-0.2308303311	-0.6222777608	-1.526031091	-0.5693120547	-0.6638437479	-1.656486038	0.798175682	-0.3565730216	-1.181644813	0.3095802512	0.3359452553	1.170197194	-1.208691487	-1.60364152	-0.3921728173	-0.07742706756	0.7288902237	-0.00673744575	-0.8937285122	-0.3786686197	-0.04783262677	0.9111299193	-0.4696456461	0.8824896106	-0.6651407964	0.1949750868	1.157192982	-0.5155088634	-0.4957326241	-1.319168624	-0.7512040664
-0.5533825999	0.1380003423	0.1936926705	-0.11668437	1.669673687	0.1662997179	1.226329269	1.325515604	0.6657453955	2.21902973	1.538985214	0.3622449312	0.06429088194	-0.8562045812	1.588153147	1.334103779	2.277026426	0.4018826075	-0.6782983486	0.5684090039	-0.06031559577	-0.07539270823	-0.5968036503	0.9645686973	0.2992038905	0.1968202641	0.5537948891	-1.833619115	-0.03374468628	-0.3460147289	-0.8039016359	-1.312420969	0.4361372859	0.7031276465	-0.1650597557	0.4872064611	0.1705654115	0.7778399449	-1.971624081	1.613244913	-0.1796440402	-0.4694010832	-1.50265482	0.1593973884	0.1484445633	0.7565390821	-2.563352392	-0.1913886935	-1.07001968	-0.2553150182	-1.3257728	-0.9932418013	-0.5946648427	0.4483214116	0.06786497104	1.180157545	1.100695909	-0.7956899382	0.9373952538	0.1673936543	0.8841381504	0.4736657054	-0.5229983247	0.934083791	0.05161651251	1.810539013	-0.01811543067	-0.3321144322	-0.1661784956	-0.4821551127	-0.08293258293	-0.6989049284	-0.7531770657	-1.280317062	0.3362789634	0.2996642936	0.3330144738	-1.224451846	-0.2822831363	1.3138337	1.484876641	0.657859979	-1.423213945	0.4964857867	0.7380447783
0.9104592242	1.537077295	-0.2747078728	-1.229008401	-1.615983318	-1.061790784	-1.32016717	-1.08979363	0.444641821	-2.612722057	-1.0984761	1.783582713	-0.695871603	0.4637784213	1.108141099	0.3780280302	-1.289712997	-0.00354464901	0.003465872956	-2.09010759	0.3484478719	0.7893091703	0.4701589449	0.2996875225	-0.1237825926	-0.01047254698	0.9626811259	-0.2647178498	-0.5518829617	-0.3013479184	-1.3590273	-0.8542596407	-1.434711109	-0.1461469814	-0.9020180624	0.2654925212	0.3251161662	0.4523563505	0.8085137176	0.5485133998	-0.0983079044	-1.007931476	0.9497601124	-0.02874623233	-0.3685069861	0.8603302733	0.2141276147	1.007099176	0.7591418562	-0.6727221666	0.4058000653	0.3909641101	0.9166051095	0.8244054073	0.7126939763	0.7565775632	-0.1034054581	1.724081892	-2.712279908	-0.9939041679	0.2160385888	0.3148576711	0.7146276513	0.798761478	-0.668986244	1.238677047	0.1648568665	-0.09943482019	-0.3764758088	0.9094556852	-0.3469799497	0.9175821765	0.6752788168	-0.5715656957	-0.4494608691	-2.108292931	-0.1117743765	1.132554396	-0.1796718374	0.02441676219	0.146833432	-0.327569816	0.8039745429	-0.7309807967	1.869454568
0.2161434588	-1.008092362	-0.0240532072	2.22496993	0.8450332008	0.892017807	-0.289442105	-0.8023182099	-0.1068397271	0.1431316477	-0.6913790409	-0.9549593167	-0.1830786049	0.1588527115	1.323267152	-0.1331085629	0.9337185383	-0.7506685857	-0.5721162554	-0.07553539897	0.4703415712	-1.320252467	0.381656938	-0.1724418904	-0.05417607784	0.0787346643	0.1365367339	-1.574362423	-0.349443814	-0.3556114235	-0.6433791259	-2.582275435	-0.1764947954	0.3358441167	-1.489394487	0.1671878509	-0.9523284256	-0.217397372	0.4562280171	1.005094217	0.8631242344	-0.8070870187	-0.03484902817	0.1733001132	-1.030982557	1.024335722	0.3904532822	0.3921208259	-0.3915740975	-1.435752785	0.2468974223	-0.1221472222	0.3819043994	-0.4502933083	0.4259709841	-0.4195128368	-0.1566593043	-0.6578061963	0.05908535129	0.4341439537	-0.8847344367	-0.1863507577	-1.013076715	-1.265099703	-0.3829829876	0.6392740011	-1.142894955	-1.614770276	0.5299093887	-0.7594930719	0.6204492956	0.6598348233	-1.435554525	-0.761582513	-1.213826202	-1.182890972	1.03648356	0.9620003997	-0.4866114348	0.01432063594	-0.2272352175	-0.5994797366	0.675925415	-1.357626076	0.5001057312
-0.9123139397	0.1726331433	0.3125749629	-0.9574808967	-0.7629338868	-1.525882321	0.814740619	-0.5628677367	0.2040464901	-0.02087442535	1.495224116	-0.5869741961	0.7829293772	-1.407449289	0.4795646934	1.12659489	-0.2786803453	-0.2122287529	-1.938208845	0.4211041048	-0.2860476314	1.21852005	-1.175974221	-1.457572007	0.4845007694	1.813311399	-0.4637237235	-0.6166117655	0.04903876184	-0.138818449	0.3930840363	-1.327655098	0.3621100395	0.3055417194	-0.7779692463	0.4364516362	0.2957669563	1.374555004	-1.860678379	0.6921305168	-1.258444201	-0.7523671198	0.4091949916	-0.01349211959	0.2301748559	1.043286229	0.0934837501	1.060597595	-0.3524372704	-1.014098475	-0.09318374645	0.6128091459	-0.6319519621	-0.04959834231	-0.2534813672	1.676389827	-0.1065503272	-0.05249474603	1.095767744	1.652383961	-0.360621418	-1.285133844	0.1027550095	-0.5471681746	0.9250902613	1.587768886	1.200824095	0.7197979572	0.4473374516	-1.63816239	-0.5901446708	0.7645050024	0.8340297747	-0.5765045094	-0.2526382752	-0.9313757751	-0.3034281929	-1.918723026	-0.519285257	-0.09121638403	-0.1518033012	0.2199725076	-0.8882474301	-0.03554846807	0.3012510556
