melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128
-0.01029378997	-1.12662672	-0.07760155487	1.260315854	-0.2265136875	-0.2407822463	-0.4199867941	1.974312101	0.1916131304	-0.1116244541	-0.3826674589	0.1957207882	-0.7749739361	0.819910273	-0.2234850429	-0.7944598514	0.233731112	0.6752832356	-1.620759734	-0.1091681553	0.2020865472	-0.5922325591	0.6463298281	0.3670559882	1.394700483	-1.11016887	0.418691636	1.237830938	0.9175160586	-0.02133708657	-0.9950244173	-1.03087101	-0.5848948216	0.3775112531	-1.094296996	-1.042679625	-0.06377173258	0.6600131106	1.581906184	0.7314032505	1.51185823	-2.656112972	-0.376329408	-2.989648883	-1.264309582	-2.456658581	-0.1054791283	1.13608994	1.144870881	-0.3013126843	-1.526887038	-0.9476197322	0.6258671547	-0.02692977402	0.6515958596	0.3862248372	-0.4354500363	-0.04974431634	0.1407679937	-0.9845416772	0.06623326798	-0.4278894245	0.09871865266	0.6344976737	-1.009706663	-0.6099626919	0.75869995	-0.3787066149	-0.9681948587	1.929027583	-0.4450204891	-1.610971295	0.6571783661	3.316147695	1.374968084	1.560508754	0.7201574581	-0.2490502795	0.6384751421	-0.9192180234	0.7187310694	-0.713041035	-0.7697807535	1.458960409	-0.6003777622	-3.010838166	-1.026041191	1.173317027	0.7721194701	-0.854475236	2.390943385	0.7870390952	-1.779660522	-1.453098082	1.552928324	1.897895877	-0.09197252599	0.4124390412	0.95711716	1.708661149	-0.09097072796	-0.8206243972	-1.009763161	0.4548920039	0.7560579424	-0.9366144725	0.4389992396	0.3124217989	-2.049878782	-1.426811594	-0.07012511686	-1.189572167	-0.8699637785	-0.4446181567	1.49092676	1.298451374	1.033456336	0.1360218092	0.1004786724	-0.6984682261	-0.9958722321	-0.4995178147	1.908880358	0.4106583616	0.9705533709	-0.5905620595	-0.9089033427	0.5457438506	-0.4905096596
-0.569648448	-0.6051066353	0.07868422754	0.9112946431	-1.463716038	-0.9536642485	1.480628809	0.136450883	-0.331219889	-0.1765792715	-1.080246342	-0.3627776023	-0.6433517622	-0.2468426962	-0.6015158745	-1.135771715	0.3065301674	0.2570892535	-1.079303313	-0.4995709944	-0.4694549041	-0.2225801787	-0.7028562553	-0.1981668292	1.310501654	-0.974433096	0.03642451036	1.657849601	-0.7004033966	-0.4386920356	-0.7008652503	-0.05378754316	-0.7915320177	-0.9659913652	0.4154248077	-0.7888044414	-0.03585870675	-0.002213726629	-0.7941951961	0.2630211225	0.2291775002	-2.647511097	-0.7142201473	-2.766741125	-0.6938544164	-0.5394281771	-0.04750757216	1.245045558	1.640592827	0.7816341129	-0.5868614765	-0.9961135128	1.395201965	0.09725105567	0.2505819651	-0.08530792136	-0.8196181044	-0.2416053552	0.5205032695	-1.045995999	0.4076596825	-1.332914655	-0.1525047316	-1.582474931	-1.341695254	-1.385881911	1.080982305	-1.581999256	-0.04212205753	0.9941877367	-1.002483607	-0.8760408381	-0.9140244835	1.493479757	0.8244464189	1.236014578	-1.005681371	-0.6964982092	0.4157876678	-0.6526153785	0.239306482	-0.1439493265	-0.7690465658	0.3533591179	-0.4175306976	-2.6947392	-1.124808672	0.5755727742	0.9197559699	0.0833434414	1.926819087	-0.7760127548	-0.1171658077	-1.266843375	-0.8079285005	-0.9265101469	1.869668645	0.6289466059	0.9182371296	0.2398629141	-0.5870700911	-0.7500767585	-0.8878517603	-0.6548008245	0.619241156	0.1991829723	-1.349026928	-0.6714149132	-1.100134068	-0.9213075609	0.7361197672	-1.266233504	-2.008576108	0.1276913588	0.4868711722	-1.509947781	-0.004744696089	-1.090722007	0.5320681685	0.8510622335	-0.2610567059	0.1397278914	1.511340587	0.9256002435	1.362505438	-0.2828034549	-1.029966307	1.885916785	-0.0798766659
-0.1672236903	-1.199152083	0.1756432033	1.491053038	-0.852611519	-0.1885484538	-0.9284581692	-0.9634903423	-0.8309995179	-0.488926151	0.8738243352	-0.2057996352	-0.4700578546	-0.0678751672	-0.2523838525	-0.450857824	-1.327958666	-0.2591563274	-0.7015555345	-1.602782864	0.373401706	-0.4292966791	-0.6488133177	-0.4626075768	0.375935231	-0.567863122	-0.3287975512	1.628253496	-0.9234545622	0.1882285102	-0.9815610559	-0.03877318544	-0.9179327495	-0.1015510656	-0.2166647211	-0.698172759	-0.2254328884	-0.3708044218	0.004130915197	0.5964004647	0.3382441976	-1.252621512	-0.8368698071	-2.015867369	-0.9474959903	-0.6862944496	-0.7092602534	0.2050897049	0.9829392602	0.2888433122	-0.0695806637	-0.2722754572	0.1919323474	-0.2949292196	-0.5032912484	-0.6168687581	-0.5704820085	0.1695045606	-0.3697483235	-0.2096059447	-1.133687148	-0.7993499361	0.3168932084	-0.6980429668	0.2808835819	-0.2083622297	-0.7734227838	-1.914921865	1.548061043	2.565666986	-0.1181959582	0.02099267794	-1.537175756	-0.1721308681	0.6479757715	0.724103134	-0.2296424067	-0.7747228552	0.1331940235	-0.02238114332	0.1095107881	0.3361936621	-0.5162944443	-0.4355504165	-0.1965266831	-2.607076752	0.001880367133	0.7686858955	-0.3796298727	0.4749480547	0.1500331344	-0.8798476253	-0.732394638	-0.7644942679	-0.1858917321	-0.1963384572	0.6124828035	0.2492027866	0.2685735834	-0.3315905047	-0.0644544075	-0.3259960822	-0.7657553528	0.1035201872	0.5988789913	0.3109493309	-1.55111073	-1.149754689	-0.1920017859	-0.1932024149	0.3022600397	-1.655215657	-1.24779055	-0.2070886011	0.3731485474	-1.158982839	-1.149348498	-1.001378093	-0.736371971	-0.003354567342	1.477226355	0.5535501739	0.7226499728	0.1681804732	1.050520698	0.03679570305	-0.1887971591	1.542871293	0.3258639491
0.2766846145	-1.257920949	0.1177696652	1.355865139	-0.9185327031	0.1897979055	-0.7126475938	-1.400211368	-1.223319906	-0.6441075409	1.847855535	0.03925748283	-0.09216849635	0.04084243925	-0.422235591	0.81117276	-1.548325308	-0.1842314108	-1.042720784	-0.1935683091	-0.3885216398	0.08423347179	-1.265444641	-0.6852254028	-0.5590366565	0.9233823441	-0.09923058764	1.22020338	-0.07060212472	-0.2919999682	-1.252073246	0.7193871889	0.5745753958	-0.05892896106	0.3683519109	-0.2295299714	-0.5308289722	1.495175382	0.882819124	0.001901185759	-0.7999470222	-0.2599678422	-0.1038338034	-1.384602322	-1.685013063	-1.240452839	-0.6850548008	0.458805532	0.4616157178	-0.2161297936	0.1223104864	-0.4280718548	0.3692269137	-0.3770155773	-0.8315312366	0.488651718	-0.7301962306	-0.02196737415	-0.2504574458	-0.9428210224	-1.154534747	-0.6664279687	0.733251946	0.114411191	0.8296635581	0.229789671	-1.056860337	-1.582483261	1.56611662	2.447738462	-0.08760169404	0.3581401372	-0.6559412679	-0.4314495532	0.4623172629	1.078629767	-0.2269362518	-0.09908362279	-0.6146876146	-1.08815725	0.5929538242	-0.6990532086	-0.4080127251	0.07935173407	-0.09316485245	-2.591143484	1.003511183	-0.5430198431	0.2572434111	-0.4607545289	-1.617040844	-1.191549923	-0.5588159214	0.2841510933	-0.7379842076	0.2159539185	-0.3878711837	1.270319944	-0.301286304	-0.04009879504	-0.09563490179	0.5630913183	0.7844466796	0.103279394	-0.05860284035	0.2143501116	-0.2052977594	-0.2442488697	-0.3728021297	0.3907365865	-0.03660112868	-1.863601	-0.04388912987	-0.3894481169	-0.03850354266	-1.41088992	0.4259633354	-0.3725695422	-0.5036351343	-1.39111644	1.227249807	1.168692055	0.5745636962	0.5208664662	0.9029344722	-0.1702513908	0.3970236802	1.218695372	0.9915123893
0.04155142755	-0.4348677863	-0.2797599945	0.985321649	-0.4890510279	0.2174169121	0.5253805117	-1.225318281	0.000634484735	-0.5653203074	0.2491530669	0.7503331285	-0.3688209814	0.3968476098	-0.06431721125	1.373767907	-1.585348101	0.8645473064	-0.1091105744	-2.061427179	0.6649562307	1.018965697	-0.4634310763	-1.070599754	-1.192801759	-0.473865173	0.03191530931	0.4948774793	-0.07473078984	-0.156544102	-0.1870224164	-1.299813335	-0.4533311783	-0.2048781045	0.01247292844	0.4325829802	0.3167471837	-0.5813571315	0.03072080144	0.4400001991	-0.2405717981	0.556718886	0.04991330091	-1.132930453	-0.00793119827	-0.215340803	-0.1086003164	0.6808722729	0.8276214357	-0.8208576176	1.204834302	-0.5131009348	-0.06681256742	0.03169217442	-0.3266289077	-0.04442591105	-0.6688670866	0.5763103244	-0.1157677147	-0.09750238821	-0.5864742616	0.3841367062	0.6980221053	0.2509496448	1.248030347	0.736208734	-0.03773686107	-1.034206597	2.179489136	1.261217653	-0.8668031231	1.169387286	0.1616222105	-0.9912108554	1.373096013	0.9602983742	-0.8966466855	-1.564900763	-1.595395822	0.4041267775	-0.4017365738	-0.2140023965	-0.07707173683	-0.3352055189	0.332102305	-0.8516036878	1.429975899	0.8381663806	-1.217224456	-0.2797844979	-0.02918636024	-0.9269867719	0.2048129771	-0.805941478	0.08701745781	0.005744060972	0.7742725664	-1.227514921	-1.564429388	0.7242410416	0.0929992709	-0.6820584383	1.678324892	-0.414361768	1.161089716	0.4837200353	-0.7039317872	-0.6849983628	1.296699032	0.441039052	-0.4963928491	-0.50471643	-0.5527809732	0.2571662609	-0.7642734598	-0.9190889503	0.5632570528	-0.4243305808	-0.1334286495	-0.1446875076	0.9451179079	0.090896253	1.119841749	1.330818467	0.3491998052	1.281713051	-0.664808954	-0.2746385179	0.8738621228
0.562587389	-0.5787964674	-0.06556419492	0.1895999558	0.2709111221	0.5835285727	-0.4790237267	-0.6921590849	-0.6496070013	0.03638426949	1.117215003	1.257732356	-0.310323695	0.5823590045	0.6202975224	0.8129374898	-1.198222755	0.5753227741	-0.7410835947	-1.280548692	1.757703444	1.707729366	-0.1212712374	-0.5653225062	-0.5933308127	-0.5948984221	0.8069258511	0.4200268591	1.508167211	-0.2809447684	-0.619910906	-1.318110325	0.6852711174	0.8552756075	-1.282338998	0.6362479647	0.4024031478	-0.01350985289	1.361952934	1.092937925	0.3681407231	0.1110978919	-0.09251339669	-0.5974861856	1.430623723	-0.5831288587	-0.02315022068	0.9910239463	0.9528966357	-1.042340892	0.6020069418	0.1575363439	-0.317685681	-0.1252038766	-0.02556965306	0.2596743003	-0.02300550606	1.086347319	-1.493453454	1.049177515	-1.410210286	1.173508596	0.6837605719	0.3009051997	1.157209024	0.9651105607	-0.94030289	0.399970546	2.265748188	1.194608596	0.3748682594	0.8212811425	0.5508068963	-1.112087547	1.742614358	-0.2274739225	-0.8811338857	-1.46407532	-0.4701797786	0.6811885471	-0.5790944196	-0.07886017965	0.03679272631	-0.652774601	0.2376517276	-0.04821524598	1.925146072	1.304614325	-1.387360289	0.9996578012	0.9731703193	-0.7041361417	0.1139570836	-1.489386277	0.7611216942	1.135750099	-0.2663908103	-1.099667439	-1.610521225	1.242145204	-0.3224832634	-0.779124941	0.4424039394	0.05809194313	1.226803987	0.575294648	0.710960446	0.05503776368	-0.08315447525	0.05504727201	-0.3132503359	0.5613489534	0.567221681	-0.00589696852	-0.8374227502	-1.201778823	0.1017863127	-0.4096253026	0.5934859878	-0.8745060722	1.532975641	0.03201515925	-0.1237750919	-0.1962335685	0.2754409489	1.720443133	-0.3735465817	-1.068343134	0.2798416616
-0.1227088724	-0.116837065	-0.2258024227	-1.560063684	-0.317640152	0.3791403759	1.438263177	-1.18104388	-1.10511366	0.3955990612	-0.355098226	1.721684951	-0.2128036946	0.3701171591	0.9305740258	1.652922659	0.3267650168	1.165958518	-0.5348109087	-0.5764457088	1.132158315	2.124695978	-0.7014024738	-0.463279654	-0.2262057724	1.703485335	0.2239817749	0.9853439118	0.3601002238	0.09291804287	-0.3187565037	-1.028954485	-0.03152874688	1.049984195	-0.4938076168	0.5086606358	0.420379896	-0.2056907008	0.232101514	1.104918388	-0.3163255774	0.2594653916	0.23102262	0.04114749847	0.7836528668	0.6214212728	0.5402783493	1.249523826	1.820670841	0.4965539883	0.4979957766	0.2800332283	0.9252757849	-0.1569293225	-0.2210372656	-0.9510497761	-0.3476812222	0.947658736	-0.0001104600933	1.974750875	-0.6300142685	0.8647204213	0.3307843071	-0.9659107918	0.1336659744	0.1138106589	0.4017323474	1.702109715	1.598798344	0.6970809667	-0.3052213592	1.035150783	0.6321521771	-0.9311799928	1.50721599	0.08592511025	-1.773493686	-1.167333506	-0.905431309	2.388607783	-0.7296989443	0.3807974479	-0.3699655637	-0.4250932098	-1.059927405	-0.6065390094	1.735980891	0.6278009561	-0.1938065748	0.5651591444	1.740032554	-1.284943173	0.9113144807	-1.109197384	0.3412880559	1.042372678	0.05479585238	-0.3297953933	-1.249043377	-0.0791227121	-0.4861445653	-0.1054837099	-0.6433055457	-0.0229191277	0.09448254255	0.9391317581	-0.4971127969	0.9722449372	-0.7178580513	0.08639368566	-0.6953503182	0.9264111841	0.02947538329	-0.7457713741	-0.6614714832	-2.599522972	0.8775791972	-0.8533093649	1.017054258	-0.2078606676	0.4654215522	0.5278434773	0.3145097542	0.3832889501	0.1554684655	0.9226012368	0.2449700295	-0.3940068389	0.1493729119
-0.05887389666	-0.2306192688	-0.0521981332	-0.2214117251	-0.2650138236	1.126770198	-0.4996182439	-1.1437415	-0.08740095592	-0.4970226213	-0.01343116339	1.301939384	0.1423878235	0.6696006234	1.088248072	1.439530812	0.5695673226	0.333447853	-0.2706738882	-0.5843294355	1.209989736	0.7862337757	-0.5568429278	-0.9806878294	-0.9329572217	2.352866718	0.7689117285	0.7221013478	0.4077551887	0.4917907514	-0.2663299959	-0.7467922963	0.1831946025	-0.08669347144	-0.4118470154	0.6221317894	0.1830758167	-0.3543709453	-0.1515535789	1.459809542	-0.8994100185	0.2922143822	0.0291018687	0.4986718405	-0.5763501624	0.5730424882	0.417792675	-0.2535819062	0.7243565395	-0.1187760005	-0.5428070217	0.8861245586	0.215867505	0.09142738429	-0.2173311795	-0.4177668202	-1.042902083	0.2398510759	-0.4002072787	1.459055837	0.1033486124	1.154434335	-1.095018994	-0.2527190949	-1.006491496	-0.7060466449	-0.2092434559	0.7395259757	0.8915088776	1.091884207	-0.3499424754	1.676572615	1.275200788	-0.4969638823	1.258838375	0.1208628083	-2.295125952	-1.203388842	0.6417169743	0.714403172	-0.7533760488	0.4449271648	-0.03404130472	-1.20041627	0.5101509474	-0.8146764777	1.796289803	0.6844782837	-0.1454059149	0.180830632	0.7240852145	-1.471019976	-0.0650349549	-0.5762756594	0.950117246	0.8069850279	-0.2949885614	-0.589591265	-1.599397651	0.009280188493	-0.1803953446	-0.7300200166	-2.127839222	-0.9382996424	-0.102319629	1.204280078	-0.5078736569	1.217927464	-0.9077368294	-0.6353485741	-1.322025461	-0.1160086425	0.6141167506	-0.5243527843	-0.3620296215	-1.208102555	-0.4467613863	-0.4290589282	0.7262911627	-0.0549926217	1.074910664	0.7241136517	0.6574128552	0.4246667759	-1.525141319	0.2392920583	-0.370260744	-1.575980839	0.400275931
0.296015679	-0.4460116202	0.3437535541	0.670350075	-0.7856151474	0.6803678578	-0.720677985	-1.465912657	-0.6152125185	-1.185073822	1.629653958	0.7891367482	0.1365512393	0.1477546451	0.6031205537	1.674764966	0.5693603713	-0.07024435282	-0.9557236596	0.3843358179	-0.1214050415	0.2850001233	-0.8631026436	-0.6374976377	-0.6778905942	2.084180633	0.1650031973	0.005332022786	0.3282340344	-0.5185216128	-0.5218554101	0.749981986	0.6756372842	0.5033990463	0.3357665446	2.07549897	-0.2462215995	1.502820631	0.6301433012	0.5396878463	-0.7603974253	0.04388005597	0.198395901	1.253146875	0.1057927674	-0.860308708	0.4843711927	-0.03568213112	0.190007196	-0.1243810006	-0.04762947895	0.4985089379	0.1750959725	-0.9128777176	-1.202328129	1.125673233	-1.437879845	-0.2348991825	-1.009708711	0.3730058535	1.118181255	0.6158069605	-0.31939871	-0.06869212631	-0.327360047	0.2631583353	-1.114016457	-0.2684891604	0.04540560617	0.3889202567	0.6863627585	1.084320337	0.4124733118	-0.3728247978	1.14933067	-0.2175619187	-0.06545441202	-0.3161410605	-0.3284555651	-0.817967229	-0.3650807144	-0.8015808478	0.256477078	-0.2114360362	0.6936181451	-0.4246129925	1.94129431	-0.629668112	0.178735782	1.118666736	-1.590246615	-0.7953336298	-0.7331039387	0.722193099	-0.7581949804	1.04878418	-1.170092534	-0.1996500748	-0.1381266312	0.7035336175	0.1045138259	0.715674103	-0.866841291	-0.4219048707	-0.3067095266	0.6686770952	1.105688733	1.045201401	-0.7065311441	0.7966523716	0.3737364582	-1.26445567	0.09012823515	-0.05986397344	0.07782612039	-0.6632415906	-0.8122316052	0.08240959955	1.554682133	0.1502173308	1.649487323	0.6685198254	-0.005268136484	-0.07533014865	-0.7611099405	-0.6170643032	-0.4647746307	-1.327351057	0.7630603688
-0.8137512026	0.2887519026	0.09723285061	0.9919494302	-1.53794346	-0.340320275	1.313591027	0.07486763608	0.9488766784	0.6908095339	-0.9030310585	0.8593110253	-0.6786757036	0.06679265365	-0.09846688282	0.4183175851	0.6697538975	0.3466143349	0.8610330069	-0.8540165167	-0.6946941679	-0.02318853677	-0.6139028386	-0.5769969495	-0.4662352209	0.6752745161	-0.2459516822	0.2712308278	-1.88908832	-0.2941288012	0.7685711586	0.2695286558	-0.4393692924	0.7686262218	1.036159088	0.972925605	0.7930744654	0.1703593751	-0.1444445578	0.3065652892	0.157420183	0.1547476241	-0.03783756152	1.874077673	1.697616339	0.5379693095	0.396596965	0.8649261133	0.6971389398	1.125930494	1.241838158	0.156148022	1.169067798	-0.3964113244	0.0382415811	-1.159763706	-0.5240368363	-0.1852323324	1.820126476	0.5077381489	2.192451403	0.1753052694	0.1374802711	-1.589362356	0.9334898268	1.035851641	1.231091291	-0.07478773801	-0.04545778538	-0.9647688775	-0.4597720248	0.2389702729	-0.433402688	0.1356167719	1.171408842	-0.1996452344	2.370053969	-0.3517987304	-1.507648764	-0.7521605284	-0.2875488794	-0.3126286318	-0.3668901847	0.2977126607	-0.517241152	0.1011752862	1.617801701	0.9064320012	-0.7199799134	0.3503795407	0.12307617	0.3254860998	1.111179185	1.418662198	-0.6699157759	0.2069276982	1.882413866	0.4195285858	2.355933295	-0.3199416158	0.5383568375	1.386071514	-0.2142108785	0.3485341781	0.4026197811	0.6460888571	-0.1175329041	0.8061253856	1.18229156	0.05990087718	1.594145877	-0.4457632435	-0.2021632944	-0.1339236245	-0.2502100177	0.3573409425	-0.7172539151	-0.06133037777	1.135371062	1.244613763	0.9377646372	-0.08716798959	-0.4189977204	-0.8838200993	1.944162478	-0.9815766	-1.987052442	-0.06714717586	0.2396734879
