melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082
-1.096274447	-0.4563188379	-0.6771804667	0.4089875842	1.818500205	-0.6921809292	-1.416905994	1.975345392	-0.167265042	-0.1751268032	-1.640022953	0.1877870647	1.792308168	-0.3083132526	-1.136032596	0.651682163	0.2536588512	-0.545212208	-0.5769222588	-1.93718623	0.4754499929	-1.054215959	0.6929527235	1.677429132	-1.290082528	1.013376759	0.2956790879	-0.8222169802	-2.965810815	-1.393860588	-0.8666570948	-0.6245271385	0.9697920595	-0.6171141772	-1.97343845	-0.3699824726	-0.4327073851	0.5126903131	-0.6135542088	-1.545513262	-1.097053964	-0.3181186987	-1.264754614	-1.308440303	-0.8115960662	0.6552695094	0.1532164209	0.621686381	-0.6527976943	1.05405156	-1.185364225	-0.7360264926	-0.8779799687	0.2050062523	0.06611283543	0.1922977858	0.5062287878	-0.08530817905	-0.99387035	-0.6892198014	-1.136409058	1.397053167	-0.29436098	-0.4359660356	-0.3758051264	-0.02353473388	0.008511288696	1.209392585	0.2829643285	-0.054266017	0.07504440465	-0.1236372535	1.474920725	-1.846936485	-0.8848813806	-0.5278856544	0.3834421962	-0.1242534973	0.1327263314	0.427823689	-0.2394544082	-0.201013094	0.8492848335
0.882346192	1.766807737	-0.379547799	0.2060119312	-0.1174115511	-1.164762681	-1.270577696	-1.238219768	0.4000832374	-0.7575635271	-1.182607462	0.2723873769	-0.7822820294	0.3087045959	-1.513495739	-0.9351085971	-0.0277861309	-0.3677616148	-0.7267835451	1.366427452	0.6110162693	0.6030150786	0.538069406	0.6990861354	-1.069902883	-0.1791383957	0.4612186195	-0.03591090796	-1.778448954	-1.779404835	-0.5890815863	-0.6684179626	-1.099456264	0.1021708586	-0.7772830375	-0.08566375762	0.2299631003	0.06237110876	-0.08714927095	1.201029702	-1.357828924	-0.3098901544	-0.3273373528	-0.2116067568	0.5494265555	1.704420297	0.01262897366	0.7175230404	0.1663548887	0.5076232143	0.129891139	0.5979774821	-0.4960490161	0.04117440865	0.6765814879	0.357438664	-1.522544392	0.08139288884	0.4177583265	0.6596924135	-0.7481835843	0.5856257595	0.4294294592	-0.1665219995	-0.079351035	-0.8033696531	-1.126485235	-0.3599663681	0.7705598772	0.3225602606	-1.674460796	-0.4877185021	1.161228712	-0.8058845919	-0.05150661154	0.1143327705	-0.1995357714	-0.6884204584	-0.2724194162	0.773633668	-0.6231532142	-0.03406469656	0.240433353
-1.026412629	-0.9063370324	-0.4399476375	0.1639482218	1.223140624	-0.02286698662	-0.3276328747	0.7872052147	-0.2516700106	0.5385875271	-1.090751778	0.4478519341	0.4339426566	-0.3479795413	-0.5066320748	0.3768418644	1.278450002	-0.02496632341	-0.6279357503	-0.6721216588	0.8335356491	0.6903715649	0.2583528363	1.600777511	0.2430702773	0.7302973071	0.3806352905	-0.6464844648	-1.195560365	-1.528036818	-0.699584277	-0.004128096268	-0.08836210964	-0.3037237793	-0.3976486893	-1.130681891	-0.1854353392	0.1157195463	-0.4036464832	0.1865156341	-0.02749534254	-0.7896094045	-0.1176927386	-0.3842167311	0.9297613611	1.102232173	-0.875337022	-0.2298156194	0.1232890645	0.9489328936	-0.7936717822	0.7360422821	0.5678016251	-0.2166098424	-1.254185641	0.1277931719	0.2941897843	-0.7188796246	-0.4597711054	-0.9230162313	0.8322867437	0.6414775643	0.3485489244	-0.7762039554	0.8816632171	0.3460302106	-0.106791964	0.1910043864	0.530511549	-0.365835924	-1.256216455	-0.3524515452	0.5812549225	0.6010287981	0.6517378573	-0.6885628792	0.8529653338	0.2533690222	0.6410821918	0.3905120528	-0.3194737604	0.08609997862	0.4302058885
0.09507806019	1.390634111	0.4423922216	0.4037986563	-0.5303255725	-1.214818369	-0.5808723194	-0.9240503896	0.3093388885	-1.21291128	-0.344711684	1.6624827	0.2527918245	-0.7821443249	0.3325979486	0.5943316529	1.228913639	0.5833241169	-0.004103575872	-0.06676437078	-0.7560457337	-1.081728035	-1.264346708	0.09955737224	-0.2325676689	-0.3523931875	0.8996231378	-0.7581702542	-0.4440457021	-0.1761802166	-0.3982125086	0.5952218604	0.5991357451	0.7672575838	-1.250155272	0.4555352581	0.137996807	1.652714852	-0.5130292508	-0.7767208427	0.2397040059	-0.1692247952	0.1034016849	0.3911985937	-1.019797253	-0.7389834924	0.3184235159	0.2627964765	-0.4965289823	1.166726237	0.55929772	0.7327244331	0.5038503389	0.7639798546	0.3251300638	-0.6223205172	-0.6178443206	-0.2765805498	0.2974276909	0.110558008	1.163563076	-0.04024965577	-0.1282291368	0.02421783177	0.6396336531	-1.064972288	-0.5041169979	0.3676554327	-0.6373737638	-1.880876604	-1.465261106	-0.2870386491	0.3276973127	0.5986729034	0.5815933238	0.583650246	1.429653235	0.1660986596	0.1788685083	0.136880353	-0.3201530777	0.2292418573	-0.01842632454
-0.8438007535	-1.041508118	-1.144142535	0.3184736957	0.8915734919	-0.5208225927	-1.529588215	0.1149437611	-0.5106578077	0.2445799032	-0.17601338	1.746979848	-0.2038066219	-0.4650793433	0.1439601211	-0.3599343095	1.328587678	1.117873981	-0.1891858974	-0.1985960267	0.01113099512	0.1600258319	-0.9462555962	-0.380930988	-0.1458533407	-0.240247818	0.4487775548	0.4029118	-0.2651468182	-1.256403775	0.04707343232	0.4453420965	0.07332285606	0.5948298399	-1.330503299	-0.9042367871	-0.122723306	-0.2521942184	-1.034148685	-1.769276153	0.3087216773	-0.5370801694	0.6804952746	0.2387817294	0.5828887578	0.9189263143	-1.067957711	0.7046885437	-0.2278270606	1.137086594	-0.8233454683	0.7027335887	1.048825784	-0.3240902954	-2.67238657	0.4629814631	0.3420108042	0.530280471	-1.496336623	-0.6774302676	1.564672554	0.4777586459	0.2898661822	0.2088507129	0.6610154646	0.5131365457	0.5551326558	0.3472981947	0.1761008655	-0.5983908536	-0.1344110522	0.6757538396	-0.5480869688	0.4918219028	0.2835615786	0.09767932805	1.117094094	1.258776295	-0.5568570253	0.4489492548	-0.03766087757	0.4664968839	0.8589223049
0.3047262345	0.9714659858	1.813459173	0.3289133637	-1.021918976	0.8357822721	-1.53379327	-0.01258825523	-0.8016093188	0.9148058958	0.001722639084	1.262392145	0.8580319785	-0.6092792211	-0.2057212699	0.6335504253	2.037063863	1.420845425	0.6765448842	-0.3680191268	0.1502856493	0.4336303078	0.7962272459	-0.09958149456	-0.7315215418	-0.0008808727362	0.5915634154	-0.6406472664	0.4626001072	-1.08595583	-0.2992243879	-0.2331244962	-0.5585115971	-0.1988578658	-0.7107100886	-0.3984076831	-0.9881071679	1.125215475	-1.319899336	-1.448307388	0.1359429575	-0.2844238538	0.2926010188	-0.4468080373	0.853591767	0.8899818837	1.035455919	-0.1018927361	1.05511144	-0.06865101727	-0.8437350621	-0.5184413195	1.167031608	-0.02851377094	-1.928223594	-0.0002526442134	-0.7583513279	-0.1579368537	-1.490386176	-0.318713558	1.632351687	2.18675441	0.6681537916	-0.6976839374	-0.08851847291	1.278246825	0.3234313614	-0.02453101471	-0.189943722	-0.9231229264	0.2171079928	-0.420954751	1.846904122	0.8686508494	0.5059783709	0.04134984337	0.58818891	0.5896236929	-0.928545086	0.02123743824	-0.2916480218	0.07900504573	0.4458888999
-0.9669970644	-1.046860671	-1.505632244	-0.2057183019	0.1514058605	-0.5021551864	-0.8727668576	-1.392748521	0.6426826573	-1.009024404	0.825673819	0.2843798112	0.1218208564	-0.4410806003	-0.9340377906	-0.4630943301	1.08601447	0.9210700053	1.367226656	0.2740711071	0.4223475619	-0.01794349465	-0.335321137	-0.4201177211	-0.1518684764	0.2435277877	0.8629437175	0.2428620128	1.422421371	-1.244477937	-0.07820008681	-0.8458973429	0.2279991485	0.9977911907	-0.2377159398	0.2626707049	0.1933428278	0.3701153964	-1.708377818	0.05813491261	0.6686719162	0.9139838902	0.1398977971	-0.1804201824	0.05565326637	1.285859722	-0.6961071675	-0.5544147454	0.3696705438	-0.1632835252	0.1556252902	0.2071548264	0.7610404484	0.01213734855	0.126646582	0.7595019619	2.253841173	-0.9373617137	0.3755671095	0.8941501794	1.320625362	0.8136635352	-0.6378446983	-0.05641257424	1.328118676	0.4164910731	-0.6046244663	0.1726106268	0.3410411712	-0.8113015153	-0.3633271912	1.204994261	-0.4915589667	0.3426952671	1.043088403	0.4911540882	1.134494948	-0.3906212162	0.5911593312	-0.8251979116	0.6094138903	-0.8870213077	0.2796759503
0.1437387228	0.7646578846	1.416547895	0.02150489551	-1.108296614	0.8853481665	-1.606015809	-0.1059807218	-0.1769887619	-0.1335262596	0.4311282092	-0.2733782241	0.147290218	0.247598373	-0.8980731291	0.1289322467	-0.1370144575	0.6717906797	0.01797809606	0.941095029	-0.4529306033	0.2047924083	0.3658868085	0.3316494637	-1.03910234	-1.499239366	0.4930241091	0.5786970379	0.5183123177	-0.6882539951	-0.2344747721	-0.0360596299	-0.7198181263	0.8417462411	0.1183646085	-0.8141084678	-0.5343739397	0.7430087842	-0.2410845363	-1.486704967	0.65765313	0.8158965172	0.9671799437	-0.237163957	0.6024573529	1.472013228	0.4494996418	-0.81500541	0.1501937338	-0.0382008543	-0.6475829477	-0.8962984693	0.6854913855	-0.2572604851	-0.5498412582	0.7819690368	-1.52987005	-0.9658496245	0.1919915817	-0.1080407024	1.953374037	-0.2046385947	0.3508005958	-0.07898010239	-0.5951247219	-0.8087013364	0.3612926269	-0.2389116302	0.2143850385	-0.1516769069	-0.5541271926	-0.2562729566	-0.8327532102	0.3511291765	-0.1253498822	0.4735383556	0.1764764837	1.009600114	-0.9070568946	1.058061783	0.2179661184	0.00757101525	0.8013996186
1.463111941	-0.8550898178	-0.6306275292	0.2654588554	1.608312558	-0.1361234028	-1.127278798	0.07325143561	-1.070705743	1.158155273	0.3827091017	-0.4404178469	2.127987396	-1.116388139	-0.9527885753	0.3959579435	0.9958118892	1.597482793	1.059459475	-1.34236204	-0.5705051351	-1.359608948	1.669261266	-0.03726721029	-1.466521092	-0.9364384856	0.4797156687	-0.3734183748	0.1912080397	-1.092814316	-0.4470137368	-0.5075471265	0.4997926927	-0.1487179612	-1.347197803	0.2014774169	-0.1303614994	1.714382415	-0.04846595654	-1.474953502	1.09036055	1.174072395	1.545684045	-0.6898195319	0.2631710715	0.7272651151	0.2626938295	0.07718461154	-0.3242167474	-0.02619508672	-1.411490094	-1.062654363	1.837121512	-0.8090063114	-0.2475929471	1.464799853	-0.06664847633	-0.9304399969	-1.094025036	0.4224759116	2.493627998	1.537204804	-0.06692967254	0.1714805359	-0.5337065537	-0.1479591413	0.4684920123	0.6088709811	0.2077753208	-0.1824187912	0.2414289589	1.274453671	1.579658924	-0.3555303222	-0.4052953585	0.5994714746	0.004577506685	0.4303662868	0.9894908834	-0.04732985209	-0.9305973625	-0.2935539939	0.8167979699
-0.3144100843	-0.2966128916	0.5083332274	0.1283564077	-0.8663167901	1.315239181	-1.114057806	-0.2460331344	0.5645384354	-0.9727812869	0.6647795575	-0.6971830461	-0.2799272003	1.203615637	-1.549366249	-1.399790285	0.0889250687	1.244863836	1.143662999	1.721246705	-0.814657746	-0.2209493802	0.6368454117	-0.03878466451	-1.500015876	-1.642696566	0.9359541115	0.5703051723	1.161420772	-1.508763058	0.07596627634	-0.9621021265	0.3116875921	0.599005955	-0.6365661398	0.7750127964	-0.2399894427	1.532287868	1.396016495	0.7738775714	0.5716917739	1.077404173	0.3070624411	-0.1564959133	0.1028685475	1.041646893	1.698997347	0.2891950067	0.1024025383	-1.018800598	0.5967976896	-0.06652854022	1.536313339	-0.557484209	1.295032036	0.9863715681	-0.9916581374	-0.8536813336	0.2643344761	1.010150549	1.007073666	-0.3400818306	0.443139533	0.1982729689	0.06977862368	-0.9088481205	0.5348121475	-0.3873291593	-0.3400301396	-0.6085086684	-0.4041222158	-1.101985805	0.08545172204	0.2762988854	0.8029666647	1.556624946	0.175852724	-0.03171176136	-0.8101172299	0.9427686208	1.266514738	0.6634236857	-0.3880097589
