melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154
-0.1570172951	0.7249855025	0.2637423558	-0.1563620867	1.01910308	-0.3331296751	-0.6075250109	-1.497293885	0.8068637072	0.05129705773	0.1182396339	1.443086104	0.7150326508	-1.191403614	-0.6640276478	-0.1927992683	-0.8592426931	-1.507389608	-0.2191570324	0.1910536188	-1.536361064	-0.5329639318	-0.05524797345	-0.2217390422	-0.5306470978	0.5167755199	-1.431414335	-0.2730931612	0.07185662687	-0.696162346	0.08045412927	0.5713614995	1.474200242	0.4420317432	0.2514458577	0.9702030701	-0.7691802811	-0.775049493	-0.4546306567	-0.9952262594	-0.5044182205	1.48018361	0.2296450645	1.079927736	0.1319227253	-0.854281533	-1.982698146	-0.1378942276	1.188749766	1.136735216	-0.9543289597	0.3318750207	0.1360833095	-0.3576591533	-0.004142330658	-0.7875798192	3.332546522	-0.2800055366	-1.408026953	0.938369166	-1.583172249	-0.2581833513	0.3024461375	-0.4324221096	0.6762973174	0.4396739807	0.5616861855	0.8485846735	-1.027838588	1.65542856	-0.5214905194	-1.243030408	-0.6573078583	-0.51987463	-0.394246319	-1.317745771	0.7133182511	0.9477386112	-1.33400935	-0.5168780211	-0.74764091	0.6177811185	-0.009280135987	0.2846237793	-0.8494330927	-1.10383026	-0.9358851448	-0.2561261689	0.6635622415	0.09059615139	-1.125996986	-0.6962839222	0.08787410753	-0.849289224	1.027285993	-0.2135162783	0.1025572209	-0.3567609007	0.7959697596	-0.02074152697	0.1172143551	-1.976963147	0.2196067679	-0.2074229927	-0.06087132907	-1.069183316	0.07246114145	-0.8371287709	-0.2361293455	0.3357556404	0.0717072048	1.935704929	0.7976204432	-0.9573830812	-1.279574838	-0.4573443489	-0.7235489166	-0.3390377941	0.6696977394	0.5547937119	-0.4132308277	-0.2854022115	0.2191180087	-0.2018617795	-1.247759364	-0.4486322784	-0.9045661294	-0.4615553087	0.007221408242	0.05285520002	-0.02962588878	0.7783953567	-0.1938304007	0.6678671547	-0.5558584821	-0.5679416135	1.834353823	-0.205277338	0.8389906999	-0.2666764423	0.5683457691	-0.8330651191	1.870291661	0.008028002616	0.1775871706	-1.46909903	-0.4802740969	0.4673385449	-0.0899151636	0.4020461565	1.119602687	3.348587947	-1.369143377	0.7557996592	-0.3784049393
0.3642738191	-0.7287651027	0.1282852472	0.2310742859	-1.274930031	0.144910026	0.5242434967	0.0790307662	-1.118637175	-1.52289724	0.7978992958	-1.099560382	-1.158915584	0.382016234	-1.344886132	0.06145972714	-0.1626479563	0.5280173743	-0.7388131409	-0.2051722314	-0.6131653167	-0.4272922886	0.3945077016	-0.5617799494	0.8759485952	0.1002858886	-0.04129191549	-0.03831686674	0.4630599944	0.1719632693	0.3324087201	-1.653467502	1.0304238	-0.8445962408	0.1009434579	0.3072041116	-1.16327988	-0.5572657661	0.5784136253	-1.193352459	-1.287787842	-0.8955176785	-0.3909633924	-2.091391042	-0.0329073015	-0.9520864896	-1.364908193	0.1071010897	-0.5887192655	0.2210384881	-0.1026922672	-0.9365477388	0.08666672534	1.392689978	-0.06337675035	1.508805264	0.255367001	0.4824512968	-0.1742398215	0.300278401	-1.282623028	0.416587826	0.1019239822	0.3623414289	-0.0234700227	1.923835432	0.2213637913	-0.6224658531	-0.737289734	0.4811895887	0.2351678423	-0.125822823	1.457167419	1.131944496	-0.4398716321	8.561203322e-05	0.837026482	0.8785891288	-0.727165821	-0.2703091282	0.5092113067	-0.1998033768	0.06086563761	-1.349821265	0.7943706915	-0.6876524224	-0.5531365879	-0.4824539095	0.3270498852	1.055876651	-1.262188598	0.7677911049	-0.3687198645	-0.01640922384	-2.240894637	1.271776615	0.04403323285	-1.58601858	-0.258015754	-0.9625666026	-0.6742047165	-0.5745159967	-0.5176627609	-0.5014784491	0.053345018	-0.3348157691	-2.027068863	0.1924444761	-0.5113659026	-1.401297382	-1.032495459	0.04174068126	0.8882694081	0.7003839323	-0.3813956325	1.259353654	0.1301236804	-1.275922516	0.5319724955	0.5072032883	1.187938454	1.079537021	-1.485419835	-0.4528931276	0.729022966	-0.05284606724	0.6456601268	-1.01101299	-0.8543793284	-0.08021370685	1.34201315	0.3349968298	-0.1557970823	0.07782331865	-0.4023404155	-0.3563491098	-0.9435060129	0.9930792531	0.6690889371	-0.1625390603	1.529841421	-2.449609387	-0.03528154611	0.3919091507	1.308553997	0.3499392427	-0.3064875712	-0.2894830946	-0.3799663876	-0.3798435677	1.029707666	0.7589948115	-1.063500712	-0.1804335136	0.3364810884
-1.37611571	-0.3177877568	0.4503442429	-0.4157479534	-0.06336396942	0.1057697648	0.3236600895	0.4006096315	0.1002594908	-1.753760609	-0.7157564463	0.09314227641	0.4309560207	-0.9468587532	-0.9387862366	-0.8466713694	-0.6935683158	1.116798036	-0.9687198214	-0.9698841579	0.06130543569	-0.6110544247	0.07483984132	-0.09398644	-0.03606172126	0.1260222132	0.8784419231	-0.8181526055	-1.597367537	1.025063226	0.5622568801	0.3351707561	1.135324837	0.5998003449	0.8108474078	-0.5802736744	-0.1023121448	-0.3464796566	-0.03233497715	0.4022899025	-0.4994465969	0.5008638387	-1.592603747	0.4611098161	-0.4453259328	-0.4694049985	0.1894447211	-0.5637588288	0.2186533351	-1.149957736	2.218692051	0.9073503825	0.8303610636	-0.09051514829	-1.059073665	-0.03354700293	-0.2594819342	0.08059547977	0.343748158	-0.4207554945	-0.6350534718	-0.2116095762	-0.4247330484	0.2136249638	0.01517191486	0.3662823064	0.8918646028	0.5960335458	-0.6034848535	1.465588829	0.1317247299	-0.7245055278	0.2773219803	0.02055817281	0.09510559975	0.4311889624	-0.1725617006	0.141229909	0.3479079236	0.05921813536	-0.9117595618	0.2374082794	-1.22990711	-0.05868232006	-0.6098381415	0.4932798737	0.6733341592	-0.8760531794	0.5886713095	0.4162904378	0.7447304033	0.05955440263	0.2200752375	-1.164182188	0.9140513823	-0.1463408145	0.5982377431	-0.8627290798	-1.382456695	0.8897945715	-0.8262158254	0.7164412967	-0.286384004	0.8520500565	-0.2885055971	2.739665113	1.161269478	-0.4762239725	0.3192806361	0.009113903321	0.1499887507	-0.8480260798	2.310686394	-0.6162557268	0.6049318667	0.8650092422	-0.01166356842	-1.86239421	-0.1319951253	-0.1173171431	0.172140542	0.7118954618	-0.1783025142	0.9382075364	0.3095407741	0.3245863919	-0.4793255178	-1.637187488	-1.030085528	-0.1443646045	0.4499545488	-0.6005486134	1.428458081	0.9411747902	-0.1405281467	0.147219544	-0.1001551278	-0.7746123765	-0.09426769313	0.5465448705	0.03630032225	-0.5529493707	0.2963407393	1.722728422	-0.2983649163	0.1561236026	-1.147459429	-0.1873720002	-0.489138644	-0.1868470923	-0.2381239188	-1.541395168	-0.859305596	-0.5995114101	-1.818310886
-0.4742123888	0.763275858	0.1322215544	-0.06170548536	1.45119748	-0.7592494499	-0.9386556579	-0.8650436152	0.176524647	-0.5795139282	1.205881868	-0.5702122267	0.6580136606	0.1622825405	-0.3659766049	0.355239361	-1.352401108	-1.322578677	-0.1926780711	-0.287435585	-0.6393195293	-0.2916652386	0.4065902142	-0.008672903507	1.169585531	0.5829663469	-1.280529403	-0.07428379127	-0.5602635654	-1.179240282	0.4364024396	-1.89554215	1.643349723	1.081369084	0.9647852839	0.3080349377	0.7946810312	-0.04885936881	-0.6357670545	1.343392128	0.06397290456	0.2303176264	-0.4673445647	0.4632656215	-0.1721351617	0.2239881343	0.5044586592	0.4326173503	1.317904007	0.04470282798	-0.4335700278	-0.9034652659	1.084964175	-1.055461295	-0.396112414	-1.307628225	0.237254883	-0.4175557782	0.08261687938	0.893073444	-0.6514640886	-0.9065948996	-0.3336281907	-0.8051742333	0.9458943203	-0.8472276135	1.166256088	1.679300252	-0.4630934333	-1.03969739	-0.02446024543	0.6852749584	1.544678494	0.6891118716	1.332261975	1.619716948	-0.4727953648	-0.251188469	-0.7232603073	0.5558167516	-0.6567009221	0.9320768351	1.689717331	1.299913256	-0.7919403838	0.6623343774	0.5584980472	-0.4954141405	-0.8513673371	0.5674108142	-0.384737352	0.7796935252	0.4068902329	-0.2902669152	0.4918484856	-0.2659793865	-0.3974854161	-1.891640795	-0.6745192079	2.382965044	-0.6061452986	0.3966923935	0.04393591257	0.1394142524	1.290407463	4.61661234	0.571051619	-0.3566275677	-0.1092679754	-0.2606979801	-1.151651738	1.080267445	-0.09906883848	0.009007255173	0.6775822281	0.1241461394	-0.4628696605	0.1318428323	-0.2492460672	-1.64308328	1.586984326	-1.076875524	0.7433696503	1.736632072	-0.511458414	0.6898950746	-0.1718108851	-0.9542039525	0.5637260498	0.6749202101	-0.5764753849	-0.4122517177	-1.050645589	-0.4482377375	-0.3251140541	-0.6866976636	-0.004294071216	0.287815223	-1.805980063	-0.9341353811	-0.09371389364	-0.5832791678	1.136590862	-0.1427009844	1.789203908	0.3836949135	-1.002855737	-0.534714992	-0.7063529699	-0.6898341291	-0.5923280792	1.727022036	-1.14957259	-0.2637168604	-0.5989918942
-0.4573864862	-0.7778286041	-0.1295810752	0.4822404539	-0.7337842917	-0.5203212027	1.218389652	0.7683518401	-1.111113275	0.5708006286	-1.182937298	-1.230019288	-0.2895236782	0.3962892283	0.08602279541	0.05850802997	0.5728790304	-0.3267876326	0.8782371512	-0.6313009005	0.7353602332	-0.4278997186	0.2419253821	-0.5901185097	0.2715597338	0.768582004	0.707858437	0.1187389965	0.1810916992	-0.3400869263	0.414259404	0.5232701641	0.5030565059	-0.5553054008	0.3441662078	-1.146394444	0.6007295094	0.6199884443	-0.04931558972	1.388093639	-0.4293464872	0.6600374561	-0.6300258056	-1.556213829	0.2117128025	0.3485777099	1.098662617	-1.94887566	-1.537245721	-0.1912917788	0.3749746554	0.2102224509	1.231034141	-0.4930060785	-0.4381785692	0.604781461	1.339634625	0.5631553511	0.4554665928	1.704902644	1.007919883	-0.1529447475	0.004239824069	0.505764239	0.4841190447	-0.9301445619	-0.1705485499	-0.2369299495	0.1072033831	-2.023395503	0.4003164783	0.2830408498	1.242336863	1.341805426	2.179304207	1.344396796	0.1453486626	-0.3606317625	0.7256659536	0.7547271256	0.7865430078	1.305883285	0.2647745839	1.030583279	0.3535462311	1.348847538	-1.046125687	0.5533570632	0.3924684533	-0.5663344296	-0.8821913711	0.4278459582	0.8732353338	0.3372317046	1.469093274	0.3818121238	-0.5748396894	-1.382745378	1.591762156	0.854840182	-0.7561078864	-0.05202094812	-0.2414777957	-0.3839753182	0.2844887151	1.244105177	-0.292776349	1.67959624	-0.3642556034	-0.782997157	-0.4287403667	-0.2397899089	-1.552506416	-0.1063614166	0.8293815173	-1.038066233	-0.4805043033	0.09959542631	-0.1422047279	-0.7409458118	0.9684121869	0.2324766341	0.9466395628	-0.1161728956	-2.25524119	0.3647900779	0.2018049658	-1.128857065	-0.3319643971	0.8211351712	-0.204609872	-0.9622086747	-0.9884482846	0.357412737	1.263598572	-0.005462998663	-0.4611113062	2.138227149	-0.984734712	-0.9047792319	0.7815956829	-2.024007618	0.6074206227	0.7441640949	1.516402434	-0.4346623913	-1.053101991	-0.1715985006	-0.392348075	-1.602341364	-0.7377903341	-0.5788435908	-1.705390626	-0.4049216927	-0.7014633401
-0.2450760533	0.5461767935	0.2890163539	0.605273432	1.403547568	-0.6718275584	-0.7855696176	0.1118536561	1.854891628	1.038281876	-1.471005182	0.797462235	0.8084861929	-0.5115067421	0.9131467922	-1.978620691	-0.4875383322	-1.114509924	0.3268227326	-1.115104155	1.062383827	-0.1790482318	-0.01124832408	-0.7514086776	0.7183961797	0.7647999623	0.7334847028	-0.1621170235	-0.04445100698	-0.6283744297	0.668252816	2.236664187	-0.53896573	0.2615886778	0.1837316786	0.157680305	0.5736179759	0.4880593136	-0.3594750961	1.701746687	-0.8598913414	1.285773657	-1.569163846	1.092548532	0.4177066418	0.809560372	1.02342258	0.3150451419	-0.5835521751	0.2109934937	-0.8674887283	0.4408819727	0.2254725955	-0.7546553526	-0.4520292253	0.3566039887	1.052548122	0.878546878	0.3257422233	1.541483998	1.561642638	-0.3558483492	0.5365588375	0.306761843	0.2988100736	0.4333983162	-0.7654119719	1.113966529	-0.5000356074	0.8600526813	1.192363209	-1.453098887	-0.3290075663	0.7504946413	1.885886794	-0.1085327471	0.2935133224	-0.5019499973	0.3388300612	0.5802782041	0.0977061115	1.249267041	-0.7800484435	1.303352991	-0.5537589878	1.51417987	-0.6394795787	1.066454687	0.05261642602	-1.169801402	-1.175045095	0.008832790269	-0.9169273074	-1.218256643	0.6307083947	-1.112081775	0.05379524405	-0.6061861422	0.7969509654	1.459285706	-0.6133743107	-0.752960336	-0.005594212592	-0.2460277183	0.5171821935	-1.285505872	-0.2849912024	0.9635738239	0.5800828107	0.04802782147	0.5402364149	1.122850055	-0.5045786865	0.3287959864	-0.4524595057	-1.47759431	0.5331462591	-0.09792156831	-0.6778042096	0.03304527194	-1.200376001	-0.3028438694	1.430335285	0.6375098837	-0.2896142712	-0.7648953029	-0.861686869	0.07990969836	0.2296292258	-0.1635132121	0.572486544	-0.782255294	-1.325945672	0.5661186508	1.249269253	0.4787939133	1.059896543	1.261472164	-0.6015387904	-0.9735307223	0.1145231206	-1.155476993	0.1175778592	0.3505056965	-0.6860192723	-1.210870161	-1.886880082	0.1668538111	-0.377495093	-0.5821048874	1.098007281	0.8466092167	-1.911817556	0.2434359371	-0.9977427246
1.009807704	-0.9011383236	-0.01279725631	1.165092185	-1.073105501	-1.579396022	-0.02320881924	-1.010861467	-0.1018860477	1.249420498	1.435762859	-0.5316893859	-1.627502342	0.5126341849	0.6649497998	0.4014205489	-1.381812978	0.5077150769	-0.6121835533	-0.4996556199	-0.9489184833	-0.4325439331	0.6573213133	-0.676605289	1.278098162	0.2310538097	-0.5115525408	-1.145223473	-0.1540809795	-0.5341156064	0.5420964633	-1.710426842	0.5629857739	0.5178862598	0.2281500377	0.8955789811	0.6752003356	-0.7718973956	0.4026633881	1.160010273	-1.171803029	-1.446183534	-0.1743289652	-1.216833916	1.28837732	1.263524264	0.4926509882	-0.9835747603	1.469570006	0.6725564543	-0.3160539782	-0.5837750495	0.2180899531	-0.8996872662	0.378859884	0.755832693	0.6804104802	-0.3770645845	0.08390320013	0.1379503119	1.407966417	0.241212595	1.348989422	-0.9082556182	0.7105057058	0.5155312936	-0.413437722	1.175740819	-0.7905277276	-0.6263297064	1.099411317	0.138239973	0.3270358545	0.6266285796	2.417573479	0.731328275	-0.454137925	0.009423633043	-0.5197283516	0.0200168547	-0.06154503486	0.7192090754	0.7026735315	0.7987112271	-0.6306188537	1.611954807	1.350269352	0.6645111176	-0.3980627888	0.4290983157	-0.4235370499	1.015497672	-0.5212670787	-0.4963441378	-1.908375559	-0.8917977903	-0.3669294702	-1.642682896	0.05516443277	0.7996248231	-0.250184914	-0.8366405675	0.5238989589	0.1367900553	1.473553337	-1.41444873	-0.7607448917	1.49674766	0.01056556614	-1.033845018	-1.07520704	1.479330684	0.08641438125	-0.6678241411	-0.5923486379	-0.9754488114	0.873251235	0.5846723617	-1.615066781	-1.207709009	1.259651931	-0.7821125796	0.3443392778	1.911591595	1.327930811	-0.9938130041	0.3043798859	0.7174731435	0.1462701235	1.086176504	-0.3089773468	0.2171867954	-1.769823341	-0.2847063388	-0.1676117921	-0.3649140414	-0.4501820291	1.824854773	-1.776322818	-0.2247831243	0.2026800603	-1.178971187	1.052826148	-0.2832828646	2.656001762	-0.5247707347	-2.003878809	0.4254036744	0.1312021045	-1.238073131	1.679296898	-0.8948840819	-0.4834810741	0.2231789232	1.029174294
-1.175970301	-1.085990775	-0.1393460559	0.2392726118	0.1433207872	0.8369248485	-0.9620644233	0.7228056337	-0.7876493407	1.642975568	-0.1575539197	-0.3268663555	0.6263703626	-0.08932555903	0.6817928209	-0.008358543624	0.3996339096	1.379046505	0.1346662287	0.09333433367	0.4679733447	-0.4334467826	0.5738099041	-0.8965139921	0.7664852734	0.07731884078	0.9886131608	-0.8735901082	-0.9356463445	0.9425774149	-0.02434212366	0.8575073323	0.08786805418	-2.191492526	-0.2380187428	-0.6456334741	0.6529033764	-0.3588123837	1.01982384	2.047612723	0.7783380022	0.3994993305	-0.5072494154	-0.3087806547	1.454187175	1.923298491	0.2721297448	0.6759938635	-1.158444654	-1.403479951	1.911043152	-0.4698743724	0.7394510986	0.09924621765	-0.4471697504	0.7872916022	1.415724252	-0.781255673	0.4721020182	0.2013824765	2.064493289	0.8874658087	0.1717811302	-0.4156481447	1.016936089	0.06724551129	-0.1314634254	-0.2734147079	0.2855559702	-1.694828896	1.089840916	0.1969754401	-1.596240732	0.8839279829	3.066214525	1.402410286	0.1167869925	-0.02187737645	-0.1711873833	0.1011969362	-0.4256954242	0.5416427791	-0.8585197619	0.1163301472	-0.5116664488	2.18509666	0.0629529751	-0.2617442569	-0.05980322929	0.4913139578	1.068400844	-0.4214153642	1.102757282	0.5353351735	0.5405486227	0.2915022127	-0.4969123108	-2.054805748	-0.1757577557	0.5587619776	-1.122883433	-0.07768397079	0.2698791543	1.05971335	-0.04086832188	-1.097879725	-1.53711539	-0.5898978728	-0.3411414966	-0.02330821376	1.10136606	-0.9079141609	-0.9531190931	0.3974964728	0.3440925293	-0.2669473163	-1.896650641	1.437501267	0.1698330506	-0.3677029721	0.5326613916	0.2587423125	0.7530357737	1.496770234	1.18953532	-1.416747043	-0.4197254388	-0.3541686017	0.348214985	0.7711859802	0.7594313682	0.5778780097	-0.829245679	0.8614748223	1.127004889	0.1287853903	0.5746054791	1.492033119	-1.037017617	0.3535416819	0.2596031075	-1.36297268	2.397494863	0.515714132	1.830998202	-0.4617079359	-0.3420533405	-0.3994144527	-1.102821542	-1.875842622	0.001498365139	-0.2497285395	-0.4843718562	-0.1052590693	-1.193908682
0.6826173139	2.170381327	0.4347652911	0.2926165104	1.412543528	0.9249118142	0.5101885259	-0.3721099007	1.05407076	1.781957643	-0.1704931932	-1.180271484	1.5801987	-0.2203198698	0.3876147329	0.8113769923	-0.6637298766	-0.0245141168	0.9465155398	-1.002350261	0.8360634357	0.1373830002	-1.062590472	-0.3385721318	0.2878313209	-0.03073375874	2.343017634	1.408787727	0.1038577658	0.009011632502	-1.100593646	-0.5948670162	-0.3721196907	-1.514281536	-0.3029057388	0.609146397	0.8756217735	0.5406087429	-0.6419687385	1.576338048	1.599348057	-1.666980885	-2.208868253	1.225564983	1.378838577	1.477119718	0.4609014406	0.4318225955	-1.703010333	0.07068996056	-0.04542176275	-0.1168593221	-0.2718272072	-0.57980724	-0.7694148809	-1.804252298	-0.02560357329	-0.9352538339	0.4653559729	-0.3249372552	0.4665393086	-0.664280824	-0.08137222978	0.7542735261	-0.1134593222	0.7353528607	-0.02633756818	-1.941007683	1.191018052	0.1569491739	1.511560895	0.9154285669	0.3830258066	0.05561463565	3.532424454	0.4583430885	1.316290405	0.9037172436	0.7596872855	-1.542553811	0.7846237324	1.689040794	0.6823979365	1.192914641	2.986339216	1.690899354	-1.03484264	-1.027894362	-0.07438813706	-1.878149349	-0.1884036309	0.1865646301	3.054387035	-1.895732921	1.102808854	-1.435360991	0.8135401992	-0.8745634676	-0.8554254925	1.48096453	0.3649074538	-0.0449507855	1.127735657	0.3567060675	0.6838265819	-0.9937704068	-1.305465227	0.6564745033	1.295443281	-0.8362448989	1.412278644	0.9012634351	-1.060379962	-1.779757754	-2.026041593	0.3885554993	0.3648875544	-0.8542252764	0.4778411684	0.1347623951	-0.8009279737	0.05493822415	1.086994333	-0.441506112	-0.3630653783	-0.3031086489	-0.6332308243	0.9903625733	-0.00593341737	-0.6288685619	-1.450182665	1.177198145	-1.24436447	3.106640657	0.4994707763	0.01987351159	-0.8600581732	1.741341441	-0.03785440624	-1.404756221	-0.2044217042	-0.6272818746	-0.8597514379	-1.199360432	0.1711282605	0.2735802922	0.74513026	-0.1331264297	1.492569821	-0.8232606425	-0.3366443717	1.436396184	-0.9781258258	-0.4803264418	-2.991440556
1.411596644	-0.4497019094	0.6996490122	0.8581250871	-1.336290898	-0.5677373356	1.076607173	-0.6987608604	-1.67804846	1.607190085	0.5976095595	0.07550068964	-0.09791209686	0.4941125923	0.7974123262	-0.5250921411	-1.59281184	0.2853718418	0.453170265	0.8328274232	0.8956291424	0.7588066517	-0.7399292241	0.09821758746	0.136490238	0.05814879089	1.837818034	0.1633573435	-0.2961171118	-0.3847950909	0.4805606447	-0.7751730356	-0.6515343646	-0.1564237978	0.1847230267	-0.5779916547	1.257870875	0.2790437756	0.5361009851	-0.09306824915	-0.9858497897	-0.8810047733	-3.850770762	-2.145983576	1.473607389	0.9648788859	0.7163262469	-0.399857722	-0.7516914424	-0.2366579325	0.02500688948	0.4724101862	0.3533198179	-2.028631448	-0.227751403	0.9839139898	-0.4333856739	-0.3373704252	0.308520549	-0.05477002553	1.081565864	-0.4627313032	1.090390201	0.1973563924	-0.3502745267	-1.1093339	0.212060788	-0.2782902115	-0.2560046373	1.162848141	0.2119602465	0.2081727364	1.116602382	1.341073646	2.614540372	0.6659118687	0.7943872865	-0.4911176574	1.574180438	-0.8936890233	0.2669222715	1.611280368	-0.05811134131	1.52979823	1.471330078	0.5622632903	-1.325161656	-0.804555298	1.369167714	0.2729965988	-1.791852848	0.06209648693	-0.02281905339	-0.0909978474	-0.2323247979	-0.9635816865	0.8278832364	-1.917458045	-0.9452767547	3.068029815	-1.447205663	-0.1594677585	1.050373811	-0.9719358484	1.025717641	-0.4291354475	-1.720814679	0.8496663226	1.10191112	-0.2648933183	1.29970494	1.016357108	-0.1873942384	-0.3577110939	-1.401281931	1.188549362	1.194808143	0.170101969	0.9092182778	-0.768400828	-0.4679416027	-0.5141473285	-1.015339885	-0.2356470425	-2.360985438	0.7666741491	-1.356169512	0.3139397536	0.1773599511	0.5692945862	-0.220677292	0.2723277879	0.5146122505	0.471734028	1.421748473	0.160407094	0.4680807146	0.1472352205	-0.5043974931	-1.249212186	-1.202224061	-0.6056710786	0.1099636564	-1.938099722	2.301642947	0.6373615479	-0.2574636888	-0.6749440081	0.4671321528	-2.142093677	-0.4213928877	-2.248293834	-1.749277472	0.2972348897	-1.284425818
