melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140	melodic_141	melodic_142	melodic_143	melodic_144	melodic_145	melodic_146	melodic_147	melodic_148	melodic_149	melodic_150	melodic_151	melodic_152	melodic_153	melodic_154	melodic_155	melodic_156	melodic_157	melodic_158	melodic_159
0.2063481403	-0.7693622368	0.3973868485	-0.6572438568	1.227484344	-2.036615469	2.094148445	-0.1060482445	0.0362333187	0.1281144205	-0.9880560195	-0.3048468676	0.9595359085	0.1920924375	-0.2010061661	0.6152997242	-0.7185198013	-0.2469003643	0.6057784704	0.9034628756	0.003102470504	0.4214705569	1.326077743	-0.8250479521	-0.2807094001	-0.9324198006	-1.107887511	-0.5578124633	-1.122186895	1.09067409	-0.7933068387	0.02053635033	0.1251846022	0.9334054904	1.47649786	0.6955595194	-0.8914506064	-0.399036915	1.419187387	0.7319742561	-1.207125303	-0.02829079538	-0.6355419267	0.5040150442	-1.078483355	0.9479897063	-0.916205251	-1.706996029	0.9638557589	-1.22875095	-0.6382244208	-1.439260967	-0.1070909985	-0.1619283421	-0.6412878393	-1.175515123	-1.464800103	0.7173366154	-0.9210304768	0.2158091339	-0.4575792028	-1.822659567	-0.8190078807	-1.482149309	-0.3225457092	0.4109045617	0.4031474239	-0.001207942385	1.144160401	0.6695196231	-1.388994519	-0.5447837541	-0.2239462408	-0.9365708366	0.4324681741	0.006492397547	-0.1570774279	-0.8088614873	0.8775183937	0.2191566338	-0.3178675892	0.527776634	-0.2713284955	-1.934123926	-0.202999434	0.2198005321	-0.8133216434	-1.347117002	0.5067959463	1.345748183	-0.8864426292	-0.612629977	-0.2883344188	-1.735204738	-0.2966385327	-0.2711843395	0.3445003733	0.7445864288	0.005627708725	-0.05249274267	0.6356370005	0.4924052667	-0.7068231632	0.625721604	-1.086209267	-0.678509883	-0.09028142535	0.2897814793	-2.254518846	0.01533620693	-0.05427385072	0.4340563079	-1.367829098	0.6050771169	0.4933932506	-1.041741961	-0.9712479877	0.6151347443	-0.0005892372257	-0.6362636658	-1.769563452	-2.047352328	0.5838788703	-0.03525271464	-1.661432882	-0.4622920324	-0.8561955006	-0.08145936084	-0.4956946713	-1.388499911	-0.8392928013	-0.246918871	-0.3509660206	-0.8132595993	0.391717566	-0.1261330403	-0.2830455401	-0.4625219979	0.459070934	0.9807617907	-0.8776625947	0.5154422757	0.2125623966	0.3255423658	0.91648628	-0.6247480412	0.4040321474	0.4106999193	0.2566733593	-0.7508030236	0.3937958607	0.4780277466	0.2683908521	-0.9540773166	-0.005569582445	0.1936992643	0.2162861339	-0.6800518761	-2.116978647	-0.07597321405
0.3184803535	-0.2362221681	-0.07378291446	-0.6017424022	1.448128041	-2.37087406	1.213222674	1.153605235	0.4240578819	0.6520367621	-0.543380904	-0.163486025	1.378464755	0.425961971	0.556211798	0.1535756458	-0.3830786775	0.4682361811	-0.3897727268	0.6412495869	-0.7736562941	0.2097613732	0.4439405061	-0.3234285885	-0.2580489719	-0.6422878066	-1.138983354	-0.03016658022	-1.248837302	0.4308784781	-1.098253585	0.7314324847	-0.002876698339	1.645511043	2.021865423	-0.4638490082	-0.5791228957	-0.2593067518	1.097094613	0.5552191743	-0.1325581006	-0.5982067763	-0.07559216188	0.7631126771	-1.198190218	1.085502519	-0.6153804148	-1.49574097	1.536441399	-0.4994449972	-0.208927669	-1.363825463	0.4708713135	-0.901162743	-0.2073038691	0.03707165488	-0.3448901209	1.571897458	-0.7721956796	0.785793284	0.5033775969	-1.110385547	-0.9120000539	-1.187131568	-1.708910941	1.405023692	0.7634883736	0.0797932061	1.083768021	0.6701863196	-1.135769063	0.8949338362	-0.4424752778	-1.685397421	-0.6829412306	0.410866166	0.9419492751	-0.4714970153	-0.128415658	-1.543573391	-0.1538347959	-0.08944352901	-0.04538172311	-1.703711669	0.05058343766	1.37691675	-0.09955211067	-0.5169513139	0.4860104383	0.163216211	-0.7719243044	0.1955067681	-0.1794828961	-0.6967502768	0.09468207099	0.4843461531	0.2595571518	0.2886273585	-0.9162719642	0.7528056465	0.3457029506	-0.7412601712	0.8170847597	0.3092633372	-1.337053157	0.3925568379	0.8770377391	-0.4149489236	-2.934982447	0.3669770348	0.5081541419	0.1406804297	-0.7235166757	0.1982768128	0.6199717916	0.5215002858	1.081441961	0.3053313175	-1.038450643	-0.6089057195	-0.7249640454	-0.8067924819	-1.340540311	0.1561539261	-0.9553569405	-1.003604356	-0.2721720733	0.4913606338	-0.3780344588	-0.8842973486	-0.0116613984	-0.2765865248	0.2667419831	-0.1721256696	1.304147042	-0.1843070348	-0.4697141338	-0.7624232021	1.132935855	-0.03154183546	-0.8081942647	-0.239625246	0.9597340468	0.8964109032	-0.3511044012	-0.6922208146	-0.9320393968	3.042846861	-0.1917236013	-0.8208258493	0.1939777052	0.8439858348	1.285906201	-1.212844178	-0.1182927423	-0.6673919258	0.6749748653	0.4184609592	-0.6978962059	0.2044452418
0.923815053	-0.06522950703	0.3109063706	0.03261967337	2.149263084	-2.585415206	0.1131162691	1.492862991	-0.5163947768	0.1083954905	0.7764861348	0.3509079665	2.089559831	-0.2372459528	0.1639657471	0.09369592735	0.5853653983	0.8798931675	0.9621994188	-1.432504613	-0.3068418447	0.06677862611	0.883652129	0.4315355826	-0.1012083695	-0.001476319573	-0.661475215	0.7605869941	-0.4937804816	-0.2553285102	-0.9952037821	0.2842870762	-0.405448764	1.646919977	0.7474348058	-0.5162932377	-0.6362183192	1.850925646	2.16062968	1.412383109	-0.05908482716	-0.4897899003	0.1216668318	0.942818681	-1.12879357	0.8973418278	1.120004147	-0.7669733095	1.476056164	-0.2401693466	-0.4985887533	0.1034735423	0.2807891854	-0.1255329614	0.4765392918	-0.1140585149	1.295556224	1.891911133	-0.295822224	1.183994953	1.995917043	-1.049506806	-0.1605255192	-0.08915005507	-0.8011062193	2.217864206	1.261910414	0.3077531332	1.482981478	0.2494011345	0.2112292648	2.041250136	0.6757164114	-0.5318851539	0.1846785738	0.5661398064	0.4895124929	1.047834682	-0.7011650458	-0.9583148027	0.1268249954	-0.8107493232	0.1528251211	-0.2438830754	-0.7363651137	0.7329249369	-1.432385472	0.6442542367	-0.6767698677	-0.362563321	-0.6789730135	-0.2872644351	0.8356545453	-1.966269941	-0.1530221418	0.3419438843	0.4800966306	0.8755825801	-1.357246861	0.3204488577	-1.022171242	-0.7718468887	0.548048841	0.2148967258	-0.9404846381	-0.4488543335	-0.08415696028	0.02782919881	-2.982869265	0.9193845993	-0.4610871228	-0.5939932085	0.659484747	-0.5108511477	0.05595390732	0.7480471963	0.4994323295	-0.1963090455	-0.4303644793	-1.183098645	0.3289256313	-1.514573114	0.1151444656	-0.378855199	-1.163089741	-0.5222067205	0.5458214547	1.496215023	0.9668200029	0.1712734628	-1.276223131	-0.8928374996	-0.05688866055	0.05003352684	0.9439748837	-1.189507505	-1.896930843	-0.1787422106	1.152441593	0.9570149558	0.05668608361	1.63946981	-0.1218137663	0.6894062707	-1.588970654	0.6334521183	-0.3518213391	1.065145977	0.2055624267	-1.245846811	1.028257726	-0.05735364398	1.329037848	0.5380879527	-0.1713496319	-1.213962609	-0.4987866202	0.4626954773	-1.359619287	-0.6600866389
0.3968723272	-0.3266137329	0.4512873216	-0.3176897778	1.801704388	-2.50826469	-1.612168215	1.172909924	-0.08493501925	-0.6402624983	1.11946207	0.1006329988	2.211325662	-0.01725858493	-0.3961642547	0.2259220699	0.7314866622	0.003829470089	-0.7569644712	-0.6713693608	-0.1800970162	0.6888733453	1.593664419	0.6127281645	1.032901804	0.9547235437	0.05410532774	-0.588095552	0.1112465027	-0.2629629633	-0.9744977645	-1.197356605	-0.9879849228	1.475741425	-0.160608368	0.5869116518	-0.943849094	1.282506717	1.632479829	0.9177044563	-0.5450980664	0.2735244587	0.00991742084	0.5888272061	-1.373372552	0.9250687873	1.400086817	-0.4162283787	0.7943126907	-0.1390070402	-0.6652644169	0.05309126997	0.3361948011	1.329284305	-0.6097006287	-0.61037734	0.5233550564	1.122416745	-0.2268101739	0.3014575859	1.581457746	-0.2659273128	-0.1886052127	1.571223258	1.407858585	0.9599413447	0.3423813884	-0.2041175965	1.169863364	-0.7748347873	1.352531666	1.079115761	-0.2148433489	-0.05052522977	1.578715918	0.4739548391	0.1684873565	1.386312114	-0.890029817	-0.4649045959	0.06786744289	-0.6566476454	-0.8787826474	-0.5997171104	0.09521970021	-0.4245220734	-0.3726784124	1.184951228	0.4166928978	0.2589791095	-0.577161503	-0.5998953359	0.8819849157	-0.8319554507	0.2945483477	1.033446282	1.116134036	0.356826953	0.3700867245	0.157478689	-0.3132024694	-0.7592235041	0.006622820014	0.2635999824	0.178889901	-0.6712723287	0.2919906472	-0.04666770706	-0.8849754985	1.236719605	-0.877889584	-1.478089642	0.1446846435	-0.4620764613	0.6597475918	-0.4605020343	0.1574945208	-0.5427137481	-0.9539603811	-0.4276199245	0.1672865389	-0.226255407	0.7224217492	-0.2702727152	-0.1898782372	-1.040878013	0.2393156068	0.4128497658	0.6797828923	-0.5273047528	-2.801259149	0.1546656695	-0.6860515766	-0.2211978063	0.6882521074	-0.07205273941	-1.07083292	0.422444763	-0.1761797796	0.9674828596	0.5798407825	0.1676622845	1.603153099	-1.593971268	-0.3858485726	0.6473355605	-0.2731875785	-0.3051846546	0.3322708939	-0.9123534176	1.471102195	0.7087126549	1.482248179	0.5100601786	0.1477228965	-0.3998630773	-1.41613813	-0.2450123333	-0.7656329054	-1.040646429
0.04207613352	-0.5377807547	0.7923287074	-0.7445352637	1.229314642	-1.873480655	-0.6158208472	0.7350138645	0.2496926346	-0.3581890104	0.4649071697	-0.1269903022	1.531118306	0.584479714	0.5335097786	0.4954386176	0.849891314	0.02083469976	-1.261492171	0.1289264409	-0.1965809572	0.4310350893	1.133087486	0.2273940866	0.2368407279	1.239351366	-0.03795230002	-0.6557277642	-0.3536681216	0.2734823156	0.1253440336	-0.552643983	-0.18005865	0.7799621085	-0.4862802018	1.480398775	-0.400414311	-0.04643407743	0.5951449724	-1.426886872	-0.5857652464	1.635526997	-0.3309156003	0.3332787647	-1.511833847	0.7536622111	0.8813164256	-0.3434380581	1.161282117	-0.4589201591	-0.2492770207	-0.7415298753	0.4114442264	1.122412579	-0.9195534162	-0.3531625696	-0.1940156306	1.131577007	0.3288333005	0.1379624208	0.9274056226	0.0460457372	-0.6812037224	0.4024435412	0.2846958609	1.230128879	0.418256431	0.3045619708	1.031832625	-1.264205188	0.2072268111	0.4639570501	-1.173221608	0.1642790688	0.689673262	2.872620519e-05	0.6403117952	-0.7405691578	1.913216123	0.7887810469	-0.2762179809	-0.5134998393	0.1272523954	-1.11192305	0.3906979738	0.265566588	-0.125798728	-2.310967713	0.5615502933	1.060134627	-0.4027181353	0.7924429307	-0.532080828	0.8945027515	-0.2535313814	0.6736158036	1.530599165	-0.6640413878	-0.399973218	0.3428419201	1.57548126	0.2749072931	-0.7589308679	-0.2599455789	0.3344849487	-0.4592964253	0.1251662963	0.7132906389	0.8417363344	1.100600566	0.1352682547	-1.533285369	-0.04642112301	-0.445138213	-0.4233954403	-2.177721267	-0.3800065137	0.1048591853	-0.8605105123	-1.871373408	0.5511008332	0.03416617416	0.1935628343	-0.6142527857	0.8743914387	-0.9489771378	-0.8550764693	-0.421569304	-1.11515853	-0.20037812	-1.776845911	1.114347598	-1.045724669	-1.586949185	-0.6156393444	1.170737448	-0.4140340012	-0.06932800081	-0.7028789521	0.4135751298	0.8331568981	-1.281825959	1.078295042	-1.810800082	0.5853491263	0.2945107847	0.02577313341	-0.2059453153	0.03000089551	0.1703898805	2.254309116	0.7068290308	1.338342439	-0.7717859884	1.028858562	-0.1514965273	-0.612094352	-0.6964304429	-2.000908581	-1.068186716
-0.5217149175	-0.08658979376	1.227966041	-0.2397514771	0.8870506138	-1.106451446	-1.177814163	0.6957831848	0.5402051804	0.01467670155	-0.2582420415	1.015744372	2.053094423	0.1074775779	0.9620100232	1.428615632	2.425985943	-0.007086100477	-1.340334687	0.06676269884	0.2968531716	0.174796387	0.08014692452	0.4589137506	-0.5563730103	0.9531380018	0.8840641688	-0.3850031273	-0.8087438661	2.022968056	1.742064983	1.321732857	-0.4306593815	1.285770616	-0.7112208854	-0.3384000788	-0.120341994	0.8673647183	-0.1481692319	-0.9501379619	0.1795076585	1.908007397	-1.208699895	-0.3692564959	-1.138368209	-0.5925875981	0.4207944969	0.5050169292	1.43313025	-0.6102415163	-0.2835813239	-0.4884689147	0.11320373	-0.2760357362	-0.8248350258	-0.2710807865	0.1132583006	1.640778488	0.9696397981	0.396586852	0.7114690877	-1.179782507	-1.123069145	-0.878664308	-0.08646582721	1.142879285	1.038325332	-0.06819666634	1.598544644	-0.6420087769	-0.4497964989	0.3392441149	0.1672244854	0.9325054009	0.4971884181	0.6977743895	1.61794075	-1.518950513	1.687657175	0.3557540991	-0.334862426	-0.1695170817	0.4792252968	0.4828170309	-2.076178461	0.2200758202	0.8101428833	-1.636433543	-0.7711915766	0.5031993008	0.2318344291	1.293475668	-0.1192865062	0.4117959558	-2.049430205	-0.4111209552	1.519725366	-0.3470689242	-0.3207482649	0.2529390673	0.3431578976	1.10017757	-1.071104984	-1.695302301	0.5669826154	-1.167662557	1.79014439	0.8220092213	0.2747653981	0.347203781	1.471553964	-1.371939264	-0.6698843773	-0.4870808598	0.4311845294	-1.241404365	-0.9583621675	0.1910499216	-1.020152804	-1.675924646	0.9777285458	-0.6641723483	-0.470058749	-0.2347393667	-0.7792600128	0.6054850833	-0.9633799911	-0.1830667045	-1.810770621	-0.4132195985	0.6007229098	2.02204833	-1.310078547	-0.2855753646	-4.222627979	1.567854524	1.440570809	0.1502163614	-0.9145272879	2.397493825	-0.4547235184	0.2510333683	-1.226304005	-1.057802487	0.8206578645	0.8918074892	-1.532971878	-0.161963281	0.7570735393	0.2889548349	1.012559499	0.9816187329	0.5898179899	-0.515928688	1.623126021	0.6894204607	0.9269895256	0.7968808304	-0.9832963691	1.048418209
-1.569944696	-0.6659257302	1.64871984	-0.4763957444	-0.2089111132	-1.140382319	-1.242827725	-0.3328478068	0.5749543882	-0.4918331557	-0.1966069524	1.792544746	0.8554706699	0.5486727977	0.8029014549	1.598829579	2.214278904	-0.291397652	-1.5012633	-0.5248596691	0.1108637386	1.863036781	0.97690841	1.31431109	0.5948459712	0.4892640457	1.395211318	-1.434568723	-0.5362266351	1.641865143	1.541760427	0.3803191536	-0.453228037	1.378056835	-0.2400173749	0.574741867	0.3405289908	1.231719886	0.9250939676	-1.550809626	1.267495137	0.877213827	-0.8222313105	-0.6004272618	0.001397830736	-1.541776194	1.321642344	-0.4379413873	0.500231956	-0.6269887904	0.2267185368	-0.5718986381	-0.3124531249	0.4218940919	-1.538301131	0.3861483267	0.455451365	0.4785481679	0.5274614547	1.523555938	-0.3099839883	-0.8889150771	-1.406309148	-0.6935466405	1.028663683	0.4084061532	0.6606620354	0.9175015073	2.222247359	-1.652946645	-0.4012834675	0.7128199972	0.3262300833	1.666623908	1.650815355	2.303562745	1.464622656	0.104559169	0.6994069494	-0.5499760237	0.4801864698	0.7527900106	0.1781232207	1.141627162	-1.438220191	-1.327788047	0.3829385203	-1.747897902	0.3777985153	-0.1226502314	0.7709514743	-0.4084040059	-0.9295397082	0.07907854594	-1.974861212	0.9554004694	1.028901528	-1.274301628	-0.7404018058	0.6684430647	0.4541084682	1.727730789	1.016805316	-1.322376064	1.044208169	-1.055651266	0.9637221693	0.1252467071	1.128819752	0.4296824821	1.111026707	-0.3961111825	-0.4506464436	0.2039934565	-0.3581240435	-0.9951816269	-1.252957217	-0.5844363987	-0.4321597313	-0.6637143149	0.5024759106	-0.7044620315	0.1276902929	-0.04734814084	-1.268646423	1.24779861	0.6604992195	0.6207557815	-1.419747318	-1.178738365	0.2821145356	0.1180017685	0.1652149797	-0.07956719158	-4.589098944	1.952974672	-0.6695729724	-0.07115417426	-0.06760532188	1.455264014	0.3982846968	0.4078327513	-0.376932983	-1.29687918	0.2686860301	2.28327834	0.3962606003	-0.1326558261	0.4977895442	-0.5370114757	-0.403747922	0.6762669405	0.1297667276	-0.6804498085	0.7663684861	1.059521772	0.8265105356	-0.5238417594	-1.074630747	0.5482273502
-2.119765595	-0.5411660362	2.22732762	-0.8150950139	-1.196120996	-1.566494201	-1.174614883	-1.325201713	0.8008154717	1.112655266	0.2869432284	1.813752666	-1.007418937	1.937063107	0.4877328167	1.71211146	0.3299096506	-0.3662438576	-1.310221908	-0.2010679164	0.4652836142	0.9976429678	1.25323716	0.8943874613	0.2104610519	0.7317280802	-0.5925478206	-1.246633176	0.02374800087	0.826515522	1.204628707	-0.1869680354	-0.3823673136	0.3560314497	-0.2737539689	2.336170475	1.298482443	0.2391883491	1.352272818	-1.233801733	1.874594572	1.464489176	-0.6947966615	-0.5599325471	0.1473586889	-1.461035038	1.653806916	-0.4357829313	-0.2567599139	-1.110670991	0.3322907852	-0.3590222625	-0.1234828921	0.7572665634	-1.716277001	1.002833394	0.4873301181	-2.218863402	0.8203322798	1.173761319	-1.491404111	-1.619849799	-0.2065203413	0.6417476475	2.613529424	-0.6903940854	1.470984328	0.3288715166	1.595233686	-1.622192197	0.5311736992	0.7904261087	-0.6583366053	1.78679938	1.346298408	1.672434611	1.904554578	0.3313176377	1.591145376	-0.009351912818	0.377245067	0.8942083008	1.161744829	0.5255828331	-0.9159364452	-0.09691376166	0.6105789822	-1.586474143	-0.3641369416	1.146191377	0.7720985504	-0.2405588286	-0.7014732414	-0.1099125615	-0.4835792508	-0.8841381679	0.9142974954	-1.488301889	-1.003833282	0.9248364003	-0.09197790002	2.527388334	1.252769445	-0.0344202646	-0.5441105347	-0.8177041055	0.439164346	-0.8658872419	2.32199595	0.5268606161	0.2339159959	-0.1536929263	-0.6408810215	1.616131181	0.3418565913	-0.8369257768	-0.7491300941	-1.350402138	-0.6045223922	-1.015374584	0.6328568148	-0.8912993755	-0.130451046	-0.473018797	-1.220879014	1.041758162	0.5610142492	0.7160830368	-0.6393882664	-0.5128119094	-0.3621901236	0.4231211539	1.412922882	1.042899311	-1.588527161	1.266921062	-0.4088991187	-0.1019138984	-0.06572998201	1.223548437	0.5962279895	-0.1043915506	0.3777457749	-0.5789613183	-0.5563819648	2.374773478	-0.6071191056	1.120903998	0.6979228414	-0.2697639345	0.4779013774	0.9813064408	0.3913544402	-0.9473045225	0.4915486005	1.450345241	0.5651825159	0.2200579706	0.4938210741	0.5737485587
-1.730256663	-0.4897627988	2.054761218	-0.5677387611	-1.097126207	-1.846037137	0.08606799669	-0.5737717225	1.400965763	1.178508561	-0.5086396573	1.378624697	-1.326916898	0.9760891892	-0.4013080828	1.995829137	-0.7734228074	0.8606904006	-0.7431516148	1.358015624	1.396414816	-0.03236188248	-0.9250349806	0.4867725347	-0.9518162759	0.8525565955	-1.20809338	-0.6890630603	0.782433487	0.8790671857	0.3395405338	0.5224495913	0.3074918774	-0.9816337997	0.234926099	2.2426081	1.041292417	0.6942962752	0.9701661686	-0.8628099055	0.8557982601	-0.4919919949	-0.947970457	-1.144342207	0.597244488	-0.5605929525	1.060139224	0.3314733318	-0.9134870465	-0.7077326319	-0.1532594407	0.7244798216	0.04486953132	-1.057950196	-1.686980499	0.993279033	1.010576387	-2.244461321	1.406066064	0.3893192851	-1.801567294	-1.784932819	0.2873045685	0.2527098582	-1.031095477	-0.6158254187	0.9069677222	-1.69262609	0.6406311047	-0.4740867073	0.7268243705	-1.363265704	0.6088781811	0.2929336589	0.06682985422	0.8312601003	1.923757354	0.7755816528	0.1592242254	0.08162958929	-0.2399037579	-0.8167043293	0.9159996906	0.1598824808	-0.3323344586	-0.4451272075	0.6672423583	0.5007820121	0.3912245288	0.6338785255	-0.2633795628	0.9701688756	0.1081685672	0.6310528507	-1.245893602	-2.45488611	0.9571793582	-0.6662336143	-0.981095137	0.6445985861	-2.136682757	2.053569331	-1.65488437	-0.2892257259	-1.406518716	-1.093253907	0.1330975421	-1.283598401	1.539274394	-0.2160849034	-0.8092172631	0.2446585249	-1.060376988	1.054657509	0.9543607668	0.3284969773	-0.627746104	-2.577270396	-0.1305232611	-1.283134825	0.0744244375	0.5984542746	0.3906643115	-0.6457529776	-1.342139291	2.897901125	0.4885721743	0.512088756	-0.5905480218	-1.553312074	-0.3791276747	-1.278535192	2.112023096	0.3872604749	-0.2512960692	1.540119794	-0.6489979368	-0.06552633959	-0.4029385834	1.884926378	1.663166495	-0.1675993459	0.2296252	1.662906546	-1.199010702	-0.04042840481	-0.9739955445	0.5058374766	1.167274734	0.3177180281	0.2256263199	0.5274851542	0.8880879528	-2.427314177	-0.5438555654	1.01454676	0.4912645098	-0.519090933	-0.0668351619	-1.913967802
-3.255759439	-0.1221848837	1.158751018	0.3702700738	-1.278100028	-1.759168219	0.7919012135	-2.429341533	1.900492198	0.9261328497	-1.550387486	1.847614072	-1.411586952	1.543188361	-0.2008933737	2.224769982	2.240580132	-1.163578603	-0.5316891772	0.3107388467	-1.082252727	0.6328341409	-0.7049429866	0.07443189249	0.034163055	0.3833258995	-0.05156814184	-1.912547427	-0.2635775191	2.484675567	0.5238530808	-1.022725774	-0.5610894605	-0.6640091766	1.972899525	1.20991051	2.914835128	1.77286382	0.1269885768	0.6990383008	-0.0977722322	0.2367700376	0.3465434861	-1.409891103	0.6584753624	-1.504709695	0.07439947285	0.4360614064	-1.416369628	-0.7453913654	-0.4426607711	0.6808426373	-0.5917838899	-0.285774974	-0.81172681	0.5927878946	1.044949904	-2.376410871	-1.130438279	0.604919467	-0.7600128578	-2.591402026	-0.9071342748	-0.4188614403	0.1105092553	-0.5096935405	0.8331698826	-0.4034302996	0.48432896	0.412926472	-1.693001565	-1.136561423	1.709288718	-1.661355191	0.03490571037	0.06981639329	1.019514278	1.620183203	0.4913642418	-0.5269454174	0.3715030358	0.1156650853	0.6606124764	0.8252960521	0.988389053	-0.5585824262	1.536200151	-0.697952275	2.132644341	1.105099935	-0.145566858	1.282141445	0.4010440491	1.855413247	1.388017927	-2.308552682	1.08979823	-0.7592361251	-0.4640798574	0.6823966522	-0.1764608864	2.897656289	1.457742715	-0.1268979909	-0.8549613859	-0.956292618	2.846617962	-1.537402892	-0.4035034272	0.7202348467	1.571334466	-0.3326728146	-0.2772111978	1.910303501	-0.88532902	1.270293879	-1.641710157	-1.847784518	-1.38522997	-0.48083297	0.8094631047	1.891015819	0.4316387621	-0.0629935043	-1.245505509	0.8188044824	1.935164442	0.1861061823	-0.4396727288	-2.854055863	0.5642940283	0.9933090389	2.809734554	-0.07632150542	-1.275137064	1.289441874	0.01259801578	1.951761902	-0.06380400561	-0.3743378986	-0.9232563907	-0.9044059056	-0.1738866309	1.701061031	-1.171109736	1.733669729	-0.5176527549	0.01393989342	-0.4588314322	3.060430278	-0.4657263718	-1.554068867	2.053568871	-1.288549408	0.5062096452	0.8810118036	2.876063412	-0.454875355	0.7078698026	-1.380394118
-2.938082848	-0.8270411986	0.7721974202	0.2317893772	-2.199054775	-0.7333468689	1.555780531	-2.059620914	0.9540933316	0.2771878873	-1.198021353	1.551076097	-1.070691821	0.7425508268	0.02213503496	1.708338216	0.3173749281	0.415827627	0.384575177	0.08579995108	1.048126406	0.08226065848	-1.116768033	0.5602738247	0.1033395652	1.122447944	1.523769577	-1.378521471	-1.358016015	2.355893745	1.018016068	0.5782188837	-0.3322881376	-0.6469505487	1.068951765	-0.8610222	1.116632914	0.5276972436	0.3397270493	1.073246607	0.9086947536	0.2031921916	-0.4319241086	-0.1882971032	0.2760613296	-1.472174874	-0.3083564321	-1.071660145	-0.2347989377	0.03232764624	0.2887622335	1.062756586	-0.5122847207	-0.6120369887	-0.8348878296	0.8333729016	1.008191752	-1.515291588	-1.143786368	1.470713914	-0.2808675257	-0.2707638262	-0.8400816785	0.3923925986	-0.01149955627	0.4152336461	0.04278206566	1.434893314	1.348287898	-0.3168755131	-1.279429244	0.631358159	0.0554161172	0.02893527989	0.5532992332	1.194157383	2.087086588	1.731475779	0.7654797033	0.6338154123	0.5718426512	0.583166479	1.053796005	1.337554972	0.04381974911	1.263127137	-1.039410142	0.8709261759	1.700199345	0.3912626833	-1.015864137	3.375406946	0.1118986659	0.3679708386	-1.476583737	0.3864696412	0.1985960483	0.5221128709	0.01565344281	0.6998271027	0.1505031664	2.887080799	0.4151740318	-1.959019907	1.154797327	0.6516284029	0.4483066643	0.3947110074	-1.929067708	-0.622739407	0.9218120649	0.3745582757	0.8420866719	1.570735461	-0.4013532195	0.4988712599	0.5645752755	-0.8963207078	-0.4637066797	1.049164736	0.09175355252	-0.04338312566	1.321609637	-0.3564827454	-0.8773103571	0.6117114058	0.408653908	1.975480679	0.1207556995	0.1961544011	1.035769811	1.225490216	1.841509521	-0.4220118769	-0.09456758175	2.533372194	-0.8771303543	0.3998558248	0.7522328109	-0.7228541105	0.4730289044	-0.4366710435	2.159181234	1.043190778	-0.8464462228	2.380951341	0.04346671718	2.355320042	-0.01367075941	2.367299905	0.08526642488	-0.06143370582	1.119344336	-2.015082899	0.4706851535	0.1406455619	2.228253424	-1.162879754	1.021789986	-1.029168411
