melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114
-0.2183188431	0.4043376872	-0.6413460049	1.077161118	-0.4006872474	-1.090270653	-1.35691099	0.4640292462	-0.125777967	-0.2086441079	0.5211905091	1.084270609	0.8405479321	0.942438541	-0.2894049505	-1.400951073	1.073551728	-0.1582240482	2.336997139	-0.9385908431	0.5021544454	-1.889466048	0.05961109458	0.0385059591	0.02864541525	0.09697567194	0.5179885851	1.013296552	0.2242659251	1.091044832	-0.195629664	0.004163267563	1.563763574	-1.081174159	0.1393736874	1.078335758	-0.4389636764	2.974128817	0.1383501005	-0.4329199391	-1.662301725	-1.719437347	0.9014952308	-2.113919455	-1.948529878	0.1195832416	0.8964584848	-0.06224906201	1.603708477	-1.497953853	-0.726692124	-1.130829112	-2.157685559	-0.4818142936	1.918733077	-0.7590152952	0.1893399721	-1.721657695	1.014883676	-0.8584446615	-0.1370602718	1.896670785	-0.06378168732	-0.05664845721	-0.02971807494	0.0009441477904	-0.3674081576	0.6545860916	0.6424846004	-1.175677986	0.4329309531	-0.6563778077	2.706260884	-1.703090763	-0.2116350288	0.8497887732	0.9304172183	-1.331585309	-0.9215737313	-1.296526116	0.3796255239	2.369582665	-0.5722666161	-0.3868469896	0.6954527766	-0.04389143659	1.104820546	0.3008943106	1.515995948	0.6441378188	0.0337715327	-1.112343338	0.9617692439	-1.70769249	-0.7417443305	-0.1568595027	1.884950583	0.2957425151	-1.328157235	-0.2379990179	-0.08308575919	-2.146709207	-1.155805863	3.025268519	-1.530224683	-0.351136406	-0.298546824	-0.8352307197	-0.7852901576	-1.025795742	-0.6050401397	0.3350835607	-0.3251816291	-0.6408535305	1.032399418
1.304039949	-0.4930121556	-0.6297241086	0.6970736769	-0.4206367769	0.03526915983	-0.3263504888	-0.2842710391	-0.2032727044	0.5656144428	-0.7347392238	1.216463613	0.4618663076	0.01570384081	0.2053043092	-1.933054985	-1.461734411	0.3108044325	1.654484053	-0.9787910229	-0.5660241573	0.293984507	0.5490863934	-0.2387992053	0.3767110591	-1.077951897	-0.3502732414	0.2967637628	-0.005393885386	0.6429344024	-0.8606419377	-0.596529256	-1.052756827	0.3623284639	-1.012085961	-1.270966424	-1.511208571	1.191739061	1.004730507	-0.3981314766	-1.279402927	0.7185869908	-1.232911672	-1.865890845	0.3108251768	-0.4092478128	0.7481846666	1.311367919	1.796834435	-1.218991414	-0.2645302156	0.2218038519	-0.4694755798	0.1689064112	-0.4352743461	-0.4286924588	0.9600283405	-1.589586155	-0.8177730055	0.2709898397	-1.195521454	1.230450894	-0.05740835911	-0.4449839495	1.043030043	0.4354095674	0.7619010661	-0.2717187393	1.311410987	1.775575807	-1.129234242	-0.1456877907	0.144836402	-1.148801915	-0.1068156385	-1.747615098	0.6121912921	0.8159373655	-0.8529526563	-0.5830957068	-1.231728991	1.438724616	-0.4776546177	-0.6709863074	2.037288145	0.3406177352	-0.2432147818	0.5145786507	-0.4763901713	0.02893833559	1.674477641	-0.7444458753	-0.07818346531	0.3506118507	-0.08997421802	0.8558277557	1.401741964	0.4100002322	0.9719994407	-0.03286401805	0.8627796932	-1.048818104	0.2904899631	1.879695708	-0.2530741924	-0.4301595264	-1.381674489	-1.569067594	1.032214056	-1.523355058	-0.3562374579	0.8994458218	0.8449995108	-0.4347219708	1.076653745
-0.08650479252	-1.210069199	-0.8432613271	0.4212070914	-0.4220776313	0.08592777929	1.034507095	-0.08835746811	2.040505907	-0.02912406124	-0.9970840904	0.8302574721	-0.4623871218	-0.2192736153	0.5199897164	-1.33108095	-0.1653224831	1.307917782	1.065993238	-0.3651659674	0.9011818071	0.9754632393	-0.8538463157	-1.78770598	-0.08219619874	-0.5081798581	-1.242037203	0.03526757425	-1.250247295	-0.5491001041	-0.8997482709	-1.10373126	0.1645117673	1.528267648	-0.7778613749	0.5894518224	-0.4284017381	1.621017432	-0.7889802132	0.6737201477	-0.5100438679	-0.3265115435	-0.4272327539	-0.1869247896	-0.5131180101	-0.7515528506	-0.650427267	-0.6640237713	1.283465385	-1.648550333	0.2469507987	-0.3998567387	0.8376237211	-0.4869177316	-0.03196990114	-0.2033303499	-0.5539796668	-0.142073217	0.2322655664	-0.8769191467	-1.127259849	0.7576607328	1.618530414	-1.237133255	-0.4758043756	-0.4910986036	0.7621835893	-0.6680404987	1.522153732	0.8160650358	2.321018736	0.5603511499	1.022747232	-0.5048902386	-0.2782343996	-0.9891381454	-0.06868317299	0.9893226817	-0.4098361778	-0.5962662698	0.2605582672	1.298277992	0.5293053149	-0.3824543249	0.553168291	-0.1255851328	-1.019000382	0.4926800554	1.194635113	-1.072119871	1.057603068	-1.6894264	-0.7755620694	0.1798220405	-0.2199088638	0.5772692835	0.3725051868	1.279500602	0.2257311823	0.4258440785	0.4834568991	0.9373798112	-0.7450368257	-0.6286861588	1.264072744	0.2267285973	-0.450289043	0.2813308424	-0.374133319	-0.3229166275	-1.179083266	1.196132712	-0.1788297187	-0.5032408217	-0.01550462451
-1.302256649	-0.7026387388	-0.3352786307	0.5654478973	0.06926216772	-0.2898633583	1.130653507	0.9566058152	-0.05459801026	0.3209653951	-0.2670177409	1.222154349	1.033139129	-0.1839904908	0.1347835201	-0.4472009539	0.4439293738	1.792915235	0.7247621704	-0.05718336231	0.8888372488	0.1389819745	-0.002550038488	-0.07330330404	0.9758267345	1.116588494	0.08364347213	0.8239266354	-0.6646475952	0.4288668776	-0.5336854341	-0.6289500756	0.7460687617	-1.691622475	0.2915805601	0.07007045873	0.5652205277	1.685090483	-0.5709942856	-0.5820156032	0.77982483	-2.206417212	1.318340986	-0.264716949	0.4201609145	0.04755815016	0.7080299465	0.4078582045	1.805555182	-1.366357748	0.02506387304	-0.2705817126	2.001887873	-0.3359912851	-0.04109076302	-0.4984420989	-0.2023941132	1.377712847	0.3530130129	-1.419218505	-0.4717987234	0.06138576775	0.7376113253	-0.5060895213	-1.203294991	1.378920352	-1.491634521	-1.06944107	0.9235194193	0.1066606793	-0.9760961891	-1.031153808	0.2354854741	0.09394274863	-0.6442461452	1.870943577	-0.2135361929	-0.3691286029	0.3562178134	-0.521994252	-1.215154179	1.55784839	0.9970562641	0.1093646865	-0.2755691983	-0.583484609	-0.232958125	0.6533393674	-1.015223432	-0.8653560812	-0.7722843892	0.2187614362	-0.3041971259	1.466519486	-1.762341696	0.03408580313	-0.3058877266	0.373255747	-1.534651616	0.4969763942	-0.392023926	1.635722737	1.074996692	-1.148976531	1.092743663	-0.9414553223	0.9594237836	0.4617298665	-0.6302825765	-0.9166495155	-0.8262291226	1.403320632	0.4545324046	0.08856772618	-1.423448383
0.4609231572	2.097028831	-0.4723456135	-0.08892653719	-0.3335492773	0.1862935864	-1.115790111	0.6486336594	-0.5293159616	0.6539609866	-0.5199508426	1.444020922	-0.473881662	-0.135254369	-0.08393523876	-0.5362028427	0.05050379028	1.319545439	0.2025234304	-0.9221107765	-0.5141681475	-0.5045041567	-1.196757034	1.407652444	-0.2890977364	-0.7961003314	-0.9961295755	0.1458725129	-0.4159017981	1.318178468	-0.6846016824	-0.4484790179	0.1491133956	-0.2928167513	-0.06890349041	0.3270358892	1.557947782	0.1507914799	0.4245926867	-1.210126786	0.06717921213	0.08085104463	-0.117715851	0.714509532	0.08004931437	0.6100660964	-0.8076874984	0.6138543088	1.635233369	-0.03002747661	0.2972112232	-0.1242297924	2.106430972	-0.7989384197	0.161528382	-1.21150666	-0.2283715765	1.406998983	2.179853459	0.8178339963	-0.4466614968	-0.5349725461	-0.5195843948	-0.01057238128	0.4637761036	0.4882900235	0.4162920687	0.5055730413	1.849069577	-1.111515744	-0.02388399508	0.3344714709	-0.350436261	-0.4189160047	-0.7944234785	-1.08532659	-0.05757847951	1.192485836	-0.7997339608	-0.2904023398	-0.3576323046	1.009485361	1.178226708	0.04893356644	0.8591213374	1.785809197	-0.815841547	0.7356751115	0.8610536331	-0.8786681386	-0.883659469	-0.3699423772	-0.4033660428	2.896319137	0.5576258146	0.08340377689	-0.959520458	0.345834761	0.3437158825	-0.3277562334	0.3481221542	1.579617585	-0.6526221269	0.6714930856	2.24200993	1.081525682	-0.8579754996	0.1407683719	-0.2597517275	-1.081634832	-0.7610599843	0.8783955487	-0.9122366223	-0.4344736162	-0.08084069356
1.018672534	-1.132488496	-0.395109155	-0.4128971593	-0.6506837264	-0.3391769976	-0.08613273453	0.4941959138	2.736905706	-0.4260999602	0.3005628571	1.22987921	-0.1664298386	0.7232391657	-0.5630941297	-0.5390263907	0.5081028689	1.027329182	-0.7279810041	-1.105967717	-0.4838669828	-0.3748373225	-0.9517968981	-1.866208532	-0.1745012344	0.3747425103	-1.50768374	-0.4471948742	-0.3679799668	0.8147784579	-1.003970289	-1.032641456	0.885356106	0.5511958503	-0.1640829577	1.882525366	2.001172521	-0.1189226761	-0.2347130578	-0.3246774318	-1.148478951	-0.9055912531	0.6922200887	1.724996681	0.7569700605	-0.4667326845	-1.225255895	-0.9994645076	0.6738077917	-0.8547223761	0.1607655461	0.01880322923	1.661904391	-0.6824243034	1.512329928	-0.1215713046	-1.042661532	1.747758384	-0.6905791443	-0.6127570696	-0.2331085606	-1.571688029	1.275796516	-0.2051020013	0.3819611889	-0.7702948301	0.1801355442	-0.1826206041	1.508537668	-1.084080697	1.06863115	1.316106933	0.124450775	0.05398877356	-0.4383439928	-1.480083942	-0.2078433462	-1.765664792	0.6284513507	-0.4768559926	2.123248282	0.2462009239	0.8651641566	0.4285997598	0.3246563562	1.39658451	0.9039425348	-0.1683750701	1.118438494	-0.6581425833	-0.07690689248	-1.330356908	0.216798933	0.06140088848	0.6691355014	0.688817089	0.3122895887	-0.1013100018	0.07549198477	0.8789364589	1.075509234	1.694763075	-1.695708994	-1.227769594	1.801972319	-0.1414110454	0.5607537656	-0.05262486436	-1.394256795	0.009176355842	-0.1529520989	0.3250669705	-1.498884737	0.8216191141	-0.8564545481
-1.356460449	-1.153996691	-0.5092005623	0.008786765581	0.3165819439	-0.2440140517	1.111611089	1.326168929	-0.3868722651	-0.5219326674	-0.7533396602	1.795221321	1.219443788	-0.1557384411	0.5029999105	-0.6965567444	-0.8191998167	0.0323474277	-0.1846643999	-0.630953884	0.5012109758	1.217589867	0.01766283417	-0.7157630855	-0.05152169327	1.513418108	0.1708787392	0.2960175293	0.02645536568	0.9994486521	-0.5007485464	-0.3656605416	-1.078378278	-0.6545922229	1.336173495	-1.912802383	1.748517569	1.624778995	-0.803904958	-0.142766169	-0.6618797487	-0.3910213729	0.4681616255	0.00430261485	0.7562016506	-0.06232935823	0.2613108058	0.278095546	2.037940381	-1.536565634	0.9144703766	0.7639242317	1.515024067	0.3638332017	-0.9064547564	0.2435334941	-0.6195362677	1.117312787	0.05675662706	1.035462507	-0.1569285981	-0.07625593002	1.458388798	-0.2578899338	0.6020632276	0.2625903348	-1.378174209	-1.385533171	1.234361028	0.2475416534	-1.009541109	0.375862205	-0.2792424534	0.9550362125	0.8493149783	1.539194836	0.2835474448	-1.467927868	0.8126704044	-0.3188166772	-0.4799176551	-1.02572632	1.090514693	0.3092343528	-0.6335128399	-0.7572751205	1.811091296	-0.3224071326	-0.4930191147	0.03793385555	-0.5477728742	-0.08856952538	1.435225045	1.275524678	0.7727932395	0.6675922793	0.5913232704	-1.260061382	-1.454026739	-0.7656792355	0.2148130806	1.775965861	0.6443674664	-1.231213204	0.7771410974	0.667344899	1.480582682	0.0704378838	2.360435852	-0.3414479579	1.01958031	1.831259035	-0.4360215834	1.263826493	-1.755265327
-0.02375440564	1.120855874	-0.8149703491	-0.6416021133	0.2287161926	2.307746395	2.110166898	2.197768307	-1.249658299	0.4793232589	-2.524799681	0.8512729933	-0.7759112557	-0.4843257726	-0.4370345722	-1.005162071	1.166514975	-1.232811079	1.199561618	-0.2931713166	0.7196298026	-1.037543914	2.359279093	1.307198475	-0.7672767884	-0.8961792298	-0.4616351075	0.9973031764	-0.8765967233	2.055094606	0.03246513949	0.8762470909	0.6345849001	-0.7273660951	1.076895211	-1.48924598	1.674480371	2.455284172	-0.7725286371	-0.6166585873	0.8991508301	-0.7074319167	0.7392804291	-2.067674723	-0.2157537495	2.538164172	0.3143671108	0.6000797612	0.8435107489	-0.1961158744	2.124867617	1.309839634	0.3054018793	1.991038743	-2.518082132	-0.1962324451	0.4727742181	0.6550261093	1.525659839	0.4920976499	-1.574305116	2.370446057	-0.6065836829	-0.01726279106	-1.59804917	-2.984497784	-0.4240905193	-0.827559882	1.466482159	0.6504684149	0.02282999714	-0.5768014155	-0.7612170125	1.044969439	0.1821875973	0.3274602418	-0.7329844229	1.217362594	3.011430705	0.1731136794	0.7508164639	-1.384708185	1.911207259	0.2434494547	-0.08803313412	0.07794638513	1.071605144	3.87974633	0.06776250336	1.455367794	1.225080677	1.11603562	0.2454521487	-0.4059455477	0.4854144782	1.899571963	1.072935378	-0.6787390858	-0.09998391135	-2.445318351	0.1594086511	1.938559078	-1.659142049	0.6684990856	-1.362620281	1.441739101	-1.896146642	0.0401363774	1.847978275	-0.287343507	-0.2644191197	1.149946031	1.441720574	0.2006666082	0.1403612576
-0.2592910674	1.279399703	-0.2538686168	-0.9361769533	0.8142094069	0.9874031926	-0.9393223743	1.143260026	-1.198527596	1.206273854	0.5739027871	-0.055813284	1.936282062	0.6523630107	-0.5791668966	-0.8377834524	-0.5546276109	-1.215244462	1.804732488	0.9762049494	-1.280977244	-0.5651520164	0.1621340213	0.6880520178	-0.3726670661	-0.448687261	0.0477993739	1.667971714	-0.1754281248	2.136566754	0.729625788	1.822492734	-0.377665312	-0.6353885459	0.5304994825	-0.4922577544	0.3342027297	1.026132069	0.5006116758	-0.492955123	0.5141408133	-0.9837123511	0.300931524	-1.368708614	1.034193725	1.406668979	1.555223788	0.1880965551	1.870087676	1.300067272	1.50473437	1.573122638	0.4188737966	1.356234039	-1.486847955	0.6549503912	1.146119926	0.7005091792	-0.05601128904	-1.228888283	0.1260609472	1.337124081	-1.085548833	-0.1212297016	0.9944108235	1.17262932	-0.07555445247	-0.4266661289	1.775582866	0.6777942981	0.2230807828	-0.7136301356	0.07220084268	-0.5504993046	-0.1061010747	-0.06553879788	0.3270107957	0.9093252186	1.678427686	0.929786603	-0.9504536209	-1.308846672	1.47851085	-0.02940283703	0.9011749411	0.5590548991	-0.3251327348	-1.054054528	-0.9838620531	0.5626593068	1.235639334	1.336731704	-2.050228669	-0.5076301535	0.1670970569	-0.0227482375	-0.5413098611	-0.6645963412	0.3716521677	0.03161707493	0.01613872725	0.5539676488	1.020910823	1.440554838	-0.5264705794	0.001456266781	-0.7882605242	-1.101606665	-2.261705273	0.3708928374	-0.558620501	0.2757260057	0.9873507497	-0.002402024444	-0.5412226812
1.814056886	-0.07820327785	-0.1804404675	-0.7965469406	0.0998913426	-0.2645543898	-0.1936659192	-0.011562072	-0.5188212905	0.9976079375	0.115797775	-0.04871454682	-0.2606309204	1.161205812	-0.6007556196	-1.491773892	-0.762020128	-1.320489298	1.325800117	0.9671862618	-0.4847590348	0.7065357977	-0.341572611	-0.5122940488	0.2089483919	-0.7516228667	-1.333907036	1.750004725	-0.0440147372	1.702285441	0.9668824249	1.504857372	-0.6138714787	1.026751771	-0.9974574351	-0.7672865342	-0.09668415723	0.3464778297	0.6553632777	0.2251132874	-0.02854153772	0.5749977945	0.008166361074	-1.591807248	0.5605635431	-0.3313369633	0.0708820635	-0.9493735611	0.4167130215	0.2246693214	0.1865677136	0.5105628526	0.2098672392	0.3713554208	0.2324681955	0.8987847248	0.8636606975	-0.1221728994	-0.7063126748	0.06721991394	0.391871554	0.284404412	-0.04132951527	1.4184754	1.413996384	0.1531950827	1.109082167	0.539417711	1.235457207	1.882575207	0.03374130072	1.766198933	-0.4208104288	-0.3757963888	-0.357020984	0.331814697	-0.6256061264	0.4067898908	-0.1108523683	0.4923989874	-0.9126819883	-1.538051503	1.062604405	-0.5718945084	0.8813869309	-0.456638363	-0.3592282867	-0.8370696206	-1.567686087	0.6069602962	1.230081503	-0.08678111274	-1.558041132	0.03657154768	-0.1387865754	0.3715911422	-1.073803046	-0.5436642048	-0.06181623183	-0.4011042844	0.1860229866	0.4148809596	0.8793016	2.205472106	0.01394990201	-0.8286777134	-0.5355839261	-1.512671025	-0.4041090151	-0.2666388671	0.7004078219	-0.5067372657	0.07824126725	-0.7013657303	-0.4004729197
