melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098
-1.130717672	-0.6273343454	-1.491806663	1.031418367	3.176764036	0.933283034	-0.5842281643	-0.5722279337	0.4236675786	0.2229116178	2.295173143	-0.3835109889	-1.458309305	1.108766442	-0.2709184638	-0.9950938024	1.085036688	-0.3053372245	0.9178775893	0.5396278312	-0.2541614123	-0.2178967265	0.8130727598	-0.8841339001	0.5037356601	0.9009789318	1.852189765	0.06243711282	-0.2238651075	0.06614808629	-0.8152795495	0.4711912344	-0.8543571394	0.2157437268	1.167386839	2.195190591	1.468712661	-0.5606303204	0.7371680803	1.634667875	-0.1590821022	3.778707048	1.403637246	-0.2001326814	1.271873799	3.648503478	1.522654658	1.236527136	0.1463360927	0.8899920959	-1.903241245	0.2936743097	-0.5488525222	-0.6449807854	-0.2062192279	-1.111842347	-0.3128826309	-0.53235089	0.5469519809	-0.7855810346	-2.120428932	3.226894779	-1.760594909	0.2242414023	-1.276888446	-0.1929071285	-0.666895029	-0.7841511385	1.466867024	-2.284221821	-0.5618764662	0.5202488732	1.973233438	-0.6158914632	-0.3056414779	-0.8646715238	-0.7121438182	1.733959498	0.2571056405	1.048302508	0.4066284185	-0.667014982	0.0103438115	1.434524981	1.978597553	0.453116816	-2.389654273	0.1629928666	0.4715324187	-0.05038205055	-2.099637953	0.5672956511	1.583212182	-2.302364727	-2.553244763	-0.7317130475	0.780826495	-1.907564091	-0.6817754293
-0.07362236416	1.017946941	0.09636628921	1.427768104	1.024206726	1.960049976	-0.9396946231	-0.3330883915	0.1636600373	3.214421738	4.012656592	-0.5264855518	-0.1259413786	-0.3723570949	1.560864319	0.213122483	0.6318639988	-1.373165991	-0.9818438034	0.9541515569	1.057178554	-0.4947953496	-0.09168335786	-1.140640204	-0.79844317	0.2642295077	0.6466365691	0.7641559292	0.3941888926	1.983047861	0.2669906206	-0.5534714936	-0.9150061691	-0.2645883175	0.8664815971	0.3853071697	0.6060062455	-1.547882846	-0.2622425833	0.5641550545	-0.5385430774	2.941441275	0.05539299095	0.1077690728	-0.8767761496	1.232312013	-0.6975314462	-0.1478547068	-1.403969382	0.09703279544	-1.810980964	1.233134008	-1.915644823	-2.266926199	-0.8575742171	-0.6057320467	-1.04305626	0.2281126838	0.1004660288	-0.03960805817	-0.305631837	0.8132426249	-0.3604306544	0.5593604991	-1.291124427	-0.9339946959	-0.7849691015	0.1864091607	-0.2626163688	-2.090089694	-0.08942287951	0.3113418348	1.41855277	0.8942785957	-1.544504961	-0.7742757841	1.266513713	-0.7886154194	1.903227739	-1.909774661	-0.7355434915	-1.387324166	-0.382046731	1.080782434	0.2056644917	-0.313686766	-1.521244451	-1.357250508	-0.9633399065	-0.6873688117	-1.57286483	1.866784831	0.100122782	-1.348917404	0.03899042843	-0.7031585733	-0.1366484875	-0.6721695915	1.987206434
1.16269978	-0.4356123979	-1.118499782	1.134490812	0.4494913488	0.6178771534	-0.5627321467	-0.6091716064	0.8282421127	2.941100965	1.908680313	-0.8547813275	-1.680404099	-2.047143196	-0.8947497779	0.2412811447	-1.479522223	-1.572520548	0.948291765	-1.925055564	-0.9719138036	-0.8772197858	-0.03907029564	-0.6793183353	-0.3482111986	0.5683258342	-1.423076926	0.9784447266	-0.1089231964	-0.08086404524	-2.87151367	-2.355148613	-0.7007980526	-1.929003868	-0.7134352107	-2.572435974	-0.02988805879	-0.7507552362	-2.049562761	-0.8070485366	-2.221281719	-0.2306854499	0.8232599998	-1.069225269	1.150798499	-1.285760484	-0.5087848271	1.402483999	-1.734104207	-2.105847265	-2.084038269	0.266891303	-1.373118981	-1.49495763	0.1911984477	-1.026487946	-2.181591229	0.4203173972	-1.599045318	0.0937985548	-0.5924008503	-0.2618565601	0.09250360887	-1.254114704	-1.514747828	-0.6806969735	-0.2176378087	-0.04443183867	-2.227963455	-0.5762978209	-0.5771602549	0.6263187925	-0.02055261878	0.1231836807	-0.9487477666	-0.1847610264	0.9178446325	-3.070507768	1.242686855	-1.491010774	-0.4889832689	-0.7107600193	-0.0445340302	-0.2775968777	0.2046371953	0.7443272531	-2.139727259	-1.682690526	-2.030801494	-2.301954789	-0.8295759184	2.550447239	-0.07219178292	0.4310726213	-1.625252029	-1.878235298	-0.9600355242	0.07596582352	1.879344943
1.138846279	0.8683423934	-0.7873109224	1.290141536	0.7684912467	-2.342801218	-0.3816894046	-0.1497092965	0.6457986639	-0.005091949967	-1.605928401	-1.066190237	-1.42581356	-1.776871388	0.06861672458	0.1059748381	-1.557189689	-0.7223791891	1.499469625	-1.833093979	0.1615589918	-1.933516632	0.1178668657	-0.681525287	0.6699475977	-1.631169368	-1.56294315	-1.496178248	-1.320293978	0.390329161	-0.9860832668	-3.207186349	0.154892348	-1.946356933	-0.6691621101	-1.764672157	-0.650201052	-0.5822971507	-2.013820412	-2.090658546	-1.728797756	-2.460924959	0.6238452362	-1.624460992	0.5245669854	-2.109221874	0.7735583639	1.050676628	-1.853805101	-2.491100248	-2.044142846	0.8347456155	-2.367001393	-1.982642587	-0.2872602202	-0.3417770116	-3.009020388	-0.3128424532	-1.517536076	-0.2547983228	-0.8650341448	0.3956639209	-2.144963781	-1.256844275	-1.266772304	-0.2653551461	-0.05280346108	0.3006647581	-2.429952539	-0.8747609136	-0.05637871887	0.6142343021	-0.6889304267	0.05395191499	-0.7217025345	0.9430712126	-1.08446685	-3.478767031	-0.2429527943	-1.964356479	-1.578339488	-0.8964362888	0.3692148907	0.4191756296	0.7152754431	0.298283366	-1.039949024	-0.8651294804	-1.418921609	-1.115506559	-0.6945321328	1.221556429	0.4628209164	-0.9848835386	-1.590582555	-1.69080666	-0.02650307599	-0.2839719979	1.644436746
0.004252563033	2.240920552	1.716573271	0.3632651608	-0.8160696125	-2.308439456	-0.8903882801	-0.555332501	0.0911477034	-1.629302896	-3.245814421	-0.7563531114	-0.05139967964	-0.4753432014	1.766528336	-0.2392649855	-0.2603425544	-0.1961851046	-0.07503303052	-0.4301315039	1.791238657	-2.367312691	-0.262923135	-0.7463203543	0.1416296674	-3.224372018	-1.220242515	-1.122433841	-1.607687624	1.201253375	0.6999022296	-1.3448733	1.298866908	-0.7541368524	0.2806126643	-0.2284045876	0.2326518814	-0.9360749007	-0.4828665895	-2.377245285	-1.273370206	-2.674180365	-1.369160178	0.07679684732	-1.429192795	-1.5250279	-0.3627770961	-0.6041459159	-1.287246774	-1.774791612	-0.4219893279	-0.1100097324	-2.000308624	-1.390250928	-0.1129647509	-0.4390792667	-2.019238138	-0.3828398369	-0.4761351436	-0.1829087071	-0.2478865274	-0.8237246349	-1.462100276	-0.4575725941	0.1720604403	-0.8642082362	-0.9058465183	0.1266139909	-1.115095461	-1.744445987	1.174865986	1.010490752	-0.265572994	0.763848489	-0.09033467689	0.4498184136	-0.9516599914	-1.035346853	-0.7499542116	-2.134812696	-2.191957061	-0.6371415878	0.02921942712	0.7715627525	-0.7670531478	-0.1440613918	-0.9919079721	-0.4600343305	-1.370337748	-0.2667996342	1.024609603	-0.9809639799	0.004496127265	-0.4941175869	-1.14827179	0.115478802	1.390823727	-0.5193893154	0.8113493212
0.4360209349	0.8072501282	1.125764975	-0.8820313411	-1.121665297	-0.3731477892	-0.4208825325	-1.326934031	1.491298129	-1.069074421	-2.434014811	-0.932980247	-0.4113884928	-0.5974532902	-1.558306601	-1.21848151	0.2341854217	-0.5346710307	-0.3069809176	-1.220793909	-1.633830164	-1.260650811	-0.4498807326	0.1248547395	0.1349504037	-2.371839761	-0.9317040442	1.037366096	-0.1807486029	-1.388203554	-1.165110614	0.3847869809	1.010079368	0.697997625	0.8633335555	0.1797028269	0.7465995217	0.7990916339	-0.8528010496	-0.6287776591	-0.2014417839	-1.054783878	-0.272453205	-0.1256303953	0.7455649984	-0.9509838073	-0.8694020609	-0.05998758534	-0.1972172784	0.1015657995	0.2550811391	0.00341378488	-0.4689444794	-0.3424677769	1.511301344	-0.05776952704	0.1860026188	-1.423016752	0.5444247841	0.2216397312	-0.7099617373	-0.362974185	0.6878175096	-0.07571079995	1.387464934	-0.08089736628	0.7028471175	-1.112961188	-0.07141038739	0.6995794635	-0.8151727207	0.7648197824	0.2407349865	-1.094277029	1.156783713	-0.03066511226	-0.1235778581	-0.2612489846	-0.859850295	0.8493773808	-0.5157907419	-1.01875742	1.067335641	1.531744873	-0.103363958	-0.0284516276	-1.847039432	0.1214666761	-0.5482595615	-1.089593165	-0.04204483426	-2.434798574	-0.03430046	0.8728359113	-2.206185258	-0.1179460116	1.391930521	-2.290279358	-0.7730379755
1.139007169	1.712732881	0.4526266741	0.388279357	0.2717421283	-0.195876281	-0.2395350728	-0.8155724399	0.8747930008	-0.7026335019	-1.226477362	-1.078016098	-1.259733986	0.2217883969	0.26016433	-0.1621699838	0.0717259377	-0.4853602652	-0.1567367261	-0.7224363838	-0.3833874221	-1.195475861	-0.4962103024	-0.1286674958	0.9086318805	-0.7602978348	0.4372467622	-0.4026615141	-0.521419342	-1.032415086	-0.8369124667	-0.573644388	0.1908870628	1.233506319	-0.5755504458	-0.7051757965	-0.04708582822	-0.4616440358	-1.635777111	-0.2305701424	-0.6384982036	0.5905070308	-0.7334131508	-0.6984219333	0.3674668827	-0.7383054652	-0.4353359036	0.4775684543	-1.428219051	0.9857351667	-1.41505619	1.286204141	-1.246908675	-1.364786766	0.2318472062	-0.9210569321	0.1409269015	-0.7500552012	1.308139674	-0.2053683664	-1.081898937	-0.5942145929	0.5341643175	-0.9277667453	2.044884336	-0.7184672307	0.3115250841	-0.1811699986	0.0193933082	1.206672264	0.3732862138	0.423600266	0.8624877996	-0.7117492389	0.9489251211	-0.5408499719	0.3692180203	-1.623951454	0.8726521117	-1.068051403	0.6052882593	-1.226884048	1.285668157	-0.3443115832	2.341493419	-0.2611086398	-1.357513135	-1.204083399	-0.7673120283	-2.008377881	-0.8943798578	-0.5971135257	-1.300214423	0.1816146701	-1.928401953	-1.740283088	0.5742010024	-1.978498745	-0.4895345877
0.1172816543	2.047283642	0.9263844576	0.9783080674	0.2105974594	-1.199386978	-0.747036711	-0.6243815701	0.309957973	-1.124351365	-0.9258531499	-0.4206267597	-1.406664282	0.8536344259	0.9440906217	0.1561693067	0.5824234677	-0.3041480456	0.05355901574	-0.2237815934	0.1123779585	-1.474679487	-0.273257335	-0.4652685521	0.3435050723	-0.1429915541	0.8841838201	-1.73450161	-1.256302943	0.180701396	-0.2773340073	-1.250632378	0.2495341282	1.117129975	-0.4441114402	-0.1486998884	0.299252855	-1.087568863	-1.017721625	-1.23455594	-0.8004421436	0.5055448285	-1.388082105	0.1049836134	-0.6402913512	-1.208047509	-0.5234700054	-0.1038017384	-1.164556118	0.6055620915	-1.580459331	0.9111986613	-1.404435445	-0.6901004671	-0.2428211021	-1.082098502	0.2380321095	-0.2835396889	1.265132442	0.06089865777	-0.72699607	-0.2221329697	-0.02563852625	-0.5880484629	1.318621668	-0.2530222189	-0.8163671485	-0.06188982548	-0.2343756361	-0.375030849	0.8268500729	0.6687468099	1.222828151	0.2544194634	0.8193418843	-0.1425003593	-0.5691567969	-1.166345395	0.4597119462	-1.719703662	0.2993881696	-0.8843856582	0.8062184392	-0.09390753872	1.702884179	-0.4312484694	-0.7167102208	-1.280529637	-1.038111699	-0.7923090263	-0.1665233257	-0.2838143401	-0.1211850778	-0.5159593958	-1.203896545	-0.5355100243	1.493581824	-1.000806323	0.5239460326
0.3357442151	1.231146794	0.5855517951	0.1353626386	-0.1558191282	-0.8138156102	-0.3156758032	-1.216862221	1.358595077	-1.449075064	-0.7078987177	-0.7071288486	-1.145775253	1.194809024	-0.5144778945	-0.9101006456	1.37544738	-0.4294503752	0.2797395375	-0.8881660159	-0.8959108593	-1.685497224	-0.3898730726	0.1461146357	0.03570688901	0.09985218459	1.84453241	-1.319347157	-0.7747622348	-0.8346935248	0.2001194809	-1.081069338	0.5356994599	1.498594261	0.1794163463	0.6302665654	-0.08934833519	0.4298348238	-0.08318482456	-0.08354909832	-0.3023194245	0.2117092184	-1.024066293	0.4043854259	0.843627	-0.03615522924	-1.274339597	-0.1638733207	-0.06560333512	1.90546597	-0.3616536644	0.9386739511	-1.194422494	-0.1041278421	1.141700573	-0.6684186849	0.3355730978	-1.413763119	1.119099081	0.04573860211	-0.4689743856	-0.3615644545	0.08516900202	-0.05710729903	1.797186275	-0.5450541559	0.4778526963	-0.6306148811	0.1564510237	0.2768385903	0.02502538397	1.103283277	1.641664562	-1.04863385	1.242358625	-0.6303719277	-1.072589045	0.2054831704	-0.3432635138	0.5650865802	1.249123511	-0.7138761039	1.467064602	1.26390129	0.6374268359	-0.225083154	-1.052940979	-1.136965454	-0.7417199098	-0.3733374645	0.1744888233	-0.4123244717	0.3574105995	0.2246800053	-1.871481539	-0.2855158584	1.071543816	-0.2084799547	-0.3728161236
1.078718656	0.07524786523	-1.216695348	0.9807040335	0.3712391025	0.5549080793	0.1612438701	-0.7373836584	1.430635946	-0.6146361507	0.5839277537	-0.6927933863	-0.8465027079	0.9932354524	-0.3711833125	0.2688631474	1.712315937	-0.9002658789	-0.4584896094	-1.11518939	-0.6723310522	-1.597483895	-0.7625942548	-0.03663042325	0.3355006607	0.7032726054	2.021573853	-1.271932506	-0.1550431544	0.2890120699	-0.6082570122	-0.561359954	-0.01933645878	1.352931058	0.967562641	1.131932019	-0.06573634008	-0.6084878085	-1.751185709	1.335616785	0.233926758	0.9920205349	-0.02594714787	0.4075891378	0.8970588233	0.005102055784	0.1638564372	1.872795592	0.1969819278	1.328175543	-0.3493815911	0.04851734221	0.1869232472	0.9506681318	-0.3266008402	-0.6470252957	-0.2650926208	-0.9412508329	1.280439871	0.2054112216	-0.1012925246	0.157138575	0.1125335021	1.517940196	1.160693994	-0.6029479108	0.5773391991	-1.015180345	0.5693911718	1.405190353	0.3824513971	0.9598537544	1.730565447	-1.084647255	1.7529453	-1.411336462	0.03660789379	-1.327011409	0.6421019758	-0.1853139436	1.871642598	-1.140431059	1.520598838	0.1491553541	2.421787983	1.234280291	0.06873642156	-0.6447819602	-0.6741368494	-0.3921752744	0.1116616233	-0.8184829773	-0.0493362004	1.0439934	-1.484924621	-1.192246881	0.6010394858	-1.093113537	1.101244876
0.7442006703	-1.323418646	-0.6245076258	-0.8284526437	0.6356717049	1.005630506	-0.03883974385	0.2800643963	1.027926293	0.1929872029	1.352101982	0.4067994753	-0.3918965432	1.019425203	0.7767478013	1.396679329	1.179402788	-1.37207778	-0.6232545798	0.262077701	-0.4407955153	-1.574057556	0.9046308997	-0.6485973145	0.6119436219	0.6413150498	1.487249987	-0.8082432091	0.3690600192	0.5502344987	0.7938633206	0.05052867456	0.4632453339	0.672538046	0.02338448819	0.3765714922	-0.3605198015	-0.8897807847	-0.7941342983	0.01958001926	0.1593749967	1.217595693	1.171479259	0.2650308847	-0.6729656797	-0.2292992784	0.05925571235	1.503283638	-0.1629788063	0.4621045866	-0.5049607949	-0.4365345007	-0.09753774095	1.302530197	-0.7427311883	0.4755389049	-0.6882444244	0.4462039802	0.8315076326	0.7342952741	0.2607619494	-0.2614418413	-0.6338902724	1.34906859	0.1771918928	-0.8889383912	0.3510942184	0.09589195357	0.5293232018	-0.242825439	-0.7620129612	0.7789684778	1.380739117	-0.2733022692	1.407383022	0.0912705454	0.3607169509	-1.354043364	0.02325832783	-0.2313265205	0.2307303234	-1.129784364	1.613122614	-1.246993638	0.9963033364	1.523044988	0.7624180714	-0.8544212383	-1.159371228	-0.2408897765	1.120268158	-0.2706538821	-0.7180515808	0.9883230989	-1.748013297	-1.074648986	1.061826426	0.1116285511	-0.01595636335
0.2509438843	-0.5754457115	0.05308722541	-1.332710774	0.7630576624	0.4087011982	-0.4480113012	1.148899503	0.3618988041	-0.2969524576	1.404138001	1.221979984	-0.163266113	-0.0603616732	0.9559228008	1.003925457	1.187682345	-0.0808583181	-0.4663174883	1.551482858	0.9413388411	-0.8857273325	0.6776275754	0.005137411196	0.3018178269	0.7105321174	1.393389552	-0.5939982566	-0.103762036	-0.1207138822	1.08998921	-0.3522268816	0.9729433502	0.9927234596	0.2028461797	0.08941109168	-0.4260063212	-1.369958944	1.168805829	-0.318296631	-0.1416760979	0.3888027899	-2.506983626	0.4514643768	-1.117930323	-0.4131046774	-1.092843763	0.1168207466	-0.08965271388	0.9067457097	0.2238302814	0.4067384223	-1.104329735	-0.4034218822	0.356479489	1.477075441	-0.3005572773	-0.04399904879	0.9364036781	0.8142131405	-0.2169601952	-0.2524997858	0.4697651496	0.4651284687	-0.3559301948	-0.9215433955	-1.004145734	-0.4178787234	0.0834117575	-0.3178883979	-0.8183817139	0.4557228999	0.5533962475	0.2846777229	1.037806605	1.574679358	-0.490353709	-0.2948755028	-0.1975947762	-0.5346583385	-0.9889907154	-0.7540986036	1.234520209	-1.643509054	0.6658409007	-1.350069888	-0.03103008467	-1.398658339	-1.548438431	-0.8828276028	-0.009241389931	-1.347619748	-0.5224562794	1.114275216	-1.120100124	-0.3297017322	1.3501536	1.250653335	0.03053038386
-0.4331305119	-1.092086029	-0.09643420495	-1.674328176	0.9342681816	-0.06235008436	-0.2022438561	1.406935285	0.5616151051	-0.7747116039	0.7044831498	1.415944819	0.04802123843	0.3852296414	0.3653161844	-0.3643612846	0.9434322373	1.422564486	-0.121495987	0.1751957192	-0.1356084817	-0.3037067267	-0.7542310807	1.235160262	0.4992447337	1.106691504	1.643409909	-0.08533296202	0.1258306768	-0.5911948791	-0.9211168866	-0.5933604536	0.2796738778	1.070332294	0.3771897773	0.6940930293	0.2970520459	-0.1873805882	0.1730139043	-0.03700169299	-0.1847902461	0.08903073227	-2.189557091	0.693220612	-0.5801209391	0.8404750817	-0.8344217586	1.346782298	0.4514948572	1.762300303	-0.529491861	2.390940051	-0.3910581743	-1.10733412	0.5651896349	-0.01682067667	0.002069824888	0.6283798379	1.818248523	1.761687927	-0.3204120875	-0.9998226606	1.203986213	0.4561891171	-1.016449675	-0.9412947524	-0.1881017349	-0.1831619991	-0.3193701041	0.3189853545	-0.7296362999	-0.4026219299	0.308030562	-0.8145199809	2.598653377	-0.3320772947	-0.008840098068	0.5472217572	0.7383611189	-0.4176427187	-1.783022093	-0.1306872608	0.7762339731	-0.9531468967	0.6200964499	-1.473247755	0.7245211612	-1.390636643	-2.360842343	-0.9542438146	0.3229792814	-2.323739822	-0.9872305895	1.035086741	0.8511225804	1.167774089	2.411441037	1.34428947	0.8187801305
-1.157365345	-0.8732196577	-0.5918017405	-1.472762264	1.89894457	-0.1096205838	-0.2263290469	1.240982224	-0.7738909802	-0.684128364	1.119268971	1.38464931	0.1042129375	-0.1482258782	0.5416146585	0.576231576	1.230330139	1.299286183	-0.7686554367	0.5470210283	-0.6448983889	-0.4221567209	0.8479175246	1.15516584	1.470734757	0.4750862796	0.8389321423	-0.3400914435	0.8738319325	-0.08453426934	-0.09103561986	-1.285642608	0.6086132141	0.3548031972	0.03615385736	0.8500428102	-0.2253889667	-0.7698490927	-0.138707164	-0.2965067243	0.2681824384	0.5449355631	-1.19128075	1.541243063	-1.679915951	1.604892687	-0.1967985247	1.904809857	0.9488782974	0.4024786481	-1.349068512	1.206183048	-0.1663510385	-0.01715803039	-0.7926442998	-0.5308023354	-0.8814314479	0.2349270861	2.090873033	2.193319287	-0.7192318279	-0.2385522847	0.8016246606	-0.1516494239	-0.2702084312	-1.41564347	-0.5634294824	0.6782498434	1.300959642	-0.5439292514	-1.129369176	-1.205646233	0.3319384495	-0.1200814941	1.839577173	0.6386154748	-0.0862329064	0.5217122098	1.248657774	0.8980101028	-0.3430882941	0.06176316972	0.02388664089	-0.4818181227	-0.8696795419	-1.975722206	0.9662611815	-0.001970348312	-1.661339722	0.9319453075	-0.4783916146	-1.68029043	-0.08294966069	0.5739200009	1.357307198	2.709581145	1.830921201	1.683901259	0.6295246981
-1.942122698	-0.8767393491	-0.01179057603	-1.158507922	2.294277272	0.4063704669	-0.3167942886	1.976607321	-1.420105028	0.1653823993	1.698696852	1.146194255	-0.3664316747	-0.8637162462	0.6931720688	0.7946769229	0.6166408715	1.25908962	1.031176306	2.018869068	0.1992322573	-0.9734796834	0.179291251	1.010576827	0.864829132	0.4241076455	-1.608371757	-0.4339926692	0.3761950207	-0.3087266662	-0.3889560278	-0.980181891	1.103366913	-0.1874457957	-0.2733512554	1.687899826	0.07551518806	0.02800176119	0.2217895644	0.1614422297	-0.5539856417	0.4830551598	-1.228094463	0.950654148	-0.8773896176	1.86989018	-0.3335632989	0.3804897919	2.342669321	0.5326864461	-1.965068201	0.3570169171	-0.2828911269	0.08644627509	-0.1515890336	-0.5876634484	-1.320890087	2.146500724	1.348142507	2.089289614	-0.1408934444	1.208291665	-1.025833836	-1.202528572	-0.346210934	-0.2597752217	-0.7215326134	0.680587487	1.289699633	-0.7062454405	-1.03345086	-1.263415325	0.2225758153	-0.6332355635	0.3398417462	0.1113775386	-0.4152260001	-0.5479626561	0.2814430366	0.6840332531	-0.35125596	1.884020248	-0.07039374339	1.656607923	-1.20678127	-0.7101366077	0.7801402504	0.4035175687	-1.204546927	1.672813281	-0.8768069114	0.9763440336	-0.5019124592	0.003731982545	0.8577578985	2.843241866	1.687604544	2.048066924	-0.102188364
-1.830232093	0.2431016984	1.363273223	-0.5912451181	1.803512516	-0.2682299298	-0.2220088153	1.305950762	-0.7045020673	0.9380604235	1.365884296	-0.8141501248	-1.100875051	-1.345737243	-0.6606854594	-1.277349689	-1.028105068	0.5615242626	0.9229778452	1.609860141	0.3616256488	-1.373930262	-1.030885374	0.02274771157	0.3296072274	0.5080263639	-2.337252404	0.6322906099	-0.02436153904	-0.2055749531	-0.8044335095	-0.3210964417	0.5569340727	-1.300014292	0.5288047639	0.7722965154	1.435363506	1.35321816	0.1935317258	1.208154604	-1.053593286	0.1372374937	-0.4376682189	0.06672431158	-0.4136023741	0.858826638	-0.6802293433	1.037843192	2.334179154	0.4895884423	-2.219409122	0.1546041139	-0.4510659895	1.018571006	0.1706443627	-1.674413969	-1.640336036	-0.5146524438	0.3469947963	2.028747301	-1.338927646	0.6793422244	-1.285459023	-2.203346841	-0.4613195631	0.3177670289	1.274299368	0.07056147321	0.17432252	1.116414	-0.3062359397	-0.2917169248	-0.07337861267	0.0191346791	-0.520619944	-1.065457262	0.8187368036	-0.9216625005	-0.8625254735	0.3063888066	-0.814401769	0.9118659381	-0.7182767285	-0.779071944	-0.4156701542	-1.302192448	-0.9180892552	2.2077849	-0.5075602356	1.901471051	-0.1786414407	0.3555926669	-0.2409873853	0.04653824919	0.7612670699	1.750388331	1.832248942	-0.1124320241	-0.3712643169
-3.094496303	1.215198067	0.7354678296	-0.1170857708	0.9892247391	-0.987336445	0.969114335	-0.8855421495	-1.579384094	-0.2028545389	0.01040869704	-0.1030838094	0.092546623	-0.8486223691	-0.4010567064	-0.6815990068	-2.068442174	1.034183986	0.6467702363	-0.2290450787	0.7813754002	-1.632589486	-0.2210592789	0.879978095	0.4503682689	0.2024084052	-2.015319237	0.9843424384	-0.1134441184	-0.4266168576	1.324651741	0.4136634012	1.460141437	-1.616042628	0.224064792	0.7187738302	-1.027000903	1.395804559	1.466977622	0.4223403542	-1.171175377	0.007275408466	-0.5116202828	1.476187654	-0.923097369	0.5254379191	-2.081190893	1.773412179	1.083882828	0.3501441553	-1.458432654	1.623753139	-0.1241780649	1.553486304	0.9116744867	-1.271257884	-0.8457994544	0.7109576563	1.090170611	2.387361705	1.115289217	0.5234463377	-1.207496866	-1.728701168	1.293212267	-0.05568927237	3.321997477	0.6284221844	0.4883553096	-0.8919393175	0.2639526491	-0.6868685909	-0.389395382	-0.5312039847	0.0120774616	-0.4725063188	-0.189419729	-0.3685029597	0.4907507243	-0.8522572665	0.1600612879	0.05814071631	-0.1887513979	0.6814499115	-0.3946166564	-0.2752359847	0.8989999296	-0.7039438591	0.3115344184	2.461361463	-1.66756856	0.07886492933	-0.8626803149	1.610335385	0.3315474312	3.09449035	1.607059259	2.329329965	0.1013056131
-2.887239566	1.610441433	-0.07617457807	0.8389907814	0.6057791565	-0.7064272459	0.04824170067	-0.3656329006	-2.278821926	-1.600406335	0.2999232046	-0.009571530889	0.5032682486	-0.6410041016	0.5497061991	-0.559017547	-0.2902435554	1.362202439	0.07984750448	-1.027169069	0.5052881717	-0.1986403865	-0.1560262396	-0.06779615684	0.09023378416	-0.05517838969	-1.47099921	-0.7742633255	-0.09532777424	0.5617489351	1.171463464	0.4531386599	-0.2240456736	-0.4118912386	1.317919048	0.6032513371	0.6230287724	-0.1474589891	1.052728654	0.7763938187	0.5909435205	0.609642301	0.6933371001	1.603327211	1.158364794	0.678356364	-0.3831902676	0.1246490944	0.8757051594	1.700807659	-0.3519015371	1.803359616	0.937062366	2.221336507	1.305054438	-0.5201611828	-0.568806426	-0.2565879062	1.528407352	1.651519833	-0.9223481935	1.577036974	0.4481660471	-0.353483199	1.484563596	-0.9004613207	1.246187308	0.3934670011	0.7135223317	0.3693736975	-1.094929155	-1.166414842	-0.4326525137	1.112885101	0.1311958097	0.4808484829	-1.740665278	-0.07870399621	2.054238162	2.681044581	0.05903452764	0.8672567163	-1.400125691	1.527262334	-0.5720683674	1.323832973	1.148669273	0.6971392307	0.2181206917	2.091936875	0.2955959464	-2.337897826	1.556622292	2.749419525	0.3515944345	1.697152331	0.6152153356	0.5004572846	0.1019120804
-1.52897395	-0.8607263992	-0.6810926039	0.9562174382	2.973103587	1.162125315	0.3157953218	-1.40007939	-2.113221524	-0.5309748287	1.903411366	-0.5805825119	1.279197568	-1.363118514	0.08982815547	-0.9974854145	-0.8559623448	0.1001983375	3.029504554	0.3773158022	1.302386216	0.09043313098	-0.1225826821	1.298502154	-1.041938679	0.2815142753	-1.827470929	-0.9975057359	0.1827092936	-0.9578065334	-0.7676990662	0.5220672597	2.575062907	0.1886017768	1.937804559	-0.1615915233	-1.810425429	3.371574627	-0.6318279568	1.304846246	-0.3275101783	1.959565918	0.05069483447	0.8500282869	1.16649024	0.7501080773	1.108048059	-0.6476123675	1.574986611	0.8988604921	-1.847526761	-0.5763742556	0.693299508	2.425157946	-1.409525959	-0.8403730563	-1.156255294	3.583471737	2.021886838	2.349621025	1.514457746	0.6452237626	2.199734391	-1.577641299	-0.732691152	1.611734313	2.834741648	-0.8918800621	0.8807312998	-0.6781641501	-1.712260275	0.358510521	-2.562288105	0.06131362171	-0.08419438118	-1.286709506	-1.501568019	-0.6458799995	-0.4825185774	0.5035808964	2.70861856	3.628653273	2.315572452	1.997055641	1.518782624	0.2579942704	-2.364096551	-2.009442678	-2.847804509	1.91923484	-0.7400459707	-0.5704311462	0.127871812	-1.200382926	1.088429682	2.911123474	-2.748355912	-0.6376287645	-1.841999686
