melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085
1.591501096	0.2011914636	-0.7277732366	0.8687363372	1.756922925	-0.9496423026	-1.219312062	-0.2350667571	1.910475106	-1.6748595	-4.107306866	-0.2098488696	1.540235952	1.641866381	0.5287517574	2.546951597	-1.583982067	2.535530882	0.7865104581	0.4176573564	1.58930795	1.259923654	0.1002570522	-2.104477089	-0.1730308266	-0.5720634657	1.907954645	0.2888332753	-1.491167051	-1.276644356	-3.230837624	-0.1361615085	-1.736489202	0.4204892586	-0.08031838429	-0.8835997074	1.916441493	0.5716751901	-0.7670979097	-0.7003780316	-0.3459118161	-0.7993277551	-0.2465787029	-0.4456625892	1.438972073	-2.141104537	-1.305458176	0.8027635794	0.5097988346	-0.7379986493	1.045797813	2.346250102	-0.3661374413	0.5203011631	0.7861253612	0.1630382727	0.2178081513	-0.6126599338	0.3305410745	1.074663926	2.702810661	-0.8345319677	2.252257584	0.1500872084	2.177393562	-1.162811261	3.398179291	1.075096084	0.5845740239	-0.5911074933	1.095228055	0.9217109284	0.03057585621	-1.707353144	-0.1788763344	-1.114706991	-1.819453705	0.7705255076	-0.9950214699	1.314058514	-0.5176984318	-0.3893951002	-1.451187054	0.2201538632	-0.3116678472	0.09322320266
1.665692954	-0.4208650724	-0.9766232381	-0.4749733313	0.5633522719	0.8562532011	-1.68903344	0.8039837689	2.342710259	-2.437214231	-1.294316779	2.211723158	-0.3291920074	4.051598681	-1.86280199	2.767768697	-0.757226516	1.342590355	0.783186804	-2.211508999	-1.86261761	-0.4606526818	-1.145934067	-1.143848838	-0.2529369474	-1.95258331	2.048203636	0.01279719475	-1.922438719	-1.508072395	-3.639912914	0.4729621288	-1.435824446	-1.195760068	-0.6179591305	-1.513615514	0.7656016071	0.6393179529	-0.98409553	-2.113928985	0.3053633675	1.106056697	0.758967262	-0.4049608382	1.448095205	-3.320346519	-2.665696287	1.171419959	0.8165771392	-1.53740998	3.400045959	3.623751957	-1.161705	1.489099564	1.400974792	-0.7432733045	2.768033015	-3.655586109	1.331807335	-0.4833412633	3.311327326	0.05788624984	1.893883089	-1.200848806	2.466791494	0.540683524	-0.01212364961	1.148766878	1.481938418	-0.491844445	1.630567439	-0.8072214699	1.695313846	-3.154670391	-2.543354308	-0.2162756481	0.8607620019	3.74662763	3.498472944	-1.073861672	-0.3428277359	1.424529609	-0.4809412714	-0.9533052736	3.645088701	-0.808667276
1.143005451	-0.9070287161	-0.6547254215	-0.7366515258	0.8406196296	-0.5876801779	1.575001907	1.148432235	-0.0275996852	-1.687342573	0.4699489059	-0.4952975571	0.1972682521	1.532230658	-0.6463306968	2.529442646	-0.2901011626	3.041670722	2.132133946	-0.5352632009	-1.835944281	0.00953175038	1.807728035	-1.442643481	0.3685741753	-2.217674012	1.163940069	2.913261915	-1.512766197	0.1623758469	-2.395679318	-0.8517105434	-1.123774389	0.7969322524	-1.232184261	-1.753133959	0.3954043414	-0.5612824115	-0.3887623807	0.4268916034	-0.1574998489	2.655697772	-0.8897503943	0.5971118399	0.3701942361	-1.743140984	1.177509022	1.640344788	1.823383528	-0.2807060967	1.741232106	2.441905269	-0.3521555282	-1.658068052	0.8804309463	-0.7401982441	2.630890834	-3.079144667	-0.2035364888	0.7793323908	1.128260799	-1.745419473	1.905136261	-2.145601382	3.577333862	-0.1183191449	-1.087348443	2.210967588	-2.552030675	-0.6692108999	0.9409486554	-1.508362837	5.410521225	-1.616145115	-2.119565766	0.1302699411	-0.3311120353	1.744838465	1.695533396	0.582504008	-1.122464042	5.472569059	0.09266382407	0.1926617203	5.318064383	-0.1936881388
0.5452284888	1.76635497	-0.2016616564	-0.7571582215	-1.263135229	1.605574298	1.919879624	-1.548619566	0.1660808511	-0.1714311594	-0.09617986993	-1.580182667	0.6848848964	0.237852344	0.994141711	0.1698653765	0.5082844578	1.839901856	1.315111101	-0.2486942366	0.3128116023	0.9917978407	-0.2389510276	-1.651956741	0.1938983109	-1.591956778	1.583290615	2.450598904	-0.0841515979	1.427728962	-1.063904743	-0.5833850197	1.475678816	-1.331190788	0.8461353652	-0.8720574029	1.504891697	-0.4759880525	-0.4555053403	1.702833995	0.7941860855	0.7546718837	-0.1456706348	1.044119597	-0.9123063626	-0.00484897001	-1.161266484	2.055394249	1.126941749	1.414930791	0.2091150349	1.046772964	0.1694916226	-0.2760669995	3.129607822	-0.01711735072	1.094477611	-1.536482787	0.01788460019	-0.09096014143	0.8570160069	-0.1047319398	1.99174127	0.8200158643	2.883905787	-0.07969365929	1.659851224	-0.007702889955	-1.251327359	-0.3814452518	-1.599034133	0.631555395	-0.008864906219	0.5216215423	-0.2636422383	0.3657092779	-1.640865804	0.04090393999	-0.2099088855	1.075205707	-0.3148582611	-1.069192698	0.0570875929	-0.5035679246	-0.3066754786	-0.2106843351
0.09854060983	-0.08286574837	-0.1200621152	0.6560080881	1.696321299	-0.08891803772	1.184616783	-0.3219197853	0.153585367	-0.4427394519	-0.4581780189	-0.3318568657	-0.2611113097	0.280372342	0.8100614525	0.3071073925	-0.3498350456	-1.021868555	0.8187437869	-1.074973577	2.204978818	0.1169770723	1.100371521	-0.9153164745	-0.4785471039	-1.164978837	1.478546588	1.462995581	0.9167806687	-1.278585845	-2.106665424	-1.237928095	1.170298396	0.09138486811	0.6472753108	-0.1250932313	-0.1478732752	-0.6944196497	-0.4816667824	1.074476977	-1.078130966	0.7682094385	-0.3545720363	1.120996304	-0.4312627211	0.2612922372	-0.5864622562	0.9506282731	1.118349812	0.3572834839	-0.07286322127	0.9189047965	-0.01597126629	1.822131575	0.5609801029	-0.4521155019	-0.5472589666	-0.7728311969	-1.010840101	-1.231222627	0.4638127994	-1.072296522	2.069920534	-0.79242137	2.130814115	-1.402429877	-0.2706260115	1.188453227	-0.6641539265	-1.164176045	-0.8402265956	0.05068311773	-0.5876061489	-1.864531985	1.813565114	0.247344076	-0.8845839385	0.7751516105	-1.636613832	0.1869557073	0.7282477662	-2.292838086	0.1442145975	-0.4457183643	-0.7891381392	-0.2246609506
0.385595127	-1.323752352	-0.1360780158	-0.872456931	-0.2451308296	-0.9246292168	1.101751668	0.6029397589	-0.2196798141	-0.4762988954	0.4519701013	1.789278916	0.3348373121	-0.1365589002	-0.1062234168	0.2639932502	-0.1769036877	-1.351097761	0.7052694437	-0.9082545786	-0.8291514005	0.7767110995	0.06729315536	-0.8909590535	-0.6264150875	-1.485474742	-0.7942408425	1.11688686	-0.44213663	-0.1525406179	-1.440607088	-0.1725962036	-0.03696706871	-1.048664149	-0.5549230562	0.7090854387	-0.1195629748	-1.668344196	-0.4862068893	0.9021592022	-0.06969124511	-0.4066099134	1.027737867	1.339860896	0.5908404097	-0.8848242648	0.08453084774	0.02983547477	0.7806003635	1.256127345	-0.2352274336	0.6280907719	0.8115013715	-0.4969984746	1.163205237	-0.7053922809	-0.852199028	-1.235439334	-0.3057067277	-0.9542103352	0.3029248206	-1.222201842	1.144325983	-0.631895236	1.175097493	0.690500219	-0.4268490698	-1.370455931	0.3409782721	-0.5969197375	-0.9504281802	-0.854637504	0.1534800134	-1.041401653	-0.3103516382	0.7535420536	-1.043800442	-0.7325635022	-0.6481033681	-1.29148431	0.6134202099	-1.33094956	0.3206167	-1.602008968	-0.1430214129	-0.7908423078
0.2677654935	1.616156303	-0.458202873	0.4677020925	-0.7060213558	0.7081122148	1.259707963	-0.5754913825	0.2059264155	-0.1594004467	0.2402558615	-1.475154998	-0.06127995093	0.1754257688	0.01276943099	0.04642933223	0.06450306839	-1.330816718	0.5725162224	-0.4927060478	-0.1467787513	-0.09661510456	-0.7570173794	-0.9056070703	0.0138967408	-0.6629720556	-1.381561561	1.013946181	-1.332284941	-0.8437807591	-0.8538169132	-0.3062009094	-0.09177176507	-0.6699809496	-0.2492551591	1.232771641	-0.3917688181	-1.261107325	0.2809606101	0.6185295259	-0.9878126752	0.3121504745	-0.2060275701	1.478086329	-1.550566494	-0.7655271481	0.578391321	-0.2452778129	2.130369526	-0.3964445555	-0.5581928731	0.1506185378	0.4435960435	-1.79050658	0.817168109	-0.3157755477	-0.7135611339	-1.087212667	0.8633256651	-0.4293499752	0.7116457406	0.1872840067	0.8598660499	-0.3180204993	-0.02853202881	0.9770298972	0.2168175682	0.07655858037	-0.6554712538	-0.009924327232	-0.889997093	-0.08631227147	0.6716191594	1.565254222	-0.72472982	0.9567210309	-0.8717064016	-0.578541958	-0.7106408893	0.2572759695	0.1852385916	-0.8791500697	0.6584819838	0.4524971851	-0.9777052433	0.9291820293
0.1711686841	-0.9220899823	-0.1066581044	-0.3074830137	0.8640857039	-0.7703830855	1.00490242	1.833371262	-0.1594059517	0.9620048511	0.5827969396	-0.8146434408	-0.5654327413	0.6765968189	0.6109580822	0.3078153244	1.182221604	-1.71062928	0.2386305863	-0.4287487767	0.6092967644	-0.6638163835	2.108947845	-0.4352212634	-0.1037139568	-0.0937602471	-0.9288866657	0.8162672479	-0.7677203984	0.6295307427	0.7913011231	-0.4372209164	0.6833546523	0.3710518559	1.334593326	1.376820561	0.1502232459	0.00937310658	-0.2182968592	0.3739256844	1.018075533	0.2273967044	1.509144289	1.191625708	-0.6958481446	0.3915028907	0.8810644175	0.08669656955	0.8036494508	-0.9864347735	-0.9353393467	0.4802605219	-0.7868523734	1.817912743	1.104886401	-0.9008585827	-1.267665292	-1.140797246	0.8953415516	-0.6134917518	0.3589819983	-0.2459088249	1.017631411	-0.8001429416	0.07480483495	-1.43323095	-0.07534473935	-0.4421558128	1.797837641	0.2851261952	-1.139063668	0.02447820608	-1.751902331	0.9769803543	-0.319001515	0.710302773	-0.3198564198	-0.06026875739	-0.2848974194	0.9189079271	-0.3961568525	-0.1055380463	1.259498087	-0.5642889837	-1.394123141	0.7167991683
0.2073261368	-1.429901258	-0.3322469349	-1.192801309	-0.7546342201	-0.7316328182	0.7883384822	-0.5764567566	-0.1149006362	0.6566040593	0.7327202485	0.6284073308	-0.3187423107	-0.7323042157	0.5519947367	0.1268907381	1.580005159	-1.066828826	-0.3045258237	-0.812716516	-1.817249912	0.8071909467	-0.1281236056	-0.180857774	-0.209540193	0.3348462497	-0.7465709759	0.01097776944	0.6107632913	0.1610637881	1.051498201	1.75821965	-0.5672362974	-0.5253204974	0.8760123683	2.129589299	-0.2192838654	0.7037139182	0.6131965865	0.1156095696	-1.560314238	-0.5737325847	-0.4702638806	0.5755848431	-0.4935416064	-0.3682839862	1.231749869	-0.35948944	0.3466919471	2.449367899	-0.395638362	-0.3377873116	-2.008684791	1.450945286	0.487982824	-0.819071922	0.7996948037	-0.6103699766	-0.0635216951	-0.8966120398	0.9558097973	-0.3409950011	-0.3950784957	0.6598098357	-0.3385935341	0.7738023634	-0.1702642745	-1.201678608	-0.7486537705	0.8958461953	-0.3235385993	-0.1242348391	-0.6110087313	-0.7023953442	-0.5483768909	0.9372620286	0.7994068413	-0.4426986947	-0.2739186704	-0.3640149628	0.5598173454	-1.013984128	1.302465006	-0.706796054	-0.3723766937	0.9399672683
0.1759475119	0.5792450067	0.07038970204	-1.019143261	-1.118881885	2.116954468	0.6739337473	-1.104685544	-0.09199803682	0.4866167445	0.4132148447	-0.9704620291	-1.038416863	-0.9175324932	0.4047416869	-0.09402364348	1.1784857	-0.6877538833	-0.8248298412	-0.9257890411	-1.451637249	-0.4242359078	-0.6362117474	-0.5137065406	-0.8167551298	0.3859824721	-0.9797093447	-1.012621685	0.9040074463	0.0149084204	0.9237358385	0.5055419239	-1.145666317	0.6726967077	0.159956988	2.294584497	-0.7631985454	0.1676618393	0.1945469106	0.5157918625	-0.06055520908	-0.295684389	-0.787698586	0.2045205697	-0.9693817002	-0.2736107015	0.9400731942	-0.7045461362	-0.08724220497	0.8600026424	-0.708405007	-1.507850937	-1.640894455	-0.4022035054	-0.3124406563	-0.9133051013	-0.4989708651	-1.186549847	-1.06158131	-1.133879665	0.7358299867	-0.2552420042	-0.6795284078	0.4759373303	-0.9057859575	1.811662014	-0.4198378603	-1.130294302	-0.005639818157	0.7722455669	-0.6561753412	0.3510645532	-0.9525848544	1.350037151	-0.3462297385	0.4813040393	-0.2921173507	0.2826344656	-0.0423128712	0.8376308417	0.2929744233	-1.066320518	0.8977970447	-0.3556883659	0.3898374565	-0.2036995022
