melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089
0.4147438411	0.7762981375	0.8706922361	-1.028457094	-1.128470886	-0.5787620517	-0.6037758324	-1.066774938	0.6632078324	0.4630913464	-0.718993665	0.6887374372	-0.8563502111	1.858075711	0.4094126838	0.6894093886	0.4892707208	0.65107431	1.36048743	0.4113048641	1.133104245	-1.467349056	0.5484860946	0.3162829997	0.490262714	-0.8522951756	0.7672380781	2.843512724	-1.145847044	1.208007466	1.718671698	1.139321614	0.3871376702	0.5852790215	-1.287542343	0.1023387311	-0.3041670407	0.05613371785	-0.4225944478	-0.3618176261	-1.117428195	0.6854201414	-0.4442896964	0.9098799535	-0.3404908089	1.226751047	-0.7211236134	2.355304713	-0.06387925739	-0.2379393314	-0.4186315116	-1.14720241	1.181844994	-0.3643021475	-0.4440579865	-0.5424250682	-0.7955627473	0.3367818347	-0.2341154425	-0.9075493323	1.359240437	-0.4728639495	0.4592882365	-1.090245072	0.3038318592	-0.109276205	-0.2903329966	-0.5229424071	0.1617629938	0.7856252422	-0.47312575	-0.6046998648	0.2749857482	0.7892212269	0.2778387952	-0.8982804931	-1.092739052	-0.6910564349	-1.082613464	-0.533215253	1.646517675	-0.4278169893	-0.4710236808	0.6608111651	0.6663575389	2.243559858	0.6234826251	-2.185078406	0.5703673361	-0.03481960815
-1.130512585	-0.9054886467	-1.130614124	-0.5442312754	-0.6083483383	0.5902194714	-0.4220767118	-0.8432365808	0.7347282147	0.7897969305	1.858751398	0.2657048379	-0.8619107262	0.1146928773	-0.4361719966	-1.109603658	0.6530140788	-0.2407447445	0.1100041988	0.03873962299	1.649601296	-0.5121322663	2.092848927	0.4453764337	0.139067224	-1.28507206	0.4864751783	1.916454386	0.29697078	1.267647751	-0.0709343043	-0.6713858265	0.6491426302	0.1541936724	-1.05103508	0.3923459129	0.2873678785	-1.076659917	0.4379562582	2.148796287	-0.2433082507	0.6406061465	-0.6973096556	0.1618800385	-0.7718691659	0.3762937594	-1.514121353	0.6169133859	0.890175393	-1.175005328	-0.6350509838	-0.4387685465	-0.08967704201	0.7297326203	-0.593158642	-0.1457110968	-1.545777873	0.06111371867	-1.326429425	-0.9545567219	0.6175815947	0.2160719882	-0.02406516872	-1.219775656	1.239862226	0.01335435227	1.231631965	-0.08420126992	0.5525394361	0.6819777058	-0.5796345201	-0.8290737571	-0.4297772271	0.7538890767	0.478399749	-1.118009757	-0.2342816824	-0.3216946259	-0.8673045252	-0.3457264049	0.9565990619	0.5159295999	-0.2508991437	-0.3414668716	-1.10325593	-0.9265406032	0.4966147495	-2.266845287	0.6235836353	0.0352494467
1.005185575	1.212128699	1.584356036	-0.7757257288	-0.9968867392	-0.4634419297	-0.810969851	0.141313006	0.1007731766	0.9274234982	-0.09672156652	0.01447573116	-0.2620717611	0.3260891044	0.3772090392	-1.793229251	0.6592128266	0.5354207926	1.561110385	0.1534793642	1.459872354	-1.036448671	-0.1397800431	0.2041941407	-1.032995875	-2.086219782	-0.7105540821	-0.389349729	-0.106343388	-0.3132173444	-1.066647511	-1.866812633	-0.3244170839	0.5805520425	0.0240235545	-0.3908755404	1.014313111	-1.017476868	-0.9412524519	0.2366764266	0.2863325911	0.9487368831	-0.9601096401	-0.8808573467	-0.6649511072	-0.4532223505	-0.3005577658	-0.9532872035	-0.243086236	-1.078018003	-0.8369995777	-0.9971161704	-1.969815589	-0.237142831	-0.5683222753	-0.6454672307	-1.189096786	-0.3651380302	-1.858712667	-0.5447696349	2.222557136	0.7064545414	0.5249314927	-0.4887640575	-0.1008547446	0.3849806588	-0.00246197634	0.6359668588	-0.7700550572	-0.4240814968	-0.7963141203	0.1288196305	1.151922071	0.9685406455	-0.3237104923	-0.1282867315	-0.1167420548	-0.05803072819	-0.03781543812	-1.257468789	0.08808212923	0.02866542795	0.6341547021	-1.76902433	0.7595237474	1.564821933	-1.164551798	0.3119749251	0.02347658548	0.01654114093
-1.023796784	-0.3925886492	-0.9371749142	0.4026730414	-0.4106368884	0.9828545967	-0.4743570435	0.193487992	-0.1389621181	0.7271563222	0.8929107748	-0.1285261017	-0.3259099447	-2.250448945	0.5093251028	-1.619203173	0.5331258414	0.4052667746	3.195733527	0.4173578128	1.187421747	-2.075556945	0.5579636009	-0.5404065033	-0.2642304608	-1.861180355	-0.8130477865	-0.7540410729	0.2412552076	-0.5181768002	-0.3179278304	-1.350342397	-1.083037712	1.568742763	0.7557206769	1.771944343	1.29506549	0.1064084953	-0.4736244377	1.651162648	0.1624709566	-0.2093980181	0.3048962132	-0.9519454665	0.2917080301	0.7074216308	0.6603483885	-0.3376289443	-0.6842974974	-0.7452936016	-0.7323711294	-0.1311509736	-2.68528647	0.9086075323	0.4232121823	-1.252077033	-0.8435909909	-0.2445845294	-2.100722646	-0.09319648102	0.6862567662	1.309968217	1.580238392	0.08140070392	-0.6414595081	-0.3410590782	-0.07420434625	1.386847897	0.7254197438	-0.5418888768	-0.4956186608	0.449218921	0.9952588578	-0.130646912	-0.9996816626	-1.449178983	-0.5390235059	-0.2825444618	1.071861037	-1.321048371	0.09299690086	0.1968476772	1.06975851	-0.2876536663	1.161730122	0.5591503452	-0.5914844144	-0.05261407461	0.4770640056	-1.284671553
0.938038587	1.268633632	2.244524557	-1.212902414	-0.5223614548	-0.7061791254	-0.7128845212	0.1081226118	-0.4558579046	1.123096396	0.2700698116	0.1107792246	0.06543385806	0.3782934001	-0.2491206707	-1.639043862	0.4333918649	-0.2262353808	-0.1087887769	0.2208967453	0.8836584741	0.5603761305	-0.4425933192	1.04038948	-1.076069372	-2.560752982	-0.6618678404	-1.662124219	0.3108997324	-0.4147872421	-0.9936224164	0.3154039302	0.2265746036	1.725701955	1.221835904	1.015352946	1.076589802	0.7320551567	-0.01031512321	0.1201501815	0.7127581643	-1.227450384	0.4114554872	-0.9837786887	-0.3077935838	-0.2861426591	1.215438754	0.135467903	1.229396744	-0.932421599	-0.425332307	-0.7753269875	-3.32332391	-0.1873953896	1.798458342	1.179395858	0.1179636537	-0.1964354112	-1.413236062	0.9219653454	0.1721769545	0.034246593	1.403573433	0.1465305233	0.1395956588	-0.4063360644	0.7394437639	-0.03402221126	1.225430488	0.1894904954	-1.269686514	0.7383873871	1.297580892	0.9298359403	-1.255528426	-0.3384647108	-0.7322631183	-0.1694199496	1.610305777	-0.3455897162	0.9584849722	0.1738684912	-0.7588513847	-0.3089064147	1.059326126	1.848097263	-1.41701333	0.2047151453	0.04695815766	-0.7343509518
-1.03989855	-0.5741874162	-1.149887486	-0.2027394562	-0.436400681	0.7698861094	-0.2067350872	0.9251704132	-0.06223370901	0.9430222335	1.245078979	0.3009837477	0.4757506679	-1.398001796	-0.7083672064	-1.808276685	0.522813578	0.2582620549	-0.6133242858	0.4469878618	0.6580236196	-1.152983279	-0.5027809024	-0.4365994111	-1.054931591	-1.987144228	-0.7022945042	-1.054442082	0.5532934371	0.03396927604	-0.2897953937	-1.431301419	-0.8556581671	1.397385581	1.728067069	1.141284455	1.399961218	2.52118551	0.6013353542	0.4827503539	-0.06709973238	-0.539170844	-0.02485372775	-0.1939517294	0.5482524908	-0.7414306676	1.674420218	0.4880673471	-0.2032941748	0.1731430372	-0.2563733536	-1.233059206	-3.189777737	-0.2488709948	1.454195418	-0.01016363667	0.02021991463	-0.2396223005	-1.621849743	-0.5214984602	0.227511466	1.132520733	0.9410508636	1.457794001	-0.07255000419	0.7971568282	1.813186956	0.5174962931	-0.1781816352	0.6945724232	-0.2731508433	1.084870439	-0.4282809903	-0.3217989733	-0.5654527169	0.07100421572	-1.974767803	-0.2665780037	1.396531459	-1.31836584	0.7403495754	0.6477386118	0.2850834445	-0.2753635018	-0.03333257164	-0.2750253861	-0.2093148156	-1.119176231	0.163520638	-0.2022963237
0.3208790407	1.202538553	1.295768566	-1.234862697	-0.8921038754	-1.422832708	-0.09531700899	-0.72004751	-0.3810680598	0.291815381	-0.5462221695	0.6905027379	1.229637793	0.8775902167	-1.619503077	-1.377689015	0.3447051178	-0.5155154944	-0.09425896001	0.7090313129	0.5134829922	0.001591600193	0.2354907652	-0.01854115848	-1.001869125	-1.811718789	-0.7484272311	-1.090854083	1.244526602	0.6960573925	0.04262384287	0.6054288068	-0.1766705807	-0.5492413845	1.423601865	-0.4556898872	0.6745514611	2.868553977	0.4442010984	-1.542003688	0.2124273929	-0.001405110192	-0.0282503999	0.09625025721	0.4133260899	-2.584061335	2.643255952	0.5611768844	0.5116937632	-0.1909887341	0.02892334049	-0.9033230194	-2.673290649	-0.9415320007	1.534918871	1.475043529	-0.006828462575	-0.6164948361	-1.144840928	0.01435427489	-0.0405219998	0.1525641477	-0.5744454552	1.8299921	0.8681846413	-0.7738691291	0.7464265895	-0.8104042268	1.399051705	0.9704120124	-0.9963121608	1.119709465	-0.6842693374	1.317264338	0.05153923918	0.0802429131	-1.043346126	-0.2749485714	0.9246286214	-0.1404778817	0.343547447	0.1667649292	-0.4887203732	-0.04851490458	-0.929775489	-0.5877069714	-0.5378102836	-0.5514192635	0.2596987347	-1.018697898
-0.3371475722	-1.066975916	-1.095291996	-0.4106874757	-1.068644837	-0.6727736065	-0.006249436463	1.906649377	-1.21258532	0.6522595893	0.7164395197	0.3146870652	1.766938895	-0.4755007978	-1.961237746	-2.127565708	0.5659443402	-0.5119083494	0.02015789231	0.5356669988	-0.4034310821	-1.157572415	-0.3573290475	-0.9367232645	-1.33756411	-1.21027496	-0.186623359	-1.473145304	0.03545331691	0.0126753911	-0.663897285	-0.8074272082	-0.7839012474	0.5474201198	1.004188999	0.008467268348	0.400339496	2.09901333	0.05137823981	0.8016053039	0.4549240969	1.681398844	-1.242759945	0.9405885409	0.2803369248	-1.766654266	1.789916462	0.5344013097	0.7617495926	0.1277413185	-0.06469613633	-1.124352697	-2.155836656	-0.2982362463	0.857392734	-0.1158270383	0.4912615508	-0.4339383625	-1.046175745	-0.931371693	-0.06842796615	-0.2482521156	-0.2747155862	2.211578986	0.8313497794	0.7251441214	0.9295048835	0.3130185786	-1.548323525	0.8106964367	-1.356398348	0.0712841965	-1.097749739	0.4166676023	1.101178217	0.2365853835	-1.485484894	1.502119162	-0.1589145981	-0.05824659566	0.5403551051	-0.04871610724	1.571135622	-0.04620215613	-1.027099218	-1.798578796	0.1438149084	-0.9695020144	-0.007843311162	-0.1079119901
-0.4862533837	1.384827104	0.3922796794	1.397792766	-0.6984939602	-1.17056907	-0.3292224936	-0.2979240554	-1.229974285	0.705547578	-1.945350597	-0.1927400345	2.592086066	-0.1179057467	-2.474822617	-2.552907533	0.4366110542	-0.2247208876	0.8075782926	0.4168000311	-1.88582894	-1.779652619	2.450638274	-0.3048210635	-0.8949425598	-0.7059159478	0.1372316318	-1.804155505	0.02361464919	0.2602358179	-0.4011460866	1.826351247	0.1109335789	1.246710501	0.4520247501	0.1342818123	-0.8632665766	1.36813465	-0.1188240358	-0.29618257	0.5588230749	1.983322066	-1.926119111	0.2512391708	-0.2389040969	-0.3284024011	0.6062581288	-0.01419318109	0.8185698756	0.5529158699	-0.2070596399	-0.3927847084	-2.071152835	1.057073613	-0.2765540441	0.6414850596	0.7797455038	-0.6648588703	-1.424002822	-0.4219253499	-0.7124338686	0.1599763459	1.021563095	1.251422856	-0.3257024115	0.02930291155	1.856423019	0.3181869958	1.172641647	0.3575409541	-1.937080647	-0.7128469154	0.5066887329	-1.340546307	2.348416218	-1.346217714	-0.03456254571	1.054804342	0.1076572588	-0.2590732679	-0.2278343971	1.210502922	1.221526989	-0.03046972349	0.5450909394	-0.06722705647	-0.243178242	-1.722463812	-0.7208261963	0.5608465913
1.856897625	-1.115632412	-0.06098115513	-0.8503957098	-1.362097595	-0.4499505435	0.01828176022	1.098404442	-1.278743482	0.9504236261	-0.4746091108	-0.7963322629	3.34588852	-0.503375704	-1.562664957	-3.007618354	0.4500563753	-0.4462850162	0.7714077901	0.09275065418	-1.829431255	-1.319153813	-0.3611785429	-0.335869112	-1.859593695	-0.8590129685	0.9245914697	-1.92741907	0.9741605862	0.618454542	-0.6920731388	-0.3572285298	0.4542378128	0.5732943992	-0.5268983787	-0.45488537	-1.263907955	0.3651705401	0.9136585381	0.2154772625	0.4962180372	1.783229171	-1.602329415	1.35911259	-0.4204109509	-0.4073904972	0.1713918008	0.4336274474	1.931912368	0.6071419224	0.4229840036	-1.741659851	-1.195776973	0.7921163039	-0.9230561698	0.05511528512	1.644825721	-0.7172089171	-0.338753707	-0.8682328023	0.09289622698	0.3323527157	1.874918056	0.7118150918	0.6033972568	0.4600952542	-0.6587220805	-0.3839776498	-0.2360721495	0.7797059126	-0.3102593712	-1.064912902	0.4938235304	-0.736673162	2.327157523	-0.3424289964	0.4589061357	-0.5891073564	-0.2543481108	-0.2994991585	-0.3997710035	-0.455907274	2.407597589	-1.396255914	0.610829393	-0.9753984134	0.7802119934	-1.309024357	-1.963895755	-1.14360983
