melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096
-1.298256463	0.8106360455	0.3749480644	1.761613167	0.5068754827	0.1763604845	-0.00104614736	0.1534249446	0.8577557108	0.2311780996	-1.040953603	0.1690995479	0.1535410752	1.659449328	1.034062085	-0.6427255354	1.178503573	0.2432755355	-1.209218987	-2.859362882	-0.2429766944	-1.674118858	-0.92787686	-1.738009143	-0.2341966673	0.645460125	0.5576348314	-0.06189094965	0.8594490235	0.4486873178	0.316501365	0.1195511553	0.8066560096	0.3361083378	0.6880774365	1.599125565	4.623490359	-0.3346462338	-0.1611518573	-0.4583569777	-0.1789688603	-1.989073727	1.16956574	0.9677548391	2.33362165	-2.152341376	2.208109856	0.1694252954	1.2964678	3.31117961	1.536509988	-0.759215239	-1.0115051	0.8319435197	-1.706048411	-2.124115114	1.411201339	-0.5249774833	-0.794929051	-0.4960756852	-1.565912361	-0.7924574135	3.288028322	-0.6494095338	0.06250452893	0.2134023068	-2.614518938	1.675992608	1.453523649	0.9213390705	1.524422712	1.568790636	0.01690210736	-1.070180284	-1.592308281	-2.210212729	2.579843301	-0.008483279902	-0.5247254294	-0.2407590877	-1.629345401	-2.437062645	-1.881553082	0.4410369084	0.176719889	0.4930298687	-0.1041756861	-2.484317783	2.351208171	-0.2906453855	0.2901777997	-1.600456834	-0.8175816832	-1.994488845	1.109398514	-1.537309924	-2.165148007
-1.113515321	-0.7733181086	-0.9121890131	-0.7392956042	0.05707134276	-0.2522331949	0.4880667577	0.1569476475	0.4074649396	0.6055503574	-0.9468476756	-0.9974843612	-0.3528953534	-0.1277464053	0.1188662474	0.04395899402	0.4040209382	0.9969792863	-1.23049796	-0.2636736314	0.1021046878	-1.314630491	-1.474789479	-2.182835079	-0.8543112731	0.2805573299	-0.7127293528	-1.230364464	-1.132383927	-1.381115286	0.1073003921	1.296685596	0.0204273651	-0.3479019489	-0.9760483358	-0.224348195	0.9719381144	1.44515142	-0.67759996	-0.279824202	0.1679597224	-1.868876574	0.3921695284	0.8803396883	1.802901284	-2.093434695	1.781392371	0.6688152466	-0.0463495443	2.977847469	1.932323994	-0.5664144612	0.3292288512	-1.119928056	-2.807019031	-2.054501676	-0.2919637521	0.059755332	1.041118304	-1.093056906	-1.564149658	-0.6387295472	3.313047312	-1.090627493	-1.211881187	1.66100723	-1.831213225	1.102256321	1.209241754	0.9420348214	2.728949678	0.1887823845	-0.1606778935	-1.543942644	-1.707890983	-1.67237132	2.885892697	0.6483898238	0.9598729927	0.5729990127	1.152906378	-2.964805353	-1.396048633	0.1537694955	-0.9505914194	-0.6946427175	0.6811419355	-1.370747637	2.347743025	0.3634390231	2.222930838	0.5596998995	-0.8307595491	0.302696125	0.7070890429	-1.400395279	-1.010353924
-0.8493877578	1.721071675	0.6334625437	0.1521828933	-1.641686617	-0.5265143491	0.6566548126	-0.9920616721	1.229982909	0.7344529222	-1.139190978	0.5706595401	0.2280792238	0.2268825999	-0.3301466733	-0.3028079667	-0.849722887	-0.946267607	-1.232799926	-0.9444185082	-1.463326946	-1.297351674	-0.8625795289	-0.8778565952	1.023239462	1.837948978	0.8920366745	-2.483206523	-0.6561125765	-3.144318722	-2.065430435	-1.065786447	-0.3480396304	-2.091952427	-0.9327259485	2.567532485	2.98205841	-1.729088459	0.740747252	-2.560762056	0.4416722844	-0.6623686556	-0.5634738792	-1.468883355	1.2256694	-1.576870793	1.041354366	1.610407612	-0.6552060809	0.7509006026	-0.9804824651	-0.6515950861	0.7251627931	0.8001806568	-2.28924711	1.448964199	4.143069257	-2.161541877	1.454496755	-0.3623282606	1.077736093	0.7366366948	3.200820516	-0.6150026869	0.271540073	0.01302324221	-0.4654774056	0.3873775905	-0.5810809851	-1.632032759	2.575965335	0.2836377897	0.1240654623	1.844999045	-2.103267896	-0.4010404743	1.664129613	0.07791093929	2.304295877	2.522258577	1.062581432	-0.3231019493	-0.1537357125	-0.7539692457	-0.9234755876	0.3204590014	0.470429837	-0.7258978529	0.5773539659	0.432577371	0.9754915596	-2.892960045	-0.5120988207	-0.1401130093	1.46566017	-3.155406131	-1.359217648
0.8372151863	-0.7449439556	0.9205004011	-0.4304489209	1.227721382	0.08972452893	-0.2065144539	-1.807694808	-1.180190503	1.087850564	0.4853929602	4.268712513	0.8308061496	0.179813517	-0.5513570209	-0.4400208791	-0.7362661217	0.694686189	-1.533013539	2.375251111	-1.107893501	-0.9469217951	-0.4224789905	0.6309975778	-2.400717041	1.512936568	1.958622013	1.454003951	-1.425741666	-3.020775446	-2.446051092	-0.3138109233	2.905241602	-2.561083087	1.452740739	3.113958047	3.212196362	-1.442061086	0.6053362346	-1.948987346	1.446503798	-0.11617249	0.1207290752	1.885234269	0.9625627038	-0.5302464105	0.8664576275	1.119192635	0.1394996978	-0.1950116597	-1.956647959	-0.1369592675	-2.632321932	-0.6748239953	-1.336868584	0.2751121014	0.9052144177	-4.257676963	1.008958871	0.2418118047	1.656020137	-0.5326822535	1.517402245	3.053163373	0.8188054225	0.6276304482	0.5803348696	0.7798351795	-1.185330042	-3.274935349	1.832776079	0.3252613421	1.026626767	-0.1037430327	-2.986367265	0.02905727075	1.437806015	1.162611751	1.381329975	3.829020858	0.8978297611	-1.043308091	0.5018557596	0.7740907659	-0.787907833	-0.4398098153	3.718695624	-0.1461230264	0.2134504818	1.032460843	4.836653343	-1.25018628	2.736888014	-0.09872926008	-0.2531594981	-1.458645708	1.561112587
0.7221922564	-1.378560236	-1.210711818	-0.9016387619	2.035400825	0.1946480904	-1.191512107	-0.6065719798	-1.380760188	0.9585998102	0.8858793313	2.330941716	0.2602439025	0.5893067218	-0.9749204818	-2.066443611	0.03343020982	2.060615603	-0.4182074384	0.5178782134	1.107518764	0.5396199802	0.4758941653	-0.2945804018	-0.5829775884	1.111723153	-0.7585466352	0.08542140442	-1.522967302	-0.08701051674	-1.760604637	1.321364512	0.105084407	-0.3383174519	2.237741208	-1.182045724	-0.5168301807	-0.2623501403	0.5496590893	0.2945682717	1.358274375	1.202600639	0.4459114411	0.9479061845	2.840085244	-0.6897798287	-0.4780437898	0.4753182437	2.283865045	0.96344476	1.365693071	-1.014264906	1.406295067	-0.7796001803	1.223098872	0.7309759358	-0.8002687782	-0.683910876	1.288231469	-1.569521355	0.1736320584	0.9275119914	-1.150810405	0.521765301	-1.234013103	1.979199993	0.1403745024	-1.213986043	0.1199807639	-0.7059427979	1.936971686	-1.639754709	-0.5974000388	2.184943508	-1.832349941	-1.978223133	3.17144582	-2.380165943	-0.319290747	-1.310752543	-0.7342412138	0.013606081	-0.06892170669	0.8653624961	2.315708625	0.1866130879	0.09148505487	1.408436643	0.8337859426	-0.5157544519	1.759658916	1.272964927	-0.3889553288	1.496521833	0.7928707348	0.4377662199	1.713643996
-0.1120006399	-0.7827301005	0.9382611456	-0.846199273	1.952493399	-0.8300715748	0.5119679383	-0.6966700115	-0.9481848875	-0.1165291925	0.2313241278	1.663570951	0.4132573457	-0.4702010531	-1.233632363	-1.664662089	-0.9521615494	-1.317937368	-0.4923231594	-1.126901555	1.113157908	-0.009698399922	0.3394470565	-0.64869786	-0.8922099349	1.169940538	-1.077752639	0.2083741866	-1.089306627	0.9832512098	-1.153995263	-0.833693545	0.2269905153	-0.05562709062	1.381152099	-1.258576647	-1.774477161	-0.5202011669	0.1716579106	0.5586738337	1.424381458	1.290799394	-0.4086924286	0.1533345494	1.65142627	-0.5240223012	0.6650145371	-1.425579078	0.9546022768	0.1708428041	2.100743722	-0.7284513281	-0.3883064737	-0.08154524921	0.2781834878	1.181394381	-0.7475159169	-0.6969768644	0.5893720514	-0.9291401378	-0.1769004336	0.4571595327	-1.784327898	-0.01426559388	-1.541507243	-0.1089861139	0.00868942308	0.01859840056	0.6951395493	-0.3300240479	-2.120325006	-1.063446774	-0.6562395462	0.5842389361	-1.073609187	-2.098862833	2.088983691	-2.100475999	-0.1709664036	-0.394260334	-1.008734498	-0.4312026704	-0.5120873874	0.4616278541	2.388947605	1.20089465	0.5032902765	1.065969287	1.04325343	-0.2661154945	1.474144596	-0.3511962189	-0.1468797008	1.944162369	1.17939006	1.834726178	1.183896474
0.134489911	0.5886137663	0.009350559895	1.643870538	1.819036192	0.3591006891	-0.8216771878	-1.072517171	-0.7729610891	-0.3712820058	0.2581046919	1.624187028	-0.3382169301	-0.2795631628	-0.8671035542	-1.835186896	-0.8908479926	-0.03325055839	-0.5671701958	-0.9225694606	0.8497137249	-0.3743442948	-0.4526904029	-0.6465236164	-1.447430814	0.4660588119	-0.1859317252	1.145538537	-0.8283578558	0.4220703175	-1.49712938	0.4305151433	0.2159367835	-0.5591542593	0.1964906049	-0.9209286331	-0.4946574615	-0.381583995	-0.1456222964	0.4321648319	0.5678251826	0.1178151253	-0.8966745152	0.1183786535	-0.2733626326	-0.7301263048	0.5993072265	-0.4929008271	0.5958324536	-0.4348287453	-0.4496646962	0.2286266624	0.4358816302	-1.153292063	0.8116851764	-0.2869273607	-0.9065484961	-0.8075452697	-1.26800365	-0.5550201781	-1.04355891	-0.8036823008	-1.460356804	0.5132773672	-1.191450549	-0.8720495805	0.8831224267	-0.4771517755	1.232880555	-0.553097493	-1.264139255	-0.1637786835	-0.9139523487	0.316520569	-0.7596354208	-1.290423036	1.199900132	-1.609540758	-1.771786364	-0.1599139177	-2.375679677	-0.1171543966	-0.01671807292	0.4574817285	1.7445333	0.4862933726	-0.3195263571	1.469179187	1.244066543	-0.2187365589	1.130526467	-0.3986006133	0.4933467352	-0.5830374219	0.8500974851	-0.0601653949	0.341781573
0.05050007383	-1.097125002	-1.503586273	-0.7496066909	1.876427894	0.2920374573	-0.6554941929	-1.027392801	-0.6407136077	-0.3498402818	0.4100528676	1.691671528	-0.9143252031	0.09752324002	-1.004036927	-1.529037898	-0.6611482849	1.136711933	-0.1739008182	-0.913198458	0.6855012148	-0.5954895873	-1.058703907	-0.5666334063	-1.178753044	0.3981653211	-0.5811607538	-0.8116058919	-0.295886225	-0.5843365803	-1.297078743	2.205154582	-0.2788566641	-0.1703673791	-1.373249353	-0.4812948874	-1.696337196	-1.685412573	-0.02271777606	0.23616047	0.2482724435	-1.386926069	-0.4869488684	-0.9487067272	-0.8128574021	-0.5861832754	-1.323169337	0.05902288819	-0.5154958405	-0.5410097454	1.017345754	1.040553603	0.8714111248	-1.79912814	1.786192647	0.2166724249	-0.3859982363	-0.1287845736	-0.06113081703	-0.4688492115	-0.3483432988	0.02832512736	-1.082773521	-0.7699317974	-0.7714012426	0.6302032786	1.334256882	-0.648482657	1.028527361	0.2833915901	-0.3293762634	0.3123999315	-0.631866514	1.229729428	-0.07540915653	-0.5523727282	1.19517405	-1.541950748	-1.853578344	-0.03386618189	-0.1407139555	-1.169388441	0.005355704949	0.5912780462	0.5090525814	-0.7043299198	-0.4124065318	1.210337785	0.3148874145	-0.1404388013	0.8693387281	-0.8262769694	-1.029607616	-0.4965235878	1.375747727	-0.1914329786	0.2284012258
-0.1654780829	0.8435624716	1.350296393	-0.6498384456	-0.4960512106	0.02876500032	0.3358192369	-0.5720495434	0.2529837933	-0.3605089886	0.1166938222	0.9042269894	-0.6337663566	-0.2555846116	0.5398908559	0.301826889	-0.8815951184	-0.4987114451	0.5981418761	-0.8690713999	-1.03892205	-1.097782408	-1.477328736	-0.1211286416	-0.2339980786	-0.6263058009	0.3997090714	-0.9194185872	0.09272244837	-1.520546909	-0.8721021777	-0.7150993194	-0.8743032968	-0.9239852123	-1.654531694	1.406394121	-0.6755413536	-0.8528932138	0.6943852873	-0.3543034623	-0.7263367919	-2.209312776	-1.878416643	-0.9097118763	-2.23922015	-0.2852833808	-1.384977449	0.6803988626	-1.94087598	-0.3401873958	-0.02292576212	1.683104718	-1.45945881	-2.700058059	0.4510991333	-1.074700101	-0.827413469	0.1461260128	0.5017385714	1.629050753	-0.4558514246	-0.7428965729	-1.23841204	-0.77278926	-0.29146761	-0.5192188102	1.73256083	-0.7974020756	0.239959492	0.5391421782	0.05261828171	0.08324859264	-0.7132166942	-1.290533701	0.9939955726	1.144134846	1.211316325	-0.8677330239	-0.8344634518	0.6897809979	-1.315485127	-1.12952336	1.350739132	0.283643261	0.1309028235	0.2573617066	0.002608044369	0.5926995897	1.269186904	-0.9513591193	1.197665512	-0.630929584	-0.08098511259	-0.09411903075	0.5300325954	-2.038483893	-0.8914730554
0.5347583136	1.116460688	0.1633779518	1.382945959	-1.033472399	2.499550856	0.6151535774	-0.740866887	-0.4246871146	0.5473795295	0.8949928411	-0.5357035949	-0.4211465579	1.852993176	-0.5836360705	1.322705736	-1.530942446	1.092069229	0.3704913757	0.4057225207	-0.9461899817	-0.3094088847	-1.891464448	-0.02126080959	-1.038650766	0.009594942389	3.439430073	-0.5304381872	-0.8920834878	-2.472119375	-1.412200533	-1.70871864	-0.2536728666	-2.030685064	0.794658825	-0.4808829221	-1.531327726	1.51960028	0.04224094084	-0.2699852859	0.5824491735	-0.4557756845	-2.623120406	-0.1863819604	-2.726573599	-0.7641861865	-1.960446644	3.548994277	-1.409571393	-1.718494701	0.147223432	0.9339873671	-0.1959313344	-1.724416401	-1.051474341	-0.6483390148	1.23561923	-0.6536106995	-0.5263711131	2.096396223	2.590870376	-0.497137953	-1.090331916	2.212614033	-1.024582777	-0.2883184155	2.052330051	0.8566836599	-1.406201373	-1.142112915	-0.5069471827	-1.212921143	-1.099246347	-0.3833173706	1.04944047	2.070731148	0.3902289892	-0.9919517939	1.74774914	-0.1831546294	-0.3493728441	0.11812401	0.8423838804	1.759936921	0.9076521836	0.1092491654	0.9257708289	-0.4293766968	0.9074344095	0.9373962217	1.795511103	1.703792674	-0.6901768325	0.4451757511	-0.03454210774	-0.7012499718	-0.211494435
