melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091
0.4724238437	1.327559735	-0.7660585921	-0.6383367115	-0.8112115404	2.229998709	-0.4382365739	0.7298738871	-0.3192500624	0.5562251776	-0.6667501035	-0.2842843095	0.1700343269	-0.9410674592	-2.087055102	0.3601233818	1.85852797	2.936166335	-0.7561314345	0.04468494639	-0.6476264135	0.5180846542	0.7970331332	-0.03207041531	-2.544743577	-0.9452999278	-2.866289835	-0.6468610184	1.196399575	0.015321103	-0.6024627637	-0.9754325442	0.1292635106	1.336715505	-2.124649754	-1.458110461	-1.229954361	0.3204054143	0.7212712762	-0.7543359736	2.615843602	-0.9794046644	-0.6735383045	0.02821899447	0.6456554047	-1.856833475	0.1889571441	-0.8398341535	1.753143115	0.9117987125	1.04883875	-1.895292056	0.5124129261	-0.881364168	3.79992897	0.907725772	2.013243436	-0.5298898386	-0.359975476	-2.563741396	-0.1982994701	0.5592870768	-0.4437106771	-0.6916272609	-0.3955583928	0.2914814314	0.7769524025	0.5063823678	0.321437939	1.181285452	0.2429499112	1.79870922	0.1048324056	0.6531995077	2.458627235	0.1963739195	-1.853997652	0.6159014856	1.062758242	-1.054776305	0.2869661259	-2.144020505	-1.753445956	0.5748888412	-1.023194333	-1.064979525	1.758043848	-0.4740185252	0.796694897	0.5119990437	0.4219881391	0.878516023
0.44468404	0.2152670059	0.9733978628	1.713632027	-0.2405698585	-0.443601537	1.187794055	0.7026137794	-0.01773848391	0.5982340705	0.3606438692	0.04436498848	-0.03680720675	-0.7631199998	-2.659557836	-1.003413057	0.4301490061	2.319158226	0.5146711032	-0.01814047977	-0.9340178655	0.2580618896	0.1442548255	-0.4502691488	-2.825336971	-0.4874027275	-2.572150783	-0.840343084	0.4100635807	1.457659672	-0.4679478515	-0.1132771254	-0.4445026539	0.6344416192	-2.245289756	-1.397079652	-0.9400476505	0.8398710346	-0.3736854577	-1.406856498	2.626993718	-0.9556931935	-1.585958141	-0.5139999656	0.6855803889	-1.788909032	0.04977438339	-0.8615455042	1.276299198	0.03988254862	0.7353017636	-1.149244755	0.2639808152	1.124447223	3.31497537	1.049104495	-0.5244162738	-0.548264912	-1.1520853	-2.452968002	-1.512953095	1.407263998	-0.2551311857	0.05410163164	-0.993498158	-0.2168050918	-0.2348934743	0.008613290281	0.9047219727	1.312248557	-0.8674620362	0.6242578823	-0.183402681	-0.2696054664	1.288642079	0.117540262	0.08563935107	-0.1693798034	0.2444885475	-0.1207908941	0.3539543625	0.6721850959	-0.8976711971	-0.1394390368	0.2337254325	-0.01480011023	1.446679109	-0.1936531052	1.84906184	0.3749568278	0.12515177	0.9300744746
0.4277959037	-1.028351414	-0.9950219861	-0.7278552787	0.1132029349	0.5774881267	-0.4808737239	0.7078104375	-0.1654286198	1.503531333	1.788680587	-0.1541680645	-0.2773368844	-0.1149135023	-1.970693463	0.4360030359	-0.579274959	2.153922836	-0.4727092402	-0.1322547305	-1.248590294	0.375277947	-0.2047424088	-0.3705883667	-2.384132196	1.033615979	-1.729500162	-0.8113016212	0.5041194045	0.7528913746	0.3069811361	0.391503058	-0.5353808373	-0.49521953	-1.571260069	-1.610336094	0.4587375421	0.3431496564	0.1141305934	-0.7055340048	1.598923954	0.2950972543	0.7590772509	-0.4302609633	1.481125625	-0.8111531165	0.2109189527	0.8382868863	1.649709994	0.2178641242	0.784208525	0.1717408594	-0.02584973778	0.08740720938	3.957012063	-0.0149165657	-1.134531423	0.03349949293	-1.193903433	-1.258125765	-1.232322051	-1.18456386	0.3194549682	-0.1966320179	-0.1595003786	-1.453596004	-0.2147652336	-0.06971842529	1.291087692	2.027272893	0.2206289291	-0.7088900423	-0.6022472679	0.5714897256	0.7501361472	1.458037081	0.1021101534	-0.888989315	-0.2935212374	0.20391284	0.1114000198	-0.945427424	-0.6189471163	0.761300157	-0.03313947424	-0.5169846347	0.1224367063	0.9074368468	1.019177325	2.049450435	-0.4340403225	0.4737551748
0.482724425	0.4600516949	1.386859462	1.475888784	-0.4621244586	-0.2956565773	-0.3714335084	0.9747143507	-0.6703445897	0.2727121726	-0.9423850362	-0.3126633158	-0.5740545562	-0.2283781179	-1.349354947	-0.2885897246	-0.7391397067	2.575530663	0.6385598946	0.1913434227	-1.477816095	0.9743819178	-0.5521345702	-0.4307288801	-1.66286625	0.7906550208	-1.594227611	0.4889467888	-0.6274608096	0.3282586315	0.2675520021	1.677204453	-0.717192742	0.117855281	-0.6938832688	-1.761734797	0.585330059	0.3526156876	-0.9461001133	-0.4356691945	0.499347364	-0.7673857745	0.2732766412	-1.355019504	1.975419244	-1.095543034	0.1773628233	-0.0003351937128	1.369866396	0.2969048227	1.132378094	1.650824577	0.1914625353	0.7427148782	2.915830878	0.1648450645	-0.2130473484	0.03015890262	0.06932665437	-0.9993074022	-1.733924279	-0.2105582206	-2.293322547	0.406077841	0.2969129792	-1.451572303	-1.904675576	-0.767834078	1.536451285	0.7309577843	-1.179410151	0.4060568819	-0.7714960154	1.188076683	0.8423855557	-1.076694832	1.834386667	-0.2838986252	1.144390002	-0.1541285244	0.2368079656	-0.8355668876	-0.3954854795	0.9503802512	-0.3975046873	0.04863248013	0.5823941191	-0.3549863186	1.228889926	0.2416921792	-0.5726564464	-1.19421438
0.7061236043	-0.7512721459	-0.6984475626	-0.5362044703	1.441053281	-0.4198853117	0.5557079138	0.8381500691	-0.4168539587	0.4297583761	0.3337474018	-0.4846913901	-1.033368391	-1.279445209	-1.40220836	1.028435057	-1.051667289	1.39510097	-1.255653232	0.5550187094	-1.512085655	-1.270744388	0.8832342975	-0.9410753009	-1.871802366	0.465620656	-1.669168368	0.465983938	-0.6286699185	0.8700907359	0.8778200167	1.235073134	-1.238219397	0.9621110607	0.2703540032	-1.905256724	0.3683252391	2.194335476	-0.05706440322	-0.6464159238	-1.755909829	-0.03258509264	-0.1919131787	-1.551720725	1.261919374	-0.955649802	0.2078911125	-1.372694414	0.8725898919	-0.271910171	1.344874527	1.945394756	-0.4749816399	0.5514243809	0.9402708332	-1.112662221	2.672915215	0.1725359828	-0.5400828893	-0.6063804971	-1.47104443	0.1747956634	-0.3208226291	0.4989940926	-0.9374407743	-1.188219142	-2.8495128	-1.090704032	1.264941695	-1.646881868	0.1504872428	-0.9322301142	-0.7157180096	1.168610855	-0.6394185916	1.58152241	1.526970975	-1.215827539	2.698903167	0.09808918795	2.154706128	-0.5320073659	0.1590792165	-0.4097154094	0.2161464662	-0.5407192616	0.6212307333	0.1114157886	0.2507434053	-0.5412739516	-0.3262899646	1.263788108
0.7077890481	1.011970335	-0.9745292279	-1.072531637	-0.8430705731	2.446642787	-0.7283993244	0.8523997644	-0.8327687397	-0.1226564822	0.05053101347	-0.9529587274	-0.387147356	-2.198251049	-1.037171026	1.450381826	-1.48088288	1.627941922	-1.365283472	0.6226072617	-1.283432717	-0.3815018773	0.9079942071	-0.1793408009	-2.191406588	0.04097478487	-2.180767699	0.247271784	-0.940071671	-0.4080015793	0.8564146408	-0.380021033	-0.9116997049	-1.088353265	-0.7674534182	-2.221163722	0.1040845097	-0.3317282436	-0.3230671658	-0.5335001331	-1.418428136	-0.09156234689	0.7437753797	-2.121246134	0.4087309258	-0.7119273682	0.05052105858	0.7272053578	0.2649211976	-0.2400284455	-0.001403041389	1.025849239	-0.123151271	-0.8468142064	0.1351606386	-0.08246863938	1.55824339	0.5738425658	-1.014374155	0.3862878154	-1.195502016	0.1706785347	-1.764400986	0.02917594454	-1.013292438	-1.043347546	-3.523958932	-1.242457333	-0.07479442759	-1.397278618	-0.822609638	0.6717804029	-0.7100989518	0.6632832178	-0.7765633586	-0.3266549967	-0.9144812528	-0.05456756599	1.847863794	-0.8522253068	0.8057135447	-0.7418717744	0.3002781485	0.3498783054	-0.2945511826	-0.1003779087	0.04334285023	-0.05243939432	0.2920495681	0.2345741005	0.3239824364	0.1200294031
0.7213939142	0.01280887132	0.6868354023	1.690258882	-0.2316539505	-0.2761457956	1.295371138	0.8992385853	-0.8760065144	0.01144127097	0.1235568046	-0.7691475663	-0.2376274762	-1.409165459	-1.399221389	-1.521644134	-1.348343202	0.915416011	0.7750864206	0.5641167937	-1.415591501	0.6481840408	-0.1196587959	-0.6772532444	-2.232160809	-0.7571836291	-1.767264932	-0.1656753282	-1.40800949	0.5883722082	0.5086008007	-0.1716129388	-0.396159393	-1.878773174	-0.09344190918	-2.06605301	-0.5429251959	0.733080144	-1.17193522	-1.269955911	0.03948085892	-0.9985074386	-0.3098480347	-2.36755629	-0.4669059531	-0.6316677714	-0.106518639	-0.8346999303	0.4978594325	-1.750832453	0.055723635	-0.3041329111	-0.2305459324	0.0008828421029	0.2703707706	0.1339605137	-1.406388173	0.132262046	-1.708115254	0.2524764517	-1.625683372	1.552525367	-1.507710305	0.4304520528	-1.204848061	-0.6456026659	-2.682182993	-0.7701237846	0.6391981614	-0.6159247625	-0.4591302728	0.377878734	-1.97299599	0.5654636869	-0.9149819929	0.08625352471	1.092677752	-0.8486683757	1.034126135	0.1620129595	0.7024822126	1.401799103	-0.3275178437	-0.05672460242	0.9115365502	0.09175074354	-0.9881616863	0.3753115369	2.220328573	-0.08942955977	0.8614623523	-0.5787793993
0.7909196008	-1.359654047	-1.168848556	-1.261549361	1.076682047	-0.8762138493	-0.3632996752	0.7735138595	-0.624883601	0.5257653665	1.716239898	-0.7743837141	0.01914398914	-0.4843961724	-1.044765435	0.368476367	-1.399253027	0.682138478	-1.445521722	-0.6569180836	-1.182706173	-0.7373796702	-0.4830380329	-0.2411265651	-1.920792295	-0.7647810008	-1.360995381	-0.7921967306	-1.049632285	-0.9233302729	0.872817045	0.5439852159	-1.169822123	-2.039984176	-0.3533822386	-1.514297022	1.056959103	0.4032616569	-1.325141774	-0.7892563697	1.20484991	1.276747725	1.333002389	-1.904845501	0.4105621442	0.008270095587	0.3348609253	1.651512828	-0.7786590882	-1.818140548	0.6086661668	-0.3743232562	-0.1817324319	0.507448406	1.159947643	-0.3403378607	-0.561493227	0.4698772131	-0.7969990878	0.2996518249	-1.284602334	-1.225812438	-1.621512708	0.4994719721	-1.423993944	-1.767907117	-1.692981515	-1.407302622	0.2218543919	0.2887143754	0.2488742161	-0.5306093087	-1.342619116	0.1925966506	-0.3412191345	1.521090901	0.0695583267	-1.541294699	0.6529758176	0.238827964	0.4774241284	-0.6297445506	-0.5813780582	0.3427537041	0.2519700265	-1.43694411	0.01168403114	0.1386351105	-0.748366404	0.8622610803	1.16802617	-0.3431836388
0.8769403238	1.646819346	0.4908158549	-1.076310283	-1.170598477	0.5181762227	-0.5125879728	1.148979237	-1.025488364	0.3136470477	-1.07740369	-0.8169497562	-0.3084291566	0.0618579337	-1.21675439	0.6102347563	-1.299234779	0.3588402751	-0.763678171	-0.6013324497	-1.088109102	0.1414556909	-0.0919799299	-0.02210886363	-2.077912967	-0.7289335555	-1.569491131	-0.685380847	-0.937154676	-1.899243744	0.7065101465	1.502758438	-1.263740499	-2.767297648	-1.044337415	-1.135589594	1.242174312	0.2851120547	-0.9509330461	-0.09612632231	1.494109163	-0.7707938716	0.6281793045	-1.449308348	0.7204370447	0.4787702495	-0.07565169109	-0.450846469	-1.000832412	-1.510995579	0.7548628512	0.4771648644	0.2085952082	0.003862357232	0.5793004097	0.9255476084	-0.4261424335	0.4058971497	-0.3865789463	0.3692001178	-1.129243007	-0.4717813236	-1.50570278	-0.5818148945	-0.8987324345	-0.954542122	-1.015561937	-1.075796362	1.257301506	1.402287839	-0.5379599924	0.7159946498	-0.8820050848	-0.003163287851	-0.6356122938	0.07451264386	0.1124871465	-0.04113309369	-0.104326874	0.6744529245	0.3416467727	-0.5931659362	-0.5415030081	0.7215877218	0.4771320156	-0.9008923812	0.07960422177	0.07593171098	0.9112227197	-0.04203759065	1.528059221	-0.8259371456
0.5138601584	-0.3349445381	0.1486799068	1.057151016	0.0579400234	-0.6777028711	1.375904108	0.6161687886	-0.7052117552	0.4328260614	0.5773684225	-0.2554349765	-0.2469420898	0.4354458408	-1.455362688	-0.6311600557	-0.8498759016	-0.2189256237	1.204704691	0.9120535073	-1.110886899	-0.5356596129	-0.5183833524	-0.5222678836	-2.123269601	-0.4208361853	-1.334254958	-0.6080251809	-0.9102192779	0.8007139013	0.7827304266	2.110868268	-0.4479619074	-1.965505114	-0.6267939557	-0.9618071395	1.490727691	0.9381959851	-1.370369487	-0.3113319822	1.397911762	-1.25669344	-0.1800748619	-1.393822029	1.136420895	0.5517963161	0.006040393072	-1.457731261	0.2784063283	-1.241881593	0.688665538	0.9693244964	0.1850517925	0.426674019	0.6192018234	-0.1569883898	-0.4239422356	0.2364508063	-0.8881813847	0.4493214917	-1.017290932	0.05947626527	0.383587088	-0.6887280972	-1.351896547	-0.9435249898	-0.1605180779	-0.9292059953	1.19646127	1.26978374	-0.8575799994	-0.5358476148	-0.9221715405	-0.1808475536	-1.608472726	-0.6810148556	1.097609468	-0.1120526996	-0.8477109606	1.196945833	0.5399041296	0.4954287731	0.2847166914	0.0002177812059	1.213547099	-0.3212273591	-0.06243089273	0.7250212368	0.9295166388	-1.073239854	0.004901304835	0.5738323168
