melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083
-0.7000517591	0.4737352933	-1.291039921	1.060870104	-0.3485107258	-0.162260949	1.319878459	1.146036268	-1.424234744	1.284021054	0.8617011339	-0.5467264182	-0.3277801542	0.4432398799	0.129161066	2.174703379	0.1577438092	0.2607363742	0.7976699755	0.2354179621	-0.2019952075	1.349183766	1.386443451	-0.2847394991	-0.3390431929	0.03087654758	3.129699672	-1.019587502	-0.02134637563	0.3571860934	-0.2233194599	1.196698425	2.475395704	0.03319717985	1.128912578	0.006808218679	1.970417278	0.3336951174	0.8356814002	0.9396319876	-0.6298312445	1.623917618	0.8240897701	1.708433529	-1.1012572	0.3906347452	0.1992554859	-0.355399475	-0.5095810414	0.6190893852	-1.252760974	0.7285691988	1.700965284	0.01032179079	-0.4468692741	1.457786491	-0.2836573223	0.7519016899	0.09692762911	0.831307218	1.243954013	0.2150991163	1.708005249	1.496049374	-0.687595921	0.4335331437	-0.2811773892	-0.5293106839	-0.8110550631	0.04605360245	-0.5705866065	-0.2912347104	-0.5750976215	-0.4652694792	-0.2031931884	-1.468627597	0.3793703631	-0.7797794488	0.3295491123	0.4561173512	0.5394534155	-0.5832212176	-0.2422830088	-0.2567197884
-0.744638257	-0.869145545	-1.33542359	0.8480516454	-1.424838517	0.1155851834	-0.2339209896	-0.8647942345	-0.5002629363	0.8867018391	0.7501402974	-0.3876548657	1.06389944	0.7458594701	0.09159466307	1.93414703	-0.04849513972	0.09613805339	0.4753498301	2.251509072	-0.1398122357	0.5395594028	0.7767935093	-0.1480681783	-0.3686621093	0.1611206144	2.475385818	-0.7380338307	-0.05692974135	0.6388943559	-0.709758391	1.011337988	1.717979112	0.8243199873	-0.003002131535	-0.3693887813	1.338442108	0.6707389907	1.387470048	1.174037468	-0.5527616465	1.52456906	-0.3123834572	1.303324581	-0.7006381038	-0.02582016589	-0.1461164046	-0.2296803261	-0.5848167694	0.2849422693	0.4094274195	0.5373068605	0.1539398098	0.3570082608	-0.4188990935	1.485550307	0.08149072776	0.5909994752	0.552453726	0.5034225891	1.0911478	0.1360208238	1.648307162	-0.6369346933	-0.6958687338	-0.2121695636	0.3916409613	-0.8135891713	-1.178269559	0.5885726729	0.6999551119	0.05726709185	0.1799249993	1.03617194	-0.9358651293	-1.487740085	-0.8241603518	0.1515145597	0.4157845255	-0.2886247792	0.581069209	-0.1482864481	0.08474771222	-0.3087859339
-0.6194166082	-0.3952128395	-1.275517205	0.767548226	1.403800048	0.0538071172	-0.1959778948	-0.764886015	-0.5410213898	0.7917369891	0.7099560927	-0.4004866009	-0.9187626778	0.762064213	0.1200835728	1.526388483	-0.02582007948	0.210329568	0.1985750341	-0.9129838609	-0.2181220135	0.5689320336	-0.2444585083	0.107235972	0.4829969322	0.2555229403	1.789188485	0.1658011336	-0.1293340568	1.872890361	0.2011342861	1.404311944	1.13843011	-0.06381136925	0.3240482274	-0.4237375292	1.930221233	0.5933277501	1.337022887	1.786724945	0.5447625893	1.492220352	-0.4754088313	0.6665449965	-1.004280736	0.1781934667	-0.4848863899	-0.09846654533	0.4012969775	-0.2788650324	0.453358266	-0.4338689045	0.4610465788	0.05604705182	-0.3330973457	0.2778248052	1.10572395	0.6104827869	0.04297794897	0.6292751808	1.00673646	-0.08146472126	1.084829684	0.9197601528	0.02197956695	0.06308389978	0.6123163083	-0.3060369227	-0.2778609768	-0.6892290468	0.5362524706	0.3074865748	-0.2267245309	1.663671718	-0.7450593474	0.1938606897	-1.083930712	0.5801235874	0.08396985872	0.8782309357	-0.3170297115	-0.4508769273	-0.2996424971	0.06383622502
-0.76831748	0.1660667607	-1.148057851	0.5634815334	-0.2554884244	-0.02136666001	2.43158308	1.225850224	-0.6978228214	0.6948339894	0.7570955407	-0.4666309315	0.8047683938	0.9898828364	-0.2637768459	1.37808067	1.241252069	0.1784244606	0.2599002532	-0.3904099367	-0.2770665868	0.5831553807	-0.1960640811	0.4006950358	-0.175150708	-0.2610826367	1.384651392	-0.1941594371	-0.2108786224	1.498543122	-0.7699585609	1.228763345	1.186328981	-0.5607772405	0.3093781361	-0.9128352668	1.745662086	0.2808873045	0.3324088363	1.289439388	0.2252927703	1.014952097	0.09406490116	0.7318035047	-0.8731921444	0.0423892631	-0.1986274081	0.3413308044	0.6126335005	0.8147522881	-1.538011302	-0.4705649139	1.233364579	0.7951340953	0.8918489949	-0.4795054549	1.0887236	-0.1470269963	-0.3583247825	0.3253271158	0.4926788658	-0.8812693288	0.9346668452	0.7642667866	0.4252833451	1.10467677	-0.8358132102	-0.3180563117	0.3582784238	-0.07901389914	-0.4771996648	-0.4323713624	-1.002285546	0.3924784905	-0.6920578649	0.7737656054	0.5825511791	-0.965186999	-0.2543833873	0.9369901519	-0.4113652651	-0.7272677682	-1.223632455	-0.05774640466
-0.3236252974	-0.6379605281	-0.8596896034	0.5045844969	-0.3790832468	-0.3207964697	0.1338373573	-0.2912770422	-0.5717024324	0.5427644844	0.809548118	0.1819568583	1.736675247	-0.2427849345	-0.2080251111	1.046601138	1.323220585	-0.2673538377	-0.3183796539	1.379668437	-0.262860152	1.160082944	-0.2441407014	-0.1265822947	-0.419387225	-0.2878463344	0.03265727784	-0.9905284175	1.794712161	1.062386601	-0.4224160974	0.7666535699	0.4504659915	1.855423399	0.5111385142	-1.313190267	1.093245767	0.008464392565	0.1197594269	0.3302727099	1.272567645	0.2655627956	2.18228758	0.4112697305	-0.3704728081	0.3410122899	-0.7564116079	0.3617696865	0.9693084944	1.759437829	-0.2677237464	-0.7187516211	-0.7163029379	-0.5747660316	1.604402094	-0.201519007	1.653626401	0.4263230029	0.9230321349	0.8167212589	-0.2589145721	-0.5436226685	-0.1833463552	-0.5398286015	0.06671891278	1.65605068	0.2421002615	-0.1670397645	0.6304666061	0.527734105	-0.7491830967	0.3458214802	-1.029866704	0.9294972216	-0.5163204058	1.412465029	0.2422958142	0.002429029649	-0.1222586373	0.1567269259	-0.4198895189	0.6265585648	0.02414166209	-0.1794460125
0.03097170544	0.3172245062	-0.4925170876	0.4185418886	1.660906981	-0.3049862687	-0.8749160113	-0.7719940992	-0.1918403834	0.08151401097	0.3795444209	-0.2038200743	-0.8882801252	0.404492335	-0.20258836	0.8045637384	0.6220178921	0.2946987931	-0.6811614526	-0.5307881407	0.3361292553	0.2548625898	-1.557749819	0.3331911755	-0.7229106897	-0.3602837525	-0.62543829	-0.5631878861	0.7095347659	0.7205335472	0.8034962236	0.2615299884	-0.1958445123	0.7983052707	-0.4578251081	-0.6102348643	-0.2247761398	0.3157123189	-0.6999407569	-0.1600484643	0.104875948	0.1913955079	-0.5614607792	-0.1973515792	-0.5816602732	-0.349144523	-0.108708422	0.1507885461	0.9247649287	0.8223805469	1.601268725	-0.7653056247	-0.1450022052	0.08036814342	-0.4415301561	-0.1434256071	2.097928331	0.1766971176	0.3512868536	0.4025794467	0.2989153828	-0.7379100161	0.6493490561	0.2578544125	-0.438172799	1.515191803	0.111099236	-0.5379061261	0.03355579157	-0.1399029427	-0.7570050473	0.02990193106	0.3989626456	1.126235782	-0.4628173875	1.778589736	-0.8051839752	0.5246907902	0.6560577823	0.2153993521	0.06756208277	1.183420778	-0.05421681349	0.151264783
-0.1938447539	1.599116321	-0.4643215182	0.4075204014	0.6984753988	-0.1797870909	0.5380080745	1.552619011	-0.2873745775	0.2734598327	0.2534542049	0.1458354154	-0.8277418162	0.3252049949	-0.3072271145	0.399832934	0.8726193007	0.3129705485	-0.4957182969	-1.042546836	-0.1971624192	0.4216031374	-1.311834829	-0.01177726539	-0.5267427182	-0.726699939	-0.7359097339	0.325705058	0.02210782321	0.3360488015	-0.3075133634	0.4874253021	0.2202906951	-0.7330430827	-0.01698707965	-0.8442570834	0.1128153337	-0.2157543068	-0.876736078	-0.294509294	1.459278319	-0.0745774283	-0.04216796316	-0.4477457481	-0.4515040837	-1.041649508	-0.4327506903	1.452640147	0.6425112474	1.352284422	-1.061055941	-0.6631185154	-0.4330887992	-0.4087465143	0.2810985841	-0.7492022178	-0.06112849504	-0.7567575797	-0.6138479768	-0.3376098072	0.24156986	-1.057590415	-0.6878581037	0.5903108078	0.4456740572	0.7535900883	0.3251235283	-0.1360144346	0.5006495732	-0.7099107539	-0.5402081755	-0.003776116944	-0.9064983634	-0.9371145406	-0.7731574039	1.689977624	0.1761053964	-0.4120495891	-0.5431884324	-0.1856283842	-0.3767579705	0.1525869621	-0.164746085	0.3366802992
-0.2671730793	-0.5342747995	-0.2236126551	0.243245997	-0.8443181352	-0.06362384944	0.9332469744	-0.2443449192	-0.09239327715	0.3148356958	0.3664322256	-0.007518250708	1.54177086	0.08734687047	-0.1050359898	0.00997709992	0.8680149198	0.326706327	-0.7867399943	0.1690876904	0.2116230998	-0.01210095919	-1.553352314	0.5572524255	-0.466888456	-0.4870871527	-1.21022584	-0.5400332512	0.299099695	0.6306893178	-0.9533633753	-0.1007297385	-0.4023441715	0.3389976778	-0.6341099311	-0.7510857364	-0.6036077204	-0.1673197262	-1.375674332	-0.3919052545	-0.1672147006	-0.6767645876	-0.2823127025	-1.022347597	0.08741924944	-1.540736556	-0.3328055766	0.2233568595	-0.1484992445	0.05367899096	-0.6993005697	-0.7991502833	1.191258628	0.8561162159	0.08408669314	-0.29409832	-0.9864401926	0.1668874714	0.4133457081	-1.242762985	-0.3414538548	-0.7460580325	-0.7824026253	-0.8863485985	-0.2962779404	0.9166937505	-0.6246615325	-0.4461916432	0.7915146396	0.3745074655	-0.8715825184	0.5788600484	-0.03644159888	0.1050609169	-0.2415042162	0.8607456938	1.292353214	-0.792342895	-0.7650888709	-0.4408109072	0.209933196	0.4934997945	-0.1333833308	-0.7195642659
0.2982723479	-1.106984674	0.1613595304	0.1670865392	-1.058408066	-0.01227955429	-0.7988645546	-0.9923004634	-0.095492333	0.3229069342	0.3901133909	0.1265131137	-0.4662483439	0.4541183785	0.1319828213	-0.5245980184	0.3739045361	0.1056367692	-0.9467290306	1.087216375	0.1632962171	-0.5567760949	-1.559344668	0.8775167456	0.1533178923	-0.06348885128	-1.930794378	-0.4107893806	0.4371520354	0.546598787	0.167244619	-0.6308248551	-0.6407103357	-0.1303004254	-0.6712525835	-0.4537471594	-0.110275315	-0.2144381558	-0.5237802471	-0.4159981465	0.1459218114	-0.1369774953	-0.5317696089	-1.540553261	-0.3169373148	-1.544330699	-1.197222496	0.01765249652	-0.3970573929	-0.395614408	1.133100647	-0.1976304624	-0.9808470848	0.443461702	-0.03544463248	-0.2369515668	-0.9012501378	0.1085733963	0.1366108018	-1.011172932	-0.1392809285	-0.569284924	-0.4542462839	-0.9393531061	0.05522318337	-0.1780576377	1.335262696	-0.7619918377	1.141316702	-0.1538169012	-0.720339046	1.167573091	0.1743433305	1.380942928	0.1021391153	0.3106325419	-0.2206857038	0.5377825229	-0.5358020222	-0.8882458218	0.02408622867	0.7950839098	-0.5042714483	-0.07222102636
0.6048287131	-0.6165572921	0.2703051192	0.3619004522	1.415404313	-0.2912967738	-1.114158609	-1.001030796	-0.003751971542	0.06409091121	0.09169021398	0.3091069065	-1.140206786	0.1357857416	0.196028076	-0.7954842903	0.3955805455	0.5174316816	-1.024682619	-1.080498568	0.0696493023	-0.1602205933	-0.817511313	0.7837476618	0.3385451577	-0.1692291982	-1.536852961	0.23240383	0.06559391214	0.01622530175	1.992682329	-0.1738228943	-0.431941664	-0.08309311765	-1.007511125	-0.2813098894	-0.025653098	0.1762134635	-0.5864700351	-0.8011630042	-0.4641518278	-0.07576770598	-0.09575236389	-1.376871397	-0.04447240787	-1.442261894	-0.6766476219	0.304340854	-0.09102658487	0.5347165808	0.4912625513	-0.04354282104	-1.015381287	0.1528996085	-0.9270685102	-0.5955870314	-0.2814121749	0.07958347995	-0.4492829939	-1.445952256	-0.3289059377	-0.2346728881	-0.3506487559	-0.2197411135	-0.01738790848	0.2511310372	0.2624897225	-0.5707540777	1.369437236	-0.8585424062	-0.7654353136	1.649689799	0.1235096398	0.4216505719	0.05429785938	0.319119411	-1.174101227	0.640523963	-0.5578495963	-0.1535440806	0.3536923562	0.7971740556	-0.9649120837	0.7361363842
