melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084
-1.315906739	-1.129677391	-0.8117091931	-1.274046796	2.04896444	-0.3607498717	-0.1577660653	-0.15974308	-1.246228986	1.277922115	0.6690120574	-0.6950175107	3.572671646	-1.156783726	-0.3913783763	-4.409372257	-0.2391301539	-0.1195651615	0.5114382303	0.7023834384	-0.006190918983	-0.4311294604	-0.3739274085	-0.4291357594	-0.1323334555	-1.417574597	0.6865294619	-1.844009697	0.7165674109	0.3186101698	0.279891571	1.984014477	2.029171979	0.1910052631	3.834447611	0.6419897045	-2.270546975	0.3726038896	0.2526405024	-2.487740049	0.3410401446	0.3234305724	3.691564429	0.1078197983	-1.930564113	0.5914268333	-0.1879040451	-1.823242952	-0.9934661742	-0.3732213478	0.05350653482	2.652927799	-1.908065154	0.2023949491	1.078964968	0.5351322646	-2.266586153	-0.4150245936	-0.1903492504	-1.159782562	-1.029069862	-1.106966973	1.238085391	0.7574857977	0.7149329789	0.5801843618	0.7025794767	0.4229167942	-0.4947786026	0.6279101512	-1.243286185	-0.1826186674	0.866254431	1.77214703	3.975686857	1.772716264	-1.377502713	-1.21927473	-0.7142174756	1.14375075	-1.073411108	0.388554937	0.1087233474	-0.5264460819	-1.162510852
1.693824828	0.6650499156	0.594981399	-1.072087697	1.620649955	0.15269466	-0.4246158881	-0.2041973481	-1.806880158	-1.648961829	1.200136537	-0.6196980848	3.532248852	-0.5187550201	0.5022111473	-3.687706794	-0.1828700839	-0.5613447275	-0.2619080536	0.8534513721	0.05120751325	-0.6905055629	0.7674869192	1.072466574	-0.08684244526	-2.012832351	0.756005539	-1.550018423	-1.462003545	-0.5206279798	1.179306606	1.820204787	2.262201393	0.370225531	2.648925506	-0.8414581589	-1.879280484	-0.1791939937	-0.2312069446	-2.091518874	-0.0006033504328	0.3712728716	2.755379658	-0.5887415835	-2.454578416	-1.001776219	0.2204682436	-2.504207847	-0.7983224239	-0.8926581108	-1.679901653	1.889881442	-1.582947881	-1.251194062	0.829064742	0.210781021	-2.018896908	-0.5113317135	-0.4163242872	-1.641686033	-0.8427285836	-0.6889419997	0.01670000354	-1.380491137	0.577432222	0.2669447011	-1.076397248	-0.2195044873	-1.403268062	-0.6796143793	-1.005044163	-0.5688614514	0.006453653963	-1.196957634	2.708119707	0.2416972993	-1.648477443	-1.154949755	0.3425484109	0.9338143322	-1.474647827	0.2790694451	0.245934139	-0.8420336385	-0.9417468417
-0.4683380075	-0.1407282791	-1.240092413	0.7678521292	1.146713566	0.1761984814	1.742168853	-0.2209986464	-1.185228831	-0.275855683	0.7238370035	-0.5679285185	2.973793846	-0.4414349999	0.7964088311	-3.914052382	-0.09009305054	0.1427840009	-0.5414307615	0.7251140656	0.04277499162	-0.3601749573	-0.4057555779	0.1001288276	-0.7577388445	-1.453587072	-0.01495390843	-1.009704565	-0.2148364001	-0.3260415348	0.715169208	1.718805121	1.587605114	0.8452165341	1.796221606	-0.852663964	-0.8647890783	0.1721549676	-0.5716031531	-1.629813998	0.4429749783	0.1154297316	2.449143112	0.6253200863	-2.262429391	-1.533415191	1.512312614	-1.47756782	0.7617695245	0.6465621583	-0.3572591675	1.21026435	0.320122639	2.460514817	-0.06998499831	0.9983146059	-1.398609309	0.3503402632	-1.196241099	-0.6323340458	-0.3536596414	-0.03154828733	-0.1890702162	-0.4319826014	-0.01066247602	-0.7236131495	-1.820337911	-0.5682267242	-0.60816267	-1.203004962	-1.183026119	0.1646459949	0.3438500203	-0.7246241094	2.274122555	-0.0303564015	-0.902601298	-1.771367808	0.4459794442	1.284275202	-1.603764061	0.4225282445	-0.3723741425	-0.3445505013	-0.4752417929
-1.449436633	-1.205944867	-0.6395986614	-1.442777498	1.485744252	0.2324267015	-0.7092710619	-0.1219009037	-0.8798465083	1.095205011	0.5780999854	-0.3658940794	3.460766814	-0.8200937801	0.2948117922	-3.892651081	-0.1510043575	0.2390375826	0.426894279	0.7414759477	0.6739899279	0.8690225353	-0.4733600129	-0.4259843957	-0.2459763548	-0.4736529266	0.6669830082	-1.518894142	0.5822228909	1.023439397	-0.1470042281	1.705489289	0.9020949717	1.600338369	1.970476419	-0.1425281995	0.138009609	0.1612631823	-1.169311286	-1.34803583	0.1867242105	0.1285935725	2.285564394	0.7955486019	-1.531517775	0.3254011572	1.366650608	-1.464249127	-0.9409114942	0.4502500172	1.240879075	1.110739276	-1.037574903	0.2089793018	0.03547162585	0.4860501448	-0.9454231378	-0.774351716	-1.976586324	1.923517274	-0.800547393	-0.2250008319	1.971782306	0.356121636	0.2479991362	-0.3103628017	-0.9883290509	-0.04538299412	-0.01249633055	0.3026645147	-0.3774795751	-0.9623089928	-0.3951724732	0.000215738402	2.013772711	1.575358434	-0.9250957645	-1.042053618	-0.4605496143	0.9437672912	-1.357261533	0.5587731103	-0.04759020496	-0.3871369222	-1.816716686
1.534047908	0.5911829	0.7267823207	-0.8587600574	1.154011686	0.4527804305	-0.7423507625	-0.3696242283	-1.669000746	-2.054352017	1.208273437	-0.6291212926	3.492520166	-0.9826807943	-0.3111992308	-4.098839279	-0.06746948883	0.2446717533	-0.7285687099	-0.9801289266	0.02274768292	0.9705430458	0.448323604	0.5407874331	-0.5709516701	-1.494270781	1.776053319	-1.683776809	-1.227601005	1.513177715	0.3684027658	1.761335284	1.585781342	1.651135224	1.499278413	0.5154618437	0.917388526	0.05501979618	-1.739768896	-0.8927600762	-0.6424932089	-0.2286973499	1.284636732	0.4795406179	-1.567389333	-0.04057742226	0.1669864171	-1.79030835	0.4746698218	0.3524019882	-1.172936467	-0.2402713306	-1.29941173	-0.7674863256	-0.4941824536	-0.6677521516	0.3036666494	-1.05092785	-2.161132508	1.549692504	-1.141214568	0.5055607815	0.7106410219	-0.8528006551	0.4897078163	-0.9593660471	-2.335950402	-0.007859832893	-0.2917885155	-1.44305879	0.4204494617	-0.7996726869	-0.8595640053	-1.434725189	1.504935575	0.2611806285	-1.079637617	0.1602452567	-0.3112103225	1.274443424	-0.1576401919	0.5605379808	0.4920927024	-0.284155945	-0.7583968621
0.3769272142	0.7121350106	-0.2313409615	1.142671854	1.010797498	0.307190954	0.4029749718	-0.5428504132	-1.513744764	-0.9670846387	0.9351719173	-1.286957058	3.69152652	-0.7392277135	0.5942042083	-4.970183019	0.03588777532	0.1334998649	-0.8717420772	-2.377012745	-0.7393081573	0.3817635912	-0.5760068438	0.1265066341	-1.31479891	-1.65890223	1.124852005	-0.8353168617	0.3743401925	0.3202385419	0.1913822865	1.845432033	1.350992949	1.694349333	1.479633686	0.4223137816	0.7203942836	1.044259585	-2.191949955	-1.217969878	-0.9226711486	-1.220389783	-0.2361834324	1.163466005	-1.585668994	-1.142119486	-0.6196076758	-1.512997476	0.5964884728	0.9093857744	-2.680715726	-1.500367999	-0.7707402437	2.125523791	-1.478521165	-1.109142102	0.8771100386	-0.8009979563	-1.291676887	-0.7708253097	-0.4409467674	0.2118999422	0.3927037546	-1.09078838	0.751849548	-2.183312694	-2.915254644	0.6335932496	-0.2470035823	-1.925327264	0.5873669853	0.1264384069	-0.4266696758	-0.8107297339	1.415277268	-0.7839922264	-1.276134434	-1.243832173	0.2946433179	1.273678893	-0.7892924418	0.7659972759	0.4503383331	-0.2264012807	-0.8151152326
-1.025732399	-1.040664199	-1.154065032	-0.853454175	1.069456222	0.4639667534	1.038600962	-0.5943960819	-1.734597526	1.54048173	0.5162495552	-0.8334376892	4.279184295	-0.7405774433	1.375330623	-4.617743957	-0.07741325466	-0.2679233553	-0.1807040278	-0.9642758769	-1.03732042	0.1849972856	-0.5378610271	0.3683654834	-0.9542511649	-0.2301499665	-1.542668786	-1.067122191	0.004504293897	-0.480976229	-0.3626064827	1.320636194	1.373773297	1.599470249	1.589168609	-0.7076427818	-0.0008646710106	0.3017159062	-1.021032745	-0.7759290768	-1.125185461	-1.364525332	-1.49536026	0.7011579574	-1.687184774	0.8671119964	-0.4814030765	-2.452082989	0.08099219865	0.6295262901	-1.205471235	-1.626608476	-2.169436487	2.417890753	-2.146259563	0.3154471628	0.6537827828	-0.7167206544	-1.321955533	-1.279861622	-0.6586477388	-0.9030379156	0.727944383	0.07638823293	0.6094042733	-2.676827911	-2.991243401	0.8426968131	-0.9707646509	-1.639287075	0.5148575706	0.09655811425	-0.4567044293	0.06566752257	1.424840355	1.361660652	-1.464889144	-1.784858504	0.05657486949	-0.3601962987	-1.316862602	0.938968406	1.164938982	0.7110115607	-0.8413909437
-0.0174291924	-1.183794339	1.848539255	-1.241625506	1.594254575	0.7611751984	-1.096486161	-0.4430901827	-1.581828452	-1.082292079	1.107918703	-0.8842569193	4.18833122	-1.504427953	-0.8217669623	-3.468291876	0.009269614989	-0.6631420146	-0.4023397093	-0.6708609844	0.3925379228	0.4502898989	-0.5255367613	-0.8255166432	-0.2499371527	0.360249426	-0.4257477325	-0.5578268073	0.2271627562	-0.3984051991	-0.2911706432	1.695455612	2.29763147	0.3710073212	2.004971802	-1.901503478	-0.07329280438	0.4594987283	-0.1899366867	-0.4039737025	-0.004280149068	-1.209862394	-2.079454442	-0.1925369878	-1.434567352	-0.6963620181	-0.8071264822	-2.246159787	-0.6467740951	-0.8328975037	0.4060957825	-0.9473953005	-1.467595597	0.5589511897	-1.486470955	0.289934569	0.1995960035	-1.006559295	-1.976420486	-1.420835497	-0.818952395	-1.359412565	1.3710613	0.1429508918	0.7114440322	-1.747545915	-2.464257244	-0.048072255	-0.4481106183	-1.265173026	0.2558738168	-0.28276438	-0.3472548522	-0.430291402	1.139714961	2.441559162	-1.501193907	-1.277663285	0.171836535	-1.067192349	-1.894402206	2.138143236	1.974712225	0.8544339797	-1.355888214
0.6965574353	1.6747156	-0.01167373244	0.2412825448	1.514691921	0.9243000904	-0.7882418979	-0.173416247	-1.048391339	-1.161374376	0.8799208402	0.09441580008	4.192213047	-0.7121700283	-0.6719364007	-3.06536834	-0.1633124341	-0.9677981034	0.1062371827	-0.7113658628	-0.7265442002	1.122866582	-1.159426872	-0.748143074	0.2961749576	0.7321568709	2.858359835	-0.2475737478	0.8679923081	-0.5968478952	-0.06871908465	1.676013054	1.041520764	0.6026502319	1.907696901	-1.510310431	-0.388117183	1.057034379	0.4251880692	-0.1527124967	0.01462232647	-1.308671773	-2.228122391	-1.099983586	-0.8532551471	-2.485504691	-0.8588760707	-2.115025217	0.3238161974	-0.6705924098	-1.875601664	-0.2158700692	-0.3944681207	-0.1041695796	-1.228373082	0.7162256437	-0.3875875075	-1.541210765	-1.057117092	-0.6808380454	-0.2143716643	-1.209831598	0.2346211127	-0.1620095987	1.020036083	-0.7782490582	-2.071527426	-0.716009816	0.0303172887	-0.05199206789	0.4190742367	0.150824398	0.0966386311	-0.2739253821	-0.05123829756	0.01666067877	-2.090761779	-2.831486124	0.3458475286	-0.8205113488	-3.035999838	0.9839369727	1.628748688	-0.6677559818	-1.160101534
-1.218142751	-0.834272094	-1.541668707	0.1273700119	1.127912986	0.7901127057	1.716006722	-0.1117298177	-1.075458736	1.744974888	0.6386255445	0.4402458584	3.745291344	0.08855966901	-0.3615530763	-2.320950377	-0.1575085935	0.04670744481	-0.7761513362	-1.867322063	-1.59676934	1.770272817	-0.1216227757	-0.1374530528	0.2816903174	1.612401032	-0.3116737037	-0.1416487429	-0.6757613972	-0.6943151209	0.03231853844	2.269571437	0.7236676249	0.6863538268	1.146174961	-1.291529778	0.5012783774	0.4822244422	1.49111048	0.5932054276	0.4252782817	-0.5755765938	-2.42417139	0.01118511312	-0.4942784795	0.06890183787	-0.3352235544	-2.233368686	-0.1832702584	-0.1344773114	-0.01441391936	-0.3023011286	-1.562444528	0.776814757	-1.248776366	1.105945466	0.08061966323	0.2452248974	0.02244457101	0.1299730369	-0.4603888452	0.4560907133	-0.006998837113	0.351563674	0.6127496678	-1.278600963	-1.690530039	-0.03710089643	-0.05317048647	-0.1402684794	0.3507430467	-0.3682318555	0.9618819882	0.5943225948	-0.4250627734	0.6846353125	-0.3209444402	-2.707174494	1.653928052	-1.295808921	-1.412741916	-0.006042333969	1.948540808	1.027776741	0.7720253133
