melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139
-1.360057388	1.852763747	-2.284614212	-1.317505316	1.359208046	-0.1293273329	1.671954239	0.6347568495	-3.30366462	-3.044297595	1.302954939	1.589286704	-0.5374060603	-2.675149756	0.8477010774	-2.013494401	1.147491215	0.8549513772	-2.485806714	0.0149699525	-0.6892025781	1.561733185	-0.6900618997	0.803740373	-0.8100909699	-0.8184069236	-0.7459369628	-2.182678883	1.823880802	-2.010665597	1.440537798	-2.13468955	0.9295609629	-1.022220065	1.750236079	0.9165329748	-0.1664986061	-0.6133297188	0.9854680666	-0.2805506419	-0.3368805039	-0.01516454025	1.829955316	0.218014059	1.099345231	-0.06720659172	1.07743646	0.4989089836	1.835404812	1.602347605	1.354606791	-0.5253360224	1.20870071	1.302735161	1.473198005	-0.8634451164	-0.6451251988	-1.037373155	1.278522103	0.4767148225	-1.272524326	-1.807254793	0.721261802	-0.6358347108	0.3198941146	-2.334138796	-0.863222121	0.5373026195	-0.2621970573	-0.1505994808	-0.5559642987	0.5790268109	-0.4550590301	0.6292581311	-0.2001951949	-0.03201231911	0.6426000256	-0.4399560548	0.4521764822	-1.246870415	0.619348821	-0.3966305631	-0.442714686	-1.029415969	-0.7929010127	-1.217433265	1.164248607	-0.7510322746	-0.1329802075	-1.444066285	0.5925004232	-1.138948079	-0.02719693116	-1.335694771	0.3788122226	1.189285778	2.542800481	0.2200004797	0.2110930607	3.02386275	-0.4052376739	-1.402288292	0.7631221151	-1.777428526	0.4205248979	0.7890929632	0.5691133236	1.741328229	-0.9897061102	1.077476768	-0.2139062841	0.6108976915	0.9596850107	-0.1126434617	1.086404975	1.47959266	-0.3644851863	2.767098744	1.752531948	1.323955912	-1.039806489	0.6136061493	-0.2412975087	0.728506421	-1.856697495	-1.582288975	-1.129756909	0.4246112024	-0.8774307623	0.1042501147	-0.01325872027	0.2136323997	0.8752476336	1.15553693	2.085273503	-1.81183451	-0.2104684127	-0.6284199178	-0.4505631291	1.380268683
-1.081891031	0.9139025172	-1.602747112	-0.7745948372	1.476893649	-0.02997169696	0.704767954	0.4649243434	-2.602294468	-1.935892408	0.6825142471	1.404947072	-0.3178552434	-2.342495823	0.1809584681	-1.953866864	-0.1574713181	0.6779064977	-2.191465713	0.4708995053	-1.122638305	2.068915374	-1.127695904	0.6561025552	-0.8579283312	0.6614816159	-1.400852174	-0.5625700686	0.8101857861	0.2339160893	0.8481042042	-1.098378225	1.43952583	-0.7967073995	1.148866847	0.5922344443	-0.9123710986	0.03784509238	0.1957353997	-0.7622510939	1.558215999	-0.6675662922	1.376157818	0.1306786366	0.6395643604	-0.3913129519	1.812354169	1.049236886	-0.6078859701	2.053969376	1.526161508	-0.2874650705	1.238723126	-0.1545317625	1.34085793	-0.4504987976	-0.03696373959	-1.582122844	0.8555459315	0.00687062353	0.1305461236	-0.8717496976	1.005426213	-0.8110829815	0.5232591035	-1.724993181	-1.191598302	-0.3489559607	-1.603098337	-0.9952133201	-1.66008458	-0.03367943203	-0.7236441046	0.1704214483	-0.3399206118	-0.9241252988	-0.2119139408	-0.3673905252	-0.2218385729	-1.207028596	0.3935961905	-0.1299389677	0.08483221514	-1.148748794	-1.570467277	0.06898385442	1.046758296	-0.872719058	-0.277307193	-2.283653013	0.3454729136	-1.687739341	0.2425625007	-1.502530929	-0.06982919806	0.3578895085	1.221971106	1.125609751	-0.3760693988	0.8935487621	-0.2393224162	-0.6662071374	-0.1806799882	-0.8168087082	0.3083418292	-0.5069112565	0.5889911935	1.017739128	-1.162444545	-0.3072873652	-0.002491313129	-1.100360948	1.120324521	-0.3503235183	0.03859168515	-0.07020930643	-1.812530759	1.313485565	1.195964534	1.895889272	-1.32001793	0.6969786407	-0.1855426512	1.761856624	-0.297554057	-0.688282871	-0.5158522907	-0.7893317669	-0.7983319204	-1.54254864	1.200140597	-1.573755127	-0.8999587304	-0.3166818094	0.4250500688	0.5172526554	0.7536047066	1.098819308	-0.01820475548	1.907115341
0.1643110861	0.2259501898	-1.048643324	-0.4973912299	0.3399478838	0.3098620422	-0.02279688954	0.6147374134	-2.419615913	-1.224140006	-0.5335334075	0.9832579102	-0.158071459	0.1922450717	-0.3522404306	-0.006204141214	-1.633798742	0.1281459297	-1.741420146	1.363314212	-0.7166614942	0.7276261947	-0.278718289	1.230997549	-0.4201271221	-1.3441715	-1.329002564	-1.624396057	-1.108448983	1.426330998	0.01409273611	2.133024128	1.464742597	-1.708400651	-0.6972330457	-0.968925635	-0.6395908902	0.1548606995	-0.4163219873	-0.2338809951	-0.5542062823	-0.4345218273	1.188549622	0.1818517963	0.3579888379	0.761274749	0.8886794479	-0.7562270738	-0.09794925696	1.055325358	1.071988845	1.205972001	-0.005003795095	-0.8644846576	1.630475508	0.258053559	-0.7073962168	-1.243652867	0.1392847171	-0.8406685036	0.01945372511	1.156559462	2.00295052	0.1024138811	0.02399930278	-0.420303592	-2.467592475	0.5113428866	-0.5475634783	-0.4110041638	-0.9270192052	0.9545994737	-0.7019264952	0.2093317635	-0.1921106471	0.07437885626	0.3614126902	-0.3105244049	0.9386519491	-0.5749933335	-0.2846696765	0.3567572814	0.4510096824	-0.9211906527	-2.729706748	-0.8314626691	1.617707223	-0.4502044447	1.194397535	-1.89587195	1.365338074	0.140056166	-1.009630802	-0.2489085015	0.8835363801	0.5052021631	0.6007745319	1.914163609	-2.477786743	-0.22689876	0.8421601311	0.2725570665	0.2991077893	-1.647577806	1.011817965	-0.9974265466	-0.5899789241	0.09308927052	-2.130906706	0.7345725747	-1.671298779	-0.5753694825	1.189465712	-0.2368976907	0.6246338059	-0.9667425633	-2.329202534	-0.6275897795	0.7781337345	-0.5118431946	-2.287122867	0.9523155044	-0.9081816571	0.1856206789	-0.4071598627	0.2489151101	-1.301681554	-1.185066136	-0.9255113097	-1.783189253	0.1081036816	-1.437194814	-1.242480296	-0.9847934622	-0.1671872721	0.189516529	-0.2283542179	0.9006776921	-1.018537558	0.06620671038
-0.1625446442	0.48198695	-1.169254101	-0.3085246444	1.21741608	0.07976522611	0.2830598966	0.2786561312	-2.686463502	-1.172159562	-0.3775045531	1.279000223	-0.5266215825	-1.044138128	0.2773247246	-0.9394546914	-0.4157593417	-0.009036880647	-0.2000770968	0.8923336199	-0.1505424088	0.407312313	-0.6162158985	0.5326533434	-0.3034919575	-1.140338506	-1.342428956	-1.813201939	0.3282067827	-0.844171248	0.1204450445	-0.2194103801	1.631871963	-1.073119237	0.3627941437	-0.447374032	-0.6143114097	0.05322948324	0.557049844	-1.200103906	0.9666409347	-0.6258132252	1.348348704	0.6970792492	-0.06569983908	0.2765573384	1.434890703	0.3497319045	-0.467101007	1.241838327	1.061674713	0.2109064847	-0.6689338748	1.10435102	0.9599178401	0.1874452049	-0.4320990406	-0.8179457631	0.3514482509	-0.698787499	-0.7272331787	0.6474450132	0.6204744517	0.3275223321	0.08518515195	-0.4729032454	-1.186542198	-0.8524403881	-0.3279960114	-0.7038695421	-0.9297502939	-0.4917167771	-1.696600604	0.2349258937	-0.970997954	-0.0338646612	0.4183098312	0.435468996	0.7995058329	-1.354558444	-0.2243132274	0.8393849588	0.4877763662	-1.215477441	-2.151364816	-0.4099688083	1.153890944	-0.3178171504	2.300305884	-1.39394734	0.4743337956	-0.03683859388	-0.4905695777	-0.8542347453	0.1733647953	-1.511478001	-0.3390102831	1.375490093	-1.836885832	0.1192510398	0.1276414804	0.4263292798	0.9822856547	-0.2736946781	0.1684860926	-1.734190022	-1.413480601	0.2293865608	-1.636075662	0.5471331599	-0.9816900814	0.06323551808	0.6661128939	-0.7412582368	0.8427115035	-1.56246804	-1.673393094	0.9410992688	0.3498877812	0.2686532619	-2.025245066	1.572618721	-0.119741211	-0.6767384158	0.5204119033	0.9142077523	-1.23235278	-1.087221362	-0.7741966207	-0.8338684653	0.8322116817	-0.8771030695	-1.84474325	-1.279779543	0.210276248	-0.7689908397	-0.4930135227	0.1956754034	0.05535634535	1.21522486
0.001382604207	0.08460656037	-0.6900986528	-0.1138095739	0.3168213222	-0.2231501532	-0.1919616243	-0.09120448471	-1.800151108	-0.7806717364	-0.886114813	1.073322542	-0.1345995042	0.6976341118	-0.4678401819	-0.300099008	-1.676686672	0.4643532739	0.1192545118	2.299475745	0.2898360076	-0.2505198023	-0.07822149453	1.108848909	-0.4348995901	-0.5672192076	-1.37937608	-1.466324122	-0.3286527246	-0.1486878741	-0.05631100949	1.734234383	1.509450747	-0.4177949037	-1.083450851	0.3284501089	-1.355895615	0.4443233882	0.283974936	-0.2771866772	-1.011989309	-0.6841243947	1.5268102	1.025921146	-0.603835847	1.534279593	0.6527602705	-0.8369020523	-0.6579009252	1.676136188	1.20607584	0.7818501936	-0.5095942999	-0.2799136794	1.255771747	0.7129362283	-0.7546715686	-1.547221119	0.07240092412	-0.8389089743	1.218647962	0.5846499775	2.047618823	0.395609371	0.1703508994	-0.5128473385	-1.396743202	-0.181031019	0.09700959458	-0.647692173	-0.86121112	0.4074435238	-1.54480856	-0.1687273738	-0.9220478384	-0.6500572929	1.094392354	0.3202092796	1.434438063	-0.3363244927	0.1231434301	0.8999257119	-0.1491298034	0.6554720117	-1.635637375	-1.71751725	1.24859797	-0.472990154	2.424991619	-1.495169749	-0.3784195763	-0.09300380509	-0.9356055406	-0.4403298397	0.7958904727	-1.661384833	-0.4345666027	2.107808384	-1.331765994	0.2396602192	0.6727742823	0.8246059719	0.8239069721	-0.09039722326	0.6933604017	-1.633389575	-1.502533185	0.08494613506	-1.373130807	0.3768873889	-1.365312047	-0.2437440446	0.6009892772	-0.7060759666	0.6763547462	-0.5177032794	-0.9462706816	-0.1877068906	-0.4417604663	-1.081893355	-1.527105076	1.118848731	0.2906972908	-0.2787898049	-0.6313600113	1.008229145	-0.4783551146	-1.030813235	-0.7705291257	-0.787008269	1.014378923	-1.22004204	-0.7150465448	-0.5265015799	-0.2528082212	-0.4575402739	0.3555490302	0.5725697751	0.04073766084	0.7313192536
-0.4695849567	0.9736628306	-1.578606969	-0.5857922362	1.27348375	-0.3082064994	1.029929298	0.4152082999	-2.559291588	-1.823994325	0.4450481156	1.447170018	-0.7061118199	-1.437146211	0.9232011471	-1.465962736	0.9958258921	1.206594081	0.1221674116	0.7037867174	0.2786424304	0.3828670339	-0.4052208081	-0.05362418034	-0.5593603699	-0.3009618081	-1.422922162	-1.519779971	1.068598446	-1.702135873	0.1084492515	-1.088967452	1.663847683	0.3098246962	1.1163751	1.018955654	-1.073826061	-0.1289563105	1.022383872	-1.119903246	0.6398038744	-0.9174029243	1.897344572	1.749664305	0.0918759785	0.8302022417	1.097701712	0.1658112967	-0.6758717109	2.182607535	1.066741444	0.2880655451	-0.6864843727	1.724159216	0.5187655501	0.1106796241	0.178471381	-1.312352734	1.213121414	-0.3714303944	-1.222219197	0.4673860663	0.3147284489	-1.239504112	-0.1106531479	-0.5583929907	-0.8619143626	0.9161724544	-1.046526202	-0.7173960976	0.2780034697	-0.7079559238	-0.8422766929	-0.03526011342	-1.371174736	-0.06874905663	1.896854291	0.4393996032	-0.2151307058	-1.597300575	0.04880667736	0.9884132127	-1.038794698	-0.5150646334	-1.417265675	-0.8451157819	0.09331108461	-0.9530804227	2.254177892	-0.6755702363	0.06275162574	0.002459725814	0.6013118574	-0.5287419673	1.002787296	-1.046396606	-0.2882365753	0.7344539642	-0.425861136	1.371195126	0.2024216669	0.1385593579	3.129774122	0.4442104197	0.8801227216	-1.406793735	-1.659162158	0.4847065422	-0.4894632378	1.374061412	-0.596638876	0.1304969475	-0.242418622	-1.031568226	0.5991369732	0.06493502246	-0.1252211084	0.6183306775	0.7787280757	1.427262101	-1.602155217	1.934041303	0.8261825621	-0.09823569305	0.789320307	0.7870875882	-1.270393065	0.06733331889	-0.2471001133	0.2548375848	0.1203371071	0.8019339013	-1.621279387	0.3182915233	1.200347942	-0.5286386287	0.08193168741	-0.2894126928	1.364748487	2.279672556
0.08506259476	0.106928657	-1.041326905	0.01362766527	-0.961963475	-0.1408893748	-0.1403208322	0.7641469345	-1.960212152	-1.215832511	-0.172151202	1.01108129	-0.1183860514	0.7851584569	-0.6763232704	-0.7664458039	-0.07551744823	1.374991644	-0.1827383265	1.753220248	0.467950519	0.5521006277	0.3590246095	0.4394374786	-0.08989876885	-0.3843781232	-1.14932919	-1.162627644	0.3424148893	0.6649249923	-0.2909201611	0.1726443876	0.7491209701	-1.572953556	-1.168564808	-0.1186001313	-0.8614957969	-0.5196246781	-0.5168920128	0.4701257245	-1.636268401	-0.7163707044	0.8818091409	2.23312703	1.097607559	1.808584609	0.3696650368	0.8131614701	0.5437932076	1.300471817	0.07833470544	1.146997756	-1.417484692	-0.0617754019	0.7643050685	0.1155887973	-0.7102437671	-1.19003989	0.5154158251	-0.6984039027	-0.387941473	1.04860007	2.817153937	-1.274885214	-0.3739280463	0.1306480723	-1.343140699	1.942163077	-0.2729348212	0.9263182216	1.867035672	0.5014086687	-0.2304100313	-0.2155195644	-0.6138394524	0.624854654	2.172296449	-0.08298710332	0.2092497881	0.31055627	0.3615218633	1.235204782	-0.7327779961	1.368532322	-0.5085702068	-2.178815317	0.6600546088	-1.001776804	1.91286405	-0.8574857118	-0.0190072878	-0.03703255077	-1.23411781	-0.3416798816	0.5856333095	-0.6673182655	-0.6153245178	-0.3979942729	-1.139040802	1.004231599	1.053447116	1.77141641	0.3783338061	1.288964617	1.482833801	-0.1580196277	-0.9739861511	0.3701686874	-1.266527421	1.628147179	-0.9518673675	1.905302085	0.595795448	-0.1797273528	1.745897121	0.8947777075	-0.2673475005	0.9272293255	-0.9294581679	0.6154142059	-2.305637348	1.490192428	-0.4384495721	-0.3954598433	-1.976808826	1.185413527	-1.165254027	1.024311847	-0.4223606838	0.002638817303	0.1845269602	0.07076729145	-1.14660384	0.8012193372	-0.3871568785	0.08822978	-0.2374801441	0.251107582	0.4416434543	0.6010025191
-1.015419	1.47571991	-2.010362827	-0.438117751	0.8742003053	-0.7476957524	1.547528956	0.5590435299	-2.537913929	-2.235303239	1.335762297	1.540536807	2.00218828	-1.668900731	0.674239283	-1.92011914	1.224001944	1.138414542	-0.07416120552	0.2904137001	0.3862255486	1.216116658	1.095190893	0.08209781788	-1.473573633	-1.06741622	-0.8502258063	-0.2225315795	0.9289034504	-2.278647634	1.152856939	-0.3557819235	0.3243158489	-0.5324464458	1.062281725	0.4843072451	-0.737333565	-0.3806141816	1.731820372	-0.2246230851	-0.03761437827	-1.011035045	1.530349206	1.795790643	1.680228798	-1.340748704	0.6452558343	0.3161203195	0.9195794443	1.834869456	0.1594623275	-0.829567741	-1.305258396	2.073329509	0.3444689539	-0.1945347699	0.09675126037	-0.09267406292	1.51429218	0.09366009526	-1.25785926	-0.874786696	-0.2671509012	-0.3961011854	-0.212853546	0.5360365359	0.0237793475	0.8310096436	-0.6168501753	-0.2521682041	1.10097169	-0.5205090939	0.3981849845	0.08050989114	-2.079041812	0.8483549722	1.63977526	-0.2067038464	-0.8576552706	-1.998837892	0.8494733746	2.299860161	-0.3425685306	-1.065404963	-0.7344901916	-1.004611872	-0.3421370398	-0.9271117223	1.341183306	0.221544981	-0.1330038317	0.1314555066	0.1465547912	-0.8302960135	0.4055444604	-0.3609072815	-0.1224887161	0.1683429969	-0.08475096676	2.744128561	0.01707381307	0.6686355621	1.275096113	1.672279332	1.367678074	-0.09157099825	-1.297793351	-0.3960730197	-0.3349854836	0.9409795794	0.6772478313	-0.1301244077	-0.1450257638	-0.564002979	1.234343316	-1.002815009	-0.2200593068	2.252425732	0.6966514023	1.597193562	-1.305750871	1.471571788	0.7937739405	-0.1722120765	0.4000535595	0.3080037049	-1.803666683	0.5907873216	-0.3510724746	0.6666927828	-0.8087372376	2.153484567	-1.114634229	1.614863312	0.7797107226	-0.3060091077	-0.2293837663	1.150738371	-0.1516186107	0.559939195
-1.636836449	3.113118722	-1.876714378	0.1993180163	1.478250028	-0.5915511846	2.970714722	0.8762970706	-2.303305144	-1.407043757	1.294900168	0.8252932863	1.971269041	-1.750788582	0.4853290392	-1.980120503	3.178116124	0.7218876628	-0.1565509605	-0.05886195782	-0.06542022344	1.480102495	0.773703842	0.8466256913	-1.106468614	-1.252824895	-0.8304651714	-1.113762447	2.252841979	0.001059896734	1.153806282	0.2742143586	-0.2122481648	-2.143432497	0.7409506801	0.516272759	-1.168932597	0.2885022228	0.4430957406	-0.1638338666	-1.083168355	-0.071028782	1.554811733	1.257415055	-0.6355166534	-1.099920077	-0.4389041473	-2.243135868	-1.260484624	2.131959392	0.5218087492	-0.2265971969	-1.243775518	1.610861819	0.8782403604	-0.6217850083	-0.4815120862	-0.7479139075	-1.218439783	0.5080129174	0.4750714867	0.4205286311	0.9350539905	-0.5448593626	0.5194365738	1.111809407	-0.4831825632	-0.354105834	-0.7222834323	-0.0421027593	1.51248113	1.132035467	-0.1811595333	-0.1888335149	-1.638380825	1.12303521	0.7109119194	-0.70409785	0.2494675671	-0.09628788648	-0.140813179	1.351547232	-0.06157823981	-0.1822320737	-0.831385717	0.3237341689	0.604170405	-1.021462054	1.20338005	-0.4827862373	0.0346383548	0.06403257409	-0.427013195	-0.6486124404	-0.7569549929	-0.568365883	-1.553709557	-0.6099180366	0.06951237926	1.121659512	-0.3761511849	0.7456554012	-0.4998342488	1.304990926	0.9092379753	1.635658712	0.4917068736	-0.8942410195	-0.2878544091	-1.560452493	0.9554968813	0.5031793238	-0.3236343697	-0.08134170017	0.6354443119	-0.247589385	-0.5315023109	-1.134254146	-1.032565184	1.045794607	-1.588281345	2.73503566	0.5932601285	-2.506116573	-0.3317413899	-0.8827738685	-1.180928689	0.446829687	-0.8341531886	-0.9748428612	-0.7533837503	1.644762899	1.234981185	1.459278428	0.03384135005	-0.9409156995	-1.922561738	1.10959542	-0.6678932362	-0.1874466827
-1.391138584	1.910218877	-2.088014194	-0.8945262125	1.54636805	-1.217825132	1.732571758	0.4631924305	-2.549766697	-2.740954721	1.706448472	1.550604598	1.530798835	-1.988520529	0.6549334997	-1.579409078	1.972479702	1.552520686	-0.09376393534	-0.3284091271	-0.003331258741	1.293479028	2.445653026	0.8698288278	-0.107035698	-1.783003307	-1.498270756	-1.34960105	1.443619211	-1.600151758	1.685367613	0.2030845942	-0.2004231794	-1.317558954	0.5057070266	0.6927410933	-0.5190378907	0.03978746593	1.505346787	-0.7539138341	-0.1346993586	-0.5365392959	1.194867609	1.234994099	0.3530025884	-0.5632961635	0.6663738822	-1.047493147	-0.07944172872	0.9490933631	0.459205606	-1.866593533	-0.9762738196	0.8219995658	0.2860345093	-1.207770457	-0.2535167944	-0.9792471147	-0.01045825786	0.2079741918	-0.4158124626	-0.6089505312	-1.34418283	0.5650485142	0.8783163558	-0.5537779301	-0.4880322956	-0.6991915232	-0.4457390828	-0.6791971681	-0.5384174133	-0.2272744935	-0.2628510688	0.1034195305	-1.555039234	0.6862258542	-0.0123617931	-0.6887714032	1.465243587	-0.2715504388	-0.334892743	1.395340157	0.2299190156	-1.41036803	-0.8241323223	-0.2379342863	0.880115037	-0.8710326036	1.440252788	-0.3702898815	-0.3836111666	-0.6079403795	-0.08100308408	-0.9780113138	0.1097851989	-1.22127633	-0.382881013	-0.19876745	-0.9154052585	2.375161981	-0.2717523691	-0.4398258811	-0.3185259906	0.9317770092	1.012704674	3.356890423	0.4387445692	-0.4166906834	0.1332063201	-0.7179113448	1.752903241	-0.0989182645	0.2407930546	-0.9453606826	-0.3532574957	-0.9552120603	-0.5932567212	0.931724873	0.003909338953	-0.04044673221	-1.80185336	1.331651554	-0.2054191661	-1.044994278	-1.206098755	-1.630147339	-1.538046204	-0.3995423497	-0.6750035532	-1.202978276	0.1623712977	0.7903526511	0.809053561	1.460944579	-1.395772027	-0.4486163194	-2.134421948	-0.1553387213	-0.263434223	-1.819608135
-1.499826426	1.709823055	-1.935935423	-0.5183247063	2.130390385	-1.234400219	1.427965578	0.3882647198	-2.449393439	-2.167008272	2.086549674	1.411934845	1.093105589	-2.078946475	0.07257518399	-2.065110592	1.329327808	1.420954789	0.04434847749	-0.6592429397	-0.09158916762	1.004739762	1.615139263	0.3604987081	-0.4788507163	-0.4556180582	-0.6244999143	-0.9236010752	0.8397641615	-0.7384529579	1.88552388	0.6964390021	-0.5822479989	-1.054495713	1.310121878	1.663061506	-0.4862724952	0.5119096094	0.722297921	-0.9469647242	1.543201565	-0.9984723164	1.017185177	1.080497297	0.9147360357	-0.9314249435	0.5629833924	0.2081298255	-0.8844989338	1.190572795	0.3940648881	-2.306712021	-0.9559181173	0.4917290715	0.06186342487	-0.8303868349	0.2318147392	-0.8783844401	1.11768792	0.1982725576	0.3994022744	-1.389490037	-2.261111198	0.2088531845	1.135198506	0.1567529327	-0.9299565025	0.344290195	-0.4643513437	-1.026331801	-1.108489311	-0.550558621	-0.3856059717	0.1605051402	-1.644500359	-0.604449003	-0.5965759494	-0.6682613741	0.5464376006	-0.0534821769	-0.1784828192	1.893465299	0.09575232628	-0.5279163266	-1.002597703	-0.1718734546	1.131522632	-1.41302146	0.6905317996	-0.9394638623	-1.240489802	-1.406864144	0.9105880035	-0.9147702622	1.260209003	-1.139003104	0.4119152332	-1.730574337	-0.5623812101	2.066978532	-0.1561570521	0.0111934908	-0.4285046334	0.4206276802	1.552860552	1.339809527	0.8625753609	-0.7291960649	-0.1482982655	-0.5715246912	1.932006497	-0.09076388016	0.2114034775	-0.7831180452	-0.04076522039	-0.5146812597	-0.2151384054	-0.331372581	0.3504037744	-0.6969155946	-1.56076907	0.1863078778	-0.05511930979	-0.5822860999	-0.9674390351	-2.212940593	-0.5157716669	-1.0631587	0.1141961333	-0.9327517212	0.07180980804	0.5802339125	-0.09467900519	1.118503808	-0.6446309868	-0.4691029811	-1.199883975	-0.005959351763	0.1294483711	-0.9259225993
-0.7558566117	0.8527979851	-1.804832552	-0.9957277356	0.5791379385	-0.8922928022	0.5407739828	0.4892684069	-2.500058985	-2.562626073	1.105772651	0.8469816074	1.616288832	-0.4761839979	-0.3677848558	-0.9981344232	0.2494442544	0.3628422678	0.07837596919	0.8610671098	0.1359974617	0.7263048717	1.188665246	1.101260573	1.016467038	-1.651510448	0.9457884904	-1.966474503	0.2850072843	1.329122373	0.8356224689	-0.5027548108	0.1749495713	-0.9263895061	-0.918127222	0.6479545914	1.588192608	-0.4440230102	0.0199742393	-1.272811206	-1.140231641	-0.08771155084	-0.2344926854	0.3010363445	0.9147252135	1.170603966	-0.5919309659	0.355503188	-0.6513673212	0.296895521	0.1392666245	-1.038815378	-1.265214602	-0.8554896625	0.513369477	0.5254706544	-0.5474092084	-1.230889673	1.250531938	-0.6800604296	0.6429771933	-0.1108144936	-0.4265198524	0.4855551326	1.031788975	-0.5452197756	-0.5527474972	0.1271284029	-0.3316158117	-0.04671602389	0.2212696331	0.5789799387	-0.8128498844	0.199681291	-0.627205865	2.079113988	-0.2881600569	-0.6701698049	0.494069795	-0.04171728905	-0.3628906486	1.324131733	-0.8502847006	-0.260293705	-0.02930749752	-0.5961649713	0.5447411458	-0.87230513	1.368988189	-0.7371282745	-0.7886444812	-1.322511582	-0.6558765597	-0.446781174	-0.5018133593	-1.380313957	0.5451880412	0.07994229837	0.0001962258128	0.8363436285	0.2948852687	-1.757567628	-0.6263864567	-1.193325172	1.896064621	0.149502199	0.03133419789	-0.3273194286	0.1553424906	1.80856348	0.7930741544	1.124224691	0.6497919252	-1.197546443	0.08396096944	-0.3803405781	0.7856612102	-0.8630733022	0.2570685705	-1.770786929	-1.964802803	1.257991245	-1.508612884	-0.01144433002	-1.245234964	-1.112133213	-0.2288725257	-0.742822301	0.1240228446	0.7110215682	-0.3892953704	0.7366864281	-0.2199766622	2.188115212	0.1301399662	0.1718003971	-0.8463861318	0.4176408512	-0.04550030324	-0.4540103247
-0.8432908471	1.385076123	-2.285026876	-1.237603045	0.6368871008	-0.2000519432	1.368594702	0.6820272576	-2.799023272	-2.256958415	1.550928889	1.276428029	-0.01672023305	-0.7237105257	-0.05866964871	-1.39726534	0.7397469361	-0.2388636803	0.1610344126	-0.6252284445	0.224542639	1.31922716	0.7209478581	0.3497546335	1.872696725	-0.9968766307	2.081021075	-1.55877477	0.05218670711	-0.3506203251	0.3192230722	0.3482240847	-0.74329057	-0.5730495636	0.09597099888	0.8625650159	2.138297138	-1.270754953	1.121039376	-1.545722288	0.2801401633	0.003448419856	-1.263086064	1.269907498	-0.1557098867	-0.1648290572	-0.0830880532	0.5953282857	-0.9207464746	0.705229498	0.06727707823	-2.159690592	0.1994415487	0.8331428422	-0.509647379	0.1283791415	-0.01065060986	2.032957881	1.269501714	-0.3206586639	0.09875181969	0.9121741338	0.5837692377	1.08988518	0.4728493831	-1.294337176	-0.7506682888	0.5331094782	-0.4280057756	-0.1576933309	0.2690257393	0.2129396771	-0.6991424552	0.7933728271	-1.038082085	1.429701124	1.259017774	0.2941924802	-0.2517501546	-1.303058703	-0.3472325453	1.89017723	-0.7809651132	-1.087757427	1.504959499	0.3097089518	1.965230062	-0.8295432686	1.518624351	0.9670684971	0.235421495	-0.3486109233	1.307651664	-0.9376737805	-0.5269968827	-0.6334612556	0.4082467022	0.6136104557	1.093894063	2.099365928	0.1227555042	0.4511142368	0.1313067796	1.471207955	0.8061407908	-0.5255361701	-1.167443664	0.6080529991	0.4025379439	2.093780975	-0.1573564136	0.3363663587	0.2852930645	-1.073948383	-0.4095842294	-0.9055879837	1.754429544	1.022360112	0.2337318246	-1.177237921	-1.409237177	0.06137250444	-0.7133840056	0.01854917944	0.2785393267	-0.6272393452	-1.098959709	0.6706240896	-0.08672955743	0.8431325133	0.5181814673	1.148415177	-0.5281338215	1.897705161	1.838465603	-0.8647967814	-0.1631977821	0.833707599	0.8306252613	-1.710106731
