melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085
1.372013972	-0.08214887071	-0.2357581414	0.7182687855	0.2613020258	-0.7545913294	1.321964061	0.4402268967	-0.8227238208	0.01075142632	-0.6300575264	0.1363777704	0.20134588	-1.704368381	1.552208586	-0.6070540318	-0.7180594737	1.23698894	-0.820431023	0.8847519676	-0.8641516951	0.7637255457	-0.1855718947	2.947149648	0.2083854867	-0.219525935	0.5755823439	0.05073450984	-1.007408286	-0.2513953004	1.006962247	-0.5616494415	1.017607094	-0.2501631081	-1.730697165	-1.120508049	-1.081804215	1.945427945	-1.952337314	-0.3632986325	0.282055405	0.4021909286	-1.940069565	-1.238503539	-0.0681228205	3.643743857	-1.119146854	-0.5818885426	0.9544065971	-0.538332395	0.3222761056	0.2030327872	0.9870227672	-0.2075484235	-0.2185969763	2.76947669	-1.722930214	2.510032993	-2.802442136	0.1064333093	0.07360272258	0.2211422927	-1.159836791	1.724204767	-0.168166274	1.330128514	0.8657428884	-0.8518259634	1.063813454	-0.7258939057	-0.4469985605	-3.8535057	-1.457671041	0.07589084956	-0.5231504051	3.47072344	-1.31697417	-0.5860748361	1.682185708	0.2391249875	3.107887505	2.088682893	-2.326114833	-1.796463155	0.627414793	-2.589637271
0.5442524691	-0.1149598217	0.1785822763	-0.5661005257	0.3558481285	-1.275323585	0.2094876374	-0.4681225571	-0.8712947333	1.554884539	-0.9465974117	-1.23965777	-0.1575484356	0.08142495667	1.543009082	-0.9015417829	1.037312749	-0.9445371933	-1.854175832	0.7918579438	-0.4280633517	0.3162505001	-1.229224951	3.187750445	-0.3220225262	0.1686313312	0.2803309337	-0.1114393561	-1.76029873	-1.301954136	1.706003358	0.07356937687	-0.7349123799	0.2171492759	0.03007026912	-0.4648325831	-0.08047854713	-0.02606282678	-0.8676307624	-1.819341847	0.08547574133	0.3178417723	-2.386615297	-2.257817326	-0.2799557909	0.7972255223	-1.69840127	-1.891582667	0.366131487	0.1191412893	0.2553980328	2.16606597	-0.5565858098	0.7672171353	-2.182872546	1.133052245	-3.000795691	3.576510015	-2.049130851	0.7943079838	0.9781683166	-0.3578161511	-2.444669564	1.308216515	-0.6701827473	-0.1561823232	-0.04403557521	-1.428517371	0.6843906971	-1.740862752	-2.151707538	-4.735343907	-0.779459754	0.9754767053	1.878969596	2.952680939	-2.249613559	-0.8572854843	0.5299032777	0.562320194	0.5372852773	-0.7242699289	-2.685936222	-2.384489152	0.1265093467	-2.582845731
-1.026958502	-0.6789264587	-0.8935468599	0.7368209849	-1.379804704	0.3466725017	-1.903461836	0.2620153869	0.7211244987	-0.09893312936	0.05909370787	-1.14562593	-0.2130321137	-1.6038998	-0.2746470006	1.142222931	-0.5613381487	-0.5033802786	-0.6552792301	0.6593744197	-1.111680148	-0.1703077964	-0.5251455159	-1.694367863	0.3757747492	-1.024081983	1.071594362	1.111106644	-0.03024343137	0.68081545	-0.1090367276	-1.016713536	-0.8462148482	-0.06845680758	1.645835557	-1.414119415	-0.6731369202	-0.9235701443	-2.073306599	0.2383436001	-0.696484574	0.6032093489	-1.135905986	-2.903643908	-0.05774420874	1.075277139	0.8578511241	-0.9655954033	1.183220715	-0.8664230018	1.68570672	-0.4369945522	0.1648286171	1.108976519	-1.468232362	0.7842571752	-0.6244519041	-0.2462777416	-0.9685458359	-1.398522905	1.350804725	-0.0942896918	-2.909106007	1.770609573	0.6967381405	-0.4842456129	-0.1980835155	-0.7285014302	1.278651361	0.1405809526	0.7261235962	-5.046816126	0.3335060423	0.0954984924	-0.585542427	2.9931638	-0.649225366	-0.1953146668	-0.2236545528	0.0004022800351	0.7268258439	-1.293034861	-0.9145865581	-0.9826337327	0.07521144881	-2.279662491
0.609655014	-0.5860431158	-0.8118267154	-0.1515313843	-0.9427712499	-0.2728261372	0.9341244921	-0.1446504815	-0.6496212776	1.128934444	-0.4509898198	-1.22710625	0.2257335012	-0.6679872245	0.3188378523	-0.1597399692	-0.8285471678	-0.7177902896	-0.2576198873	0.769450111	0.2026170658	-0.7443312881	-1.421406265	-1.123385631	0.2539961402	-0.262096663	-0.8485315504	-0.1253686623	1.037479045	1.392713159	0.7715125065	-0.3041656156	-0.8092248787	0.4047714324	1.576213361	-0.2864511767	0.2827823828	-0.9337680531	-2.317617951	0.9231655888	0.01324916618	0.8063699459	-1.055631984	-2.377816081	0.7589842177	0.9840687287	-0.08384274143	-1.478647868	1.980569914	-1.106553025	1.723122467	1.761087589	0.1007310873	1.775238367	-0.5831625239	1.089243603	-0.04070526884	0.4384809613	-0.002699506328	0.3670991384	0.4042859692	-0.8681442084	-1.294991634	1.341027507	0.9651562197	-0.3556770511	0.2444243472	-0.1357976093	1.729500827	0.06281245958	0.9819832515	-3.137942601	0.1058689469	0.2609247024	0.1224104649	2.05189989	-0.1929999718	-0.1997195505	-0.3998573915	0.2440291063	-0.5639914525	-1.677253997	-1.020123874	-0.05154609116	0.8431778997	-1.842572662
-0.9108218103	-0.7880839945	-1.150678294	1.069033028	-0.9052985014	-0.5367034213	-2.761849392	0.3561204479	0.8810772808	-1.552347781	-0.2196666657	-0.07901318066	-0.6022331525	0.5133271824	-1.793119995	0.808574359	-2.563901062	0.9004467796	0.7317489768	0.3030995611	-1.159869335	0.9936744324	0.4292369763	-0.649329867	0.6276927387	1.102677358	2.865753617	2.346480036	1.261583137	1.239928397	-1.060015851	-1.568551665	-0.6479929218	0.3477056113	0.4367369698	-0.9826139199	-0.8385025488	-0.6294414806	-1.4624903	0.7997369849	0.6420881544	0.3562077975	-0.4831160871	-2.887889622	-0.2365945195	1.997633496	0.8602142728	1.352633401	1.608166638	-1.865267637	0.933177138	-0.7906350007	-0.2426168645	0.1116629387	-0.6337966103	0.3252960618	1.777986005	0.2159466494	0.692536269	0.1436454224	1.784488357	-1.133877419	-1.620369794	0.6766948286	0.9777028725	-0.08557529364	0.6152563915	-1.193261945	1.107771768	0.6413692732	1.638284207	-2.13395985	0.7895754615	1.061338454	-1.432830193	1.484482553	1.092745056	3.302501488	-0.7223760334	0.4691909229	1.273904024	-0.9184885965	-0.2396232936	-0.02849127923	1.157397238	0.05225469948
-0.374894906	-0.8175664744	-1.024008298	-0.04990189239	-0.6319119278	-0.9580038617	-0.4687169459	0.00625558326	-0.3367465441	0.440720119	-0.5552045491	-0.5759089769	-0.5209796596	-0.3608240893	-0.3681010857	0.1464193349	0.2659353719	-0.313340354	0.958435631	0.6586553766	-0.06535587019	0.7092628935	-0.9873728056	-0.4749594653	0.4065009375	0.9523016151	-0.1520665994	0.2821790478	1.424635673	-0.2737032376	0.007116110133	-0.4248664416	-0.1575073425	1.560944643	1.155012195	0.2267362667	0.3592649768	-0.09786960595	-1.326231722	0.4018414898	-0.1531477031	0.7532891685	-0.2473208703	-2.159217766	0.4774524793	0.7413190316	-0.0897461144	0.2784494682	2.210442515	-0.7745372758	1.261682647	0.7927943242	-0.291477161	1.192990049	-0.5006047184	0.4687640385	1.196197568	0.19684194	2.073477246	0.4398679156	0.5012487819	-0.1062057663	0.6371229775	1.051071724	1.177169342	-0.4386538395	0.9594236782	-0.721861833	1.550770697	-0.1486783068	1.494651967	-0.3155926238	0.2301677096	-0.1246543866	-0.5999347433	0.3251219423	0.8416094253	0.1211537112	0.7877598644	-0.422963922	0.1207855718	0.5712028025	1.240886684	0.5461646022	0.4436444156	-1.226159462
-0.3741187132	-0.8517736405	-0.8743700561	-0.001649982653	-0.3756389637	-0.7087846681	-0.08936507551	0.007511155219	-1.107771194	-0.08240304367	-1.174373501	0.2585905781	-1.418084352	0.4883499289	-1.110204233	-0.1490729625	0.2730736689	-0.2244163472	1.407300609	-1.762514565	-1.458080017	2.035683718	-0.6171854849	-0.6904717153	0.9988694051	2.016077296	2.715366814	-0.03755796204	1.182931144	0.1470810614	-1.62626895	-0.3533979782	0.007445594029	0.9445931243	0.2963007651	1.05200753	-1.675387854	-0.2851503298	-0.1334622311	0.465506189	-0.08698950199	-0.4497874252	0.5194348454	-1.396400188	0.6636120652	0.7483698816	0.4354173733	1.473047894	1.700419248	0.6819030215	-0.247573893	1.091432049	-1.221853769	0.7699125203	-0.7577582056	0.3250459639	1.324488254	-0.3548264742	2.461107439	1.279214817	0.9925231723	-0.8428559836	0.9812512053	0.6127656699	0.8797310887	0.1633632346	-0.08739207411	0.2177578206	0.9822816389	0.5709687062	1.342390331	0.4068712372	0.0363649053	1.347594857	0.5641690737	-0.5142944013	0.9790007173	0.7379697812	-0.1928219317	0.4553828005	-0.2436961532	1.026208622	1.761449645	0.6720186979	-0.1725595521	-0.4725367968
-0.5577627808	-0.7998135928	-1.099754756	-0.4161110595	-0.6699272291	-0.6331051715	0.02403212075	-0.4081463362	-1.524228701	0.281107112	-0.9012749797	-0.1318406688	-0.8658777916	-0.3818390751	-0.7260408344	0.4976737114	1.003780695	-0.7724506507	0.4311644515	0.3778041788	-0.8763797387	1.856275276	-0.4815100026	1.648513296	0.07202591922	1.821483059	-0.1180505778	-0.4199130662	1.026666618	0.1058781018	0.05385395859	-1.452446643	-0.0814104685	0.9084998074	0.9554776177	1.472016463	0.1033029484	0.7086932432	-0.9801347191	0.04555685598	-0.2943142477	-0.09048583769	0.6652303979	0.3059039772	0.9277538228	0.1504773846	-1.049265217	1.061819791	1.8680322	0.01430529657	-0.1626918483	0.5778124423	0.3181672429	1.44707023	-0.4774084814	0.4182279364	0.5910616225	0.08995683347	2.477661896	0.4467733226	0.2472818464	0.6545436974	1.00498352	-0.2864188586	0.04795613289	-0.7507497156	0.03480127021	1.866322928	0.2718240335	-0.6663401189	0.731674044	0.5395700973	-1.109056378	-0.7057933188	-0.7727444933	0.2341462913	0.1453757774	-0.6769304733	0.5105220147	0.07728264025	-0.4132967515	0.8396336082	2.019488464	1.575440451	0.1115119946	-1.21543556
0.1192087365	-0.2119700335	0.1467512047	-0.5046558157	0.5709726279	-0.650094521	-0.5434504119	-0.4833975714	-1.848706613	0.9782419192	-0.9783847813	-0.4076938358	-1.570078062	0.1332517052	1.029069073	-0.07758582265	1.679926663	-1.092495758	0.4300423943	0.4935921995	-0.4772008506	1.661095894	-1.195779908	0.7411996906	-0.01507018398	0.3505205644	0.1322555635	-0.6667607984	0.3456357197	-1.503101871	1.253975763	-0.03281729536	-0.3563129624	1.948687141	0.6670753361	0.3844977569	-0.365483937	0.3756049861	-0.1296958248	-0.9680183219	-0.4623598621	-0.7651215876	0.7883036925	1.038421958	1.230259123	-0.3826167181	-1.078212498	0.6363976995	1.224313133	1.16712619	-0.8919213178	1.674082692	-0.4127002866	0.5631546755	-0.3426799745	0.1225966376	-0.1060654444	-0.002728914462	2.580431454	0.708015347	0.4862041293	-0.1471000895	0.6086273649	-1.004390979	0.7197195465	-1.711533589	-1.155513074	0.2554054706	0.1355858337	-0.4848659333	0.1324230103	1.072418204	-1.127389524	-0.05557606897	-0.1814082435	-0.3122737408	-0.9030247864	-1.077596444	-0.2706552103	1.046875337	-0.9404224679	1.316925646	1.039586415	0.128963556	-0.3147307881	-0.1630595734
-0.7185378326	-1.064810148	-0.5632041953	-0.5613293814	-0.3332494815	-0.3320345103	0.5221637535	-0.1550250746	0.3994220694	-0.1335738023	-0.6485513182	-0.3829591434	-0.002615660999	-0.6875798518	0.08327485489	-1.388732318	0.6202794169	0.2083221375	0.05320506809	-0.6551350885	1.742383891	1.514495032	-0.8663333429	-1.08948597	-0.1108751163	0.05016830618	-0.9201774407	0.4501227381	0.6941861353	-0.3104112098	-0.2611490778	0.7256932738	-0.1466529607	1.570246689	2.607279026	-1.339835301	-0.5013483142	0.6811685077	-1.069737113	0.6766773484	-0.3284718596	-0.4936288003	0.6832394295	1.135396447	0.9999089911	-0.8511162037	-0.03606984164	-0.4610995664	-0.892521053	-1.061217492	-0.3909575284	-0.1761964996	0.9527294981	0.292109742	-0.4056228211	-0.4539956535	-0.3016687538	-0.8579897623	1.47285996	-0.4194124194	-0.3900270711	1.027072583	0.3585540929	-1.680032524	-0.8186454221	-0.8951225869	-1.216439542	-0.1814366561	-0.07831996841	-0.3477122446	0.7794942215	-0.09504747991	-1.28743796	-0.07546335626	-0.8240757661	-0.02057852052	-0.9410281254	-0.1312578922	0.4343561758	1.166741203	-0.4654624359	0.150974043	-0.6643474628	-0.1613339422	-0.9667006192	-0.4968575283
