melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102	melodic_103	melodic_104	melodic_105	melodic_106	melodic_107	melodic_108	melodic_109	melodic_110	melodic_111	melodic_112	melodic_113	melodic_114	melodic_115	melodic_116	melodic_117	melodic_118	melodic_119	melodic_120	melodic_121	melodic_122	melodic_123	melodic_124	melodic_125	melodic_126	melodic_127	melodic_128	melodic_129	melodic_130	melodic_131	melodic_132	melodic_133	melodic_134	melodic_135	melodic_136	melodic_137	melodic_138	melodic_139	melodic_140
-0.2355329349	-0.753063011	0.3299751902	-1.931221653	-0.288275674	-0.6631317135	-0.3256926353	-2.010453039	0.3601907711	-0.4691043844	-0.9512382398	0.1621366787	-0.1656764779	0.7864140963	0.1052177859	-0.8756145604	0.02950093553	-1.44328427	-1.703708499	-3.335112204	-0.4255581615	2.140500509	1.129846635	-1.143822377	0.961092866	-0.6091560723	1.453997211	1.138581799	0.7102363822	0.3361731389	-1.539672322	-0.6657640178	-0.4465384664	1.0405783	-0.8543002272	-1.066950018	0.05740580619	2.87898172	0.9680423124	-1.360156689	0.5361005244	0.8841688231	-0.8045070497	-0.002008583379	-0.8089630984	1.197430192	1.337460706	0.3078360694	1.197930345	1.37476587	0.3841910482	0.5073851227	-1.100224266	-1.105158241	0.384417355	0.5946019146	1.698776388	0.6687322468	0.8989761541	-1.924743615	-0.1778058887	-1.109560291	-1.029400636	0.5098470574	0.05534856282	-0.3100543265	0.4655899489	0.5540293544	0.2810758425	0.5942393408	1.402312132	1.743518901	-0.3769899813	0.5750011669	0.53058496	1.929201574	-0.791324109	-1.098349499	-0.5526073065	0.4836819687	1.129510209	0.05804689737	1.291706647	0.3375612427	1.019259437	1.751475688	-2.080447114	-0.4429588115	-1.597433304	-0.7915092397	0.9093926964	0.4987544934	-2.086520725	-0.003002220117	1.62345027	-1.404151822	0.7647453863	-0.9642039043	0.6306046991	-0.7348899761	-0.9274268784	0.3096612673	0.1905507896	1.375433516	2.375475057	-0.02424097156	0.01262776755	-0.6316453711	-0.7564356566	1.002700841	-0.8574538631	1.088197473	0.98544801	0.6044780069	-1.169880143	1.4667816	1.218184785	3.42208296	0.5626520428	-1.263212615	-1.059943914	0.8782058023	0.07093668446	-2.779914679	-0.001415963508	1.458855043	0.5268507121	4.856525139	-0.1791574016	1.688846613	-0.7427235433	0.6530820878	0.009318093178	-0.1889886198	-1.899943158	1.74022317	0.2350314657	0.6771636147	-0.5219415377	-0.8713612382	-0.1803234469
-0.001835165478	0.4065795921	-0.44315208	0.2511168976	0.1288349019	-0.7250421433	0.3575139526	-0.04851815185	0.0689384295	0.6039646579	-0.288500111	-0.1037421625	0.02802006599	0.9465170441	0.4136602475	1.01604622	1.208045851	-0.2582730406	0.3475285172	-0.9926355764	-0.1660918309	1.404587372	1.480598665	0.3474256219	-0.06729160701	-1.056504743	-0.5110050612	-0.1561254479	1.159488552	0.1611612886	-0.7169499337	-0.5479001992	1.522374952	0.2247830497	0.5158228114	-0.1209295212	0.2323145353	0.7427562806	1.679936268	0.4213361023	-0.4264655258	0.06805282424	0.9078347503	0.3957191768	-0.811027522	0.6531834282	3.04772135	-0.9831108657	0.9626345859	-1.142864297	0.9133136275	0.000724993663	-0.5934107193	-1.821107126	-0.09602364415	0.9353303174	1.089913118	-0.1738104493	0.07788929609	-1.000884128	-0.5857964302	-1.646532066	-0.7268323529	-0.2617377428	-0.4321924714	-0.9787934503	0.4035463503	-0.07954836421	-1.790364456	0.02489200477	1.832184994	1.194163616	-1.054438657	0.7671772935	0.08118189762	0.4347669421	-0.3864703228	-0.6499146847	-0.2536409723	0.9364074091	0.8470379961	-1.098501676	1.356096002	1.083994754	0.9622361983	-0.6455505681	-1.826574515	-0.3677790846	-3.225691897	-0.1031339623	0.1393377707	-0.3700450089	-1.979690321	-0.8134495941	1.59294031	-1.674411946	1.156645671	-1.571388884	1.071841507	-0.4985130444	-1.465413478	-0.1916221279	0.163221072	-0.4083875436	0.3902048464	0.4796214342	1.133092429	0.8542479298	0.03352211991	-0.09341261053	-1.008716611	0.4254229719	-0.2539051826	1.028454408	-0.7778736064	-2.346858396	-0.0147629062	2.63002599	0.648047941	0.1719445569	-1.767202994	0.8923412027	-0.9726793278	-1.553178114	0.2356698447	1.082333639	1.115840206	3.227550977	-1.258138098	1.451366749	-0.01540204625	0.1674090624	0.5999658429	0.6910298722	-0.4353043269	-0.4223451261	1.543938104	1.124269339	0.05706769811	0.7867748376	-0.2210586078
0.06884023368	1.023979505	-0.5391693156	-0.05349698166	-0.2173079837	-0.06171164559	-1.275376979	-0.4923720795	0.08444305573	-0.739523663	-0.3257493566	0.06902369697	0.1124143458	-0.9733717523	-0.2112056697	-0.3159452316	-0.4234920371	-0.2956475724	1.201867581	-0.757932859	0.1655683254	1.965301203	0.7558132906	0.143052287	0.5867590205	0.9184284102	0.5465576622	-0.4663209153	-0.7733642133	-0.6287548378	0.6479255296	2.505442671	-0.6683155455	-0.1005135341	0.4046527372	-0.6699547286	0.2785877157	0.8096314214	-0.385924479	1.680492417	-0.8505944875	0.6581784853	-0.8254285873	0.1934088602	0.2777735661	0.5391221552	-0.296854874	-1.265228357	-0.0414179279	0.6090846214	-0.033881405	-0.04783298039	-0.8070846482	-0.4660646354	0.363258055	0.6792550226	-0.2839265387	0.459015389	0.5065350926	-0.224264083	-1.131019072	-1.883804354	2.613547297	-0.861071371	-0.9021422227	0.4753192571	1.232216865	0.5643118641	-0.1174803095	0.4157366315	-0.1069269019	1.381281458	-0.7548778975	0.2505863023	0.5800678632	-0.1753391551	-0.2339000058	0.267453963	-1.103699813	0.825910603	-0.06397142816	-0.6688789671	-0.0363792571	-0.9707794665	-0.04086835644	-0.2007778504	-1.19585264	0.5464743849	-1.81978163	0.08622059418	-0.03813258651	0.04270622752	0.1380678141	0.3497005016	0.5036812484	-1.316475873	-0.6691575609	0.9442496349	0.2896496211	2.177792807	-0.7585612814	-0.007722878109	1.978869938	-0.6066629361	0.3107572803	0.9536718226	-0.1529117653	0.3738302825	0.02435035562	0.9512880417	-0.8611727349	-0.8307901123	0.674444032	-0.1500089506	0.2570814478	-0.254344279	1.291454537	0.5423101261	0.4631986584	-1.373545519	-0.709508342	0.07018190757	-0.5068676193	-0.6601470815	-0.449339302	0.0550605419	0.1039816187	1.331123572	-0.751651327	0.8179144323	0.2144330504	0.2019506249	1.150746231	-0.4915531124	-0.2868212908	-1.449044321	0.05273635406	-1.339708759	-0.5646357707	-0.1191385742	0.1146686621
-0.2204936331	-0.2022890667	-0.2356614036	0.4372028052	0.007386116626	-0.6938119262	-0.3576501758	-0.9434622675	0.02127131373	0.1884629581	-0.2743109156	-0.3239547898	-0.5099149579	0.6204969996	-0.007459297713	2.058153158	-0.4752449501	-0.9322686851	0.4935884597	-0.8319832279	-0.3485441878	0.8011605464	-0.2723017885	0.8150716693	-0.316555789	0.6129841981	0.8767335839	1.89820216	0.3232551844	-0.5071273693	-0.1451940792	-0.6672498015	-1.654411106	0.06385933265	0.1592676715	-0.05471467722	0.631124739	0.07564107584	0.08865400844	-0.3571543598	-0.8722070746	0.04149107003	-0.5180413905	-0.4798175579	0.1046496517	-0.2113980741	1.392742168	-0.7591677123	-0.561858613	1.082150959	0.6841192928	0.1498564019	-0.5785239964	0.06359495653	-0.3185532829	0.4142214641	-0.3745566544	0.1138399308	-0.2909767514	-0.4591665792	0.4010889134	-1.800503631	-0.1851262456	0.6009923819	-0.9719322059	0.2954833736	0.8985435604	-1.318475061	-0.3417035427	0.4187742552	0.536652513	0.6534631996	0.3884616032	0.1100940448	1.057365925	0.3548665555	-0.9006643962	-0.2799299534	-0.07420938997	0.6507165758	0.4590572338	0.5442510702	0.2467672263	-1.025942905	-0.2309092573	1.56935607	-0.9436778804	-0.4392630007	0.4982461914	-0.8721115958	0.1250630134	-0.2022481002	1.238617363	-1.189966913	-0.6236347773	-1.869900302	0.2735108166	0.7960741126	1.603614124	0.2747586464	0.3042964831	-0.04486533119	0.4440386549	0.1632296902	0.2845130453	-0.5322932038	-0.03709541413	-0.7265815513	0.7456006152	1.306207524	-0.5076427265	0.6369619147	-0.0458627791	0.04945814464	0.3881408091	0.6151224661	-0.8784521409	0.3284301748	1.659536851	-1.300564273	-0.006210041517	0.3561456942	1.154657972	-0.02600749996	-0.07768792299	-1.076153487	0.6581639949	-0.9446742845	0.3820880368	1.862270119	-0.7976331601	0.2359237798	0.3922172992	-0.5146581604	0.7299532434	-2.289436271	0.3995049488	-0.6664361144	0.476274057	-0.5156055155	-0.7237282237
-0.0009263057676	0.0669555311	-0.3319199776	0.5776371228	0.6015949806	-0.8856081579	0.2826656498	0.8762435594	0.17731323	0.2742665353	-0.1057410225	-0.1171592065	0.8878277182	-0.3580017115	-0.3495627095	0.04049884456	0.5553818569	-0.2217880341	0.3179048639	-0.4101389753	-0.1318804988	0.9220146804	-0.2662819198	0.2689842958	-1.344664227	-0.04394334515	-2.148966655	0.3976564947	0.9950536254	0.5714696431	0.5432507941	-0.05310409951	-0.5545065823	-0.780765464	0.559684285	1.092733474	0.6537376131	-0.9932742153	-0.3814143557	-0.9486129512	-1.260099881	-0.5973150676	1.795208448	0.2528292605	-0.4182653922	0.3072947217	1.891877199	-0.4527395274	0.1938532843	0.4304235323	1.788691704	-0.3251203828	-0.8742959754	-0.51814931	0.006423907132	0.7012994571	0.1832844085	-1.105779184	-0.09589345519	-0.1853557679	0.3731531302	-1.700450869	-1.554113027	-0.003799976568	-0.6874849962	-0.433880963	1.377382695	-0.3290503181	-0.01843357079	0.4782044791	-0.6595745285	0.0242673681	-1.646073042	-0.1480583509	-1.166932961	-0.5802202561	-0.6836024519	-0.1189765058	0.6848134836	0.9606995888	0.6003680639	1.123420683	-0.1882951249	0.5427327098	0.2726226311	-0.8051343499	0.1556634632	-1.44235464	1.228895161	-0.3442509503	0.4427274669	-0.1025689042	1.86404293	-0.1386393072	-0.99419851	-1.41846773	1.272640127	0.4606590784	-0.5831225705	-0.4178348246	-0.3084192699	-0.6490560274	0.7774409485	-1.055180135	-0.2136867123	-0.3328663336	-1.006379112	-0.6663744337	-0.3207922578	-2.335092051	-1.530299581	0.06203062049	-1.481796078	-0.09421201882	-0.01378657145	-0.1848635269	-0.619385996	0.6506460136	-0.7291854518	-1.072631906	-0.0574945891	0.1119775327	0.4895719172	-1.86083541	-0.9701926005	-0.4225857598	-0.468698298	-0.5059047569	-0.377061082	0.936006885	-0.8039463797	0.6072943055	0.4427117111	0.1608998382	1.922674826	-2.22887838	-0.3232922519	-0.5281522934	1.189195691	0.09815018287	-1.212562495
0.1442300059	0.02707521909	0.407780505	-1.029461565	0.101038661	-0.7321652216	-0.2952657939	-0.4102584356	0.5577772979	-1.011266651	-0.3434994198	-0.006295515228	-0.8897584071	-0.4691596422	0.01769032793	-1.331650415	-0.8206081141	-0.8720723216	-1.457054351	-2.586354323	-1.819024723	2.02451273	0.723492375	-0.8659103654	0.7380211025	1.623708702	0.1031292709	0.2865181996	-0.3387613853	-0.3412730953	0.5497266272	-0.01128844056	0.7135726381	0.0825664115	0.3538347402	0.1291052184	0.07910181139	0.6394999856	-0.05356949149	-0.6033841786	-1.731838706	1.118921048	-0.185552033	0.7007342919	-0.3996635183	1.787240696	1.033186105	-0.6053725094	-0.09561648045	0.563770359	1.873717423	0.3016991764	-1.62011376	-0.7348258395	-0.1856206619	1.311437534	0.1958225729	-0.6113141429	-1.086001045	-0.3273009273	-0.01462253677	-2.02934883	-0.752053511	-0.2835009298	-1.009353966	-0.2870582033	0.8480563647	1.356024274	1.772477007	-0.3831915173	0.2462601508	1.010634303	0.8412298086	0.5340466963	-0.5126346402	-0.2308535262	-0.8432723356	0.05396655191	-0.4174157795	0.08085658057	0.7755404059	-0.3191942304	-0.980630414	-1.715989593	-1.168982489	-0.02984839665	0.6170764524	-1.554395153	2.41394126	-0.3917865329	1.222464215	0.3056288968	1.891482998	1.888245972	-0.8419800544	-0.694935283	0.540032466	-0.03325010924	-1.0712722	0.01969605252	-0.15890478	-1.131663939	0.3867770537	0.4940281281	1.330574384	0.6749630975	0.1946196396	-0.7032087382	-1.305405227	-0.5459685282	-2.141923602	-1.612570156	0.9213058976	0.1210537578	0.1327795156	1.727393458	1.297488358	1.426893859	-1.113091155	0.7179117655	-0.3219537718	0.6846077803	1.436635626	-2.490065877	0.3152184899	-0.2901262806	-0.1746403849	2.169567367	0.2989686228	-1.065440661	0.06931799797	-0.05755223212	-0.1775359984	0.06627139516	-0.5504480453	-1.556052079	0.1166207178	-0.539080242	-1.891783095	0.02958232944	-0.8946744962
-0.04128471041	-0.06613661652	-0.2335880204	0.1503807863	-0.2707959287	-0.7462024418	0.2016982609	-0.2739875835	0.281315755	1.347921733	-0.5366670335	-0.2365814237	-0.9477934661	0.4990742546	-0.08561245236	1.314136462	1.353995237	-0.6136830678	-0.2902397463	-0.9797278199	-0.3196951513	0.9353502418	0.3820206551	0.4532648636	0.5423513512	0.4128034297	-0.677023922	-0.3964967215	0.4116533776	-0.1955445157	-0.03598392547	-0.8591638822	1.278963127	0.2469076964	0.7302877243	-0.3554765551	0.67169885	0.553328574	1.599622368	0.05777971941	-1.604999449	-0.9374573334	0.9785492686	0.4716009722	-0.1620251354	0.822548516	2.16784717	-0.08990493521	-0.2244312373	-1.216983131	0.9833097274	0.4676150777	-0.2253494063	-0.8497950203	-0.7431367115	0.6570340138	1.213106257	-0.2760434162	-1.269086687	0.4645564543	0.5459019597	-1.423320015	-0.3606877632	-0.4524581882	-0.907596314	-1.316167594	0.7914917967	-0.3820986286	-0.6791587892	-0.7496363385	1.702951137	0.9511216712	-0.05924983404	0.6847618021	-0.6152877792	-0.5453706669	-1.126695873	-0.1187346508	0.2807979096	0.5602831352	1.819470171	-0.8203556861	-0.6925200573	1.444284222	-0.8898029967	-0.4321312746	0.0568655305	-0.574268127	1.968533642	0.08967350757	0.2058709134	0.2151889927	1.460071151	-0.265015161	0.4425907278	-0.007350270213	1.281420934	-1.042900264	0.7497994863	-0.4726495377	-0.4352128698	-1.189401501	-0.4979671231	-0.1201091543	1.229878149	-0.7788528656	0.10299744	0.05517607398	0.2718295682	-0.550280634	-1.640483993	-0.706681566	-0.7502746556	1.68532777	0.6106135929	-1.396072624	-0.6851771701	1.175937368	1.00857865	1.914146161	-0.07841384765	0.5637637103	0.6651249829	-0.2367422885	1.162085141	-0.6256674494	1.125449837	0.1483302804	1.609810418	-1.167775427	0.2998385996	-0.7418809549	-0.03613337765	0.1293658516	0.2146474748	-0.8723605067	0.8628172344	0.9482490928	0.1264301321	0.6930574096	0.3970032846
0.5167765974	0.4267563101	0.01238599968	-0.3406005706	-0.2872687848	-0.4315997086	-0.7060871938	-1.394045522	0.3775643629	-0.7707861341	0.1817836194	-0.03881925311	-0.09088539942	-0.9780193774	-0.6921754358	-0.2615677736	-0.6457509409	-0.7366593502	0.5305867103	-0.6893392154	1.189449626	2.113076777	-0.3563842754	0.3307770805	-0.7124743932	1.402295395	0.2602556919	-0.3545861828	-1.280142746	-0.6745790161	0.9999337546	2.675175564	-0.7483016121	-0.4622995716	1.140150747	-0.8913246571	0.9006329296	0.1567583345	-0.8197285896	1.458877655	-2.643575823	1.510852216	-1.186923986	0.08191765378	0.6520081971	0.6536657822	0.08122045734	0.2374804468	0.1611542187	-0.05975612824	0.06381826948	-0.01790588059	-0.5733776298	0.2233289226	0.1311567046	-0.1980734392	1.719303197	-0.2095907793	-0.3948869019	0.5278967052	-0.2131921611	-1.207352166	4.086829717	-0.8547775685	-0.1694098121	-1.037453927	1.26391687	1.300017337	1.09513768	0.9552233208	0.7001671311	0.6214249957	-0.9349720628	0.8945638174	-1.136893991	1.096316934	0.1847826904	-0.01062575337	-0.7682064036	0.4993553577	1.228233869	-0.8456518374	-0.5250291034	0.7629594394	-0.6234329616	-0.7853583611	1.122921645	-0.03861659448	1.173353091	0.6940819952	0.2095966321	0.1075635284	1.530256799	0.5478717886	-0.6059924165	1.379035638	0.3690868532	2.226924152	-0.4233323106	2.478098162	0.3114485542	-1.687795576	2.712047983	-0.7085699482	0.3888674738	-1.018372043	-0.5126344971	1.513991176	1.158287015	-0.4878753125	-1.677861178	-2.628723419	0.2534317916	1.329885677	0.3734436739	-0.4609584853	-0.9328946062	-0.1638918504	0.8628291772	0.2707763347	0.8968123376	-0.8175054859	0.1954603922	0.1517390904	1.114791349	0.3439573799	0.1267875672	-2.518508681	1.6122631	1.262428253	0.5306769849	-0.3014592304	-0.1118027027	-0.4584243068	0.8225344681	-0.04419261093	0.9188361521	-2.296341222	1.534872692	-0.5317069159	-1.101223995
0.1090474068	-0.3904473037	0.08982473901	-0.1033508586	0.03187758699	-0.519408664	0.08105790084	-1.376351999	0.9863578491	1.716719086	-0.4268791986	-0.1778104239	-0.1780408889	-0.3239917643	1.383719243	1.335677079	-0.2939960891	-0.5958863318	-0.04065875136	-0.6273714966	-0.9677602546	1.136627023	-0.6458002352	0.349267888	-0.6969052241	1.164854559	0.5474496652	1.750860805	-0.4945359209	-0.6702049572	-0.4854659441	-1.44536645	-0.7516998361	-0.3693054152	0.4847064101	-0.7369404623	1.030601537	0.3538347227	0.3916068619	-0.4340667195	-1.779113334	0.1324321558	-0.4333997846	-0.8634376121	0.3055845313	0.1645332038	1.815128195	1.205999705	0.7486214049	0.6387209943	0.1913624159	0.7230439211	-0.3785187845	0.4897249183	0.2008854072	-0.3615386521	0.1264203772	0.1450491268	-0.6979548061	-0.4320491721	0.9485090291	-0.7881263083	0.8991954385	0.1289959501	0.7566967719	-0.3864780458	-0.5202079902	-0.225995757	-0.6673314213	0.3630800245	0.4942721944	-0.6401775701	0.6046523972	0.6206231674	0.3878846044	0.3392046068	0.8257002978	0.1485573663	-0.5284660874	-0.4229310068	0.2553592846	0.8072721827	0.7641355951	-0.801300895	-0.7820074968	0.2325440562	0.4550369096	0.6389659561	-0.3373421794	-0.04992517913	0.9167830115	0.4206866148	1.063345703	-0.1359321543	-0.3846436903	-0.08630279675	1.641038894	-0.5135931227	1.509525401	-0.1482904018	-1.595781563	-0.345107098	0.3620050227	-0.8386975153	1.378891886	0.5609577022	-0.239992988	-0.3795089664	-0.0284383205	1.683329419	-0.654549277	-0.3735399849	0.2824079298	0.5962870353	-1.359723691	1.201972807	-1.155521548	-0.8874370471	1.567653475	1.181479911	-0.141792527	0.1869675663	1.101438357	-0.5730616546	0.9204352123	0.7973778944	1.205414299	1.531018227	1.552846788	0.4228865917	0.04101543838	-0.0995282448	0.6922242799	-0.6910563282	-0.5052680046	0.2382816409	1.643806451	-0.4593663411	0.9352180577	-0.3159380248	-0.9015396722
0.8379551669	0.05331075452	-0.2755436265	0.761027022	0.7695242878	-0.3333571881	0.599053522	0.2553342528	0.9912269076	0.07060295491	-0.02702890209	-0.08898989272	1.0131006	-0.9222376033	0.4346265723	-0.983060696	0.4600066736	0.4895693277	0.2782272722	-0.07752219356	-0.1881727765	1.843059173	0.2163765444	1.055711717	-0.9618176231	-1.196342266	-1.683816841	1.375928055	0.2707378411	0.9111740629	1.41025492	0.1513307382	0.5623396751	-1.730145909	0.7551243956	0.6356911803	1.041665099	-1.425623941	-0.9473719186	-0.9231936176	-2.556607229	1.339528361	-0.06311224851	0.4936377207	-0.551904744	0.5760528224	2.913163237	0.4785843181	1.031879701	-0.7146210197	1.27977105	0.7844911199	-1.491247567	0.2464926661	1.538340554	0.3217314815	-0.7639056535	-0.6186074142	0.7705569696	-0.4494376723	0.3011608538	-0.7687743454	-1.217591905	0.255748492	2.220665166	-1.140978989	-1.453094887	0.3553494348	-0.3756414849	1.179794124	-1.382642355	-0.3507754874	0.06184447616	-0.4100818492	-0.1110716658	-1.012903164	1.407291545	-0.5953040348	-0.4382353201	0.07545031733	-0.7197654209	-0.166321188	0.5000610301	1.676316042	0.8993815069	-0.6811733313	-0.0814972825	1.289392234	-1.02132344	0.6442264549	0.03405180753	0.2103404965	0.1162395369	1.232370719	-0.2485541905	-0.3965727364	1.004499327	-0.2036918609	0.6161091889	-0.3506834291	-2.129500443	0.3058923211	0.6916118405	-1.250833474	0.2113303729	-0.1411590595	-0.1773383597	0.152898961	1.375888601	-1.777840072	-1.018888908	-0.6644654074	-0.5939333048	-0.8375389358	-1.15392318	1.168310175	-0.0102201677	0.3475282538	-2.063636235	-1.437532761	-1.039751874	0.03751302003	0.02414552495	-1.964045453	-0.6449719022	1.444901356	1.15646386	0.6397955945	0.5992526555	0.1201907123	0.8231658981	-0.7426538357	1.808229754	-0.4966401025	1.087792968	-1.305099166	-0.6183574259	0.2869753676	2.001864455	0.9637181688	-2.1500385
