melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091
-1.52344826	1.340146514	0.6842794979	-0.7498603711	0.3056427329	-0.6996830476	-1.028715259	0.2010211931	0.754723754	0.7066755307	-0.9436071648	-1.55155644	0.3838574225	-0.3201812145	-0.5267971198	-0.8779054637	0.2449090155	-0.0858656196	1.568989938	-2.513030789	-0.948299772	0.3807482106	-2.094368386	0.2420726271	1.637605464	-0.5384735213	0.6145942283	-1.777443479	-2.064781526	0.2846541336	-0.1834248703	0.9161029581	-0.5880537133	2.323554147	0.567175268	-2.342226239	0.5953927086	1.956981026	-0.6071206805	0.1908859743	0.1327309061	-1.727490435	0.6300542854	-0.6959094343	-2.801753256	1.29890922	0.07073346748	1.254751738	1.128990427	1.56722577	0.4217689445	-1.144186348	-2.403522131	-1.263649622	-0.900558156	3.342227176	-0.6036165859	1.703927506	-0.5556437408	-2.806941728	-0.271836413	-0.7127097057	1.368381475	3.613043835	0.4679985372	0.2571828021	-1.17384999	-0.3647084171	-1.352758081	0.06399498957	-0.09130255839	1.05505994	2.298901761	0.6990398318	-1.564472419	-0.7877212465	0.5644309538	-0.2513063198	-0.3383254264	-1.329607075	0.3116420529	-0.3315740724	0.4009233614	1.23339086	-0.8979448235	0.4102619348	-3.003771381	1.215893637	-1.238848576	-0.5534914828	3.045871405	-1.529140239
0.5658195388	-0.6084308544	-1.063467651	-1.066814011	-0.1754646508	-1.04124207	-0.4281905737	-0.7087178352	0.3406932324	-0.7355436285	-0.5749555317	0.2064002725	0.1821236839	1.193272129	0.7339075653	-0.2009117724	0.3372190186	-0.6104457149	2.166763488	-1.668893146	-1.198834644	0.8489406422	2.92602709	-0.2741192986	-0.8705495481	-0.6384771629	-1.21867676	0.4182617462	-0.8654648788	-0.6674677285	-0.4051552772	-0.5579450462	-0.5932134642	-0.04105320753	0.8974944664	-1.503656919	-1.125577525	0.06903006597	-0.8246238159	-0.5686807567	0.09557457111	0.3946980496	0.5495627408	-0.5591351295	-2.231011921	-1.08732524	-1.194872932	0.7838251356	0.07152551761	0.2538386531	1.00630384	0.719232607	-1.958030585	-1.170310996	-1.323153789	2.648891758	-0.8131563438	1.483943668	0.6182573441	-2.384655037	0.4210424283	0.116097281	1.321303677	1.582715177	-0.3108384238	1.411443461	-0.02377928719	-0.2727982968	-1.330065859	1.023320286	-0.7124507625	0.3567690522	1.34509341	2.574469861	-0.2972460416	-0.6114955576	0.4003178963	0.5802243814	-0.07417743846	-1.199177657	-0.2611773676	1.009736228	0.9727172235	0.825687942	0.8796850175	-1.559197201	-1.341106665	2.044469887	-2.028865361	1.528275421	1.416569819	-0.7678049368
1.378057942	-0.6352394518	-0.09935052061	-1.005299267	-0.5563024316	-0.8949555245	0.8978113826	0.1363349878	0.1027578671	0.362739547	1.777113608	0.5276662113	0.001038184757	-1.060753691	-0.7897931504	0.8138340681	-0.5522737731	0.2801785968	2.719935884	0.001238345758	-0.7133441378	-0.9837834831	1.088544043	0.483309566	-0.651540623	0.03187208022	-0.1453408621	-0.3417028055	-0.5262184839	0.5329591118	-0.204951706	-0.05073240524	0.556696467	0.7279187981	0.8033792712	-0.3112698566	-0.4735057585	-0.9436187036	-0.4929693527	-0.4137922883	-0.2520040408	0.2644213802	-1.70403381	0.494812095	-0.3172903934	-1.318664959	-0.7323249721	-0.04622362728	-0.1963221318	0.1743163527	-0.5520546239	0.5382058924	-0.7696082013	-1.819428361	-1.791643901	1.580904222	-0.6274436237	0.1844580824	1.227673202	-1.219061591	0.1992657247	0.8904625997	0.5704299336	0.4924037431	0.3333757066	1.735906994	-0.1413149884	-1.238115276	0.1784486448	0.07014948982	-1.07720205	1.103095703	2.480740579	1.517483314	0.8977472405	1.397713096	-0.1795804641	0.01531784581	0.2980037764	-0.4206985657	-0.07186819264	-0.1996418715	-0.4197190165	0.6458021972	1.892480243	0.3849646625	-0.4747575683	1.03759588	-1.094167209	0.273546307	0.4910323286	0.7789689651
-0.5487764142	-0.03999364425	-1.0998885	-0.8977997561	0.599612753	1.724691083	1.376370192	0.09029806109	-0.5927452527	-0.2829559373	0.4525732715	0.01979861628	0.05193404134	0.1060640516	0.5514065182	-1.020458816	0.4813897115	0.8593529842	2.52427785	-0.7350054361	-0.2467733694	-0.7778505115	-0.3864103093	-1.143383646	-0.1922225938	0.5456693343	0.8477353158	0.4612820539	-0.5501954145	-0.1013604096	-0.3639177926	0.5303377723	0.7593970812	-0.2543942418	0.9059763059	0.8208157195	0.3005313053	0.144245052	-0.7771909629	-0.3532791396	-0.6387948515	0.3081093	-1.1147677	1.89816333	0.8786416622	-2.088723973	-0.5183725611	-0.5428718748	-0.4555060372	-0.06122947054	-0.4600082391	2.652388761	-0.4952322589	-0.8809621116	-1.315370832	1.393457329	-0.3935791833	0.1630076053	-0.5431856938	0.1587577844	1.740420108	0.9802070445	-0.188823675	-0.003879934872	1.255521566	0.6163293722	1.077331246	-0.3248495747	-0.5480882651	-1.125634159	-0.3107802311	-0.3479676123	1.386224055	0.4502801006	0.2815889672	0.5426528787	-0.01522130691	0.2992121354	0.1944373106	0.3859836763	-0.3347206815	0.54441544	-0.7901535765	0.5418863225	0.2588457764	-1.235218824	-0.7320040184	1.414517401	-0.02598950859	0.1733781602	-0.1474942663	1.561056178
-0.7813589794	-0.4419523307	-0.06652797298	-0.8003374302	-0.3296531283	0.298576614	-0.2977848629	0.2554724392	-0.6094726017	0.1504153515	-0.5250818616	0.5708750232	0.4464389714	-0.4383625754	0.7194237031	-0.2694013063	-0.2123346861	0.9915146769	2.066748043	-0.3752428914	-0.8761594732	-0.1146286211	-0.6723640655	-0.2814131235	-0.680004282	-1.463807404	-0.07782298871	-0.2396754555	-0.8149338206	0.9047845757	-1.308338094	-0.0323142645	1.229384102	0.4754663119	0.8492178959	1.110121336	-1.818204865	1.030623668	-0.7022170635	0.2984082115	0.3230344057	-0.02463991848	0.1743132103	-0.5712619934	1.269778514	-1.606011665	0.5780952937	-0.08756228075	-0.4796591994	0.2571023089	2.338514966	0.105312878	0.3725401158	-1.088764077	-1.356950861	0.963988089	-0.665933218	-0.33546307	0.4862793244	0.5268198243	-0.1499808996	0.8701720959	-0.2443150616	-0.8233983448	1.096166229	0.5997851807	-0.3423963974	-1.141571052	-1.032328398	-1.292428111	0.03925218884	1.460976904	0.6674368412	1.765902744	0.9333354819	1.021742015	0.4727646011	0.1358607044	0.7756642953	-0.4424467344	-0.03174768924	1.680699009	0.935737372	1.146159605	0.4006773723	0.7918740249	-0.7282322578	0.7423715039	0.216124607	0.3149604441	-0.03244233989	0.6557808461
0.1192000903	-0.06415115524	-0.2745147417	-1.041906963	0.4757729141	-0.6315553289	-0.8646081739	0.05155240971	-0.1957451574	-1.226808066	-0.1506797241	1.168073936	-0.08598296137	0.4964678771	1.045943675	-0.2996510607	0.3508339966	0.7038409635	2.006568534	-0.4746987898	-0.03722087579	1.36556493	1.467251293	-0.594019615	0.9317208802	0.5313930297	-0.6473483552	0.3001139425	-1.00494622	-0.7759869584	-0.311450977	-0.4721233898	1.024084352	1.577605718	1.570661815	0.9103128354	0.3190717459	0.4114760347	-1.65164607	0.9071963247	-0.8803420369	-0.2323438727	2.204312627	0.3758957308	1.028135289	-1.576254787	-0.8599846271	-0.2497946635	-0.2835693921	0.281360682	1.268919441	1.268026827	0.1753545916	-1.351258744	-1.728628112	1.084238068	0.5013920384	-0.5672139653	-0.6365383424	0.3806109153	1.349784461	1.384979605	-0.5373643225	-1.333814369	1.877814879	0.9355998481	-0.7038400565	-0.3204268302	-0.9599360348	-1.282812518	0.7881815678	-0.5924305117	0.6085580085	2.03596921	-0.2660561274	0.08318567555	-0.07683901952	0.2426309096	0.7788289308	-0.4974086624	-0.7087826538	-0.1185619946	1.072889614	0.1950867331	0.8233135124	-1.721359382	-0.9048155911	1.768662861	-0.04594667304	0.1846613454	-0.1121144533	0.1247349064
1.287689566	-0.1059399909	0.03099346762	-1.018893728	-0.324743576	-0.6091211472	1.165285455	0.5919420373	-0.4059412357	-0.3789092044	1.618415083	0.9553675654	-0.4772579935	1.568032038	-0.1195920806	0.2782162771	-0.1533994507	0.1943126585	1.928435522	0.5559262388	0.2217714141	-0.7997331708	0.4047370646	-0.1275098505	0.3898552095	-0.5049344578	0.1463381763	0.1867656473	-0.7576381938	-0.9560997305	-0.3593536489	-0.4679842333	0.9540505485	0.02000666957	-0.01923856634	0.7980584303	0.0818754248	0.06328629372	-0.6906916109	-0.1512850775	-0.04405084043	0.0500534195	-0.7371597035	0.4154147123	0.468204258	-0.9608698209	0.007466446863	-0.04821385979	-0.9002216341	0.8645666253	-0.5763293491	-0.03256795352	0.2306075249	-0.8643555698	-1.615145267	0.2947196687	-0.4376067809	-0.6109355509	0.6496985057	0.9828749589	0.194770492	1.211332989	-0.5549108744	-0.5742000691	1.328518759	0.5022606545	0.9457684577	-0.9750590234	0.5699252115	-0.8466162175	-0.7099315968	0.2729109129	1.277826338	1.431628561	0.8393703972	1.305652731	-0.6755608382	-0.2121896002	-0.517325224	0.6644888051	-0.03986078671	-0.2305374569	0.654661739	-0.07237849483	1.73532469	0.6055953732	0.9555156095	0.8310018533	-0.4042576148	0.585650569	-0.4402549827	-0.6912998458
-0.621625153	-0.02159239745	0.03034324656	-0.5108383978	0.5671483583	1.399926181	0.6747279892	0.9671320271	0.175774218	0.1422182373	-0.1051337882	-0.3184312967	-0.4420224347	-0.4940471124	-0.1978363433	-0.1826022838	0.7538466124	-0.04580332397	1.878959615	-0.2441104816	-0.1377801017	-0.5273095545	-0.8788553126	-0.5856873124	-0.7137298777	0.7798683118	1.042135109	-0.3345984463	-1.378333785	0.02275857246	1.401130968	0.6043832546	1.644235386	1.613634757	-0.2962078066	0.9386069103	1.312418621	0.3140491188	-0.914050482	-0.1875332555	-0.07574050442	-0.2378315162	0.2481445827	0.8100002353	-0.9468238978	-0.6862157121	0.07895179631	0.1521248553	0.775403348	1.949123348	-0.8933929413	1.077415239	-0.7498065894	-0.7753081531	-0.4618127912	0.7435195407	-0.6778462228	0.004297016101	-0.6372682914	1.355368562	1.384749855	0.3005913931	-0.452403478	0.6236187517	0.8011629854	-0.07355611016	0.1359629743	-0.6883388045	0.2749738055	-1.210219245	-0.1920214678	0.1132400233	1.244542326	-0.3908058094	-0.6715164287	0.5575308355	-0.2559328614	-0.6557447696	0.8683925689	1.410125603	-0.08355515608	-0.183178761	1.019956024	0.01789302531	0.5467152862	-0.3641869047	1.086996765	0.5575673802	-0.3886102171	0.04310674336	0.7699635694	-0.2296935562
-0.8617666276	-0.1224868185	-0.2667789504	-0.4319961979	0.09187595538	0.1635024737	-0.8637451345	0.755763831	-0.4329578545	-0.1331589231	-0.7722431046	0.3325530944	0.5629646406	-0.2909950517	0.1062569516	-0.007113010494	0.3815936368	-0.3825611361	2.493155515	0.4212782251	-0.8455740446	-0.5483985705	-1.192848165	-0.1260674544	-0.7735459372	-2.172288372	-0.09643550325	0.09426322496	-0.962257655	0.7111316616	-0.6722240976	-0.1467218501	1.242374289	1.031067651	-0.6981405027	0.1746865881	-1.189275131	1.280095683	-0.7554250887	-0.667752546	0.6751691409	-0.6737906241	0.5377936323	-0.3658798826	-1.564696188	-1.154169084	1.074077142	-0.6893709539	1.960869743	1.403362232	0.9919347248	-0.686218108	-0.5245895212	-0.7913338779	-0.3291950176	1.41612408	-0.8625182049	-0.7760066607	-0.1715347826	1.369510851	-0.1240300488	-0.1274484133	-0.5281877149	-0.6039311351	-0.8336459088	0.4311721882	-0.3483210764	-0.9849295849	0.2241730214	-0.3584044668	-0.02608460308	-0.05020915184	0.4384539572	0.5361824149	-0.1702590302	0.01181533902	-0.727316057	-0.5571458578	1.044591466	0.9555481802	-0.02708116055	-0.443713156	1.459071396	0.7479187072	0.130379163	0.3577836537	1.333134305	0.7005098884	-0.70449541	0.6681346797	0.4780460477	-0.7002976796
-0.8974402247	-0.309495051	0.358046235	-0.4890646981	0.2057982657	-0.6612539522	-1.341244217	0.7985592896	0.2630871829	0.1414056341	-0.942345171	-0.3717592158	-1.482067378	0.5947915105	-0.44853833	0.1009819043	0.5811225528	-1.387095118	2.376651294	0.616180787	-0.5547237688	-0.03563816394	-0.1052687101	-0.102434434	-0.08890385843	0.590903031	-1.186163001	-0.6409755495	-0.9809500273	-0.8219017456	0.1919931462	-0.2426989566	1.816530431	2.620983941	-1.012002936	-0.8784736166	0.5693598242	0.04462394052	-0.9398389328	-1.077764595	-0.3279731984	-0.1298158202	2.810185999	-1.105167587	-0.6964013508	-1.315905003	0.1645065377	1.637530055	2.63858992	0.02540222125	1.256271458	-1.206376765	-0.2409497077	-1.546191897	0.4533697831	0.9644212589	0.09547104625	-1.63289457	-0.9821833886	0.1192036392	-0.5717732534	-0.7933208196	0.225709966	-0.1703938001	-1.309221823	0.398581723	-0.8782103461	-0.5829472199	0.1528028371	-0.5207993315	1.087041863	1.295428607	1.109788364	1.385244624	-0.9448526355	0.3681596722	0.165598781	-0.04772515894	1.483260343	0.3104383024	-0.5122666073	0.3554462618	1.90029104	-0.0380437013	1.354524766	1.037825332	1.095074834	0.4339724892	-1.015838096	0.5669519139	1.126416056	-0.5890778795
