melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083
-1.280379167	-1.446640743	0.5940248014	0.1349754264	0.5744541257	0.2226110288	1.050602183	-0.7257695259	-0.9344278848	1.66513366	0.09052885136	0.9284937259	-1.45582196	0.08455100844	-1.01641104	0.1523760606	1.279135953	-0.5904897422	0.1824496367	1.734586681	-1.843487038	-0.7788594643	-1.548053401	0.9594255648	-1.07121397	2.501995624	1.776188866	-0.5240578591	-0.5030626241	-0.6141978336	0.4655214505	0.1588116331	-0.4678017719	-0.4102484709	-0.90450085	2.40306861	1.715449572	0.9882581305	1.044292469	1.890636538	3.205654092	-0.3997416794	0.268400139	1.865519658	2.29093465	0.02488563891	1.847723462	1.913423231	-0.897491451	-2.108844058	-0.8491104696	0.7749826595	-0.2371850773	1.600077201	-0.3010635012	-0.8877973766	3.606411179	1.563078063	-1.239537363	-1.482264225	-1.103427066	2.005338837	-0.6751536632	0.3021279588	1.295288221	0.8057446059	-0.6394247399	0.2399987493	-0.7420811571	1.231537596	2.499799615	-0.3217418068	0.4550190955	1.955906995	-2.283547203	-0.151592954	-0.2840553782	-2.46303533	-1.342067399	0.9964731983	1.117732892	-1.153868082	0.1917171424	0.3471515888
-0.006525352765	-0.9686419934	0.6306145076	0.1292891777	0.3996616602	-0.1136690196	-0.8804137127	-1.178391098	-0.8260822186	0.5813768496	0.1227758851	-1.20399974	-1.101535016	-0.5898692088	-0.148694943	0.1969176568	0.6842515986	-1.390655623	0.3779794901	1.099726113	-1.78928095	0.40958663	-0.1671189876	-0.45828608	-0.667661198	1.07875924	0.04519771892	-2.016895535	0.7620522378	0.1656256261	2.408167443	-1.324220004	-1.546538414	0.4377596621	-0.08361757785	0.2156992873	-0.6049814053	1.493731674	1.109635235	-0.8289121611	2.029379676	-0.7321831006	-0.3535194751	0.486636209	1.537022072	0.8650962679	1.489316775	0.9006244213	-1.011009534	-1.409442544	-0.8418658484	0.6244721647	-2.096330804	1.700741062	0.7148177228	-1.392331783	1.594436026	0.2190545664	-0.5000599148	-0.8381340406	-1.223419513	1.049019543	-0.6252849479	-0.7190929163	-0.6971857735	1.578408738	0.1423732282	0.9523004984	-0.1162309399	0.06184133675	2.668073044	-1.228677937	-0.2764981056	0.6946880857	-2.244440155	0.2436319934	-0.4520410737	-0.8027014844	0.5986210174	0.9075326661	0.5019862831	-0.8602619455	-0.3047540947	1.07340043
1.479892325	1.475461734	-0.1628956439	-0.5065013125	-0.3987315698	-0.1739414258	-0.7676309878	1.536548926	-0.3413911444	-0.01888982353	-0.4023932981	-0.544134606	0.4291629334	0.4484942202	1.692392468	-0.3057421986	-0.2938688229	0.6620278629	-0.7186053645	-0.1914813191	-1.036761758	0.8380459426	-0.2635081642	0.2300716559	-0.03770862508	-0.2193217489	0.9086230528	-1.222079214	-0.5333276738	0.537661292	0.8139872301	0.5737813585	-1.497671536	0.6564526235	0.7781177511	-0.834898202	-0.134033316	0.6190634526	0.9025477379	0.296995915	-0.6120398582	-1.117619902	0.261991749	1.16893445	0.5490447078	1.56098208	0.2469228962	0.05145881918	1.22479009	-0.4223428649	-2.366174321	-0.4790439798	-1.060105267	1.316374358	0.461245966	-0.7451095623	0.5303730514	-0.05541611632	-1.531470937	0.7948682141	0.4191674169	-0.4553641268	1.669890589	-1.351468367	1.463493469	0.6102897311	1.149099813	0.1950596825	0.5800876647	0.01625296096	1.106899347	0.5343295357	-1.314714091	-0.6034162758	-0.376274338	-0.3520592423	-0.2273350898	0.3917729321	2.19916281	-0.1534447972	0.5110870278	-0.8154527367	0.8811235399	1.125131489
-0.8293146249	1.116454077	1.146871131	0.1762894255	-0.1189473834	0.0102429103	0.5531184067	0.1162176728	0.32030264	0.7014524629	-0.01212951656	0.4165390408	0.3446128249	0.06321239413	-2.12508917	-0.03262651797	1.115628469	-1.440190403	-1.336861161	-1.338467562	-0.9121595739	0.1085570536	-0.9516134421	1.000072851	-0.1001432658	-0.8631783349	0.8352807428	1.320351726	-0.5438432952	0.6013668264	-1.529756142	0.8735941579	-2.586079462	-0.6087537666	-0.7318504922	2.989718432	0.8526175539	1.816693034	1.19630838	1.969320436	0.6920127632	-1.678320761	0.2193205878	1.599166035	0.984152581	-0.5941354549	-0.1471021691	0.3139544903	1.252516063	-0.3494709122	-1.659731433	0.480362843	0.6497744274	0.3540686565	-0.2760156643	-1.230501487	1.233244382	-0.1507062849	-1.852292039	1.305389941	0.0692066739	0.1431982305	-0.6157985903	-0.8299937342	1.2298985	0.2018381801	0.1370875994	-0.3059114815	-0.7924355947	1.276782357	1.497740077	-0.4587849518	-0.6821940251	1.121095698	-1.504442858	-0.9290764628	-1.103059985	0.2042604003	1.290463844	-0.01547877652	1.568971757	0.4874471625	1.09044867	1.068352698
-0.4604778551	0.008474228975	-0.1537958649	-0.2938198181	-0.06748674717	0.1255314866	-1.705587847	-0.7797736737	1.55114116	0.6976196852	-0.1932222361	-0.1277155885	1.136434625	0.6895720469	0.00359588539	-0.2701134892	-0.2466546053	1.351071665	-0.1584710928	-0.7897479416	-1.007685807	1.186732382	-1.197658569	0.9341630375	0.6208151745	0.05577184915	0.7817759708	-0.4298982476	1.167531828	1.087312925	0.009729749051	-0.08843245084	-1.64390555	-0.1683090928	0.2909785408	0.4742303174	-0.6490088547	0.7804667087	-0.4454359417	-0.6247571665	-0.6780923448	-0.6426494274	0.5503917818	0.2290800684	0.3533397142	-0.397733819	0.09773426277	0.09165273066	-0.1601801036	-0.6071042023	-1.399770534	-0.9538194606	-0.1307409972	0.2669930507	0.2733221127	-0.3961472321	0.4607354005	0.05048874761	0.3777336247	0.9410346214	-0.1191150029	-0.1150060447	-0.5634118996	-0.221569213	0.304201879	-0.53834756	-1.500222963	0.4684650121	-0.2828959269	1.51253355	1.097972419	-0.4236747685	0.2897764319	-1.05898537	-1.147116773	-0.4714209426	-1.625882536	1.654806432	1.584381587	0.840794752	-0.559074928	-0.7325120582	-0.1227978526	-0.8811182949
-0.8483534598	-0.6624893062	-0.8727070341	-0.261008334	-0.8316307841	-0.2131239832	-0.3026635859	-0.7082122627	0.3624009712	-0.7944334463	-0.333365698	0.04437375703	1.852000706	1.516016988	0.5187593635	-0.2439449923	0.6475458597	1.60777377	-1.077682136	0.864016016	-1.05330802	0.672584776	-0.1731628427	1.192537159	0.8085252716	0.2532219671	0.6666775828	-1.576237176	-0.1351333791	1.151041779	-0.760913467	0.1470185835	-1.199703318	-0.9052856304	-0.1471381661	0.5094353644	-0.332208207	-0.07681034995	1.559911374	-1.109940908	-0.84809946	-0.4151646547	1.521217641	0.3736876672	-0.6569837175	0.657366362	-0.1724610425	0.06986873576	0.6158871098	0.230187998	-2.191479058	0.1461110983	0.5460462892	-0.3493943977	-0.6377153734	-0.653350721	0.2569388352	0.02283459928	-0.1611266331	1.203762302	1.365097358	0.1716273648	0.7381418192	-0.5687654572	1.667883926	-1.004748022	-0.682809461	-0.2849983655	-1.110839401	1.034443207	-0.364453471	0.1955746343	0.7090547398	-1.145122912	-0.7395380827	-0.2756413604	-0.2538553096	1.075975705	1.175166243	0.6593081547	-1.184314663	0.2009724824	-0.6071864927	0.05950064416
-0.6139334667	-1.015644117	0.3216288823	0.07267013752	-0.6861444845	-1.04847774	-0.3226921258	-1.061126073	-0.9243828821	-0.3852504498	-0.1088537765	-1.672505615	0.9200865988	-0.2208830287	0.8847142801	0.22164989	-0.9541869302	1.846380133	-0.3136804116	1.742282943	-1.22583394	-0.5601971589	0.180582859	1.475841314	0.702676541	-0.7157325814	0.07254142727	-1.909544394	-0.246834501	1.276866655	1.40863928	-0.7169129997	-1.252907777	-0.2157446733	-0.4249383169	0.01143770356	-0.1098466457	-0.3582087337	-0.5810961247	0.7068664603	0.0966772804	-0.8748228288	-0.3086216105	-0.4686425223	-1.740039156	0.7276088921	-0.4262014892	-0.7071725945	0.3563116739	0.8362537761	0.3137668665	0.02693025266	1.181105773	0.3108290619	-0.54146183	-1.322090932	-0.3455060263	-0.07871465504	-0.7484631308	0.3162914018	1.441063904	-0.421603375	-0.05961215518	-0.3067237384	-0.07928838142	-0.38377181	-0.6980627445	0.3008553029	-0.6803357987	0.3796375428	1.341073052	-0.9401083774	1.55574785	-0.207308404	-0.9110347698	-1.33446212	-0.119601061	1.280475214	1.298234801	0.7274002095	-0.3050141969	2.398957496	-0.3916685368	0.9211725392
1.514758637	-0.6287442592	0.03352606455	-0.3441077036	-0.5942204958	-0.7531927059	-0.351728548	0.2122430545	-0.4531216156	-0.3371183359	-0.1246950925	-0.7068180178	0.7174169934	0.6294373642	-1.505457022	-0.5885480205	-0.5686795696	-0.5496782312	-1.278762302	-0.1946510869	-0.8189791216	-0.4744664602	0.3598352475	-0.2293832761	-0.5919671315	1.292996855	-0.3366654549	-0.2450095588	-0.1980818734	0.9255876475	1.306167134	-0.1722767394	-0.3886792903	0.289917854	-0.3354993441	-1.136772116	-0.6540184723	-0.9638361888	0.1508709101	-0.3803698114	-0.3482089505	-0.5076158371	-0.6606487995	-0.5241877164	-0.6769592473	1.74432285	-1.060616833	-1.440513078	-0.6475341652	0.9010816489	-1.601290245	-1.451812381	1.732792548	0.2388279091	-0.4439025302	0.5782432288	-1.314303776	-1.098511176	-0.7444010271	1.533086417	1.656949152	0.01459467047	1.612530595	-1.023304689	1.100106303	0.4605070654	0.3888630251	-0.6479396323	-0.125806774	-1.132456707	0.02817274374	-0.5890370032	0.3443065297	-0.9225670526	-0.8019840461	0.09199592792	0.2616357763	1.640632096	1.380947353	0.2884615825	-0.01595587309	-0.2478947281	0.9377315068	1.748531488
0.05294246295	0.9125024085	-0.133346617	0.03100149533	-0.5614399201	-0.7711058191	0.8676068705	0.9616662509	-0.7294104702	0.6831638884	0.1510816286	-0.06388974683	0.8314512087	0.8840990254	-0.6849072284	-0.8187005508	0.9972650493	-1.037188779	-1.41609946	-1.177324452	-1.4692355	-0.5409325527	-0.8323705276	-0.7398671336	-0.2564506572	-0.6953997034	0.5182411136	0.597131174	-0.4322475121	1.103497433	-2.241305171	-0.7428739468	0.4699681528	-0.1421763458	-1.348341361	0.8432944753	-0.3900613518	0.1118289539	0.7872937313	1.950800356	-0.7104340669	-1.254691723	-0.5802558297	-0.708085015	-0.9628363948	-0.8650749481	-1.723883573	-1.017707833	-1.406316866	0.7657302169	-1.644352238	0.2100366357	1.256513246	-0.7971190862	-0.5230597995	0.5421500502	-0.7316273712	-1.06940248	-1.566678611	1.639040647	2.060011977	0.6211715962	2.113731236	-1.264116383	0.5721753863	-0.417353325	1.185885917	-0.5190731075	0.7586168393	-1.391419951	0.2194948581	0.1851993835	-0.3447694935	0.5907409131	-0.3624903581	0.314534042	-1.352017851	0.5000192632	-0.07202124884	-0.5048988329	0.1305632829	0.09791428502	1.113312081	1.906234873
-0.6739231696	1.350715066	0.08535141981	-0.1733116375	-0.261950724	-1.271248782	-1.199941704	-0.2113023101	1.891575339	-0.01394926568	-0.286032656	-0.6155835514	0.8913111511	1.078028447	-1.223474539	-0.5231573667	-0.2916104167	-0.01920040278	-0.4131215696	-0.9249516016	-1.300135506	0.4701886822	-0.1237248722	-0.2848081214	-0.2313550622	0.1758369575	1.234230669	-0.07920661071	-0.4352604627	1.176348347	-0.2410909361	0.8116727979	1.386044204	1.004454493	-0.2976369043	0.3825228934	-1.512541619	-0.5259503974	-0.8382105785	-0.1203266932	-1.150279604	-0.7355509217	0.2809449243	-1.27218923	-0.2656279105	-0.1599415398	-0.1939503318	-1.079446203	-2.740198651	0.03628915361	-1.988984512	0.8366662441	1.131341301	-1.227103617	0.004432150037	0.5320268111	-1.623537446	-1.542148022	0.1493825695	1.059959222	0.843886624	0.438191871	0.380421365	-0.6335219889	0.6470339381	-0.691805672	0.8130542537	-0.2770239336	0.6218796506	0.3748688376	0.0246246185	0.02937141853	0.4812973105	-1.003924937	-0.6173278638	-0.2912599448	-0.7409473553	0.1701177368	0.1569519832	0.07545768374	-1.071233281	1.03622343	-0.8698386691	0.4726782978
