melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075
0.3976710818	-0.8164646271	-0.4179673774	-1.091182885	-0.02209315676	-0.8854184203	-0.1314909755	-0.7906048035	-1.144641521	-0.7611529122	1.788375112	-0.224240747	-0.02983800531	-0.05976479868	1.652499247	-0.198432497	1.96654988	-0.2043122117	0.3544513734	-0.7640524853	-0.3348017003	-0.6367875214	-0.101340597	1.506600995	0.2723369994	0.523892952	-1.10099997	-1.096055785	0.8360175315	0.3087718995	0.02578468771	1.648085009	-0.3505625024	-0.2335787687	1.347993398	-0.08345549074	1.308309324	-0.5063047846	-0.3070827578	-0.2703449798	0.1679794655	-0.6634872551	-0.05705072914	0.2489341563	-1.219191282	0.2786981409	0.1577718595	0.05468146198	-0.05452662111	-0.4593469323	0.3936721177	-0.7945766382	-0.9041365487	0.16714953	-1.251746342	-0.6928900794	-0.2146096515	-0.3537001483	-0.8405036397	0.2234060821	0.18833372	0.8976819204	0.5590455431	0.4034299517	1.009579602	0.3939689657	1.673503514	-0.8304010284	-0.7862549952	-0.1833492326	-0.7020672353	0.4946638522	-0.2262440093	-0.8822777357	-0.7836255811	0.9460433103
0.5543843893	-0.5868551538	-0.7827157458	1.138803191	-0.3900316494	-0.3979344095	0.2486493187	-1.525051778	-1.140830966	-0.6726887963	-1.188610244	-0.8776358214	1.431678987	-0.2407862888	0.3899927003	-0.2682791409	2.265854349	-1.015425009	0.6426664824	-0.9429257571	0.6867985313	-1.039973977	1.849888287	-1.253114051	0.3338318979	0.8831918655	-0.6786830758	-0.06522146173	0.6511367575	-0.06364900204	0.2696432837	0.1009135391	-0.6028880582	0.2521922146	2.023827411	-0.2914724687	0.09778607892	-0.006045215462	0.2904405249	0.01657336075	0.1382555452	-0.1355579936	0.03721921262	0.2056156192	-0.03683254753	-0.3105833439	-0.4305276837	-0.03280698156	-0.5298049671	1.995302669	0.008069038218	-1.065206139	-0.7419358888	0.2662074634	0.9199205439	-0.5723007603	-0.9261186496	-1.087027709	-0.3816502937	0.07582588798	-0.1554286637	0.286971261	1.08750807	0.09452417145	-0.9063617386	1.096727147	1.525194708	-0.4813088924	-0.4385896549	-0.9342294613	-0.03441540619	0.9587826417	0.6217369519	-0.3776520895	-1.068370392	-0.1625751366
0.2241605045	1.445299713	-0.2939876966	1.209992843	-0.02956992567	1.509997655	-0.1987277537	-0.2061568962	-0.8225768618	-1.694122246	-0.144446497	-0.1414247396	-0.655723183	-0.08171297668	1.199687459	-0.02476551844	1.335505341	-1.193526515	1.671783416	-0.7161714097	1.181698866	-0.6839560268	-0.05660728512	0.003345812532	0.4974543187	0.5770477352	-1.437604611	0.05808448171	0.3621330766	1.263163857	-0.8712809344	-1.349589718	-0.4205708192	-0.6117771426	1.280758615	0.3819525036	0.9399150447	0.01736230114	-0.449757724	0.2759758045	0.378412261	0.0362862044	-0.6088029602	-1.429287051	-0.1271546542	-0.384205226	0.4421430771	0.5854358604	0.6430557305	0.3044716748	0.1290228581	-0.100169052	-0.2329485382	-0.02856952521	-0.2719897446	0.7473472582	0.9252856153	1.52798116	1.00582409	1.349004187	1.157290312	0.371988316	-0.6430342581	-1.124358045	-0.618979152	0.9783188786	0.893744515	1.239520346	0.4968661188	-0.6333669213	-0.6316325908	1.015321367	-0.01638117336	-0.09332000155	-0.5618730075	0.6700135746
0.3971912762	1.337952449	1.637150558	-0.4153861521	-0.5560539178	0.04101561308	0.0981485418	-0.1102001692	1.412808571	-0.3232634788	0.3974932152	-0.7077142758	1.038604022	0.2513944236	0.2061529339	-0.1051320232	1.513490238	-1.499832964	1.652763944	-0.9762779269	-0.4437223176	-0.4534623872	-1.346674324	-0.9937245426	0.8443302754	0.3967552337	-1.538650179	0.05888279928	0.02085667217	1.260194183	-0.9255884919	-1.057557027	-0.9410747433	1.483780761	0.8836282687	0.7419249487	-1.216270521	-0.6959897975	0.1984445563	1.397706675	0.1888857913	0.40856518	0.2611177488	-1.97571231	-0.1980934761	-0.5864473802	-0.7803908743	0.876411223	0.3313501356	0.8304762396	-0.3492970812	-1.072142575	0.8637181995	0.4852551783	1.044509707	-1.133900686	-0.1608375908	0.1665707621	0.596965155	0.2534636674	0.4717041892	-0.03666654419	-1.101610332	2.247710881	0.1118122783	0.4990955502	1.315901739	1.152429413	1.077002382	0.9495258545	-1.148534768	1.067583813	-0.6909198434	0.06205235697	0.4967092158	0.2630904309
0.2930282541	-0.1644809942	1.774742673	-1.07259465	-0.09858678236	-0.4287136033	0.1036016304	0.6675295064	-0.1093133084	0.0425359646	1.856030478	0.5755458316	-0.5292670805	0.5492777402	0.2931606676	0.2771613553	0.5536405535	-1.197421666	1.349192518	-0.8704914859	-0.7513497719	-0.1243793487	-0.4921431242	0.4417193999	0.2905015994	0.7349303027	-1.34601083	0.8679780917	0.1883552268	0.9590360428	-1.312657262	-0.0628736908	-0.2910001338	0.9614379466	0.6101205391	0.1902750723	0.3096150447	0.108333376	0.04333399912	-1.558002183	-0.2546703483	0.7199243634	0.4734619928	-1.952951791	0.6555631517	0.7093790729	-0.3620114598	-0.2766883244	-0.1604094204	0.8045402042	-1.160674778	-0.9233089205	0.6449682065	0.8626352386	-1.035202328	-0.5253914828	-0.03095973033	-0.7036482107	0.812341198	0.7000740506	-0.4253083133	0.1018590907	-0.8759792456	0.2974192165	0.0639113893	0.7954196061	1.211764815	-1.01467684	0.578157433	-0.737638639	-0.7725248909	0.782993596	-0.1867724865	-0.385267312	-0.3130811997	-0.3640930346
0.4742978423	-0.02956987855	-0.1595854258	-0.5378610753	-0.3846216907	-0.1291799367	0.1783774658	-0.6701492345	-0.4358426739	0.8646812483	1.692240452	-0.7107118036	1.405386061	0.1881011045	0.1761199951	-0.07754352351	1.627685036	-1.096883288	1.427472441	-0.4747984871	0.4220069481	-0.8376790498	0.8368124364	0.4195836369	0.07937836371	0.8758543323	-0.7586401843	0.4472332084	0.172178206	1.180826849	-0.5906319016	1.26017306	-0.7979973261	1.241949328	0.9964344173	-0.3539068683	-0.8164598739	1.330617059	-0.3242197612	0.7794935235	-0.4824171737	0.3718403389	1.671226389	-1.941299097	-1.276128193	-0.9785906971	-0.9510636449	-0.625532014	-0.5355299109	0.8577628216	-0.5079491249	-0.8696413733	0.2604586165	1.191310871	-1.257551473	-0.4451668923	-0.6878479707	-0.6660942202	-0.9153299341	-0.3581481134	-0.6694507867	-0.4867905974	-0.4395888491	0.9699962196	-0.475098136	0.5570441675	0.7941703794	-0.3624501752	0.3730342878	-0.003815194815	-0.6191960171	1.424049178	0.4716737482	0.3202352142	0.8688539627	0.200143211
0.3319153431	-0.4902305946	-0.5662213427	1.270399155	-0.2545197163	-0.6548102461	0.05379411221	-0.8105303726	0.01326085044	-0.5329018362	-0.6090003975	0.04498911025	0.3385857816	0.1209653342	0.2473290221	0.4497913163	0.5408811315	-1.327945509	2.276851122	-0.08789863199	1.076865161	-0.3399758948	1.133147244	-1.204210918	-0.4766338899	0.3746806804	-0.8918975388	0.5115462557	0.1816724113	1.487407147	-1.320318669	0.1413465513	-0.5295343529	0.3421286268	0.03727052583	-0.1470920292	0.2329430937	-0.1310850752	-0.5290798762	-1.138338442	0.1856596154	0.5502244593	-0.6378566109	-2.259246041	1.073940394	0.845799306	-0.1298370568	-0.7002165809	0.9007569088	-0.5085237148	-0.3419210679	-0.1623853784	0.1111847341	1.085146379	-0.1778980831	0.02118078781	0.1495795221	0.6290286315	0.72957503	0.8946746648	0.3276555099	-0.3206219957	1.303725581	-0.9008970274	-0.3718523676	1.304149555	0.3576500341	1.931206721	0.1890617377	-1.676269351	0.5718890452	1.621675092	0.1322679319	0.5068990054	0.1187363255	0.328337626
0.3750416733	0.4776901033	-1.021493815	1.369931924	-0.1885053801	1.207140127	0.03243304522	0.1777489576	-0.2903396713	-0.8467462637	-0.3308416571	-0.3527147251	-0.08201727824	-0.04004828945	1.196793519	0.4938624516	1.052328914	-0.8434190293	1.629995042	-1.005587285	-1.074915754	-0.1195371268	-1.076203846	-0.781889533	-0.1394524373	0.3650813025	-0.8039277136	0.1450106514	-0.2571016921	0.9313007726	-1.133660781	-0.7338478343	-0.4019433197	0.6517418519	-0.0137708124	-0.1127846304	-1.588955625	0.644182128	0.4052358892	0.5689188229	0.1521496135	0.6937513001	0.9710706172	-2.872090308	-0.9614019967	-0.3428602887	-0.5451150095	1.226490649	0.3912004286	0.4388412586	-0.3933507463	-0.6779897339	0.01991422325	1.916965837	1.840332191	0.8273909495	0.7437063021	0.0754207697	0.6777671042	0.3675291579	-0.3865793958	-0.09785128548	0.1825976558	0.4693423126	0.8242030926	-0.4815019672	0.0291663138	1.322658146	-0.3356340227	0.2582966736	-1.130791618	1.486439145	0.1022048631	0.07627275024	0.4958134431	-0.5741815474
0.3454976339	1.458781096	1.931305529	-0.4190917511	-0.1455641487	0.06191535623	0.1119836725	-0.1089521943	0.4056894658	0.1267185758	-0.1651175865	0.05541065793	0.4655026623	0.3724824455	0.2243163463	0.1432910272	0.9265907795	-0.6268771282	1.243782743	-1.08235357	-0.9004151435	-0.5352284246	-0.8551885319	-0.169383805	0.1019129565	0.6160694899	-0.8949239043	0.06298954066	-0.01827205091	-1.13490337	-0.2650241129	-0.734232769	-0.4146254288	0.0753961307	0.5456361226	0.4148517665	-0.271217357	-0.524573475	-0.6065340373	0.6338330207	-0.9128493936	0.7019475634	-0.6856514776	-0.9725242067	0.3200155808	0.08195483915	-0.3130132457	1.258987957	0.3109016184	-0.7759183714	0.2572853938	-0.408569482	0.01281057972	0.8667222031	-0.6153102592	0.3445466738	0.1884914702	0.497376131	0.4021224927	0.9424944326	0.4378966595	0.6809057813	-0.3423706593	0.4350656496	-0.4531078816	0.2776208588	0.9653280419	-0.9171659878	-0.1980058138	-0.7983090006	-0.09563457527	1.012760546	-1.79719814	-0.1968956049	-0.6333848349	-0.1102209241
0.6448533775	-0.6797968615	1.179472386	-0.6757773479	-0.02799030556	-0.3158735284	0.2340984949	-0.4358247577	-0.7995352307	-0.04951408147	1.128380023	-0.8321115123	-0.9027525773	0.01737441969	0.7358713486	1.122703954	1.625063892	0.1596101329	0.8349626052	-0.8827352394	0.2738484302	-0.07450919135	-0.9263129315	1.252552061	0.1150615566	0.3353403309	-0.002141518583	1.437609864	-0.3069254032	-0.4446098288	-0.6194148071	-0.07183359615	-0.4735302088	-0.05749788109	0.4881028502	0.4274827849	-0.3096716687	-0.3180884053	0.2903292807	0.1586878341	-1.250929747	0.4132562455	1.403069431	-1.017472358	0.2145691482	0.09546171042	-0.4574837386	1.004617096	0.3336208125	1.354829573	-1.004705483	0.02676256784	-0.633481997	-0.1264857438	0.1319635042	1.58976957	0.2297551849	-0.3517848312	1.043800575	0.331055299	-0.2954018259	0.1270557199	-0.3698850126	0.9525459949	0.4701050038	-0.6174655165	0.09592781874	-1.034513164	0.1200883018	0.238487741	-1.23400148	0.8728551338	-1.373656903	0.1243575658	-0.06497441458	0.8637384605
